"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","imagecode","order","fieldNumber","individualCount","class"
"101","2019-10-07 09:37:55-03","UEFS","HUEFS","130034","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Oliveira, H.C.de","491","2006","09","07",NA,"Brasil","Ceará","Guaraciaba do Norte","Mata Fresca","-40.747501373291","-4.16694021224976",NA,NA,"Caatinga/Mata Atlântica","HUEFS0130034",NA,NA,NA,NA,NA,NA,"39588","auto",NA,NA,NA,NA,"Hepaticopsida"
"102","2019-10-07 09:37:55-03","UEFS","HUEFS","154810","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Valente, E.B.","1565","2008","06","09",NA,"Brasil","Bahia","Abaíra","Catolés Mata do Cigano","-41.9275","-13.268333","1668",NA,"Mata","HUEFS0154810","1668",NA,NA,NA,"41W55'39''","13S16'6''",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"103","2019-10-07 09:37:55-03","UEFS","HUEFS","153822","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Valente, E.B.","577","2007","09","02",NA,"Brasil","Bahia","Lençóis","Trilha p/ o Serrano","-41.397778","-12.564167","457",NA,"Campo rupestre","HUEFS0153822","457",NA,NA,NA,"41W23'52''","12S33'51''",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"104","2019-10-07 09:37:55-03","UEFS","HUEFS","153836","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Valente, E.B.","591","2007","09","02",NA,"Brasil","Bahia","Lençóis","Trilha p/ Cachoeirinha","-41.400556","-12.563333","469",NA,"Campo rupestre","HUEFS0153836","469",NA,NA,NA,"41W24'2''","12S33'48''",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"105","2019-10-07 09:37:55-03","UEFS","HUEFS","92393","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Harley, R.M.","55314","2004","12","05",NA,"Brasil","Bahia","Rio de Contas","Serra do Rio de Contas. Boa Sentença, Rio Lavandeira. Sobre rochas molhadas, embaixo de uma cachoeira.","-41.597222","-13.821111","848",NA,"Aernito metamórfico.","HUEFS0092393","848",NA,NA,NA,"41W35'50''","13S49'16''",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"106","2019-10-07 09:37:55-03","UEFS","HUEFS","93250","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Conceição, A.A.","1252","2005","03","25",NA,"Brasil","Bahia","Palmeiras","Serra dos Brejões","-41.471944","-12.4425","1080",NA,"Topo da Serra com Grotões (Florestas úmidas).","HUEFS0093250","1080",NA,NA,NA,"41W28'19''","12S26'33''",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"107","2019-10-07 09:37:55-03","UEFS","HUEFS","85894","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Valente, E.B.","316","2003","12","16",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.7","-12.75",NA,NA,"Sobre tronco em decomposição. No interior da mata.","HUEFS0085894",NA,NA,NA,NA,"39W42'","12S45'",NA,NA,NA,NA,NA,NA,"Hepaticopsida"
"108","2019-10-07 09:37:55-03","UEFS","HUEFS","130007","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Oliveira, H.C.de","447","2006","08","08",NA,"Brasil","Ceará","Ubajara","Sítio São Luis","-40.9211006164551","-3.85443997383118",NA,NA,"Caatinga/Mata Atlântica","HUEFS0130007",NA,NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA,"Hepaticopsida"
"109","2019-10-07 09:37:55-03","UEFS","HUEFS","153734","PreservedSpecimen","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"Valente, E.B.","489","2007","10","02",NA,"Brasil","Bahia","Lençóis","Trilha p/ Gruta do Lapão pelo rio Lapão","-41.3899993896484","-12.563099861145",NA,NA,"Campo rupestre","HUEFS0153734",NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,NA,"Hepaticopsida"
"110","2020-02-17 11:30:37-03","UEG","HUEG","2743","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Carvalho, B.C.S.","Carvalho, B.C.S.","30","2003","12","18","Southern America","Brasil","Goiás","Anápolis","Reserva Ecológica do Campus da UEG - Anápolis","-48.952778","-16.326667",NA,NA,"Associada a<em> Telaranea nematodes</em> e <em>Metzgeria furcata</em>.; Solo (barranco), mata ciliar.","HUEG002743",NA,"2004","02","18","-48.952778","-16.326667",NA,NA,NA,NA,NA,NA,NA
"111","2020-02-17 11:30:37-03","UEG","HUEG","2843","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Carvalho, B.C.S.","Carvalho, B.C.S.","130","2004","08","30","Southern America","Brasil","Goiás","Anápolis","Reserva Ecológica do Campus da UEG - Anápolis","-48.952778","-16.326667",NA,NA,"Associada a <em>Noteroclada confluens</em>.; Argila, mata de galeria.","HUEG002843",NA,"2004","12","08","-48.952778","-16.326667",NA,NA,NA,NA,NA,NA,NA
"112","2020-02-17 11:30:37-03","UEG","HUEG","2855","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Carvalho, B.C.S.; Angelo, P.G.","Carvalho, B.C.S.","142","2004","08","30","Southern America","Brasil","Goiás","Anápolis","Reserva Ecológica do Campus da UEG - Anápolis","-48.952778","-16.326667",NA,NA,"Associado a <em>Hookeriopsis heteroica.</em>; Solo ( barranco), mata de galeria.","HUEG002855",NA,"2004","12","08","-48.952778","-16.326667",NA,NA,NA,NA,NA,NA,NA
"113","2020-05-19 18:50:24-03","UNESP-IBILCE","SJRP-BRYOPHYTA","19829","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"C.E. Rodrigues Jr.","708a","1994","02","22","América do Sul","Brasil","Mato Grosso","Itiquira",NA,"-54.1502990722656","-17.2089004516602",NA,NA,"DUPLICATAS: SP; Região de cerrado com afloramentos rochosos, baixada com rio e mata ciliar, Cachoeira próximo da estrada, terrestre em barranco e sombreado, junto da cachoeira;",NA,NA,NA,NA,NA,NA,NA,"148503","auto",NA,"Pallaviciniales",NA,NA,"Jungermanniopsida"
"114","2020-05-19 18:50:24-03","UNESP-IBILCE","SJRP-BRYOPHYTA","19741","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"C.E. Rodrigues Jr.","708","1994","02","22","América do Sul","Brasil","Mato Grosso","Itiquira",NA,"-54.1502990722656","-17.2089004516602",NA,NA,"Região de cerrado com afloramentos rochosos, baixada com rio e mata ciliar, Cachoeira próximo da estrada, terrestre em barranco e sombreado, junto da cachoeira;",NA,NA,NA,NA,NA,NA,NA,"148503","auto",NA,"Pallaviciniales",NA,NA,"Jungermanniopsida"
"115","2020-05-17 19:37:37-03","UNESP-IBILCE","SJRP-BRYOPHYTA","18933","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D.F. Peralta","K.M. Rdrigues, L.O. Almeida, Planella & C.M. Rodrigues","20","1998","10","09","América do Sul","Brasil","São Paulo","Guapiaçu","1 km do sítio Gurita.","-49.2200012207031","-20.7900009155273",NA,NA,"Mata ciliar, barranco úmido.",NA,NA,"2016","05",NA,"49°22'","20°78'","23563","auto",NA,"Pallaviciniales",NA,NA,"Jungermanniopsida"
"116","2020-03-06 11:04:42-03","UNIRIO","HUNI","4877","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray",NA,"D.M. Vital","14814","1987","04","24",NA,"Brasil","São Paulo","Santo André","Reserva Biológica do Alto da Serra.","-46.321667","-23.395",NA,NA,"No barranco, em local bem ensolarado. Duplicata SP 256868.","HUNI00004877",NA,NA,NA,NA,"46º19'18''W","23º23'42''S",NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:12:33-03","UnB","UB","136696","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Peralta, DF","Gama, R","110","2009","06","12","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"Mata ciliar",NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:12:33-03","UnB","UB","144588","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Irwin, HS; Harley, RM; Smith, GL","31755","1971","03","14","Southern America","Brasil","Goiás","Serra Geral do Paraná","On soil, banks of riacho. Riacho with gallery forest, ca. 4Km S. of São Gabriel",NA,NA,"1250",NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:12:33-03","UnB","UB","144597","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Irwin, HS; Harley, RM; Smith, GL","32134","1971","03","24","Southern America","Brasil","Goiás","Chapada dos Veadeiros","On soil near riacho. Gallery forest with abundant quartzite outcrops bordering riacho, ca. 20Km N. of Alto Paraíso",NA,NA,"1250",NA,NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:12:33-03","UnB","UB","144598","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Irwin, HS; Harley, RM; Smith, GL","33207","1971","03","24","Southern America","Brasil","Goiás","Chapada dos Veadeiros","On sand, margins of backwater in gallery. Gallery borded by wet campo (brejo), ca. 10Km N. of Alto Paraíso",NA,NA,"1100",NA,NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-07-29 09:06:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Atwood, JJ","Atwood, JJ; Brant, AE","3719","2019","04","03","Northern America","USA","Missouri",NA,"Wayne County. Coldwater Conservation Area. Forested seep along south branch of Hunter Creek","-90.400833","37.258333","2",NA,"On peaty soil at base of trees",NA,"2","2019",NA,NA,"-90.400833","37.258333",NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:12:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Visnadi, SR","Vital, DM","10305","1982","01","17","Southern America","Brasil","São Paulo","São Paulo","Instituto de Botânica","-46.381","-23.3251","760",NA,"Na base de um tronco de Cyatheana mata brejosaca 1 1/2 Km E do Herbário",NA,"760","2013","10",NA,"-46.381","-23.3251",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:12:33-03","UnB","UB","136455","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Peralta, DF","Gama, R","110","2009","06","12","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"Mata ciliar",NA,NA,"2010","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-08 12:50:24-03","UFRGS","ICN","178075","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook. f.) S.F. Gray","J.; Bordin, D Weber","Weber, D; Bordin, J","111","2013","10","09","América do Sul","Brasil","RS","Imbé","Ceclimar","-50.1375","-29.973611",NA,NA,NA,NA,NA,NA,NA,NA,"-50.1375","-29.973611",NA,NA,NA,NA,NA,NA,NA
"125","2021-02-08 12:50:24-03","UFRGS","ICN","036276","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook. f.) S.F. Gray","Peralta, DF","Vianna, EC","3276","1977","07","08","América do Sul","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"mata alagada",NA,NA,"2014","08","01",NA,NA,"20837","auto",NA,NA,NA,NA,NA
"126","2021-02-08 12:50:24-03","UFRGS","ICN","058582","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook. f.) S.F. Gray","Peralta, DF","Vianna, EC","7582","1976","10","09","América do Sul","Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"2015","11",NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA
"127","2021-02-08 12:50:24-03","UFRGS","ICN","058581","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook. f.) S.F. Gray","Peralta, DF","Vianna, EC","7581","1976","10","17","América do Sul","Brasil","RS","Rio Grande","Taim","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,NA,"2015","11",NA,NA,NA,"82892","auto",NA,NA,NA,NA,NA
"128","2021-02-08 12:50:24-03","UFRGS","ICN","036278","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook. f.) S.F. Gray","Peralta, DF","Vianna, EC","3278","1977","07","08","América do Sul","Brasil","RS","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,"mata alagada",NA,NA,"2014","08","01",NA,NA,"20837","auto",NA,NA,NA,NA,NA
