"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","month","stateProvince","county","minimumElevationInMeters","day","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"186","2011-06-10 15:20:00-03","MO","MOBOT","6770","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii incana","(Christ) A.R. Sm.","John James Pipoly, III","Pipoly 16008","1991","South America","Colombia","Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.",NA,NA,NA,"11","Amazonas","Leticia","200.00000000","15","220.00000000","-70.25","-3.78333","Robbin C. Moran",NA,"incana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","6"
"187","2009-11-10 11:38:00-02","MO","MOBOT","100227247","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"André M. Amorim","Amorim 6076","2006","South America","Brazil","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço. Floresta Ombrófila Densa Montana.",NA,NA,NA,"6","Bahia","Arataca","1000.00000000","15",NA,"-39.3416666","-15.1736111","F.B. Matos",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"188","2014-10-09 09:53:00-03","MO","MOBOT","100264296","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"H. van der Werff","van der Werff 23485","2010","South America","French Guiana","Petit Montagne Tortue-Tibourok. Along trail from Corbet to waterfall.",NA,NA,NA,"3","Cayenne",NA,"100.00000000","16",NA,"-52.2666667","4.35","A.R. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"534","3"
"189","2013-06-02 05:37:00-03","MO","MOBOT","1065862","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Efraín Freire|J. Cerda","Freire Mayorga 413","1996","South America","Ecuador","Parque Nacional Sumaco Napo-Galeras. Faldas de Galeras. Bloque 19, línea sísmica 30. Compañía Triton. Bosque húmedo Tropical. Bosque primario. Suelo aluvial.",NA,NA,NA,"4","Napo","Archidona","500.00000000","16",NA,"-77.55","-0.88333","Alan R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2008-05-27 22:02:00-03","MO","MOBOT","1081120","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Walter A. Palacios|Milton Tirado","Palacios Cuenca 13217","1995","South America","Ecuador","Parque Nacional Podocarpus. Guardería en río Bombuscaro. Bosque secundario avanzado. Bosque muy húmedo Pre-Montano.",NA,NA,NA,"1","Zamora-Chinchipe","Zamora","970.00000000","23",NA,"-78.95","-4.08333","Alan R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2011-06-21 11:45:00-03","MO","MOBOT","1299454","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Thomas B. Croat|Richard Mansell|Lynn P. Hannon|J. Whitehill","Croat 82528","1998","South America","Ecuador","Lita-San Lorenzo Road, 3.4 km E of El Durango, 17.3 km W of Alto Tambo.",NA,NA,NA,"7","Esmeraldas",NA,"375.00000000","8",NA,"-78.61722","1.04194","Alan R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"859","2"
"192","2008-05-27 22:02:00-03","MO","MOBOT","1313623","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"José Campos de la Cruz|W. Vargas","Campos de la Cruz 3888","1997","South America","Peru","San José de Lourdes. Localidad Laurel. Relicto de bosque primario (Bosque intervenido)",NA,NA,NA,"5","Cajamarca","San Ignacio","1500.00000000","17","1600.00000000","-78.95","-5.01666","A. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"193","2008-05-27 22:02:00-03","MO","MOBOT","13946","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ronald L. Liesner","Liesner 24306","1988","South America","Venezuela","Gran Sabana; San Ignacio de Yuruaní.",NA,NA,NA,"5","Bolívar",NA,"850.00000000","6",NA,"-61.16666","5","Alan R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-33","5"
"194","2008-05-27 22:02:00-03","MO","MOBOT","1442574","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Lara Kueppers","Kueppers 54","1994","South America","Ecuador","Bilsa Biological Station. Mache-Chindul Ecological Reserve. Coastal mountain range, northwest of Quinindé. Premontane wet forest.",NA,NA,NA,"10","Esmeraldas","Quinindé","500.00000000","1",NA,"-79.73333","0.35","A. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2013-05-13 05:24:00-03","MO","MOBOT","1806194","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Saulo Hoyos|Juan José Hernández","Hoyos Marin 603","1983","South America","Colombia","Autopista Medellin-Bogotá, vereda La Josefina, camino del caño La Mariola hacia Santa Bárbara.",NA,NA,NA,"12","Antioquia","San Luis","800.00000000","1",NA,NA,NA,"A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2013-05-13 05:24:00-03","MO","MOBOT","1806199","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Saulo Hoyos|Juan José Hernández","Hoyos Marin 902","1984","South America","Colombia","Autopista Medellin-Bogotá, verde La Josefia, camino al Tulipán, caño la Mariola.",NA,NA,NA,"2","Antioquia","San Luis","800.00000000","18",NA,NA,NA,NA,NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2014-01-20 20:16:00-02","MO","MOBOT","1806636","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"D.L. Echeverri|N. Contreras","Echeverri B. 162","1989","South America","Colombia","Vereda Santa Rita, finca Montepinar, bosque pluvial.",NA,NA,NA,"12","Antioquia","Guatapé","1850.00000000","12",NA,"-75.16666","6.25",NA,NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2014-04-04 05:52:00-03","MO","MOBOT","1914458","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18185","2003","South America","Peru","Along road Chatarra-Pto. Bermudez. Heavily logged forest.",NA,NA,NA,"7","Pasco","Oxapampa","880.00000000","9",NA,"-75.05","-10.5","Alan R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"336","7"
"199","2010-01-12 21:28:00-02","MO","MOBOT","2744132","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"L. Franco Mellado N.","Mellado 2819","2005","South America","Peru","Dist. Palcazú. Sector Paujil-cerca de la colpa. Bosque primario.",NA,NA,NA,"2","Pasco","Oxapampa","380.00000000","26",NA,"-75.26361","-10.32333","A.R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"200","2012-03-02 05:16:00-03","MO","MOBOT","3178431","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"H. van der Werff|Bruce Gray|Wilson Quizhpe","van der Werff 22022","2006","South America","Ecuador","Cordillera del Cóndor region, upper Río Nangaritza valley. Around lodge outside Las Orquídeas.",NA,NA,NA,"11","Zamora-Chinchipe","Nangaritza","900.00000000","9",NA,"-78.6563889","-4.2486111","A.R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"441","8"
"201","2010-10-08 17:17:00-03","MO","MOBOT","3379284","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Vicente Marcano","Marcano 876","1987","South America","Venezuela","Social con Lindaea lancea, Ctenitis funesta, Trichomanes pinnatum, en bosque pluvial mesotérmico, proximidad al río Surukún y Peray Tepuy.",NA,NA,NA,"3","Bolívar",NA,"940.00000000","16",NA,"-61.36666","4.66666","A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-02-25 05:40:00-03","MO","MOBOT","3379695","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ángel Fernández|Elio Sanoja|Manuel Yánez","Fernández 6118","1989","South America","Venezuela","Dpto. Atures. Base E del Cerro Cuao, Caño Piedra 75 Km SE de Puerto Ayacucho.",NA,NA,NA,"9","Amazonas",NA,"1050.00000000",NA,NA,"-67.31666","5.08333","A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2014-02-25 05:40:00-03","MO","MOBOT","3379846","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ángel Fernández|Elio Sanoja|Manuel Yánez","Fernández 6116","1989","South America","Venezuela","Dpto. Atures. Base E del Cerro Cuao, Caño Piedra 75 Km SE de Puerto Ayacucho.",NA,NA,NA,"9","Amazonas",NA,"1050.00000000",NA,NA,"-67.31666","5.08333","A.Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2014-02-25 05:40:00-03","MO","MOBOT","3380215","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ángel Fernández","Fernández 5597","1989","South America","Venezuela","Mpio Raul Leoni. Bosque y arbustales sobre lateritas bauxíticas. Cabeceras río Túriba y Caño La Miel, 45 Km al Este de Pijiguaos.",NA,NA,NA,"6","Bolívar",NA,"800.00000000",NA,NA,"-66.38333","6.56666","A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2014-02-25 05:40:00-03","MO","MOBOT","3380315","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ángel Fernández|Elio Sanoja|Manuel Yánez","Fernández 6104","1989","South America","Venezuela","Dpto. Atures. Base E del Cerro Cuao, Caño Piedra. 75 Km SE de Puerto Ayacucho.",NA,NA,NA,"9","Amazonas",NA,"1050.00000000",NA,NA,"-67.31666","5.08333","A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","3381581","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Thomas B. Croat","Croat 38601","1976","South America","Colombia","Along old highway between Cali and Buenaventura, 28 Km beyond the junction with the new highway (20 Km W of village of Borrero Ayerbe and 7 Km W of El Salado); disturbed forest along steep rocky creek.",NA,NA,NA,"8","Valle del Cauca",NA,"1400.00000000","28","1420.00000000","-76.7625","3.55277","A.R. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2014-02-25 05:40:00-03","MO","MOBOT","3381789","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Ángel Fernández|Elio Sanoja","Fernández 5081","1989","South America","Venezuela","Mpio Sucre. Alrededores de Santa María de Erebato.",NA,NA,NA,"2","Bolívar",NA,"340.00000000",NA,NA,"-64.81666","4.98333","A. Smith",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-01-01 04:34:00-02","MO","MOBOT","9925","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"H. van der Werff|Jorge Giraldo G.","van der Werff 9724","1988","South America","Colombia","Finca Zingara, at km 18 road Cali-Buenaventura, cloud forest.",NA,NA,NA,"1","Valle del Cauca","Cali","1900.00000000","25","2100.00000000","-76.620278","3.5375","A.R. Smith (UC)",NA,"leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-5","3"
"209","2020-08-31 09:23:19-03","INPA","INPA","216038","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Carvalho, FA de","279","2004","Southern America","Brasil","Parque Nacional do Pico da Neblina, Trilha para a cachoeira do Anta, entre o acampamento e Cuiabixi e Mao ao ao. Subindo a Serra da Neblina.",NA,NA,"INPA0216038","12","Amazonas","São Gabriel da Cachoeira","1300","28","1300","-65.977778","0.776944","Salino, A",NA,NA,NA,NA,"2017","07",NA,"-65.977778","0.776944",NA,NA,NA,NA,NA
"210","2020-08-31 09:23:19-03","INPA","INPA","271421","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Tuomisto, H","15698","2008","Southern America","Brasil","About 10 NE of Balbina S of the lake.",NA,NA,"INPA0271421","02","Amazonas","Presidente Figueiredo","70","08","120","-59.35","-1.866667","Almeida, TE",NA,NA,NA,NA,"2017","03",NA,"-59.35","-1.866667",NA,NA,NA,NA,NA
"211","2020-08-31 09:23:19-03","INPA","INPA","27301","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Prance, GT","10170","1969","Southern America","Brasil","Serra dos Surucucus, Serra dos Surucucus, Northwest of Mission Station. Forest on terra firme.",NA,NA,"INPA0027301","02","Roraima","Alto Alegre",NA,"22",NA,"-63.55","2.7","Salino, A","INPA0027301 INPA0027301_e",NA,NA,NA,"2017","07",NA,"-63.55","2.7",NA,NA,NA,NA,NA
"212","2020-08-31 09:23:19-03","INPA","INPA","28720","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Prance, GT","13571","1971","Southern America","Brasil","Between Botamatatedi & Maitá. Forest on terra firme.",NA,NA,"INPA0028720","02","Roraima",NA,NA,"09",NA,"-63.6","2.883333","Salino, A","INPA0028720 INPA0028720_e",NA,NA,NA,"2017","07",NA,"-63.6","2.883333",NA,NA,NA,NA,NA
"213","2020-08-31 09:23:19-03","INPA","INPA","219369","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Carvalho, FA de","279","2004","Southern America","Brasil","Parque Nacional do Pico da Neblina, Trilha para a cachoeira do Anta, entre o acampamento e Cuiabixi e Mao ao ao. Subindo a Serra da Neblina.",NA,NA,"INPA0219369","12","Amazonas","São Gabriel da Cachoeira","1300","28","1300","-65.977778","0.776944","Salino, A","INPA0219369 INPA0219369_e",NA,NA,NA,"2017","07",NA,"-65.977778","0.776944",NA,NA,NA,NA,NA
"214","2020-08-31 09:23:19-03","INPA","INPA","171817","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Cremers, G","9139","1985","Southern America","Guyana","Montagnede l'Inini, zone Centrale. Face protégée du vent.",NA,NA,"INPA0171817","08","Cayenne",NA,"750","26","750","-53.544444","3.55","Salino, A","INPA0171817 INPA0171817_e",NA,NA,NA,"2017","07",NA,"-53.544444","3.55",NA,NA,NA,NA,NA
"215","2020-08-31 09:23:19-03","INPA","INPA","135979","S","Plantae","Polypodiopsida","Polypodiales","Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook) Pic.Serm.","Rosa, NA","3223","1979","Southern America","Venezuela","Mata Cutia, nos arredores do acampamento da Comissão de Limites.",NA,NA,"INPA0135979","09","Santa Elena",NA,"600","02","600","-61","4.666667","Almeida, TE","INPA0135979 INPA0135979_e",NA,NA,NA,"2019","04",NA,"-61","4.666667",NA,NA,NA,NA,NA
"216","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","31608",NA,"Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","P. Labiak; et al","4045","2007",NA,"Brasil","Alto de Santo Antônio, terreno do Boza",NA,NA,"MBML031608","07","Espírito Santo","Santa Teresa",NA,"12",NA,"-40.591667","-19.909167","F.B. Matos & P.Labiak/VII-2007","MBML031608",NA,NA,NA,NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA,NA,NA
"217","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","31854",NA,"Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4329","2007",NA,"Brasil","Pousada Pau-Apique, propr.: Assunta Salvador.",NA,"Terrestre soros marrons. Interior de mata secundária.","MBML031854","10","Espírito Santo","Santa Leopoldina","550","23","550","-40.555694","-20.128611","A. Salino/XII-2008","MBML031854",NA,NA,NA,NA,NA,NA,"40W33'20,5","20S7'43",NA,NA,NA,NA,NA
"218","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","18214",NA,"Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii var. leprieurii",NA,"R.R. Vervloet; et al","1352","2002",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Terrestre, beira do córrego, meia encosta, dossel 15m, altitude 800m.","MBML018214","11","Espírito Santo","Santa Teresa",NA,"05",NA,"-40.553056","-19.9075","A. Salino/XI-2006","MBML018214","var. leprieurii",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"219","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","20868",NA,"Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii var. leprieurii",NA,"R.R. Vervloet; et al","1926","2003",NA,"Brasil","Reserva Biológica Augusto Ruschi - Nova Lombardia",NA,"Terrestre na margem de riacho, no interior de mata.","MBML020868","02","Espírito Santo","Santa Teresa",NA,"25",NA,"-40.553056","-19.9075","A. Salino/Fev.2003","MBML020868","var. leprieurii",NA,NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA
"220","2020-07-10 09:49:33-03","MBML","MBML-HERBARIO","21148",NA,"Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii var. leprieurii",NA,"L. Kollmann; et al","6238","2003",NA,"Brasil","Caramuru",NA,"Terrestre beira do rio, na sombra.","MBML021148","06","Espírito Santo","Santa Maria de Jetibá",NA,"24",NA,"-40.676944","-20.096389","A. Salino/XI-2006","MBML021148","var. leprieurii",NA,NA,NA,NA,NA,"40W40'37","20S5'47",NA,NA,NA,NA,NA
"221","2021-03-04 11:06:46-03","UFRB","HURB","25116","PreservedSpecimen","Plantae","Pteridófitas",NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii var. leprieurii","(Hook.) R.M.Tryon","Aona, L.Y.S.; Costa, G.; Souza, E.H.; Vitório, C.D.P & Fonseca, W.O.","5315","2019",NA,"Brasil",NA,NA,"PM 49","HURB000025116","03","Bahia","Ilhéus",NA,"20",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"var. leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA
"222","2020-07-15 14:43:46-03","UNESP-RC","HRCB","72638","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Shima",NA,NA,NA,"Brasil","Parque Geológico de Assistência",NA,NA,NA,NA,"São Paulo","Rio Claro",NA,NA,NA,"-47.585333","-22.507417","Shima, J.N.",NA,NA,NA,NA,NA,NA,NA,"47º35'07.2W","22º30'26.7S",NA,NA,NA,NA,NA
"223","2021-01-26 13:58:54-03","IMA","MAC","20259","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","M.S.Lopes; M.R.Pietrobom","217","2001",NA,"Brasil","Usina Colônia, mata do Quengo.",NA,"Terrestre em área alagada e sombreada.; Mata Atlântica","MAC0020259","05","Pernambuco","Jaqueira",NA,"31",NA,"-35.840278","-8.713889","A.Sabino",NA,NA,NA,NA,NA,NA,NA,"-35.840278","-8.713889",NA,NA,NA,NA,NA
"224","2019-10-26 17:19:00-03","F","FMNH-PTERIDOPHYTES",NA,"PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R. M. Tryon","S. G. Beck","16370","1988","South America","Bolivia",NA,NA,NA,NA,"5","Beni",NA,NA,"24",NA,"-65.5","-14","R. G. Stolze",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"16370",NA
"225","2016-01-11 15:27:49-02","F","FMNH-PTERIDOPHYTES","C0665919F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R. M. Tryon",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"C0665919F",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261",NA,"C0665919F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2016-01-11 15:26:49-02","F","FMNH-PTERIDOPHYTES","C0665921F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R. M. Tryon",NA,NA,NA,"South America","Venezuela",NA,NA,NA,"C0665921F",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,"C0665921F_01",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2018-10-30 11:59:32-03","F","FMNH-PTERIDOPHYTES","C0675484F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii glandifera","A. R. Sm.","A. Fay & L. Fay","42408","1993","South America","Ecuador",NA,NA,NA,"C0675484F","7","Morona-Santiago","Gualaquiza",NA,"31",NA,NA,NA,"A. R. Smith","C0675484F_01","glandifera",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-01-31 15:52:22-03","F","FMNH-PTERIDOPHYTES","C0665920F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii incana","(Christ) A. R. Sm.","J. J. Pipoly","16008","1991","South America","Colombia",NA,NA,NA,"C0665920F","11",NA,NA,NA,"15",NA,"-72.8667","3.8811",NA,"C0665920F_01","incana",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2016-01-11 15:26:09-02","F","FMNH-PTERIDOPHYTES","C0665922F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0665922F",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"C0665922F_01","leprieurii",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2016-01-11 15:25:50-02","F","FMNH-PTERIDOPHYTES","C0665923F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"C0665923F",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839",NA,"C0665923F_01","leprieurii",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-10-26 17:21:02-03","F","FMNH-PTERIDOPHYTES","C0676099F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"J. Campos","3888","1997","South America","Peru",NA,NA,NA,"C0676099F","5","Cajamarca",NA,NA,"17",NA,"-78.8333","-6.25","A. R. Smith","C0676099F_01","leprieurii",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,"3888",NA
"232","2021-03-01 11:52:48-03","UFPE","UFP","36286","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieuri","Thelypteris leprieuri","(Hook.) R.M. Tryon","Lopes, MS; Pietrobom, MRS","476","2001",NA,"Brasil",NA,NA,"Margem do córrego,na sombra.Poucos indivíduos.","UFP036286","10","Pernambuco","Jaqueira","652","19","652","-35.838889","-8.7225","Salino, A",NA,NA,NA,NA,"2002","09",NA,"-35.838889","-8.7225",NA,NA,NA,NA,NA
"233","2021-03-01 11:52:48-03","UFPE","UFP","64445","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieuri","Thelypteris leprieuri","(Hook.) R.M. Tryon","Gueiros, RAG","267","2003",NA,"Brasil",NA,NA,"Espécie terrestre.","UFP064445","04","Pernambuco","Jaqueira","600","29","700","-35.833611","-8.710278","Barros, ICL",NA,NA,NA,NA,"2003",NA,NA,"-35.833611","-8.710278",NA,NA,NA,NA,NA
"234","2021-03-01 11:52:48-03","UFPE","UFP","36275","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieuri","Thelypteris leprieuri","(Hook.) R.M. Tryon","Lopes, MS; Pietrobom, MRS","217","2001",NA,"Brasil",NA,NA,"Terrestre,em área alagada e sombreada.","UFP036275","05","Pernambuco","Jaqueira","713","31","713","-35.840278","-8.713889","Salino, A",NA,NA,NA,NA,"2002","09",NA,"-35.840278","-8.713889",NA,NA,NA,NA,NA
