"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus","sex"
"1840","2008-05-27 22:02:00-03","MO","MOBOT","3072731","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Stephen F. Smith","1987","7","19","Peru","Madre de Dios",NA,"Seepage bank above Rio Tambopata at the end of the Bamboo Trail, Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Moldonado.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Smith 1102",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1841","2009-12-04 16:48:00-02","MO","MOBOT","3072780","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","D. Sastre","Gert G. Hatschbach|C. Koczicki","1973","11","16","Brazil",NA,NA,"Serra da Pimonbeira (mun. Rio Verde).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 33125",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1842","2010-01-11 18:36:00-02","MO","MOBOT","3072827","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Lars P. Kvist|Ximena Londoño|O.C. Steele|S. Tiwari","1987","10","6","Guyana",NA,NA,"Region: Potaro-Siparuni. Kaieteur Falls, close to the falls and the government house. Disturbed, scattered, shrubby vegetation. White sand and exposed bedrock.","-59.48333","5.18333",NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,"Kvist 19",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2014-09-15 15:26:00-03","MO","MOBOT","3072849","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","Hoff, M.","Michel Hoff","1992",NA,NA,"French Guiana",NA,NA,"Saut Vata-Bassin du Sinnamary. Berge sableuse de cours d'eau.","-52.96666","4.86666",NA,NA,"7.00000000",NA,NA,NA,NA,NA,NA,NA,"Hoff 7493",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2013-08-23 04:12:00-03","MO","MOBOT","3072913","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","M.A. da Silva","1997",NA,NA,"Brazil","Minas Gerais",NA,"Município de Formoso. Parque Nacional Grande Sertão Veredas. Cachoeira do córrego Mato Grande. Relevo plano.","-45.9852777","-15.3186111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 3458",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1845","2008-05-27 22:02:00-03","MO","MOBOT","3072920","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","A. Gentry","Ordoñez","1974","3","28","Colombia","Chocó",NA,"Río Tolo. Región de Guayabal, al SE de Acandí.","-77.268832","8.433263",NA,NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,"Ordoñez 016",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846","2011-04-05 18:27:00-03","MO","MOBOT","3072933","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Calaway H. Dodson|H.C. Dodson","1977","8","11","Ecuador","Los Ríos","Quevedo","Rio Palenque Science Center. Km 56 Quevedo-Santa Domingo. Also common on river bank.",NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,"Dodson 6734",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2008-05-27 22:02:00-03","MO","MOBOT","3072980","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Guillermo Klug","1933","12",NA,"Peru","San Martín","Moyobamba","Zepelacio; mountain forest.",NA,NA,NA,NA,"1200.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,"Klug 3404",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2015-08-22 05:41:00-03","MO","MOBOT","3073084","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Gonto","Reina Gonto|R.C. Wingfield|Ángel Fernández","2001","11","30","Venezuela","Falcón",NA,"Municipio Petit. Entre Soledad y Curimagua.","-69.68333","11.2",NA,NA,"700.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,"Gonto 524",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2009-11-23 18:40:00-02","MO","MOBOT","3073101","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Enrique Forero|Alwyn H. Gentry|Andrew M. Sugden|Douglas C. Daly","1977","2","25","Colombia","Chocó","San José del Palmar","Cerro al SO. de la población.","-76.25161","4.867123",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"Forero 3464",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2011-06-08 11:53:00-03","MO","MOBOT","3073111","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","M. Arrington","José Schunke V.","1964","5","22","Peru","San Martín",NA,"Puerto Ruicte (Camino to Uchiza, in boggy terrain.",NA,NA,NA,NA,"543.00000000",NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 442",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1851","2014-04-04 05:53:00-03","MO","MOBOT","3073128","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Franklin Ayala|Rodolfo Vásquez|José Torres","1979","12","19","Peru","Loreto",NA,"Dtto. Tigre, Rio Tigre, Guarnición Sgto. Lores, bosque 2; purma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ayala Flores 2665",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1852","2008-05-27 22:02:00-03","MO","MOBOT","3073151","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","E. Rodriguez R","Max Weigend","2001",NA,NA,"Peru","Ucayali",NA,"Prov. Aguaytia. Road from Aguaytia to Tingo María. Blackwater forest, dominated by palmtrees, swampy ground.","-75.55","-9.05",NA,NA,"383.00000000",NA,NA,NA,NA,NA,NA,NA,"Weigend 5356",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2010-02-11 22:15:00-02","MO","MOBOT","3073174","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner","Enrique Forero|Roberto Jaramillo M.|Jeffrey B. McElroy","1975","4","22","Colombia","Chocó","Quibdo","Carretera Medellín-Quibdó. Adelante de Ciudad Bolivar.","-76.3","5.8",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,"Forero 1067",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1854","2014-01-27 14:55:00-02","MO","MOBOT","3073237","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Franklin Ayala","1979","9","1","Peru","Loreto","Maynas","Pto. Almendra (granja UNAP).",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,"Ayala Flores 1880",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1855","2010-02-09 16:13:00-02","MO","MOBOT","3073313","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Enrique Forero|Roberto Jaramillo M.","1970","9","1","Colombia","Chocó","San José del Palmar","Carro SO. de la población.",NA,NA,NA,NA,"1270.00000000",NA,NA,NA,NA,NA,NA,NA,"Forero 2437",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1856","2009-11-04 05:58:00-02","MO","MOBOT","3073331","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S.J. Lamlein","Mildred E. Mathias|Dermot Taylor","1959","7","20","Peru","Loreto",NA,"Near Iquitos. Río Itaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathias 3890",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2010-04-19 17:51:00-03","MO","MOBOT","3073342","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Felix Woytkowski","1947","8","22","Peru","San Martín","Moyobamba","Mishqui-yacu, NE of Moyobamba. In a sunny glade in low forest.",NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 35345",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1858","2009-08-21 06:33:00-03","MO","MOBOT","3073363","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Shunsuke Tsugaru|Yotaro Sano","1987","9","4","Brazil",NA,NA,"Estado de Alagoas: Santa Rita, suburbs of Maceió. On wet ground.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-1496",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1859","2009-11-04 05:58:00-02","MO","MOBOT","3073410","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S.J. Lamlein","Mildred E. Mathias|Dermot Taylor","1961","7","9","Peru","Loreto",NA,"Vicinity of Iquitos. In clearing, Fundo San Felipe, río Itaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mathias 5465",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1860","2013-05-07 06:03:00-03","MO","MOBOT","3073466","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Ynés Mexia","1931","11","25","Peru","Loreto",NA,"Above Pongo de Manseriche. Left bank of Rio Santiago; wet, sandy beaches.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 6159",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1861","2017-01-20 09:09:00-02","MO","MOBOT","3073469","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Basil Stergios","1983","1","15","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Río Cuyuní, selva pluvial en orillas de la Isla Anacoco, sector Caño Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stergios 4980",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1862","2009-10-18 08:09:00-02","MO","MOBOT","3073488","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"J.J. de Granville","1974","3","16","Guyana",NA,NA,"Embouchure de la riviére Grand Tamouri (affluent du Camopi) = Saut Bambaye. Ilets rocheux granitiques du Sant.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 2131",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","2009-09-03 09:08:00-03","MO","MOBOT","3073516","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","M. Peña-Chocarro","1996","7","25","Bolivia","Santa Cruz","Velasco","Carretera al Chore. Entre Arroyo Las Londras y Arroyo El Tigre. Borde de la carretera.","-61.14444","-14.405",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,"Peña-Chocarro 193",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1864","2008-05-27 22:02:00-03","MO","MOBOT","3073552","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Ghillean T. Prance","1971","11","1","Brazil",NA,NA,"Basin of Rio Negro. Road Camanaus-Uaupés, near Camanaus. Road side.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prance 15975",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1865","2008-05-27 22:02:00-03","MO","MOBOT","3073562","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Nélida Soria","1992",NA,NA,"Paraguay","San Pedro",NA,"Estancia 8 de Diciembre. Potrero San Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Soria Rey 5436",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1866","2008-05-27 22:02:00-03","MO","MOBOT","3073572","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"James A. Ratter","1968",NA,NA,"Brazil",NA,NA,"Córrego de Porco, 240 km N of Xavantina on the Xavantina-São Felix road. Growing on wet grassy campo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ratter 1314",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2008-05-27 22:02:00-03","MO","MOBOT","3073607","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Guillermo Klug","1933","8",NA,"Peru","Loreto",NA,"Pumayacu, between Balsapuerto and Moyobamba; forest. Along trail.",NA,NA,NA,NA,"600.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,"Klug 3171",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2016-10-13 06:00:00-03","MO","MOBOT","3073654","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","1985","2","20","Ecuador","Pastaza","Mera","Hacienda San Antonio de Baron von Humboldt, 2 Km al NE de Mera. Bosque pluvial premontano. Bosque perturbado y margenes.","-78.1","-1.45",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,"Palacios Cuenca 00129",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1869","2008-05-27 22:02:00-03","MO","MOBOT","3073666","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","S. Sastre","David G. Campbell","1974","5","28","Brazil","Pará",NA,"Basin of Rio Trombetas. Rio Trombetas, near Cachoeira Porteira. Low scrub forest and river banks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Campbell 22385",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1870","2012-10-22 16:50:00-02","MO","MOBOT","3073699","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","Franciso Delascio C.","1981","3","21","Venezuela","Amazonas",NA,"San Carlos de Río Negro. 20 km de la confluencia del Río Negro y el Brazo Casiquiare.","-67","1.9333333",NA,NA,"119.00000000",NA,NA,NA,NA,NA,NA,NA,"Delascio Chitty 9467",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1871","2020-03-19 04:37:00-03","MO","MOBOT","3073978","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Calaway H. Dodson|Mary E. Fallen|Pete Morgan","1979","7","12","Ecuador","Pichincha","Santo Domingo de Los Colorados","Rio Chiquilpe near junction with Rio Baba. 7 Km east of Km 7 on highway Sto. Domingo-Quevedo.","-79.23","-0.312",NA,NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,"Dodson 7895",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2008-05-27 22:02:00-03","MO","MOBOT","3074027","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","L.O.A. Teixeira","Manuel da Silva","1973","5","20","Brazil",NA,NA,"Rio Negro, Tapuruquara, caminho para o Colégio; terra firme; solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 1734",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2011-06-08 11:53:00-03","MO","MOBOT","3074029","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R. Liesner","José Schunke V.","1973","7","18","Peru","San Martín","Mariscal Cáceres","Dtto. Uchiza. Ramal de Aspuzana. Al borde de la quebrada, terreno arenoso.",NA,NA,NA,NA,"390.00000000","400.00000000",NA,NA,NA,NA,NA,NA,"Schunke Vigo 6316",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2011-04-06 11:57:00-03","MO","MOBOT","3095213","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Gerardo Aymard|Nidia Cuello|R. Schargel","1989","4","1","Venezuela","Apure",NA,"Dtto Pedro Camejo. Parque Nacional Santos Luzardo. Sector 2, Fundo La Guacharaca. 30 km al SE de la margen derecha del Rio Capanaparo. Sabanas en medanos y zonas de depresion.","-67.53333","6.7",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Aymard C. 7459",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1875","2014-02-25 05:40:00-03","MO","MOBOT","3095221","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Gerardo Aymard|Ángel Fernández","1988","10","28","Venezuela","Bolívar",NA,"Mpio Raul Leoni. Bosque humedos medios en la base N del Cerro Camaron (al S-W del Complejo Guaiquinima Tepui). A 3 km aprox en la margen izquierda de Yuruani. A 42.5 km al SE de Entre Rios.","-64.11666","5.71666",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,"Aymard C. 7095",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1876","2012-05-11 14:16:00-03","MO","MOBOT","3095260","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","1987","2","18","Guyana",NA,NA,"Cuyuni-Mazaruni Region. Chi-Chi Mountains, 4 km W of Chi-Chi Falls, on tributary leading N from Mazaruni. Mixed forest on large sandstone boulders.","-60.25","5.5666667",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"Pipoly 10285",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1877","2014-02-25 05:40:00-03","MO","MOBOT","3095422","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Ángel Fernández","1989","4",NA,"Venezuela","Bolívar",NA,"Mpio Cedeno. Lomas graniticas, 30 km al W del rio Caura, 55 km al Sur de Jabillal. En orilla de quebrada.","-65.06666","6.71666",NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,"Fernández 5217",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1878","2011-04-26 17:13:00-03","MO","MOBOT","3095423","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.L. Liesner","Elio Sanoja","1989","1",NA,"Venezuela","Bolívar",NA,"Mpio Sucre, Santa Maria de Erebato, Alrededores del poblado, caminos en vegetacion arborea secundaria.","-64.81666","4.98333",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,"Sanoja 2363",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1879","2012-05-10 14:57:00-03","MO","MOBOT","3118408","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Gerardo Aymard|Nidia Cuello|R. Schargel","1989","3","31","Venezuela","Apure",NA,"Dtto. Pedro Camejo. Parque Nacional Santos Luzardo; sector 2, Fundo La Guacharaca. 30 km al SE de la margen derecha del Rio Capanaparo. Bosques bajos de rebalse alrededor de la laguna La Guacharaca.","-67.5333333","6.7",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,"Aymard C. 7408",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1880","2010-02-05 20:37:00-02","MO","MOBOT","3118411","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","C. Sastre","John James Pipoly, III|Ganeshwar Gharbarran","1987","3","2","Guyana",NA,NA,"Region Cuyuni-Mazaruni. Ayanganna Plateau; Koatse River valley. ca 2 km E of base camp. Tall evergreen forest. In steep slopes, brown loamy sand.","-60.06666","5.46666",NA,NA,"550.00000000","650.00000000",NA,NA,NA,NA,NA,NA,"Pipoly 10927",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1881","2013-12-30 19:35:00-02","MO","MOBOT","3162836","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Carlos S. Rosário|et al.","2003","5","30","Suriname","Sipaliwini",NA,"Central Suriname Nature Reserve. Kayserberg Airstrip savanna, ca. 1 km E of Zuid River.","-56.47194","3.09472",NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,"Rosário 1760",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"2","7",NA,NA
"1882","2012-05-15 11:06:00-03","MO","MOBOT","3173977","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Oscar Colque","2006","4","28","Bolivia","Cochabamba","Carrasco","Entre Rios. Parque Nacional Carrasco, Campamento Colomelin, Sector Canadon sobre rio Ayopaya. Bosque Amazonico de piedemonte. Intervenido por colonizadores.","-64.5","-17.4152778",NA,NA,"425.00000000",NA,NA,NA,NA,NA,NA,NA,"Colque 574",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1883","2012-05-10 14:50:00-03","MO","MOBOT","3202912","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Sidney T. McDaniel","1968","7","29","Peru","Loreto","Maynas","Iquitos, out Calle Putumayo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"McDaniel 10759",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1884","2012-05-10 14:49:00-03","MO","MOBOT","3220156","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Shunsuke Tsugaru|Yotaro Sano|Naruko Okazaki","1987","8","31","Brazil","Pernambuco",NA,"Near Praia do Guaibu, 25 km S from Recife. Edge of forest. Near sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tsugaru B-1333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1885","2012-09-05 15:21:00-03","MO","MOBOT","3220455","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Álvaro Cogollo P.|J. Alzate","1986","6","3","Colombia","Antioquia",NA,"Municipio de Campamento, zona de explotación mina de asbesto.",NA,NA,NA,NA,"800.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,"Cogollo Pacheco 2292",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1886","2010-04-02 20:17:00-03","MO","MOBOT","3220473","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Aurelio Schinini|Eugenia Bordas","1986",NA,NA,"Paraguay","Guairá",NA,"Colonia Independencia,","-56.21666","-25.75",NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 25206",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1887","2016-11-15 05:15:00-02","MO","MOBOT","3220496","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","A. Schinini","Antonio C. Krapovickas|Carmen L. Cristóbal|Sergio Cáceres M.|Sara G. Tressens|C. Zamudio","1987","3","6","Argentina","Corrientes","Ituzaingó","Ea. Santa Rita, Ayo. próximo al casco.","-56.0666667","-27.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 41228",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1888","2008-05-27 22:02:00-03","MO","MOBOT","3220617","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.",NA,"Webster","1989","8","28","Ecuador","Pichincha",NA,"Canton Quito. Disturbed vegetation along road between Maquipucuna (Hacienda El Carmen) and Marianitas,","-78.63333","0.13333",NA,NA,"1200.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,"Webster 27080",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1889","2012-05-10 14:56:00-03","MO","MOBOT","3287077","PreservedSpecimen","Plantae","Ochnaceae","Sauvagesia","erecta","Sauvagesia erecta","L.","R.Liesner (MO)","Gerardo Aymard","1990","2","26","Venezuela","Amazonas",NA,"Dpto Atabapo. 3 km al NW de La Esmeralda. Sabanas Herbaceo-Arbustivas con especies arboreas formando islas, sobre afloramientos de cuarzitas.","-65.55","3.1666667",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,"Aymard C. 8281",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
