"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"103","2021-02-11 17:22:10-03","UFPR","UPCB","3819","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G.","Hatschbach, G.","6627","1960","01","03",NA,"Brasil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637","10","150",NA,"Árvore, 10m, flor amarela. Mata da encosta de morro. Aparece também em Antonina..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:22:10-03","UFPR","UPCB","12893","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G.","Kuniyoshi, Y.S.","4615","1983","02","03",NA,"Brasil","Paraná","Antonina","Arredores","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore, flor amarela. Frequentemente nas encostas de morros..",NA,NA,"1983","04",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:22:10-03","UFPR","UPCB","22559","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Silva, S.M.",NA,"1994","02","18",NA,"Brasil","Paraná","Guaraqueçaba","PR 405","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Árvore, 8m, flor amarelo-alaranjada, melífera, utilizada para construção regional, indicada para silvicultura..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:22:10-03","UFPR","UPCB","14364","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Negrelle, R.R.B.","Negrelle, R.R.B.","173","1988","03","03",NA,"Brasil","Paraná","Curitiba","R. Domingos Nascimento, Pilarzinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Flor amarela, folhas com superfície adaxial brilhante e abaxial opaca..",NA,NA,"1988","03",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:22:10-03","UFPR","UPCB","14198","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Negrelle, R.R.B.","Negrelle, R.R.B.","67","1986","04","17",NA,"Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore, ca. 1,20m, flor amarela..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:22:10-03","UFPR","UPCB","7144","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G.","Hatschbach, G.","18501","1968","01","30",NA,"Brasil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076","50","50",NA,"Árvore, 25m x 50cm, flor amarela. Mata pluvial, encosta de morro..",NA,NA,"1968","06",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:22:10-03","UFPR","UPCB","85925","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Kuniyoshi, Y.S.",NA,"1979","04","19",NA,"Brasil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,"Árvore, frequente. Floresta atlântica..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"110","2009-07-01 16:15:00-03","MO","MOBOT","2907326","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","F.A. Stafleu","Anonymous","Anonymous 3402","1947",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-07-29 14:05:00-03","MO","MOBOT","100203526","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"J.M.A. Braga","Braga 1778","1995","1","24","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas., Trilha do Pau Preto, margem do rio Pau Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"112","2020-11-10 04:40:00-03","MO","MOBOT","100203535","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"H. C. de Lima","Lima 4863","1994","1","18","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim. Reserva Biológica Poço das Antas. Estr.p/Juturnaiba, próx. portão da reserva. Área FP003.","-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2009-07-29 15:21:00-03","MO","MOBOT","100203586","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"C. Luchiari","Luchiari 296","1994","2","10","South America","Brazil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas., Est. Juturnaiba, esquerda - km 0.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2009-12-04 15:32:00-02","MO","MOBOT","2477694","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Albino Hatschbach","Hatschbach Sobrinho 18109","1967","12","13","South America","Brazil","Paraná",NA,"Betel, mata pluvial",NA,NA,"20.00000000","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-07-13 20:41:00-03","MO","MOBOT","2907373","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","F.A. Stafleu","C.W.H. Mosen","Mosén 3402",NA,NA,NA,"South America","Brazil",NA,NA,"Prov. L. Paulo Santos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2907455","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","L.B. & S. Smith","Gert G. Hatschbach","Hatschbach 18501","1971",NA,NA,"South America","Brazil","Paraná",NA,"Mun. Guaraquecaba. Rio do Cedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","2907474","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 18501","1968",NA,NA,"South America","Brazil","Paraná",NA,"Rio do cedro. Guaraquecaba.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","2907525","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","T. Dusén","Per Dusén","Dusén 11429","1911",NA,NA,"South America","Brazil","Paraná",NA,"Tacarchy, ad marginous. silva primaevae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-22 14:18:55-03","UNESP-IBILCE","SJRP","16956","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","G. Hatschbach","S.R. Ziller",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Guaraqueçaba","arredores","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Frutos abertos, secos;",NA,NA,NA,NA,NA,NA,"37295","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"120","2020-08-31 09:08:27-03","INPA","INPA","230455","S","Plantae","Dicotyledon Com-Clade","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Braga, JMA","1778","1995","01","24","Southern America","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Pau Preto, margem do rio Pau Preto.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"INPA0230455",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA
"121","2020-08-31 09:08:27-03","INPA","INPA","221910","S","Plantae","Dicotyledon Com-Clade","Myrtales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Luchiari, C","295","1994","02","10","Southern America","Brasil","Rio de Janeiro",NA,"Silva Jardim, Reserva Biológica de Poço das Antas. Est. Juturnaiba, esquerda - Km 0.",NA,NA,NA,NA,NA,NA,"INPA0221910",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-18 12:37:24-03","MBML","MBML-HERBARIO","35311",NA,"Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"H. C. de Lima; et al","4863","1994","01","18",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.266667","-22.505",NA,NA,NA,NA,"MBML035311",NA,NA,NA,"42W15'60","22S30'18",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-15 14:43:50-03","UNESP-RC","HRCB","14557","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","A. R. Barbosa","Romero, R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"124","2020-07-15 14:43:50-03","UNESP-RC","HRCB","9970","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","A. R. Barbosa","Furlan, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"125","2017-11-24 14:12:39-02","UFLA","ESAL","17224","S","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Oliveira Filho, A T","Carvalho, WAC","166",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458","1","1",NA,"árvore; 10m; ;; floresta",NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA
"126","2020-11-18 11:41:43-03","UERJ","HRJ","12478","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"L. P. G. Rosa; W. Silva, C. Dias","s.n.","2012","09","15",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00012946",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"127","2020-11-18 11:41:43-03","UERJ","HRJ","11417","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"?","s.n.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011417",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"128","2021-02-09 10:14:19-03","UENF","HUENF","6354","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Souza, T.P.","Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","661","2007","10","31",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","256","256",NA,NA,"HUENF00006357",NA,"2015","04","42º1'59''W","21º24'42''S",NA,NA,"17",NA,NA,NA,NA,NA
"129","2021-02-09 10:14:19-03","UENF","HUENF","6467","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Souza, T.P.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.","844","2007","11","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","256","256",NA,NA,"HUENF00006470",NA,"2015","04","42º1'59''W","21º24'42''S",NA,NA,"28",NA,NA,NA,NA,NA
"130","2021-02-09 10:14:19-03","UENF","HUENF","3216","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Souza, T.P.","Dan, M.L.; et al.","659","2007","10","31",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","256","256",NA,"Estéril","HUENF00003218",NA,"2015","04","42º1'59''W","21º24'42''S",NA,NA,"28",NA,NA,NA,NA,NA
"131","2020-09-12 05:00:02-03","US","US","USw31574","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"M. Kuhlmann","RBW 1854",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","2470252","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"G. Hatschbach","6627","1960","1","3","South America - Neotropics","Brazil","Paraná","Paranaguá","Alexandra","-48.5092010498047","-25.5200004577637","10","50",NA,NA,"US01873526","US01873526_01 US01873526_02",NA,NA,NA,NA,"24916","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","1284810","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"P. K. Dusén","11429","1911","3","27","South America - Neotropics","Brazil","São Paulo","Jacareí","Paraná, Jacarehý.","-45.9599990844727","-23.2999992370605",NA,NA,NA,NA,"US01873527","US01873527_01 US01873527_02",NA,NA,NA,NA,"19066","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","3212321","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"G. Hatschbach & J. M. Silva","54890","1991","1","23","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Rio Bananal","-48.3288993835449","-25.3066997528076","50","100",NA,NA,"US01873520","US01873520_01 US01873520_02",NA,NA,NA,NA,"37295","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2708163","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"G. Hatschbach","18501","1968","1","30","South America - Neotropics","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"US01873521","US01873521_01 US01873521_02",NA,NA,NA,NA,"37295","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","2771612","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"J. Fontella","136","1961","12","10","South America - Neotropics","Brazil","São Paulo","Caraguatatuba","Reserva Florestal de Caraguatatuba, a 5 km do Rio Santo Antonio, perto do Rio do Ouro.","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"US01873523","US01873523_01 US01873523_02",NA,NA,NA,NA,"30093","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","2427604","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"J. Fontella","115","1961","12","7","South America - Neotropics","Brazil","São Paulo","Cananéia","À 14km da cidade de Cananéia, no caminho para Periquera-Açu","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"US01873524","US01873524_01 US01873524_02",NA,NA,NA,NA,"37574","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2546233","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"G. Hatschbach","18109","1967","12","13","South America - Neotropics","Brazil","Paraná","Antonina","Batel","-48.7118988037109","-25.4286003112793","20","50",NA,NA,"US01873522","US01873522_01 US01873522_02",NA,NA,NA,NA,"38300","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","2790609","PreservedSpecimen","Plantae",NA,"Polygalales","Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata",NA,NA,"J. Fontella","115","1961","12","7","South America - Neotropics","Brazil","São Paulo","Cananéia","A 14 km da cidade de Cananéia, no caminho para Pariquera-Açú","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"US01873525","US01873525_01 US01873525_02",NA,NA,NA,NA,"37574","auto",NA,"Dicotyledonae",NA,NA,NA,"1"
"140","2019-12-09 17:31:05-03","UFPR","EFC","4336","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Tiepolo, G.","89","1994","02","03",NA,"Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2619","-25.3619",NA,NA,NA,"Árvore 5 m cultivada. Botões florais. __COMMOM_NAME__: guaricica","EFC004336",NA,NA,NA,"-49.2619","-25.3619",NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-12-09 17:31:05-03","UFPR","EFC","163","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Kuniyoshi, Y.S.","Roderjan, C.V.","123","1983","02","01",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,"__COMMOM_NAME__: Guaricica","EFC000163",NA,"1983","02",NA,NA,"38300","auto","01",NA,NA,NA,NA,NA
"142","2019-12-09 17:31:05-03","UFPR","EFC","3635","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Roderjan, C.V.; Nogueira, A.C.","1068","1993","08","12",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"Árvore com 7 m, cultivada na arborização urbana. Frutos verdes __COMMOM_NAME__: Guaricica","EFC003635",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"143","2019-12-09 17:31:05-03","UFPR","EFC","10595","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Kuniyoshi, Y.S.",NA,"2008","09","05",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"Árvore cultivada na arborização de ruas, flores amarelas. __COMMOM_NAME__: Guaricica","EFC010595",NA,"2010","03",NA,NA,"25180","auto","23",NA,NA,NA,NA,NA
"144","2019-12-09 17:31:05-03","UFPR","EFC","4381","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Silva, S.M.","Lima, R.X.","249","1994","02","18",NA,"Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,"__COMMOM_NAME__: Guaricica","EFC004381",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"145","2019-12-09 17:31:05-03","UFPR","EFC","4327","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.",NA,"Tiepolo, G.","88","1994","06","11",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore com 16 m, beira de estrada. Capoeira. __COMMOM_NAME__: Guaricica","EFC004327",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"146","2019-12-09 17:31:05-03","UFPR","EFC","217","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Pizani, A.J.","Pizani, A.J.","35","1983","07","20",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"Planície litorânea __COMMOM_NAME__: Guaricica","EFC000217",NA,"1983","07",NA,NA,"30514","auto","20",NA,NA,NA,NA,NA
"147","2019-12-09 17:31:05-03","UFPR","EFC","5220","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Cruz, K.B.","Nogueira, A.C.","2","1996","03","29",NA,"Brasil","Paraná","Morretes","Fazenda Indaiá","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC005220",NA,"2019","08",NA,NA,"30514","auto","23",NA,NA,NA,NA,NA
"148","2019-12-09 17:31:05-03","UFPR","EFC","1854","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Kuniyoshi, Y.S.","Kuniyoshi, Y.S.","5348","1989","07","31",NA,"Brasil","Paraná","Morretes","Reserva Biológica de Sapitanduva","-48.834400177002","-25.476900100708",NA,NA,NA,"__COMMOM_NAME__: Guaricica","EFC001854",NA,"1989","07",NA,NA,"30514","auto","31",NA,NA,NA,NA,NA
"149","2019-12-09 17:31:05-03","UFPR","EFC","4887","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Hatschbach, G.","Soares, A.","65","1994","01","07",NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,"Árvore comum em vegetação secundária, __COMMOM_NAME__: Guaricica","EFC004887",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"150","2019-12-09 17:31:05-03","UFPR","EFC","17200","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Roderjan, C.V.","Barbosa, J.B.F.",NA,"2000","03","14",NA,"Brasil","Paraná","Paranaguá","Floresta do Palmito","-48.5337","-25.6049","26","26",NA,"Árvore, 10m, em beira de estrada, sobre Espodossolo, 5m s.n.m. flores amarelas. Floresta Ombrófila Densa das Terras Baixas __COMMOM_NAME__: Guariçica","EFC017200",NA,"2018","09","-48.5337","-25.6049",NA,NA,"12",NA,NA,NA,NA,NA
"151","2019-12-09 17:31:05-03","UFPR","EFC","1075","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Roderjan, C.V.","Roderjan, C.V.; Kuniyoshi, Y.S.","592","1986","12","05",NA,"Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,"Frequente em morros com vegetação secundária. Plena frutificação. __COMMOM_NAME__: Guaricica","EFC001075",NA,"1986","12",NA,NA,"38300","auto","05",NA,NA,NA,NA,NA
"152","2019-12-09 17:31:05-03","UFPR","EFC","241","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Kuniyoshi, Y.S.","Pizani, A.J.; Kuniyoshi, Y.S.","29","1983","05","18",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,"Planície litorânea __COMMOM_NAME__: Guaricica","EFC000241",NA,"1983","05",NA,NA,"30514","auto","18",NA,NA,NA,NA,NA
"153","2019-12-09 17:31:05-03","UFPR","EFC","3921","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Kuniyoshi, Y.S.","Guapyassu, M.","110","1992","11","21",NA,"Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"EFC003921",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-13 11:33:08-03","USP","SPF","185193","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Anônimo","Lima, HC","4863","1994","01","18",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.5",NA,NA,NA,NA,"SPF00185193",NA,NA,NA,"-42.25","-22.5",NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-11-13 11:33:08-03","USP","SPF","108045","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Barbosa, AR","Hoffmann, JRR","53","1994","09","08",NA,"Brasil","São Paulo","Ilha Comprida",NA,"-47.911944","-25.017778",NA,NA,NA,NA,"SPF00108045",NA,"1998","05","-47.911944","-25.017778",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 18:30:22-03","USP","SPF","215085","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Martins, EGA","Martins, EGA","304","2012","03","12",NA,"Brasil","São Paulo","Cubatão","Parque Ecológico Perequê, Entrada da trilha da Cachoeira, lado direito, atrás da bica.","-46.414056","-23.8475",NA,NA,NA,"Árvore ca. 14 m alt. Folhas discolores, verde-claras na face abaxial e verde-escuras na face adaxial. Nervuras translúcidas. Inflorescências amareladas, explosiva em toda a copa. Flores, pedicelos e esporas amareladas.; Borda de Flor","SPF00215085",NA,"2013","10","-46.414056","-23.8475",NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-13 11:33:08-03","USP","SPF","198294","PreservedSpecimen","Plantae",NA,NA,"Vochysiaceae","Vochysia","bifalcata","Vochysia bifalcata","Warm.","Yamamoto, K","Polisel, RT","636","2008","03","30",NA,"Brasil","São Paulo","Bananal","Estação Ecológica de Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,"SPF00198294",NA,"2008","06",NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
