"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"98","2015-09-03 22:15:09-03","MNHN","RECOLNAT_MNHN_P","P00277119","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Raynal, A.",NA,"1976","3",NA,"Guyane française",NA,"Savane Matiti, 32 km WNW du bac de Macourie, à l'W de Cayenne","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277119' target='other'> <mi>dwc_moreinfo</mi></a>","P00277119","P00277119_01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18722",NA
"99","2015-09-05 09:20:34-03","MNHN","RECOLNAT_MNHN_P","P00277120","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Raynal, A.",NA,"1976","3",NA,"Guyane française",NA,"Savane Matiti, 32 km WNW du bac de Macourie, à l'W de Cayenne","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277120' target='other'> <mi>dwc_moreinfo</mi></a>","P00277120","P00277120_01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18722",NA
"100","2015-09-03 22:15:09-03","MNHN","RECOLNAT_MNHN_P","P00277122","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Hoock, J.",NA,"1962","6",NA,"Guyane française",NA,"route de Sinnamary, KM 16","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277122' target='other'> <mi>dwc_moreinfo</mi></a>","P00277122","P00277122_01","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-03 22:14:50-03","MNHN","RECOLNAT_MNHN_P","P00274103","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ahumada",NA,"Feuillet, C.",NA,"1983","6",NA,"Guyane française",NA,"savane au début de la piste St Elie","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00274103' target='other'> <mi>dwc_moreinfo</mi></a>","P00274103","P00274103_01","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"990",NA
"102","2015-09-05 09:20:33-03","MNHN","RECOLNAT_MNHN_P","P00277113","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Raynal, A.",NA,"1978","2",NA,"Guyane française",NA,"marais à 2,5 km à l'E de Roura (25 km S Cayenne)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277113' target='other'> <mi>dwc_moreinfo</mi></a>","P00277113","P00277113_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20137",NA
"103","2015-09-05 09:20:33-03","MNHN","RECOLNAT_MNHN_P","P00277114","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Sagot, P.A.",NA,"1859","3",NA,"Guyane française",NA,"Cayenne","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277114' target='other'> <mi>dwc_moreinfo</mi></a>","P00277114","P00277114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1391",NA
"104","2015-09-03 22:15:09-03","MNHN","RECOLNAT_MNHN_P","P00277115","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Richard, L.C.",NA,NA,NA,NA,"Guyane",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277115' target='other'> <mi>dwc_moreinfo</mi></a>","P00277115","P00277115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-05 09:20:33-03","MNHN","RECOLNAT_MNHN_P","P00277117","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Raynal, A.",NA,"1978","1",NA,"Guyane française",NA,"Savanne de Corossony, sur la piste de St Elie ; 4-7 km WSW Sinnamary","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277117' target='other'> <mi>dwc_moreinfo</mi></a>","P00277117","P00277117_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19762",NA
"106","2015-09-05 09:20:34-03","MNHN","RECOLNAT_MNHN_P","P00277123","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Asplund, E.",NA,"1939","3",NA,"Equateur",NA,"Prov. Guayas : Chongon","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277123' target='other'> <mi>dwc_moreinfo</mi></a>","P00277123","P00277123_01","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5185",NA
"107","2015-09-05 09:20:35-03","MNHN","RECOLNAT_MNHN_P","P00277124","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Rombouts, H.E.",NA,"1936","8",NA,"Surinam",NA,"fleuve Sipaliwini","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277124' target='other'> <mi>dwc_moreinfo</mi></a>","P00277124","P00277124_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"395 b",NA
"108","2015-09-05 09:20:35-03","MNHN","RECOLNAT_MNHN_P","P00277125","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Camelbeke",NA,"Asplund, E.",NA,"1939","3",NA,"Equateur",NA,"prov. Guayas : Guayaquil","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00277125' target='other'> <mi>dwc_moreinfo</mi></a>","P00277125","P00277125_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5241",NA
"109","2013-11-18 16:07:05-02","MNHN","RECOLNAT_MNHN_P","P00627264","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Sastre, C.",NA,"1978","12",NA,"Guyane française",NA,"Verger I.F.A.C., 20 km de Ste. Laurent, ancienne route de Cayenne.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627264' target='other'> <mi>dwc_moreinfo</mi></a>","P00627264","P00627264_01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6421",NA
"110","2015-09-23 13:26:35-03","MNHN","RECOLNAT_MNHN_P","P00627265","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Strong",NA,"Jansen-Jacobs, M.J.|Simomons, C.|Jacobs-Brouwer, A.",NA,"1995","7",NA,"Guyana",NA,"Rupununi Distr., Manari. Savanna on laterite","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627265' target='other'> <mi>dwc_moreinfo</mi></a>","P00627265","P00627265_01","30","-59.25","2.16667",NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4692",NA
"111","2015-10-28 17:43:25-02","MNHN","RECOLNAT_MNHN_P","P00627269","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Strong",NA,"Hoock, J.",NA,"1962","6",NA,"Guyane",NA,"Route de Limiomany, 16ème km","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627269' target='other'> <mi>dwc_moreinfo</mi></a>","P00627269","P00627269_01","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","274404","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","muehlenbergii","Scleria muehlenbergii","Steud.",NA,NA,"Otto Huber","Huber 4186",NA,NA,"South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-17 13:01:00-03","MO","MOBOT","3136457","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11518","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Morichal Indio Viejo.",NA,NA,NA,NA,NA,"-67.86666","9.8",NA,"100.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"114","2009-07-17 13:01:00-03","MO","MOBOT","3136432","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis pubescens","Britton","G. Davidse",NA,"Franciso Delascio C.|Rubén A. Montes|Gerrit Davidse","Delascio Chitty 11267","1981","12","South America","Venezuela","Guárico","Dtto. Infante: Parque Nacional Aguaro-Guariquito: Saladillal Los Galapagos.",NA,NA,NA,NA,NA,"-67.86666","9.06666",NA,"62.00000000",NA,NA,NA,NA,NA,NA,"pubescens",NA,NA,NA,NA,NA,NA
"115","2017-06-29 09:55:00-03","MO","MOBOT","100985654","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","A.C. Araújo",NA,"William R. Anderson","Anderson 8027","1973","4","South America","Brazil","Goiás","10 km by road N of Cristalina.",NA,NA,NA,NA,"3",NA,NA,NA,"1080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2012-03-18 05:12:00-03","MO","MOBOT","1151481","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","G. Davidse (MO)",NA,"E. Gutiérrez|E. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 1228","1997","5","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Flor de Oro, pampa húmeda, isla de bosques. Parcela permanente en estudio.",NA,NA,NA,NA,"28","-61.00805","-13.55166","Velasco","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-06-08 17:15:00-03","MO","MOBOT","1492943","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","S. Kristel (GENT)",NA,"José Steinbach","Steinbach G. 5425","1921","5","South America","Bolivia","Santa Cruz","Buenavista.",NA,NA,NA,NA,NA,"-63.66666","-17.45",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2014-11-11 11:15:00-02","MO","MOBOT","1584903","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse, Oct. 2001 (MO)",NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 17828","1980","4","South America","Brazil","Pará","Mun. de Marapanim: just E of the fishing village of Camara, which is ca. 11 km NW of Marudá.",NA,NA,NA,NA,"3","-47.6833333","-0.6166667",NA,"2.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-8","1"
"119","2008-05-27 22:02:00-03","MO","MOBOT","1702087","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","S. Kristel (GENT)",NA,"Nur Ritter|Garrett E. Crow","Ritter 4388","1998","6","South America","Bolivia","Santa Cruz","Seasonally inundated termite savanna west of the facilities at Flor de Oro. Growing along the edges of a small, seasonal pool and in the (seasonally inundated) dirt road that passes through the area. Habitat: savanna dominated by a mix of grasses and sedges, with scattered islands of trees and shrubs. Soil sand an clay, fairly moist.",NA,NA,NA,NA,"27","-61.01277","-13.55666","Velasco","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1791136","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse, 2002 (MO)",NA,"Jean Petitbon","Petitbon 559","2002","9","South America","French Guiana","Cayenne","Canton de Montsinery. Savane Marivat.",NA,NA,NA,NA,"3","-52.46666","4.95",NA,"8.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2014-09-18 12:21:00-03","MO","MOBOT","1838983","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K.Camelbeke (GENT)",NA,"Gerrit Davidse","Davidse 4380","1973","11","South America","Venezuela","Bolívar","18 km SE of Caicara along Highway 19 to Ciudad Bolívar.",NA,NA,NA,NA,"23",NA,NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"835","1"
"122","2009-12-31 09:28:00-02","MO","MOBOT","1995810","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Caldasia 24: 265",NA,"Earl L. Core","Core 174",NA,NA,"South America","Colombia","Cauca","Along Rio Palo at El Palo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2010-12-01 18:05:00-02","MO","MOBOT","2338049","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ahumada, O.",NA,"Camilo L. Quarín","Quarín 471","1972","2","South America","Argentina","Corrientes","Estancia Garruchos, potrero Curuzú, en pantano",NA,NA,NA,NA,"7",NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-12-01 18:05:00-02","MO","MOBOT","2395908","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Ahumada, O.",NA,"Camilo L. Quarín","Quarín 471","1972","2","South America","Argentina","Corrientes","Estancia Garruchos, potrero Curuzú, en pantano",NA,NA,NA,NA,"7",NA,NA,"Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2013-01-22 05:51:00-02","MO","MOBOT","266130","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Fernández","Fernández 1675","1973","1","South America","Venezuela","Bolívar","Cedeno. Entre Caicara del Orinoco y El cuchivero, Dto. Cedeno.",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2011-10-19 04:54:00-02","MO","MOBOT","266142","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Otto Huber|Julio Cerda","Huber 1492","1978","1","South America","Venezuela","Amazonas","Atures, alrededores de Puerto ayacucho, more or less 8 km al N; sabana arenosa y sabana humeda a lo largo de un morichal algo intervenido, a mano izquied. de la carretera hacia El Burro.",NA,NA,NA,NA,"29","-67.5","5.71666",NA,"85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","266144","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Otto Huber","Huber 4537","1979","10","South America","Venezuela","Amazonas","Sabanas inundadas y semi-inundadas de la llanura del bajo y medio rio Parucito (Cuenca del Rio Manapiare).",NA,NA,NA,NA,"9","-65.95","5.53333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","266155","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Otto Huber","Huber 4580","1979","10","South America","Venezuela","Amazonas","Pequena sabana ubicada entre los cerros al N de la Laguna Maguari, en las vertientes SE del valle del Alto Rio Parucito.",NA,NA,NA,NA,"9","-65.8","5.71666",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","269762","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"Simon Lægaard","Lægaard 102612","1992","5","South America","Ecuador","El Oro","Portovelo - Piñas km 9. Roadbanks.",NA,NA,NA,NA,"1","-79.65","-3.7",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-11-01 17:32:00-02","MO","MOBOT","274753","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K.Camelbeke (GENT)",NA,"Bruce K. Holst|H. van der Werff","Holst 2583","1985","11","South America","Venezuela","Bolívar","CEDENO: Morichal El Caballo; ca. 225 km S of Caicara del Orinoco by road. Wet savanna.",NA,NA,NA,NA,"4","-67.25","6.2833333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-65","4"
"131","2013-02-21 08:23:00-03","MO","MOBOT","2920416","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","G. Davidse",NA,"E. Gutiérrez|E. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 1047","1993","11","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Pampa Humeda con termitero. Parcela permanente en estudio.",NA,NA,NA,NA,"13","-61.00805","-13.55166","Velasco","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2012-02-29 14:14:00-03","MO","MOBOT","2928463","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.",NA,NA,"R. Ortiz|Mauricio Ramia","Ortiz 2320","1995","1","South America","Venezuela","Guárico","A 14 Km al sur de Santa Rita, carretera Las Mercedes-Cabruta.",NA,NA,NA,NA,"20","-66.23333","8.01666",NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-10-23 15:31:00-02","MO","MOBOT","2957882","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Otto Huber|Ghillean T. Prance|Clara Alarcón","Huber 8278","1983","9","South America","Venezuela","Bolívar","Dist. Heres: sabanita al pié de los primeros farallones orientales del Cerro Guaiquinima, cabeceras del valle del Río Marirupá.",NA,NA,NA,NA,"1","-63.21666","6",NA,"420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-04-21 06:16:00-03","MO","MOBOT","2960316","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Silvino Elcoro","Elcoro 249","1989","1","South America","Venezuela","Bolívar","Municipio: Cedeño. Picachos de Sabana nueva.",NA,NA,NA,NA,NA,"-66","6.56666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","2960416","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Robert Kral","Kral 71766","1984","11","South America","Venezuela","Amazonas","Dept. Atures, ca. 56 kms NE Puerto Ayacucho. Moist sandy peaty edges of drying pools around base of large granite dome.",NA,NA,NA,NA,"22",NA,NA,NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-11-16 15:05:00-02","MO","MOBOT","2960738","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Nidia Cuello","Cuello A. 757","1989","2","South America","Venezuela","Bolívar","Dtto: Cedeño. Mpio Foráneo La Urbana. Sabana abierta entre Morichales, en las inmediaciones de La Urbana. Hoja NB-19-8.",NA,NA,NA,NA,"2",NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","3006568","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Thomas B. Croat","Croat 59234 A","1984","11","South America","Venezuela","Amazonas","Vicinity of Puerto Ayacucho on laja (granitic coutcrops) and adjacent sandy savannas near airport and herbarium of Ministerio de Ambiente.",NA,NA,NA,NA,"22","-67.63333","5.65",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2009-08-07 05:32:00-03","MO","MOBOT","3136361","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","G. Davidse (MO)",NA,"Rubén A. Montes","Montes 3624","1991","4","South America","Venezuela","Guárico","Morichal Las Babas, a unos 50 km Sur-este de Calabozo.",NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-08-07 05:32:00-03","MO","MOBOT","3136373","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","G. Davidse",NA,"Rubén A. Montes","Montes 728","1981","10","South America","Venezuela","Guárico","Palmar del Río Orituco, 10 km Sur de la Estación Biologica de Los Llanos Calabozo.",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-06-08 17:16:00-03","MO","MOBOT","3136493","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","S. Kristel (GENT)",NA,"José Steinbach","Steinbach G. 5425","1921","3","South America","Bolivia","Santa Cruz","Buena Vista. Esfioradicamente entre macollas de otras gramineas. No forma macollas campos humedos.",NA,NA,NA,NA,"1",NA,NA,"Sara","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","3136508","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","K. Camelbeke",NA,"Thomas B. Croat","Croat 59234A","1984","11","South America","Venezuela","Amazonas","Vicinity of Puerto Ayacucho on laja (granitic outcrops) and adjacent sandy savannas near airport and herbarium of Ministerio de Ambiente.",NA,NA,NA,NA,"22","-67.63333","5.65",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-06-14 16:14:00-03","MO","MOBOT","931290","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse (MO)",NA,"Loy R. Phillippe|Francisco J. Ortega|L. Crane|S. Huhndorf|J. Schocknecht","Phillippe 21215","1993","1","South America","Venezuela","Portuguesa","Guanare Quadrangle 6243 (1:100,000 scale) Zone 19P, UTM 414680mE, 1000800mN; Piedmont Region northeast of Universidad Nacional Experimental de los Llanos Occidentales Ezequial Zamora, Experimental Farm, Guanare.",NA,NA,NA,NA,"14","-69.78333","9.05",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"143","2012-08-13 15:19:00-03","MO","MOBOT","934085","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","S. Kristel (GENT)",NA,"E. Gutiérrez|R.C. Quevedo|Bonifacio Mostacedo C.|Héctor Cabrera|G. Gonzáles","Gutiérrez Crespo 741","1994","5","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Los Fierros. 5 km camino al aserradero El Tarbo. Pampa inundada. Suelo arcilloso, poco arenoso.",NA,NA,NA,NA,"4","-60.8833333","-14.6333333","Velasco","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","2013-01-28 05:13:00-02","MO","MOBOT","935884","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse (MO)",NA,"René Guillén V.|R. Choré","Guillén Villarroel 2347","1994","10","South America","Bolivia","Santa Cruz","Campamento EL REFUGIO, en la primera loma, camino a la meseta. Curichi Las Petas. En bosque siempre verde.",NA,NA,NA,NA,"15","-61.03333","-14.7775","Velasco","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-01-28 05:13:00-02","MO","MOBOT","937941","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse (MO)",NA,"René Guillén V.|S. Coria","Guillén Villarroel 2070","1994","7","South America","Bolivia","Santa Cruz","Campameto EL REFUGIO, a 1900 m al SW de la casa, yendo hacia los Cusis. Pampa con islas de bosques. Suelos arcillosos con presencia de limo.",NA,NA,NA,NA,"5","-61.05194","-14.78416","Velasco","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","939988","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","Gerrit Davidse (MO)",NA,"Bonifacio Mostacedo C.|R.C. Quevedo|E. Gutiérrez|S. Cabrera|H. Gonzáles","Mostacedo C. 1560","1994","5","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros, 5 km E camino Los Fierros-Aserradero el Tarbo. Vegetacion pampa inundada, presencia de algunos arbolitos de Byrsonima y Melastomataceas.",NA,NA,NA,NA,"3","-60.83333","-14.6","Velasco","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2012-03-18 05:12:00-03","MO","MOBOT","940100","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","reticularis","Scleria reticularis","Michx.","S. Kristel (GENT)",NA,"E. Gutiérrez|R.C. Quevedo|Fabiana Mamani M.","Gutiérrez Crespo 990","1994","5","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía La Torre. Pampa. Isla de bosque.",NA,NA,NA,NA,"19","-60.81666","-13.63333","Velasco","366.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
