"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"104","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","P. J. M. Maas, J. Koek-Noorman, H. Lall, B. Welle & L. Y. T. Westra","7211","1988","9","3","South America - Neotropics","Guyana","U. Takutu-U. Essequibo","Karanambo to Yupukari road","-59.3","3.75",NA,NA,NA,NA,NA,NA,"Goetghebeur, P.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","1040067","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","Bro. Ariste-Joseph","A395","1904",NA,NA,"South America - Neotropics","Colombia",NA,"Ocana, Colombia.",NA,NA,NA,NA,NA,NA,"US02099049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","2047599","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","S. G. Smith","1289","1950","7","28","South America - Neotropics","Colombia","Tolima","West of Chaparral ca. 2 km.; Cordillera Central. Depto. Tolima.",NA,NA,"880",NA,NA,NA,"US02099056","US02099056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,"1"
"107","2020-09-02 16:23:53-03","Cenargen","CEN","101049","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","aff. tenella","Scleria aff. tenella","Kunth","Bárbara Pachêco","41","2017","05","03",NA,"Brasil","BA","Área da mineradora Anglo American Brasil.","-49.031944","-15.104444",NA,NA,"Exsicatas","Doação Embrapa Cerrados.","CEN00101049","CEN00101049","L. Schneider","BARRO ALTO",NA,"-49.031944","-15.104444","2018",NA,NA,"11",NA,NA,NA,NA,"1"
"108","2020-09-02 16:23:53-03","Cenargen","CEN","101307","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","aff. tenella","Scleria aff. tenella","Kunth","Marcelo Fragomeni Simon","3036","2017","03","06",NA,"Brasil","GO","Serra do Tombador, ao longo da GO -241, entrada a 20km após a sede da reserva, sentido Cavalcante, 10 km ao N.","-47.736944","-13.577777","900","900","Exsicatas","Erva crescendo em local úmido. Frequente.","CEN00101307","CEN00101307","L. Schneider","CAVALCANTE",NA,"-47.736944","-13.577777","2018",NA,NA,"11",NA,NA,NA,NA,"5"
"109","2020-09-02 16:23:53-03","Cenargen","CEN","60843","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","aff. tenella","Scleria aff. tenella","Kunth","Anderson Cássio Sevilha","3687","2004","03","25",NA,"Brasil","TO","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.","-47.618055","-12.913888","339","339","Unicata",NA,"CEN00060843","CEN00060843","L. Schneider","PARANA",NA,"-47.618055","-12.913888","2018",NA,NA,"11",NA,NA,NA,NA,"1"
"110","2020-09-02 16:23:53-03","Cenargen","CEN","61262","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","aff. tenella","Scleria aff. tenella","Kunth","Anderson Cássio Sevilha","4056","2004","04","01",NA,"Brasil","TO","Ponto 37 da fitossociologia.","-47.520277","-12.963333","342","342","Exsicatas","A planta exala um odor agradável.","CEN00061262","CEN00061262","L. Schneider","PARANA",NA,"-47.520277","-12.963333","2018",NA,NA,"11",NA,NA,NA,NA,"3"
"111","2020-09-02 16:23:53-03","Cenargen","CEN","97921","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","aff. tenella","Scleria aff. tenella","Kunth","Anderson Cássio Sevilha","5759","2016","04","10",NA,"Brasil","MA","Santuário Ecológico Pedra Caída.","-47.442777","-7.0516666","381","381","Exsicatas",NA,"CEN00097921","CEN00097921","L. Schneider","CAROLINA",NA,"-47.442777","-7.0516666","2018",NA,NA,"11",NA,NA,NA,NA,"5"
"112","2020-09-02 16:23:53-03","Cenargen","CEN","48727","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Glocimar Pereira-Silva","7289","2003","03","10",NA,"Brasil","DF","Estrada vicinal para o Rio Belchior, cerca de 2 km ao Norte.","-47.9296989440918","-15.7797002792358","1000","1000","Exsicatas","Inflorescência ferrugínea.","CEN00048727","CEN00048727","L. Schneider","BRASILIA",NA,"-4819111.0","-1590750.0","2018","70570","auto","11",NA,NA,NA,NA,"2"
"113","2020-09-02 16:23:53-03","Cenargen","CEN","102404","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Carlos Romero Martins","2579","2017","03","26",NA,"Brasil","DF","Parque Nacional de Brasília, Cascalheira do Exército.","-47.951388","-15.736111",NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal","CEN00102404","CEN00102404","L. Schneider","BRASILIA",NA,"-47.951388","-15.736111","2018",NA,NA,"11",NA,NA,NA,NA,"1"
"114","2020-09-02 16:23:53-03","Cenargen","CEN","108295","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Carlos Romero Martins","2967","2018","04","01",NA,"Brasil","DF","Parque Nacional de Brasília - Próximo a cascalheira do entrocamento.","-47.934166","-15.736666",NA,NA,"Exsicatas","Doação Flora do Brasil - Distrito Federal.","CEN00108295","CEN00108295","B. M. T. Walter","BRASILIA",NA,"-47.934166","-15.736666","2019",NA,NA,"02",NA,NA,NA,NA,"1"
"115","2020-09-02 16:23:53-03","Cenargen","CEN","56949","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Regina Célia Oliveira","1419","2000","03","20",NA,"Brasil","MA","Gerais de Balsas - ca. de 16 km Gerais de Balsas - Riachão.","-46.669722","-8.4466666","550","550","Exsicatas","Com cheiro característico de citronela na raiz.","CEN00056949","CEN00056949","L. Schneider","BALSAS",NA,"-46.669722","-8.4466666","2018",NA,NA,"11",NA,NA,NA,NA,"4"
"116","2020-09-02 16:23:53-03","Cenargen","CEN","60801","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Anderson Cássio Sevilha","3645","2004","03","25",NA,"Brasil","TO","Sítio 3, ponto 2. Fazenda São João. Prop. Aldair Freire.","-47.618055","-12.913888","339","339","Exsicatas",NA,"CEN00060801","CEN00060801","L. Schneider","PARANA",NA,"-47.618055","-12.913888","2018",NA,NA,"11",NA,NA,NA,NA,"3"
"117","2020-09-02 16:23:53-03","Cenargen","CEN","99674","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Glocimar Pereira-Silva","14244","2009","04","25",NA,"Brasil","TO","Estrada Tupiratins - Colinas do Tocantins, km 3 na TO - 432.","-48.145","-8.3830555","230","230","Exsicatas","Área de influência indireta.","CEN00099674","CEN00099674","L. Schneider","TUPIRATINS",NA,"-48.145","-8.3830555","2018",NA,NA,"11",NA,NA,NA,NA,"4"
"118","2020-09-02 16:23:53-03","Cenargen","CEN","75002","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Eduarda Barreto Andrade Dias","491","2007","03","06",NA,"Brasil","DF","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,"Exsicatas",NA,"CEN00075002","CEN00075002","L. Schneider","BRASILIA",NA,NA,NA,"2018","70570","auto","11",NA,NA,NA,NA,"3"
"119","2019-11-13 11:18:56-03","USP","SPF","165252","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Wood, JRI","14322","1998","12","31",NA,"Bolívia","Santa Cruz","Velasco.",NA,NA,"400","400",NA,NA,"SPF00165252",NA,"Araújo, AC",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-09-05 14:19:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Scleria","tenella","Scleria tenella",NA,"P. A. Poiteau",NA,"1844",NA,NA,"South America","French Guiana",NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"121","2019-11-01 15:14:40-03","UnB","UB","78241","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","Anderson, WR","9832","1973","05","06","Southern America","Brasil","Mato Grosso","Barra do Garças, Ca. 12km (straight line) ENE of Barra do Garças","-52.25","-15.883333","480","480",NA,"By creek; Cerrado near creek","UB0011943","UB0011943","Koyama, TM","Barra do Garças",NA,"-52.25","-15.883333","1974",NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:14:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","micrococca","Scleria micrococca","(Liebm.) Steud.","Davidse, G; D'Arcy, WG","10385","1975","11","22","Southern America","Panama","Chiriquí","Large old lava flow ca. 3 km NE of El Hato del Volcán at base of Volcan de Chiriquí (Barú). 1-3 km E of highway",NA,NA,"1500","1800",NA,"In Muhlenbergia-Trachypogon dominated grassland","UB0011642",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:14:42-03","UnB","UB","193552","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Eiten, G; Eiten, LT","4259","1962","04","11","Southern America","Brasil","Maranhão","Ilha de Balsas, region, between the Rios Balsas and Parnaíba. About 5 1/2 km south of Loreto. Ca. 3 1/2 km S of Rio Balsas on trail to Fazenda Aldeia.","-46.166667","-8.333333",NA,NA,NA,"O tamanho do fruto é mais como o de Scleria burchellii, mas os outros caracteres são mais de Scleria verticillata.; Main vegetation types of region: (1) Chapada, a semi-closed tree woodland (or cerradão) on flat tops & steep sides","UB0012084","UB0012084","Schneider, L","Loreto",NA,"-46.166667","-8.333333","2018",NA,NA,"11",NA,NA,NA,NA,NA
"124","2019-11-01 15:14:42-03","UnB","UB","78276","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Irwin, HS","24775","1969","03","20","Southern America","Brasil","Goiás","Alto Paraíso de Goiás, 10km ao S de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,"Mais informações","UB0012107","UB0012107","Schneider, L","Alto Paraíso de Goiás",NA,"-47.516667","-14.116667","2018",NA,NA,"11",NA,NA,NA,NA,NA
"125","2019-11-01 15:14:42-03","UnB","UB","78283","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Irwin, HS","34253","1972","01","15","Southern America","Brasil","Goiás","Pirenópolis, 18km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,"Mais informações","UB0012121","UB0012121","Schneider, L","Pirenópolis",NA,"-48.9592","-15.8525","2018",NA,NA,"11",NA,NA,NA,NA,NA
"126","2019-11-01 15:14:42-03","UnB","UB","78289","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Anderson, WR","7743","1973","03","22","Southern America","Brasil","Goiás","São João d'Aliança, 3km ao NE de São João d'Aliança","-47.5247","-14.7056",NA,NA,NA,"Mais informações","UB0012114","UB0012114","Schneider, L","São João d'Aliança",NA,"-47.5247","-14.7056","2018",NA,NA,"11",NA,NA,NA,NA,NA
"127","2019-11-01 15:14:42-03","UnB","UB","78294","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Anderson, WR","10098","1973","05","11","Southern America","Brasil","Goiás","Goiás, 15km ao S de Goiás","-50.1403","-15.9344",NA,NA,NA,"Mais informações","UB0012109","UB0012109","Schneider, L","Goiás",NA,"-50.1403","-15.9344","2018",NA,NA,"11",NA,NA,NA,NA,NA
"128","2019-11-01 15:14:42-03","UnB","UB","78319","PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Anderson, WR","9426","1973","04","29","Southern America","Brasil","Goiás","30km ao S de Caiapônia",NA,NA,NA,NA,NA,"Mais informações","UB0012125","UB0012125","Schneider, L",NA,NA,NA,NA,"2018",NA,NA,"11",NA,NA,NA,NA,NA
"129","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Irwin, HS; et al.","20678","1968","02","23","Southern America","Brasil","Minas Gerais","Serra do Espinhaço at Lapinha, ca. 18km N of Serro on road (MG-2) to Diamantina",NA,NA,"1200","1200",NA,"Culms 25cm; Creek margin. Quartz outcrops","UB0012095","UB0012095","Schneider, L",NA,NA,NA,NA,"2018",NA,NA,"11",NA,NA,NA,NA,NA
"130","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Black, GA","55-18522","1955","08","29","Southern America","Brasil","Amapá","Estrada Macapá-Clevelândia, km 101",NA,NA,NA,NA,NA,"Raízes roxas","UB0011561","UB0011561","Schneider, L",NA,NA,NA,NA,"2018",NA,NA,"11",NA,NA,NA,NA,NA
"131","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Irwin, H; et al.","27175","1970","03","08","Southern America","Brasil","Minas Gerais","Ca. 2km W of Cantonini",NA,NA,"850","850",NA,"Stems ascending, to ca. 75cm long; Brejo. Steeply sloping brejo and adjacent campo, middle slopes","UB0012040",NA,"Santana, SH; Almeida, RF","Cantoni",NA,NA,NA,"2011",NA,NA,"10",NA,"21",NA,NA,NA
"132","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Eiten, G; Morhy, L","s.n.130320","2003","03","13","Southern America","Brasil","Distrito Federal","Casa do Prof. Lauro Morhy","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado próximo a uma mata de galeria","UB0031503","UB0031503","Schneider, L","Brasília",NA,NA,NA,"2018","70570","auto","10",NA,NA,NA,NA,NA
"133","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Eiten, G; Morhy, L","s.n.130320","2003","03","13","Southern America","Brasil","Distrito Federal","Casa do Prof. Lauro Morhy","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado próximo a uma mata de galeria","UB0110429","UB0110429","Schneider, L","Brasília",NA,NA,NA,"2018","70570","auto","10",NA,NA,NA,NA,NA
"134","2019-11-01 15:14:42-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Costa, SM","411","2008","08","24","Southern America","Brasil","Sergipe","Parque Nacional Serra de Itabaiana, Serra do Cajueiro","-37.315299987793","-10.7578001022339",NA,NA,NA,"Erva 30 cm. Inflorescência de glumas marrom escuras, aquênio branco evidente; Campo graminoso","UB0030081","UB0030081","Schneider, L","Areia Branca",NA,NA,NA,"2018","11840","auto","11",NA,NA,NA,NA,NA
"135","2018-02-26 18:32:17-03","UFMT","UFMT","28282","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14692","1997","03","20",NA,"Brasil","Mato Grosso","Ca. 31 Km WNW (em linha reta) de São Félix do Araguaia. Estrada para Luciara. Fazenda Buritizal.","-50.942417","-11.501611",NA,NA,NA,"Erva, espiguetas verdes.; Savana Parque. Área arborizada com palmeiras (buritizal).",NA,NA,"Souza, V.C.","São Félix do Araguaia",NA,"-50.942417","-11.501611","1998",NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-02-26 18:32:17-03","UFMT","UFMT","28275","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14028","1997","03","14",NA,"Brasil","Mato Grosso","Estrada São Félix do Araguaia-Alto Boa Vista, ca. 41 Km de São Félix do Araguaia.","-50.983806","-11.573861","180","180",NA,"Erva, espiguetas castanhas.; Savana arborizada (campo cerrado), com árvores e arbustos concentrados sobre murunduns.",NA,NA,"Souza, V.C.","São Félix do Araguaia",NA,"-50.983806","-11.573861","1998",NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-02-26 18:32:17-03","UFMT","UFMT","28276","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14765","1997","03","21",NA,"Brasil","Mato Grosso","Estrada entre a Vila de Pontinópolis e a Serra dos Magalhães.","-51.216861","-11.560944",NA,NA,NA,"Erva, espiguetas verdes.; Savana Paqrue. Área arborizada densa (cerrado).",NA,NA,"Souza, V.C.","São Félix do Araguaia",NA,"-51.216861","-11.560944","1998",NA,NA,NA,NA,NA,NA,NA,NA
"138","2018-02-26 18:32:17-03","UFMT","UFMT","28277","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14970","1997","03","23",NA,"Brasil","Mato Grosso","Estrada Água Boa- Nova Xavantiana, ca. 40 Km após a entrada de Canarana.","-52.0775","-13.908139",NA,NA,NA,"Erva, espiguetas creme-esverdeadas.; Savana arborizada (cerrado).",NA,NA,"Souza, V.C.","Canarana",NA,"-52.0775","-13.908139","1998",NA,NA,NA,NA,NA,NA,NA,NA
"139","2018-02-26 18:32:17-03","UFMT","UFMT","28280","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Miyagi, P.H.","17549","1997","06","09",NA,"Brasil","Mato Grosso","Beira da MT-010.Cerca de 24 Km ENE de Tapurah.","-56.335","-12.634444",NA,NA,NA,"Erva, até 30 cm de altura, espiguetas castanhas.; Savana arborizada alagável com predominância de buritirama.",NA,NA,"Souza, V.C.","Tapurah",NA,"-56.335","-12.634444","1998",NA,NA,NA,NA,NA,NA,NA,NA
"140","2018-07-17 19:03:36-03","UFMT","UFMT","28279","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15301","1997","04","24",NA,"Brasil","Mato Grosso","Fazenda Cretani, Ca. 50 Km N ( em linha reta) de Tabaporã.","-56.383333","-10.75",NA,NA,NA,"Erva, espiguetas castnhas.; Savana arborizada (cerrado aberto), intercalada com terchos alagados e mats ciliares.",NA,NA,"Souza, V.C.","Tabaporã",NA,"-56.383333","-10.75","1998",NA,NA,NA,NA,NA,NA,NA,NA
"141","2018-03-27 16:57:36-03","UFMT","UFMT","28278","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14929","1997","03","22",NA,"Brasil","Mato Grosso","Cerca de 10 KM WSW de Alto Boa Vista. Fazenda Suiá-Miçu.","-51.428","-11.697611",NA,NA,NA,"Erva,e spiguetas castanhas.; Savana Parque. Área florestada sobre solo pedregoso férrico (canga).",NA,NA,"Souza, V.C.","Alto Boa Vista",NA,"-51.428","-11.697611","1998",NA,NA,NA,NA,NA,NA,NA,NA
"142","2018-02-26 18:32:17-03","UFMT","UFMT","28281","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15105","1997","04","19",NA,"Brasil","Mato Grosso",NA,"-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,NA,"Souza, V.C.","Alta Floresta",NA,NA,NA,"1998","109392","auto",NA,NA,NA,NA,NA,NA
"143","2020-09-25 18:29:09-03","UFMT","CNMT","10293","S","Plantae","Angiosperma",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1138","2020","07","31",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Área de amortecimento, limite noroeste do Parque. Estrada de acesso a Trilha 1 - Projeto Monitora.","-52.411944","-9.783333","259","259",NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010293",NA,"Córdova, M.O.","Santa Cruz do Xingu",NA,"52°24'43W","9°47'00S","2020",NA,NA,"08",NA,"11",NA,NA,NA
"144","2020-09-25 18:29:09-03","UFMT","CNMT","10292","S","Plantae","Angiosperma",NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Giacoppini, D.R.; Almeida, G.; Zappani, M.; Siqueira A.","1137","2020","07","31",NA,"Brasil","Mato Grosso","Parque Estadual do Xingu. Área de amortecimento, limite noroeste do Parque. Estrada de acesso a Trilha 1 - Projeto Monitora.","-52.411944","-9.783333","259","259",NA,"Biodiversidade do Parque Estadual do Xingu - SEMA - MT e UFMT Sinop.","CNMT010292",NA,"Córdova, M.O.","Santa Cruz do Xingu",NA,"52°24'43W","9°47'00S","2020",NA,NA,"08",NA,"11",NA,NA,NA
"145","2020-09-24 08:24:45-03","IBt","SP","330257","S","Plantae",NA,NA,"Cyperaceae","Scleria","tenella","Scleria tenella","Kunth","Kuhlmann, FG","s.n.","1992","09","29",NA,"Brasil","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"São Paulo",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"146","2015-07-31 12:16:07-03","UFRR","UFRR","0096","S","Plantae",NA,NA,"Cyperaceae","Scleria","valdemuricata","Scleria valdemuricata","Kunkenth.","Prata, A.P.","212.","1996","08","20",NA,"Brasil","Roraima",NA,"-60.6733","2.81972",NA,NA,NA,NA,NA,NA,"Luceño, M.","Boa Vista",NA,NA,NA,"1996","90031","auto","09",NA,"01",NA,NA,NA
