"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","relatedCatalogItem","dayIdentified","fieldNumber","infraspecificEpithet","typeStatus","sex"
"96","2008-05-27 22:02:00-03","MO","MOBOT","1543000","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Alwyn H. Gentry|Doris Alfaro C.","Gentry 37946","1982","7","25","Peru","Loreto",NA,"Yanomono, Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, mature upland forest on lateritic soil.","-72.84361","-3.44861",NA,NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2378",NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1543004","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. croat (MO)",NA,NA,"Alwyn H. Gentry|Doris Alfaro C.","Gentry 37952","1982","7","25","Peru","Loreto",NA,"Yanomono, Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, mature upland forest on lateritic soil.","-72.84361","-3.44861",NA,NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2378",NA,NA,NA
"98","2015-04-01 14:02:00-03","MO","MOBOT","1690642","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Tom Croat",NA,NA,"Robin B. Foster|Tatyana S. Wachter","Foster 7403","1983","12","12","Peru","Madre de Dios","Manu","Atalaya. Vicinity of Hacienda Amazonia, 2-3 km west of village, across Río Alto Madre. Forested streambank and ravine slope.","-71.2","-12.9166667",NA,NA,NA,"500.00000000","600.00000000","2",NA,NA,"South America",NA,NA,NA,NA,NA,"83-6",NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1725376","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Thomas B. Croat","Croat 85583","2001","11","22","Brazil","Acre",NA,"Municipio Cruzeiro do Sul; along road between Cruzeiro do Sul and Rio Blanco, ca. 1 Km N of Km 92.","-72.28916","-7.76361",NA,NA,NA,"240.00000000",NA,"3",NA,NA,"South America",NA,NA,NA,NA,NA,"1010",NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1728695","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Thomas B. Croat","Croat 85762","2001","11","30","Brazil","Acre",NA,"Municipio do Rio Branco; Parque Zoobotânico, Trilha do Serengueiro; disturbed primary forest.","-67.86666","-9.95",NA,NA,NA,"150.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"1017",NA,NA,NA
"101","2018-06-25 11:00:00-03","MO","MOBOT","1731800","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Thomas B. Croat|J. Ribamar do Nascimento de Lima|Helenilse Santos de Freitas","Croat 86045","2001","12","4","Brazil","Acre","Porto Acre","Municipio Porto Acre; Reserva Forestal Huamaitá, ca. 27 km NNE of Rio Branco on road to Porto Acre, 28 km S of Porto Acre, 3 Km E along road to field station of Universidade Federal do Acre, situated on S bank of Rio Acre.","-67.6719445","-9.7505556",NA,NA,NA,"150.00000000","200.00000000","2",NA,NA,"South America",NA,NA,NA,NA,NA,"1021",NA,NA,NA
"102","2012-03-01 05:10:00-03","MO","MOBOT","1792549","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Amparo Acebey","Acebey 45","1996","11","19","Bolivia","Beni","Yacuma","Comunidad Chiman 08.",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2012-02-29 17:36:00-03","MO","MOBOT","1798632","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Thorsten Krömer|Amparo Acebey","Krömer 1117","2000","4","26","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, refugio Chalalán, campamento Eslabon y alrededores. Al otro lado del río cerca del Campamento. Bosque siempreverde, virgen pie de monte.","-67.93333","-14.45",NA,NA,NA,"350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2015-07-06 19:11:00-03","MO","MOBOT","1798637","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Pierre Ibisch|Claudia Ibisch","Ibisch 93.1153","1993","7","25","Bolivia","Cochabamba","Chapare","Villa Tunari, terreno de El Puente. Bosque pluvial pie de monte.","-66.58333","-16.98333",NA,NA,NA,"400.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-07-06 19:14:00-03","MO","MOBOT","1798645","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Pierre Ibisch|Claudia Ibisch|G. Rauer|D. Rudolph","Ibisch 93.0646","1993","8","27","Bolivia","Santa Cruz","Velasco","Parque Nacional Kempff Mercado, cerca catarata El Encanto. Bosque húmedo del escudo precámbrico, bosque primario con árboles muy grandes (p. ej. Swietenia macr.)","-60.5","-14.66666",NA,NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","1798675","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Stephan G. Beck","Beck 8125","1982","3","4","Bolivia","La Paz","Sud Yungas","Límite de los Dptos. La Paz/Beni; Río Quiquibey. Bosque alto, al lado del río Quiquibey.",NA,NA,NA,NA,NA,"320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-11-18 05:19:00-02","MO","MOBOT","1804287","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Iván Jiménez|K. Bach","Jiménez Pérez 648","2001","9","27","Bolivia","La Paz","Caranavi","Camino Caranavi-Palos Blancos, a 1 km ca. desde el puente sobre el río Carrasco en dirección a la Colonia Alto Lima. Matorrales y Bosque Secos de Valles Interandinos, deciduo, disturbado.","-67.46666","-15.8",NA,NA,NA,"900.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-12-31 10:45:00-02","MO","MOBOT","1857233","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Narel Paniagua Zambrana","Paniagua Zambrana 4856","2002","9","28","Bolivia","La Paz","Abel Iturralde","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el río Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequeñas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo Tuichi/Rudidi, 1,5 km del campamento. Parcela Permanente de Muestreo IV.","-67.96111","-14.35722",NA,NA,NA,"362.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"02-12",NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1969107","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|et al.","Kessler 12961","2003","8","29","Bolivia","Cochabamba","Chapare","Territorio Indigena Parque Nacional Islboro-Secure, cordillera de Mosetenez, laguna Carachupa. Bosque Húmedo Montano de los Yungas, bosque siempreverde, virgen, de 20 m de altura.","-66.41666","-16.23333",NA,NA,NA,"1300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1969157","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"M. Kessler|et al.","Kessler 13076","2003","8","30","Bolivia","Cochabamba","Chapare","Territorio Indigena Parque Nacional Islboro-Secure, cordillera de Mosetenez, arriba de la laguna Carachupa. Bosque Húmedo Montano de los Yungas, bosque siempreverde, virgen, de 20 m de altura.","-66.41666","-16.23333",NA,NA,NA,"1350.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-08-25 06:50:00-03","MO","MOBOT","2159480","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"L. Cayola|A. Antezana|F. Miranda|C. Cuevas|D. Cuevas","Cayola Pérez 1165","2004","9","8","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Pauje Yuyo, 1.8 km NE de la comunidad.","-68.4483333","-15.0386111",NA,NA,NA,"1020.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"04-09",NA,NA,NA
"112","2011-03-24 12:47:00-03","MO","MOBOT","2206571","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"Jorge Lingán","Lingán 462","2003","5","8","Peru","Pasco","Oxapampa","Distrito Palcazu. Estacion Biologica Paujil, Trocha a la colpa. Bosque Primario.","-75.25","-10.3166667",NA,NA,NA,"380.00000000",NA,"17",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2017-07-26 12:09:00-03","MO","MOBOT","2206601","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Jorge Lingán","Lingán 484","2003","5","10","Peru","Pasco","Oxapampa","Distrito Palcazu. Estacion Biologica Paujil, Trocha a la colpa. Bosque Primario","-75.25","-10.3166667",NA,NA,NA,"380.00000000",NA,"9",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2017-07-26 12:11:00-03","MO","MOBOT","2206688","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Jorge Lingán","Lingán 540","2003","5","16","Peru","Pasco","Oxapampa","Distrito Palcazu. Estacion Biologica Paujil, Trocha a la colpa. Bosque Primario","-75.25","-10.3166667",NA,NA,NA,"380.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-01-25 04:35:00-02","MO","MOBOT","2211066","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Luis Valenzuela G.|Efraín Suclli","Valenzuela Gamarra 2221","2003","5","21","Peru","Madre de Dios","Tambopata","Dist. Puerto Maldonado, Cusco Amazónico, Bosque Primario.","-69.05","-12.53333",NA,NA,NA,"220.00000000",NA,"9",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2331352","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Croat",NA,NA,"DALY","DALY 11772","2003","5","13","Brazil","Acre",NA,NA,"-72.94916","-8.195",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-09-01 18:36:00-03","MO","MOBOT","2382073","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat (MO)",NA,NA,"Gabriela Moya|Nelson Miranda-Moyano","Moya 434","2004","5","6","Ecuador","Sucumbíos","Shushufindi","San Roque. Comunidad San Pablo de los Secoyas, a 30 minutos de Posa honda, aguas abajo. Bosque muy húmedo Tropical. Bosque poco intervenido. Suelo arcilloso café. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.4333333","-0.25",NA,NA,NA,"300.00000000",NA,"2",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-08-22 06:53:00-03","MO","MOBOT","2535654","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Manuel Rimachi Y.","Rimachi Y. 6389","1982","10","26","Peru","Loreto","Maynas","Carretera de Pena Negra, trocha hasta el Rio Itaya, en terreno arcilloso, purma abierto","-73.33583","-3.86444",NA,NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-08-22 06:53:00-03","MO","MOBOT","2551229","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Croat",NA,NA,"Manuel Rimachi Y.","Rimachi Y. 26310","1982","8","15","Peru","Loreto","Maynas","Carretera de Fundo UNAP, vicinity Quebrada de Shushuna","-73.24722","-3.74805",NA,NA,NA,"150.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-07-17 06:10:00-03","MO","MOBOT","2551233","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Croat",NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 17759","1973","8","14","Peru","Loreto","Maynas","Trocha de Astoria to Rio Mazan, near mouth of Rio Nanay, sandy well drained uplands, humid forest.","-73.2125","-3.6425",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-07-17 06:10:00-03","MO","MOBOT","2551236","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Croat",NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 26555","1982","12","30","Peru","Loreto","Maynas","Dtto. Indiana. Sacarita de la quebrada de Yanayacu, low tahuampa almost inundated.","-70.23333","-4.01666",NA,NA,NA,"90.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2011-06-06 17:11:00-03","MO","MOBOT","2616569","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Saúl Altamirano|et al.","Altamirano Azurduy 2351","2004","6","7","Bolivia","Cochabamba","Chapare","San Miguelito.","-65.6302778","-17.1366666",NA,NA,NA,"220.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2616575","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Saúl Altamirano|et al.","Altamirano Azurduy 2398","2004","6","10","Bolivia","Cochabamba","Chapare","San Miguelito. 20K 239436 - UTM 817091. Selvas amazonicas inundadas estacionalmente, caracterizadas por Eschweilera coriacea, Hura crepitans, Terminalia amazonica, Guarea grandiflora y Poulsenia armata. Suelos profundos arcillosos mal drenados.","-65.44111","-16.52944",NA,NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-08-12 05:58:00-03","MO","MOBOT","2625972","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Leimbeck, R. (AAU)",NA,NA,"H. Balslev|P. Hall","Balslev 6263","1995","8","10","Ecuador","Napo",NA,"Yasuni Scientific Research Station. Trail to the west of the station (0-1,5 km). Tropical rainforest. Terra firme and flooded forest.","-76.38333","-0.66666",NA,NA,NA,"210.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-08-12 05:58:00-03","MO","MOBOT","2626012","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Leimbeck, R. (AAU)",NA,NA,"H. Balslev|P. Hall","Balslev 6279","1995","8","10","Ecuador","Napo",NA,"Yasuni Scientific Research Station. Trail to the west of the station (0-1,5 km). Tropical rainforest. Terra firme and flooded forest.","-76.38333","-0.66666",NA,NA,NA,"210.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-08-12 05:58:00-03","MO","MOBOT","2626176","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Leimbeck, R. (AAU)",NA,NA,"H. Balslev","Balslev 6346","1995","8","18","Ecuador","Napo",NA,"Yasuni Scientific Research Station. 1 km NE of Río Tiputini bridge along road to Tivacuno oil well. Tropical rainforest, terra firme.","-76.38333","-0.66666",NA,NA,NA,"230.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-08-12 05:58:00-03","MO","MOBOT","2627476","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"H. Balslev|Andrew J. Henderson|Finn Borchsenius","Balslev 62330","1986","4","11","Ecuador","Napo",NA,"Añangu, south bank of Río Napo 95 km downstream from Coca. Tropical rain forest.","-76.38333","-0.53333",NA,NA,NA,"300.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2017-04-11 13:01:00-03","MO","MOBOT","2649416","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Carla Maldonado|Renate Seidel|Hector Cabrera|M. Seidel|Honorio Pariamo|Marcelino Villanueva|Remberto Alvares|José Tito","Maldonado Goyzueta 2817","2002","8","14","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, comunidad Mamacona, sobre camino de Apolo a San José de Uchupiamonas, cerca de cima de cerro frente a Mamacona. Parcela temporal 53.","-68.1866666","-14.4477777",NA,NA,NA,"1580.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"02-44",NA,NA,NA
"129","2009-10-06 18:36:00-03","MO","MOBOT","2662720","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Leimbeck, Ralf M. (AAU)",NA,NA,"R. Leimbeck","Leimbeck 81","1998","8","21","Ecuador","Napo",NA,"Yasuní National Park. Primary lowland rain forest close to Estacíon Científica Yasuní","-76.38333","-0.66666",NA,NA,NA,"200.00000000","250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-04-16 14:36:00-03","MO","MOBOT","2696976","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","A. Fuentes (LPB)",NA,NA,"L. Cayola","Cayola Pérez 1601","2005","3","15","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo. Bosque andino semideciduo del sector de Yarimita, con Anadenanthera colubrina, Warscecwiczia coccinea, Myrcia sp. Ladera pronunciada con exposición NW, pendiente 100 %. Plantas secadas en campo.","-68.6858333","-14.5602778",NA,NA,NA,"996.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,"05-07",NA,NA,NA
"131","2014-02-15 22:02:00-02","MO","MOBOT","2732322","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Tom Croat",NA,NA,"Enrique Rentería A.","Rentería Arriaga 4865",NA,NA,NA,"Colombia","Antioquia","Chigorodó","vic. Chigorodó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2013-02-06 08:56:00-02","MO","MOBOT","2772419","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","Thomas B. Croat (MO)",NA,NA,"Manuel Rimachi Y.","Rimachi Y. 11589","1996","4","16","Peru","Loreto","Maynas","Dtto. Indiana. Rio Amazonas; Quebrada de Yanayacu hasta el caserio de Falcon, en terreno bajo inundable.","-70.2333333","-4.0166667",NA,NA,NA,"90.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-01-07 13:27:00-02","MO","MOBOT","2780500","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Noel Altamirano","Altamirano 549","2004","5","16","Bolivia","Cochabamba","Chapare","Kilómetro 18, de Guacharos hacia Palmar. Bosque pluvial subandino caracterizado por Triplaris efistulifera y Landenbergia riveroana.","-65.4833333","-17.0833333",NA,NA,NA,"800.00000000",NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-24 04:36:00-03","MO","MOBOT","2780517","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"G. Arbeláez S.|C. Vélez N.|N. Carvajal D.|Jaime Uribe-M.","Arbeláez S. 1282","1985","12","17","Colombia","Quindío","Montenegro","Vrda. San Pablo, Hda. San Pablo, bosque a la entrada.",NA,NA,NA,NA,NA,"1010.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-02-11 05:24:00-02","MO","MOBOT","2780529","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.|R. T. González","Silverstone-Sopkin 2502","1986","11","15","Colombia","Valle del Cauca","Zarzal","Hacienda El Medio (carretera Panamericana entre La Paila y Zarzal, parte plana Valle del río Cauca), bosque remanente dominado por Anacardium excelsum hasta 40 m altura, 1.73 m DAP.",NA,NA,NA,NA,NA,"975.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2010-01-04 14:16:00-02","MO","MOBOT","2780535","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","G.S. Bunting",NA,NA,"George S. Bunting","Bunting 4440","1971","6","2","Venezuela","Aragua",NA,"En cultivo en el umbráculo, Jardín Botánico del Instituto de Botánica Agrícola, U.C.V., Maracay.",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-09-24 14:05:00-03","MO","MOBOT","2780546","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"George S. Bunting","Bunting 4243","1969","12","30","Venezuela","Amazonas",NA,"Alto río Orinoco: entre Sanariapo y .., 3 horas río arriba (por motor Evinrude de 33 h.p.), sin llegar a San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","2780555","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","R. Foster",NA,NA,"Jan Salick","Salick 7188","1984","7","5","Peru","Pasco","Oxapampa","Central Selva, Palcazu Valley: Iscozacin. Flood plain forest along the Palcazu River. Area disturbed by escaped cattle.","-75.14805","-10.185",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","2780558","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.",NA,NA,NA,"YOUNG","YOUNG 308",NA,NA,NA,"Peru","Madre de Dios","Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","2780560","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","R. Foster",NA,NA,"Jan Salick","Salick 7110","1984","5","29","Peru","Pasco","Oxapampa","Central Selva, Palcazu Valley: Iscozacin; Bosque Reserva, above PEPP Project Camp. Forest on upper terrace, clay soils. Uncut, primary forest.","-75.14805","-10.185",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2012-12-02 09:17:00-02","MO","MOBOT","2780573","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Philip A. Silverstone-Sopkin","Silverstone-Sopkin 5302","1989","6","3","Colombia","Risaralda","Pereira","Hacienda Alejandría, km 6 carretera La Virginia-Cerritos, extremo norteño de parte ancha del Valle del Río Cauca, lomas bajas, mancha de bosque primario con muchas palmas (Syagrus sancona).","-75.869492","4.886157",NA,NA,NA,"940.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-08-23 04:12:00-03","MO","MOBOT","2780578","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Blanca León|Kenneth Young|N. Huapaya","León 2972","1991","9","12","Peru","Cusco","Paucartambo","A lo largo de la quebrada cercana al puente Quita Calzon, km 163.",NA,NA,NA,NA,NA,"1180.00000000","1250.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-07-17 06:11:00-03","MO","MOBOT","2780585","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Anthurium","kunthii","Anthurium kunthii","Poepp.","T. Croat",NA,NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 25669","1982","3","7","Peru","Loreto","Maynas","Dtto. Indiana. Sacarita de Yanayacu, restinga, mature lowland forest rarely inundated.","-70.23333","-4.01666",NA,NA,NA,"90.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
