"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"224","2017-02-03 05:18:00-02","MO","MOBOT","1093535","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Dairon Cárdenas L.|D. Caicedo|et al.","Cárdenas López 6475","1995","8","22","South America","Colombia","Guaviare","Mpio. San José del Guaviare, serranía La Lindosa, Bh-T, bosque maduro; afloramoiento rocoso y areniscas.",NA,NA,NA,NA,"-72.68333","2.46666",NA,"D. Cardenas (COAH)","291.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2012-04-12 08:18:00-03","MO","MOBOT","1321381","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Lupita Sánchez A.","Sánchez Acebo 143","1995","6","15","South America","Bolivia","Santa Cruz","Oquiriquia 650 Km. al noreste de Santa Cruz, parcelas permanentes de estudio de remoción de bejucos, bosque tropical húmedo con dosel de hasta 30 m.",NA,NA,NA,NA,"-62","-14.75","Velasco","S.R. Hill (ILLS)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"226","2008-05-27 22:02:00-03","MO","MOBOT","1361409","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Ronald L. Liesner","Liesner 8783","1980","1","27","South America","Colombia","Guainía","Finca Buena Vista on Rio Negro; ca 15 km S of San Filipe and San Carlos de Rio Negro (Venezuela).",NA,NA,NA,NA,"-67","1.7",NA,"P.Fryxell(TAES)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171",NA,NA
"227","2020-03-02 04:33:00-03","MO","MOBOT","1392067","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","R. M. Rueda","Rueda 821","1992","7","22","South America","Bolivia","Beni","Trinidad, alrededores de Puerto Almacen, bosque inundado parte del ano.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell (TEX)","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","1525747","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Michael H. Nee","Nee 31728","1985","9","2","South America","Bolivia","Pando","Island in Rio Madre de Dios on downstream of Camacho. Seasonally inundated forest on low island.",NA,NA,NA,NA,"-67.68333","-11.53333","Madre de Dios","P. Fryxell","135.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-04-24 10:38:00-03","MO","MOBOT","1724270","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Gerrit Davidse","Davidse 2868","1971","11","3","South America","Venezuela","Amazonas","Isla Carestia, a small island in the Río Orinoco, ca. 5 km NNW of Sanariapo.",NA,NA,NA,NA,NA,NA,"Autana","P. Fryxell","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"576","2",NA
"230","2011-11-08 05:06:00-02","MO","MOBOT","1789756","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Ricardo Callejas|et al.","Callejas Posada 5026","1987","8","4","South America","Colombia","Antioquia","Vereda Turbito",NA,NA,NA,NA,NA,NA,"Turbo",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2013-10-05 06:33:00-03","MO","MOBOT","1839311","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Gerrit Davidse|Ángel C. González","Davidse 14050","1978","2","14","South America","Venezuela","Apure","Distrito Pedro Camejo; banks of the Río Meta near the Brazo La Martinera, 19.5 airline km W of Mata de Guanábano.",NA,NA,NA,NA,"-68.4","6.18333",NA,"A. Krapovickas","65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1287",NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","184609","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|J.D. Caicedo","Gentry 53842","1986","3","31","South America","Colombia","Chocó","Docordó, Nothern mouth of Río San Juan. Just above tidal influence, swampy forest at edge of town.",NA,NA,NA,NA,"-77.41666","4.25",NA,"P. Fryxell","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-29","3",NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","185322","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Percy Núñez V.|O. L. Phillips","Núñez Vargas 10427","1989","5","18","South America","Peru","Madre de Dios","Trail between Río Madre de Dios and Lago Sandoval.",NA,NA,NA,NA,"-69.08333","-12.58333","Tambopata","P. Fryxell (TAES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","3",NA
"234","2008-05-27 22:02:00-03","MO","MOBOT","185403","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Baltasar Trujillo|E. Sulbaran","Trujillo 16226","1980","1","29","South America","Venezuela","Delta Amacuro","Dpto. Antonio Díaz, Río Ibaruma, 25' aguas arriba de La Boca (unos 12 km). Vegetación ribereña o selva en galería inundable.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-4","1",NA
"235","2010-01-22 09:17:00-02","MO","MOBOT","186022","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Marko Lewis","Lewis 37656","1990","9","14","South America","Bolivia","Santa Cruz","Perseverancia - - Vicinity of Perseverancia, on the banks of the Río Negro 5.0-6.0 km down river from the station. N. of Santa Cruz 320 km. Semi-deciduous, tropical amazonian forest at its southern limit. Located on the precambrian Brazilian shield.",NA,NA,NA,NA,"-62.75","-14.75","Nuflo de Chavez","P. Fryxell (TEX)","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","7",NA
"236","2011-06-10 12:53:00-03","MO","MOBOT","186548","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 1999","1985","3","31","South America","Venezuela","Bolívar","34-36 kms. ESE de Paso de Caruachi, Río Caroní hacia Upata. Aprox. 62º30'W, 8º00'N, alt. 400 m. Lado de quebrada seca.",NA,NA,NA,NA,"-62.5","8",NA,"J.A. Steyermark & B. Holst","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-34","3",NA
"237","2020-07-03 17:44:00-03","MO","MOBOT","2178458","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Alejandro Araujo M.|A.S. Poma C.|A. Palabral","Araujo Murakami 998","2004","9","12","South America","Bolivia","La Paz","Parque Nacional Madidi, Rio Heath.",NA,NA,NA,NA,"-68.8430555","-13.0258334","Abel Iturralde","P. Fryxell (RSA)","190.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-05","1",NA
"238","2016-09-14 05:18:00-03","MO","MOBOT","3036740","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Paul J. M. Maas|Erik A. Mennega|Ben J.H. ter Welle|H.J. Groen","Maas 5459","1981","10","3","South America","Guyana",NA,"hab; Margins of Berbice River, So f New Dageraad.",NA,NA,NA,NA,"-57","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"239","2011-09-18 01:26:00-03","MO","MOBOT","3036921","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Daniel F. Austin|Paulo B. Cavalcante","Austin 4132","1969","6","3","South America","Brazil","Pará","Rio Moju ca 2/3 way between mouth & City of Moju. ank of Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2011-02-22 12:30:00-03","MO","MOBOT","3037114","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","M. Berthoud-Coulon","Berthoud-Coulon 242","1841",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2009-07-02 16:27:00-03","MO","MOBOT","3037247","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Paul A. Fryxell","Fryxell 8498","1925",NA,NA,"South America","Colombia","Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2011-05-25 10:59:00-03","MO","MOBOT","3037361","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J. van Donselaar","Donselaar 1446","1964",NA,NA,"South America","Suriname",NA,"Hab. distr. Brokopondo. In Brokopondo Lake , on floating mat of Eichhornia crassipes.",NA,NA,NA,NA,NA,NA,NA,"J. Van Donselaar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2009-07-20 21:22:00-03","MO","MOBOT","3037557","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Bassett Maguire","Maguire 23810","1944","6","16","South America","Suriname",NA,"Frequent along river banks below rapids, Jacob kondre, Saramacca River.",NA,NA,NA,NA,NA,NA,NA,"L. Y. Westra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2008-05-27 22:02:00-03","MO","MOBOT","3037691","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Howard S. Irwin","Irwin 57514","1963","9","23","South America","Suriname",NA,"45 km Above confluence of Lucie Rivier.",NA,NA,NA,NA,NA,NA,NA,"L.Y.T. Westra","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2008-05-27 22:02:00-03","MO","MOBOT","3037771","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J.S. de la Cruz","de la Cruz 3080","1922","12","17","South America","Guyana",NA,"Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","3037883","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J.S. de la Cruz","de la Cruz 2761","1922","11","23","South America","Guyana",NA,"Upper Mazaruni River. Kamakusa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2013-06-26 06:16:00-03","MO","MOBOT","3038104","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","August Kappler","Kappler 1590","1844","4",NA,"South America","Suriname",NA,"Ad aquas pr. u. paramaribo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"248","2008-05-27 22:02:00-03","MO","MOBOT","3038198","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J.S. de la Cruz","de la Cruz 3002","1923","1","14","South America","Guyana",NA,"Pomeroon River Pomeroon District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2013-12-08 12:28:00-02","MO","MOBOT","3038373","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","G. Colennello","Colennello 1416","1993",NA,NA,"South America","Venezuela","Delta Amacuro","Cano Coboina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","3038477","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Nilo T. Silva","Silva 2140","1969",NA,NA,"South America","Brazil","Pará","Estrada do Munguba. Capoeira de terra firme.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2016-12-02 05:30:00-02","MO","MOBOT","3038617","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","J.G. Graham|José Schunke V.","Graham 480","1998","7","20","South America","Peru","Ucayali","Coronel Portillo, Distrito de yarinacocha. Tunchish Caño. Campo abierto, terreno pantenoso.",NA,NA,NA,NA,"-74.56666","-8.35",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2012-12-25 12:10:00-02","MO","MOBOT","3038845","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Gerardo Aymard|Nidia Cuello|Gabriel Meza|Sandra Giner","Aymard C. 3969","1985","8","3","South America","Venezuela","Bolívar","Dtto. Sifontes. Concesion Minera Oro Uno. 7 km. al N-O d ela Clarita. En selvas pluviales intervenidas por actividades mineras.",NA,NA,NA,NA,"-61.45","6.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2009-10-21 21:48:00-02","MO","MOBOT","3038951","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114978","1977","10","19","South America","Venezuela","Delta Amacuro","Depto. Antonio Diaz. upper reaches of riverine forest of Cano Atoia tributary of Boca Araguao.",NA,NA,NA,NA,"-60.95","9.25472",NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-07-20 21:22:00-03","MO","MOBOT","3039084","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Bassett Maguire","Maguire 34620","1953","3","22","South America","Venezuela","Amazonas","Laja near Isla Quiratare, Río Orinoco. ( 2 hours below mouth of Rio Cunucunuma).",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2009-08-24 12:35:00-03","MO","MOBOT","3039236","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Basil Stergios|Gerardo Aymard","Stergios 7653","1984","12","4","South America","Venezuela","Amazonas","Selva pluvial po las orillas del Medio Casiquiare, desde la piedra la Esterita arriba del Raudal Cabrua hasta la boca del Pasiba, Depto. Rio Negro.",NA,NA,NA,NA,"-66.5","2.25",NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-04-18 09:08:00-03","MO","MOBOT","3039527","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Francico Guánchez M.","Guánchez Meza 2211","1982","11","13","South America","Venezuela","Amazonas","Riberas del Rio Ocamo, desde su desembocadura hasta 5 kms. aguas arriba.",NA,NA,NA,NA,"-65.2333333","2.8333333",NA,"P. Fryxell","135.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","3039729","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","* EWEL","EWEL 51","1964",NA,NA,"South America","Venezuela","Amazonas","Brazo Cariguiare, a 100 kms. sur-oeste de al Esmeralda.",NA,NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2014-02-27 21:59:00-03","MO","MOBOT","3039964","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","W. Wilbert","Wilbert 28493","1984","2","24","South America","Venezuela","Delta Amacuro","Tucupita y Antonio Diaz; localidades a lo largo, y en los alrededores, del Rio Winikina ( Guiniquina), y tributarios;aprox.",NA,NA,NA,NA,"-61.1327778","9.165","Antonio Díaz","Tillett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"259","2011-08-12 15:48:00-03","MO","MOBOT","3090653","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Basil Stergios|Jorge Velazco","Stergios 14762","1990","2","9","South America","Venezuela","Amazonas","Río Padama, selvas ribereñas húmedas, siempre-verdes entre campamento Coshirowäteri y la boca.",NA,NA,NA,NA,NA,NA,NA,"A. Licata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2009-04-01 12:23:00-03","MO","MOBOT","3186416","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Carlos S. Rosário","Rosário 2122","2003","6","21","South America","Suriname","Sipaliwini","Vicinity of camp on W bank of Zuid River, across river from (i.e., W and outside of) Central Suriname Nature Reserve, ca. 15 km straight-line distance NW of Kayserberg Airstrip.",NA,NA,NA,NA,"-56.5925","3.1802778",NA,"S.R. Hill (ILLS)","215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","6",NA
"261","2009-03-16 03:33:00-03","MO","MOBOT","3329295","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Gert G. Hatschbach","Hatschbach 47700","1984","4","7","South America","Brazil","Espírito Santo","Rod. BR-101, Rio Vitoria (mun. Cariacica).",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2016-10-27 17:44:00-02","MO","MOBOT","3405741","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","T.H. Hollowell|K. David|Karen M. Redden","Hollowell 402","2001","4","4","South America","Guyana",NA,"Barima-Waini Region. Waini Peninsula, behind Almond Beach sea turtle monitoring camp. Burned mangrove swamp. In scrub. Among Mikania micrantha.",NA,NA,NA,NA,"-59.75694","8.395",NA,"T. Hollowell, I","0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2015-01-19 12:37:00-02","MO","MOBOT","3405936","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Ghillean T. Prance|Enrique Forero|B.S. Pena|José F. Ramos","Prance 4173","1967","1","30","South America","Brazil","Roraima","Rio Apiau, km . 5-15 from mouth.",NA,NA,NA,NA,NA,NA,NA,"C. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2012-05-10 16:27:00-03","MO","MOBOT","3408322","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Basil Stergios|Manuel Yánez","Stergios 14961","1991","1","28","South America","Venezuela","Amazonas","Mision Rio Mavaca. Selvas riberenas",NA,NA,NA,NA,"-65.11666","2.43333",NA,"S/ Licata, 04/","185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2012-06-15 14:48:00-03","MO","MOBOT","920701","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Randall J. Evans","Evans 1884","1994","7","13","South America","Suriname","Para","Along road (Meursweg) from Zanderij Hwy. to Paranam, 8.3 km from Zanderij Hwy.",NA,NA,NA,NA,"-55.1416666","5.6166667",NA,"R. Liesner (MO)","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"232","10",NA
"266","2011-08-11 10:45:00-03","MO","MOBOT","937704","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Bonifacio Mostacedo C.","Mostacedo C. 2174","1994","6","9","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Aserradero El Tarbo, zona S del Parque. Bosque alto, húmedo.",NA,NA,NA,NA,"-60.6333333","-14.8888889","Velasco","P. Fryxell (TEX)","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","951996","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Eduardo Asanza C.|A.S. Barfod","Asanza C. 41170",NA,NA,NA,"South America","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2011-03-24 17:27:00-03","MO","MOBOT","3329283","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","Sperling 6087","1982","6","11","South America","Brazil","Pará","Ca 2 km NW of Rio Itacaiúnas ferry crossing on the road to AMZA camp Saloro-2. Along abandoned road in primary forest.",NA,NA,NA,NA,"-50.5","-5.88333",NA,"P. Fryxell","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2012-04-20 05:09:00-03","MO","MOBOT","2515157","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31478","1996","10","17","South America","Paraguay","Alto Paraná","Reserva Biológica Tatí-yupi. Selva que rodea la Represa Itaipú, del río Paraná, 18 Km N de Ciudad del Este",NA,NA,NA,NA,"-54.58333","-24.36666",NA,"Krapovickas, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","183997","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","James C. Solomon","Solomon 7756","1982","5","24","South America","Bolivia","Beni","Heavily disturbed flood plain forest along road to Hamburgo, Km 1 and 2 at SW edge of Riberalta.",NA,NA,NA,NA,"-66.1","-11.03333","Vaca Diez","P. Fryuxell","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","6",NA
"271","2020-08-31 09:05:27-03","INPA","INPA","112601","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Amaral, IL do","1210","1983","05","11","Southern America","Brasil","Pará","Estrada Santarém-Cuiabá, BR 163, km 1011 com uma penetração de 3km dentro da mata, margem direita do Rio Jamaxim, sul do Pará. Mata de terra firme, solo argilo-arenoso.",NA,NA,"INPA0112601","INPA0112601 INPA0112601_e","-55.25","-7.666667","Itaituba","Conde, MLG",NA,NA,NA,NA,"2019","03","21","-55.25","-7.666667",NA,NA,NA,NA,NA,NA
"272","2021-01-10 20:46:23-03","INPA","INPA","111719","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Yamakoshi, M","132",NA,NA,NA,"Southern America","Brasil","Pará","Rio Curua-Una cerca de 3.5 km acima da barragem da, Rio Curua-Una cerca de 3.5 km acima da barragem da Represa Hidreletrica (STM)",NA,NA,"INPA0111719","INPA0111719 INPA0111719_e","-54.2","-2.8",NA,"Costa, MTR",NA,NA,NA,NA,"2019","09","13","-54.2","-2.8",NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:05:27-03","INPA","INPA","137306","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Strudwick, JJ","3360","1981","07","21","Southern America","Brasil","Pará","Airstrip on Rio Maicuru. Riverbank near airstrip.",NA,NA,"INPA0137306","INPA0137306 INPA0137306_e INPA0137306_nd","-54.433333","-0.916667","Lageira","Bovini, MG","800","800",NA,NA,"1999",NA,NA,"-54.433333","-0.916667",NA,NA,NA,NA,NA,NA
"274","2020-08-31 09:05:27-03","INPA","INPA","12168","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Huber, JE","MG947","1897","07","07","Southern America","Brasil","Pará","Rio Capim, Rio Capim, Praia de Ipomonga",NA,NA,"INPA0012168","INPA0012168 INPA0012168_e","-48.6","-3.5","Paragominas",NA,NA,NA,NA,NA,NA,NA,NA,"-48.6","-3.5",NA,NA,NA,NA,NA,NA
"275","2020-08-31 09:05:27-03","INPA","INPA","77616","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","bifurcatus","Hibiscus bifurcatus","Cav.","Maguire, B","23810","1944","06","16","Southern America","Suriname","Jacob Kondre","Saramacca River",NA,NA,"INPA0077616","INPA0077616 INPA0077616_e","-56.5","3.6",NA,"Westra, LYT",NA,NA,NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA
