"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"210","2020-12-11 11:42:04-03","UFMG","BHCB","89431","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2001","12","04","Guillaumon, JR","s.n.","2001","12","02","Brasil","São Paulo","Vinhedo","Condomínio Estância Marambaia, Rua Guarujá, remanescente de desmatamento.","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"BHCB023793",NA,"Southern America",NA,NA,"Árvore, flores brancas e frutos verdes.; Árvore, flores brancas e frutos verdes; Remanescente de desmatamento","Dicotyledon",NA,"9595","auto",NA,NA,NA,NA,NA
"211","2020-12-11 11:42:04-03","UFMG","BHCB","48382","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"1999","07","05","Hatschbach, G; Barbosa, E","67142","1997","10","16","Brasil","Paraná","Tomazina","Corredeira, Rio das Cinzas","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"BHCB024001",NA,"Southern America",NA,NA,"Arbusto, 3m, Flor alva. Mata degradada; Arbusto, 3m, flor alva; Mata degradada","Dicotyledon",NA,"29630","auto",NA,NA,NA,NA,NA
"212","2020-12-11 11:42:04-03","UFMG","BHCB","102689","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2006","08",NA,"Hatschbach, G; Barbosa, E","67142","1997","10","16","Brasil","Paraná","Tomazina","Corredeira, Rio das Cinzas.","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,"BHCB024006",NA,"Southern America",NA,NA,"Arbusto, 3m, flor alva. Mata degradada.; Arbusto, 3m, flor alva; Mata degradada","Dicotyledon",NA,"29630","auto",NA,NA,NA,NA,NA
"213","2020-12-11 11:42:04-03","UFMG","BHCB","35255","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"1997","04",NA,"Jung-Mendaçolli, SL; Cardoso, EG; Silva, AMC","640","1994","09","28","Brasil","São Paulo","Jundiaí","Estação experimental de Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"BHCB023789",NA,"Southern America",NA,NA,"Árvore, 8m de altura, botões jovens, frutos negros quando maduros.; Árvore, 8mts de altura, botões jovens, frutos negros quando maduros","Dicotyledon",NA,"17840","auto",NA,NA,NA,NA,NA
"214","2020-12-11 11:42:04-03","UFMG","BHCB","77084","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2003","10",NA,"Jung-Mendaçolli, SL; Cabral, LP","921","1998","10","30","Brasil","São Paulo","Jundiaí","Estação Experimental, Mata.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"BHCB024005",NA,"Southern America",NA,NA,"Arbusto ramificado, corola branca, anteras amarelas, estilete e estigma brancos.; Arbusto ramificado, corola branca, anteras amarelas, estilete e estigma brancos; Mata","Dicotyledon",NA,"17840","auto",NA,NA,NA,NA,NA
"215","2020-12-11 11:42:04-03","UFMG","BHCB","69315","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2001","09",NA,"Torres, RB; et al.","956","1999","11","24","Brasil","Minas Gerais","Camanducaia","Mata dos Mota","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB024003",NA,"Southern America",NA,NA,"Árvore ca. 18m alt. Botões florais creme, frutos amadurecendo verde-escuro. Mata de altitude, dossel, na encosta.; Árvore ca. 18 m alt. Botões florais creme, frutos amadurecendo verde - escuro; Mata de altitude, dossel, na encosta","Dicotyledon",NA,"22140","auto",NA,NA,NA,NA,NA
"216","2020-12-11 11:42:04-03","UFMG","BHCB","170629","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2014","10","13","Tsuji, R","1959","2007","05","09","Brasil","São Paulo","Pilar do Sul","Sentido São Miguel Arcanjo, em beira de rodovia","-47.7099990844727","-23.8099994659424",NA,NA,NA,NA,"BHCB015297",NA,"Southern America",NA,NA,"Árvore, ca. 4,0 m de alltura. Flores ausentes. Frutos esverdeados (pouco enegrescidos); Beira de rodovia","Dicotyledon",NA,"21910","auto",NA,NA,NA,NA,NA
"217","2020-12-11 11:42:04-03","UFMG","BHCB","59429","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2000",NA,NA,"Francisco, EM; Pavão, OC","s.n.","1998","11","06","Brasil","Paraná","Ortigueira","Sítio Bazílio, Km 367.","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"BHCB023799",NA,"Southern America",NA,NA,"Árvore 8m; botões amarronzados; flores brancas; mata beira do asfalto.; Árvore 8m; botões amarronzados, flores brancas.; Mata beira do asfalto","Dicotyledon",NA,"46016","auto",NA,NA,NA,NA,NA
"218","2020-12-11 11:42:04-03","UFMG","BHCB","59430","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2000",NA,NA,"Francisco, EM; et al.","s.n.","1999","12","03","Brasil","Paraná","Ortigueira","Sítio do Basílio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"BHCB023795",NA,"Southern America",NA,NA,"Árvore 7m; fruto imaturo marrom; borda da mata.; Árvore 7m; frutos imaturo marron; Borda da mata","Dicotyledon",NA,"46016","auto",NA,NA,NA,NA,NA
"219","2020-12-11 11:42:04-03","UFMG","BHCB","51011","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2000","03","15","Camargo, EH; Baitello, JB","20","1999","10","17","Brasil","Paraná","Ortigueira","Sítio Santo Antônio","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"BHCB023797",NA,"Southern America",NA,NA,"Árvore 8m; corola branca, floresta ombrófila mista.; Árvore 8m; corola branca.; Flores Ombrófila Mista","Dicotyledon",NA,"46016","auto",NA,NA,NA,NA,NA
"220","2020-12-11 11:42:04-03","UFMG","BHCB","133535","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2009","08",NA,"Arbocz, GF; Macias, L; Goldenberg, R; Koch, I; Belinello, R","2778","1996","05","24","Brasil","São Paulo","Queluz","SP 54, Entrada do hotel Ninho do Condor até a cidade.","-44.7700004577637","-22.5300006866455",NA,NA,NA,NA,"BHCB023790",NA,"Southern America",NA,NA,"Floresta latifoliada semidecídua alterada. Árvore de 5m. Folhas discolores com face abaxial ferrugínea. Flores branco-creme.; Árvore de 5 m; folhas discolores com face abaxial ferrugínea; flores branco creme; Floresta latifoliada semi","Dicotyledon",NA,"14382","auto",NA,NA,NA,NA,NA
"221","2020-12-11 11:42:04-03","UFMG","BHCB","150332","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,"2003","01","11","Guillaumon, JR","s.n.","2002","11","02","Brasil","São Paulo","Vinhedo","Via Anhanguera, entre o trevo de Vinhedo e a estrada para o bairro Santo Antônio em Louveira.","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"BHCB003134",NA,"Southern America",NA,NA,"arvoreta 3 m altura, flores alvas; Arvoreta 3m altura, flores alvas; Borda de cerrqadão.","Dicotyledon",NA,"9595","auto",NA,NA,NA,NA,NA
"222","2021-02-11 17:21:50-03","UFPR","UPCB","20255","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, L.A.","1996","12","09","Hatschbach, G.",NA,"1963","01","23","Brasil","Paraná","Adrianópolis","Furnas","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta. Flor alvas com anteras amarelas. Capoeira..",NA,NA,"49901","auto",NA,NA,NA,NA,NA
"223","2021-02-11 17:21:50-03","UFPR","UPCB","50696","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Reginato, M.","2004","01","01","Reginato, M.","137","2004","12",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea 6m, flor branca com verde, anteras amarelas..",NA,NA,"12577","auto",NA,NA,NA,NA,NA
"224","2021-02-11 17:21:50-03","UFPR","UPCB","41663","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Stehmann, J.R.","2009","07","16","Silva, J.M.","3128","1999","12","15","Brasil","Paraná","Tunas do Paraná","Parque Estadual das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 6m, flor alva, anteras amarelas. Floresta atlântica da encosta do morro..",NA,NA,"41885","auto",NA,NA,NA,NA,NA
"225","2014-11-26 22:09:00-02","MO","MOBOT","2975049","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin",NA,NA,NA,"Gert G. Hatschbach|J. Cordeiro","Hatschbach 50815","1986","10","26","Brazil","Paraná","Bocaiúva do Sul","Col. João XXIII.","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,"1"
"226","2013-06-11 12:22:00-03","MO","MOBOT","2977922","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin",NA,NA,NA,"Gert G. Hatschbach|J.M. Silva","Hatschbach 61446","1994","12","7","Brazil","Paraná","Rio Branco do Sul","Serra do Caetê.","-49.3142013549805","-25.1900005340576",NA,NA,"900.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,"1"
"227","2015-08-13 05:50:00-03","MO","MOBOT","100198250","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30505","1971","1","16","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Wooded middle slopes of Serra da Piedade, ca. 40 km E of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"1800.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"228","2009-07-15 16:43:00-03","MO","MOBOT","100198350","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","S. Knapp (BM)",NA,NA,NA,"George Eiten|Liene T. Eiten","Eiten 7884","1966","11","22","Brazil","Rio de Janeiro",NA,"Município de Rio Claro: 5.4 km along road south of village of LIDICE.","-44.25","-22.8666667",NA,NA,"850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"229","2019-03-13 10:33:00-03","MO","MOBOT","101103844","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","D.M. Spooner",NA,NA,NA,"Lucia Rossi","Rossi 207","1980","9","23","Brazil","São Paulo",NA,"Capital, Mata da Reserva da Cidade Universitária Armando de Salles Oliveira-USP-Área 1.",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"230","2015-05-21 11:14:00-03","MO","MOBOT","1206218","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","L.L. Giacomin",NA,NA,NA,"Gerrit Davidse","Davidse 10503","1976","2","21","Brazil","São Paulo","São Paulo","Grounds of the Instituto Botânico.","-46.6166667","-23.6333333",NA,NA,"860.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101","2"
"231","2018-06-22 05:25:00-03","MO","MOBOT","2476329","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Mentz, L. A.",NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 17428",NA,NA,NA,"Brazil","Paraná",NA,"Sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2009-12-05 05:17:00-02","MO","MOBOT","2964795","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","M.Nee",NA,NA,NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 60054","1993",NA,NA,"Brazil","Espírito Santo",NA,"Melgaç (Mun. Domingos Martins)",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","2964928","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","K.E. Roe",NA,NA,NA,"Per Dusén","Dusén 17477","1915",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,"740.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2011-02-23 09:58:00-03","MO","MOBOT","2965832","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","K.E. Roe",NA,NA,NA,"Anders F. Regnell","Regnell III 978","1960","12","18","Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","2966232","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","M.Nee",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 17588","1967",NA,NA,"Brazil","Paraná",NA,"Curiola (mun. Rio Branco do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","455943","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Auguste F.M. Glaziou","Glaziou 8860","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"237","2021-01-09 21:48:55-03","UNICENTRO","HUCO","2229","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Franco, G.A.D.C.","2001","11","13","Guilaumon, J.R.","s.n.","2001","11","04","Brasil","São Paulo","Vinhedo","Condominio Estância maranbaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,NA,"HUCO002229",NA,NA,NA,NA,"Permuta SPSF, 28790; 4-5 m, com fruto verde, e flor branca; DESC: 4-5 m, com fruto verde, e flor branca",NA,NA,"9595","auto",NA,NA,NA,NA,NA
"238","2021-01-09 21:48:55-03","UNICENTRO","HUCO","0791","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Medeiros, R.",NA,NA,NA,"Inoue, M.T.; et al.; et al.","27","2003","04","12","Brasil","Paraná","Castro","Hotel 100 árvores","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"HUCO000791",NA,NA,NA,NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA
"239","2021-01-09 21:48:55-03","UNICENTRO","HUCO","3056","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Grespan, T.","s.n.","2010","12","10","Brasil","Paraná","Teixeira Soares",NA,"-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"HUCO003056",NA,NA,NA,NA,"Parcela 21",NA,NA,"31767","auto",NA,NA,NA,NA,NA
"240","2017-11-24 14:12:31-02","UFLA","ESAL","17393","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 12m; ;; floresta",NA,NA,"35110","auto",NA,NA,NA,NA,NA
"241","2017-11-24 14:12:31-02","UFLA","ESAL","14648","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"E . A . Vilela; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Conquista","Mata dos Dourados","-47.5416984558105","-19.9372005462646",NA,NA,"5","5",NA,NA,NA,NA,NA,"árvore; 6,0 m; ;; ripário",NA,NA,"30156","auto",NA,NA,NA,NA,NA
"242","2017-11-24 14:12:31-02","UFLA","ESAL","12579","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Faz. Patrimônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 16, m; ;; ripário",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2018-10-09 16:32:17-03","UFLA","ESAL","13225","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"Manuel l. Gavilanesw et. A l.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus de Esal","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"árvore; 4, m; ;; ripário",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-11-24 14:12:31-02","UFLA","ESAL","20401","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Laércio Loures",NA,NA,NA,"Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca","Peão",NA,NA,NA,NA,"1","1",NA,NA,NA,NA,NA,"; 13 , m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2018-10-09 16:32:17-03","UFLA","ESAL","28164","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Domingos, DQ",NA,NA,NA,"Domingos, DQ","150",NA,NA,NA,"Brasil","Minas Gerais","Lavras","estrada que liga a floresta a fazenda Epamig","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,"arbusto; 3,5m; brancas com anteras amarelas;",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-11-24 14:12:31-02","UFLA","ESAL","14528","S","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"E . A . Vilela; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Conquista","Mata dos Dourados","-47.5416984558105","-19.9372005462646",NA,NA,"5","5",NA,NA,NA,NA,NA,"árvore; 6,0 m; ;; ripário",NA,NA,"30156","auto",NA,NA,NA,NA,NA
"247","2021-03-01 11:52:35-03","UFPE","UFP","35385","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","6203","1967","02","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"UFP035385",NA,NA,NA,NA,"Arbusto e árvore 7-8m alt., na mata perto do prédio novo, flores branco-cinzentadas.; Arbusto e árvore 7-8m alt., na mata perto do prédio novo, flores branco-cinzentadas.",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"248","2021-03-01 11:52:35-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.","Hoehne, W",NA,NA,NA,"Hoehne, W","6203","1967","02","28","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto e árvore 7-8m alt., na mata perto do prédio novo, flores branco-cinzentadas.; Arbusto e árvore 7-8m alt., na mata perto do prédio novo, flores branco-cinzentadas.",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"249","2019-08-02 10:21:51-03","CPATSA","HTSA","3901","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum","Vell.",NA,NA,NA,NA,"D.A. Estevan","224","2002","10","31","Brasil","Paraná","Ventania","Sítio Pinheiro, Floresta ombrófila-mista de Araucária.","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Árvore 12m, corola branca.; Beira da mata.",NA,NA,"32424","auto",NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","1616775","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"A. C. Brade",NA,"1912","11",NA,"Brazil","São Paulo","São Paulo","Santa Ana","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914826","US01914826_01 US01914826_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","53584","auto","Dicotyledonae",NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","2323499","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"R. Reitz & D. Klein",NA,"1958","10","24","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte","-49.3967018127441","-28.3927993774414",NA,NA,"350",NA,"US01914824","US01914824_01 US01914824_02",NA,NA,NA,NA,NA,"Solanales","15992","auto","Dicotyledonae",NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","1803961","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"B. J. Pickel",NA,"1941","9","30","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US01914829","US01914829_01 US01914829_02","South America - Neotropics",NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","1324646","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"A. F. Regnell",NA,"1860","12",NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"US01914832","US01914832_01 US01914832_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","25710","auto","Dicotyledonae",NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2631420","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J. C. Lindeman & H. Haas",NA,"1966","12","27","Brazil","Paraná",NA,"57 Km SW of Curitiba, BR 2",NA,NA,NA,NA,NA,NA,"US01914820","US01914820_01 US01914820_02",NA,NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2755032","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi",NA,"1971","1","16","Brazil","Minas Gerais",NA,"Wooded middle slopes of Serra da Piedade, ca. 40 Km E of Belo Horizonte, near BR 31",NA,NA,NA,NA,"1800",NA,"US01914818","US01914818_01 US01914818_02","South America - Neotropics",NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2688039","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten",NA,"1966","11","22","Brazil","Rio de Janeiro","Rio Claro","5,4km along road to Lidice","-44.25","-22.87",NA,NA,"850",NA,"US01914817","US01914817_01 US01914817_02","South America - Neotropics",NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2470232","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"G. Hatschbach",NA,"1963","1","23","Brazil","Paraná","Adrianópolis","Furnas","-48.9911003112793","-24.6571998596191",NA,NA,"1000",NA,"US01914814","US01914814_01 US01914814_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","49901","auto","Dicotyledonae",NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","389644","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"J. Novães",NA,"1900","10",NA,"Brazil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01914821","US01914821_01 US01914821_02",NA,NA,NA,NA,NA,"Solanales","23900","auto","Dicotyledonae",NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","1617117","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"F. C. Hoehne",NA,"1931","9","21","Brazil","São Paulo","São Paulo","Parque do Estado. Nº75 planta viva.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914825","US01914825_01 US01914825_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","53584","auto","Dicotyledonae",NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2570655","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"R. Reitz & D. Klein",NA,"1958","10","24","Brazil","Santa Catarina","Lauro Muller","Novo Horizonte","-49.3967018127441","-28.3927993774414",NA,NA,"350",NA,"US01914822","US01914822_01 US01914822_02",NA,NA,NA,NA,NA,"Solanales","15992","auto","Dicotyledonae",NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","USw36274","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"Collector unknown","HBR 31847",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1616879","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"G. Edwall",NA,"1903","3","18","Brazil","São Paulo","São Paulo","Avenida Paulista","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914828","US01914828_01 US01914828_02","South America - Neotropics",NA,NA,NA,NA,"Solanales","53584","auto","Dicotyledonae",NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","2688038","PreservedSpecimen","Plantae","Solanaceae","Solanum","bullatum","Solanum bullatum",NA,NA,NA,NA,NA,"G. Eiten & L. T. Eiten",NA,"1966","11","22","Brazil","Rio de Janeiro","Rio Claro","5.4 Km along road south of village of Lidice","-44.25","-22.87",NA,NA,"850",NA,"US01914816","US01914816_01 US01914816_02","South America - Neotropics",NA,NA,NA,NA,"Solanales",NA,NA,"Dicotyledonae",NA,NA,NA,"1"
