"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount"
"85","2015-09-04 03:18:27-03","MNHN","RECOLNAT_MNHN_P","P00445793","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Oldeman, R.A.A.",NA,"1965","3","27",NA,"Guyane Française",NA,NA,"Mt. Cacao, env. 60 km S. deCayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445793' target='other'> <mi>dwc_moreinfo</mi></a>","P00445793","P00445793_01","Wurdack","125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1207",NA
"86","2015-09-04 03:18:26-03","MNHN","RECOLNAT_MNHN_P","P00445794","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Oldeman, R.A.A.",NA,"1965","3","27",NA,"Guyane Française",NA,NA,"Mt. Cacao, env. 60 km S. de Cayenne",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445794' target='other'> <mi>dwc_moreinfo</mi></a>","P00445794","P00445794_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1208",NA
"87","2015-09-16 13:49:33-03","MNHN","RECOLNAT_MNHN_P","P00445798","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Sastre, C.|Sastre, F.|Moretti, C.",NA,"1975","5","1",NA,"Guyane Française",NA,NA,"Fleuve Maroni. Montagne Française",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00445798' target='other'> <mi>dwc_moreinfo</mi></a>","P00445798","P00445798_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4089",NA
"88","2015-09-05 07:07:32-03","MNHN","RECOLNAT_MNHN_P","P04888611","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Granville, J.J.|Crozier, F.|Vanderplank, J.",NA,"2005","2","18",NA,"Guyane française",NA,NA,"Monts Kotika, versant Ouest.","-54.20556","3.91667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888611' target='other'> <mi>dwc_moreinfo</mi></a>","P04888611","P04888611_01",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16783",NA
"89","2016-11-14 15:30:56-02","MNHN","RECOLNAT_MNHN_P","P00117178","PreservedSpecimen",NA,NA,NA,"Melastomataceae","Leandra","pulchra","Leandra pulchra","Cogn.","Link, H.B.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00117178' target='other'> <mi>dwc_moreinfo</mi></a>","P00117178","P00117178_01","Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"128",NA
"90","2020-12-11 11:38:13-03","UFMG","BHCB","36295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Bahia","Wenceslau Guimarães",NA,"-39.4794006347656","-13.686900138855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37469","auto",NA,NA,NA,NA,NA
"91","2021-02-11 17:19:42-03","UFPR","UPCB","62630","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Amorim, A.M.","7336","2008","05","04",NA,"Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,NA,"Arvoreta ca. 6m. alt. Folhas algo discolores, raque violácea, frutos imaturos verdes e quando maduros vináceos a alaranjados. Floresta ombrófila densa montana..","UPCB0013094","UPCB0013094","Goldenberg, R.","600","600",NA,NA,NA,"9999","9999",NA,NA,NA,"2008","01","01",NA,NA
"92","2021-02-11 17:19:42-03","UFPR","UPCB","62631","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Fontana, A.P.","5139","2008","05","04",NA,"Brasil","Espírito Santo","Cariacica","BLOQUEADO",NA,NA,NA,"Arbusto, ca. 2m. Infrutescência roxa, frutos rosados. Floresta ombrófila densa montana..","UPCB0013095","UPCB0013095","Goldenberg, R.","590","590",NA,NA,NA,"9999","9999",NA,NA,NA,"2008","01","01",NA,NA
"93","2021-02-11 17:19:42-03","UFPR","UPCB","68369","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Caddah, M.K.","799","2010","06","12",NA,"Brasil","Bahia","Una","Reserva Biológica de Una.","-39.067222","-15.185556",NA,"Arvoreta ca. 4,5m. Inflorescência rosada, hipanto branco. Coleta em sílica..","UPCB0013093","UPCB0013093","Caddah, M.K.","78","78",NA,NA,NA,"-39.067222","-15.185556",NA,NA,NA,"2010","06",NA,NA,NA
"94","2021-02-11 17:19:42-03","UFPR","UPCB","77924","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Aona, L.Y.S. | Biggs, N. | Jardim, J.G. | Lucas, E. | Mazine, F.F. | Victor Junior, V.V. | Costa,G.","2405","2013","03","13",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papua, APA do Pratigi, descida da parcela 3 antes do córrego 01. Floresta Ombrófila Densa (Mata Atlântica) em sucessão avançada.","-39.465833","-13.916111",NA,"Arvoreta ca. 1,8m alt., flores alvas, frutos imaturos verdes, pedúnculo vináceo claro..","UPCB0013092","UPCB0013092","Goldenberg, R.",NA,NA,NA,NA,NA,"-39.465833","-13.916111",NA,NA,NA,"2013",NA,NA,NA,NA
"95","2021-02-11 17:19:42-03","UFPR","UPCB","80372","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R.","2070","2014","10","13",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Wenceslau Guimarães; trilha da Água Vermelha, 495m","-39.71","-13.579",NA,"Arvoreta 3m à sombra; flores com hipanto esbranquiçado, pétalas brancas e estames amarelos.","UPCB0013090","UPCB0013090","Goldenberg, R.",NA,NA,NA,NA,NA,"-39.710","-13.579",NA,NA,NA,"2014",NA,NA,NA,NA
"96","2021-02-11 17:19:42-03","UFPR","UPCB","82505","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R.","1741","2014","02","20",NA,"Brasil","Bahia","Wenceslau Guimarães","Nova Esperança, Patioba; floresta úmida; Floresta Ombrófila Densa","-39.696","-13.579",NA,"Arbusto 4m; flores com hipanto branco-esverdeado, pétalas, filetes e estiletes brancos, anteras amarelas; infrutescências com eixos amarelados, frutos maduros esbranquiçados.","UPCB0013091","UPCB0013091",NA,"520","520",NA,NA,NA,"-39.696","-13.579",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:19:42-03","UFPR","UPCB","91268","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Triana","Goldenberg, R. et al.","2265","2017","04","28",NA,"Brasil","Bahia","Presidente Tancredo Neves","Região da Tesoura1, Estrada de Acesso ao Sítio Burjão, 5,7 km da BR 101 em estrada não pavimentada.","-39.468889","-13.447778",NA,"Floresta úmida, em topo de morro. Arbusto 2m. Flores com pétalas brancas e estames amarelos.","UPCB0034749","UPCB0034749","Goldenberg, R.",NA,NA,NA,NA,NA,"-39.468889","-13.447778",NA,NA,NA,"2017",NA,NA,NA,NA
"98","2021-02-11 17:19:42-03","UFPR","UPCB","53555","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Amorim, A.M.","5097","2005","05","22",NA,"Brasil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança, 13°34'41S 39°42'28W","-39.4794006347656","-13.686900138855",NA,"Arbusto ca. 4m, folhas verdes, face inferior mais clara, raque e pedúnculos vináceos, fruto imaturo esverdeado. Floresta ombrófila densa..","UPCB0013099","UPCB0013099","Goldenberg, R.","450","450",NA,NA,NA,NA,NA,NA,"37469","auto","2006","01","01",NA,NA
"99","2021-02-11 17:19:42-03","UFPR","UPCB","47722","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Jardim, J.G.","3003","2000","06","21",NA,"Brasil","Bahia","Uruçuca","Parque Estadual Serra do Condurú","-39.2844009399414","-14.5930995941162",NA,"Subarbusto ca. 4m, folhas verdes na face superior e a face inferior mais clara, frutos imaturos verdes, rosado quando maduros..","UPCB0013100","UPCB0013100","Goldenberg, R.",NA,NA,NA,NA,NA,NA,NA,NA,"33791","auto","2004","01","01",NA,NA
"100","2021-02-11 17:19:42-03","UFPR","UPCB","53573","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R.","844","2006","04","09",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita, 15°23'30S 39°33'55W","-39.4958000183105","-15.4191999435425",NA,"Arbusto ca. 3m, flores com hipanto verdes, pétalas brancas, estames amarelos. Floresta ombrófila densa montana..","UPCB0013098","UPCB0013098","Goldenberg, R.","850","850",NA,NA,NA,NA,NA,NA,"22686","auto","2006","04",NA,NA,NA
"101","2021-02-11 17:19:42-03","UFPR","UPCB","53625","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Amorim, A.M.","5015","2005","05","14",NA,"Brasil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, 15°10'25S 39°20'30W","-39.4143981933594","-15.2632999420166",NA,"Árvore ca. 7m, folhas algo discolores, raque arroxeada, frutos maturos róseo-pálidos. Floresta ombrófila densa montana..","UPCB0013096","UPCB0013096","Goldenberg, R.","1000","1000",NA,NA,NA,NA,NA,NA,"19859","auto","2006","04",NA,NA,NA
"102","2021-02-11 17:19:42-03","UFPR","UPCB","53617","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Goldenberg, R.","863","2006","04","13",NA,"Brasil","Bahia","Arataca","Serra do Peito-de-Moça, complexo Serra das Lontras, 15°10'25S 39°20'30W","-39.4143981933594","-15.2632999420166",NA,"Arbusto ca. 2m, fruto imaturo verde-esbranquiçado, maduro vermelho-claro a salmonado. Coletada na base da encosta. Floresta ombrófila densa montana..","UPCB0013097","UPCB0013097","Goldenberg, R.","1000","1000",NA,NA,NA,NA,NA,NA,"19859","auto","2006","04",NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","3227374","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","A.M. de Carvalho","Carvalho 6119","1995","9","13","South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 llhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2011-09-28 14:06:00-03","MO","MOBOT","100414395","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Fabián A. Michelangeli|et al.","Michelangeli 759","2001","12","14","South America","Venezuela","Sucre",NA,"Península de Paria. Sendero Las Melenas-Cerro Humo. Mezcla de Bosque secundario a lo largo de cafetales y bosque no intervenido.","-62.6166667","10.6833333",NA,NA,NA,NA,"F.A. Michelangeli","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2012-06-26 09:47:00-03","MO","MOBOT","100482639","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","S. Tiwari|D. Williams|F. Birchman","Tiwari 1459","1995","3","10","South America","Guyana","Potaro-Siparuni",NA,"Kamana Village, 10 km North of Orinduik.","-59.8333333","4.7",NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2013-05-20 15:02:00-03","MO","MOBOT","100597662","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Erik Asplund","Asplund 19422","1956","2","18","South America","Ecuador","Napo",NA,"Vera Cruz, edge of forest",NA,NA,NA,NA,NA,NA,"R. Goldenberg UPCB","900.00000000",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2017-10-25 05:24:00-02","MO","MOBOT","1433092","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 964","1996","6","12","South America","Peru","Amazonas","Bagua","Distrito Imaza, Comunidad Aguaruna de Putuim. Bosque primario, 30% de pendiente. Arriba (oeste) Pueblo de Putuim.","-78.3166667","-4.9166667",NA,NA,NA,NA,"F.A. Michelangeli (NY)","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8"
"108","2013-03-29 13:39:00-03","MO","MOBOT","1941883","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Guillermo Klug","Klug 1936","1931","1",NA,"South America","Colombia","Putumayo",NA,"Umbría. Forest.","-76.1666667","0.9",NA,NA,NA,NA,"R. Goldenberg (UPCB)","325.00000000",NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2010-05-27 14:17:00-03","MO","MOBOT","3074961","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Otto Buchtien","Buchtien 996","1927","2","13","South America","Bolivia","La Paz",NA,"San Carlos, Mapiri","-67.9666667","-15.5333333",NA,NA,NA,NA,"S. Renner & E. Cotton","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"110","2015-12-27 05:30:00-02","MO","MOBOT","315830","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Peter C.D. Cazalet|T. D. Pennington","Cazalet 7693","1962","2","6","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,NA,NA,NA,NA,"S.S. Renner","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-08-05 10:00:00-03","MO","MOBOT","321230","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Thomas B. Croat","Croat 59485","1984","11","30","South America","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, south slopes of Cañon Grande, along new path to river and along river; elev. ca. 1770-1850 m; aprox. coordinates. 0º55'N, 66º0'W.","-66","0.9166667",NA,NA,NA,NA,NA,"1770.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-204","10"
"112","2008-05-27 22:02:00-03","MO","MOBOT","321240","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Thomas B. Croat","Croat 59488","1984","11","30","South America","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, south slopes of Cañon Grande, along new path to river and along river; elev. ca. 1770-1850 m; aprox. coordinates. 0º55'N, 66º0'W.","-66","0.91666",NA,NA,NA,NA,NA,"1770.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-204","3"
"113","2011-08-05 09:49:00-03","MO","MOBOT","321260","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Thomas B. Croat","Croat 59499","1984","11","30","South America","Venezuela","Amazonas",NA,"Cerro Neblina, camp #7, south slopes of Cañon Grande, along new path to river and along river; elev. ca. 1770-1850 m; aprox. coordinates. 0º55'N, 66º0'W.","-66","0.9166667",NA,NA,NA,NA,NA,"1770.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-204","6"
"114","2012-04-24 05:05:00-03","MO","MOBOT","3227057","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Christian P.G.-A. Feuillet|A.R.A. Görts-van Rijn|William J. Hahn|Paul Hiepko|Marion J. Jansen-Jacobs|Anthonius J.M. Leeuwenberg|Carol L. Kelloff|Laurence E. Skog|Dieter C. Wasshausen","Feuillet 10104","1988","6","12","South America","French Guiana",NA,NA,"Regina Region: Mt. Tortue: 11 km WNW of Approvague river. Crique Feuillet upstream from camp. Laterite with sandstone boulders.","-52.36666","4.3",NA,NA,NA,NA,"J.J. Wurdack","200.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2012-04-24 05:05:00-03","MO","MOBOT","3227292","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Christian P.G.-A. Feuillet|A.R.A. Görts-van Rijn|William J. Hahn|Paul Hiepko|Marion J. Jansen-Jacobs|Anthonius J.M. Leeuwenberg|Carol L. Kelloff|Laurence E. Skog|Dieter C. Wasshausen","Feuillet 10010","1988","6","12","South America","French Guiana",NA,NA,"Regina Region: Eastern plateau of Montague Tortue, 11 km WNW of Approvague river. Tortue; plateau. Lateritic soil.","-52.36666","4.3",NA,NA,NA,NA,"J.J. Wurdack","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-08-23 04:12:00-03","MO","MOBOT","3227528","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","W. Wayt Thomas","Thomas 9922","1993","5","13","South America","Brazil","Bahia",NA,"Mun. Belmonte. Barrolândia, Estacão Experimental Gregorio Bondar CEPLAC, 48 km east of BR 101 on road to Belmonte. Southern Bahian wet forest (tabuleiro forest). Disturbed forest edge.","-39.25","-16.13333",NA,NA,NA,NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","3228376","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Michael H. Nee","Nee 30677","1985","1","31","South America","Venezuela","Amazonas",NA,"Dpto. Río Negro. Cerro de la Neblina, Camp VII, 5 km. NE of Pico Phelps (=Neblina). Rich forest on W-facing slopes between stream (Cano Gardner) and sheer cliffs. Podocarpus, Drimys, Styrax, many ferns.","-65.96944","0.84583",NA,NA,NA,NA,"Andreas Gröger","1730.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-04-06 12:34:00-03","MO","MOBOT","3243693","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Roelof A.A. Oldeman","Oldeman s.n.","1973","5","5","South America","French Guiana",NA,NA,"Sommet le plus bas (650m.), ` l'Est de Sa|l, des Monts Galbao; forjt d'environ 30 m. de haut (Submontana forest).","-53.26666","3.58333",NA,NA,NA,NA,"J.J. Wurdack","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-03-12 20:54:00-03","MO","MOBOT","3243697","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","M. Mélinon","Mélinon s.n.","1845",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-10-18 08:13:00-02","MO","MOBOT","3243700","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.J. de Granville","Granville s.n","1971","3","5","South America","French Guiana","Saint-Laurent-du-Maroni",NA,"Monts Atachi Bacca, autour du camp n03 entre les sommets 524 et 782 m. Tjte de crique.","-53.91666","3.55",NA,NA,NA,NA,"Wurdack","524.00000000","782.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-10-18 08:13:00-02","MO","MOBOT","3243760","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","J.J. de Granville","Granville s.n.","1975","3","11","South America","French Guiana",NA,NA,"Pente nord-est des Monts Galbao ` 10 km au sud-ouest de Sa|l.","-53.26666","3.58333",NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2013-12-23 18:36:00-02","MO","MOBOT","3243762","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Roelof A.A. Oldeman","Oldeman s.n.","1965","3","27","South America","French Guiana",NA,NA,"Mt. Cacao, env. 60 km S. deCayenne.","-52.45","4.56666",NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2012-08-18 05:56:00-03","MO","MOBOT","3243764","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Claude Sastre|F. Sastre|C. Moretti","Sastre s.n.","1975","5","1","South America","French Guiana",NA,NA,"Fleuve Maroni. Montagne Frangaise.",NA,NA,NA,NA,NA,NA,"J.J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-12-01 06:50:00-02","MO","MOBOT","3248929","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Julian A. Steyermark|Marvin Rabe","Steyermark 96366","1966","8","11","South America","Venezuela","Sucre",NA,"Peninsula de paria, cerro de Humo, Rio Santa Isabel, acera de camino de bestias enter Los Positos y La Roma","-62.61666","10.68333",NA,NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2010-01-01 17:08:00-02","MO","MOBOT","3248930","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Bassett Maguire|John J. Wurdack|George S. Bunting","Maguire 37357","1954","1","23","South America","Venezuela","Sucre",NA,"Peninsula de paria, cerro de Humo, Rio Santa Isabel, acera de camino de bestias enter Los Positos y La Roma. In montane forest between Camps 3 and 4.","-62.61666","10.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-11-14 07:43:00-02","MO","MOBOT","3248931","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Julian A. Steyermark","Steyermark 85098","1966","3","5","South America","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de Humo: laderas de bosque hzmedo nublado que miran al sur, entre la Laguna yRoma, noroeste de Irapa","-62.61666","10.68333",NA,NA,NA,NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2012-05-02 11:22:00-03","MO","MOBOT","3248932","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Scott A. Mori|Talmon S. dos Santos|C.B. Thompson","Mori 10794","1978","8","18","South America","Brazil","Bahia",NA,"Santa Cruz Cabrália. Arredores da Est. Ecológica do Pau-brasil (Ca. 17 km a W de Porto Seguro), estrada velha de Santa Cruz de Cabrália, 4-6 km a E da sede da Estaçao. Folha SE-24(16-39c). Mata Higrófila Sul Baiana em fase de destruiçao.","-39.2","-16.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","3248933","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","MUNIZ","MUNIZ 146","1980","5","28","South America","Brazil","São Paulo",NA,"Moji das Cruzes. Mogi das Cruzes, Vila Casa Grande","-46.18333","-23.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-08-07 03:32:00-03","MO","MOBOT","3248937","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Otto Buchtien","Buchtien 997","1927","1","10","South America","Bolivia",NA,NA,"Region de Mapiri: San Carlos, bei Tarampinni","-67.96666","-15.53333",NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-08-13 05:50:00-03","MO","MOBOT","3248960","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","R.M. Harley|Simon J. Mayo|R.M. Storr|Talmon S. dos Santos|R.S. Pinheiro","Harley 17896","1977","1","13","South America","Brazil","Bahia",NA,"Porto Seguro. Parque Nacional de Monte Pascoal. On NW side of Monte Pascoal at low altitude, between IBDF field hut and gates of the Parque Nacional.Disturbed rain forest","-39.41666","-16.88333",NA,NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-12-27 05:33:00-02","MO","MOBOT","3248962","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","clidemioides","Leandra clidemioides","(Naudin) Wurdack","Scott A. Mori|Jacquelyn A. Kallunki|T. D. Pennington","Mori 9298","1978","2","26","South America","Brazil","Bahia",NA,"Una. Rodovia BA-265. a 23 km de Una Regiao de Mata Higrofila Sul Baiana","-39.06666","-15.3",NA,NA,NA,NA,NA,"50.00000000","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
