"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1278","2013-03-19 14:22:00-03","MO","MOBOT","1157709","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"M. Aguilar R.|D. Castro","Aguilar R. 1031","1996",NA,NA,"South America","Peru",NA,NA,NA,NA,"Madre de Dios","Santuario Nacional Pampas del Heath, Rio Heath, Pto. San Antonio. Bosque de galeria, formación de pampas.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (CAS)","Tambopata","-68.8766667","-12.9533333","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA
"1279","2011-10-20 21:28:00-02","MO","MOBOT","3256230","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Elvira Cotton|Mats H. G. Gustafsson|Jenny Koivisto","Cotton 1736","2001","9","20","South America","Ecuador",NA,NA,NA,NA,"Napo","Road Tena-Baeza, 25.9 Km from Tena. Lower montane forest at roadside.",NA,NA,"Aubl.",NA,"E. Cotton","Tena","-77.76888","0.77305","990.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1280","2015-03-19 09:43:00-03","MO","MOBOT","328864","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"James C. Solomon","Solomon 7691","1982","5","19","South America","Bolivia",NA,NA,NA,NA,"Beni","3 km E of Riberalta on road to Guayaramerín, then 2 km SE on side road.",NA,NA,"Aubl.",NA,"F. Michelangeli","Vaca Diez","-66.0833333","-11","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","7",NA
"1281","2008-08-07 03:32:00-03","MO","MOBOT","2989593","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Brian M. Boom","Boom 4036","1983","11","23","South America","Bolivia",NA,NA,NA,NA,"Beni","Vicinity of the Chácobo village Alto Ivon. Tropical Wet Forest, terra firme. Secondary forest.",NA,NA,"Aubl.",NA,"J. Wurdack","Vaca Diez","-66.03333","-11.75","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1282","2012-11-07 12:13:00-02","MO","MOBOT","1570629","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Robin B. Foster","Foster 12552","1988","11","23","South America","Bolivia",NA,NA,NA,NA,"Beni",NA,NA,NA,"Aubl.",NA,"S. S. Renner (MO), Aug.","Yacuma","-66.46666","-15.16666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2009-10-09 16:27:00-03","MO","MOBOT","1570627","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Robin B. Foster","Foster 12502","1992","11","24","South America","Bolivia",NA,NA,NA,NA,"Beni","E de San Borja, Bosque de Chimanes,",NA,NA,"Aubl.",NA,"S. S. Renner (MO), Aug.","Yacuma","-66.75","-14.8166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1284","2011-02-23 13:28:00-03","MO","MOBOT","3255754","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"C.A. Cid Ferreira|J. Lima dos Santos","Cid Ferreira 3175","1982","10","11","South America","Brazil",NA,NA,NA,NA,"Amazonas","Município de Tefé, rio Solimões, margem direita, lago Teféa 3km atrás da Vila Nogueira. Mata de tierra firme, solo argilo-arenoso.",NA,NA,"Aubl.",NA,"J.J. Wurdack",NA,"-64.98333","-3.46666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2015-08-12 05:57:00-03","MO","MOBOT","314461","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H. Balslev|et al.","Balslev 97035","2005","3","11","South America","Ecuador",NA,NA,NA,NA,"Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.",NA,NA,"Aubl.",NA,"E. Cotton (AAU)",NA,"-76.16666",NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1286","2017-05-14 14:35:00-03","MO","MOBOT","315236","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Thomas B. Croat","Croat 20346","1972","9","17","South America","Peru",NA,NA,NA,NA,"Loreto","Río Napo at Negro Ulco.",NA,NA,"Aubl.",NA,"Ronald L. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322","45",NA
"1287","2011-06-09 22:31:00-03","MO","MOBOT","329979","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jaime L. Jaramillo","Jaramillo Asanza 6939","1984","8","1","South America","Ecuador",NA,NA,NA,NA,"Sucumbíos","Quebrada La Hormiga.",NA,NA,"Aubl.",NA,NA,NA,"-76.2138889","0.0902777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1288","2013-08-23 04:12:00-03","MO","MOBOT","100142130","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Michael H. Nee|Fabián A. Michelangeli|Oscar Colque|R. Flores S.|D. McClelland|S. Stern","Nee 55209","2007","4","29","South America","Bolivia",NA,NA,NA,NA,"Santa Cruz","4 km S of San Germán (on the Buena Vista-Villa Tunari highway) on road to Río Moile.",NA,NA,"Aubl.",NA,"F. Michelangeli","Ichilo","-64.1130556","-17.3752778","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1289","2013-08-23 04:12:00-03","MO","MOBOT","100142148","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Michael H. Nee|Fabián A. Michelangeli|Oscar Colque|R. Flores S.|D. McClelland|S. Stern","Nee 55239","2007","4","30","South America","Bolivia",NA,NA,NA,NA,"Cochabamba","7.3 km SW of bridge over Río Espírito Santo.",NA,NA,"Aubl.",NA,"F. Michelangeli","Chapare","-65.4972222","-17.0269445","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1290","2014-10-30 15:59:00-02","MO","MOBOT","100152425","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Oscar Colque","Colque 396","2006","1","12","South America","Bolivia",NA,NA,NA,NA,"Cochabamba","Entre Rios. Parque Nacional Carrasco, Sector Campamento Colomelin, sobre rio Ichoa. Bosque Amazonico de piedemonte. Intervenido por colonizadores.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Carrasco","-64.5216667","-17.4013889","360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1291","2013-03-29 15:46:00-03","MO","MOBOT","100157783","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Manuel Rimachi Y.","Rimachi Y. 2242","1976","5","12","South America","Peru",NA,NA,NA,NA,"Loreto","Dtto. Iquitos. Rio Nanay, ca 10 km above Puerto de Almendras, trail from caserio de Nina Rumi, upland forest over clay.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1292","2013-03-29 15:59:00-03","MO","MOBOT","100202108","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Alejandra Vasco","Vasco Gutiérrez 91","2000","2","8","South America","Colombia",NA,NA,NA,NA,"Antioquia","Vereda El Totumal. Fragmento de 1200 Ha aprox. Bosque primario intervenido, hacia el occidente de la finca de Luis Carlos Restrepo.",NA,NA,"Aubl.",NA,"F.A. Michelangeli (NY)","Remedios",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1293","2009-10-16 11:29:00-03","MO","MOBOT","100222210","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Manuel Rimachi Y.","Rimachi Y. 3987","1978","9","20","South America","Peru",NA,NA,NA,NA,"Loreto","Dtto. Iquitos. Carretera de Zungaro Cocha, near Quebrada de Shushuna, upland forest, vareal, moist sandy soil,.",NA,NA,"Aubl.",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1294","2009-10-16 14:41:00-03","MO","MOBOT","100222338","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Darin S. Penneys","Penneys 1853","2005","11","13","South America","Ecuador",NA,NA,NA,NA,"Napo","Estacion Biologica Jatun Sacha. Sendero Torre.",NA,NA,"Aubl.",NA,"F.A. Michelangeli",NA,"-77.6166667","-1.0666667","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1295","2016-01-08 09:22:00-02","MO","MOBOT","100240331","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Diana Fernández|B. Trován, B.|M. Cyndi|C. Crown","Fernández Fernández 1532","2009","2","26","South America","Ecuador",NA,NA,NA,NA,"Morona-Santiago","Comunidad de Wisui. Bosque Húmedo Tropical. Topografía plana, suelo arcilloso. Área intervenida.",NA,NA,"Aubl.",NA,NA,"Taisha","-77.7513889","-2.1213889","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1296","2011-09-27 15:02:00-03","MO","MOBOT","100414134","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 374","1997","1","3","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Borde de la carretera a Solano, unos 2 km al E del aereopuerto. San Carlos de Rio Negro.",NA,NA,"Aubl.",NA,"F.A. Michelangeli",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1297","2011-09-27 15:33:00-03","MO","MOBOT","100414144","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 314","1996","6","9","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Abundante en la orilla de los senderos dentro de isla Ratón. P.N. Canaima. Isla Ratón, Rio Churún.",NA,NA,"Aubl.",NA,"F.A. Michelangeli",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1298","2011-09-27 15:42:00-03","MO","MOBOT","100414149","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 288","1995","7","14","South America","Venezuela",NA,NA,NA,NA,"Bolívar","P.N. Canaima. Creciendo en el claro de la antigua casa de Laime, al SW de isla Orquídea, río Carrao.",NA,NA,"Aubl.",NA,"F.A. Michelangeli",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1299","2011-09-27 15:49:00-03","MO","MOBOT","100414152","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 284","1995","7","5","South America","Venezuela",NA,NA,NA,NA,"Bolívar","P.N. Canaima. Creciendo en el sotobosque, cerca del agua en la orilla N del Río Carrao en frente a Isla Orquidea.",NA,NA,"Aubl.",NA,"F.A. Michelangeli",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1300","2011-11-17 13:53:00-02","MO","MOBOT","100429356","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 326","1996","6","15","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Campamento Yutajé. Creciendo en el borde E del rio, a la altura de los pozos. 1.5 km N del Campamento. Algunas plantas en zona anegada durante la crecida del rio (hasta 25 cm).",NA,NA,"Aubl.",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1301","2011-11-17 14:09:00-02","MO","MOBOT","100429363","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 363","1996","7","17","South America","Venezuela",NA,NA,NA,NA,"Táchira","Complejo Hidro-eléctrico Uribante-Caparo. Carretera San Joaquín de Navay-San Agatón-Siberia-Pregonero. Creciendo a borde de la carretera, 3.5 km al sur de la central de San Agatón.",NA,NA,"Aubl.",NA,"F. A. Michelangeli",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1302","2011-11-17 15:06:00-02","MO","MOBOT","100429389","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Fabián A. Michelangeli","Michelangeli 389","1997","1","5","South America","Venezuela",NA,NA,NA,NA,"Amazonas","San Carlos de Rio Negro. Creciendo en la sombra en zona de rastrojo al N del caserio de Guarinuma, 1 km al N del pueblo.",NA,NA,"Aubl.",NA,"F. A. Michelangeli",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1303","2016-04-18 08:58:00-03","MO","MOBOT","100455636","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Rodolfo Vásquez|Juan Perea|A. Santiago","Vásquez Martínez 36889","2010","10","28","South America","Peru",NA,NA,NA,NA,"Pasco","Dist. Palcazu. Parque Nacional Yanachaga-Chemillen. Sector Rotpen.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (NY)","Oxapampa","-75.3108333","-10.4155556","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"665","6",NA
"1304","2020-01-17 04:33:00-03","MO","MOBOT","100557110","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"H. van der Werff|Rocío Rojas|Luis Valenzuela G.|Gerry Shareva M.|Ricardo Apanú|Alcides Roca|Augusto Reyes Barrantes","van der Werff 24636","2012","10","28","South America","Peru",NA,NA,NA,NA,"Amazonas","Chiriaco, lower slope of Cerro Tayu.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (NY)",NA,"-78.3686111","-5.2655556","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"586","8",NA
"1305","2016-10-13 06:01:00-03","MO","MOBOT","100568762","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"David A. Neill|Mercedes Asanza","Neill 17315","2012","10","28","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Río Anzu Reserve of the EcoMinga Foundation. Primary forest within Río Anzu canyon, on western side. Limestone substrate of the Napo Formation. Wet premontane forest with abundant epiphytes.",NA,NA,"Aubl.",NA,"D. Neill","Mera","-78.0505556","-1.41","1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1306","2016-10-13 06:01:00-03","MO","MOBOT","100569798","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"David A. Neill|Javier Robayo","Neill 17226","2012","7","8","South America","Ecuador",NA,NA,NA,NA,"Pastaza","Río Anzu Reserve of the EcoMinga Foundation. Primary forest within Río Anzu canyon, on eastern side. Limestone substrate of the Napo Formation. Wet premontane forest with abundant epiphytes.",NA,NA,"Aubl.",NA,"D. Neill","Mera","-78.0502778","-1.4094444","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"1307","2013-07-11 12:31:00-03","MO","MOBOT","100610620","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"C.V. Martin|M. Sanip","Martin 402","2004","11","4","South America","French Guiana",NA,NA,NA,NA,NA,"Piste de Saint Elie.",NA,NA,"Aubl.",NA,"C.V. Martin",NA,"-53.0833333","5.3833333","60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1308","2019-01-25 04:36:00-02","MO","MOBOT","100625804","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Luis Valenzuela G.|J.L. Mateo|C. Mateo|J. Chiguanco|R. Casimiro|E. Joaquín","Valenzuela Gamarra 14450","2010","11","19","South America","Peru",NA,NA,NA,NA,"Pasco","Dist. Palcazu. Sector Raya. Reserva Comunal Yanesha.",NA,NA,"Aubl.",NA,"F. A. Michelangeli (NY)","Oxapampa","-75.1575","-10.3783334","683.00000000","775.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","6",NA
"1309","2013-12-04 09:28:00-02","MO","MOBOT","100657360","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Aldaléa S. Tavares|M.G. Silva|L.A. Cisneros","Tavares 77","1984","2","17","South America","Brazil",NA,NA,NA,NA,"Amazonas","Platô da Serra Aracá, parte SE da Serra Norte. Mata de galeria, próximo a pista de pouso.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,"-63.3666667","0.85","1150.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1310","2013-12-04 09:30:00-02","MO","MOBOT","100657364","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Serge Barrier","Barrier 1819","1980","2","23","South America","Peru",NA,NA,NA,NA,"Loreto","Com. Colonia rio Zumun, affluent du rio Yahuas-Yacu, affluent du rio Ampi-Yacu. Territoire des indiens BORA.",NA,NA,"Aubl.",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1311","2013-12-04 09:32:00-02","MO","MOBOT","100657366","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Haxaire","Haxaire 5120","1978","7","20","South America","Peru",NA,NA,NA,NA,"Loreto","Rio Yuvineto affluent du Rio Putumayo. Escuela Vieja (moyen Yuvineto). Purma.",NA,NA,"Aubl.",NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1312","2013-12-04 09:33:00-02","MO","MOBOT","100657368","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"J. Hoock","Hoock s.n.","1956",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"Region de Kourou.",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1313","2013-12-04 09:33:00-02","MO","MOBOT","100657370","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"J. Hoock","Hoock s.n.","1956",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"Region de Kourou.",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1314","2013-12-04 09:34:00-02","MO","MOBOT","100657371","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"J. Hoock","Hoock s.n.","1956",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,"Region de Kourou.",NA,NA,"Aubl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1315","2013-12-04 09:36:00-02","MO","MOBOT","100657374","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Luis Marcano-Berti","Marcano-Berti 504-979","1979","12","5","South America","Venezuela",NA,NA,NA,NA,"Táchira","Los Caracaros, entre Sto. Domindo y el Piñal. Carretera San Cristobal-Barinas Distrito Cordoba.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1316","2013-12-04 09:38:00-02","MO","MOBOT","100657376","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"S.S. Renner","Renner 12","1980","11","5","South America","Brazil",NA,NA,NA,NA,"Amazonas","About 60 km from Boa Vista on rd. to St. Rosa.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1317","2020-01-25 04:33:00-03","MO","MOBOT","100657380","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Francico Guánchez M.","Guánchez Meza 857","1981","2","28","South America","Venezuela",NA,NA,NA,NA,"Amazonas","Final de la lengueta norte de la Serranía Unturan en las selvas más bajas frente al tramo Ocamo-Padamo del río Orinoco.",NA,NA,"Aubl.",NA,"J. Wurdack","Río Negro","-65.4833333","2.7666667","300.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1318","2013-12-04 09:44:00-02","MO","MOBOT","100657384","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jef D. Boeke","Boeke 3291","1980","9","7","South America","Peru",NA,NA,NA,NA,"Loreto","Iquitos. Laguna Quistococha. Wet forest, mostly palms, around lake shore.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1319","2013-12-04 09:47:00-02","MO","MOBOT","100657389","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Deward","Deward 6","1971","5","17","South America","French Guiana",NA,NA,NA,NA,NA,"Crique Grégoire, station hydrologique ORSTOM.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1320","2013-12-04 09:53:00-02","MO","MOBOT","100657424","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jef D. Boeke","Boeke 3283","1980","9","7","South America","Peru",NA,NA,NA,NA,"Loreto","Iquitos. Laguna Quistococha.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1321","2013-12-04 09:55:00-02","MO","MOBOT","100657426","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"George S. Bunting","Bunting 10771","1982","2","19","South America","Venezuela",NA,NA,NA,NA,"Zulia","Vía entre la carretera Machiques-La Fría y el río de Oro, entre km 5-20 de la vía; zona de bosque semideciduo en transición hacia bosque siempreverde.",NA,NA,"Aubl.",NA,"J. Wurdack","Catatumbo",NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1322","2013-12-04 09:57:00-02","MO","MOBOT","100657427","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Jackie M. Poole","Poole 1695","1979","6","28","South America","Brazil",NA,NA,NA,NA,"Amazonas","Sãl Luiz; secondary growth.",NA,NA,"Aubl.",NA,"J. Wurdack",NA,"-63","-0.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1323","2013-12-04 10:01:00-02","MO","MOBOT","100657429","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"G. Deward","Deward 35","1971","5","26","South America","French Guiana",NA,NA,NA,NA,NA,"Crique Grégoire, station hydrologique ORSTOM.",NA,NA,"Aubl.",NA,"Oldeman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1324","2013-12-04 10:04:00-02","MO","MOBOT","100657430","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Scott A. Mori","Mori 17284","1984","12","8","South America","Brazil",NA,NA,NA,NA,"Amapá","BR156, 12 km w of Calçoene. Cerrado intermingled with large patches of forest, the cerrado recently burned.",NA,NA,"Aubl.",NA,"J. Wurdack","Calçoene","-51","2.4666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1325","2017-02-03 05:18:00-02","MO","MOBOT","100953007","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Dairon Cárdenas L.|Douglas C. Daly|N. Marín|Edwin Paki","Cárdenas López 43540","2013","3","29","South America","Colombia",NA,NA,NA,NA,"Caquetá","Mun. de Belén de los Andaquies, vegetación a orilla de quebrada Génova, sector occidental del casco urbano.",NA,NA,"Aubl.",NA,"Z. Cordero-P. (COAH)",NA,"-75.8644444","1.4416666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1326","2017-04-03 12:53:00-03","MO","MOBOT","100962041","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Heriberto David|A. A. Rivas|Hugo Hernandez","David 1614","2007","3","9","South America","Colombia",NA,NA,NA,NA,"Antioquia","Vereda El Guaico. Parte alta de la Finca El Palomar.",NA,NA,"Aubl.",NA,"F. Michelangeli","Amalfi","-75.1527778","6.8580556","1400.00000000","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1327","2017-04-03 14:13:00-03","MO","MOBOT","100962083","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Heriberto David|A. A. Rivas|Felipe Cardona","David 1775","2007","5","9","South America","Colombia",NA,NA,NA,NA,"Antioquia","Finca San Pedro. Vereda San Pedro, Quebrada San Pedro.",NA,NA,"Aubl.",NA,"F. Michelangeli","Maceo","-74.7594444","6.4888889","870.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"1328","2017-11-15 13:58:00-02","MO","MOBOT","101010308","PreservedSpecimen","Plantae","Melastomataceae","Tococa","guianensis","Tococa guianensis",NA,"Basil Stergios","Stergios 10343","1987","5","13","South America","Venezuela",NA,NA,NA,NA,"Bolívar","Selvas pluviales del medio Rio Tomoro, en caño afluente de agua negra, arriba de la quebrada del Trueno",NA,NA,"Aubl.",NA,"J. Wurdack",NA,"-63.7","6.0666667","175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
