"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"99","2016-10-10 15:22:15-03","MNHN","RECOLNAT_MNHN_P","P03910790","PreservedSpecimen",NA,"Rubiaceae","Richardia","humistrata","Richardia humistrata","Reineck|Czermak",NA,"1897","2","22",NA,"Brésil","hb",NA,"Reçu le 18 mai 1911 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03910790' target='other'> <mi>dwc_moreinfo</mi></a>","P03910790",NA,NA,"(Cham. & Schltdl.) Steud.","Cabral","Rio Grande do Sul",NA,"Prov. Rio Grande do Sul: Porto Alegre",NA,NA,NA,NA,"P03910790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76"
"100","2016-10-10 15:22:15-03","MNHN","RECOLNAT_MNHN_P","P03910791","PreservedSpecimen",NA,"Rubiaceae","Richardia","humistrata","Richardia humistrata","Rambo, B.",NA,"1949","12","18",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03910791' target='other'> <mi>dwc_moreinfo</mi></a>","P03910791",NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,"Rio Grande do Sul, S. F. de Paula",NA,NA,NA,NA,"P03910791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44793"
"101","2015-09-04 15:05:25-03","MNHN","RECOLNAT_MNHN_P","P03910792","PreservedSpecimen",NA,"Rubiaceae","Richardia","humistrata","Richardia humistrata","Riedel, L.",NA,NA,NA,NA,NA,"[Brésil]","hb",NA,"Donné par Mme Simard, sa fille, en 1907 Don de Riedel Avec P02090208 sur la même planche. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03910792' target='other'> <mi>dwc_moreinfo</mi></a>","P03910792",NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,"Rio Grande et Montevideo",NA,NA,NA,NA,"P03910792_01 P03910792_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-04 15:05:25-03","MNHN","RECOLNAT_MNHN_P","P03910796","PreservedSpecimen",NA,"Rubiaceae","Richardia","humistrata","Richardia humistrata","Gaudichaud, C.",NA,"1931","1","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03910796' target='other'> <mi>dwc_moreinfo</mi></a>","P03910796",NA,NA,"(Cham. & Schltdl.) Steud.",NA,NA,NA,"Ile Ste. Catherine",NA,NA,NA,NA,"P03910796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222"
"103","2016-10-10 15:22:15-03","MNHN","RECOLNAT_MNHN_P","P03910787","PreservedSpecimen",NA,"Rubiaceae","Richardia","humistrata","Richardia humistrata","Smith, L.B.|Reitz, Pe.R.",NA,"1965","1","5",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03910787' target='other'> <mi>dwc_moreinfo</mi></a>","P03910787",NA,NA,"(Cham. & Schltdl.) Steud.","Smith","Santa Catarina",NA,"Santa Catarina, Mun. Sao Joaquim : Bog, 10 km south of Sao Joaquim","-49.93333","-28.35","1200","1300","P03910787_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14295"
"104","2021-02-11 17:21:36-03","UFPR","UPCB","3220","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Braga, R.","1521","1960","12","02",NA,"Brasil",NA,NA,"Prostrada. Vegetação secundária, orla da estrada..",NA,NA,NA,"Steud.","Smith, L.B.","Paraná","Almirante Tamandaré","Campo Magro","-49.310001373291","-25.3246994018555",NA,NA,NA,"1961","18684","auto",NA,NA,"08",NA,NA,NA,NA,NA
"105","2021-02-11 17:21:36-03","UFPR","UPCB","19668","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Aranda, S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Herbácea, pequena flor branca, ruderal..",NA,NA,NA,"Steud.",NA,"Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:21:36-03","UFPR","UPCB","65032","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Bona, C.","297","2005","11","01",NA,"Brasil",NA,NA,"Planta herbácea com flores brancas. Beira de estrada..",NA,NA,NA,"Steud.","Cervi, A.C.","Paraná","General Carneiro","Fazenda Santa Cândida, estrada próxima ao Banhado Curicaca.","-51.315601348877","-26.4274997711182",NA,NA,NA,"2005","33284","auto",NA,NA,"11",NA,NA,NA,NA,NA
"107","2021-02-11 17:21:36-03","UFPR","UPCB","59792","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Cervi, A.C.","9093","2005","10","22",NA,"Brasil",NA,NA,"Flores alvas, ruderal, invasora de gramados..",NA,NA,NA,"Steud.","Cervi, A.C.","Paraná","Curitiba","Sítio Cercado","-49.2731018066406","-25.4277992248535",NA,NA,NA,"2006","25180","auto",NA,NA,"01","01",NA,NA,NA,NA
"108","2009-07-01 16:16:00-03","MO","MOBOT","3234947","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","John C. Semple 8.II.71","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2018-06-22 05:25:00-03","MO","MOBOT","3235438","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Lyman B. Smith|Pe. Raulino Reitz","Smith 14295","1965","1","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","John C.Semple 8.II.71","Santa Catarina",NA,"mun. São joaquim; Bog, dry woods, and ruderal, 10km south of São Joaquim","-49.93333","-28.35","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2011-03-16 22:13:00-03","MO","MOBOT","3235751","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Bernardo Rosengurtt|Juan P. Gallinal H.","Rosengurtt 5857","1947","1",NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","John C.Semple 8.II.71","Florida",NA,"decumbente, pratense abundante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2010-01-29 20:51:00-02","MO","MOBOT","3235894","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","W.G. Herter","Herter 282d","1926","11",NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","John C. Semple 8.II.71","Montevideo",NA,"Punta Yeguas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2010-01-29 20:50:00-02","MO","MOBOT","3236113","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","W.G. Herter","Herter 282i","1947",NA,NA,"South America","Uruguay",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","John C.Semple 8.II.71","Montevideo",NA,"Colonia",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2014-02-06 22:28:00-02","MO","MOBOT","3236213","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Ronaldo Wasum|et al.","Wasum 6221","1989",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","Stephen F.Smith XI.","Rio Grande do Sul",NA,"Caxias do Sul-Faxinal",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2012-04-27 11:05:00-03","MO","MOBOT","3236411","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L.T. Dombrowski","Dombrowski s.n.","1961","11","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.",NA,"Paraná",NA,"Barigui-Curitiba IHN 6518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"115","2013-12-28 19:53:00-02","MO","MOBOT","3236728","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Piero G. Delprete|A. Reis|O. Iza","Delprete 7016","1998","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","P.G. Delprete","Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. rod. SC-438, km 34. Hotel Rural Passo Velho. Vegetação de campo natural presente na beira da rodovia, perto do portão do hotel.","-49.68333","-28.31666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-12-28 19:53:00-02","MO","MOBOT","3236831","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Piero G. Delprete|A. Reis|O. Iza","Delprete 7000","1998","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","P.G. Delprete","Santa Catarina",NA,"Serra do Rio do rastro, Mun. lauro Müller, Estrada Lauro Müller-Bom Jardim, 9km antes de Bom Jardim. Vegetação upestre","-49.55","-28.38333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-03-24 16:28:00-03","MO","MOBOT","3237079","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Piero G. Delprete|A. Reis|O. Iza","Delprete 7004","1998","12","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","P.G. Delprete","Santa Catarina","Lauro Müller","Serra do Rio do Rastro, Estrada Lauro Müller-Bo Jardim. Vegetação rupestre.","-49.55","-28.3833333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"118","2013-12-28 19:53:00-02","MO","MOBOT","3237392","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Piero G. Delprete|A. Reis|O. Iza","Delprete 7025","1998","12","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Cham. & Schltdl.) Steud.","P.G. Delprete","Santa Catarina",NA,"Planalto Meridional. mun. Bom Jardim da Serra. Proprietade hotel Rural Passo Velho, ca 1km sul da sede do hotel. Rio Pelotas. Vegetação da mata galeria.","-49.68333","-28.31666","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-06-22 14:18:15-03","UNESP-IBILCE","SJRP","33847","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Valduga, E.","559.0","2014","11","28","America do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Gentianales","(Cham. & Schltdl.) Steud.",NA,"Rio Grande do Sul","Osório","Próximo à Lagoa das Traíras","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"27350","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"120","2016-06-16 10:16:57-03","UNIOESTE","UNOP","2929","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zini, A.S.; Toderke, M.L.; Toderke, M.L.","11","2013","08","21",NA,"Brasil",NA,NA,"Erva, caule prostrado, folha membranácea, discolor, corola alva, ápice do tubo da corola vináceo, fruto imaturo verde.",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Toderke, M.L.; Zini, A.S.","Paraná","Cascavel","Parque Ecológico Paulo Gorski (PEPG).","-53.4552993774414","-24.9557991027832",NA,NA,NA,"2014","47841","auto",NA,NA,"04",NA,NA,NA,NA,NA
"121","2016-06-16 10:16:57-03","UNIOESTE","UNOP","2943","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zini, A.S.; Toderke, M.L.; Toderke, M.L.","25","2013","10","18",NA,"Brasil",NA,NA,"Erva, folha membranácea, discolor, corola branca, cálice verde.",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Toderke, M.L.; Zini, A.S.","Paraná","Cascavel","Parque Ecológico Paulo Gorski (PEPG).","-53.4552993774414","-24.9557991027832",NA,NA,NA,"2013","47841","auto",NA,NA,"11",NA,NA,NA,NA,NA
"122","2016-06-16 10:16:57-03","UNIOESTE","UNOP","2953","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zini, A.S.; Toderke, M.L.; Toderke, M.L.","35","2013","11","28",NA,"Brasil",NA,NA,"Herbácea, folha membranácea, discolor, corola branca, cálice verde.",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Toderke, M.L.; Zini, A.S.","Paraná","Cascavel","Parque Ecológico Paulo Gorski (PEPG).","-53.4552993774414","-24.9557991027832",NA,NA,NA,"2014","47841","auto",NA,NA,"01",NA,NA,NA,NA,NA
"123","2016-06-16 10:16:57-03","UNIOESTE","UNOP","2939","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Zini, A.S.; Toderke, M.L.; Toderke, M.L.","21","2013","10","18",NA,"Brasil",NA,NA,"Herbácea, folha membranácea, discolor, corola alva com ápice vináceo quando jovem, cálice verde.",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Zini, A.S.","Paraná","Cascavel","Parque Ecológico Paulo Gorski (PEPG).","-53.4552993774414","-24.9557991027832",NA,NA,NA,"2014","47841","auto",NA,NA,"12","15",NA,NA,NA,NA
"124","2020-07-10 09:49:12-03","MBML","MBML-HERBARIO","47961",NA,"Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","A.C. Cervi; et al","9093","2005","10","22",NA,"Brasil",NA,NA,"Flores alvas, ruderal, invasora de gramados","MBML047961",NA,NA,"Steud.","A.C. Cervi/2006","Paraná","Curitiba","Sítio Cercado","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-11-07 11:45:05-03","FUVATES","HVAT","1403","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","E. Freitas","s.n.","2014","03","26",NA,"Brasil",NA,NA,"Planta campestre com ramos prostrados, e flores brancas.; Solo arenoso e seco.","HVAT00001403",NA,NA,"(Cham. & Schltdl.) Steud.","E. Freitas","Rio Grande do Sul","São Francisco de Assis","Fazenda Joaquim Paz.","-55.131111","-29.550278",NA,NA,NA,"2014",NA,NA,NA,NA,"06","23","-55º7'52''W","-29º33'1''S",NA,NA
"126","2019-12-19 11:20:22-03","UFG","UFG","47524","S","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","Delprete, P.G.; Reis, A. & Iza, O.","7000","1998","12","05",NA,"Brasil",NA,NA,NA,"UFG0047524",NA,NA,"(Cham. & Schltdl.) Steud.","Delprete, P.G.","Santa Catarina","Lauro Müller","Serra do Rio do Rastro","-49.55","-28.383333","1300","1300","UFG0047524","2005",NA,NA,NA,NA,NA,NA,"-49.55","-28.383333",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2320145","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","H. H. Bartlett","20736","1943","11","19","South America","Uruguay",NA,NA,NA,"US02693090",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Colonia",NA,"Near Arroyo de Pintos, Artilleros, near Puerto Platero",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","3525770","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","P. G. Delprete, A. Reis & O. Iza","7000","1998","12","5","South America","Brazil",NA,NA,NA,"US02693097",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Serra do Rio do Rastro, Mun. Lauro Miller, Estrada Lauro Muller-Bom Jardim, 9 km antes de Bom Jardim","-49.55","-28.38","1300",NA,"US02693097_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2324917","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","G. Hatschbach","6424","1959","11","8","South America","Brazil",NA,NA,NA,"US02693118",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Paraná",NA,"Mun. Lapa. Col. Mariental",NA,NA,NA,NA,"US02693118_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","3525786","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","P. G. Delprete, A. Reis & O. Iza","7016","1998","12","5","South America","Brazil",NA,NA,NA,"US02693094",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho","-49.68","-28.32","1250",NA,"US02693094_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2444829","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","11388","1962","1","3","South America","Brazil",NA,NA,NA,"US02693103",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Campo do Areao, Santa Cecilia",NA,NA,"1100",NA,"US02693103_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1344104","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","G. Herter","282c","1926","11",NA,"South America","Uruguay",NA,NA,NA,"US02693092",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Canelones",NA,"50, Camp, Saxos. Argill. Independencia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2573179","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L. Smith & R. Reitz","14295","1965","1","5","South America","Brazil",NA,NA,NA,"US02693098",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Mun. Sao Joaquim: Bog, 10 km south of Sao Joaquim","-49.93","-28.35","1200","1300","US02693098_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2251286","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L. Smith & R. M. Klein","7517","1956","11","9","South America","Brazil",NA,NA,NA,"US02693110",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Mun. Campo Alegre, campo, upper fazenda of Ernesto Scheide, Campo Alegre",NA,NA,"900","1100","US02693110_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2444828","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","12516","1962","2","26","South America","Brazil",NA,NA,NA,"US02693101",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Papanduva",NA,NA,"750",NA,"US02693101_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2573924","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L. Smith & R. M. Klein","13537","1964","12","4","South America","Brazil",NA,NA,NA,"US02693099",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Mun. Agua Doce: Campo, Campos de Palmas, 10 km south of Horizonte (Parana)",NA,NA,"1100","1200","US02693099_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","2026775","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","G. Hatschbach","2061","1950","12","17","South America","Brazil",NA,NA,NA,"US02693120",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Paraná",NA,"Mun. Piraquara. Borda do Campo",NA,NA,NA,NA,"US02693120_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","2141992","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","1246","1953","11","5","South America","Brazil",NA,NA,NA,"US02693112",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Campo do Massiambu, Palhoca",NA,NA,"2",NA,"US02693112_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","2123173","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","673","1953","5","14","South America","Brazil",NA,NA,NA,"US02693113",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Campo Massiambu, Palhoca",NA,NA,"2",NA,"US02693113_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","2142015","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","1569","1954","3","1","South America","Brazil",NA,NA,NA,"US02693111",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Ibirama",NA,NA,"150",NA,"US02693111_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2369474","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","S. Machado","45","1959","9","30","South America - Neotropics","Brazil",NA,NA,NA,"US02693119",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"São Paulo",NA,"Mun, Itapetininga, 5 km da vila Gra,adinho, em linha reta. Campo.",NA,NA,NA,NA,"US02693119_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","3525776","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","P. G. Delprete, A. Reis & O. Iza","7006 A","1998","12","5","South America","Brazil",NA,NA,NA,"US02693095",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Planalto Meridional. Mun. Bom Jardim da Serra. Rod. SC-438, km 34. Hotel Rural Passo Velho","-49.55","-28.38","1300",NA,"US02693095_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","3472591","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","M. A. Sartori & S. Maboni","16","2004","11","18","South America","Brazil",NA,NA,NA,"US02693114",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Rio Grande do Sul",NA,"RS - Mun. de Caxias do Sul - Jardim Botanica",NA,NA,"780",NA,"US02693114_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2445029","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","11958","1962","1","10","South America","Brazil",NA,NA,NA,"US02693102",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Curitibanos",NA,NA,"900",NA,"US02693102_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2323594","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","7838","1958","12","13","South America","Brazil",NA,NA,NA,"US02693106",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Fazenda da Laranja, Bom Jardim, S. Joaquim",NA,NA,"1400",NA,"US02693106_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","3170105","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","R. Wasum & et al.","6221","1989","6","16","South America","Brazil",NA,NA,NA,"US02693115",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Rio Grande do Sul",NA,"RS - Caxias do Sul - Faxinal",NA,NA,"750",NA,"US02693115_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","2445031","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","-- Reitz & Klein, --","10375","1960","11","10","South America","Brazil",NA,NA,NA,"US02693105",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Serra da Boa Vista, Sao Jose",NA,NA,"1000",NA,"US02693105_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","2251337","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","L. Smith & R. M. Klein","8058","1956","12","2","South America","Brazil",NA,NA,NA,"US02693109",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Santa Catarina",NA,"Mun. Lajes, campo, between Palmeiras and Lajes",NA,NA,"800","900","US02693109_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2446937","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","R. Braga","1521","1960","12",NA,"South America","Brazil",NA,NA,NA,"US02693117",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Paraná",NA,"Procedencia Campo Negro, Almte Tamaudare [interpreted]",NA,NA,NA,NA,"US02693117_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"150","2020-09-12 05:00:02-03","US","US","2320264","PreservedSpecimen","Plantae","Rubiaceae","Richardia","humistrata","Richardia humistrata","H. H. Bartlett","21225","1943","12","17","South America","Uruguay",NA,NA,NA,"US02693087",NA,"Rubiales","(Cham. & Schltdl.) Steud.",NA,"Colonia",NA,"Along Arroyo de Pintos, Artilleros, near Puerto Platero",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
