"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"95","2009-07-17 16:36:00-03","MO","MOBOT","1892813","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Thomas B. Croat|Mark Menke","2003","5","25","South America","Ecuador",NA,NA,NA,NA,"Croat 89343",NA,NA,"Boeckeler","G.C. Tucker (EIU)","Zamora-Chinchipe",NA,"Along road between El Pangui and Monterey departing main Zamora-Gualaquiza Road, 8.5 Km N of El Pangui, 11.8 Km from main highway, 2 Km E of La Argelia, 10.3 Km W of Guisne.","-78.63333","-3.56666",NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1194","2",NA
"96","2015-08-12 05:57:00-03","MO","MOBOT","273448","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","H. Balslev","1980","12","30","South America","Ecuador",NA,NA,NA,NA,"Balslev 1256",NA,NA,"Boeckeler","Koyama","Zamora-Chinchipe",NA,"Road Loja - Zamora km 15-16. Seepage area near road in cloud forest.","-79.16666","-3.96666",NA,"2700.00000000","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","2189400","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","2","26","South America","Argentina",NA,NA,NA,NA,"Deginani 1483",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","Libertador General San Martín","Camping Municipal Cuña Pirú, sendero cerca del arroyo.","-54.95","-27.08333",NA,"210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2012-06-13 12:27:00-03","MO","MOBOT","100479583","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José E. Montes","1949","9","26","South America","Argentina",NA,NA,NA,NA,"Montes 7065",NA,NA,"Boeckeler",NA,"Misiones",NA,"Dep. Frontera. San Antonio.",NA,NA,NA,"805.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"99","2016-05-18 15:10:00-03","MO","MOBOT","100910329","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Reina Gonto|Ángel Fernández","2010","12","27","South America","Venezuela",NA,NA,NA,NA,"Gonto 4296",NA,NA,"Boeckeler","R. Gonto","Aragua","Girardot","Parque Nacional Henri Pittier. Bosques nublado en la vía Maracay-Choroní.","-67.5858333","10.3477777",NA,"890.00000000","1680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"100","2019-02-25 11:53:00-03","MO","MOBOT","101103302","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","J.J. Bruhl","2005","1","10","South America","Argentina",NA,NA,NA,NA,"Bruhl 2322",NA,NA,"Boeckeler","J.J. Bruhl",NA,NA,"Iguazu NP, along 4WD track parallel to Iguazu Rv, 8.15 km ESE (118) of junction Route 12 and road to Iguazu NP, between track and river.","-54.4266666","-25.7033333",NA,"177.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2012-02-01 05:04:00-02","MO","MOBOT","1383751","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Thomas B. Croat|Mary Sizemore","1998","6","5","South America","Peru",NA,NA,NA,NA,"Croat 81811",NA,NA,"Boeckeler","G. Davidse, 1999 (MO)","Huánuco","Leoncio Prado","Along road past Tingo María to Huayna Capac, west of Tingo María airport near junction of road to Papayala, 5.4 km from bridge over Río Huallaga, 0.6 km W of road to Papayala.","-75.81388","-9.20444",NA,"1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"831","2",NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","1525224","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Michael H. Nee",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Nee 40901",NA,NA,"Boeckeler","M. Nee","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1536735","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Michael H. Nee","1998","3","21","South America","Bolivia",NA,NA,NA,NA,"Nee 48734",NA,NA,"Boeckeler","M. Nee","Santa Cruz","Andrés Ibáñez","Along Brecha 5, 2.2 km E of highway from Santa Cruz to Abapó, leaving from km 38. In understory of forest. Flat chaco forest with Anadenanthera macrocarpa, Triplaris americana.","-63.18333","-18.06666",NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2014-08-23 05:35:00-03","MO","MOBOT","1629629","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","3","10","South America","Brazil",NA,NA,NA,NA,"Irwin 27336",NA,NA,"Boeckeler","R. Guaglianone","Minas Gerais",NA,"Serra do Cabral. Wet ground, gallery margin. Gallery and adjacent cut-over cerrado, ca 2 km N of Joaquim Felício.",NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-02-24 12:09:00-03","MO","MOBOT","1725355","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Gerrit Davidse","1971","11","13","South America","Venezuela",NA,NA,NA,NA,"Davidse 3027",NA,NA,"Boeckeler","G. Davidse","Aragua",NA,"Parque Nacional Henry Pittier NW of Maracay, Rancho Grande; behind R. Grande.","-67.6855555","10.3494444",NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"598","1",NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2189320","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","1999","5","13","South America","Argentina",NA,NA,NA,NA,"Deginani 1328",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","San Pedro","Reserva Esmeralda.","-53.9","-26.88333",NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2018-05-17 05:28:00-03","MO","MOBOT","2189339","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","1997","12","17","South America","Argentina",NA,NA,NA,NA,"Múlgura 1944",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","Cainguás","Balneario Cuña Pirú","-54.9","-27.08333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","2189373","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","2000","3","1","South America","Argentina",NA,NA,NA,NA,"Deginani 1562",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","Guaraní","Camino de El Soberbio a Mesa Redonda, cruce con desvío hacia Colonia Pepirí.","-53.98333","-27.13333",NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2009-07-31 05:57:00-03","MO","MOBOT","2189425","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José E. Montes","1946","1","22","South America","Argentina",NA,NA,NA,NA,"Montes 1799",NA,NA,"Boeckeler","Barros, M.","Misiones","Candelaria","Loreto","-55.53333","-27.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2016-11-15 05:15:00-02","MO","MOBOT","2189455","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Antonio C. Krapovickas|Carmen L. Cristóbal","1970","1","8","South America","Argentina",NA,NA,NA,NA,"Krapovickas 15540",NA,NA,"Boeckeler",NA,"Misiones","Libertador General San Martín","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2018-05-17 05:28:00-03","MO","MOBOT","2255348","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|Andres E. Johnson|M.A. Romero","2000","11","15","South America","Argentina",NA,NA,NA,NA,"Múlgura 2750",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","General Manuel Belgrano","Refugio de vida silvestre Urugua-í, FVSA, camino de entrada a la casa y sendero hacia Arroyo Sauer","-54.11666","-25.96666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-17 06:52:00-03","MO","MOBOT","2255357","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Arturo E. Burkart","1971","2","26","South America","Argentina",NA,NA,NA,NA,"Burkart 28262",NA,NA,"Boeckeler","Pedersen, T. M., 5/","Misiones","General Manuel Belgrano","Cabirí-i, un poco al E del límite con Parque Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-02-27 07:03:00-03","MO","MOBOT","2289014","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Angel L. Cabrera|Silvia M. Botta|Nuncia M. Tur","1983","6","19","South America","Argentina",NA,NA,NA,NA,"Cabrera 34051",NA,NA,"Boeckeler","Guaglianone, E. R.","Jujuy","Ledesma","Camino a Valle Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2018-05-17 05:28:00-03","MO","MOBOT","2289040","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","María E. Múlgura|Sandra S. Aliscioni|Manuel J. Belgrano|Andres E. Johnson|M.A. Romero","2002","3","13","South America","Argentina",NA,NA,NA,NA,"Múlgura 3309",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","General Manuel Belgrano","Reserva de Vida Silvestre Urugua-í, alrededores de la casa","-54.11666","-25.96666",NA,"390.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2010-06-10 09:30:00-03","MO","MOBOT","2346406","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Thomas B. Croat","2004","7","22","South America","Ecuador",NA,NA,NA,NA,"Croat 91952",NA,NA,"Boeckeler","G.C. Tucker","Zamora-Chinchipe",NA,"Along road from Zamora to Janiero vicinity of municipal garbage dump, along Quebrada Janiero, 1 km S of bridge over Quebrada Janiero, ca. 1 km from Río Zamora Bridge in Zamora.","-78.9636111","-4.0566667",NA,"974.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1686","6",NA
"116","2011-03-01 23:39:00-03","MO","MOBOT","2407079","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Sara G. Tressens|Victor Maruñak|M.G. Pellegrini|G.E. Pieszko","1996","3","25","South America","Argentina",NA,NA,NA,NA,"Tressens 5547",NA,NA,"Boeckeler","López, M. G., //","Misiones","Candelaria","Alrededores de Loreto. Selva en galeria, suelo rojo, pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2018-05-17 05:29:00-03","MO","MOBOT","2407105","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","1995","3","3","South America","Argentina",NA,NA,NA,NA,"Zuloaga 5208",NA,NA,"Boeckeler","G.C. Tucker (EIU)","Misiones","Iguazú","Parque Nac. Iguazú, picada al Hidrógrafo, detrás del camping El Ñandú.","-54.41666","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2018-05-17 05:29:00-03","MO","MOBOT","2407114","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","1996","4","21","South America","Argentina",NA,NA,NA,NA,"Zuloaga 5707",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","San Ignacio","Parque Provincial Teyucuaré","-55.55","-27.26666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-06-08 17:16:00-03","MO","MOBOT","3034154","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José Steinbach","1926","1","10","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 7429",NA,NA,"Boeckeler",NA,"Santa Cruz","Sara","B-Vista.",NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-08-25 05:21:00-03","MO","MOBOT","2428272","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo|W. Vebra","1999","9","1","South America","Argentina",NA,NA,NA,NA,"Tressens 6373",NA,NA,"Boeckeler","López, M. G., //","Misiones","Guaraní","Predio Guaraní. Camino al ayo. Soberbio","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-07-31 05:57:00-03","MO","MOBOT","2430912","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","José E. Montes","1945","4","20","South America","Argentina",NA,NA,NA,NA,"Montes 799",NA,NA,"Boeckeler","Barros, M., 31/05/","Misiones","Candelaria","Jalelysey (?)",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2010-02-15 15:39:00-02","MO","MOBOT","2440546","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","2000","3","18","South America","Argentina",NA,NA,NA,NA,"Biganzoli 956",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","Cainguás","Predio UNLP Reserva Privada. Borde de camino de entrada al Balneario Municipal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","2440567","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1996","2","17","South America","Argentina",NA,NA,NA,NA,"Morrone 923",NA,NA,"Boeckeler","Guaglianone, E. R.","Misiones","General Manuel Belgrano","Ruta Nac. 101, Paruqe Prov. Urugua-í, 10 km de Deseado camino a Bernardo de Irigoyen","-53.98333","-25.83333",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-06-25 14:16:00-03","MO","MOBOT","2441745","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Armando T. Hunziker","1945","7","18","South America","Argentina",NA,NA,NA,NA,"Hunziker 845",NA,NA,"Boeckeler","Barros, M., 10/","Misiones","Iguazú","Cataratas del Iguazú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","2454926","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin","1970","1","22","South America","Brazil",NA,NA,NA,NA,"Irwin 25129",NA,NA,"Boeckeler","R. Guaglianone","Goiás",NA,"Contraforte Central. Wet places in disturbed gallery margin. Cerrado and Gallery margin, ca. 22 km NE of Catalão.",NA,NA,NA,"875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-01-25 16:41:00-02","MO","MOBOT","2454942","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","E. Pereira","1960","2","17","South America","Brazil",NA,NA,NA,NA,"Pereira 5330",NA,NA,"Boeckeler","Barros, M., 15-12-","Paraná",NA,"Parque Nacional do Iguaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-07-09 17:05:00-03","MO","MOBOT","2454959","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Gert G. Hatschbach","1961","4","6","South America","Brazil",NA,NA,NA,NA,"Hatschbach 7997",NA,NA,"Boeckeler","Barros, M.","Paraná",NA,"Guaira. Parque nacional 7 Quedas",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","2454977","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","* BASSAN","1986","12","5","South America","Brazil",NA,NA,NA,NA,"BASSAN 709",NA,NA,"Boeckeler",NA,"Rio Grande do Sul",NA,"Liberato Salzano, Reserva Indigena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-02-22 14:28:00-03","MO","MOBOT","2454995","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Howard S. Irwin","1970","3","10","South America","Brazil",NA,NA,NA,NA,"Irwin 27336",NA,NA,"Boeckeler",NA,"Goiás",NA,"2 km N of Joaquim Felicio",NA,NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2017-07-13 05:17:00-03","MO","MOBOT","2491357","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Marcelo D. Vázquez Á.","1980","2","6","South America","Paraguay",NA,NA,NA,NA,"Vázquez Ávila 219",NA,NA,"Boeckeler",NA,"Caazapá",NA,"10 km al N de San Agustín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-12-22 05:01:00-02","MO","MOBOT","2491392","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Teodoro Rojas","1938",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Rojas 8001",NA,NA,"Boeckeler",NA,"Alto Paraná",NA,"Puerto Bertoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2011-12-22 05:01:00-02","MO","MOBOT","2491398","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Teodoro Rojas",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Rojas 6526",NA,NA,"Boeckeler","Barros, M.","Amambay",NA,"Pedro J. Caballero, Sierra de Amambay. Barranca semi sombría de arroyo, entre rocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2011-06-10 17:25:00-03","MO","MOBOT","2491416","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Elisa G. Nicora|Roberto Kiesling|A.B. Pin F.","1992","12","12","South America","Paraguay",NA,NA,NA,NA,"Nicora 9891",NA,NA,"Boeckeler","Guaglianone, E. R.","Guairá",NA,"Villa Independencia, camino a salto de agua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","262353","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Osvaldo Morrone|José F. Pensiero","1992","5","2","South America","Paraguay",NA,NA,NA,NA,"Morrone 551",NA,NA,"Boeckeler","G.C. Tucker","Amambay",NA,"Parque Nac. Cerro Corá, Remonta Cué.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37","1",NA
"135","2009-07-20 20:28:00-03","MO","MOBOT","2632437","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","26","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 4588",NA,NA,"Boeckeler","Camelbeke, K. (GENT)","Morona-Santiago",NA,"Pachicutza, at Escuela Fiscomisional Cardinal Döpfner, km 140 on road Loja-Gualaquiza. Tropical rain forest with cleared areas along Rio Zamora and along the road.","-78.56666","-3.61666",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","263251","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","4","16","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 3537",NA,NA,"Boeckeler","S. Lægaard","Zamora-Chinchipe",NA,"Road Loja-Zamora, km 17.","-79.13333","-3.98333",NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-08-12 05:58:00-03","MO","MOBOT","2634743","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","H. Balslev","1981","2","2","South America","Ecuador",NA,NA,NA,NA,"Balslev 1925",NA,NA,"Boeckeler",NA,"Pichincha",NA,"Lloa valley (west of Quito) 15 km below Lloa. Patches of montane forest and pastureland.","-78.66666","-0.25",NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3034157","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Miguel Bang",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Bang 2243",NA,NA,"Boeckeler",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","264495","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Elsa M. Zardini|E. Velázquez","1990","1","27","South America","Paraguay",NA,NA,NA,NA,"Zardini 18628",NA,NA,"Boeckeler","G.C. Tucker (NYS)","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Inundated savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274","3",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","268765","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","James C. Solomon","1988","1","24","South America","Bolivia",NA,NA,NA,NA,"Solomon 17720",NA,NA,"Boeckeler","Gerrit Davidse","La Paz","Larecaja","7.1 km al SO de Tipuani por el camino a Unutuluni. Bosque húmedo.","-68.01666","-15.6",NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-29","2",NA
"141","2009-09-13 06:55:00-03","MO","MOBOT","2688265","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Benjamin Øllgaard|Jens E. Madsen|Lars J. Christensen|Birgitte Bergmann","1984","6","2","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 74763",NA,NA,"Boeckeler","Camelbeke, K. (GENT)","Zamora-Chinchipe",NA,"Immediately N of Zamora","-78.95","-4.06666",NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-06-08 17:18:00-03","MO","MOBOT","268974","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","L.B. Holm-Nielsen|et al.","1973","4","26","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 4443",NA,NA,"Boeckeler",NA,"Morona-Santiago",NA,"Pachicutza, at Escuela Fiscomisional Cardinal Döpfner, km 140 on road Loja-Gualaquiza. Tropical rain forest with cleared areas along Rio Zamora and along the road.","-78.56666","-3.61666",NA,"900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","271988","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Elsa M. Zardini|María T. Florentín P.","1988","9","5","South America","Paraguay",NA,NA,NA,NA,"Zardini 7080",NA,NA,"Boeckeler","R. Carter (VSC)","Paraguarí",NA,"Macizo Acahay. Forest on Eastern peak.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-90","2",NA
"144","2013-10-09 05:40:00-03","MO","MOBOT","272032","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","Elsa M. Zardini|Ramón Velásquez","1989","7","14","South America","Paraguay",NA,NA,NA,NA,"Zardini 13312",NA,NA,"Boeckeler","G.C. Tucker (NYS)","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Forest 2 km N of Antena.","-56.25","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"120","2",NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","273465","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","friburgensis","Cyperus friburgensis","William J. Hahn","1984","5","7","South America","Paraguay",NA,NA,NA,NA,"Hahn 2528",NA,NA,"Boeckeler","Gerrit Davidse (MO)","Amambay",NA,"Parque Nacional Cerro Cora. Forest edge.","-56.08333","-22.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-28","3",NA
