"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount"
"94","2008-05-27 22:02:00-03","MO","MOBOT","14219","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ronald L. Liesner","Liesner 23276","South America","Guyana","Guyana-Venezuela Border Area. Roraima, summit. La Proa Camp, East of border. Near Lake Gladys. In deep ravine with open forest.",NA,NA,NA,"1988","4","14","Mazaruni-Potaro","2800.00000000",NA,NA,"-60.21666","5.26",NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-6","8"
"95","2008-05-27 22:02:00-03","MO","MOBOT","14375","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 3861","South America","Ecuador","Road Loja-Zamora, km 14.",NA,NA,NA,"1973","4","19","Zamora-Chinchipe","2750.00000000","2770.00000000",NA,"-79.15","-4",NA,"Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-08-07 03:32:00-03","MO","MOBOT","2535325","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Marcus Lehnert","Lehnert 390","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2013-05-07 06:03:00-03","MO","MOBOT","14399","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ynés Mexia","Mexia 7636","South America","Ecuador",NA,NA,NA,NA,"1935","8","15","Carchi","3170.00000000",NA,NA,NA,NA,NA,"Copeland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2011-07-20 10:22:00-03","MO","MOBOT","100164946","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Alba L. Arbeláez|S. P. Churchill|Julio C. Betancur B.|D.L. Echeverry|Francisco J. Roldán","Arbeláez Álvarez 517","South America","Colombia","Municipio de belmira, Vereda El Yerbal, sitio Los Patos, margen izquierda del Río Chico. Alto de Sabanazos.",NA,NA,NA,"1991","4","24","Antioquia","2245.00000000","2935.00000000","Belmira","-75.5333333","6.5833333",NA,"Alba L. Arbelaez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"99","2012-04-12 05:10:00-03","MO","MOBOT","100245489","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Alfredo F. Fuentes|Judith Quispe","Fuentes Claros 13968","South America","Bolivia","Area Natural de Manejo Integrado Apolobamba, sector Buena Vista, más allá de Chaka, por el antiguo camino Laji Sorapata-Apolo.",NA,NA,NA,"2009","4","9","La Paz","3198.00000000",NA,"Bautista Saavedra","-68.7701111","-14.8808056",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-45","3"
"100","2016-08-03 05:22:00-03","MO","MOBOT","100377680","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","L. Cayola|L. Samo|D. Alanes|O. Paredes|M. Delgado|R. Lopez","Cayola Pérez 4072","South America","Bolivia","Área Natural de Manejo Integrado Apolobamba, sector Laji Sorapata y Waturuyuj.",NA,NA,NA,"2010","6","20","La Paz","3335.00000000",NA,"Abel Iturralde","-68.8614444","-14.8893611",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-17","6"
"101","2016-08-03 05:22:00-03","MO","MOBOT","100474670","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","T. E. Boza E.|E. Renjifo|R. Villegas","Boza Espinoza 2542","South America","Bolivia","Área Natural de Manejo Integrado Apolobamba, Comunidad Keara, Ichocorpa, entre la senda Keara – Sumpulo.",NA,NA,NA,"2012","2","23","La Paz","2907.00000000",NA,"Franz Tamayo","-68.9581111","-14.6398333",NA,"R. Villegas (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"102","2016-08-03 05:22:00-03","MO","MOBOT","100475179","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","T. E. Boza E.|E. Renjifo|R. Villegas","Boza Espinoza 2680","South America","Bolivia","Área Natural de Manejo Integrado Apolobamba, Fuertecillo, entre la senda Keara – Sumpulo.",NA,NA,NA,"2012","3","2","La Paz","2037.00000000",NA,"Franz Tamayo","-68.9356666","-14.5955277",NA,"R. Villegas (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"103","2012-07-15 16:33:00-03","MO","MOBOT","100494483","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","T. E. Boza E.|Percy O. Chambi P.|Jimmy R. Chambi P.","Boza Espinoza 2801","South America","Peru","San Gaban, localidad de Casahuiri",NA,NA,NA,"2012","5","31","Puno","2041.00000000",NA,"Carabaya","-70.4488889","-13.6469444",NA,"Vicky Huaman Qquellon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"104","2019-01-13 04:35:00-02","MO","MOBOT","1217376","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","J.J. Linden","Linden 538","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B. Pérez-García",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2012-03-15 16:03:00-03","MO","MOBOT","12418","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ronald L. Liesner","Liesner 23169","South America","Venezuela","Kukenan Tepui, summit, large open rocky areas, boggy areas, small patches of shrubs, and small patches of forest.",NA,NA,NA,"1988","4","12","Bolívar","2550.00000000",NA,NA,"-60.8333333","5.2166667",NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","12"
"106","2008-05-27 22:02:00-03","MO","MOBOT","14210","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ronald L. Liesner","Liesner 18030","South America","Venezuela","Atabapo. Open rocky Plateau of Cerro de Marahuaca above Salto Los Monos on tributary of headwaters of Río Iguapo. 3º37'N, 65º23'W, elev. 2555 m.",NA,NA,NA,"1985","2","27","Amazonas","2555.00000000",NA,NA,"-65.38333","3.61666",NA,"A.R. Smith (JEPS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-17","9"
"107","2015-06-18 06:28:00-03","MO","MOBOT","14383","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 29856","South America","Ecuador","SE of Playon de San Francisco on the slopes of Cerro Mirador.",NA,NA,NA,"1980","12","28","Sucumbíos","3300.00000000","3700.00000000",NA,"-77.63333","0.58333",NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","14391","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","B. Løjtnant|Ulf Molau|Michael T. Madison","Løjtnant 11847","South America","Ecuador","La Esperanza, 5 km W of El Carmelo, on road to Tulcán. Hedgerows and pasture margins.",NA,NA,NA,"1979","4","6","Carchi","3000.00000000","3100.00000000",NA,"-77.63333","0.68333",NA,"Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","14415","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Benjamin Øllgaard|Lars J. Christensen","Øllgaard 75003","South America","Ecuador","Parque Nacional Podocarpus. Sample plot site in wet montane forest just N. of ´Centro de informacion´.",NA,NA,NA,"1988","6","26","Loja","2900.00000000",NA,NA,"-79.16666","-4.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2012-04-19 16:18:00-03","MO","MOBOT","15377","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ronald L. Liesner","Liesner 23397","South America","Venezuela","Ilu-tepui. Lower plateau, with varied habitats, rocky boggy, shrubby, and short forest to 5 m tall.",NA,NA,NA,"1988","4","16","Bolívar","2500.00000000",NA,NA,"-61.0666667","5.51",NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-9","9"
"111","2011-03-29 14:14:00-03","MO","MOBOT","1552502","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","José Campos de la Cruz|et al.","Campos de la Cruz 5190","South America","Peru","Sallique. Quebrada Grande. Camino entre La Cocha y Tablón. Relicto de bosque primario.",NA,NA,NA,"1998","7","2","Cajamarca","2750.00000000",NA,NA,"-79.25111","-5.68277",NA,"A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"112","2014-01-28 11:49:00-02","MO","MOBOT","16271","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Gerardo Aymard|H. van der Werff|Nidia Cuello","Aymard C. 5223","South America","Venezuela","BOCONÓ selvas nubladas de Guaramacal, 20 km al E de Boconó.",NA,NA,NA,"1987","2","7","Trujillo","1900.00000000","2300.00000000",NA,"-70.1833333","9.2333333",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-1","4"
"113","2016-10-13 05:59:00-03","MO","MOBOT","1748470","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Carla J. Cole|Tom Delinks|David A. Neill","Cole 265","South America","Ecuador","Cordillera de Nanguipa. Cerro Colorado. Ridge 8 km SSE of Nambija, 20 km ESE of Zamora. Montane forest and scrub on quartz rock substrate.",NA,NA,NA,"2002","2","20","Zamora-Chinchipe","2630.00000000",NA,"Nangaritza","-78.77666","-4.13083",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2011-02-21 06:29:00-03","MO","MOBOT","1820978","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Alba L. Arbeláez|S. P. Churchill|Orlando Marulanda","Arbeláez Álvarez 52","South America","Colombia","Carretera de la Union a San Miguel",NA,NA,NA,"1987","7","5","Antioquia","2340.00000000","2430.00000000","La Unión","-75.28333","5.93333",NA,"A. Arbelaez, 1990.J. Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2014-10-05 19:48:00-03","MO","MOBOT","1820979","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Luis Fernando Giraldo G.|S. Mejía","Giraldo Gallego 1987","South America","Colombia","Vereda La Gabriela. bh-MB",NA,NA,NA,"2000","3","18","Antioquia","2600.00000000",NA,"Yarumal",NA,NA,NA,"Fernando Giraldo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2011-07-25 13:32:00-03","MO","MOBOT","1820980","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Lucía Atehortúa|et al.","Atehortúa 1229","South America","Colombia","Entre Urrao y Caicedo, cerca al paramo de Frontino",NA,NA,NA,"1985","5","17","Antioquia","2950.00000000",NA,"Urrao",NA,NA,NA,"W. D. Rodriguez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","18353","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Ronald L. Liesner","Liesner 24706","South America","Venezuela","ATABAPO Cerro Marahuaca. Summit on SE corner; open rocky plateau and ravines.",NA,NA,NA,"1988","10","12","Amazonas","2700.00000000",NA,NA,"-65.35","3.61666",NA,"Alan R. Smith (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-46","9"
"118","2017-11-18 05:19:00-02","MO","MOBOT","1851340","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Iván Jiménez","Jiménez Pérez 906","South America","Bolivia",NA,NA,NA,NA,"2001","8","11","La Paz","2870.00000000",NA,"Franz Tamayo","-68.95","-14.63333",NA,"Jiménez I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-11-18 05:19:00-02","MO","MOBOT","1851341","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Iván Jiménez","Jiménez Pérez 1015","South America","Bolivia",NA,NA,NA,NA,"2001","10","11","La Paz","2830.00000000",NA,"Franz Tamayo","-68.95","-14.63333",NA,"Jiménez I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1866232","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","B. Herzog","Herzog 194","South America","Bolivia",NA,NA,NA,NA,"1994","8","1","La Paz","3300.00000000",NA,NA,NA,NA,NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2014-04-04 05:51:00-03","MO","MOBOT","1906709","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Rodolfo Vásquez","Vásquez Martínez 27991","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, Sector San Alberto. Bosque primario.",NA,NA,NA,"2003","3","14","Pasco","2600.00000000",NA,"Oxapampa","-75.35","-10.53333",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"122","2014-04-04 05:51:00-03","MO","MOBOT","1906817","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Rodolfo Vásquez","Vásquez Martínez 28027","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, Sector San Alberto. Bosque primario.",NA,NA,NA,"2003","3","14","Pasco","2600.00000000",NA,"Oxapampa","-75.35","-10.53333",NA,"Henk van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"123","2017-08-25 05:21:00-03","MO","MOBOT","1929622","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Abel Monteagudo|Gregorio Ortiz","Monteagudo Mendoza 4626A","South America","Peru","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén, camino del Refugio al Abra La Esperanza. Bosque primario.",NA,NA,NA,"2003","3","8","Pasco","2400.00000000",NA,"Oxapampa","-75.33333","-10.51666",NA,"H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"124","2008-05-27 22:02:00-03","MO","MOBOT","20583","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Jens E. Madsen","Madsen 85736","South America","Ecuador","Limit of Parque Nacional Podocarpus. Road Loja-Zamora, about 1 km E of pass.",NA,NA,NA,"1989","1","29","Zamora-Chinchipe","2800.00000000","2850.00000000",NA,"-79.11666","-3.96666",NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","20591","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Benjamin Øllgaard|Jan P. Feil","Øllgaard 91130","South America","Ecuador","New road Loja-Saraguro, km 17.",NA,NA,NA,"1989","3","19","Loja","2600.00000000","2650.00000000",NA,"-79.25","-3.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-03-31 11:51:00-03","MO","MOBOT","20602","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Benjamin Øllgaard|Olaf Øllgaard|Asser Øllgaard","Øllgaard 98141","South America","Ecuador","El Ajún, along road N of El Playon de San Francisco, towards El Carmelo. Primary and secondary forest along road, and open area with Blechnum auratum scrub.",NA,NA,NA,"1990","8","10","Carchi","3150.00000000","3050.00000000",NA,"-77.6166667","0.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"127","2015-08-12 05:57:00-03","MO","MOBOT","20613","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Benjamin Øllgaard|H. Balslev","Øllgaard 9334","South America","Ecuador","Sevilla de Oro, old road 10-12 km N of the village. W-exposed montane forest, overgrown road and old road banks.",NA,NA,NA,"1976","9","11","Azuay","2750.00000000","2850.00000000",NA,"-78.61666","-2.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-10-25 11:45:00-02","MO","MOBOT","2117419","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Paul C. Hutchison|J. Kenneth Wright","Hutchison 5687","South America","Peru","Cerro Calla Calla (east side). 18 km above Leimebamba, road to Balsas.",NA,NA,NA,"1964","6","16","Amazonas","3100.00000000",NA,"Chachapoyas","-77.78333","-6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"485",NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","21531","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","John M. MacDougal|Francisco J. Roldán|et al.","MacDougal 4561","South America","Colombia","Mpio. de Urrao: between Páramo de Frontino and Finca La Granada below El Quince; transition between paramo, oak forest, and montane very humid forest.",NA,NA,NA,"1989","3","4","Antioquia","2500.00000000","3500.00000000",NA,"-76.08333","6.41666",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","2"
"130","2020-02-01 04:34:00-03","MO","MOBOT","2207675","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Juan Perea|R. Francis|Carlos Mateo|Gregorio Ortiz","Perea 0574","South America","Peru","Distrito Huancabamba. Localidad de Lanturachi, sector Santa Barbara. Bosque pajonal enano",NA,NA,NA,"2003","10","10","Pasco","3414.00000000",NA,"Oxapampa","-75.66666","-10.33333",NA,"M. Lehnert (BM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"131","2008-05-27 22:02:00-03","MO","MOBOT","26764","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Alice Fay|Louis Fay","Fay 4335","South America","Ecuador","Within 3 km of pueblo of Colonia Huaqueña.",NA,NA,NA,"1994","6","30","Carchi","3500.00000000",NA,"Montúfar","-77.7","0.58472",NA,"R.C. Moran (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-10-28 17:01:00-02","MO","MOBOT","2744331","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","R. Bonino","Bonino 087","South America","Peru","Dist. San José de Lourdes. Localidad de Selva Andina. Bosque primario.",NA,NA,NA,"2002","2",NA,"Cajamarca","1800.00000000",NA,"San Ignacio","-78.90416","-5.01166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"133","2019-01-25 04:35:00-02","MO","MOBOT","2747091","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|A. Carazas","Valenzuela Gamarra 2661","South America","Peru","Dist. Lares, Rayampata. Bosque Primario Húmedo.",NA,NA,NA,"2004","2","18","Cusco","3052.00000000",NA,"Calca","-72.03666","-12.98",NA,"A. Rojas (USJ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"134","2008-05-27 22:02:00-03","MO","MOBOT","2866348","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","W. Rodriguez","Rodríguez Duque 3242","South America","Colombia",NA,NA,NA,NA,"2001","1","18","Antioquia","2440.00000000",NA,"Medellín","-75.5","6.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2012-04-12 05:10:00-03","MO","MOBOT","2996501","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Alfredo F. Fuentes|A.S. Poma C.|E. Monroy","Fuentes Claros 10710","South America","Bolivia","Arroyo Carpa, entre Camata y Cuibaja. Fragmento del bosque montano superior estacional, transicionando a ceja de monte con Weinmannia spp, Escallonia, y Lauraceae. Inventario Fitosociologico Madidi 76. Plantas alcoholizadas.",NA,NA,NA,"2006","5","17","La Paz","3100.00000000",NA,"Muñecas","-68.7702778","-15.3308334",NA,"I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-37","6"
"136","2009-12-29 19:15:00-02","MO","MOBOT","3108309","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Abel Monteagudo|Antonio Peña|Rolando Francis|E. Quintuya","Monteagudo Mendoza 9505","South America","Peru","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Sector-San Daniel, cerca al hito. Bosque montano humedo tropical.",NA,NA,NA,"2005","8","17","Pasco","2200.00000000","2350.00000000","Oxapampa","-75.25","-10.25",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"137","2009-12-29 19:15:00-02","MO","MOBOT","3108338","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Abel Monteagudo|Antonio Peña|Rolando Francis|E. Quintuya","Monteagudo Mendoza 9531","South America","Peru","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén. Sector hito-San Daniel. Bosque montano húmedo.",NA,NA,NA,"2005","8","21","Pasco","2500.00000000","2750.00000000","Oxapampa","-75.25","-10.25",NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15"
"138","2008-05-27 22:02:00-03","MO","MOBOT","3303756","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Linden","Linden 1009","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Rio Grande do Sul","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-11-17 07:47:00-02","MO","MOBOT","3304027","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129289","South America","Venezuela","Dept. Atabaop: Cerro Marahuaca: Cumbre, extremo noreste, Oeste.",NA,NA,NA,"1983","3","30","Amazonas","2580.00000000","2600.00000000",NA,"-65.46666","3.83333",NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-10-21 22:03:00-02","MO","MOBOT","3304131","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Julian A. Steyermark|Charles Brewer-Carías|Ronald L. Liesner","Steyermark 124494","South America","Venezuela","Dept. Atabapo: Cerro Marshuaca, cumbre, sección norocident, oeste.",NA,NA,NA,"1981","2","16","Amazonas","2500.00000000",NA,NA,"-65.43333","3.5",NA,"Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-11-17 07:47:00-02","MO","MOBOT","3304280","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129289","South America","Venezuela","Dept. Atabapo: Cerro Marahuaca: cumbre, extremo noreste. Oeste.",NA,NA,NA,"1983","3","30","Amazonas","2580.00000000","2600.00000000",NA,"-65.46666","3.83333",NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2009-10-21 22:03:00-02","MO","MOBOT","3304625","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Julian A. Steyermark|Charles Brewer-Carías|Ronald L. Liesner","Steyermark 124494","South America","Venezuela","Dept. Atabapo: Cerro Marahuaca, cumbre, sección noroccidental. Oeste.",NA,NA,NA,"1981","2","16","Amazonas","2500.00000000",NA,NA,"-65.43333","3.5",NA,"Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2009-11-14 06:08:00-02","MO","MOBOT","3305041","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Bassett Maguire|Julian A. Steyermark|Charles Brewer-Carías|Celia K. Maguire|Victor Carreño E.","Maguire 65656","South America","Venezuela","Dept. Atabapo: Cerro Marahuaca, cumbre, Sección suroriental, vecindades del zanjón. Oeste.",NA,NA,NA,"1981","1","25","Amazonas","2685.00000000",NA,NA,"-65.35","3.61666",NA,"Mickel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2009-09-24 10:56:00-03","MO","MOBOT","3305060","PreservedSpecimen","Plantae",NA,NA,"Culcitaceae","Culcita","coniifolia","Culcita coniifolia","(Hook.) Maxon","Julian A. Steyermark|Bruce K. Holst","Steyermark 130751","South America","Venezuela","Dept. Atabapo: Summit on undulatin plateau with islands of shrubs and Marahuacaea with stream branch leading to Salto de Monos adn southeastern edge to Caño Iguapo, south and southeast of Summit Camp.",NA,NA,NA,"1985","2","26","Amazonas","2520.00000000","2650.00000000",NA,"-65.38333","3.61666",NA,"A. Smith, 1985-86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
