"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"88","2021-02-04 10:26:32-03","UFRPE","HST","8416","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","L.P.Félix; et G.Trajano","8723","1998","07","20",NA,"Brasil","Bahia","Mucugê","entre Andaraí e Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,"Arbusto; folhas verdes bicolores; flores brancas até lilases.","HST008416",NA,"B.Loeuille",NA,"52493","auto",NA,NA,"2015","04","27",NA,NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","3311727","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","W. Ganev","2239",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,"Município de Abaíra: Guarda Mor, próximo a Serrinha","-41.85","-13.32","1270",NA,NA,NA,"US01635949","US01635949_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"90","2020-09-12 05:00:02-03","US","US","3015857","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","G. Hatschbach","47486","1984","1","22","South America - Neotropics","Brazil","Bahia",NA,"Mucugê, 5 km S",NA,NA,NA,NA,NA,NA,"US01635942","US01635942_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"91","2020-09-12 05:00:02-03","US","US","2927778","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22335","1980","5","22","South America - Neotropics","Brazil","Bahia",NA,"Serras dos Lencois. Serra do Brejao ca. 14 km. N. W. of Lencois. Município of Lençois.","-41.45","-12.45","700","1000",NA,NA,"US01635952","US01635952_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2020-09-12 05:00:02-03","US","US","3499572","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","H. Schumacher","1069","1981","9","3","South America - Neotropics","Brazil","Bahia",NA,"Between Feira de Santana and Ibotirama by Seabra, 4 km from the service station Pai Inacio",NA,NA,"1000",NA,NA,NA,"US01635936","US01635936_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2020-09-12 05:00:02-03","US","US","2855673","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8069","1979","7","21","South America - Neotropics","Brazil","Bahia",NA,"Município de Rio de Contas, a 4 km as NW de Rio de Contas. Campo Rupestre",NA,NA,"1000",NA,NA,NA,"US01635955","US01635955_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2020-09-12 05:00:02-03","US","US","2933332","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","A. M. Carvalho, G. P. Lewis & J. Hage","1001","1981","12","19","South America - Neotropics","Brazil","Bahia",NA,"Região Cacaueira da Bahia. Municipio de Lençois, estrada de Lençois BR 242 5 km ao N de Lençois. Campo natural",NA,NA,NA,NA,NA,NA,"US01635950","US01635950_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"95","2020-09-12 05:00:02-03","US","US","2901194","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22335","1980","5","22","South America - Neotropics","Brazil","Bahia",NA,"Serras dos Lencois. Serra do Brejao ca. 14 km. N. W. of Lencois. Município of Lençois.","-41.45","-12.45","700","1000",NA,NA,"US01635953","US01635953_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"96","2020-09-12 05:00:02-03","US","US","2855710","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8170","1979","7","27","South America - Neotropics","Brazil","Bahia",NA,"Município de Mucugê. Estrada que liga Mucugê cam Andarai a 11 km de primeiro",NA,NA,NA,NA,NA,NA,"US01635954","US01635954_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"97","2020-09-12 05:00:02-03","US","US","2855907","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8132","1979","7","24","South America - Neotropics","Brazil","Bahia",NA,"Município de Rio de Contas. Base de Pico das Almas, a 18 km as NW de Rio de Contas",NA,NA,"1300",NA,NA,NA,"US01635957","US01635957_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"98","2020-09-12 05:00:02-03","US","US","3288768","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley, D. J. N. Hind, E. Nic Lughadha, V. C. Souza & et al.","H 50385","1991","12","26","South America - Neotropics","Brazil","Bahia",NA,"Mun. Piatã: Quebrada da Serro do Atalho","-41.83","13.22","1600","1700",NA,NA,"US01635943","US01635943_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2020-09-12 05:00:02-03","US","US","2948411","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","S. A. Mori & B. M. Boom","14271","1981","6","10","South America - Neotropics","Brazil","Bahia",NA,"Municipality of Lençois ,along BR242, ca 15 km NW of Lençois at km 225. Campo Rupestre",NA,NA,"900",NA,NA,NA,"US01635946","US01635946_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2020-09-12 05:00:02-03","US","US","3388917","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. Harley, N. Hind, S. A. Smith, H. P. Bautista & A. Giuletti","PCD 3518","1996","7","8","South America - Neotropics","Brazil","Bahia",NA,"Mun. Lençóis, Serra da Chapadinha",NA,NA,NA,NA,NA,NA,"US01635948","US01635948_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","3602309","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","M. L. Guedes & Sanches, F. G.","14773","2009","5","2","South America - Neotropics","Brazil","Bahia",NA,"[illegible text]iamantina, Piatã, Caminho para os Três morros. Ponto 04",NA,NA,"1391",NA,NA,NA,"US01635935","US01635935_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","2776991","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15187","1974","1","17","South America - Neotropics","Brazil","Bahia",NA,"Serra do Rio de Contas. 12-14km. N. of town of Rio de Contas on the road to Mato Grosso","-41.83","-13.47","1200",NA,NA,NA,"US01635956","US01635956_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","2985539","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","G. Hatschbach","46552","1983","5","17","South America - Neotropics","Brazil","Bahia",NA,"Rio de Contas, arredores",NA,NA,NA,NA,NA,NA,"US01635940","US01635940_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2020-09-12 05:00:02-03","US","US","3691579","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","M. L. Guedes et al.","21673","2014","5","2","South America - Neotropics","Brazil","Bahia",NA,"Palmeiras, Chapada Diamantina, Capão, caminho para Riachinho.","-41.5147","-12.5717","889",NA,NA,NA,"US01862832","US01862832_01",NA,"Dicotyledonae",NA,NA,"41 30 53 W","12 34 18 S",NA,NA,NA,NA,"1",NA,NA
"105","2020-09-12 05:00:02-03","US","US","3288754","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","D. J. N. Hind & R. Queiroz","H 50071","1992","1","17","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaíra: Campo de Ouro Fino (alto)","-41.9","-13.25","1700","1800",NA,NA,"US01635944","US01635944_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"106","2020-09-12 05:00:02-03","US","US","3255435","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley & D. J. N. Hind","27255","1988","12","16","South America - Neotropics","Brazil","Bahia","Rio de Contas","Pico das Almas, vertente leste, Alto do vale acima da Faz. Silvina.","-41.9667","-13.5167","1550","1550",NA,NA,"US00516844","US00516844_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1","Isotype",NA
"107","2020-09-12 05:00:02-03","US","US","3526666","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","W. Ganev","1376","1992","10","27","South America - Neotropics","Brazil","Bahia",NA,"Catolés. Município de Abaíra: Belo Horizonte, acima do Jambreiro, próximo a Serra do Sumbaré","-41.87","-13.3","1350",NA,NA,NA,"US01635939","US01635939_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"108","2020-09-12 05:00:02-03","US","US","2918112","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. Harley, G. L. Bromley, A. M. Carvalho, J. M. Soares Nunes & et al.","22335","1980","5","22","South America - Neotropics","Brazil","Bahia",NA,"Serras dos Lencois. Serra do Brejao ca. 14 km. N. W. of Lencois. Município of Lençois.","-41.45","-12.45","700","1000",NA,NA,"US01635941","US01635941_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"109","2020-09-12 05:00:02-03","US","US","2922593","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King & L. E. Bishop","8668","1981","1","25","South America - Neotropics","Brazil","Bahia",NA,"Vicinity of Pico das Almas, ca. 20 km. N. W. of the town of Rio das Contas",NA,NA,"1067","1402",NA,NA,"US01635937","US01635937_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"110","2020-09-12 05:00:02-03","US","US","3370667","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. Orlandi, M. L. Guedes, H. P. Bautista & A. Pereira","PCD 0274","1994","7","29","South America - Neotropics","Brazil","Bahia",NA,"Mun. Lençóis, Serra da Cl apadinha. Serra da Chapadinha","-41.4556","-12.4556","880",NA,NA,NA,"US01635947","US01635947_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","2922231","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King & L. E. Bishop","8774","1981","2","2","South America - Neotropics","Brazil","Bahia",NA,"52 Km. E of Seabra, along the road toward Itaberaba",NA,NA,"579",NA,NA,NA,"US01635945","US01635945_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2922220","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King & L. E. Bishop","8712","1981","1","31","South America - Neotropics","Brazil","Bahia",NA,"2 Km. along road S of Mucuge",NA,NA,"792",NA,NA,NA,"US01635951","US01635951_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","2855729","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","R. M. King, S. A. Mori, T. S. Santos & J. Hage","8152","1979","7","26","South America - Neotropics","Brazil","Bahia",NA,"Município de Mucugê, a 3 km as S de Mucugê. Na estrada que vai par Jussiape",NA,NA,"1000",NA,NA,NA,"US01635958","US01635958_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","3633826","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H. Rob.","M. Alves & F. Hurbath","99000","2011","4","29","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamantina, Mucugê, Trilha para o Córrego do Boiadeiro",NA,NA,NA,NA,NA,NA,"US01635938","US01635938_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","3713398","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","N. Roque, P. Acevedo-Rodriguez, V. Funk & S. Keeley","2162","2009","7","5","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamantina, Mucugê, Distrito de Guiné - subida do beco para o Pati.","-41.47","-12.9803","1040","1400",NA,NA,"US03066416","US03066416_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"116","2020-09-12 05:00:02-03","US","US","3713156","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","N. Roque, P. J. Acevedo, V. Funk & S. Keeley","2106","2009","7","4","South America - Neotropics","Brazil","Bahia","Mucugê","Chapada Diamantina, ca. 6 km do Cemitério em direção a Mucugê","-41.3708000183105","-13.0052995681763","1032",NA,NA,NA,"US01941118","US01941118_01","Roque, N.","Dicotyledonae","52493","auto","41 24'93 W","13 00'80 S",NA,NA,NA,NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","3700949","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","N. Roque","4768","2016","4","16","South America - Neotropics","Brazil","Bahia","Mucugê","Trilha para a Cachoeira da Siberia.","-41.3483","-12.9897","903",NA,NA,NA,"US01922752","US01922752_01","Roque, N.","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","3713369","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","N. Roque & Alunos de Bot. III","2063","2009","5","23","South America - Neotropics","Brazil","Bahia",NA,"Mucugê, Chapada Diamantina, trilha Cruzeiro dos Bêbados até Medonha.","-41.37","-13","1020",NA,NA,NA,"US03066415","US03066415_01",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","3713296","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H. Rob.) D.J.N. Hind","N. Roque, P. Acevedo-Rodriguez, V. Funk & S. Keeley","2131","2009","7","4","South America - Neotropics","Brazil","Bahia","Mucugê","Chapada Diamantina, ca. 3 km do Cemitério em direção à Mucugê","-41.3858","-13.0008","987",NA,NA,NA,"US01941116","US01941116_01","Roque, N.","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-02 16:21:30-03","Cenargen","CEN","101894","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Aécio Amaral-Santos","3279","2009","07","03",NA,"Brasil","BA","ITABERABA","Rodovia BR - 242 sentido Itaberaba - Seabra, km 337.","-40.3069000244141","-12.5275001525879",NA,NA,"Exsicatas",NA,"CEN00101894","CEN00101894","B. M. T. Walter",NA,"39857","auto",NA,NA,"2017","10",NA,NA,"4",NA,NA
"121","2020-09-02 16:21:30-03","Cenargen","CEN","109009","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Giselle Lopes Moreira","109","2016","01","06",NA,"Brasil","BA","PALMEIRAS","Morro do Pai Inácio, próximo a torre.","-41.473333","-12.455277","1070","1070","Exsicatas","Arvoreta de 2,5 m de altura, lores lilás, capítlos conglomerados.","CEN00109009","CEN00109009","B. M. T. Walter",NA,NA,NA,"-41.473333","-12.455277","2019","04",NA,NA,"3",NA,NA
"122","2021-03-15 18:25:29-03","USP","SPF","70451","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Eremanthus","harleyi","Eremanthus harleyi","H.Rob.","Harley, RM; Hind, DJN","27255","1988","12","16",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, Vertente leste. Alto do vale acima da Faz. Silvina.","-41.966667","-13.516667","1550","1550",NA,"Árvore/arbusto até 4 m. Tronco ca. 8 cm diâmetro. Copa difusamente ramificada. Flores lilás claro a rosa. Visitado (na chuva) por pequenas abelhas negras.; Sobre rochas.","SPF00070451",NA,NA,NA,NA,NA,"-41.966667","-13.516667",NA,NA,NA,NA,NA,"isotype",NA
"123","2019-11-13 11:16:30-03","USP","SPF","221223","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ferreira, PL","10","2013","05","17",NA,"Brasil","Bahia","Palmeiras","Morro do Pai Inácio, ao redor da trilha iniciada pela torre de transmissão.","-41.473056","-12.45585","1103","1103",NA,NA,"SPF00221223",NA,"Ferreira, PL",NA,NA,NA,"-41.473056","-12.45585","2013","09",NA,NA,NA,NA,NA
"124","2019-10-07 09:11:52-03","UEFS","HUEFS","142763","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ferreira, S.C.","265","2007","05","19",NA,"Brasil","Bahia","Mucugê","Parque Estadual de Mucugê, trilha das Andorinhas.","-41.116667","-11.55",NA,NA,NA,NA,"HUEFS0142763","HUEFS0142763","B.Loeuille","Asteranae",NA,NA,"41W7'0''","11S33'0''","2011","11",NA,NA,NA,NA,NA
"125","2019-10-07 09:11:52-03","UEFS","HUEFS","123916","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Souza, V.C.","22858","1999","05","19",NA,"Brasil","Bahia","Rio de Contas","Estrada Rio de Contas - Mato Grosso.","-41.8114013671875","-13.5789003372192","1010","1010",NA,"Campo rupestre.","HUEFS0123916","HUEFS0123916",NA,"Asteranae","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:11:52-03","UEFS","HUEFS","67885","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Silva-Pereira, V.","29","2002","08","09",NA,"Brasil","Bahia","Palmeiras","Serra dos Brejões - Chapada Diamantina.","-41.5588989257812","-12.5289001464844","900","900",NA,"Campo rupestre.","HUEFS0067885","HUEFS0067885","B.Loeuille","Asteranae","20767","auto",NA,NA,"2007","09",NA,NA,NA,NA,NA
"127","2019-10-07 09:11:52-03","UEFS","HUEFS","209530","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Fonseca, W.O.","76","2012","06","05",NA,"Brasil","Bahia","Palmeiras","Vale do Capão, Parque Nacional da Chapada Diamantina, na cachoeira do riachinho próximo a pousada das fadas.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"HUEFS0209530","HUEFS0209530","N.Roque","Asteranae","20767","auto",NA,NA,"2016","03",NA,NA,NA,NA,NA
"128","2019-10-07 09:11:52-03","UEFS","HUEFS","158161","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Pigozzo, C.M.","223","2008","03",NA,NA,"Brasil","Bahia","Mucugê",NA,"-41.3","-12.683333","1000","1100",NA,"Campo rupestre.","HUEFS0158161","HUEFS0158161","N.Roque","Asteranae",NA,NA,"41W18'","12S41'","2010","03",NA,NA,NA,NA,NA
"129","2019-10-07 09:11:52-03","UEFS","HUEFS","122939","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Funch, R.","244","2004","03","30",NA,"Brasil","Bahia","Mucugê","Capa Bode.","-41.316667","-12.974167",NA,NA,NA,"Gerais/Campo rupestre.","HUEFS0122939","HUEFS0122939",NA,"Asteranae",NA,NA,"41W19'","12S58'27''",NA,NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:11:52-03","UEFS","HUEFS","216443","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Pimenta, K.M.","496","2012","09","20",NA,"Brasil","Bahia","Ibicoara","Machombongo, Chapada Diamantina. Área em torno da Toca.","-41.281667","-13.227778","1130","1130",NA,NA,"HUEFS0216443","HUEFS0216443 HUEFS0216443_e1","M.Alves","Asteranae",NA,NA,"41W16'54''","13S13'40''","2018","11",NA,NA,NA,NA,NA
"131","2019-10-07 09:11:52-03","UEFS","HUEFS","12440","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ganev, W.","1376","1992","10","27",NA,"Brasil","Bahia","Abaíra",NA,"-41.866667","-13.3","1350","1350",NA,NA,"HUEFS0012440","HUEFS0012440","B.Loeuille","Asteranae",NA,NA,"41W52'","13S18'","2007","09",NA,NA,NA,NA,NA
"132","2019-10-07 09:11:52-03","UEFS","HUEFS","127814","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Pigozzo, C.M.","40",NA,NA,NA,NA,"Brasil","Bahia","Mucugê",NA,"-41.333333","-12.966667","1000","1200",NA,NA,"HUEFS0127814","HUEFS0127814","N.Roque","Asteranae",NA,NA,"41W20'","12S58'","2010","03",NA,NA,NA,NA,NA
"133","2019-10-07 09:11:52-03","UEFS","HUEFS","21312","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Pereira, A.","PCD1751","1995","04","24",NA,"Brasil","Bahia","Palmeiras","Pai Inácio, topo do morro, próximo ao cruzeiro.","-41.466667","-12.45","1180","1180",NA,"Vegetação herbáceo-arbustiva em campos gerais de encosta. Afloramentos rochosos de arenito, fraturas abertas com acúmulo de areia hidromórfica","HUEFS0021312","HUEFS0021312","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W28'","12S27'","2000","09",NA,NA,NA,NA,NA
"134","2019-10-07 09:11:52-03","UEFS","HUEFS","145299","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ferreira, V.S.","100",NA,NA,NA,NA,"Brasil","Bahia","Mucugê","Projeto Sempre Viva.","-41.383333","-13",NA,NA,NA,NA,"HUEFS0145299","HUEFS0145299","H.A.Ogasawara","Asteranae",NA,NA,"41W23'","13S0'","2013","01",NA,NA,NA,NA,NA
"135","2019-10-07 09:11:52-03","UEFS","HUEFS","15778","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Ganev, W.","2239","1993","09","15",NA,"Brasil","Bahia","Abaíra",NA,"-41.85","-13.316667","1270","1270",NA,NA,"HUEFS0015778","HUEFS0015778","D.J.N.Hind & H.P.Bautista","Asteranae",NA,NA,"41W51'","13S19'","2000","09",NA,NA,NA,NA,NA
"136","2019-10-07 09:11:52-03","UEFS","HUEFS","170572","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Gimenes, M.","6","2000","04","17",NA,"Brasil","Bahia","Palmeiras","Morro do Pai Inácio","-41.466944","-12.457222",NA,NA,NA,NA,"HUEFS0170572","HUEFS0170572","N.Roque","Asteranae",NA,NA,"41W28'1''","12S27'26''","2012","06",NA,NA,NA,NA,NA
"137","2019-10-07 09:11:52-03","UEFS","HUEFS","182154","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Nascimento, F.H.F.","578","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1500","1500",NA,"Floresta Alto Montana.","HUEFS0182154","HUEFS0182154",NA,"Asteranae",NA,NA,"41W56'43''","13S31'27''",NA,NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:11:52-03","UEFS","HUEFS","182156","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Paralychnophora","harleyi","Paralychnophora harleyi","(H.Rob.) D.J.N.Hind","Nascimento, F.H.F.","580","2008","11",NA,NA,"Brasil","Bahia","Rio de Contas","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1500","1500",NA,"Floresta Alto Montana.","HUEFS0182156","HUEFS0182156",NA,"Asteranae",NA,NA,"41W56'43''","13S31'27''",NA,NA,NA,NA,NA,NA,NA
