"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"91","2021-04-07 11:47:28-03","UFMS","CGMS","71104","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; S.N. Moreira","10850",NA,"Brasil","Fazenda Modelo da Embrapa; varjão próximo à ferrovia Campo Grande - Ponta Porã.",NA,"Ocasional. Habitat: Transição campo úmido - lagoa, em nascente com buriti. Solo orgânico. Relevo plano. Habito: Erva anfíbia de 1,00 m de altura e escapo de 2,50 m de comprimento.","CGMS1103880",NA,"V.J. Pott","2010","04","12","Mato Grosso do Sul","510","510","Terenos","-54.7894444","-20.5583333",NA,NA,"-54,7894444","-20,5583333","2010","04","13",NA,NA,NA,NA
"92","2021-04-07 11:47:28-03","UFMS","CGMS","26799","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","2715",NA,"Brasil","Estrada vicinal no km 175 da BR-262; entre plantios de eucaliptos de ca. 2 e 5 anos; ca. 5km da rodovia; junto a córrego (sem indicação do nome).",NA,NA,"CGMS1056262",NA,"A. Guglieri","2009","06","21","Mato Grosso do Sul","329","329","Água Clara","-53.1872222","-20.3838889",NA,NA,"-53,1872222","-20,3838889","2009","06","21",NA,NA,NA,NA
"93","2021-04-07 11:47:28-03","UFMS","CGMS","65145","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A.C. Rodrigues; A. Pott; K.C.B.S. Santos; A.C. Rodrigues","73",NA,"Brasil","Parque Estadual das Nascentes do Rio Taquari.",NA,"Flor castanha clara. Habitat: Borda de Vereda com degraus areníticos. Habito: Subarbusto. 2 m de altura.","CGMS1098106",NA,"A. Pott","2017","10","25","Mato Grosso do Sul","546","546","Costa Rica","-53.3758334","-18.1083333",NA,NA,"-53,3758334","-18,1083333","2017","12","01",NA,NA,NA,NA
"94","2021-04-07 11:47:28-03","UFMS","CGMS","23623","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"S.N. Moreira; V.J.Pott","160",NA,"Brasil","Fazenda Modelo da Embrapa Gado de Corte; Área de Varjão prox. à ferrovia.",NA,NA,"CGMS1053036",NA,NA,"2008","03","08","Mato Grosso do Sul","504","504","Terenos","-54.79","-20.5566667",NA,NA,"-54,79","-20,5566667",NA,NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:47:28-03","UFMS","CGMS","73119","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; J. Paz; A. Pott","6711",NA,"Brasil","Faz. Modelo, Embrapa, A esquerda da entrada da Fazenda, 17Km da sede da Embrapa.",NA,NA,"CGMS1105926",NA,"V.J. Pott","2004","03","17","Mato Grosso do Sul","520","520","Campo Grande","-54.8122222","-20.55",NA,NA,"-54,8122222","-20,55",NA,NA,NA,NA,NA,NA,NA
"96","2021-04-07 11:47:28-03","UFMS","CGMS","40359","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"C.C.C. Encina; T.R.F. Sinani; A. Pott","42",NA,"Brasil","Distrito de Taboco.",NA,NA,"CGMS1070341",NA,"A. Pott","2013","10","01","Mato Grosso do Sul","494","494","Corguinho","-55.3027778","-19.6855555",NA,NA,"-55,3027778","-19,6855555","2013","10","01",NA,NA,NA,NA
"97","2021-04-07 11:47:28-03","UFMS","CGMS","43625","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri-Caporal; F.J.M. Caporal","3167",NA,"Brasil","Camisão, MS 450.",NA,NA,"CGMS1073603",NA,"A. Guglieri-Caporal","2010","04","01","Mato Grosso do Sul","170","170","Aquidauana","-55.5552778","-20.4877777",NA,NA,"-55,5552778","-20,4877777","2010","04","01",NA,NA,NA,NA
"98","2021-04-07 11:47:28-03","UFMS","CGMS","65295","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"M.H. Silva; D.R. Fonseca; A.S. Rodrigues; V.J. Pott","70",NA,"Brasil","Parque Estadual Nascentes do Rio Taquari, próximo a sede do Cuitelo.",NA,"Fruto palha. Habitat: Campo úmido de vereda, sem buritis em domínio de floresta estacional semidecidual. Solo hidromórfico orgânico. Relevo plano em fundo de vale. Habito: Erva anfíbia. 60 - 70 cm, escapo 1,00 m de altura.","CGMS1098256",NA,"V.J. Pott","2017","10","22","Mato Grosso do Sul","399","399","Alcinópolis","-53.4130556","-18.1572222",NA,NA,"-53,4130556","-18,1572222","2017","10","22",NA,NA,NA,NA
"99","2021-04-07 11:47:28-03","UFMS","CGMS","25960","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","1874",NA,"Brasil","BR-163; km 304.",NA,NA,"CGMS1055386",NA,"A. Guglieri","2009","04","19","Mato Grosso do Sul","273","273","Douradina","-54.5336111","-21.94",NA,NA,"-54,5336111","-21,94","2009","04","25",NA,NA,NA,NA
"100","2021-04-07 11:47:28-03","UFMS","CGMS","25874","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","1788",NA,"Brasil","MS-060; km 370; sentido Campo Grande - Sidrolândia.",NA,NA,"CGMS1055298",NA,"A. Guglieri","2009","04","18","Mato Grosso do Sul","478","478","Campo Grande","-54.74","-20.6063889",NA,NA,"-54,74","-20,6063889","2009","04","25",NA,NA,NA,NA
"101","2021-04-07 11:47:28-03","UFMS","CGMS","71063","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A. Pott; R. Tsuji","7553",NA,"Brasil","Rodovia MS-080, 11 Km SE de Rio Negro.",NA,"Abundante. Habitat: Campo úmido de vereda, perturbado, com bovinos; Solo areno-siltoso. Relevo vale em ondulado. Habito: Erva cespitosa, 2 m altura. Abundante.","CGMS1103715",NA,"V.J. Pott","2005","03","13","Mato Grosso do Sul","340","340","Rio Negro","-54.9991666","-19.5391666",NA,NA,"-54,9991666","-19,5391666",NA,NA,NA,NA,NA,NA,NA
"102","2021-04-07 11:47:28-03","UFMS","CGMS","26081","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","1995",NA,"Brasil","MS-386.",NA,NA,"CGMS1055513",NA,"A. Guglieri","2009","05","28","Mato Grosso do Sul","246","246","Iguatemi","-54.5758334","-23.7305556",NA,NA,"-54,5758334","-23,7305556","2009","05","28",NA,NA,NA,NA
"103","2021-04-07 11:47:28-03","UFMS","CGMS","71065","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Pott; V.J. Pott; V.C. Souza & R. Tsuji","12665",NA,"Brasil","2 Km N do Rio Miranda, rodovia MS-382, 32 Km S de Bonito.",NA,"Abundante. Habitat: Campo periodicamente úmido em área de cerradão/Floresta semidecidual. Habito: Erva cespitosa.","CGMS1103713",NA,NA,"2005","03","09","Mato Grosso do Sul","250","250","Bonito","-56.2388889","-21.2730556",NA,NA,"-56,2388889","-21,2730556",NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 11:47:28-03","UFMS","CGMS","71062","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A.L. Sanches","6600",NA,"Brasil","Futuro condomínio Alphaville ao lado do Makro, BR. .",NA,"Flor ausente; Fruto ocre. Esparsa. Habitat: Campo úmido ao longo do corrego; Solo argiloso. Relevo levemente inclinado. Habito: Erva aquática anfíbia 2 -3 m altura.","CGMS1103716",NA,"V.J. Pott","2004","02","11","Mato Grosso do Sul","620","620","Campo Grande","-54.5561111","-20.4016667",NA,NA,"-54,5561111","-20,4016667",NA,NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:47:28-03","UFMS","CGMS","25580","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"S.A. Cunha; V.J.Pott & S.R.Cieslak","52",NA,"Brasil","Embrapa Gado de Corte,Lagoão,cerca de 1km leste da sede.",NA,NA,"CGMS1055005",NA,"V.J.Pott","2006","03","17","Mato Grosso do Sul","550","550","Campo Grande","-54.7044444","-20.4491666",NA,NA,"-54,7044444","-20,4491666","2006","03","17",NA,NA,NA,NA
"106","2021-04-07 11:47:28-03","UFMS","CGMS","26115","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","2029",NA,"Brasil","MS-386.",NA,NA,"CGMS1055548",NA,"A. Guglieri","2009","05","28","Mato Grosso do Sul","633","633","Ponta Porã","-55.6191667","-22.6491666",NA,NA,"-55,6191667","-22,6491666","2009","05","28",NA,NA,NA,NA
"107","2021-04-07 11:47:28-03","UFMS","CGMS","14017","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"E.L. Jacques; A. Sciamarelli; A. Cavalcante; C.S.C. Arruda; F.G. Kuhn","1214",NA,"Brasil","Fazenda Nova Ponte.",NA,"Planta apresenta floração. Heliófita. Mesofítica. Habitat: Relevo ondulado com drenagem. Habito: Erva.","CGMS1043471",NA,"A. Pott; V.J. Pott","2004","04","15","Mato Grosso do Sul",NA,NA,"Paranaíba","-51.0891666","-19.3047222",NA,NA,"-51,0891666","-19,3047222","2006","02","17",NA,NA,NA,NA
"108","2021-04-07 11:47:28-03","UFMS","CGMS","71061","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"V.J. Pott; A. Pott; J.S.V. Silva; M.M. Abdon; R.F. dos Santos","5098",NA,"Brasil","Entre a ferrovia Ferronorte e a área urbana de Alto Taquari.",NA,"Abundante. Habitat: Brejo graminoso em nascente, com Buritis remanescentes; Solo hidromórfico,turfoso; Relevo quase plano, deprimido. Habito: Erva 1,7 m de altura.","CGMS1103717",NA,NA,"2002","02","28","Mato Grosso",NA,NA,"Alto Taquari","-53.2780556","-17.8558333",NA,NA,"-53,2780556","-17,8558333",NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:47:28-03","UFMS","CGMS","25783","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.A. Damasceno-Junior; A. Monteiro; J.S.V. Silva","5082",NA,"Brasil",NA,NA,NA,"CGMS1055209",NA,"A. Guglieri","2008","03","04","Mato Grosso do Sul",NA,NA,"Dourados","-54.5386111","-21.9694445",NA,NA,"-54,5386111","-21,9694445","2009","06","26",NA,NA,NA,NA
"110","2021-04-07 11:47:28-03","UFMS","CGMS","21173","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"F.S. Maraschyn; F.J.M. Caporal",NA,NA,"Brasil","Estrada Nova Fronteira, MT-235 e antiga BR-364, em terras indígenas. Próximo ao Córrego Bur.",NA,NA,"CGMS1050577",NA,"A. Guglieri","2007","03","12","Mato Grosso",NA,NA,"Campo Novo do Parecis - Sapezal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:47:28-03","UFMS","CGMS","21147","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"A. Guglieri; F.J.M. Caporal","1539",NA,"Brasil","Recanto Anjo de Luz.",NA,NA,"CGMS1050550",NA,"A. Guglieri","2007","07","29","Mato Grosso do Sul",NA,NA,"Corguinho","-54.8293991088867","-19.8316993713379","56513","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:47:28-03","UFMS","CGMS","25299","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.A. Damasceno-Junior; P.R. de Souza","4813",NA,"Brasil","Assentamento Andalucia.",NA,NA,"CGMS1054718",NA,"A. Guglieri","2007","06","05","Mato Grosso do Sul",NA,NA,"Nioaque","-55.8300018310547","-21.1352996826172","49299","auto",NA,NA,"2010","05","17",NA,NA,NA,NA
"113","2021-04-07 11:47:28-03","UFMS","CGMS","7296","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.A. Damasceno-Junior; J.N. Nakajima; U.M. Resende","1565",NA,"Brasil","Córrego a 7km de Rochedo e adjacências.",NA,"Flor esverdeada. Habitat: Campo úmido. Habito: Herbáceo. 2,00m de altura.","CGMS1015837",NA,"A. Pott","1998","08","28","Mato Grosso do Sul",NA,NA,"Rochedo","-54.8925018310547","-19.9531002044678","51925","auto",NA,NA,"2005","05","06",NA,NA,NA,NA
"114","2021-04-07 11:47:28-03","UFMS","CGMS","12499","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"U.M. Resende; S. Aragaki","2672",NA,"Brasil","Reserva Legal da Usina (CASE). Margem do Rio Correntes.",NA,"Inflorescência marrom. Heliófita, higrófita. Fruto do tipo aquênio, estado de conservação ruim. Habitat: Cerrado. Habito: Erva.","CGMS1041880",NA,"A. Guglieri","2001","08","05","Mato Grosso do Sul",NA,NA,"Sonora","-54.7578010559082","-17.5769004821777","115152","auto",NA,NA,"2009","05","01",NA,NA,NA,NA
"115","2021-03-01 16:20:32-03","UNICAMP","UEC","192934","S","Plantae","Liliopsida",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Damasceno Junior, GA; Pott, VJR; Ishii, IH; Assis, EM","2333",NA,"Brazil","Córrego/Corixo Zé Dias",NA,"Erva cespiosa de 1,5m; Mata ciliar do Córrego Zé Dias; Solo -arenoso; Relevo- plano","UEC129704","UEC129704",NA,"2001","05","05","Mato Grosso do Sul","100","100","Corumbá","-57.524083","-17.889722",NA,NA,"-57.524083","-17.889722",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:20:32-03","UNICAMP","UEC","204253","S","Plantae","Liliopsida",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Pilon, NAL; Durigan, G","300",NA,"Brazil","Estação Ecológica de Águas de Santa Bárbara",NA,"Gramínea cespitosa, ca. 1.80 altura, encontrado em solos permanentemente úmidos; Campo Úmido","UEC183001","UEC183001","Pilon, NAL","2016","02","12","São Paulo",NA,NA,"Águas de Santa Bárbara","-49.242153","-22.810417",NA,NA,"-49.242153","-22.810417","2016","02","12",NA,NA,NA,NA
"117","2019-08-20 10:01:25-03","UNICAMP","UEC","38899","S","Plantae","Liliopsida",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Filgueiras, TS","856",NA,"Brazil","Chapada dos Guimarães",NA,"Capim alto, cespitoso, infl. amarela, muito ornamental, até ca. 2 m alt.&nf;Campo. Comum próximo a curso d'água.","UEC096846","UEC096846","Filgueiras, TS","1981","03","03","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:01:25-03","UNICAMP","UEC","21885","S","Plantae","Liliopsida",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Allem, AC; Vieira, G","948",NA,"Brazil","Paiaguás, Fazenda Sant'Ana.",NA,"Erva cespitosa, 1,2 m alt. Campo sujo e úmido. Folhas largas e ásperas. Abundante. Pouco pasrada pelo gado.","UEC096845","UEC096845","Davidse, G","1977","07","18","Mato Grosso do Sul",NA,NA,"Corumbá","-57.6533012390137","-19.0091991424561","295160","auto",NA,NA,"1977",NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:20:32-03","UNICAMP","UEC","100255","S","Plantae","Liliopsida",NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.","97/123",NA,"Brazil","Distrito Estreito",NA,"Margem de cerrado.","UEC024805","UEC024805","Filgueiras, TS","1997","04","21","São Paulo",NA,NA,"Pedregulho","-47.4700012207031","-20.25","27552","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA
"120","2019-06-27 10:26:22-03","UFES","VIES","1186","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Silva, F.C.; Jairo; Wilson & Santos, G.F.","274",NA,"Brasil","Parque Nacional do Araguaia.",NA,NA,"VIES001186","VIES001186","Filgueiras, T.S.","1979","06","21","Goiás",NA,NA,"Santa Isabel","-49.426700592041","-15.2981004714966","36732","auto",NA,NA,"1979",NA,NA,NA,NA,NA,NA
"121","2019-08-16 08:40:36-03","UTFPR","HCF","27906","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.C. Oliveira","9",NA,"Brasil","Reserva Vegetal do Clube de Caça Itororó",NA,"herbácea ca. 1,20 m. Marrom clara.",NA,NA,NA,"2002","01","26","MG",NA,NA,"Uberlândia","-48.309194","-19.005861",NA,NA,"48°18'33,1 W","19°00'21,1 S",NA,NA,NA,NA,NA,NA,NA
"122","2019-08-16 08:40:36-03","UTFPR","HCF","11582","S","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"G.A. Damasceno-Júnior","4813",NA,"Brasil","Assentamento Andalucia",NA,"erva ereta. 1,60 m de altura. Formação: Campo inundável. Solo arenoso.",NA,NA,"A. Guglieri","2007","06","05","MS",NA,NA,"Nioaque","-55.8300018310547","-21.1352996826172","49299","auto",NA,NA,"2010","05","17",NA,NA,NA,NA
"123","2020-12-21 16:40:32-03","MBM","MBM","236920","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Anderson, W.R.","12445","Southern America","Brazil",NA,NA,NA,"MBM236920","MBM236920","Viana, P.L.","1982","02","24","Mato Grosso",NA,NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","123012","auto",NA,NA,"2008","12",NA,NA,NA,NA,NA
"124","2020-12-21 16:40:32-03","MBM","MBM","159491","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Anderson, W.R.","12445","Southern America","Brazil","Ca. 5km N of Barra do Garças",NA,NA,"MBM159491","MBM159491","Davidse, G.",NA,NA,NA,"Mato Grosso",NA,NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:40:32-03","MBM","MBM","156381","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58614","Southern America","Brazil","Rod. MS-295, Rio Panduí",NA,NA,"MBM156381","MBM156381","Renvoize, S.A.",NA,NA,NA,"Mato Grosso do Sul",NA,NA,"Iguatemi","-54.5611000061035","-23.6802997589111","71460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:40:32-03","MBM","MBM","13074","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Krapovickas, A.; et al.; et al.","14285","Southern America","Paraguay",NA,NA,NA,"MBM013074","MBM013074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:40:32-03","MBM","MBM","13736","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.","22835","Southern America","Brazil","Estrada para Miranda",NA,NA,"MBM013736","MBM013736","Renvoize, S.A.",NA,NA,NA,"Mato Grosso",NA,NA,"Anastácio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:40:32-03","MBM","MBM","32706","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.","35943","Southern America","Brazil","Sete Quedas",NA,NA,"MBM032706","MBM032706","Renvoize, S.A.",NA,NA,NA,"Mato Grosso",NA,NA,"Rio Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:40:32-03","MBM","MBM","417764","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Oliveira, G.C.","9","Southern America","Brazil","Clube Caça e Pesca Itororó de Uberlândia, Reserva Vegetal do clube. A 300 m da estrada vicinal RM 479, na altura do Km 1,3",NA,"Herbácea ca. 1,20m. Marrom claro.; Vereda.","MBM417764","MBM417764",NA,"2002","01","26","Minas Gerais",NA,NA,"Uberlândia","-48.309194","-19.005861",NA,NA,"-48.309194","-19.005861",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:40:32-03","MBM","MBM","45346","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Pedersen, T.M.","11100","Southern America","Brazil","45346",NA,NA,"MBM045346","MBM045346","Rosengurtt, B.",NA,NA,NA,"Mato Grosso",NA,NA,"Dourados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:40:32-03","MBM","MBM","191123","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64834","Southern America","Brazil","Serra do Cabral",NA,NA,"MBM191123","MBM191123",NA,NA,NA,NA,"Minas Gerais",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:40:32-03","MBM","MBM","230180","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Stannard, B.; et al.; et al.","s.n.","Southern America","Brazil","Riacho da Cruz",NA,NA,"MBM230180","MBM230180","Renvoize, S.A.",NA,NA,NA,"Bahia",NA,NA,"Abaíra","-41.6636009216309","-13.2496995925903","26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:40:32-03","MBM","MBM","155599","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56689","Southern America","Brazil","Salto do Fraga.",NA,"Campo rupestre, solo arenoso às margens do rio.","MBM155599","MBM155599","Viana, P.L.","1992","04","06","Bahia",NA,NA,"Rio de Contas","-41.8114013671875","-13.5789003372192","49773","auto",NA,NA,"2008","12",NA,NA,NA,NA,NA
"134","2020-12-21 16:40:32-03","MBM","MBM","100199","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Anderson, W.R.; et al.; et al.","12445","Southern America","Brazil","Barra do Garças",NA,NA,"MBM100199","MBM100199","Davidse, G.",NA,NA,NA,"Mato Grosso",NA,NA,"Barra do Garças","-52.2566986083984","-15.8900003433228","123012","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:40:32-03","MBM","MBM","293238","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","77306","Southern America","Brazil","Rodovia Bonito Anatácio, Fazenda Capão Verde.",NA,"Cerrado.","MBM293238","MBM293238","Viana, P.L.","2004","03","19","Mato Grosso do Sul",NA,NA,"Bonito","-56.4818992614746","-21.1210994720459","71352","auto",NA,NA,"2008","12",NA,NA,NA,NA,NA
"136","2020-12-21 16:40:32-03","MBM","MBM","195268","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64930","Southern America","Brazil","Rio da Onça",NA,NA,"MBM195268","MBM195268","Lopez, M.G.",NA,NA,NA,"Minas Gerais",NA,NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:40:32-03","MBM","MBM","173275","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E. Hubbard",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","61875","Southern America","Brazil","Serra do Espinhaço",NA,NA,"MBM173275","MBM173275","Renvoize, S.A.",NA,NA,NA,"Minas Gerais",NA,NA,"Monte Azul","-42.874698638916","-15.1549997329712","41110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-09-04 01:20:22-03","MNHN","RECOLNAT_MNHN_P","P00378235","PreservedSpecimen",NA,NA,NA,"Poaceae","Loudetia","flammida","Loudetia flammida","(Trin.) C.E.Hubb.",NA,"Hassler, E.",NA,NA,"Paraguay","Paragyay septentrional : in regione cursus superioris fluminis Apa","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00378235' target='other'> <mi>dwc_moreinfo</mi></a>","P00378235","P00378235_01","Kamundi","1901","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440",NA
