"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","coordinatePrecision","geoFlag","relatedCatalogItem","individualCount","eventTime","fieldNumber"
"96","2020-12-21 16:45:51-03","MBM","MBM","301114","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Stehmann, J.R.","2009","07","17","Mocochinski, A.Y.; et al.; et al.","230","2003","11","14","Brazil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire. Morro Tucum","-49.0553016662598","-25.3055992126465",NA,NA,"1700","1700","Arbórea ereta 3,5 m em ecótono floresta/refúgio . Refúgio Estacional Altomontano","MBM301114","MBM301114",NA,NA,"Southern America",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"97","2020-12-21 16:45:51-03","MBM","MBM","234572","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, L.A.",NA,NA,NA,"Hatschbach, G.","22707",NA,NA,NA,"Brazil","Paraná","Clevelândia","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,NA,"MBM234572","MBM234572",NA,NA,"Southern America",NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA
"98","2020-12-21 16:45:51-03","MBM","MBM","2601","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","15030",NA,NA,NA,"Brazil","Paraná","Palmas","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"MBM002601","MBM002601",NA,NA,"Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"99","2020-12-21 16:45:51-03","MBM","MBM","210197","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Stehmann, J.R.",NA,NA,NA,"Stehmann, J.R.; et al.; et al.","1695",NA,NA,NA,"Brazil","Paraná","Prudentópolis","Prudentópolis","-50.9777984619141","-25.2131004333496",NA,NA,NA,NA,NA,"MBM210197","MBM210197",NA,NA,"Southern America",NA,NA,NA,NA,"61049","auto",NA,NA,NA,NA
"100","2020-12-21 16:45:51-03","MBM","MBM","301560","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Smith, S.F.","1985",NA,NA,"Sehnem, P.A.","3934","1985","10","23","Brazil","Rio Grande do Sul","Salvador do Sul",NA,"-51.5113983154297","-29.4382991790771",NA,NA,NA,NA,"Arbor in pascuis.","MBM301560","MBM301560",NA,NA,"Southern America",NA,NA,NA,NA,"14966","auto",NA,NA,NA,NA
"101","2020-12-21 16:45:51-03","MBM","MBM","248809","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Smith, S.F.",NA,NA,NA,"Wasum, R.","270",NA,NA,NA,"Brazil","Rio Grande do Sul","São Francisco de Paula","Rod. RS-235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"MBM248809","MBM248809",NA,NA,"Southern America",NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"102","2004-08-09 17:42:49-03","MNHN","RECOLNAT_MNHN_P","P00367216","PreservedSpecimen",NA,"Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Smith",NA,NA,NA,"Smith, L.B.|Klein, R.M.",NA,"1964","12","3","Brésil",NA,NA,"mun. Agua Doce, Campos de Palmas, 24 km SE Horizonte (Parana)","-51.41667","-26.75",NA,NA,"1000","1200","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00367216' target='other'> <mi>dwc_moreinfo</mi></a>","P00367216","P00367216_01",NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"13489"
"103","2020-12-11 11:42:17-03","UFMG","BHCB","10828","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,"2013",NA,NA,"Stehmann, JR; Dutilh, JHA","1549","1994","11","04","Brasil","Rio Grande do Sul","Bom Jardim da Serra","Estrada Bom Jardim-Dom Joaquim, KM 29",NA,NA,NA,NA,"1300","1300","Árvore de pequeno porte (ca; 4-5m); flores com corola branca","BHCB018517",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:42:17-03","UFMG","BHCB","133641","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,"2013",NA,NA,"Stival-Santos, A; Silveira, S","578","2009","03","25","Brasil","Santa Catarina","Água Doce","Herciliópolis","-51.4825","-26.818056","-51.4825","-26.818056","1315","1315","Altura 4m; Floresta Ombrófila Mista, Coletada en torno do fragmento","BHCB018514",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:42:18-03","UFMG","BHCB","188760","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,"2017","11","20","Stehmann, JR","6432","2017","11","20","Brasil","Minas Gerais","Camanducaia","nas proximidades do pesqueiro Lago Azul","-45.938403","-22.707081","-45.938403","-22.707081","1788","1788","Subarbusto, estolonífero, ca. 60cm compr., flores brancas, pêndulas, anteras amarelas; sub-bosque de fragmento bem conservado de Floresta Ombrófila Densa/Floresta Ombrófila Mista","BHCB188760",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:42:18-03","UFMG","BHCB","31175","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,NA,NA,NA,"Stehmann, JR; Ippolito, A","1695","1995","12","01","Brasil","Paraná","Prudentópolis",NA,"-50.775278","-25.409167","-50.775278","-25.409167",NA,NA,"Àrvore, ca. 6m de altura, corola branca","BHCB018518",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:42:18-03","UFMG","BHCB","155736","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,"2013",NA,NA,"Giacomin, LL; Mota, NFO; Rezende, VL","1723","2012","02","13","Brasil","Santa Catarina","Urubici","Estrada de subida para o Morro da Igreja, Entrada de acesso secundário para chácaras, próximo a contensão de encosta.","-49.488222","-20.056389","-49.488222","-20.056389","1171","1171","Arvoreta, 3m., frutos verdes.; Em margem de floresta ombrófila mista secundária.","BHCB018513",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:42:18-03","UFMG","BHCB","18758","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,NA,NA,NA,"Stehmann, JR; Stehmann, JR","340","1984","11",NA,"Brasil","Rio Grande do Sul","Esmeralda","Estação Ecológica de Aracuri, Espécime localizado atrás dos alojamentos.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Arbóreo, cerca de 7 m.; Beira de mato com pinheiro (Araucaria)","BHCB018519",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"109","2021-02-11 17:21:51-03","UFPR","UPCB","8485","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Smith & Downs","Hatschbach, G.","1970","01","01","Hatschbach, G.","22707","1970","10","16","Brasil","Paraná","Clevelândia",NA,"-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"Arvoreta 5m. Pétalas alvas, anteras amarelas. Capoeira..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30860","auto",NA,NA,NA,NA
"110","2021-02-11 17:21:51-03","UFPR","UPCB","14143","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Smith & Downs","Mentz, L.A.","1996","12","06","Britez, R.M.","218","1985","11","01","Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore de 8m, com flores brancas..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"111","2021-02-11 17:21:51-03","UFPR","UPCB","51428","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Smith & Downs","Liebsch, D.","2005","01","01","Liebsch, D.","994","2004","12","17","Brasil","Paraná","Bituruna","Fazenda Lageado Grande","-51.5525016784668","-26.1613998413086",NA,NA,NA,NA,"Árvore 5m, capoeira. Floresta ombrófila montana. Alt.: 987m s.n.m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30743","auto",NA,NA,NA,NA
"112","2009-07-09 17:05:00-03","MO","MOBOT","2477753","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, L. A.",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 3490","1956","11","29","Brazil","Paraná",NA,"Pangaré",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2012-04-12 08:04:00-03","MO","MOBOT","2477774","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs",NA,NA,NA,NA,"Guido F.J. Pabst|Edmundo Pereira","Pabst 6200","1961","10","22","Brazil","Santa Catarina",NA,"Rio Lavatudo",NA,NA,NA,NA,"1050.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2012-04-13 09:00:00-03","MO","MOBOT","3392305","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Sandra Knapp",NA,NA,NA,"Lyman B. Smith|Roberto M. Klein","Smith 13489","1964","12","3","Brazil","Santa Catarina",NA,"Mun. Agua Doce: Campos de Palmas 24 km southeast of Horizonte (Parana).","-51.41666","-26.75",NA,NA,"1000.00000000","1200.00000000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3392629","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Sandra Knapp",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 22707","1969",NA,NA,"Brazil","Paraná",NA,"Clevelandis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-09-12 05:00:02-03","US","US","2458231","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"R. M. Klein","4567","1963","11","2","Brazil","Santa Catarina","Lajes","Painel, Lajes","-50.326099395752","-27.8160991668701",NA,NA,"950",NA,NA,"US00982966","US00982966_01 US00982966_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,"70701","auto",NA,"1",NA,NA
"117","2020-09-12 05:00:02-03","US","US","2423786","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs",NA,NA,NA,NA,"G. F. J. Pabst & E. Pereira","6373","1961","10","22","Brazil","Santa Catarina",NA,"Margem do rio Lavatudo, entre Lages e S. Joaquim.",NA,NA,NA,NA,"1050",NA,NA,"US00027014","US00027014_01",NA,"Solanales","South America",NA,"Dicotyledonae",NA,"Holotype",NA,NA,NA,"1",NA,NA
"118","2020-09-12 05:00:02-03","US","US","2536668","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"G. Hatschbach","15030","1966","10","19","Brazil","Paraná",NA,"Palmas",NA,NA,NA,NA,NA,NA,NA,"US00982964","US00982964_01 US00982964_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"119","2020-09-12 05:00:02-03","US","US","3387598","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"R. Wasum","270","1999","11","14","Brazil","Rio Grande do Sul","São Francisco do Paula","Mun. São Francisco do Paula - RS 235","-50.5503","-29.3647",NA,NA,"800",NA,NA,"US01932196","US01932196_01 US01932196_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-12 05:00:02-03","US","US","1616673","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs",NA,NA,NA,NA,"E. Schwebel","s.n.","1917","8",NA,"Brazil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,NA,NA,NA,"US01931915","US01931915_01 US01931915_02",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"121","2020-09-12 05:00:02-03","US","US","2436231","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"G. Pabst & E. Pereira","6281","1961","10","24","Brazil","Rio Grande do Sul",NA,"Aparades da Serra",NA,NA,NA,NA,"1300",NA,NA,"US00982967","US00982967_01 US00982967_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2492257","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"L. B. Smith & R. M. Klein","13489","1964","12","3","Brazil","Santa Catarina","Agua Doce","Campos de Palmas, 24 km SE of Horizonte (Paraná)","-51.42","-26.75",NA,NA,"1000","1200",NA,"US00982965","US00982965_01 US00982965_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US","3024776","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"Bro. A. Sehnem","2203","1946","10","15","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00982970","US00982970_01 US00982970_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US","82125","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"G. Pabst & E. Pereira","6123","1961","10","21","Brazil","Santa Catarina",NA,"BR-2, planalto Santarinense, perto Sta. Cecilia",NA,NA,NA,NA,"1100",NA,NA,"US00982968","US00982968_01 US00982968_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","2492263","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs",NA,NA,NA,NA,"L. Smith & R. Reitz","12909","1964","10","24","Brazil","Santa Catarina","Faxinal dos Guedes","Riverargin, gorge of the Rio Irani, 12 km southeast of Fachinal dos Guedes","-52.2","-26.95",NA,NA,"500","600",NA,"US01931914","US01931914_01 US01931914_02",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","3024775","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Knapp, S. D.",NA,NA,NA,"Bro. A. Sehnem","3934","1949","10","23","Brazil","Rio Grande do Sul",NA,"Sa~o Salvador, Montenegro",NA,NA,NA,NA,"600",NA,NA,"US00982969","US00982969_01 US00982969_02",NA,"Solanales","South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"127","2019-12-09 17:31:00-03","UFPR","EFC","14498","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Ribeiro, C.L.","2015","05","03","Ribeiro, C.L.","202","2015","01","14","Brasil","Paraná","Santa Cecília","Arredores da cidade, BR - 101","-50.43247","-26.887117","-50.432470","-26.887117","1130","1130","Arvoreta próxima a estrada","EFC014498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-15 09:54:06-03","UFPR","EFC","18231","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Seki M. S.","2019","04","23","Seki M. S.",NA,"2019","02","14","Brasil","SC","Mafra","Faixa de domínio da rodovia BR-116","-49.884336","-26.209498","-49.884336","-26.209498","860","860","Árvore com 8,5 m de altura e 25 cm de CAP; ocorrência em borda de floresta junto à rodovia BR-116. Flores brancas. __COMMOM_NAME__: coerana-forquilha","EFC018231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-12-09 17:30:59-03","UFPR","EFC","13709","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Ribeiro, C.L.","2015","04","07","Ribeiro, C.L.","148","2015","03","07","Brasil","Paraná","Palmas",NA,"-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,"Indivíduo isolado, com 2m de altura","EFC013709",NA,NA,NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"130","2021-03-25 13:53:45-03","UNIVILLE","JOI","17381","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Oliveira, AA de","2015","01","03","Oliveira, A. A. de","967","2015","01","03","Brasil","Santa Catarina","Urubici","Morro da Igreja - Parque Nacional São Joaquim","-49.498333","-28.082778","49º29'54''W","28º4'58''S","154","154","Floresta Ombrófila Mista Alto Montana; Estágio médio de regeneração","JOI017381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-03-07 08:31:50-03","F","FMNH-SEEDPLANTS","V0131111F","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0131111F","V0131111F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-03-07 08:31:50-03","F","FMNH-SEEDPLANTS","V0131112F","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0131112F","V0131112F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"133","2015-03-07 08:31:50-03","F","FMNH-SEEDPLANTS","V0131113F","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0131113F","V0131113F_01","Spermatophyta",NA,"South America",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-11-12 17:03:38-03","UEL","FUEL","56275","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Oliveira, AA de","2011","01","25","Verdi, M; Carneiro, FE","629","2008","04","30","Brasil","Santa Catarina","Correia Pinto","Florística IFFSC 301. UTM 576955S, 694344O","-50.22","-27.630833","-50.22","-27.630833",NA,NA,NA,"FUEL056275",NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-23 13:23:08-03","MN","R-TIPOS","116989","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Smith, L.B.","1964",NA,NA,"Pabst, G.F.J.; Pereira, E. 6296","6123","1961","10","21","Brasil","Santa Catarina","Santa Cecília","BR-2","-50.4268989562988","-26.9608001708984",NA,NA,"1100","1100",NA,"R000116989","R000116989_001",NA,NA,NA,NA,NA,NA,"Isoparatypus","37034","auto",NA,NA,NA,NA
"136","2020-08-20 15:00:41-03","UFSC","FLOR","3443","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Reitz, R.","12909","1964","10","24","Brasil","Santa Catarina","Faxinal dos Guedes","gorge of the Rio Irani, 12 km sudeste.","-52.2","-26.95","52º12'W","26º57'S","500","500","shrub, 2m altura","FLOR0003443",NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-08-20 15:00:41-03","UFSC","FLOR","53708","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Campestrini, S.","2013","12","05","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","824","2013","11","26","Brasil","Santa Catarina","Água Doce","Fazenda Roseira. Rafael-Pierdona@hotmail.com.","-51.575278","-26.715556","51º34'31''W","26º42'56''S","1300","1300",NA,"FLOR0053708",NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-20 15:00:41-03","UFSC","FLOR","3454","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs","Smith, L.B.",NA,NA,NA,"Smith, L.B.; Klein, R.M.","13489","1964","12","03","Brasil","Santa Catarina","Água Doce",NA,"-51.5560989379883","-26.9978008270264",NA,NA,"1000","1000",NA,"FLOR0003454",NA,NA,"Solanales",NA,NA,NA,NA,NA,"52743","auto",NA,NA,NA,NA
"139","2020-08-20 15:00:41-03","UFSC","FLOR","1192","PreservedSpecimen","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B.Sm. & Downs",NA,NA,NA,NA,"Klein, R.M.","4567","1963","11","02","Brasil","Santa Catarina","Lages","Painel.","-50.326099395752","-27.8160991668701",NA,NA,"950","950","arvoreta, flor branca, 4m altura","FLOR0001192",NA,NA,"Solanales",NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"140","2021-02-08 12:45:55-03","UFRGS","ICN","021721","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","1995","08","18","Lindeman, JC; et al.","s.n.","1972","12","27","Brasil","RS","Canela","Parque Estadual do Caracol","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"Arbusto, frutos verdes","ICN00037216",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"16452","auto",NA,NA,NA,NA
"141","2021-02-08 12:45:55-03","UFRGS","ICN","062213","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","1995","09","08","Stehmann, JR","340","1984","11",NA,"Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Árvore, 7,6m; Beira de mata","ICN00037210",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"142","2021-02-08 12:45:55-03","UFRGS","ICN","112488","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Stehmann, JR",NA,NA,NA,"Stehmann, JR","s.n.","1984","06","13","Brasil","RS","Esmeralda","Estação Ecológica do Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Árvore, 6m","ICN00037205",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"143","2021-02-08 12:45:55-03","UFRGS","ICN","195103","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","2009","05",NA,"Wasum, R; Sartori, M","3913","2006","09","03","Brasil","PR","São Mateus do Sul","Dois Irmãos.","-50.3828010559082","-25.8742008209229",NA,NA,"800","800","Doação Universidade de Caxias do Sul (UCS) 30875; Com flores brancas.; Em orla da mata.","ICN00037212",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"144","2021-02-08 12:45:55-03","UFRGS","ICN","195104","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Stehmann, JR",NA,NA,NA,"Arzivenco, L","731","1979","11","09","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"ICN00037213",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"145","2021-02-08 12:45:55-03","UFRGS","ICN","195105","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","2017",NA,NA,"Arzivenco, L","13","1978","04","09","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"ICN00037214",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"146","2021-02-08 12:45:55-03","UFRGS","ICN","063760","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","1995","09","08","Stehmann, JR","145","1982","10",NA,"Brasil","RS","Esmeralda","Estação Ecológica Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"Árvore, 6m, flores brancas, caule esbranquiçado, folhas com domáceas","ICN00037211",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"147","2021-02-08 12:45:55-03","UFRGS","ICN","156537","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","2016","08",NA,"Soares, ELC","245","2004","10","29","Brasil","RS","Esmeralda","Estação Ecológica de Aracuri","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,"ICN00037163",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
"148","2021-02-08 12:45:55-03","UFRGS","ICN","111138","S","Plantae","Solanaceae","Solanum","pabstii","Solanum pabstii","L.B. Sm. & Downs","Mentz, LA","1995","10","10","Sobral, M; Stehmann, JR; Tutie, J","7622","1994","11",NA,"Brasil","RS","Maquiné","Barra do Ouro","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Arvoreta, 3m, flores brancas; Mata atlântica","ICN00037217",NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA
