"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber"
"103","2008-05-27 22:02:00-03","MO","MOBOT","1823546","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11821","South America","Brazil","Sergipe",NA,NA,NA,NA,"(Flüggé) Hitchc.","1976","4","2",NA,"Municipio Cristinápolis: Banks of the Rio Real at the state border of Sergipe and Bahia along Highway BR-101. Sandy river bank.",NA,NA,"80.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1210"
"104","2014-04-24 11:10:00-03","MO","MOBOT","1825058","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12247A","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","4","28","Pedro Camejo","Southern bank of the Río Cinaruco, 3 km directly south of Pesquero (in a straight line). Area between the river and the laguna.","-67.2333333","6.6","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1255"
"105","2014-04-24 09:21:00-03","MO","MOBOT","1826093","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12496","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","2","Pedro Camejo","9 km directly (in a straight line) WNW of Paso de Cinaruco chalana along the banks of the Río Cinaruco.","-67.5833333","6.5833333","60.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1259"
"106","2014-04-24 09:17:00-03","MO","MOBOT","1826360","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12581","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","2","Pedro Camejo","27 km directly (in a straight line) WSW of Paso de Cinaruco along the banks of the Río Cinaruco.","-67.75","6.5166667","65.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1261"
"107","2013-10-05 06:33:00-03","MO","MOBOT","1826471","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12634","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","4",NA,"Distrito Pedro Camejo; ca. 4.5 km downstream from the mouth of the Río Cinaruco at its junction with the Río Orinoco, north bank of the river; rather low gallery forest with bamboo a prominent component.","-67.15","6.7","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1264"
"108","2013-10-05 06:33:00-03","MO","MOBOT","1826473","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12635","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","4",NA,"Distrito Pedro Camejo; ca. 4.5 km downstream from the mouth of the Río Cinaruco at its junction with the Río Orinoco, north bank of the river; rather low gallery forest with bamboo a prominent component.","-67.15","6.7","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1264"
"109","2013-10-05 06:33:00-03","MO","MOBOT","1826611","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12705","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","5",NA,"Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.","-67.05","7.16666","30.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265"
"110","2013-10-05 06:33:00-03","MO","MOBOT","1826805","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 12798","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","6",NA,"Distrito Pedro Camejo; banks of the Río Capanaparo between caños La Pica and La Guardia, 14 km directly (in a straight line) SW of Urañon.","-67.3","6.9","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1266"
"111","2013-10-05 06:33:00-03","MO","MOBOT","1827573","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 13125","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","12",NA,"Distrito Pedro Camejo; gallery forest on the west bank of the Río Capanaparo at its intersection with Caño Lindabaro.","-67.11666","7.03333","40.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1270"
"112","2013-10-05 06:33:00-03","MO","MOBOT","1827754","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 13235","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","14",NA,"Distrito San Fernando; mouth of the Río Arauca at its intersection with the Río Orinoco. Gallery forest along both banks of the river.","-66.6","7.4","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1272"
"113","2014-12-27 21:25:00-02","MO","MOBOT","1917529","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Mauricio Ramia","Ramia 2563","South America","Venezuela","Guárico",NA,NA,NA,NA,"(Flüggé) Hitchc.","1961","7","28",NA,"Cereania Estación Biológica de los Llanas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-11-27 00:34:00-02","MO","MOBOT","1917530","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Julian A. Steyermark|George S. Bunting|Carlos A. Blanco","Steyermark 102246","South America","Venezuela","Barinas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1968","4","12",NA,"Sand bar. A lo largo de los márgenes del Río Cáparo, entre Campamento Cachicamo y Boca de Garza, este de El Cantón",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2013-10-05 06:35:00-03","MO","MOBOT","1917533","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Ángel C. González","Davidse 13323","South America","Venezuela","Apure",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","5","16",NA,"Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.","-66.76666","7.36666","35.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1361"
"116","2008-05-27 22:02:00-03","MO","MOBOT","1923850","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","B. Bruderreck","Bruderreck 72","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"(Flüggé) Hitchc.","1987","12","4","Velasco","San Ignacio 35 km hacia O, comunidad San Bartolo, pampa quemada, húmeda.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2011-12-22 05:00:00-02","MO","MOBOT","215541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Teodoro Rojas","Rojas 2795","South America","Paraguay","Alto Paraguay",NA,NA,NA,NA,"(Flüggé) Hitchc.","1917","1","21",NA,"Puerto Casado.","-57.91666","-22.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2017-02-11 05:13:00-02","MO","MOBOT","231091","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Volkmar Vareschi","Vareschi 7565","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2017-02-11 05:13:00-02","MO","MOBOT","231102","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Volkmar Vareschi","Vareschi 6769","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2013-08-23 04:12:00-03","MO","MOBOT","231113","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Llewelyn Williams","Williams 13367","South America","Venezuela","Bolívar",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2013-08-23 04:12:00-03","MO","MOBOT","231124","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Llewelyn Williams","Williams 11201","South America","Venezuela","Bolívar",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","231135","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Henry H. Rusby|Roy W. Squires","Rusby 351","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","231146","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Henry H. Rusby|Roy W. Squires","Rusby 48","South America","Venezuela","Delta Amacuro",NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","231157","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17113","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1979","5","3",NA,"Departamento Atabapo: upper portion of Caño Caname. River bank.","-67.21666","3.66666","100.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-60"
"125","2014-09-11 10:06:00-03","MO","MOBOT","231167","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17282","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1979","5","6","Atabapo","Area between the western base of Cerro Yapacana and the headwaters of Caño Cotúa.","-66.8666667","3.6333333","100.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","79-63"
"126","2010-05-20 16:12:00-03","MO","MOBOT","231178","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 16789","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1979","4","27",NA,"Departamento Atures: near Capuana, E bank of the Río Orinoco.","-67.8","4.7833333","90.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","79-51"
"127","2018-07-09 09:45:00-03","MO","MOBOT","231189","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|Otto Huber","Davidse 15129","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","4","16","Atures","22 km S of Puerto Ayacucho along the road to Samariapo; near Garcitas.","-67.6","5.4666667","85.00000000",NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","78-27"
"128","2008-05-27 22:02:00-03","MO","MOBOT","238112","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 23152","South America","Peru","Loreto",NA,NA,NA,NA,"(Flüggé) Hitchc.","1979","11","4","Maynas","Rio Momon",NA,NA,NA,NA,"G. Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-02-24 09:07:00-03","MO","MOBOT","249213","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|James S. Miller","Davidse 26390","South America","Colombia","Guainía",NA,NA,NA,NA,"(Flüggé) Hitchc.","1984","6","22",NA,"Immediately S of Casuarito, lajas along the Río Orinoco.","-68.7772223","2.9516667","90.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","84-42"
"130","2014-04-24 11:32:00-03","MO","MOBOT","249292","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gerrit Davidse|James S. Miller","Davidse 26469","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1984","6","23","Atures","Puerto Ayacucho, between the electric power plant and the Río Orinoco.","-67.6166667","5.6666667","90.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","84-44"
"131","2009-06-24 20:50:00-03","MO","MOBOT","2977051","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Jason R. Swallen","Swallen 6934","South America","Brazil","Pará",NA,NA,NA,NA,"(Flüggé) Hitchc.","1943","12","6",NA,"Almost pure stand on flooded ground margin of bay. Jacaré Bay, Rio Tapajas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2012-03-28 20:09:00-03","MO","MOBOT","2974612","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2456","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","10","29",NA,"Faz. Bodoquena-Sede Guaicurus, Mun. Miranda.",NA,NA,NA,NA,"J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-12-25 13:27:00-02","MO","MOBOT","2974631","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","E. Fromm|E. Santos","Fromm 1376","South America","Brazil","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1963","1","22",NA,"Manaus, Ponta Negra. Formando grande estoloes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2011-02-08 08:13:00-02","MO","MOBOT","2974761","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1414","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","11","20",NA,"Faz. Santa Filomena-Dist. Nhecolândia-Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-12-01 04:51:00-02","MO","MOBOT","2975002","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Julian A. Steyermark|Otto Huber|Paul E. Berry|Parker Redmond","Steyermark 117167","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","5","12",NA,"Deptos. Atures y Atabapo bosque ribereño paricalmente inundado de la ribera sur y norte del río Orinoco, poco más abajo de la confluencia con el río Venturari, alrededores de Santa Barbara del Orinoco.","-67.05","3.98333","90.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-08-07 05:32:00-03","MO","MOBOT","2975106","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Rubén A. Montes","Montes 1146","South America","Venezuela","Guárico",NA,NA,NA,NA,"(Flüggé) Hitchc.","1982","6","17",NA,"Morichal El Recreo. 5 km sur de la Estaciona Biologica de Los Llanos. Calabozo.",NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-09-03 17:21:00-03","MO","MOBOT","2975111","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Henry H. Rusby|Roy W. Squires","Rusby s.n.","South America","Venezuela",NA,NA,NA,NA,NA,"(Flüggé) Hitchc.","1896","4",NA,NA,"Lower Orinoco.",NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-08-22 04:39:00-03","MO","MOBOT","2975283","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Gabriel Picón N.","Picón Navas 1609","South America","Venezuela","Bolívar",NA,NA,NA,NA,"(Flüggé) Hitchc.","1989","5","22",NA,"Mpio Autónomo Piar. Isla inundable del Río Caroní frente a El Plomo.","-62.83333","6.80722","280.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-08-07 05:32:00-03","MO","MOBOT","2975354","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Rubén A. Montes","Montes 1146","South America","Venezuela","Guárico",NA,NA,NA,NA,"(Flüggé) Hitchc.","1982","6","17",NA,"Morihal El Recreo. 5 km sur de la Estación Ecologica de Los Llanos. Calaboro.",NA,NA,NA,NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-09-30 14:38:00-03","MO","MOBOT","2975504","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Basil Stergios|Gerardo Aymard|Leo Nico","Stergios 8265","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1985","4","17",NA,"Depto. Rio Negro. Selvas pluvia les de rebalse (inundable) del río Emoni, hasta aprox. 8 Km arriba de la boca. Aguas semi-negras.",NA,NA,NA,NA,"Gerrit Davisdse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2011-02-08 08:13:00-02","MO","MOBOT","2975524","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1728","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","1","19",NA,"Faz. Descalvados-Mun. Cáceres.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2011-02-08 08:13:00-02","MO","MOBOT","2975619","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1404","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","11","14",NA,"Faz. Sto Estevao-Dist. Paiaguás-Mun. Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2011-02-28 13:51:00-03","MO","MOBOT","2975649","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Romero*","Romero 1909","South America","Venezuela","Amazonas",NA,NA,NA,NA,"(Flüggé) Hitchc.","1989","4","20",NA,"Atures, Caño Ucata, bosque rivereño a la largo del caño, ca. 3 Km de su confluencia con el Río Orinoco.","-67.8","4.38333","78.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-02-08 08:13:00-02","MO","MOBOT","2975722","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1208","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","11","14",NA,"Faz. Sto Estevao-Dist. Paiguás-Mun.Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-03-28 20:09:00-03","MO","MOBOT","2975877","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2435","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","10","28",NA,"Faz. Bodoquena. Carandazal, Mun. de Corumbá.",NA,NA,NA,NA,"J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2011-02-08 08:13:00-02","MO","MOBOT","2976046","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1358","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","11","11",NA,"Faz. Sant'Ana-Dist. Paiaguás-Mun. Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","2976087","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Jason R. Swallen","Swallen 3233","South America","Brazil","Pará",NA,NA,NA,NA,"(Flüggé) Hitchc.","1934","1","14",NA,"Aramanary, Rio Tapajos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2012-04-06 17:22:00-03","MO","MOBOT","2976137","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","M.G. Silva|Carlos S. Rosário","Silva 3709","South America","Brazil","Pará",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","11","13",NA,"Itaituba km 63 da estrada Itaituba, Jacarea-canga, parque Nacional do Tapajós (I.B.D.F.) reserva Biolog. Picada para a cachoeira.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2009-06-24 18:36:00-03","MO","MOBOT","2976890","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Agnes Chase","Chase 7911","South America","Brazil","Bahia",NA,NA,NA,NA,"(Flüggé) Hitchc.","1924","12","13",NA,"Near Rio West of Sao Francisco. In shelter of low brush, open sandy ground.",NA,NA,"300.00000000",NA,"Gerrit Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2008-05-27 22:02:00-03","MO","MOBOT","2977215","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Tarciso S. Filgueiras","Filgueiras 1941","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"(Flüggé) Hitchc.","1989","11","5",NA,"Mpio de Formoso; Parque Nacional Grande Sertao Veredas; verde próximo ao Rio Preto.","-45.76666","-15.13333",NA,NA,"Filgueiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2014-07-23 15:26:00-03","MO","MOBOT","2977338","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Jason R. Swallen","Swallen 1571","South America","Brazil","Pará",NA,NA,NA,NA,"(Flüggé) Hitchc.","1934","1","7",NA,"Boa Vista, Rio Tapajos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2012-10-18 09:26:00-03","MO","MOBOT","2977372","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Anonymous","Anonymous s.n.","South America","Brazil",NA,NA,NA,NA,NA,"(Flüggé) Hitchc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2012-03-28 20:09:00-03","MO","MOBOT","2977467","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2483","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","10","30",NA,"Faz. Rio Negro, Mun. de Aquidauana.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","2977511","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Tarciso S. Filgueiras","Filgueiras 1926","South America","Brazil","Minas Gerais",NA,NA,NA,NA,"(Flüggé) Hitchc.","1989","11","5",NA,"Mpio de Formoso; Parque Nacional Grande Sertao Veredas; verdea próximo ao Rio Preto.","-45.76666","-15.13333",NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2012-03-28 20:09:00-03","MO","MOBOT","2977552","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","Allem 2531","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1978","11","2",NA,"Faz. Santa Delfina, Mpio de Corumbá.",NA,NA,NA,NA,"J. Valls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2011-02-08 08:13:00-02","MO","MOBOT","2977627","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Reimarochloa","acuta","Reimarochloa acuta","Antonio C. Allem|G. Vieira","Allem 1616","South America","Brazil","Mato Grosso do Sul",NA,NA,NA,NA,"(Flüggé) Hitchc.","1977","11","20",NA,"Faz. Ipanema-Dist. Nhecolândia-Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
