"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"376","2008-05-27 22:02:00-03","MO","MOBOT","214706","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Miranda","Miranda 1134",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","214716","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Baltasar Trujillo","Trujillo 4509",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2008-05-27 22:02:00-03","MO","MOBOT","2953521","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T. Rojas","Rojas 1176","1944","South America","Paraguay","Jardin Botánico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Swallen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2008-05-27 22:02:00-03","MO","MOBOT","214727","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Baltasar Trujillo","Trujillo 12873",NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2009-06-25 14:15:00-03","MO","MOBOT","2228797","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Armando T. Hunziker","Hunziker 18594","1966","South America","Argentina","Sierra Chica, falda este: a orillas del Río Los Molinos",NA,NA,NA,NA,"2","5","Córdoba","Calamuchita",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2009-07-17 07:34:00-03","MO","MOBOT","2228842","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 12937","1903","South America","Argentina","Córdoba: Quinta, Inmediaciones de la Ciudad",NA,NA,NA,NA,NA,NA,"Córdoba","Capital",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-07-17 07:34:00-03","MO","MOBOT","2228857","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 12666b","1903","South America","Argentina","Quinta en las inmediaciones de Córdoba",NA,NA,NA,NA,"1","24","Córdoba","Capital",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2009-07-31 16:34:00-03","MO","MOBOT","2228872","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","F. Kurtz","Kurtz 12731","1904","South America","Argentina","Río Suquia cerca de La Toma",NA,NA,NA,NA,"4","3","Córdoba","Capital",NA,NA,"Anton, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2009-07-31 16:34:00-03","MO","MOBOT","2228892","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","F. Kurtz","Kurtz 10535",NA,"South America","Argentina","Sierra Achala: entre Pampa Olaen y Pampa San Luis: Casas Viejas, arroyo Horcosun",NA,NA,NA,NA,NA,NA,"Córdoba","Punilla",NA,NA,"Pensiero, J. F.","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2009-07-17 07:34:00-03","MO","MOBOT","2228900","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 14819","1904","South America","Argentina","Dique San Roque",NA,NA,NA,NA,"12","28","Córdoba","Punilla",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2009-07-17 07:34:00-03","MO","MOBOT","2228914","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 16865","1907","South America","Argentina","Río Cuarto",NA,NA,NA,NA,"1","21","Córdoba","Río Cuarto",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2009-07-17 07:34:00-03","MO","MOBOT","2228928","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 15520","1906","South America","Argentina","Estancia San Teodoro",NA,NA,NA,NA,"1","31","Córdoba","Río Primero","-63.62","-31.33","Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2009-07-17 07:34:00-03","MO","MOBOT","2228946","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 15506","1906","South America","Argentina","Estancia San Teodoro",NA,NA,NA,NA,"1","26","Córdoba","Río Primero","-63.62","-31.33","Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2010-04-06 21:13:00-03","MO","MOBOT","2228958","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Armando T. Hunziker|Alfredo E. Cocucci","Hunziker 10837","1955","South America","Argentina","La Gruta, cerca de La Estancia, en el camino que va desde Villa de María a San Francisco del Chañar",NA,NA,NA,NA,"3","6","Córdoba","Río Seco",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2009-07-31 16:34:00-03","MO","MOBOT","2228975","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","F. Kurtz","Kurtz 12873","1905","South America","Argentina",NA,NA,NA,NA,NA,"1","21","Corrientes","Capital",NA,NA,"Anton, A. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2009-07-17 06:52:00-03","MO","MOBOT","2228990","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Arturo E. Burkart","Burkart 14133","1943","South America","Argentina","Posadas",NA,NA,NA,NA,"11","26","Misiones","Capital","-55.9","-27.3833333","Nicora, E. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2009-08-21 04:37:00-03","MO","MOBOT","2229014","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1771","2000","South America","Argentina","Caraguatay, Arroyo Itacuruzú",NA,NA,NA,NA,"3","7","Misiones","Montecarlo","-54.73333","-26.65","Zuloaga, F. O., VI-","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2012-04-06 09:57:00-03","MO","MOBOT","2229025","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Carlos Saravia T.","Saravia Toledo 1789","1989","South America","Argentina","San Javier, a 3 km al sur de Juaquín V. Gonzaléz",NA,NA,NA,NA,"1","4","Salta","Anta",NA,NA,"Pensiero, J. F.","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","2229032","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","* MALMIERCA","MALMIERCA 1916","1985","South America","Argentina","Parque Nacional El Rey: Campo Santa Elena",NA,NA,NA,NA,"1","30","Salta","Anta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2013-01-13 18:29:00-02","MO","MOBOT","2253797","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Zulma E. Rúgolo de Agrasar|C.E. Trucco Aleman","Rúgolo de Agrasar 2079","1996","South America","Argentina","Isla Martín García, césped ribereño, altura casa de Bombas",NA,NA,NA,NA,"3","19","Buenos Aires",NA,NA,NA,"Rúgolo de Agrasar, Z. E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","2253820","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","MONTES","MONTES 249","1977","South America","Argentina",NA,NA,NA,NA,NA,"4","13","Buenos Aires","Ayacucho",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2009-07-17 07:35:00-03","MO","MOBOT","2253842","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","T.J.V. Stuckert","Stuckert 20012","1909","South America","Argentina","Río Cuarto",NA,NA,NA,NA,"4","1","Córdoba","Río Cuarto",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2014-04-05 09:06:00-03","MO","MOBOT","2257250","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R. Haase","Haase 362","1984","South America","Bolivia","Luisita",NA,NA,NA,NA,"3","23","La Paz","Abel Iturralde","-67.25","-13.0833333",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"399","2015-01-23 05:49:00-02","MO","MOBOT","226709","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Rodolfo Vásquez|A. Tye|M. Amaya|N. Jaramillo","Vásquez Martínez 12460","1989","South America","Colombia","Parque Nacional Amacayacu.",NA,NA,NA,NA,"8","2","Amazonas","Puerto Nariño","-70.25","-3.75",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","116",NA
"400","2009-06-25 14:16:00-03","MO","MOBOT","2298137","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Armando T. Hunziker","Hunziker 3372","1994","South America","Argentina","Delta del Río Paraná, primera sección, Arroyo Gélvez",NA,NA,NA,NA,NA,NA,"Buenos Aires","Tigre",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2009-10-24 09:08:00-02","MO","MOBOT","2298161","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Fernando O. Zuloaga|et al.","Zuloaga 3269","1987","South America","Argentina","de Azara a Apóstoles",NA,NA,NA,NA,"11","26","Misiones","Apóstoles",NA,NA,"Nicora, E. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-10-15 10:56:00-03","MO","MOBOT","231949","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|R. Velázquez","Zardini 17236","1989","South America","Paraguay","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros.",NA,NA,NA,NA,"12","23","Cordillera",NA,"-57.25","-25.1333333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","231",NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","232093","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 55800","1985","South America","Ecuador","Napo. Archidona. Roadside and swamp.",NA,NA,NA,NA,"12","14","Napo",NA,"-77.83333","-0.93333","Judziewicz","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2015-08-23 05:45:00-03","MO","MOBOT","232104","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard|S.A. Renvoize","Lægaard 70648","1988","South America","Ecuador","Along road San Juan - Vince.",NA,NA,NA,NA,"3","7","Los Ríos",NA,"-79.66666","-1.63333","E.J. Judziewicz (US)","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2015-08-23 05:45:00-03","MO","MOBOT","232114","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard|S.A. Renvoize","Lægaard 70671","1988","South America","Ecuador","Ca km 20 Daule - Maula. Roadsides, weeds in old ricefield.",NA,NA,NA,NA,"3","8","Guayas",NA,"-80.08333","-1.91666","E.J. Judziewicz (US)","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-08-23 05:45:00-03","MO","MOBOT","232124","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard|S.A. Renvoize","Lægaard 70946","1988","South America","Ecuador","At road km 18.7 Pto. Napo-Puyo. Trampled ground",NA,NA,NA,NA,"4","16","Napo",NA,"-77.83333","-1.2","E.J. Judziewicz (US)","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2009-06-27 16:38:00-03","MO","MOBOT","232135","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 71629","1988","South America","Ecuador","Swamp along road app. 10 km N of Santa Rosa",NA,NA,NA,NA,"6","25","El Oro",NA,"-79.9","-3.33333","E.J. Judziewicz (US)","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","232145","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 71816","1990","South America","Ecuador","Bolivar - Punto Peripe, along coast.",NA,NA,NA,NA,"7","26","Esmeraldas",NA,"-80.05","0.43333","Judziewicz, E.J. (IBUG)","0E8","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2008-05-27 22:02:00-03","MO","MOBOT","232516","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|Leongino Guerrero","Zardini 34597","1993","South America","Paraguay","Estero del Ypoá. Pureto Guyrati - Villa Oliva. 2 km S of Puerto Guyrati. Savanna and patches of forest on clay soil.",NA,NA,NA,NA,"1","14","Central",NA,"-57.6","-25.61666","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","798",NA
"410","2011-06-09 17:35:00-03","MO","MOBOT","232846","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|Tulio Tillería","Zardini 35394","1993","South America","Paraguay","Estero del Ypoá: 18 km S of Puerto Guyratí. Zanja Mercedes. Gallery forest along creek.",NA,NA,NA,NA,"3","4","Central",NA,"-57.73333","-25.73333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","813",NA
"411","2016-01-21 11:52:00-02","MO","MOBOT","233864","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|R. Velázquez","Zardini 19571","1990","South America","Paraguay","14 km W of Arroyos y Esteros. West side of basin.",NA,NA,NA,NA,"3","3","Cordillera",NA,"-57.2","-25.1333333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","302",NA
"412","2011-03-14 06:37:00-03","MO","MOBOT","2338778","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","Tressens 4180","1992","South America","Argentina","Ea. San Juan Poriajhu, ruta 17, 18 km ruta 12. Potrero El Rodeito",NA,NA,NA,NA,"12","4","Corrientes","San Miguel",NA,NA,"Quarín, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2011-06-09 17:49:00-03","MO","MOBOT","234021","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Blas Pérez","Pérez Maricerich 1401","1991","South America","Paraguay","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,NA,NA,NA,"12",NA,"Central",NA,"-57.46666","-25.33333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7",NA
"414","2008-05-27 22:02:00-03","MO","MOBOT","235300","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|C. Velázquez","Zardini 19830","1990","South America","Paraguay","Western side of Río Piribebuy basin. 27 km W of Arroyos y Esteros. Inundated savanna on clay.",NA,NA,NA,NA,"3","3","Cordillera",NA,"-57.3","-25.13333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","308",NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","236969","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 22296","1979","South America","Peru","Dtto. Iquitos. Padre Isla, sandy-silty alluvium, locally abundant.",NA,NA,NA,NA,"5","16","Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","240273","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|M. Velázquez","Zardini 18489","1990","South America","Paraguay","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.",NA,NA,NA,NA,"1","27","Central",NA,"-57.46666","-25.33333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","270",NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","240288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","R. Frey|Paolo Bettella|R.C. Quevedo","Frey 524","1990","South America","Bolivia","Puerto Suarez. Northern border of Laguna Cáceres, 4 km NNE of the plaza central of Puerto Suarez.",NA,NA,NA,NA,"5","6","Santa Cruz","Chiquitos","-57.78333","-18.925","G. Davidse","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","8",NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","240791","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|Leongino Guerrero","Zardini 37553","1993","South America","Paraguay","Concepción - Pozo Colorado. Palm forest.",NA,NA,NA,NA,"11","19","Presidente Hayes",NA,"-58.13333","-23.53333","G. Davidse, 1999 (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","856",NA
"419","2008-05-27 22:02:00-03","MO","MOBOT","241884","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|R. Velázquez","Zardini 18747","1990","South America","Paraguay","Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Floating island.",NA,NA,NA,NA,"2","10","Central",NA,"-57.55","-25.36666","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","277",NA
"420","2010-04-27 17:03:00-03","MO","MOBOT","2427380","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Maria M. Arbo|Sergio Cáceres M.|Victor Maruñak","Arbo 6913","1996","South America","Argentina","Estancia Yatay Corá, 50 km NE de Chavarría, camino a Concepción; 4 km al SW del casco",NA,NA,NA,NA,"12","2","Corrientes","Concepción",NA,NA,"López, M. G., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","242937","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Elsa M. Zardini|U. Velázquez","Zardini 18944","1990","South America","Paraguay","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.",NA,NA,NA,NA,"2","10","Central",NA,"-57.46666","-25.33333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","286",NA
"422","2009-07-31 16:34:00-03","MO","MOBOT","2438858","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","F. Kurtz","Kurtz 9082","1896","South America","Argentina","Río Suquia cerca de La Toma",NA,NA,NA,NA,"4","18","Córdoba","Capital",NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2009-12-07 20:45:00-02","MO","MOBOT","2438873","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Rosa Guaglianone|et al.","Guaglianone 901","1983","South America","Argentina","Ruta 14, 10 km al N de San José",NA,NA,NA,NA,"1","23","Misiones","Apóstoles",NA,NA,"Nicora, E. G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","244090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Juan Guillermo Ramírez","Ramírez Arango 4691","1993","South America","Colombia","Correg. Canteras. Reserva Natural El Garcero. Finca La Floresta.",NA,NA,NA,NA,"8","13","Bolívar","Margarita","-74.08333","9","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"425","2011-03-26 12:56:00-03","MO","MOBOT","2440921","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Maria M. Arbo|Aurelio Schinini|Victor Maruñak|E. Vagabculow","Arbo 8034","1998","South America","Argentina","Macrosistema Iberá. Estancia Rincón del Diablo, Laguna Yacare",NA,NA,NA,NA,"11","30","Corrientes","Mercedes","-58.03333","-28.7","Francescutti, F., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2009-07-09 17:05:00-03","MO","MOBOT","2481098","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Gert G. Hatschbach","Hatschbach 13714",NA,"South America","Brazil","General Carneiro",NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,"Renvoize, S. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2009-12-04 15:32:00-02","MO","MOBOT","2481114","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Albino Hatschbach","Hatschbach Sobrinho 2271","1951","South America","Brazil","Pinhaes",NA,NA,NA,NA,"5","27","Paraná",NA,NA,NA,"Pensiero, J. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2012-06-20 16:32:00-03","MO","MOBOT","249936","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","William J. Hahn","Hahn 2070","1984","South America","Paraguay","15 km SE of Katueté. Isolated pond in middle of cultivated field. Soil sandy around pond but red clay in field. Pond dominated by grasses with a zone of agricultural weeds next to soy bean field.",NA,NA,NA,NA,"2","15","Canindeyú",NA,"-54.6666667","-24.2833333","Gerrit Davidse (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","84-6",NA
"429","2009-09-16 19:59:00-03","MO","MOBOT","2654893","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard|H. Jäger|S. Henderson|P. Pozo","Lægaard 22426","2003","South America","Ecuador","Garrapatero entrance to the National Park",NA,NA,NA,NA,"4","3","Galapagos",NA,"-90.26666","-0.66666","Laegaard, S. (AAU)","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2009-09-17 18:46:00-03","MO","MOBOT","2655001","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard|C. Duran","Lægaard 22464","2003","South America","Ecuador",NA,NA,NA,NA,NA,"4","17","Galapagos",NA,NA,NA,"Laegaard, S. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2009-06-27 16:39:00-03","MO","MOBOT","2655030","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 22475","2003","South America","Ecuador","Garrapatero entrance to the National Park",NA,NA,NA,NA,"4","20","Galapagos",NA,"-90.26666","-0.66666","Laegaard, S. (AAU)","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2012-04-13 10:39:00-03","MO","MOBOT","2665725","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 18899","1998","South America","Ecuador","Ca 3 km N of Yantzaza. in playground under construction. Soil compacted, partially waterlogged",NA,NA,NA,NA,"6","15","Zamora-Chinchipe",NA,"-78.75","-3.7833333","S. Laegaard, herb. AAU/LOJA, 1998/99","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"433","2009-06-27 16:40:00-03","MO","MOBOT","2668720","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Leersia","hexandra","Leersia hexandra","Sw.","Simon Lægaard","Lægaard 20092","1999","South America","Ecuador","San Lorenzo - Lita, ca km 55-60.",NA,NA,NA,NA,"5","13","Esmeraldas",NA,"-78.58333","0.91666",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
