"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"352","2009-03-10 14:10:00-03","MO","MOBOT","3416593","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Thomas B. Croat|Geneviève Ferry","Croat 98392","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.M. Taylor (MO)","2007","9","7","Pichincha","Along road from Pacto to San Miguel de Los Bancos, between Bellavista and Cielo Verde (Imbabura), 9.8 km East of Pacto, 3.7 km E of La Delicia; disturbed virgin forest.","1617.00000000",NA,NA,NA,"-78.8227778","0.1611111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4282","3"
"353","2008-05-27 22:02:00-03","MO","MOBOT","3441694","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"P. Francia","Francia 164","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","CMT","1986","5",NA,"Ancash","Fundo Carrizal, off Pan American Highway, about 2 km SE of the City of Casma.",NA,NA,NA,"Casma","-78.28333","-9.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2009-10-21 13:58:00-02","MO","MOBOT","3481636","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Gloria Calatayud","Calatayud Hermosa 4366","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","C.M. Taylor (MO)","2007","7","16","Cusco","Distrito Echarate, Palma Real, Koribeni. Bosque seco secundario.","718.00000000",NA,NA,"La Convención","-72.82916","-12.64166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"355","2012-09-15 05:09:00-03","MO","MOBOT","3482747","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Jim Farfán","Farfán 1723","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.","CMT","2007","10","16","Cusco","Distrito Santa Ana, Localidad de Idma, camino a Santi. Áreas de cultivo.","1252.00000000",NA,NA,"La Convención","-72.7802778","-12.905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"356","2011-07-02 16:14:00-03","MO","MOBOT","534110","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13795","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"1988","7","21","Pastaza","Captaine Chiriboga, río Pastaza. Vicinity of army base in secondary and primary forests.","235.00000000",NA,NA,NA,"-76.8166667","-2.5333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","2"
"357","2011-07-02 16:14:00-03","MO","MOBOT","535224","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Walter H. Lewis|Memory Elvin-Lewis|E. J. Kennelly|M. C. Gnerre","Lewis 14120","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"1988","7","31","Morona-Santiago","Junction of ríos Pastaza and Tuna Chiguasa by Puyo-Macas road. Cliffs and floodplain of río Pastaza.","800.00000000",NA,NA,NA,"-77.9333333","-1.8333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","2"
"358","2011-07-02 16:14:00-03","MO","MOBOT","535231","PreservedSpecimen","Plantae","Rubiaceae","Spermacoce","remota","Spermacoce remota",NA,"Walter H. Lewis|Memory Elvin-Lewis|Camilo Díaz S.","Lewis 11598","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Lam.",NA,"1986","7","3","Loreto","Old Andoas, Río Pastaza. Low rainforest, mostly terra firma, including ruderal and cultivated areas. Quichua","190.00000000",NA,NA,"Alto Amazonas","-76.4166667","-2.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-8","3"
"359","2018-10-09 16:32:10-03","UFLA","ESAL","13561","S","Plantae","Rubiaceae","Borreria","linifolia","Borreria linifolia",NA,"Lourenço, RA","122",NA,"Brasil",NA,NA,"erva; 0,39; ;; cerrado",NA,NA,NA,NA,"(Aubl.) Schum.",NA,NA,NA,NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,NA,"Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2018-10-09 16:32:10-03","UFLA","ESAL","7011","S","Plantae","Rubiaceae","Borreria","linifolia","Borreria linifolia",NA,"M. L. Gavilanes; M. A. S. Araújo","1.201",NA,"Brasil",NA,NA,"; ; branca;; formação antrópica",NA,NA,NA,NA,"(Aubl.) Schum.","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Campus da UFLA",NA,NA,NA,"Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2018-10-09 16:32:10-03","UFLA","ESAL","7796","S","Plantae","Rubiaceae","Borreria","linifolia","Borreria linifolia",NA,"Gavilanes, ML","2.131",NA,"Brasil",NA,NA,"sub-arbusto; 0,60; branca;; cerrado",NA,NA,NA,NA,"(Aubl.) Schum.","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,NA,"Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2018-10-09 16:32:10-03","UFLA","ESAL","9092","S","Plantae","Rubiaceae","Borreria","linifolia","Borreria linifolia",NA,"M. L. Gavilanes; B. Queiroz","3.758",NA,"Brasil",NA,NA,"erva; 0,30; branca;; campo rupestre",NA,NA,NA,NA,"(Aubl.) Schum.","M. L. Gavilanes",NA,NA,NA,"Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,NA,"Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-09-12 05:00:02-03","US","US","1773279","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. Cuatrecasas","3513","South America - Neotropics","Colombia",NA,NA,NA,"US02686050",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1938","10","12","Meta","Los Llanos. Int. El Meta: Villavicencio.","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"364","2020-09-12 05:00:02-03","US","US","1777369","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. C. Smith","3548","South America - Neotropics","Guyana",NA,NA,NA,"US00646635",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.","Taylor, C. M.","1938","3","31","U. Takutu-U. Essequibo","Kanuku Mts., NW slopes, in drainage of Moku-moku Creek (Takutu tributary)","150","400","US00646635_01",NA,"-59.8","3.35",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"365","2020-09-12 05:00:02-03","US","US","1985304","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"T. Lasser","309","South America - Neotropics","Venezuela",NA,NA,NA,"US02686086",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1942","9","18","Merida","Llano Grande, near Mérida.","1500",NA,"US02686086_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","2816575","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. Cuatrecasas","18641","South America - Neotropics","Colombia",NA,NA,NA,"US02686032",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1944","11","5","Valle del Cauca","Departamento del Valle. Cordillera Occidental, vertiente oriental; Hoya del río Cali, Pichindé: El Abismo, matorrales de márgenes y cafetales.","1770","1790",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"367","2020-09-12 05:00:02-03","US","US","2853422","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"L. A. Fournier","268","South America - Neotropics","Ecuador",NA,NA,NA,"US02685966",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1964","2","23","Colón","The Galapagos Islands, San Cristóbal Island","500",NA,"US02685966_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"368","2020-09-12 05:00:02-03","US","US","2853423","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"L. A. Fournier","100","South America - Neotropics","Ecuador",NA,NA,NA,"US02685963",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1964","1","30","Colón","The Galapagos Islands, Progreso Farm, Bella Vista, Santa Cruz Island","230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"369","2020-09-12 05:00:02-03","US","US","1457737","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"G. Klug","3327","South America - Neotropics","Peru",NA,NA,NA,"US02685980",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1933","10",NA,"San Martin","Clearing, Department of San Martín: Zepelacio, near Moyobamba; forest","1100","1200","US02685980_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"370","2020-09-12 05:00:02-03","US","US","3322037","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. Licata & S. M. Niño","332","South America - Neotropics","Venezuela",NA,NA,"NY, PORT, US","US00513593",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.","Taylor, C. M.","1995","7","16","Trujillo","Parque Nacional Guaramacal. En la vertiente Norte. Portero adayacente a la Laguna de Los Cedros y sus alrededores.","1850","1850","US00513593_01","Boconó","-70.22","9.2439",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"371","2020-09-12 05:00:02-03","US","US","1188044","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"W. E. Broadway","536","South America - Neotropics","Venezuela",NA,NA,NA,"US02686079",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1923","1","5",NA,"Near the sea, Aricagua. Vicinity of Cristobal Colon.",NA,NA,"US02686079_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"372","2020-09-12 05:00:02-03","US","US","3401832","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. Licata & R. González","435","South America - Neotropics","Venezuela",NA,NA,NA,"US02686098",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1995","7","27","Trujillo","Municipio Carache. Burbusay, Sector el Alto Busque.","2250",NA,NA,NA,"-70.2692","9.3781",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"373","2020-09-12 05:00:02-03","US","US","2174205","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"Bro. Gines","2718","South America - Neotropics","Venezuela",NA,NA,NA,"US02686094",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,NA,NA,NA,"Nueva Esparta","Posesión 80. Estado: N. Esparta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"374","2020-09-12 05:00:02-03","US","US","3146886","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. J. Pipoly, G. Samuels & J. G. Oliveira","6611","South America - Neotropics","Brazil",NA,NA,NA,"US02685887",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1984","2","3","Amazonas","0-3 km N of km 211 of Perimental N Hwy; Pico Rondon.",NA,NA,"US02685887_01",NA,"-62.8","1.53",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"375","2020-09-12 05:00:02-03","US","US","3349504","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"M. J. Jansen-Jacobs, A. Jacobs-Brouwer, V. James & R. Andrew","4734","South America - Neotropics","Guyana",NA,NA,NA,"US00645387",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.","Taylor, C. M.","1995","8","2","U. Takutu-U. Essequibo","Manari","80",NA,NA,NA,"-59.76","3.43",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"376","2020-09-12 05:00:02-03","US","US","1187961","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"W. E. Broadway","403","South America - Neotropics","Venezuela",NA,NA,NA,"US02686080",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1923","1","5",NA,"The Balcon, near the river. Vicinity of Cristobal Colon.",NA,NA,"US02686080_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"377","2020-09-12 05:00:02-03","US","US","3388059","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"B. G. Stergios & L. Palacios","18671","South America - Neotropics","Venezuela",NA,NA,NA,"US00628178",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.","Taylor, C. M.","1991","1",NA,"Trujillo","Parque Nacional Guaramacal, vertiente norte, camino Laguna de los Cedros-cresta del páramo.","2000","2400","US00628178_01","Boconó","-70.2667","9.1167",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"378","2020-09-12 05:00:02-03","US","US","2864917","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. Schunke Vigo","2119","South America - Neotropics","Peru",NA,NA,NA,"US02686000",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1967","7","19","Huánuco","Dpto. Huánuco: Prov. Pachitea, Dtto Honoria, A orilla del río, en campo abierto, Miel de Abeja (al oeste del río). Bosque Nacional de Iparia: Región de ''bosque seco tropical'' (sensu Tosi, 1960) a lo largo del Río Pachitea cerca del campamento Miel de Abeja (1 km","300","400","US02686000_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"379","2020-09-12 05:00:02-03","US","US","2453474","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"F. Woytkowski","7027","South America - Neotropics","Peru",NA,NA,NA,"US02685995",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1961","10","30","Cajamarca","Open hill slope, Colasay, dept. Cajamarca","2700",NA,"US02685995_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"380","2020-09-12 05:00:02-03","US","US","2634060","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"Mocquerys, --","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,"US02686068",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1893",NA,NA,NA,"Cuncauacoa [interpreted].",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"381","2020-09-12 05:00:02-03","US","US","3260638","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"F. Woytkowski","1197","South America - Neotropics","Peru",NA,NA,NA,"US02685989",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1954","3","25","Huanuco","Moena","600",NA,"US02685989_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"382","2020-09-12 05:00:02-03","US","US","2815948","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. Cuatrecasas","22687","South America - Neotropics","Colombia",NA,NA,NA,"US02686027",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1946","10","28","Valle del Cauca","Departamento del Valle. Cordillera Occidental, vertiente oriental: Quebrada del Tigre, en La Marina.","1540",NA,"US02686027_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"383","2020-09-12 05:00:02-03","US","US","3260656","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"F. Woytkowski","1184","South America - Neotropics","Peru",NA,NA,NA,"US02685990",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1954","3","13","Huanuco","Depto. Huanuco, Cucharas, marges del monte","500",NA,"US02685990_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"384","2020-09-12 05:00:02-03","US","US","2773326","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. Lasseigne","4429","South America - Neotropics","Venezuela",NA,NA,NA,"US02686095",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1974","8","18",NA,"Vicinity of teleferico, Mount Avila; just north of Caracas. Districto Federal.","2100","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"385","2020-09-12 05:00:02-03","US","US","1358256","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"E. P. Killip & A. C. Smith","23595","South America - Neotropics","Peru",NA,NA,NA,"US02685981",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1929","5","30","Junín","Clearing, Dept. Junín: Río Pinedo, north of La Merced","700","900","US02685981_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"386","2020-09-12 05:00:02-03","US","US","3017142","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"P. S. Bentley","92","South America - Neotropics","Ecuador",NA,NA,NA,"US02685960",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1982","11","21","Colón","The Galapagos Islands, Santa Cruz, Charles Darwin Research Station. Area immediately around casetta in Tortoise Reserve. Moist zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"387","2020-09-12 05:00:02-03","US","US","1742743","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"Bro. Daniel","1528","South America - Neotropics","Colombia",NA,NA,NA,"US02686051",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1938","8",NA,"Antioquia","Dept. Antioquía:, Cocorná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"388","2020-09-12 05:00:02-03","US","US","2166018","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"E. L. Core","797","South America - Neotropics","Colombia",NA,NA,NA,"US02686034",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1944","5","30","Antioquia","Department of Antioquia. In camino 1-2 km. w. of Argelia.","1580",NA,"US02686034_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"389","2020-09-12 05:00:02-03","US","US","2814471","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. T. Howell","9162","South America - Neotropics","Ecuador",NA,NA,NA,"US02685968",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1932","5","8","Colón","The Galapagos Islands, Rain forest, Fortuna, Indefatigable Island",NA,NA,"US02685968_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"390","2020-09-12 05:00:02-03","US","US","1995239","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"ex herb. Marin","1557","South America - Neotropics","Peru",NA,NA,NA,"US02685983",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1949","6","10","Cusco","Departamento Cuzco, Provincia Quispichanchi, Quincemil [interpreted]","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"391","2020-09-12 05:00:02-03","US","US","3017153","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"P. S. Bentley","287","South America - Neotropics","Ecuador",NA,NA,NA,"US02685969",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1983","4","8","Colón","The Galapagos Islands, Santa Cruz, Charles Darwin Research Station. Along road between Station and town",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"392","2020-09-12 05:00:02-03","US","US","1023478","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. N. Rose & Mrs. J.N. Rose","s.n.","South America - Neotropics","Venezuela",NA,NA,NA,"US02686063",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1916","10",NA,NA,"Vicinity of La Guaira.",NA,NA,"US02686063_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"393","2020-09-12 05:00:02-03","US","US","1186845","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. Jahn","1253","South America - Neotropics","Venezuela",NA,NA,NA,"US02686077",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1923","6","1","Miranda","Rio Chico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"394","2020-09-12 05:00:02-03","US","US","1999409","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. Araque Molina & F. A. Barkley","18M007","South America - Neotropics","Colombia",NA,NA,NA,"US02686021",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1948","11","20","Meta","Comosaría del Meta. A un lado de los llanos a orillas del río Guatiquá, en los alrededores de Villavicencio.","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"395","2020-09-12 05:00:02-03","US","US","2834768","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. H. Kirkbride","2071","South America - Neotropics","Colombia",NA,NA,NA,"US02686009",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1972","9","3","Magdalena","Departamento del Magdalena. Sierra Nevada de Santa Marta. In fields of finca Cecilia, Quebrada Indiana","1750",NA,"US02686009_01",NA,"-73.97","10.98",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"396","2020-09-12 05:00:02-03","US","US","2339128","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. A. Ewan","15679","South America - Neotropics","Colombia",NA,NA,NA,"US02686036",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1944","5","19","Antioquia","Rio Medellin near Medellin, Department of Antioquia","1520",NA,"US02686036_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"397","2020-09-12 05:00:02-03","US","US","2280371","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"F. R. Fosberg","19764","South America - Neotropics","Colombia",NA,NA,NA,"US02686042",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1943","1","18","Huila","Cordillera Oriental. Finca Cedral, Quebrada Urraca, Río Fortalecillas above Vega Larga, 30 km. e. of Neiva, Dept. del Huila.","1300",NA,"US02686042_01",NA,"-74.97","2.97",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"398","2020-09-12 05:00:02-03","US","US","2278860","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. H. Langenheim","3307","South America - Neotropics","Colombia",NA,NA,NA,"US02686017",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1953","7","18","Santander","On coffee plantation, Near Hacienda de La Mesita, Municipio de San Gil, Departamento de Santander","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"399","2020-09-12 05:00:02-03","US","US","3382780","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"B. G. Stergios, A. Licata, R. Caracas & R. González","17279","South America - Neotropics","Venezuela",NA,NA,"NY, PORT, US","US00627704",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.","Taylor, C. M.","1998","4","28","Trujillo","Parque Nacional Guaramacal, vertiente norte, entre casa guardaparques (P.N. 6) y campamento","1977","2350",NA,"Boconó",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"400","2020-09-12 05:00:02-03","US","US","3556136","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"A. Dugand","5786","South America - Neotropics","Colombia",NA,NA,NA,"US02686012",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1961","9","27","Atlántico","Costa del Caribe, Depto Del Atlantico: entre Baranoa y Galapa","120","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"401","2020-09-12 05:00:02-03","US","US","1350173","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"E. P. Killip & A. C. Smith","14180","South America - Neotropics","Colombia",NA,NA,NA,"US02686054",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1926","11","6","Bolívar","Dept. Bolívar: Vicinity of Turbaco.","200","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"402","2020-09-12 05:00:02-03","US","US","2834721","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"J. H. Kirkbride","2648","South America - Neotropics","Colombia",NA,NA,NA,"US02686005",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1972","11","3","Magdalena","Departamento del Magdalena. In gallery forest along Rio Manzanares at Bonda","30",NA,NA,NA,"-74.12","11.25",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"403","2020-09-12 05:00:02-03","US","US","3260635","PreservedSpecimen","Plantae","Rubiaceae","Borreria","assurgens","Borreria assurgens",NA,"R. A. Ferreyra","10138","South America - Neotropics","Peru",NA,NA,NA,"US02685988",NA,"Rubiales",NA,"(Ruiz & Pav.) Griseb.",NA,"1954","9","21","Loreto","Depto. Loreto, Isla Santa Maria, Yurimaguas, selva","150","180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
