"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"317","2020-10-01 14:20:56-03","JBB","HEPH","31065","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Oliveira, MS","Rosa, PO; Soares, ACA; Oliveira, MS","2015","05","19","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Trilha Labiata","-47.945833","-15.851667","-47.945833","-15.851667",NA,NA,NA,NA,NA,"2015","05",NA,"1508","Dicotyledon","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-01 14:20:56-03","JBB","HEPH","3993","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Saavedra, MM; Guimarães, EF","Ramos, AE","1985","01","29","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao Viveiro","-47.85","-15.866667","-47.85","-15.866667","1025","1025",NA,NA,NA,"2005",NA,NA,"347","Dicotyledon","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-10-01 14:20:56-03","JBB","HEPH","7913","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Saavedra, MM; Guimarães, EF","Ramos, AE","1992","12","16","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","-47.85","-15.866667","1020","1020",NA,NA,NA,"2005",NA,NA,"419","Dicotyledon","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-10-01 14:20:56-03","JBB","HEPH","2641","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Saavedra, MM; Guimarães, EF","Ramos, AE","1982","07","19","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas","-47.613611","-15.545833","-47.613611","-15.545833","1000","1000",NA,NA,NA,"2005",NA,NA,"71","Dicotyledon","Gentianales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-01 14:20:56-03","JBB","HEPH","25138","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Carvalho-Silva, M","Carvalho-Silva, M; et al.","2009","04","27","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - entrada da trilha da CAESB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2009",NA,NA,"469","Dicotyledon","Gentianales","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"322","2020-10-01 14:20:56-03","JBB","HEPH","22680","S","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Oliveira, MS","Paiva, VF","2006","05","18","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo ao Portão II","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2008",NA,NA,"364","Dicotyledon","Gentianales","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:36:40-03","UFMG","BHCB","149561","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Mota, NFO; Almeida, TE; Giacomin, LL; Souza, DT","2011","03","02","Brasil","Mato Grosso","Chapada dos Guimarães","Parque Nacional Chapada dos Guimarães, Trilha das cachoeiras (Rio Independência), saíndo do Véu da Noiva. Cachoeira do Pulo.","-55.840817","-15.415928","-55.840817","-15.415928","611","611","Erva parasita. Flores amarelas.; no interior de mata de galeria","BHCB054701",NA,"2020","01",NA,"2115","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:36:40-03","UFMG","BHCB","100828","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Salino, A; Almeida, TE; Heringer, G","2006","07","02","Brasil","Minas Gerais","Leme do Prado","Estação Ecológica de Acauã, Floresta Estacional Semidecidual/Cerradão. Trecho de mata periodicamente alagada.","-42.777306","-17.161889","-42.777306","-17.161889","780","780","Erva saprófita entre serrapilheira. Flores amarelas; Floresta Estacional Semidecidual/Cerradão.","BHCB019394",NA,"2020","01",NA,"11207","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:36:40-03","UFMG","BHCB","177506","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","24","Brasil","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611","-43.436667","-20.153611",NA,NA,"Erva em serrapilheira; toda planta amarela.; Floresta Estacional Semidecidual transição com Campo Rupestre Quartzítico",NA,NA,"2015","11",NA,"2393","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:36:40-03","UFMG","BHCB","197262","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Castro, RM; Wardil, MV","2019","01","07","Brasil","Minas Gerais","Mariana",NA,"-43.478528","-20.156306","-43.478528","-20.156306","1037","1037","Herbácea; Floresta estacional semidecidual","BHCB197262",NA,"2019","02",NA,"111","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:36:40-03","UFMG","BHCB","47783","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-12-11 11:36:40-03","UFMG","BHCB","24724","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"45889","auto",NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:36:40-03","UFMG","BHCB","53272","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Mota, RC da",NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Fazenda dos Cândidos.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"330","2020-12-11 11:36:40-03","UFMG","BHCB","63010","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Mota, RC da","2001","06","14","Brasil","Minas Gerais","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"Planta coletada em mata ciliar; erva; flores amarelas.",NA,NA,NA,NA,NA,"420","Dicotyledon",NA,"Southern America",NA,"13047","auto",NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:36:40-03","UFMG","BHCB","41445","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"57119","auto",NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:36:40-03","UFMG","BHCB","69777","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"Vasconcelos, MF de","2002","12","08","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Taboões","-43.4152984619141","-19.959400177002",NA,NA,"1250","1250","Mata montana. Erva, no solo da mata",NA,NA,NA,NA,NA,"81","Dicotyledon",NA,"Southern America",NA,"33136","auto",NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:19:08-03","UFPR","UPCB","12392","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Ruyters, P. & Maas, P.J.M.","Edwall, G.","1901","01",NA,"Brasil","São Paulo",NA,"Morro Pelado",NA,NA,NA,NA,NA,NA,"Saprófita. Sobre raízes de uma árvore. Mata..",NA,NA,"1977","01","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:19:08-03","UFPR","UPCB","38632","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Guimarães, O.A.","Silva, A.F.","1997","03","04","Brasil","Espírito Santo","Santa Teresa","BLOQUEADO",NA,NA,"9999","9999",NA,NA,"Planta saprofitica, com flores amarelas. Terrestre..",NA,NA,"1999","06",NA,"1932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:19:08-03","UFPR","UPCB","67663","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Mancinelli, W.S.","Kellermann, B.","2009","09","11","Brasil","Paraná","Antonina","Reserva Natural do Cachoeira - SPVS. Floresta Ombrófila Densa de Terras Baixas.","-48.666667","-25.316667","-48.666667","-25.316667","27","27","Saprófita. Flores amarelas..",NA,NA,"2009","09",NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:19:08-03","UFPR","UPCB","44161","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Kozera, C. & Isernhagen, I.","Kozera, C.","2000","07","02","Brasil","Paraná","Paranaguá","Estação Ecológica do Guaraguaçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Saprófita com flores amarela em serrapilheira de Floresta Ombrófila Densa das Terras Baixas..",NA,NA,"2000","01","01","1455",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:19:08-03","UFPR","UPCB","47898","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Marques, M.C.M.","Mellinger, L.L.","2001","10","11","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Flores amarelas, parasita encontrada no estádio intermediário da flores de restinga..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:19:08-03","UFPR","UPCB","86370","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Souza, I.","Guimarães, L.R.S.","2015","07","31","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito. Interior da restinga.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Saprófita, 7-10 cm alt. Flores esbranquiçadas..","UPCB0036188","UPCB0036188","2018","11","23","298",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:19:08-03","UFPR","UPCB","86167","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Guimarães, L.R.S.","Guimarães, L.R.S.","2015","07","31","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito. Interior da restinga, próximo a um pequeno banhado.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Saprófita, 7-10 cm alt. Flores alaranjadas..",NA,NA,"2015","08","01","297",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:19:08-03","UFPR","UPCB","40716","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Borgo, M.","Straube, F.C.","2000","01","20","Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Herbácea de flores amarelas encontrada sobre taquaral, em encosta próximo à Cachoeira Grande..",NA,NA,"2000","01","18",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:19:08-03","UFPR","UPCB","19189","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Guimarães, O.A.","Hatschbach, G.","1966","04","14","Brasil","Paraná","Castro","Rio Pitangui","-50.0119018554688","-24.7910995483398",NA,NA,NA,NA,"Saprófita, flor azul com o centro alvo, interior do tubo amarelo. Interior do capão..",NA,NA,"1992","03",NA,"14220",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:19:08-03","UFPR","UPCB","29947","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","Guimarães, O.A.","Straube, F.C.","1997","01","27","Brasil","Minas Gerais","Perdizes","RPPN-Galheiro, Rio Quebra Anzol","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Freqüente em serrapilheira, floresta estacional, próximo de córrego..",NA,NA,"1997","03",NA,NA,NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"343","2011-01-12 11:57:00-02","MO","MOBOT","100336358","PreservedSpecimen","Plantae","Gentianaceae","Leiphaimos","aphylla","Leiphaimos aphylla","(Jacq.) Gilg","Foster's catalog notes files","T. Herzog",NA,"3",NA,"Bolivia",NA,NA,"Tres Cruces",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,"Herzog 1730",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"344","2011-01-12 11:59:00-02","MO","MOBOT","100336363","PreservedSpecimen","Plantae","Gentianaceae","Leiphaimos","aphylla","Leiphaimos aphylla","(Jacq.) Gilg","Foster's catalog notes files","Henry H. Rusby","1886","5",NA,"Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"762.00000000",NA,NA,NA,NA,NA,NA,NA,"Rusby 857",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"345","2012-04-12 05:10:00-03","MO","MOBOT","100266647","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (LPB)","Alfredo F. Fuentes|J. Salas|R. Huasurco","2009","6","16","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Sector Abuelcacayoj, por el antiguo camino Pelechuco-Apolo.","-68.9311945","-14.7450833",NA,NA,"1950.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 14283",NA,NA,"South America",NA,NA,NA,NA,NA,"09-77","1",NA,NA
"346","2016-03-25 06:58:00-03","MO","MOBOT","100357763","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (WAG)","Rodolfo Vásquez|Christopher Davidson|Sharon R. Christoph","2006","10","16","Peru","Pasco","Oxapampa","Dist. Palcazu, Parque Nacional Yanachaga-Chemillen. Estación Biologica Paujil, camino al mirador.","-75.2519444","-10.3377777",NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 31547",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"347","2013-10-10 10:07:00-03","MO","MOBOT","100361381","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (LPB)","Alfredo F. Fuentes|A. Escalante","2010","4","8","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, sector Tolopampa, por la carretera Apolo-Charazani.","-68.4436111","-15.07925",NA,NA,"1306.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 15764",NA,NA,"South America",NA,NA,NA,NA,NA,"10-07","2",NA,NA
"348","2015-07-01 13:39:00-03","MO","MOBOT","100828765","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","C.L. Kelloff","Scott A. Mori|S. Heald|C. Perry","1997","3","21","Guyana","Potaro-Siparuni",NA,"Iwokrama Rain Forest Reserve. Karupukari, 20 mi. SW on Karupukari/Annai Road, transect to mt. peak.","-58.8166667","4.4166667",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,"Mori 24518",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"349","2018-02-08 11:30:00-02","MO","MOBOT","100894654","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"William Milliken|R. Bevan|R. Smart","1984","9","15","Venezuela","Sucre",NA,"Peninsula de Paria: Ridge above Don Pedro.","-61.9497222","10.7141667",NA,NA,"488.00000000",NA,NA,NA,NA,NA,NA,NA,"Milliken 235",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"350","2008-05-27 22:02:00-03","MO","MOBOT","1081140","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","H. & P.J.M. Maas (U)","Walter A. Palacios|Milton Tirado","1995","1",NA,"Ecuador","Zamora-Chinchipe","Zamora","Parque Nacional Podocarpus. Guardería río Bombuscaro. Bosque muy húmedo Premontano. Dosel 10 m de altura. Suelo cubierto con una gruesa capa de humus.","-78.95","-4.08333",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,"Palacios Cuenca 13237",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2012-04-12 05:10:00-03","MO","MOBOT","1153226","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes","Alfredo F. Fuentes|et al.","1997","1","15","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kemff M., Lago Caimán (meseta), parcela permanente en bosque enano. Bosque sucesional de 12-14 m., siempre verde, dominado por Humiriaceae y Annonaceae; suelos pedregosos a arenosos en partes con bloques lateríticos medianos. Capa de hojarasca con muchas raicillas","-60.89555","-13.63944",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 1679",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2012-04-12 05:10:00-03","MO","MOBOT","1196015","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (USZ)","Alfredo F. Fuentes|et al.","1997","4","25","Bolivia","Santa Cruz","Angel Sandoval","Valle de Sunsas-Serranía Bella Boca, 30 km en linea recta al oeste de Santo Corazón. Bosque semideciduo chiquitano, 15-17 m de altura, en valle ondulado, suelos cafe rojizos, con Schinopsis brasiliensis, Machaerium scleroxylon, Poeppigia procera, Holocalyx balansae y Diatenopteryx sorbifolia; sotobosque dominado por Actinostemon y Maprounea.","-59.02583","-17.96472",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 1763",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","1196661","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","M. Menacho","C. Guardia|Y. Uslar|Juan Surubí","1997","2","21","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff Mercado, Campamento Las Gamas con ecotonos de bosque de galería, pampa, cerrado y bosque alto.","-60.38722","-14.80472",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,"Guardia 232",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2014-04-04 05:50:00-03","MO","MOBOT","1241281","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas (U)","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","1998","3","22","Peru","San Martín","Rioja","Naranjillo. Along road Rioja-Pedro Ruiz, in low forest on white sand soil, partially swampy.","-77.47027","-5.73583",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,"van der Werff 15473",NA,NA,"South America",NA,NA,NA,NA,NA,"233","3",NA,NA
"355","2008-07-11 03:32:00-03","MO","MOBOT","1312644","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas (U)","Lúcia G. Lohmann","1998","6","26","Suriname","Sipaliwini",NA,"Open wet forest along creek running perpendicular to Lisa's creek.","-56.2","3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lohmann 168",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2009-09-23 12:38:00-03","MO","MOBOT","1720143","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","M.Nee, 89","Timothy J. Killeen","1990","4","18","Bolivia","Santa Cruz","Nuflo de Chavez",NA,"-62.6166667","-16.25",NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,"Killeen 1973",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1","Type",NA
"357","2012-04-12 05:10:00-03","MO","MOBOT","1751037","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (USZ)","Alfredo F. Fuentes|V. Cardona","2002","3","29","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro, piedemonte de la serraní de Toregua. Bosque amazónico preandino, estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae","-67.82305","-14.66444",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,"Fuentes Claros 4124",NA,NA,"South America",NA,NA,NA,NA,NA,"02-14","2",NA,NA
"358","2012-04-12 05:10:00-03","MO","MOBOT","1755583","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (USZ)","Alfredo F. Fuentes|et al.","2002","7","10","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Mamacona, 38 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas; trayecto de 7.5 km entre Mamacona y campamento Jatun Chiriuno. Bosque yungueño termo-mesotropical pluviestacional húmedo, con Podocarpus oleifolius, Alchornea spp, Melastomataceae spp y Lauraceae spp; en partes matorrales, pajonales y arbustedas secundarios, producto de quemas, con Chusquea, Melastomataceae, Asteraceae, Pteridium arachnoideum y Ericaceae. Terreno montañoso","-68.18472","-14.45916",NA,NA,"1700.00000000","2100.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 4926",NA,NA,"South America",NA,NA,NA,NA,NA,"02-29","1",NA,NA
"359","2009-11-18 07:54:00-02","MO","MOBOT","1859045","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","A. Fuentes (LPB)","Stephan G. Beck","1990","7","6","Bolivia","La Paz","Franz Tamayo","Apolo 57 Km hacia Charasani pasando Correo, campamento Calabatea, río Yuyu. Bosque montano pendiente aproximadamente 1000 m","-68.45","-14.95",NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,"Beck 18547",NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA,NA
"360","2020-08-22 14:53:00-03","MO","MOBOT","1898195","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (U)","L. Cayola|et al.","2003","4","22","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi, Senda Apolo-San Jose de Uchupiamonas, a media hora de 3 de Mayo, hacia Turnia. Parcela temporal de muestreo (0,07 ha)100.","-68.3344444","-14.5608333",NA,NA,"1824.00000000",NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 321",NA,NA,"South America",NA,NA,NA,NA,NA,"03-11","1",NA,NA
"361","2008-05-27 22:02:00-03","MO","MOBOT","1910632","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1979","4","4","Venezuela","Amazonas",NA,"IVIC study site 4 km NE of San Carlos de Río Negro (ca. 20 km S of confluence of Río Negro & Brazo Casiquiare)","-67.05","1.91666",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 6155",NA,NA,"South America",NA,NA,NA,NA,NA,"185",NA,NA,NA
"362","2008-05-27 22:02:00-03","MO","MOBOT","1914030","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1979","4","20","Venezuela","Amazonas",NA,"Forest 0.5 to 2 km S of San Carlos de Río Negro.","-67.06666","1.91666",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 6808",NA,NA,"South America",NA,NA,NA,NA,NA,"212",NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","1915660","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M.Maas (FVG)","Ronald L. Liesner","1979","5","5","Venezuela","Amazonas",NA,"0 to 0.5 km NE of San Carlos de Río Negro.","-67.06666","1.91666",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,"Liesner 7230",NA,NA,"South America",NA,NA,NA,NA,NA,"232",NA,NA,NA
"364","2014-04-04 05:52:00-03","MO","MOBOT","1916992","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.","P.J.M. Maas & H. Maas (U)","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","2003","7","12","Peru","Pasco","Oxapampa","Along road Chatarra-Pto. Bermudez. Heavily logged forest.","-75.06666","-10.53333",NA,NA,"890.00000000",NA,NA,NA,NA,NA,NA,NA,"van der Werff 18393",NA,NA,"South America",NA,NA,NA,NA,NA,"339","2",NA,NA
"365","2020-08-24 23:32:00-03","MO","MOBOT","2159179","PreservedSpecimen","Plantae","Gentianaceae","Voyria","aphylla","Voyria aphylla","(Jacq.) Pers.",NA,"L. Cayola|et al.","2004","9","7","Bolivia","La Paz","Bautista Saavedra","Area Natural de Manejo Integrado Apolobamba, Pauje Yuyo. Bosque yungueño subandino inferior pluvial, con Oenocarpus bataua, Matayba, Cyathea, Melastomataceae spp., Lauraceae spp. y Myrtaceae spp. Ladera N con pendiente pronunciada.","-68.4572222","-15.0366666",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,NA,"Cayola Pérez 1103",NA,NA,"South America",NA,NA,NA,NA,NA,"04-08","1",NA,NA
