"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","typeStatus","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"308","2011-06-09 17:46:00-03","MO","MOBOT","1758927","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L. Dorr (US)",NA,NA,NA,"Israel G. Vargas C.","2001","8","18","Bolivia","Cochabamba","Ayopaya","En filo de los cerros al SW de las juntas de los Rios Altamachi y Malpaso. Ladera de campo abierto rocoso y de areniscas con poca acumulacion de suelo en laderas menos inclinado y cimas de ladera, arbusto ralos y bajos.","-66.14333","-16.56583",NA,NA,NA,NA,NA,"Vargas Caballero 6614","South America",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-07-30 06:58:00-03","MO","MOBOT","1898197","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Tatiana B. Miranda|L. Cayola|F. Canqui|R. Alvarez|José Tito","2003","4","17","Bolivia","La Paz","Franz Tamayo","Parque Nacional-ANMI Madidi, Senda Apolo-San José de Uchupiamonas, a media hora antes de llegar al Naranjal. Líneas de intercepcion 44.","-68.3613333","-14.6075667",NA,NA,NA,NA,NA,"Miranda Gonzáles 723","South America",NA,NA,NA,NA,NA,NA,"1785.00000000",NA,NA,NA,NA,NA,"03-01","1",NA
"310","2019-01-25 04:35:00-02","MO","MOBOT","1925803","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|Jim Farfán","2003","1","24","Peru","Cusco","Calca","Dist. Lares, Mantto, Colca, Quebrada, Bosque Secundario húmedo","-72.05583","-13.00472",NA,NA,NA,NA,NA,"Valenzuela Gamarra 1263","South America",NA,NA,NA,NA,NA,NA,"2690.00000000",NA,NA,NA,NA,NA,NA,"2",NA
"311","2009-06-30 15:18:00-03","MO","MOBOT","2132237","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Erika Fernández|et al.","2003","9","5","Bolivia","Cochabamba","Carrasco","Exposición SW, pendiente 45° Macrobosque montano de Yunga. Serie Termo-mesotropical pluviestacional húmeda de Podocarpus oleifolius – Junglans boliviana, especies diferenciales: Oreopanax cf racemosa, Hedyosmun cf racemosum Weinmannia multijuga, W. sorbifolia.","-64.68277","-17.69888",NA,NA,NA,NA,NA,"Fernández Terrazas 2409","South America",NA,NA,NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"312","2019-01-25 04:35:00-02","MO","MOBOT","2205427","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.E. Skog (US)",NA,NA,NA,"Luis Valenzuela G.","2003","4","16","Peru","Cusco","Urubamba","Dist. Machu Picchu, Aobamba, Bosque Secundario","-72.55","-13.2",NA,NA,NA,NA,NA,"Valenzuela Gamarra 1827","South America",NA,NA,NA,NA,NA,NA,"2383.00000000",NA,NA,NA,NA,NA,NA,"4",NA
"313","2011-03-22 14:29:00-03","MO","MOBOT","2207277","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.E. Skog (US)",NA,NA,NA,"Juan Perea","2003","9","17","Peru","Pasco","Oxapampa","Distrito Villa Rica. Localidad Centro Bocaz. Bosque de carretera","-75.16666","-10.63333",NA,NA,NA,NA,NA,"Perea 0226","South America",NA,NA,NA,NA,NA,NA,"1280.00000000",NA,NA,NA,NA,NA,NA,"5",NA
"314","2008-05-27 22:02:00-03","MO","MOBOT","2210617","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.E. Skog (US)",NA,NA,NA,"Gloria Calatayud","2003","6","18","Peru","Cusco",NA,"Dist. Santa Ana, Poromate, Bosque Primario","-72.78333","-12.93333",NA,NA,NA,NA,NA,"Calatayud Hermosa 1546","South America",NA,NA,NA,NA,NA,NA,"2302.00000000",NA,NA,NA,NA,NA,NA,"3",NA
"315","2014-04-04 05:52:00-03","MO","MOBOT","2270927","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.E. Skog (US)",NA,NA,NA,"Rocío Rojas|Rodolfo Vásquez","1999","11","8","Peru","Amazonas",NA,"Distrito de Amazonas. Puente la Cascada. Bosque intervenido.","-77.89722","-6.09333",NA,NA,NA,NA,NA,"Rojas Gonzáles 773","South America",NA,NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,"7",NA
"316","2010-01-05 16:15:00-02","MO","MOBOT","2369963","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Thomas B. Croat","2004","7","27","Ecuador","Zamora-Chinchipe",NA,"Along road between Zumba and La Balsa on Peruvian border (Amazonas State), 5.5 km N of La Balsa and Río Blanco Chanchis.","-79.11861","-4.95138",NA,NA,NA,NA,NA,"Croat 92400","South America",NA,NA,NA,NA,NA,NA,"1009.00000000",NA,NA,NA,NA,NA,"1698","2",NA
"317","2014-04-30 15:40:00-03","MO","MOBOT","2732313","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","H. van der Werff (MO)",NA,NA,NA,"H. van der Werff","2005","5","18","Peru","Pasco","Oxapampa","Distr. Huancabamba. Quebrada Tunqui. Disturbed lower montane forest, no tree ferns.","-75.34083","-10.18222",NA,NA,NA,NA,NA,"van der Werff 20213","South America",NA,NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"389","5",NA
"318","2013-06-02 05:38:00-03","MO","MOBOT","2740426","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez|V. Chama","2004","4","20","Peru","Cusco","La Convención","Dist. Huayopata, Huyro, Alfamayo, Bosque Intervenido.","-72.39027","-13.07861",NA,NA,NA,NA,NA,"Galiano 6317","South America",NA,NA,NA,NA,NA,NA,"2900.00000000",NA,NA,NA,NA,NA,NA,"3",NA
"319","2019-01-25 04:35:00-02","MO","MOBOT","2748688","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Luis Valenzuela G.|Efraín Suclli|Gloria Calatayud","2004","3","25","Peru","Cusco","La Convención","Dist. Ocobamba, Mesa Pelada, Bosque Intervenido.","-72.6413889","-12.9516667",NA,NA,NA,NA,NA,"Valenzuela Gamarra 3228","South America",NA,NA,NA,NA,NA,NA,"1451.00000000",NA,NA,NA,NA,NA,NA,"3",NA
"320","2009-07-01 12:03:00-03","MO","MOBOT","2793569","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"García","2003","8","18","Peru","Cusco","Paucartambo","Kosñipata, Trocha Unión, km 13.","-71.5552778","-13.0708334",NA,NA,NA,NA,NA,"García 196","South America",NA,NA,NA,NA,NA,NA,"1835.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"321","2013-07-03 12:34:00-03","MO","MOBOT","2847207","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"James C. Solomon","1984","10","21","Bolivia","La Paz","Nor Yungas","22.3 km Ne of ( below) Chuspipata slopes with scattered smalltrees and shrubs.","-67.7833333","-16.2166667",NA,NA,NA,NA,NA,"Solomon 12559","South America",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"322","2009-07-01 12:01:00-03","MO","MOBOT","3059761","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Felix Woytkowski","1948",NA,NA,"Peru","Junín","Tarma","Utcuyacu. In open spots in the forest. Peren",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 35374","South America",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"323","2009-07-01 12:04:00-03","MO","MOBOT","3060527","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Felix Woytkowski","1946","3","23","Peru","Huánuco",NA,"In open situations, especially along mule paths.",NA,NA,NA,NA,NA,NA,NA,"Woytkowski 34199","South America",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-09-25 06:24:00-03","MO","MOBOT","3060936","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"René Chávez A.","1975","3","24","Peru","Cusco",NA,"Prov: Convención; Alfamayo; Habitad: Bosque humedo sub tropical.",NA,NA,NA,NA,NA,NA,NA,"Chávez Alfaro 3154","South America",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"325","2013-05-07 06:03:00-03","MO","MOBOT","3061345","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Ynés Mexia","1936","9","2","Peru","Huánuco",NA,"Dtto: Churubamba; Hacienda Exito; Terrace Rio Cayumba; damp bank.",NA,NA,NA,NA,NA,NA,NA,"Mexia 8107","South America",NA,NA,NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"326","2015-09-25 06:24:00-03","MO","MOBOT","3061473","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"René Chávez A.","1972",NA,NA,"Peru","Madre de Dios","Manu","Borde de bosque. Inambari.",NA,NA,NA,NA,NA,NA,NA,"Chávez Alfaro 1156","South America",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"327","2011-06-08 11:53:00-03","MO","MOBOT","3062034","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"José Schunke V.","1969","5","16","Peru","Loreto",NA,"Prov. Coronel Portillo, Dtto: Padre Abad. Altura sobre nivel del mar.",NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 3043","South America",NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"328","2010-05-26 09:28:00-03","MO","MOBOT","3062241","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Michael O. Dillon","1981","7","11","Peru",NA,NA,"La Divisoria, ca. 35km NNE of Tingo Maria on road to Pucallpa. Ceja de la montaña.",NA,NA,NA,NA,NA,NA,NA,"Dillon 2637","South America",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"329","2009-06-30 15:14:00-03","MO","MOBOT","3062432","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Roy F. Steinbach","1966","11","9","Bolivia","Cochabamba","Chapare","San Rafáel. Terrenos húmedos arcilloso, entre otras hierbas.",NA,NA,NA,NA,NA,NA,NA,"Steinbach 475","South America",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"330","2011-06-08 11:53:00-03","MO","MOBOT","3064275","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"José Schunke V.","1974","7","21","Peru","San Martín","Mariscal Cáceres","Tocache Nuevo. Quebrada de Cachiyacu de Lopuna (Carretera a Progreso). sobre el mar.",NA,NA,NA,NA,NA,NA,NA,"Schunke Vigo 7629","South America",NA,NA,NA,NA,NA,NA,"500.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA
"331","2011-02-17 21:57:00-02","MO","MOBOT","3111177","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Isau Huamantupa|N. Anaya|M. Callalli|José Tito|L. Vargas","2005","9","17","Peru","Cusco","La Convención","Dist. Santa Teresa, subida a Yerbabuenayoc, Rocotal, Bosque Primario","-72.36666","-13.06666",NA,NA,NA,NA,NA,"Huamantupa Chuquimaco 6656","South America",NA,NA,NA,NA,NA,NA,"2420.00000000",NA,NA,NA,NA,NA,NA,"3",NA
"332","2013-03-26 14:30:00-03","MO","MOBOT","3295174","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"John L. Clark|et al.",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Clark 6776","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2009-06-30 15:18:00-03","MO","MOBOT","3321403","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Saúl Altamirano|Eneida Zurita|M. Allen Z.|T. Camacho|M. Aliaga","2003","8","18","Bolivia","Cochabamba","Arani","El Limbo. Ladera con exposición noreste de hasta 22º de pendiente. Mesobosque montano hiperhumedo, dominado por Hedyosmum angustifolium. Suelos poco profundos.","-65.62638","-17.01944",NA,NA,NA,NA,NA,"Altamirano Azurduy 1156","South America",NA,NA,NA,NA,NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"334","2009-06-30 15:18:00-03","MO","MOBOT","3321542","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Saúl Altamirano","2003","8","22","Bolivia","Cochabamba","Arani","El Limbo. Ladera con exposición Noreste de hasta 65º de pendiente. Mesobosque montano hiperhumedo, dominado por Hedyosmun angustifolium. Suelos poco profundos.","-65.62583","-17.01888",NA,NA,NA,NA,NA,"Altamirano Azurduy 1318","South America",NA,NA,NA,NA,NA,NA,"2030.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-07-28 04:35:00-03","MO","MOBOT","3401211","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"R. K. Brummitt|J.R.I. Wood|Dieter C. Wasshausen|Nur Ritter","1996","5","28","Bolivia","Santa Cruz","Ichilo","Prov. Parque Nacional Amboro, S. W. of Buena Vista, near Macuñucu Camp, on forested banks of Macuñucu R. 16º 45' W.",NA,NA,NA,NA,NA,NA,NA,"Brummitt 19314","South America",NA,NA,NA,NA,NA,NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,"1",NA
"336","2013-09-25 05:30:00-03","MO","MOBOT","3452139","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Segundo Leiva G.|Pedro Lezama A.|P. Chuna","1995","1","5","Peru","Cajamarca","San Ignacio","Alrededores de San Francisco (Ca. a El Chaupe). Ladera.",NA,NA,NA,NA,NA,NA,NA,"Leiva González 1629","South America",NA,NA,NA,NA,NA,NA,"1480.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"337","2014-04-10 05:40:00-03","MO","MOBOT","3452178","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Ramón Ferreyra","1947","8","7","Peru","Loreto",NA,"Prov. Coronel Portillo. Divisoria. Selva tropical.",NA,NA,NA,NA,NA,NA,NA,"Ferreyra 2241","South America",NA,NA,NA,NA,NA,NA,"1500.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA
"338","2009-07-01 12:02:00-03","MO","MOBOT","3452199","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"E.L. Evinger","1943","9","28","Peru","Junín","Tarma","Moist woods along highway between Tarma & La Merced about 40 kms below Palca.",NA,NA,NA,NA,NA,NA,NA,"Evinger 532","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2009-07-01 12:03:00-03","MO","MOBOT","3481807","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Gloria Calatayud","2007","5","23","Peru","Cusco","La Convención","Distrito Echarate, Papelpata. Bosque seco secundario.","-72.61388","-12.755",NA,NA,NA,NA,NA,"Calatayud Hermosa 4044","South America",NA,NA,NA,NA,NA,NA,"1834.00000000",NA,NA,NA,NA,NA,NA,"1",NA
"340","2008-08-21 03:32:00-03","MO","MOBOT","3486650","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"Juan Perea","2007","6","24","Peru","Cajamarca","San Ignacio","Distrito San José de Lourdes. Poblado Los Llanos. Bosque achaparrado, al borde de carretera.","-78.8425","-5.10333",NA,NA,NA,NA,NA,"Perea 3400","South America",NA,NA,NA,NA,NA,NA,"1922.00000000",NA,NA,NA,NA,NA,NA,"5",NA
"341","2009-06-30 15:22:00-03","MO","MOBOT","490913","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"James C. Solomon","1983","1","23","Bolivia","La Paz","Nor Yungas","7.8 km SE (above) Yolosa on road to San Juan de La Miel. Open fields, secondary growth, with some large trees along streams.","-67.71666","-16.26666",NA,NA,NA,NA,NA,"Solomon 9343","South America",NA,NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,"83-13","10",NA
"342","2009-06-30 15:22:00-03","MO","MOBOT","490962","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"James C. Solomon|Bruce A. Stein|Marie E. Uehling","1984","3","21","Bolivia","La Paz","Nor Yungas","16.7 km NE of Chuspipata on road to Yolosa. Disturbed roadside vegetation.","-67.78333","-16.21666",NA,NA,NA,NA,NA,"Solomon 11990","South America",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,"84-47","5",NA
"343","2009-07-01 12:04:00-03","MO","MOBOT","493797","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Alain Chautems (G)",NA,NA,NA,"Thomas B. Croat","1984","4","3","Peru","Huánuco",NA,"Along hwy. between Huanuco and Tingo Maria, in valley of Rio Huallaga, along N slope of the divide, near Km 443.5; dry road banks.","-76.05","-9.63333",NA,NA,NA,NA,NA,"Croat 57805","South America",NA,NA,NA,NA,NA,NA,"2010.00000000",NA,NA,NA,NA,NA,"84-104","5",NA
"344","2009-06-30 15:21:00-03","MO","MOBOT","969016","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A. Chautems (G)",NA,NA,NA,"Antony Jardim","1995","4","10","Bolivia","Santa Cruz","Cordillera","Cuevo, adentro de la sierra cerca la planchada antigua de Chevron. Bosque seco serrano de Anadenanthera/Schinopsis que.col. con campos abiertos.","-63.6080556","-20.4622222",NA,NA,NA,NA,NA,"Jardim 1977","South America",NA,NA,NA,NA,NA,NA,"1385.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-10-25 05:24:00-02","MO","MOBOT","2270994","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","L.E. Skog (US)",NA,NA,NA,"Eric F. Rodríguez Rodríguez","1997","11","11","Peru","Cajamarca","San Ignacio","Distrito Huarango: Nuevo Mundo: Caserío Pisaguas. Bosque primario; a 2 horas del poblado y al norte, márgen derecha quebrada Santa Rosa.","-78.53333","-5.16666",NA,NA,NA,NA,NA,"Rodríguez Rodríguez 1903","South America",NA,NA,NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,"6",NA
"346","2011-06-13 11:38:00-03","MO","MOBOT","100384120","PreservedSpecimen","Plantae","Gesneriaceae","Seemannia","ternifolia","Seemannia ternifolia","Regel","Foster's catalog notes file",NA,NA,NA,"Henry H. Rusby","1885","10",NA,"Bolivia",NA,NA,"Unduavi",NA,NA,NA,NA,NA,NA,NA,"Rusby 1101","South America",NA,NA,NA,NA,NA,NA,"2438.40000000",NA,NA,NA,NA,NA,NA,"1",NA
"347","2019-08-29 16:18:56-03","UNIOESTE","UNOP","4947","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Schinemann, D.A.","2016","06","27","Silva, J.M.; Barbosa, E.; Barbosa, E.","2006","06","17","Brasil","Mato Grosso","Bonito","Estrada bonito bodequena ,rio olaria municipio bonito mato grosso do sul .",NA,NA,NA,"Flor vermelha. Em rochas na beira de rio encachoeirado.",NA,NA,NA,"4951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-08-31 08:59:06-03","INPA","INPA","156250","S","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Skog, LE","1986",NA,NA,"Solomon, JC","1983","01","23","Bolivia","La Paz","Nor-Yungas","7.8 Km SE (above) Yolusa on road to San Juan de La Miel. Open fields secondary growth, with some large trees along stream; trailside.","-67.716667","-16.266667",NA,NA,"INPA0156250",NA,NA,"9343","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","INPA0156250 INPA0156250_e",NA,NA,NA,"-67.716667","-16.266667",NA,NA,NA,NA,NA
"349","2020-08-31 08:59:06-03","INPA","INPA","99148","S","Plantae","Gesneriaceae","Gloxinia","sylvatica","Gloxinia sylvatica","(Kunth) Wiehler","Skog, LE","1980",NA,NA,"Schunke-Vigo, J","1973","02","15","Peru","Huánuco",NA,"Chinchao; Pampayacu, a 1 Km al este de Cochero. Al borde del camino y en campo abierto.",NA,NA,NA,NA,"INPA0099148",NA,NA,"5801","Southern America",NA,NA,"Dicotyledon Asterids","Lamiales","INPA0099148 INPA0099148_e",NA,"1050","1200",NA,NA,NA,NA,NA,NA,NA
"350","2018-08-31 12:41:49-03","UFLA","ESAL","28482","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","Pereira, LC","2017","05",NA,"Andressa",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca",NA,"-44.603333","-21.976111",NA,"; ; vermelha;",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA
"351","2017-12-06 12:32:33-02","UFLA","ESAL","10057","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.",NA,NA,NA,NA,"Melo, PHA; Gomes, DJS; Pompeu, PV",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, Fontanário São José à entrada para a Pedra Balão","-46.5614013671875","-21.7877998352051","23696","erva; ; alaranjada;; floresta",NA,"auto",NA,"2976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-12-06 12:32:33-02","UFLA","ESAL","5923","S","Plantae","Gesneriaceae","Seemannia","sylvatica","Seemannia sylvatica","(Kunth) Hanst.","A.Chautems",NA,NA,NA,"Melo, PHA; Gomes, D,JS; Pompeu, PV",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, da casa da Guarda Verde ao Cristo pelo asfalto","-46.5614013671875","-21.7877998352051","23696","erva; ; vermelha;",NA,"auto",NA,"2845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-09-12 05:00:02-03","US","US","207111","PreservedSpecimen","Plantae","Gesneriaceae","Achimenes","albescens","Achimenes albescens","Rusby",NA,NA,NA,NA,"M. Bang","1891",NA,NA,"Bolivia","Cochabamba",NA,"Vic. Cochabamba.",NA,NA,NA,NA,"US00126554",NA,"Isotype","1211","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00126554_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","1336280","PreservedSpecimen","Plantae","Gesneriaceae","Achimenes","albescens","Achimenes albescens","Rusby",NA,NA,NA,NA,"M. Bang","1891",NA,NA,"Bolivia","Cochabamba",NA,"Vic. Cochabamba.",NA,NA,NA,NA,"US00126553",NA,"Isotype","1211","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00126553_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","701938","PreservedSpecimen","Plantae","Gesneriaceae","Fritschiantha","sylvatica","Fritschiantha sylvatica coccinea","Kuntze",NA,NA,NA,NA,"O. Kuntze","1892","4",NA,"Bolivia","Pando",NA,"Santa Rosa.",NA,NA,NA,NA,"US00126581",NA,"Possible syntype","s.n.","South America - Neotropics",NA,NA,NA,"Scrophulariales",NA,"coccinea","2000","2000",NA,NA,"Dicotyledonae",NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","702116","PreservedSpecimen","Plantae","Gesneriaceae","Fritschiantha","sylvatica","Fritschiantha sylvatica aurea","Kuntze",NA,NA,NA,NA,"O. Kuntze","1892","4",NA,"Bolivia",NA,NA,"Rio Juntas, San Antonia.",NA,NA,NA,NA,"US00126580",NA,"Possible syntype","s.n.","South America - Neotropics",NA,NA,NA,"Scrophulariales","US00126580_01","aurea",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
