"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","locality","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","recordNumber","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","individualCount","phylum"
"100","2021-02-08 12:44:47-03","UFRGS","ICN","114198","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, most leaves simple, but some divided, In spray zone away from directly falling water, either on the side or",NA,NA,"Mello, AS","2009","09","23","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5171","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"101","2021-02-08 12:44:47-03","UFRGS","ICN","114200","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, Collected 50-100 m downstream from waterfall. Could not get to top of waterfall to collect.",NA,NA,"Mello, AS","2009","09","24","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5173","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"102","2021-02-08 12:44:47-03","UFRGS","ICN","114188","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, leaved much branched and narrow, In spray zone away from directly falling water, either on the side or behin",NA,NA,"Mello, AS","2009","09","23","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5161","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"103","2021-02-08 12:44:47-03","UFRGS","ICN","114197","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, most leaves simple, but some divided, In spray zone away from directly falling water, either on the side or",NA,NA,"Mello, AS","2009","09","23","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5170","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"104","2021-02-08 12:44:47-03","UFRGS","ICN","114199","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, most leaves simple, but some divided, In spray zone away from directly falling water, either on the side or",NA,NA,"Mello, AS","2009","09","23","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5172","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"105","2021-02-08 12:44:47-03","UFRGS","ICN","114196","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","23","América do Sul","Brasil","About 120 km W of city Blumenau off of BR 470 4 km from the main road (BR 470) on dirt road","Nos. 5160-5176 collected in same area: Nos. 5160-5172 from beneath waterfall, and Nos. 5173-5176 from downstream of the waterfall.; Abundant, most leaves simple, but some divided, In spray zone away from directly falling water, either on the side or",NA,NA,"Mello, AS","2009","09","23","SC","-50.043056","-27.294167","-50.043056","-27.294167",NA,"5169","Blumenau","463","463",NA,NA,NA,NA,"Dicotyledon"
"106","2021-02-08 12:44:47-03","UFRGS","ICN","114052","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","15","América do Sul","Brasil","about 20 km NE of town on the road from town Pedro Osório","Nos. 5022-5027 colleted in the same area of the river, within 10m of each other).; Arroio Lageado, small river (ca. 10 m across), largely sandy bottom with a sort strech of river rapids (outcrops).; Commom, small stemmed plants, area of currente alon",NA,NA,"Mello, AS","2009","09","30","RS","-53.1025","-31.979722","-53.1025","-31.979722",NA,"5023","Santo Erval","21","21",NA,NA,NA,NA,"Dicotyledon"
"107","2021-02-08 12:44:47-03","UFRGS","ICN","114054","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","15","América do Sul","Brasil","about 20 km NE of town on the road from town Pedro Osório","Nos. 5022-5027 colleted in the same area of the river).; Commom, submerged in moderate current above (ca. 10m river-rapids, upstream from other collections (Nos. 5022-5024, 5026-5027) about 10m. Arroio Lajeado, small river (ca. 10m across), largely s",NA,NA,"Mello, AS","2009","10","01","RS","-53.1025","-31.979722","-53.1025","-31.979722",NA,"5025","Santo Erval","21","21",NA,NA,NA,NA,"Dicotyledon"
"108","2021-02-08 12:44:47-03","UFRGS","ICN","114055","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","15","América do Sul","Brasil","about 20 km NE of town on the road from town Pedro Osório","Nos. 5022-5027 colleted in the same area of the river, within 10m of each other.; Commom, submerged, moderate current area, several meters from No. 5025, moderate sized plants. Arroio Lajeado, small river (ca. 10m across), largely sandy bottom with a",NA,NA,"Mello, AS","2009","09","30","RS","-53.1025","-31.979722","-53.1025","-31.979722",NA,"5026","Santo Erval","21","21",NA,NA,NA,NA,"Dicotyledon"
"109","2021-02-08 12:44:47-03","UFRGS","ICN","114040","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","county of taiara the same mane of the dam is Barragem Corsan. 29°30.543'S 53°45.284'W","Nos. 5010-5012 collected in the same river, in the same area.; Water level in river is high due to recent rains.; Not commom, submerged plants in ca. 1 dm water, leaves divided and flattened. Rio Vacacai (near the beginnig of this river), below the d",NA,NA,"Mello, AS","2009","09","30","RS","-53.754722","-29.508889","-53.754722","-29.508889",NA,"5011","Santa Maria","387","387",NA,NA,NA,NA,"Dicotyledon"
"110","2021-02-08 12:44:47-03","UFRGS","ICN","114046","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","Small river (arroio) about 10 km NW of town of Pelota on BR 392","Nos. 5017 - 5018 collected in the same area).; Commom, large plants in stroger, deeper water current near middle of the river. Small river (arroio), about 10 km NW of town Pelota on BR 392",NA,NA,"Mello, AS","2009","10","02","RS","-53.505","-31.45","-53.505","-31.45",NA,"5017","Pelotas","88","88",NA,NA,NA,NA,"Dicotyledon"
"111","2021-02-08 12:44:47-03","UFRGS","ICN","114047","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","Small river (arroio) about 10 km NW of town of Pelota on BR 392","Nos. 5017 - 5018 collected in the same area).; Commom, smaller plants near edge of river where water is shallow and slower moving.",NA,NA,"Mello, AS","2009","10","01","RS","-53.505","-31.45","-53.505","-31.45",NA,"5018","Pelotas","88","88",NA,NA,NA,NA,"Dicotyledon"
"112","2021-02-08 12:44:47-03","UFRGS","ICN","031300","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Waechter, JL","1976","02","29","América do Sul","Brasil",NA,"Submersa fixa em pedras.; Na correnteza.",NA,NA,"Tur, NM",NA,NA,NA,"RS",NA,NA,NA,NA,NA,"223","Passo do Rio Pardo parra Cande",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"113","2021-02-08 12:44:47-03","UFRGS","ICN","114042","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","about 5 km SE of the town on BR 329. 30°59.622'S 53°03.354'W","Nos. 5013-5016 collected within a meter or so of each other.; Commom, samll plants (moss-like), collected above rapids in area wher current is moderate, some flower buds. Small river (perhaps Arroio do Bico) that drains into the larger Rio Camaqua.",NA,NA,"Mello, AS","2009","09","30","RS","-53.055833","-30.993611","-53.055833","-30.993611",NA,"5013","Piratini","302","302",NA,NA,NA,NA,"Dicotyledon"
"114","2021-02-08 12:44:47-03","UFRGS","ICN","114105","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","Arroio Tatim, 28°51.343 52°26.849W a small river about 10 km of Soledade on BR-386","Nos. 5075-5077 collected from same area, within 4 m of each other.; Commom, but only on some rocks, submerged, divided leaves.",NA,NA,"Mello, AS","2009","09","29","RS","-52.447222","-28.855556","-52.447222","-28.855556",NA,"5076","Soledade","692","692",NA,NA,NA,NA,"Dicotyledon"
"115","2021-02-08 12:44:47-03","UFRGS","ICN","114043","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","BR 392 30°59.622S; 53°03.354W","Nos. 5013 - 5016 colleted within a meter or so of each other); Common, dense intertwining prostate axes, in swiftest horizontal current, colleted ca. 2 dm before waterfall, large stubs of stems projecting from the dense mat of roots. Samll river (per",NA,NA,"Mello, AS","2009","10","02","RS","-53.055833","-30.993611","-53.055833","-30.993611",NA,"5014","Piratini","301","301",NA,NA,NA,NA,"Dicotyledon"
"116","2021-02-08 12:44:47-03","UFRGS","ICN","114044","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","BR 392 30°59.622S; 53°03.354W","Nos. 5013 - 5016 colleted within a meter or so of each other); Common, large stems with leaves, colleted from area where water is falling/most rapidly moving; fast moving water area. Small river (perhaps Arroio do Bico) that drains into tha large Rio",NA,NA,"Mello, AS","2009","09","30","RS","-53.055833","-30.993611","-53.055833","-30.993611",NA,"5015","Piratini","301","301",NA,NA,NA,NA,"Dicotyledon"
"117","2021-02-08 12:44:47-03","UFRGS","ICN","114045","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","14","América do Sul","Brasil","5 km SE BR 392","Nos. 5013 - 5015 collected winthin a metter or so of each other (Small river (perhaps Arroio do Bico); Commom, dark green plants, moderate sized stems, area of shallow water but in middle od area of swift current, near to long stemmed plants. Small r",NA,NA,"Mello, AS","2009","10","02","RS","-53.055833","-30.993611","-53.055833","-30.993611",NA,"5016","Piratini","301","301",NA,NA,NA,NA,"Dicotyledon"
"118","2021-02-08 12:44:47-03","UFRGS","ICN","114050","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","15","América do Sul","Brasil","which is located east of BR-116 31°22.813S; 51°57.607W","These clearly not na area of river- rapids, nor is there a stream emptying into the lagoon nearby. This area has a wide ocean-like sandy beach.; Commom, on boulders projecting from the sandy bottom of Lagoa dos Patos, in water ranging from about 0.5",NA,NA,NA,NA,NA,NA,"RS",NA,NA,NA,NA,NA,"5021","Lourenço do Sul",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"119","2021-02-08 12:44:47-03","UFRGS","ICN","114061","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29°23.633S - 54°740W About 4 km N of tonw on road to Santiago","(Nos. 5032 - 5037 collected from within 2 m of each other on separate rocks).; Abundant, turf-like plants, small rocky, most plants submerged (perhaps due to recent rains), some plants exposed. River name not known, this river drains into the large R",NA,NA,"Mello, AS","2009","09","30","RS","-54.745556","-29.393611","-54.745556","-29.393611",NA,"5032","Jaguari","116","116",NA,NA,NA,NA,"Dicotyledon"
"120","2021-02-08 12:44:47-03","UFRGS","ICN","114062","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29° 23.633S; 54° 44.740W about 4 km N of town Jaguari on road to Santiago river name not known this river drains into the larger Rio Jaguari","Nos. 5032 - 5037 collected from within 2m of each other on separete rocks.; Abundant, turf-like plants, small rocky river, most plants submerged (perhaps due to recent rains), some plants exposed.",NA,NA,"Mello, AS","2009","09","30","RS","-54.745556","-29.393611","-54.745556","-29.393611",NA,"5033","Jaguari","380","380",NA,NA,NA,NA,"Dicotyledon"
"121","2021-02-08 12:44:47-03","UFRGS","ICN","114063","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29° 23.633S; 54° 44.740W about 4 km N of town Jaguari on road to Santiago river name not known this river drains into the larger Rio Jaguari","Nos. 5032 - 5037 collected from within 2m of each other on separete rocks.; Abundant, turf-like plants, small rocky river, most plants submerged (perhaps due to recent rains), some plants exposed.",NA,NA,"Mello, AS","2009","09","29","RS","-54.745556","-29.393611","-54.745556","-29.393611",NA,"5034","Jaguari","380","380",NA,NA,NA,NA,"Dicotyledon"
"122","2021-02-08 12:44:47-03","UFRGS","ICN","114064","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29° 23.633S; 54° 44.740W about 4 km N of town Jaguari on road to Santiago river name not known this river drains into the larger Rio Jaguari","Nos. 5032 - 5037 collected from within 2m of each other on separete rocks.; Abundant, turf-like plants, small rocky river, most plants submerged (perhaps due to recent rains), some plants exposed.",NA,NA,"Mello, AS","2009","09","30","RS","-54.745556","-29.393611","-54.745556","-29.393611",NA,"5035","Jaguari","380","380",NA,NA,NA,NA,"Dicotyledon"
"123","2021-02-08 12:44:47-03","UFRGS","ICN","114065","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29° 23.633S; 54° 44.740W about 4 km N of town Jaguari on road to Santiago river name not known this river drains into the larger Rio Jaguari","Nos. 5032 - 5037 collected from within 2m of each other on separete rocks.; Abundant, turf-like plants, small rocky river, most plants submerged (perhaps due to recent rains), some plants exposed.",NA,NA,"Mello, AS","2009","09","30","RS","-54.745556","-29.393611","-54.745556","-29.393611",NA,"5036","Jaguari","380","380",NA,NA,NA,NA,"Dicotyledon"
"124","2021-02-08 12:44:47-03","UFRGS","ICN","114069","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","17","América do Sul","Brasil","29° 22.879S; 54° 44.881W about 22 km SE of town of Santiago near town of Ernesto Alvos","Abundant, submerged, divided leaved. Medium size rocky river (name unknown) that drains into the larger Rio Jaguari. Water level swollen from recent rains, both simple level (No. 5040) plants colleted from this site.",NA,NA,"Mello, AS","2009","09","30","RS","-54.747778","-29.381111","-54.747778","-29.381111",NA,"5040","Santiago","370","370",NA,NA,NA,NA,"Dicotyledon"
"125","2021-02-08 12:44:47-03","UFRGS","ICN","114086","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","18","América do Sul","Brasil","Rio Porongo a small river about 27 km NW of town of Soledade on BR-386","Commom turf-like growth form, divided leaves, submerged, water levels hih because of recent rains.",NA,NA,"Mello, AS","2009","09","29","RS","-52.615556","-28.639722","-52.615556","-28.639722",NA,"5057","Soledade","1350","1350",NA,NA,NA,NA,"Dicotyledon"
"126","2021-02-08 12:44:47-03","UFRGS","ICN","114118","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","10","19","América do Sul","Brasil","29°13.976S; 52°10.487W","Abundant, divided leaves, smallest stemmed of the divided leaved plants. (Nos. 5082-5090growing in the same area, essentially intermixed or at least growing in close proximity to each other, these collections made within 2-3m of each other).",NA,NA,"Mello, AS","2009","09","29","RS","-52.174722","-29.232778","-52.174722","-29.232778",NA,"5089","Pouso Novo","300","300",NA,NA,NA,NA,"Dicotyledon"
"127","2021-02-08 12:44:47-03","UFRGS","ICN","114119","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","29°13.976S 52° 10.487W Fáo River along BR-386 near town of Pouso Novo","Nos. 5082-5090 growing in the same area, essencially intermixed or at lest growing in close proximity to each other, these collections made witjin 2-3m of each other.; Abundant, divided, leaves, smallest stemmed of the divided leaved plants.",NA,NA,"Mello, AS","2009","09","29","RS","-52.174722","-29.232778","-52.174722","-29.232778",NA,"5090","Pouso Novo","91","91",NA,NA,NA,NA,"Dicotyledon"
"128","2021-02-08 12:44:47-03","UFRGS","ICN","114120","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","Arroio Forquetinha, 29°24.850S 52°01750W along BR-386 NW (about 5-10 km) of the town of Lajeado","Nos. 5091-5094 collected from this location, but from different rocks at least 2 m apart.; Commom, divided leaves, at this location plants only occur in the deepest water (ca. 2dm) areas.",NA,NA,"Mello, AS","2009","09","29","RS","-52.029167","-29.414167","-52.029167","-29.414167",NA,"5091","Lajeado",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"129","2021-02-08 12:44:47-03","UFRGS","ICN","114121","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","Arroio Forquetinha, 29°24.850S 52°01750W along BR-386 NW (about 5-10 km) of the town of Lajeado","Nos. 5091-5094 collected from this location, but from different rocks at least 2 m apart.; Commom, divided leaved plants. At this localtion plants only occur in the deepest water (ca. 2 dm) areas.",NA,NA,"Mello, AS","2009","09","29","RS","-52.029167","-29.414167","-52.029167","-29.414167",NA,"5092","Lajeado",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"130","2021-02-08 12:44:47-03","UFRGS","ICN","114122","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","Arroio Forquetinha, 29°24.850S 52°01750W along BR-386 NW (about 5-10 km) of the town of Lajeado","Nos. 5091-5094 collected from this location, but from different rocks at least 2 m apart.; Commom, divided leaved plants. At this localtion plants only occur in the deepest water (ca. 2 dm) areas.",NA,NA,"Mello, AS","2009","09","24","RS","-52.029167","-29.414167","-52.029167","-29.414167",NA,"5093","Lajeado",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"131","2021-02-08 12:44:47-03","UFRGS","ICN","114123","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","19","América do Sul","Brasil","Arroio Forquetinha, 29°24.850S 52°01750W along BR-386 NW (about 5-10 km) of the town of Lajeado","Nos. 5091-5094 collected from this location, but from different rocks at least 2 m apart.; Commom, divided leaved plants. At this localtion plants only occur in the deepest water (ca. 2 dm) areas.",NA,NA,"Mello, AS","2009","09","24","RS","-52.029167","-29.414167","-52.029167","-29.414167",NA,"5094","Lajeado",NA,NA,NA,NA,NA,NA,"Dicotyledon"
"132","2021-02-08 12:44:47-03","UFRGS","ICN","114124","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","21","América do Sul","Brasil","Santa Cruz River, 29°18.999S 50°40.841W (also called the Caí River town of Salto (=Eletro on some maps) NE of the town of Canela (abouth 20-30km)","Nos. 5095-5098 all collected from this location, about 2-3m apart.; Commom, submerged, plants covered with filamentous green algae. Collections made from below a small dam. Water flows across a more or les flat outcrop in river. Rocks are also algae",NA,NA,"Mello, AS","2009","09","24","RS","-50.680556","-29.316389","-50.680556","-29.316389",NA,"5095","São Francisco de Paula","707","707",NA,NA,NA,NA,"Dicotyledon"
"133","2021-02-08 12:44:47-03","UFRGS","ICN","114161","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Nos. 5134-5135 collected from two sides of the same rock.; Abundant, plant from quiet part of river (slow current).",NA,NA,"Mello, AS","2009","09","24","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5134","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"134","2021-02-08 12:44:47-03","UFRGS","ICN","114162","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Nos. 5134-5135 collected from two sides of the same rock.; Abundant, plant from quiet part of river (slow current).",NA,NA,"Mello, AS","2009","09","24","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5135","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"135","2021-02-08 12:44:47-03","UFRGS","ICN","114166","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common",NA,NA,"Mello, AS",NA,NA,NA,"RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5139","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"136","2021-02-08 12:44:47-03","UFRGS","ICN","114167","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common, simple leaved, plants exposed at edge of water. Collected ca. 1dm from No. 5141.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5140","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"137","2021-02-08 12:44:47-03","UFRGS","ICN","114168","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common, divided leavd, exposed at edge of water. Collected ca. 1 dm from No 5140.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5141","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"138","2021-02-08 12:44:47-03","UFRGS","ICN","114169","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common, exposed at edge of water, divided leaved, vegetative plants and those with flowers (and maybe fruits) collected together.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5142","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"139","2021-02-08 12:44:47-03","UFRGS","ICN","114170","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common, simple leaved, plants exposed at edge of water.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5143","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
"140","2021-02-08 12:44:47-03","UFRGS","ICN","114171","S","Plantae",NA,NA,"Podostemaceae","Podostemum","rutifolium","Podostemum rutifolium","Warm.","Thomas Philbrick, C; et al.","1998","01","22","América do Sul","Brasil","28°48.030 50°25.654W 16 S of the town of town. Moraes River a small river (ca. 10m wide) that drains in to the larger Rio das Antas. Collection from ca. 0 5 km uostream of the confluence of this river with the Rio das Antas","Nos. 5131-5145 collected from separate rocks in the same area along stretch of river can 100m long.; Common, finely disected divided leave, submerged in ca. 5 cm water.",NA,NA,"Mello, AS","2009","09","30","RS","-50.4275","-28.800278","-50.4275","-28.800278",NA,"5144","Bom Jesus","539","539",NA,NA,NA,NA,"Dicotyledon"
