"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"100","2020-09-12 05:00:02-03","US","US","1193220","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense paraense","H. F. Pittier","11358","1923","12","26","South America - Neotropics","Venezuela",NA,NA,NA,"US01948784",NA,"Rosales","Tul.","Pirie, M. D., (U)","Aragua / Guarico","Between Villa de Cura & San Juan de los Morros, Aragua, on the plans of the Guárico River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"paraense",NA,NA,NA,NA,"1"
"101","2020-09-12 05:00:02-03","US","US","2742389","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. T. Prance, J. R. Steward, J. F. Ramos, L. G. Farias & O. P. Monteiro","9562","1969","2","1","South America - Neotropics","Brazil",NA,NA,NA,"US02150123",NA,"Rosales",NA,NA,"Roraima","Brazilian Amazonia, 85km. north of Boa Vista, Fazenda Uniao, primary forest",NA,NA,"US02150123_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"102","2020-09-12 05:00:02-03","US","US","2530396","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","J. A. Steyermark & J. Fernández","99547","1967","8","21","South America - Neotropics","Venezuela",NA,NA,NA,"US01275017",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","Hacienda Santa Rosa, a lo largo de carretera hacia Villa de Rosario, 50 km oeste-suroeste de Maracaibo",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"103","2020-09-12 05:00:02-03","US","US","1692807","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. Dugand","1126","1937","9","19","South America - Neotropics","Colombia",NA,NA,NA,"US01275016",NA,"Rosales",NA,"Pirie, M. D., (U)","Atlántico","Los Pendales",NA,NA,"US01275016_01","100","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"104","2020-09-12 05:00:02-03","US","US","1693520","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. Ducke","516","1937","6","30","South America - Neotropics","Brazil",NA,NA,NA,"US01275000",NA,"Rosales",NA,"Pirie, M. D., (U)","Amazonas","Serra Grande, Rio Branco (civ. Amazonas). silva sub montis radicibus",NA,NA,"US01275000_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"105","2020-09-12 05:00:02-03","US","US","1731832","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Bro. Elias","1580","1938","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01275007",NA,"Rosales",NA,"Pirie, M. D., (U)","Atlántico","Barranquilla and vicinity. Tocagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","USw8761","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. Ducke","332",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,"Rosales",NA,NA,NA,"Serra Grande, Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","2121523","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","F. D. Smith","280","1953","4","24","South America - Neotropics","Venezuela",NA,NA,NA,"US01275018",NA,"Rosales",NA,"Pirie, M. D., (U)","Anzoategui","Cantaura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2557617","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","C. A. Blanco","381","1965","11",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01948793",NA,"Rosales",NA,"Pirie, M. D., (U)","Bolívar","Campamentos El Paraiso y La Yagua, 48 km NE de caserío Los Rosos, este ultimo a 17 km de Upata (sobre la carretera nueva Upata-San Felix).","-62.21","8.26","US01948793_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","2123046","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","R. L. Fróes","23055","1948","3",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02150125",NA,"Rosales",NA,NA,"Amazonas","Amazonia, Road Boa Vista to Caracarahy",NA,NA,"US02150125_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1776856","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. C. Smith","3207","1938","3","4","South America - Neotropics","Guyana",NA,NA,NA,"US01948788",NA,"Rosales",NA,"Pirie, M. D., (U)","U. Takutu-U. Essequibo","Kanuku Mts., drainage of Takutu R., western extremity of Kanuku Mountains","-59.83","3.16","US01948788_01","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","3025608","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting","5772","1977","10","27","South America - Neotropics","Venezuela",NA,NA,NA,"US01948794",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","Carretera Maracaibo-Carora, entre km 5-7 al SE de Sabana de la Plata (km 42).",NA,NA,"US01948794_01",NA,NA,"Simón Bolívar Municipality",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","1283492","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","H. F. Pittier","12240","1926","10","11","South America - Neotropics","Venezuela",NA,NA,NA,"US02150128",NA,"Rosales",NA,NA,"Guarico","Road beteen Uberito and San Juan de los Morros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","2572016A","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","L. Aristeguieta & G. Agostini","4710","1961","8","18","South America - Neotropics","Venezuela",NA,NA,NA,"US01274997",NA,"Rosales",NA,"Pirie, M. D., (U)","Anzoategui","Entre Barcelona y Cumaná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","3025610","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting & L. Aristeguieta","5196","1977","6","19","South America - Neotropics","Venezuela",NA,NA,NA,"US01274998",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","Dtto. Bolívar: carretera Maracaibo-Carora, 8 km al sureste de Sabana de La Plata (salida para Punta Gorda)",NA,NA,NA,"75","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","3025614","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting","5773","1977","10","27","South America - Neotropics","Venezuela",NA,NA,NA,"US01275002",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","Carretera Maracaibo-Carora, entre km 5-7 al SE de Sabana de la Plata (km 42).",NA,NA,NA,NA,NA,"Simón Bolívar Municipality",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","1187195","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","H. F. Pittier","10514","1922","10","15","South America - Neotropics","Venezuela",NA,NA,NA,"US01275001",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","San Martin, On Rio del Palmar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","3025615","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","L. Aristeguieta, G. S. Bunting & L. Chacon","12347","1977","4","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02150129",NA,"Rosales",NA,NA,NA,"Edo. Zulia: Dtto. Bolivar: carreteras Lara-Zulia, entre Cabimas y Ciudad Ojeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","2268493","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. A. Black & D. Magalhaes","51-12893","1951","8","25","South America - Neotropics","Brazil",NA,NA,NA,"US02150124",NA,"Rosales",NA,NA,"Amazonas","Da Amazonia, Rio Mucajai; pedras perto da Colonia Fernanda Costa",NA,NA,"US02150124_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2929219","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","N. A. Rosa","3119",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02150122",NA,"Rosales",NA,NA,"Roraima","Amazonia, T.F. de Roraima, arredores da estacao ecologica de Maraca, mata de terra firme, Madeira",NA,NA,"US02150122_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","1731831","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Bro. Elias","1580","1938","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US01275008",NA,"Rosales",NA,"Pirie, M. D., (U)","Atlántico","Barranquilla and vicinity. Tocagua.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","1775093","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Ll. Williams","11832","1939","4","16","South America - Neotropics","Venezuela",NA,NA,NA,"US01275019",NA,"Rosales",NA,"Pirie, M. D., (U)","Bolívar","Guayapo, Bajo Caura","-65.18","7.33","US01275019_01","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","1801718","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Ll. Williams","11646","1939","3","29","South America - Neotropics","Venezuela",NA,NA,NA,"US01275013",NA,"Rosales",NA,"Pirie, M. D., (U)","Bolívar","La Prisión, Medio Caura",NA,NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","3359922","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson, V. James & R. Andrew","4192","1995","6","19","South America - Neotropics","Guyana",NA,NA,NA,"US00653943",NA,"Rosales",NA,NA,"U. Takutu-U. Essequibo","Mount Shiriri, at foot","-59.71","2.88","US00653943_01","140",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"124","2020-09-12 05:00:02-03","US","US","2554909","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","L. Aristeguieta","7155","1969","6",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02150127",NA,"Rosales",NA,NA,"Guarico","Between El Sombrero and Calabozo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"125","2020-09-12 05:00:02-03","US","US","2554153","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","L. Aristeguieta","7155","1969","6",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01275009",NA,"Rosales",NA,"Pirie, M. D., (U)","Guarico","Between El Sombrero and Calabozo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"126","2020-09-12 05:00:02-03","US","US","3025606","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting","5211","1977","6","27","South America - Neotropics","Venezuela",NA,NA,NA,"US02150131",NA,"Rosales",NA,NA,NA,"Edo. Zulia: Dtto. Paez:cerca de La Mision de Guana, entre la carretera y km 4 del camino que sale rumbo al este de la carretera Carrasquero-Guana-Guarero, o sea que desvia a la derecha directamente frente a La Mision de Guana",NA,NA,NA,"100","150",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"127","2020-09-12 05:00:02-03","US","US","3025609","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting & L. Aristeguieta","5196","1977","6","19","South America - Neotropics","Venezuela",NA,NA,NA,"US01274999",NA,"Rosales",NA,"Pirie, M. D., (U)","Zulia","Dtto. Bolívar: carretera Maracaibo-Carora, 8 km al sureste de Sabana de La Plata (salida para Punta Gorda)",NA,NA,"US01274999_01","75","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"128","2020-09-12 05:00:02-03","US","US","1692806","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. Dugand","1126","1937","9","19","South America - Neotropics","Colombia",NA,NA,NA,"US01275015",NA,"Rosales",NA,"Pirie, M. D., (U)","Atlántico","Los Pendales",NA,NA,NA,"100","250",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"129","2020-09-12 05:00:02-03","US","US","3025607","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","G. S. Bunting & M. Fucci","7643","1979","5","24","South America - Neotropics","Venezuela",NA,NA,NA,"US02150130",NA,"Rosales",NA,NA,NA,"Edo. Zulia: Dtto. Bolivar: via entre la carretera Lara-Zulia y Piedras Blancas (desviando en km. 70 de la Lara-Zuilia al SE del Puente sobre el Lago), en km. 0,5 de la via en zona de bosque deciduo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"130","2020-09-12 05:00:02-03","US","US","1833053","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","F. Tamayo","2106","1942","1",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01948790",NA,"Rosales",NA,"Pirie, M. D., (U)","Anzoategui State / Sucre State","Along the Guanta-Los Altos highway [A lo largo de la carretera Guanta-Los Altos, Anzoátegui.-Sucre.]",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"131","2020-09-12 05:00:02-03","US","US","3378922","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","B. Hoffman, H. Jacobs & C. Capellaro","1048","1992","2","26","South America - Neotropics","Guyana","Bulky fruit",NA,NA,"US00613377",NA,"Rosales",NA,"Barneby, R. C.","U. Takutu-U. Essequibo","Southern Pakaraima Mts, 18 km NW of Karasabai, 1 km up Tipuru River from Ireng River","-59.6333","4.15","US00613377_01","150","180",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"132","2020-09-12 05:00:02-03","US","US","3358324","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","W. A. Díaz & A. Valera","2152","1994","3","23","South America - Neotropics","Venezuela",NA,NA,NA,"US00870937",NA,"Rosales",NA,NA,"Bolívar","Mun. Piar, Mun. Capital Piar, Bajo Caroní, Sector I","-62.93","7.76",NA,"125",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"133","2020-09-12 05:00:02-03","US","US","(Bulky)","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","B. Hoffman, H. Jacobs & C. Capellaro","1048","1992","2","26","South America - Neotropics","Guyana","Bulky Fruit",NA,NA,"US00635689",NA,"Rosales",NA,NA,"U. Takutu-U. Essequibo","Southern Pakaraima Mts, 18 km NW of Karasabai, 1 km up Tipuru River from Ireng River","-59.6333","4.15",NA,"150","180",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","1740703","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","A. Ducke","516","1937","6","30","South America - Neotropics","Brazil",NA,NA,NA,"US02150126",NA,"Rosales",NA,NA,"Amazonas","Serra Grande, Rio Branco (civ. Amazonas). silva sub montis radicibus",NA,NA,"US02150126_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"135","2020-09-12 05:00:02-03","US","US","3025611","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense orinocense","G. S. Bunting","8157","1979","11","18","South America - Neotropics","Venezuela",NA,NA,NA,"US01104458",NA,"Rosales",NA,NA,"Zulia","Dtto. Miranda-Bolivar, via El Consejo de Ciruma-PalitoBlanco, en vecindad de El Toro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"orinocense",NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","3025612","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense orinocense","G. S. Bunting","8157","1979","11","18","South America - Neotropics","Venezuela",NA,NA,NA,"US01104459",NA,"Rosales",NA,NA,"Zulia","Dtto. Miranda-Bolivar, via El Consejo de Ciruma-PalitoBlanco, en vecindad de El Toro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"orinocense",NA,NA,NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense paraense","M. J. Jansen-Jacobs, B. Welle, C. G. Gustafsson & V. James","4012","1995","6","9","South America - Neotropics","Guyana",NA,NA,NA,NA,NA,"Rosales","Tul.","Jansen-Jacobs, M. J., (U), Nationaal Herbarium Nederland, Utrecht University branch","U. Takutu-U. Essequibo","Dadanawa, Rupununi River, Rupununi District","-59.51","2.81",NA,"120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"paraense",NA,NA,NA,NA,"1"
"138","2020-09-12 05:00:02-03","US","US","2341911","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense paraense","J. A. Steyermark","86772","1960","8","2","South America - Neotropics","Venezuela",NA,NA,NA,"US01948785",NA,"Rosales","Tul.","Pirie, M. D., (U)","Bolívar","Los Chacharos, 4 km upstream on Río Asa from Raudal Cotua",NA,NA,NA,"290",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"paraense",NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","3265952","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense paraense","E. M. Harris, M. Quigley, M. Hossein & C. Phillip","1088","1991","10","24","South America - Neotropics","Guyana",NA,NA,NA,"US01948786",NA,"Rosales","Tul.","Pirie, M. D., (U)","U. Takutu-U. Essequibo","6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills","-59.35","3.02",NA,"120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"paraense",NA,NA,NA,NA,"1"
"140","2019-06-11 12:34:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","R. B. Foster","9940","1984","8","31","South America","Peru",NA,NA,NA,NA,"Spermatophyta",NA,NA,"RRC ID Flag","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"9940",NA
"141","2015-03-06 22:36:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","M. T. Madison & et al.","5271",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"142","2019-09-05 14:23:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Schomburgk","314",NA,NA,NA,"South America","Guyana",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA
"143","2015-03-06 22:36:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","H. C. Hopkins & et al.","521",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"144","2020-04-21 18:18:44-03","F","FMNH-SEEDPLANTS","V0363121F","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","R. H. Schomburgk","314","1841",NA,NA,"South America","Guyana",NA,NA,NA,"V0363121F","Spermatophyta",NA,NA,NA,NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isotype",NA,NA
"145","2019-06-11 12:43:10-03","F","FMNH-SEEDPLANTS","V0359364F","PreservedSpecimen","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Hector Rodríguez","37","1974","8","19","South America","Venezuela",NA,NA,NA,"V0359364F","Spermatophyta",NA,NA,"RRC ID Flag","Guárico",NA,"-66.5833","8.6667","V0359364F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"37",NA
"146","2019-01-25 15:40:30-02","IAC","IAC","11678","S","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","R.L. Fróes","23055","1948","03","10",NA,"Brasil",NA,NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr J.M.Pires em Abril de 1950",NA,NA,NA,"Tul.","R.L. Fróes","Acre","Caracarahy","-67.81","-9.9747",NA,NA,NA,"Rio Branco","1948",NA,NA,"-67.8100","-9.9747",NA,NA,NA,"03","10",NA,NA,NA
"147","2009-11-26 13:52:07-02","INPA","INPAW","4010","S","Plantae","Leguminosae-Pap","Centrolobium","paraense","Centrolobium paraense","Prance, G.T.","9562","1969","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Roraima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2009-11-26 13:50:06-02","INPA","INPAW","5476","S","Plantae","Fabaceae","Centrolobium","paraense","Centrolobium paraense","Loureiro, A.A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Tul.",NA,"Amazonas",NA,"-60.025","-3.10194",NA,NA,NA,"Manaus",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2014-12-22 11:31:02-02","UFRR","UFRR","3254","S","Plantae","Leguminosae","Centrolobium","paraense","Centrolobium paraense","Perdiz, R.O.","1248","2012","03","01",NA,"Brasil",NA,NA,"Árvore ca. 20m de altura. Base com sapopemas digitadas. Ritidoma fissurado longitudinalmente. Folíolos verdes discolores. Estéril. Material testemunho para experimento de decomposição de madeira no PARNA do Viruá.",NA,NA,NA,"Tul.","Perdiz, R.O.","Roraima","PARNA do Viruá. Entre o depósito de madeira e a estrada principal de acesso à sede do parque. Área 1 de experimento do projeto Decomposição de madeira no PARNA do Viruá.","-61.1281","1.81611",NA,NA,NA,"Caracaraí","2012","365858","auto",NA,NA,NA,NA,NA,"01","01",NA,NA,NA
"150","2014-12-22 11:31:02-02","UFRR","UFRR","6383","S","Plantae","Leguminosae","Centrolobium","paraense","Centrolobium paraense","Almansa, M.M.J.","26","2014","01","30",NA,"Brasil",NA,NA,"Materal testemunho do projeto  Biomassa arbórea de ilhas de mata numa área da savana de Roraima, norte da amazônia brasileira. Fotografias Mor 29 (1) jpg, Mor 29 (2) jpg; Árvore marcada #Mor 29. FID 23, DAP 31,47. Folhas verdes discolores. Semente",NA,NA,NA,"Tull.","Perdiz, R.O.","Roraima","Murupu, Projeto de Assentamento Nova Amazônia","-60","3",NA,NA,NA,"Boa Vista","2014",NA,NA,"-60","3",NA,NA,NA,"01","01",NA,NA,NA
"151","2014-12-22 11:31:02-02","UFRR","UFRR","3345","S","Plantae","Leguminosae","Centrolobium","paraense","Centrolobium paraense","Perdiz, R.O.","1379","2012","05","20",NA,"Brasil",NA,NA,"Árvore ca. 25m de altura. Látex vermelho. Folíolos verdes discolores. Corola amarela. Amostra de DNA. Árvore marcada do projeto MARACÁ, n° 11. Fotos.",NA,NA,NA,"Tul.","Perdiz, R.O.","Roraima","ESEC Maracá. Trilha de acesso à grade do PPBio.","-61.741667","3.621111",NA,"117","117","Alto Alegre","2012",NA,NA,"-61.741667","3.621111",NA,NA,NA,"01","01",NA,NA,NA
"152","2014-12-22 11:31:02-02","UFRR","UFRR","2422","S","Plantae","Leguminosae","Centrolobium","paraense","Centrolobium paraense","Gomes, N.A.","18","2002","12","11",NA,"Brasil",NA,NA,"Arvoreta com 4/5 de altura e cálice cinza e corola amarela em forma de folhas aveludadas. Pubescente. 6 Exemplares.",NA,NA,NA,"Tull.","Ferreira, C.A.C.","Roraima","Fazenda Bamerindus.2422","-60.6733","2.81972",NA,NA,NA,"Boa Vista",NA,"90031","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
