"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"615","2008-05-27 22:02:00-03","MO","MOBOT","14300","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Simon Lægaard","1984","4","22","Ecuador","Napo",NA,"Road Nono - Tandanaya.","-78.63333","-0.03333",NA,NA,NA,NA,NA,"Lægaard 52035","South America",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2014-05-12 21:37:00-03","MO","MOBOT","2777182","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"S. Báez","1996","3","15","Ecuador","Napo","El Chaco","Alrededores de Oyacachi.En remanentes de bosque montano y pastos.","-78.66666","-0.21666",NA,NA,NA,NA,NA,"Báez 021","South America",NA,NA,"3080.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2011-03-28 15:36:00-03","MO","MOBOT","3324856","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith",NA,NA,NA,"H. Huaylla","2004","5","17","Bolivia","Chuquisaca","Oropeza","Valle seco con un rio permanente en el fondo; abundante Vallesia glabra, Jatropha.","-64.13166","-18.83305",NA,NA,NA,NA,NA,"Huaylla 114","South America",NA,NA,"1799.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-04-21 11:10:00-03","MO","MOBOT","101126079","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Grady L. Webster","1995","1","12","Ecuador","Pichincha","Quito","Parroquia Nanegalito. Quebrada Santa Rosa, steep slopes southwest of Río Pichan, secondary cloud forest.","-78.6","1.0166667",NA,NA,NA,NA,NA,"Webster 31187","South America",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA
"619","2013-12-22 20:33:00-02","MO","MOBOT","3329264","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Da Silva M.R.",NA,NA,NA,"M.R. Silva","1995","4","4","Brazil","São Paulo",NA,"Munic. Aparecida D'Oeste, ca. 6 km da Cidade, Rodovia Aparecida d'Oeste-Santa Fé do Sul, sitio São José.","-50.86666","-20.45",NA,NA,NA,NA,NA,"Silva 1736","South America",NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2009-10-24 06:29:00-02","MO","MOBOT","3322372","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.Smith",NA,NA,NA,"George Eiten|Liene T. Eiten|Itiriki Mimura","1965","2","7","Brazil","São Paulo",NA,"Municipio de Paraguacu Pauliste: 6 km north of city of Paraguacu Pauliste. At state forest station. At edge of march south of houses.","-50.56666","-22.36666",NA,NA,NA,NA,NA,"Eiten 5877","South America",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2014-11-02 16:22:00-02","MO","MOBOT","3329266","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M.R. Silva|C.E. Rodrigues","1992","6","11","Brazil","São Paulo",NA,"Nova Aliança, Distrito Nova Itapirema, Povoado Monte Belo, estrada de acesso a Monte Belo. Mata ciliar. Brejo arenoso.","-49.56666","-21.06666",NA,NA,NA,NA,NA,"Silva 149","South America",NA,NA,"600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2010-04-09 12:17:00-03","MO","MOBOT","100266370","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee (NY)",NA,NA,NA,"Steven R. Hill|Michael H. Nee|Aquilino Molina","2007","4","10","Bolivia","Santa Cruz","Florida","9 km by road SE of Bermejo, 11.8 kms NW of Angostura, along highway from Samaipata to Santa Cruz; NE side of Río Bermejo. Wet sandy soil over sandstone.","-63.5780556","-18.1675",NA,NA,NA,NA,NA,"Hill 37272","South America",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"623","2011-01-24 15:51:00-02","MO","MOBOT","100340590","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P. Godoy|Antonio Peña","2009","7","16","Peru","Pasco","Oxapampa","Dist. Huancabamba. Zona de amortiguamiento Parque Nacional Yanachaga Chemillén.","-75.5402777","-10.2913889",NA,NA,NA,NA,NA,"Godoy 150","South America",NA,NA,"1755.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"624","2015-04-21 05:44:00-03","MO","MOBOT","100350401","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Luzmila Arroyo P.|Y. Inturias|Ivan Linneo|D. Villarroel|R.N. Ledezma","2010","6","11","Bolivia","Santa Cruz","Vallegrande","Alrededores del Rio San Blass. Aproximadamente 10 km del pueblo de Vallegrande.","-64.0444444","-18.4386111",NA,NA,NA,NA,NA,"Arroyo Padilla 4839","South America",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","10-2",NA,NA
"625","2015-03-23 18:12:00-03","MO","MOBOT","100350934","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Alan R. Smith (UC)",NA,NA,NA,"Juan Perea|J.L. Mateo|R. Rivera","2010","3","23","Peru","Pasco","Oxapampa","Dist. Oxapampa. Sector Muchuymayo, zona de amortiguamiento del Parque Nacional Yanachaga Chemillén.","-75.5222223","-10.3263889",NA,NA,NA,NA,NA,"Perea 4107","South America",NA,NA,"2024.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"626","2011-08-15 11:14:00-03","MO","MOBOT","100401721","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Andrew Townesmith|Karen M. Meyer|Jennifer Truppner","2010","1","27","Peru","Lambayeque","Chiclayo","Purchased from vendors in the Mercado Modelo in Chiclayo.","-79.8333333","-6.7666667",NA,NA,NA,NA,NA,"Townesmith 1757","South America",NA,NA,"26.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","138",NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","1004430","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"T. Rojas","1944","8","17","Argentina","Formosa",NA,"Formosa, Estancia Vela.",NA,NA,NA,NA,NA,NA,NA,"Rojas 11987","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"628","2012-04-27 12:36:00-03","MO","MOBOT","100469967","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Leslie R. Landrum","2011","11","25","Chile","Bíobío","Concepción","Humedal (low wet area) near Villa Anibal Pinto, ca. 2.5 km NNW of central plaza.",NA,NA,NA,NA,NA,NA,NA,"Landrum 11657","South America",NA,NA,"15.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"629","2008-05-27 22:02:00-03","MO","MOBOT","1005158","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith (UC)",NA,NA,NA,"Alice Fay|Louis Fay","1991","7","6","Ecuador","Pichincha","Quito","Río Guajalito Reserve. 10 km W of Chiriboga, km 59 of old road Quito-Santo Domingo. Wet cloud forest.","-78.8","-0.23333",NA,NA,NA,NA,NA,"Fay 3243","South America",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA
"630","2012-09-17 14:17:00-03","MO","MOBOT","100525255","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"E. Portal|E. Cervantes|Jeaneth Villalobos","2008","1","16","Bolivia","Tarija","O'Connor","Municipio de Entre Río. Borde del río Narvaez.","-64.2786111","-21.4152778",NA,NA,NA,NA,NA,"Portal 397","South America",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"631","2012-10-29 10:16:00-02","MO","MOBOT","100536933","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"J. Alberto Peñaranda|J.G. Tudela","2009","6","4","Bolivia","Chuquisaca","Luis Calvo","Parque Nacional Área Natural de Manejo Integrado Serrania del Iñao, Cantón Ticucha, Trayecto Monte Grande - Cumandaiti.","-63.8428611","-19.4344444",NA,NA,NA,NA,NA,"Peñaranda 1145","South America",NA,NA,"1057.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"632","2015-02-13 13:19:00-02","MO","MOBOT","100546997","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Rainer W. Bussmann|Narel Paniagua Zambrana|Carlos Vega Ocaña|Carolina Téllez","2012","10","26","Peru","La Libertad",NA,"Dist. Uchumarca.","-77.9149167","-7.0471666",NA,NA,NA,NA,NA,"Bussmann 17354","South America",NA,NA,"1916.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1","117",NA,NA
"633","2014-02-26 18:17:00-03","MO","MOBOT","100676023","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R. Fonnegra (HUA)",NA,NA,NA,"Ramiro Fonnegra G.","1999","3","13","Colombia","Antioquia","Guarne","Vereda Yolombal. Finca de la familia Salazar.",NA,NA,NA,NA,NA,NA,NA,"Fonnegra G. 6798","South America",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"634","2014-04-01 16:40:00-03","MO","MOBOT","100697253","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Andrew Townesmith|Carolina Téllez","2012","4","24","Peru","La Libertad","Trujillo","Purchased at the Mercado Mayorista in Trujillo. Psta. Blanquita 057E.","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,"Townesmith 2279","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","565",NA,NA
"635","2017-07-25 12:40:00-03","MO","MOBOT","100989474","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Paola Peña|Nora Oleas|Ríos, Blanca","2014","11","18","Ecuador","Pichincha","Quito","Distrito Metropolitano de Quito. Quebrada Ayahuaico.",NA,NA,NA,NA,NA,NA,NA,"Peña 146","South America",NA,NA,"2403.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"636","2009-12-16 11:26:00-02","MO","MOBOT","1059721","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"A. Laws","1917","6",NA,"Paraguay","Presidente Hayes",NA,"Puerto Galileo.","-57.8833333","-25.0666667",NA,NA,NA,NA,NA,"Laws 13","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"637","2019-09-03 04:36:00-03","MO","MOBOT","1064550","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Alan R. Smith (UC)",NA,NA,NA,"Homero Vargas|Tamara Núñez|Efraín Freire","1994","9","3","Ecuador","Pichincha","Quito","Hacienda Tanlahua. A 10 Km al norte de San Antonio de Pichincha. Loma MOnte Redondo. Bosque húmedo Montano Bajo. Bosque primario.","-78.48333","0.1",NA,NA,NA,NA,NA,"Vargas López 233","South America",NA,NA,"2850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2017-07-13 05:17:00-03","MO","MOBOT","1083631","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Alan R. Smith (UC)",NA,NA,NA,"Alice Fay|Louis Fay|Louis Fay V","1995","7","5","Ecuador","Bolívar","San Miguel","Within 3 km of Balzapamba.","-79.16666","-1.78333",NA,NA,NA,NA,NA,"Fay 4596","South America",NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2017-08-03 05:22:00-03","MO","MOBOT","1121023","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A.R. Smith (UC)",NA,NA,NA,"Philip A. Silverstone-Sopkin|Néstor Paz Z.","1994","7","10","Colombia","Valle del Cauca","Sevilla","Hacienda El Carmen, carretera La Uribe-Sevilla a 7 km al este de La Uribe, pie de monte de vertiente occidental de Cordillera Central, bosque.","-76.03333","4.25",NA,NA,NA,NA,NA,"Silverstone-Sopkin 6919","South America",NA,NA,"1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2013-08-20 12:42:00-03","MO","MOBOT","1127657","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robin Moran (NY)",NA,NA,NA,"Elsa M. Zardini|W. Cardozo","1996","6","14","Paraguay","Amambay",NA,"Arroyo Aceite (buffer zone of Parque Nacional Cerro Corá).","-56.0252778","-22.6719445",NA,NA,NA,NA,NA,"Zardini 45193","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1067",NA,NA
"641","2013-08-20 12:42:00-03","MO","MOBOT","1127671","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robin Moran (NY)",NA,NA,NA,"Elsa M. Zardini|W. Cardozo","1996","6","14","Paraguay","Amambay",NA,"Arroyo Aceite (buffer zone of Parque Nacional Cerro Corá).","-56.0252778","-22.6719445",NA,NA,NA,NA,NA,"Zardini 45204","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1067",NA,NA
"642","2014-04-04 05:49:00-03","MO","MOBOT","1159596","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith (UC)",NA,NA,NA,"Rodolfo Vásquez","1996","6","8","Peru","Amazonas","Bagua","Distrito Imaza, Yamayakat. Bosque inundable estacional, rivera del Rí0 Mara¤|6on.","-78.33972","-5.05555",NA,NA,NA,NA,NA,"Vásquez Martínez 21078","South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"643","2008-05-27 22:02:00-03","MO","MOBOT","11728","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Alina Freire","1986","8","10","Ecuador","Chimborazo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freire Fierro 313","South America",NA,NA,"2480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2008-05-27 22:02:00-03","MO","MOBOT","11738","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Øllgaard",NA,NA,NA,"Alina Freire|et al.","1987","6","28","Ecuador","Pichincha",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Freire Fierro 636","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2015-08-12 05:57:00-03","MO","MOBOT","11748","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"H. Balslev","1982","1","17","Ecuador","Pichincha",NA,"Carretera Nono - Nanegalito, km 3-10, faldas norte de Volcán Pichincha. Selva de montaña secundaria.","-78.58333","-0.06666",NA,NA,NA,NA,NA,"Balslev 2144","South America",NA,NA,"2300.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2013-12-07 06:14:00-02","MO","MOBOT","11758","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Wendell H. Camp|Francisco Prieto","1945","4","16","Ecuador","Azuay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camp E-2711","South America",NA,NA,"2500.00000000","2710.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2015-03-18 14:02:00-03","MO","MOBOT","100799977","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"M. Monigatti|C. M. Vega|Diaz V., F.","2010","5","25","Peru","La Libertad","Bolivar","Distrito Uchumarca. La Colpa, road from Pusac to Chuquibamba.","-77.9287","-6.9853667",NA,NA,NA,NA,NA,"Monigatti 8","South America",NA,NA,"1391.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"648","2016-09-01 05:26:00-03","MO","MOBOT","1210787","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","R.C. Moran (NY)",NA,NA,NA,"R. McK. Bird","1965",NA,NA,"Peru","Huánuco",NA,"Province of Huánuco or Pachitea. Vicinity of Huánuco. [Fieldbook information missing].","-76.23333","-9.91666",NA,NA,NA,NA,NA,"Bird 1513","South America",NA,NA,"1900.00000000","3700.00000000",NA,NA,NA,NA,NA,NA,NA,"3","1",NA,NA
"649","2008-05-27 22:02:00-03","MO","MOBOT","1237","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Robbin C. Moran",NA,NA,NA,"Alice Fay|Louis Fay","1989","7","7","Bolivia","Santa Cruz","Obispo Santiesteban","New road, Santa Cruz to Cochabamba, 64 km NW of Santa Cruz.","-63.41666","-17.2",NA,NA,NA,NA,NA,"Fay 2265","South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"6","23",NA,NA
"650","2008-05-27 22:02:00-03","MO","MOBOT","1248620","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Harriet G. Barclay","1959","1","4","Colombia","Magdalena","Santa Marta","Intendencia Guajira: Sierra Nevada de Santa Marta; entre Pueblo Viejo y Páramo de Macotama. In Pueblo San Miguel, on Indian village of approax. 250 huts.",NA,NA,NA,NA,NA,NA,NA,"Barclay 6883","South America",NA,NA,"2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2011-06-09 17:46:00-03","MO","MOBOT","12604","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Israel G. Vargas C.","1989","8","28","Bolivia","Santa Cruz","Vallegrande","Huasacanada.","-64.0975","-18.53166",NA,NA,NA,NA,NA,"Vargas Caballero 265","South America",NA,NA,"2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"4","59",NA,NA
"652","2008-05-27 22:02:00-03","MO","MOBOT","1324016","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","S. Jimenez",NA,NA,NA,"M. Chiraye|S. Arauz","1999",NA,NA,"Bolivia","Santa Cruz","Cordillera","En la comunidad de La Brecha.","-62.55916","-19.51194",NA,NA,NA,NA,NA,"Chiraye 124","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2012-06-21 05:16:00-03","MO","MOBOT","1324753","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith (UC)",NA,NA,NA,"Alwyn H. Gentry|Michael O. Dillon|Paul E. Berry|James Aronson",NA,NA,NA,"Peru","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gentry 23399","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"654","2008-09-10 03:32:00-03","MO","MOBOT","1389323","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","A. Smith (UC)",NA,NA,NA,"Juan Celedonia Ruiz M.|José Campos de la Cruz","1991","3","30","Peru","San Martín","San Martín","Proyecto TAKIWASI. Bosque secundario de ladera.",NA,NA,NA,NA,NA,NA,NA,"Ruiz M. 1782","South America",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2","62",NA,NA
"655","2011-06-21 11:38:00-03","MO","MOBOT","1396314","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","C. Antezana",NA,NA,NA,"C. Antezana Valera","1999","3","19","Bolivia","Cochabamba","Campero","De Colorada a Villa Granado. Bosque de Neocardenasia herzogiana y Schinopsis haenkeana Ladera ENE 15-20.",NA,NA,NA,NA,NA,NA,NA,"Antezana Valera 1165","South America",NA,NA,"1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2015-06-18 06:28:00-03","MO","MOBOT","14251","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","1980","9","19","Ecuador","Napo",NA,"Union of Río Borja and Río Quijos, W bank.","-77.81666","-0.41666",NA,NA,NA,NA,NA,"Holm-Nielsen 26117","South America",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2015-06-18 06:28:00-03","MO","MOBOT","14260","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","1980","9","19","Ecuador","Napo",NA,"Union of Río Borja and Río Quijos, W bank.","-77.81666","-0.41666",NA,NA,NA,NA,NA,"Holm-Nielsen 26118","South America",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-05-27 22:02:00-03","MO","MOBOT","14268","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","1980","7","22","Ecuador","Pastaza",NA,"Río Pastaza. River banks between the outlets of Río Bobonaza and Río Ishpingo.","-76.71666","-2.56666",NA,NA,NA,NA,NA,"Øllgaard 34987","South America",NA,NA,"275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","14276","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"Jens E. Madsen","1981","11","3","Ecuador","Tungurahua",NA,"Baños, 4 km on the road to Puyo. 0-3 km E of the road tunnel, along the roadside at a S-facing hill slope.","-78.48333","-1.48333",NA,NA,NA,NA,NA,"Madsen 36486","South America",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","14284","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","21","Ecuador","Imbabura",NA,"Ibarra. The market in Ibarra.","-78.11666","0.35",NA,NA,NA,NA,NA,"Filskov 37278","South America",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","14292","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","25","Ecuador","Chimborazo",NA,"Riobamba. Market at San Alonso.","-78.65","-1.66666",NA,NA,NA,NA,NA,"Filskov 37421","South America",NA,NA,"2700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","14308","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"P.M. Jørgensen","1987","11","1","Ecuador","Imbabura",NA,NA,"-78.26666","0.55",NA,NA,NA,NA,NA,"Jørgensen 61935","South America",NA,NA,"2400.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2008-05-27 22:02:00-03","MO","MOBOT","14316","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.",NA,NA,NA,NA,"L. Ellemann","1988","9","27","Ecuador","Loja",NA,"Las Lagunas 2 km south of Saraguro. Information of use and vernacular name: Natívidad Guamán, Saraguro-indian.","-79.23333","-3.63333",NA,NA,NA,NA,NA,"Ellemann 66628","South America",NA,NA,"2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","14324","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","B. Øllgaard",NA,NA,NA,"Benjamin Øllgaard","1991","6","2","Ecuador","Pichincha",NA,"Road Calacalí-Nono, 2-4 km from junction with Calacalí-Nanegalito road. Hedgerows and banks.","-78.58333","-0.01666",NA,NA,NA,NA,NA,"Øllgaard 98990","South America",NA,NA,"2800.00000000","2750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","1866466","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","Herzog B.",NA,NA,NA,"B. Herzog","1994","1","23","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herzog 531","South America",NA,NA,"2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2008-05-27 22:02:00-03","MO","MOBOT","1521916","PreservedSpecimen","Plantae","Equisetaceae","Equisetum","giganteum","Equisetum giganteum","L.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"The plain around Santa Cruz that lies within the Flora de la Region del Parque Nacional Amboro","-63.6","-17.5",NA,NA,NA,NA,NA,"Nee 35417","South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
