"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"485","2021-02-11 17:21:24-03","UFPR","UPCB","40672","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Borgo, M.","2000","02",NA,"Borgo, M.","2000","02","09","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"Herbácea de flores branco-rosadas, freqüente em brejo a beira do rio..",NA,NA,"Rio Momuna","620",NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"486","2021-02-11 17:21:23-03","UFPR","UPCB","17326","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E. de",NA,NA,NA,"Melo, E.de","1989","11","16","Brasil","Paraná","Icaraima","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,"Flor vinosa. Solo arenoso, beira de rio, perto da foz do riacho do veado..",NA,NA,"Rio Paraná, Porto Camargo","194",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA
"487","2021-02-11 17:21:23-03","UFPR","UPCB","17324","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E. de","1989","06","13","Melo, E.de","1989","06","13","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Erva, ca. 40cm. Beira de lagoa..",NA,NA,"Rio São João, Parque Nacional de Foz do Iguaçu",NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"488","2021-02-11 17:21:24-03","UFPR","UPCB","40402","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.",NA,NA,NA,NA,"Medri, C.","1998","03","07","Brasil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,"Erva ereta 0,6m, botões creme com a base verde, flores brancas. Nome vulgar: erva-de-bicho..",NA,NA,"Salto das Orquídeas","562",NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"489","2021-02-11 17:21:24-03","UFPR","UPCB","20257","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Mello, E.",NA,NA,NA,"Hatschbach, G.","1963","05","05","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Erva, flor alva. Locais úmidos oa longo de picada na mata..",NA,NA,"Serra da Lapinha","9978",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"490","2021-02-11 17:21:24-03","UFPR","UPCB","64350","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Cervi, A.C.","2007","01","01","Cervi, A.C.","2006","03","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Erva, flores róseo-claras, locais úmidos..",NA,NA,"Solitude.","9081",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"491","2021-02-11 17:21:23-03","UFPR","UPCB","17317","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Melo, E. de","1990","06","01","Magalhães, M.Q.","1979","09","22","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Erva, caule verde-avermelhado, presença de ócrea, caule estolonífero, nodoso, feixes de raízes nos nós inferiores..",NA,NA,"UFV, lagos da Fruticultura",NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"492","2021-02-11 17:21:24-03","UFPR","UPCB","42373","PreservedSpecimen","Plantae","Polygonaceae","Polygonum","hydropiperoides","Polygonum hydropiperoides","Michx.","Schwarz, E.A.",NA,NA,NA,"Schwarz, E.A.","1998","02","27","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,NA,NA,NA,"Usina Hidrelétrica de Salto Caxias","594",NA,NA,NA,NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA
"493","2019-10-18 14:11:00-03","MO","MOBOT","3424024","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"George H. Pring","1923","5",NA,"Colombia","Cundinamarca",NA,"-74.047638","4.671043",NA,NA,"2590.80000000",NA,NA,NA,NA,"Chapinero near Bogota.","Pring 49","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"494","2019-11-26 14:04:00-03","MO","MOBOT","3417646","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Stephan G. Beck","1988",NA,NA,"Bolivia","Beni","Gral. Ballivian","-66.616667","-14.2",NA,NA,NA,NA,NA,NA,NA,"Espíritu, zona de influencia del Río Yacuma. Sabana húmeda Bajio inundado de unos 50 cm.","Beck 15092","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"495","2019-10-18 14:47:00-03","MO","MOBOT","100152244","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"J. Alberto Peñaranda|Martha Serrano|Reinaldo Lozano|Jeaneth Villalobos|Ariel Lliully","2005","12","25","Bolivia","Chuquisaca","Hernando Siles","-64.0488889","-20.2877777",NA,NA,"1993.00000000",NA,NA,NA,NA,"Subiendo de la Hacienda Guzman para el Abra. Borde de la laguna Milagros.","Peñaranda 27","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"496","2019-10-18 14:45:00-03","MO","MOBOT","100251909","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Stephan G. Beck|Narel Paniagua Zambrana","2000","4","23","Bolivia","Tarija","Avilez","-64.95","-21.8",NA,NA,"2800.00000000",NA,NA,NA,NA,"Serranía Sama, bajando de la quebrada Corralitos hacia Antigal.","Beck 2800","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"497","2019-11-19 16:25:00-03","MO","MOBOT","100261353","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"J. de Egea Juvinel","2005","1","25","Paraguay","Ñeembucú",NA,"-58.0808334","-26.5691667",NA,NA,NA,NA,NA,NA,NA,"Estancia Redondo.","de Egea Juvinel 691","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"498","2019-11-06 14:16:00-03","MO","MOBOT","100869613","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nélida Soria","1994","3",NA,"Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Desvio a San Pedro, Estancia la Blanca.","Soria Rey 6433","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"499","2019-11-06 14:17:00-03","MO","MOBOT","100887387","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Charlyn W. Crow","1997","6","29","Bolivia","Santa Cruz","Florida","-63.6458333","-18.1255556",NA,NA,"1150.00000000",NA,NA,NA,NA,"Laguna Volcan. Located SW of Estancia Angostura, above the road to Santa Cruz.","Ritter 4085","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"500","2019-11-19 16:26:00-03","MO","MOBOT","1063081","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Carlos E. Cerón","1991","4","28","Ecuador","Azuay","Giron","-79.25","-3.15",NA,NA,"2120.00000000",NA,NA,NA,NA,"Parroquia Asunción. Bosque seco Montano Bajo. Informantes: Angel Ortega & Alfonso Pandor.","Cerón Martínez 14457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"501","2019-10-18 14:09:00-03","MO","MOBOT","1275747","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Harriet G. Barclay","1959","5","9","Colombia","Boyacá","Belen",NA,NA,NA,NA,"3200.00000000",NA,NA,NA,NA,NA,"Barclay 7672","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"502","2019-10-18 14:30:00-03","MO","MOBOT","1527691","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"-63.2","-17.74166",NA,NA,"400.00000000",NA,NA,NA,NA,"The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east","Nee 40018","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"503","2019-11-19 16:31:00-03","MO","MOBOT","1781863","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Mercedes Palacio","1986","10","3","Colombia","Antioquia",NA,NA,NA,NA,NA,"40.00000000",NA,NA,NA,NA,"18 km al sur de Chigorodó.","Palacio 105","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"504","2019-10-18 14:47:00-03","MO","MOBOT","2106845","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter|M. Ritter","1995","4","14","Bolivia","Cochabamba","Chapare","-65.975","-17.1038889",NA,NA,"2470.00000000",NA,NA,NA,NA,"small marsh and stream adjacent to the road to Tablas Monte, ca. 4.5 km west of Río Corani Mayu.","Ritter 1859","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"505","2019-11-06 14:18:00-03","MO","MOBOT","2110725","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter","1996","2","23","Bolivia","Cochabamba","Carrasco","-64.8327778","-17.0144444",NA,NA,"220.00000000",NA,NA,NA,NA,"Wetland next to the road between Ivigarsama and Puerto Villarroel; ca. 3 kilometers NE of town.","Ritter 2982","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"506","2019-10-18 14:47:00-03","MO","MOBOT","2110737","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter|J.R.I. Wood","1995","12","9","Bolivia","Cochabamba","Chapare","-65.909722","-17.148611",NA,NA,"2520.00000000",NA,NA,NA,NA,"The road to Corani Pampa; approximately 5.0 km from the highway to the Chapare.","Ritter 2702","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"507","2019-10-18 16:33:00-03","MO","MOBOT","2255649","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","19","Argentina","Misiones","Candelaria","-55.6666667","-27.4666667",NA,NA,"150.00000000",NA,NA,NA,NA,"Ruta Provincial 3 hacia Cerro Corá, a 1 km de la Ruta Nacional 12","Múlgura 2863","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"508","2019-11-19 16:27:00-03","MO","MOBOT","2665429","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Simon Lægaard","1998","4","30","Ecuador","Loja",NA,"-79.2","-4.0333333",NA,NA,"2100.00000000",NA,NA,NA,NA,"La Argelia","Lægaard 18763","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"509","2019-11-06 14:24:00-03","MO","MOBOT","3385855","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Basil Stergios|Jorge Velazco","1990","1","30","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Río Metacuni. Selvas ribereñas, orillas del río Metacuni entre el tepuy-altiplanicie Sedukerawa y el Salto Wânitimi. Arriba del Salto Wânitima.","Stergios 14486","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"510","2019-11-06 14:17:00-03","MO","MOBOT","3388398","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"J.J. de Granville|Françoise Crozier","2002","2","17","French Guiana","Cayenne",NA,"-52.1605556","4.6452777",NA,NA,"1.00000000",NA,NA,NA,NA,"Savane Angélique, Marais de Kaw, station flottante. Marais d'eau douce a Cypéracées et fougères sur pégasse. Dulçaquicole herbacé. Fleurs.","Granville 14686","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"511","2019-11-06 14:18:00-03","MO","MOBOT","3417879","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter","1996","5","9","Bolivia","Santa Cruz","Ichilo",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"A. small, vernal pool alongside the highway to Santa Cruz, around km. 44.","Ritter 3138","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"512","2019-10-18 14:12:00-03","MO","MOBOT","3421751","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Fortunato L. Herrera","1931","7",NA,"Peru","Cusco","Paucartambo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herrera 3361","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"513","2019-10-18 14:13:00-03","MO","MOBOT","3421761","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"G. Montero O.","1928","2","24","Chile",NA,NA,NA,NA,NA,NA,"460.00000000",NA,NA,NA,NA,"Colchagua. San Fernando. Centinela.","Montero O. 752","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"514","2019-10-18 14:13:00-03","MO","MOBOT","3421768","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Anonymous","1940","8",NA,"Peru","Cusco",NA,NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,"Maehupejchu lluSamsa.","Anonymous 2082","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"515","2019-10-18 14:14:00-03","MO","MOBOT","3421836","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Renate Seidel","1987",NA,NA,"Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"1950.00000000",NA,NA,NA,NA,"Yanacachi, borde del camino entre muros.","Seidel 831","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"516","2019-10-18 16:35:00-03","MO","MOBOT","3421944","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"John S. Brandbyge","1987","4","22","Bolivia","Santa Cruz",NA,"-64","-18.5833333",NA,NA,"2250.00000000","2300.00000000",NA,NA,NA,"About 10 km S of Vallegrande on the road to Pucara. Disturbed mountain forest: A semihumid transition from the drier forest ypes N of Vallegrande. With elements as Podocarpus, Myrica Myrsine.","Brandbyge 732","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"517","2019-10-18 16:46:00-03","MO","MOBOT","3421976","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter","1998","7","28","Bolivia","Santa Cruz","Andrés Ibáñez","-63.2591667","-17.7952777",NA,NA,NA,NA,NA,NA,NA,"Curichi N. W. of the Río Piray, adjacent to the gaseoducto. Aproximate center of the collecting area.","Ritter 4687","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"518","2019-11-07 14:07:00-03","MO","MOBOT","3422136","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Henry León","1976",NA,NA,"Colombia","Chocó","Riosucio",NA,NA,NA,NA,"70.00000000","120.00000000",NA,NA,NA,"Parque Natural Nal. Los Katyos Río Cacaricas a Cristales.","León 690","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"519","2019-10-18 14:51:00-03","MO","MOBOT","3422185","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Gilles Robert Brunel",NA,NA,NA,"Peru","Cusco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provincia Cuzio. Bought in Cuzco Market.","Brunel 388","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"520","2019-10-18 14:28:00-03","MO","MOBOT","3423416","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Stephan G. Beck","1985",NA,NA,"Bolivia","La Paz","Sud Yungas",NA,NA,NA,NA,"2240.00000000",NA,NA,NA,NA,"Chuspipata 13,3 kms hacia Chulumani.","Beck 12007","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"521","2019-10-18 14:28:00-03","MO","MOBOT","3423439","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"José Steinbach","1928","12","27","Bolivia","Cochabamba",NA,"-66.1666667","-17.4166667",NA,NA,"2600.00000000",NA,NA,NA,NA,"Valle de Cochabamba.","Steinbach G. 8804","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"522","2019-10-18 14:29:00-03","MO","MOBOT","3423470","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"A. Castellanos","1950","1","25","Argentina","Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mendoza Dep. Calingasta. Tamberías.","Castellanos 15576","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"523","2019-10-18 14:29:00-03","MO","MOBOT","3423481","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Miguel Bang","1891",NA,NA,"Bolivia","Cochabamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bang 1025","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"524","2019-10-18 14:27:00-03","MO","MOBOT","3423514","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"* GULLEN","1995","5","3","Bolivia","Santa Cruz","Velasco","-61.0438889","-14.7713889",NA,NA,"160.00000000",NA,NA,NA,NA,"Province. Reserve ecologica El Refugio, al SW del campamento Refugio. Bajio anegado temporalmente. Suelos franco arcillo-limosos.","GULLEN 3487","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"525","2019-10-18 14:31:00-03","MO","MOBOT","3423587","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Mizoguchi Keiichi","1983","1","4","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. Ibiuna. Bairro Vierinba.","Keiichi 1854","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"526","2019-10-18 14:31:00-03","MO","MOBOT","3423618","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"José F. Pensiero","1984","10","3","Argentina","Santa Fé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gral. Obligado. Entre Florencia y el Río Paraná, cruce con Ao Saladillo.","Pensiero 1635","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"527","2019-10-18 14:32:00-03","MO","MOBOT","3423651","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Miguel Bang",NA,NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coripata","Bang 2552","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"528","2019-10-18 14:09:00-03","MO","MOBOT","3423796","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"IDROBO","1950","6","21","Colombia","Cundinamarca",NA,NA,NA,NA,NA,"3000.00000000","3100.00000000",NA,NA,NA,"Al sur de Usme, entre La Regadera y El Hato: Estación Agrícola Experimental. Usme. Subpáramo","IDROBO 396","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"529","2019-10-18 14:10:00-03","MO","MOBOT","3423976","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"George Eiten|Liene T. Eiten|Itiriki Mimura","1965","2","9","Brazil","São Paulo",NA,"-51.1166667","-22.7333333",NA,NA,"300.00000000",NA,NA,NA,NA,"Mun: de Iepê: Fazenda C. A. P. I., at Lagoa da Cima, 2 km due N of the Rio Paranapanema & 7 km E of Porto Alvorada. Small lake that has water only when it rains.","Eiten 5984","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"530","2019-10-18 14:11:00-03","MO","MOBOT","730360","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry|Juan Revilla|Douglas C. Daly","1977","4","13","Peru","Huánuco",NA,"-76.06666","-9.63333",NA,NA,"1750.00000000",NA,NA,NA,NA,"Km 460 on Huanuco-Tingo Maria road, S of Chinchao, ceja de la montaña.","Gentry 19343","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1063",NA
"531","2019-10-18 14:08:00-03","MO","MOBOT","730502","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Jens E. Madsen","1981","10","28","Ecuador","Imbabura",NA,"-78.0666667","0.4833333",NA,NA,"1300.00000000",NA,NA,NA,NA,"Río Chota. Roadside at a banana plantation.","Madsen 36408","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"532","2019-10-18 14:13:00-03","MO","MOBOT","730592","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Jens E. Madsen","1984","4","22","Ecuador","Loja",NA,"-79.1333333","-3.9666667",NA,NA,"2400.00000000","2700.00000000",NA,NA,NA,"Loja-Zamora road, approx. km 15.","Madsen 74017","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"533","2019-10-18 14:49:00-03","MO","MOBOT","731150","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Alwyn H. Gentry","1993","8","2","Ecuador","Zamora-Chinchipe","Nangaritza","-78.6666667","-4.3",NA,NA,"850.00000000","900.00000000",NA,NA,NA,"Miazi, in Rio Nangaritza valley, forest on slope above military post.","Gentry 80979","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1311",NA
"534","2019-10-18 16:35:00-03","MO","MOBOT","731251","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Alfredo Tupayachi H.|Washington L. Galiano","1988","12","20","Peru","Cusco","Urubamba","-72.0652778","-13.3541667",NA,NA,"2900.00000000","3860.00000000",NA,NA,NA,"Dtto. Huayllabamba. Quebrada de Huayoccari - Laguna de Yanaccocha.","Tupayachi Herrera 786","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","7",NA
"535","2019-10-18 14:10:00-03","MO","MOBOT","731418","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","hydropiperoides","Persicaria hydropiperoides","(Michx.) Small","R.Liesner (MO)",NA,NA,NA,"Thomas B. Croat","1992","2","16","Ecuador","Pichincha",NA,"-78.7666667","-0.2166667",NA,NA,"2100.00000000","2160.00000000",NA,NA,NA,"Along road between Chiriboga (old road to Santo Domingo and Quito) and Quito, near bridge which crosses the Río Saloya, 2 km N of Estación de Redución (Petroecuador), 8.6 km N of Chiriboga; steep roadbanks.","Croat 72184","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","111",NA
