"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"211","2011-06-08 12:20:00-03","MO","MOBOT","2939107","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Manuel Rimachi Y.","Rimachi Y. 10380","1993","2","15","South America","Peru","Loreto","Dtto. Punchana. Río Nanay. Carretera del caserio de Santo Tomás, frente al puerto de Bellavista, en purma, terreno alto.",NA,NA,"110.00000000",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","2939117","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","E.C. Tenório","Ghillean T. Prance","Prance 11960","1971","4","15","South America","Brazil","Acre","Cruzeiro do Sul, Rio Jurua, & Rio Moa. Estrada Alemanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2008-05-27 22:02:00-03","MO","MOBOT","2939251","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Benedito V. Rabelo","Rabelo 3181","1985","1","4","South America","Brazil","Amapá","Município de Macapá, vicinity of Serra do Navio, 3 km NNW fo the Village of Serra do Navio on road to Água Branca. Non-inundated moist forest.","-52.06666","1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2017-08-03 05:22:00-03","MO","MOBOT","2939368","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 7605","1995","5","27","South America","Colombia","Risaralda","Hacienda Los Cristales, lomas bajas en orilla derecha del Río Cauca donde río comienza a encañonarse, río abajo de La Virginia, río arriba de desembocadura del Río Otún.","-75.83333","4.88333","1150.00000000",NA,NA,NA,NA,"Pereira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","2939488","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Renvoize","HEATH","HEATH 31","1990","2","19","South America","Colombia","Cauca","5 km from 'El Tambo.' 'El Bosque.' Open grassland. Rolling country side with some secondary forest in quebradas grassland cropped by cattle. W Cordillera.",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2011-02-23 10:22:00-03","MO","MOBOT","2939540","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","E. Asplund","K. von Sneidern","Sneidern 4970","1945",NA,NA,"South America","Colombia","Chocó","Pizarro.","-77.37916","4.94055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-05-15 12:42:00-03","MO","MOBOT","2939685","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Aníbal Castillo","Anibal Castillo","Castillo 4563","1997","1","29","South America","Venezuela","Amazonas","Mun. Autana: Río Cuao entre camunidad Piaroa Santa Elena y Raudal Murcielago.","-67.5666667","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"218","2009-10-20 21:32:00-02","MO","MOBOT","2939686","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Paul M. Peterson|Emmet J. Judziewicz","Peterson 9429","1990","6","1","South America","Ecuador","Zamora-Chinchipe","S end of airstrip at Zumba. Growing in weedy area with Piper, Melinis, & Cecropia.","-79.15","-4.86667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2009-11-30 17:06:00-02","MO","MOBOT","2939708","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Swallen","Jorge Araque Molina|Fred A. Barkley","Araque Molina 19ch140","1949","1","23","South America","Colombia","Chocó","En una planicie con suelos ricos y arenosos, cerca al río Atrato, en los alrededores de Quibdó.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2009-11-30 17:06:00-02","MO","MOBOT","2939808","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Swallen","Jorge Araque Molina|Fred A. Barkley","Araque Molina 19ch140","1979","1","23","South America","Colombia","Chocó","En una planicie con suelos ricos y arenosos , cerca al río Atrato, en los alrededores de Quibdó.",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2014-02-22 07:58:00-03","MO","MOBOT","2939890","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Jarvis E. Hudson","Hudson 835","1974","9","29","South America","Ecuador","Pastaza","On north side of el Puyo. Thicket in savannah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2010-11-27 07:28:00-02","MO","MOBOT","2939954","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Renvoize","Jan van Rooden|Ben J.H. ter Welle|S.M.C. Topper","van Rooden 298","1979","11","15","South America","Colombia","Valle del Cauca","Community of San Isidoro, annual rainfall 7400 mm., rel. hum. 86%, average temp. 22-30 degrees Celcius. Secondary vegetation along unpaved road from San Isidoro to Juanchaco and in dense secondary forest of treelets and shrubs dominated by Vismia spp., Rubiaceae and Melastomataceae with a dense understory, 4 years after cutting of primary forest.","-76.95","3.98333","230.00000000",NA,NA,NA,NA,"Buenaventura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","2940078","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Folke Fagerlind","Fagerlind 332","1952",NA,NA,"South America","Ecuador","Guayas","Las Americas.","-79.63","-1.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2014-02-19 06:40:00-03","MO","MOBOT","2940176","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Enrique Forero|Jaime L. Jaramillo|Josefina Espina Z.|Pablo A. Palacios H.","Forero 4991","1979","4","10","South America","Colombia","Chocó","Hoya del Rio San Juan. Río Tamaná, afluente del Río San Juan. San Lorenzo.","-76.65","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-10-06 19:40:00-03","MO","MOBOT","2940203","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","St. G. Beck","Stephan G. Beck|R. Haase","Beck 10058","1984",NA,NA,"South America","Bolivia","La Paz","Prov. Iturralde, Luisita. Sabana húmeda, W del rio Beni. Restis de islas de bosque bajo.","-67.25","-13.08333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2011-06-08 17:15:00-03","MO","MOBOT","2940296","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"José Steinbach","Steinbach G. 7013","1925","3","19","South America","Bolivia","Santa Cruz","B. Vista. En las sombras de bosques ralos.",NA,NA,NA,NA,NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2008-05-27 22:02:00-03","MO","MOBOT","2939470","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","M. Nee","Michael H. Nee","Nee 42378","1992","1","29","South America","Brazil","Amazonas","Mun. de Manaus, Distrito Agropecuário da SUFRAMA, Rodovia BR 174, km 64, then 23 km east on ZF3, Fazenda Esteio. Projeto Dinâmica Biológia de Fragmentos Florestais, secondary growth and abandoned pastures between camp Colosso and camp Florestal.","-59.86666","-2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2012-01-24 20:49:00-02","MO","MOBOT","2940304","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Christopher F. Uhl","Uhl 72","1981","3",NA,"South America","Venezuela","Amazonas","San Carlos de Rio Negro, ca. 20 km. S of confluence of Rio Negro and Brazo Casiquiare. Common in six year old pasture 1 km. south of San Carlos.","-67.05","1.93333","119.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2010-02-11 22:15:00-02","MO","MOBOT","2940352","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Davidse","Enrique Forero|Roberto Jaramillo M.|Jeffrey B. McElroy","Forero 1371","1975","4","29","South America","Colombia","Chocó","Río Serrano, afluente del río Atrato, 4-6 kms. arriba de Guayabal.",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","2940435","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Davidse","David G. Campbell","Campbell 22057","1974","4","21","South America","Brazil","Amazonas","Across river from Maués, farm of Francisco Merheri. Terra firme; cleared area.","-57.75","-3.4038889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2012-03-07 17:42:00-03","MO","MOBOT","2940436","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","P. Pinto E.","John M. Gillett","Gillett 16520","1974","2","28","South America","Colombia","Amazonas","About 6 km north of Leticia at Santa Isabella.","-69.96666","-4.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2015-08-23 05:45:00-03","MO","MOBOT","2940465","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"S.A. Renvoize|Thomas A. Cope","Renvoize 3961","1981","3","18","South America","Bolivia","Santa Cruz","Montero to Puerto Grether. 25 km. S.E. of Puerto Grether. Secondary forest. Growing in shade.",NA,NA,"200.00000000",NA,NA,NA,NA,"Ichilo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"233","2008-05-27 22:02:00-03","MO","MOBOT","2940547","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N.A. Rosa","Nelson A. Rosa","Rosa 3136","1979","5","14","South America","Brazil","Maranhão","Km 427, margens de Rod. BR-316. Terreno alagado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-01-25 04:33:00-03","MO","MOBOT","2940634","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Franciso Delascio C.|Francico Guánchez M.","Delascio Chitty 10685","1981",NA,NA,"South America","Venezuela","Amazonas","Dept. Atabapo: Salto Yureba, Caño Yureba; Bajo Ventuari. (Según imágenes de radar del Territario.)","-66.01666","4.05","120.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","2940666","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","W. Rodrigues","* JUNK","JUNK 138","1974",NA,NA,"South America","Brazil",NA,"Estrada Manaus-Itacoatiara, rio Preto da Eva. Erva emersa, na água alta submersa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2013-02-03 05:32:00-02","MO","MOBOT","2940772","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Manoel dos R. Cordeiro","Cordeiro 630","1975","8","25","South America","Brazil","Rondônia","Margem da Estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","2940796","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Thomas R. Soderstrom","Soderstrom 1398","1969","1","17","South America","Colombia",NA,"Intendencia de Caquetá: Mirmar, Río Orteguaza, indian village near Río Peneya between Río Güecochará and Tres Esquinas. Growing along bank of river in full sun. Common everywhere along river.",NA,NA,"340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2012-05-01 15:58:00-03","MO","MOBOT","2940819","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","F. Javier Fernández Casas|Alfonso Susanna","Fernández Casas 8176","1983","1","10","South America","Bolivia","Pando","Cerca de Porvenir en dirección a Chivé, junto al lugar llamado Cachuelita, picada y bosque primario con goma y castaño.","-68.6833333","-11.2333333",NA,NA,NA,NA,NA,"Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"239","2009-08-08 13:58:00-03","MO","MOBOT","2940976","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Francis E. Drouet","Drouet 2028","1935","7","9","South America","Brazil","Pará","Municipio Belém. Open woods, Lagoa Agua Paeta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2009-10-24 12:21:00-02","MO","MOBOT","2940979","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Fernando O. Zuloaga","Zuloaga 3865","1989",NA,NA,"South America","Colombia","Meta","De Cumaral a San Nicolas, 10 km del desvio a San Nicolas, bosque secundario junto a arroyo y sabana. Abundante.",NA,NA,"480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-01-25 04:33:00-03","MO","MOBOT","2941052","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Francico Guánchez M.","Guánchez Meza 3173","1984","11","3","South America","Venezuela","Amazonas","Dpto. Atures, alrededores de funolo Galleti. Margen izquierda del rio Sipapo, a 1 km. abaso de la boca del rio Cuao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2009-10-24 12:21:00-02","MO","MOBOT","2941064","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Fernando O. Zuloaga","Zuloaga 3944","1989",NA,NA,"South America","Colombia","Meta","En terrenos de la Universidad de Valle. Formando cesped en terrenos de la Universidad.",NA,NA,NA,NA,NA,NA,NA,"Restrepo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2013-05-07 06:03:00-03","MO","MOBOT","2941093","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Chase","Ynés Mexia","Mexia 5909","1931","6","29","South America","Brazil","Pará","Districto Belém. Castanhal. Fazenda Setenta-dois. Sandy soil. Abundant, scattered.",NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2009-10-23 14:50:00-02","MO","MOBOT","2941209","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 879","1981",NA,NA,"South America","Colombia","Valle del Cauca","Vía Jamundí-San Antonio, a 10 km de la plaza de Jamundí.",NA,NA,"1000.00000000",NA,NA,NA,NA,"Jamundi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2012-12-25 18:05:00-02","MO","MOBOT","2941239","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Basil Stergios|Pamela Stergios|Pablo Cardozo","Stergios 9383","1986","9","17","South America","Venezuela","Amazonas","Selvas pluviales de la orilla y sus alrededores inmediatos del Río Casiquiaro, entre El Mango y El Porvenir.","-66.5","2","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-09-04 04:40:00-03","MO","MOBOT","2941298","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Herbert H. Smith","Smith 170","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2016-09-11 05:19:00-03","MO","MOBOT","2941348","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Luis Carlos García","García 47","1985","10","14","South America","Colombia","Chocó","Corredimiento de Guayabal, río Hugón.",NA,NA,NA,NA,NA,NA,NA,"Quibdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2012-01-04 14:33:00-02","MO","MOBOT","2941482","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","José Bono","Bono 5055","1985","8","6","South America","Venezuela","Táchira","Praderas frescas, cerca de Pericos, Casa de Retiros Cristo Rey, unos 7 kms. oeste de San Cristóbal.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","2941521","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Ghillean T. Prance","Prance 2627","1966","10","10","South America","Brazil","Amazonas","Manaus-Itacoatiara Highway. Reserva Florestal Ducke, km 26. forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2011-06-08 17:15:00-03","MO","MOBOT","2941559","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"José Steinbach","Steinbach G. 7013","1925","3","19","South America","Bolivia","Santa Cruz","En las sombras de bosque ralos, B. Vista.",NA,NA,"450.00000000",NA,NA,NA,NA,"Sara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","2941564","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase",NA,"Leandro Aristeguieta","Aristeguieta 2123","1954","4",NA,"South America","Venezuela","Táchira","A lo larga de Carretera. El Vigia. La Fría.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2009-10-24 06:39:00-02","MO","MOBOT","2941671","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","T.R. Soderstrom","George Eiten|Liene T. Eiten|Gil M. Felippe","Eiten 5267","1963","1","30","South America","Brazil","Amazonas","Município de Manaus: Along the Manaus-Itacoatiara road, about 30-50 km from Manaus. Roadside through area of terra firme forest, somewhat disturbed or cut-over along the roadside but still virgin some distance in.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2011-11-03 16:53:00-02","MO","MOBOT","2941726","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Lourdes Cárdenas","Cárdenas de Guevara 1305","1971","6","16","South America","Venezuela","Zulia","Muestra traida por Helio Campos Giral. Fundo El Alcajin. Zona Caja Seca; Sur del Lago de Maracaibo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2014-02-28 21:54:00-03","MO","MOBOT","2941920","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N. Silva","M.J.P. Pires|Nilo T. Silva","Pires 1046","1986","5","15","South America","Brazil","Pará","Mun. de Almeirim, Mt. Dourado, Bloco Bananal, estrada secundária entre áreas 15 e 43. Faixa de floresta secudária. Muito frequente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2015-08-01 05:59:00-03","MO","MOBOT","2942009","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","F.R. Fosberg","Fosberg 28887","1947","10","30","South America","Peru","Loreto","Environs of Pucallpa, on Rio Ucayali, Prov. de Coronel Portillo. Common, weedy roadside near settlement rain-forest region.",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","2942091","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N. Silva","M.J.P. Pires","Pires 954","1986","5","13","South America","Brazil","Pará","Mun. de Almeirim, Mt. Dourado, Pacanari, área 47, centro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2014-02-28 21:54:00-03","MO","MOBOT","2942197","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N. Silva","M.J.P. Pires|Nilo T. Silva","Pires 1106","1986","5","29","South America","Brazil","Pará","Mun. de Almeirim, Mt. Dourado, Bloco Bananal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2009-07-17 06:11:00-03","MO","MOBOT","2942267","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 24888","1981","1","16","South America","Peru","Loreto","Dtto. Iquitos. Río Nanay, Carretera y Picuruyacu, from port to Picuruyacu. Sandy soil, edge of road.",NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2014-02-28 21:54:00-03","MO","MOBOT","2942482","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","N. Silva","M.J.P. Pires|Nilo T. Silva","Pires 1107","1986","5","29","South America","Brazil","Pará","Mun. de Almeirim, Mt. Dourado, Bloco Bananal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","2942634","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","E. Judziewicz","Stephen F. Smith","Smith 1661","1989","1","28","South America","Peru","Madre de Dios","At river's edge. Collected during high water by boat along banks of Rio La Torre, along the Rio Aguas Negra part from 4 to 15 km. up river from Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km. SW. of Puerto Maldonado.","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2015-01-31 00:01:00-02","MO","MOBOT","2941387","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Steven R. Hill|et al.","Hill 12799","1983","6","23","South America","Brazil","Amazonas","At roadside and near habitation, clay soil, terra firme forest. 15 km E of Borba; region of the rio Madeira; munic. Borba.","-59.58333","-4.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","2942661","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","G. Davidse","Ghillean T. Prance","Prance 2860","1966","10","26","South America","Brazil","Acre","Cruzeiro do Sul, Rio Juruá. Track from km. 20, road Cruziero do Sul-Japiim, to Vila Maitá. Cleared land beside track.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2012-04-24 05:05:00-03","MO","MOBOT","2942933","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Christian P.G.-A. Feuillet","Feuillet 1479","1984","7","7","South America","French Guiana","Saint-Laurent-du-Maroni","Plantation de St. Maurice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","2943082","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Homolepis","aturensis","Homolepis aturensis","(Kunth) Chase","Gerrit Davidse","Georges Cremers","Cremers 9611","1987",NA,NA,"South America","French Guiana",NA,"Montagne de Kaw-Montagne de Kaw. Montagne de kaw, PK 45,5.","-52.15","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
