"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"97","2019-11-21 14:42:08-03","UFJF","CESJ","22045","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","UFJF; EMBRAPA","CESJs.n.","1988","04","18","América do Sul","Brasil",NA,NA,"No campo, em terreno latosolo, inflorescência acastanhada.","CESJ022045","Angiosperma",NA,"(Lag.) Chase","J.F.M.Valls","Minas Gerais","São Sebastião da Vitória","São João Del Rey",NA,NA,NA,NA,NA,NA,NA,"1992",NA,NA,NA,"05","21",NA,NA,NA
"98","2019-11-21 14:42:08-03","UFJF","CESJ","1204","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","L. Roth","s.n.","1955","03","27","América do Sul","Brasil",NA,NA,NA,"CESJ001204","Angiosperma",NA,"(Lag.) Chase","Kuhlmann","Minas Gerais","Belo Horizonte","Serra do Curral, Barreiro","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-07 11:47:13-03","UFMS","CGMS","52623","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Pott; V.J. Pott","10981","2003","03","30",NA,"Brasil",NA,NA,NA,"CGMS1082595",NA,NA,"(Lag.) Chase",NA,"Mato Grosso do Sul","Corumbá","Fazenda Mandioré, lado oeste da serra do Amolar.","-57.6444444","-17.9063889","150","150",NA,NA,NA,NA,"-57,6444444","-17,9063889",NA,NA,NA,NA,NA,NA
"100","2021-04-07 11:47:13-03","UFMS","CGMS","35412","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Pott; V.J. Pott","11024","2003","07","07",NA,"Brasil",NA,NA,NA,"CGMS1064813",NA,NA,"(Lag.) Chase",NA,"Mato Grosso do Sul","Corumbá","Reserva Acurizal, Serra do Amolar, borda oeste do Pantanal.","-57.5533333","-17.8605556","200","200",NA,NA,NA,NA,"-57,5533333","-17,8605556",NA,NA,NA,NA,NA,NA
"101","2021-04-07 11:47:13-03","UFMS","CGMS","52624","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","V.J. Pott; L.C.P. Lima; C. Strüssmann; L. Rebellato","6223","2003","05","07",NA,"Brasil",NA,NA,NA,"CGMS1082596",NA,NA,"(Lag.) Chase","A. Pott","Mato Grosso do Sul","Corumbá","Reserva Acurizal, Campina do Fundão, Serra do Amolar.","-57.5552778","-17.8616667","100","100",NA,NA,NA,NA,"-57,5552778","-17,8616667",NA,NA,NA,NA,NA,NA
"102","2021-04-07 11:47:13-03","UFMS","CGMS","55070","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","V.J. Pott; A. Pott","7983","2005","08","23",NA,"Brasil",NA,NA,NA,"CGMS1085039",NA,NA,"(Lag.) Chase","A. Pott","Mato Grosso do Sul","Corguinho","Recanto Ecológico Pousada da Quinta, 6Km sudoeste do Patrimônio de Taboco.","-55.2463889","-19.7733334","270","270",NA,NA,NA,NA,"-55,2463889","-19,7733334",NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:47:13-03","UFMS","CGMS","46511","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","G. Hatschbach; A. Pott; V.J. Pott; J.M. Silva","62231","1995","05","04",NA,"Brasil",NA,NA,NA,"CGMS1076480",NA,NA,"(Lag.) Chase","J.F.M. Valls","Mato Grosso","Poconé","Rodovia BR-070, Km 584.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"200792","auto","2015",NA,NA,NA,"08","12",NA,NA,NA
"104","2021-04-07 11:47:13-03","UFMS","CGMS","20357","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","A. Guglieri; L.M. Ribeiro; M.C. Pereira","1573","2007","09","22",NA,"Brasil",NA,NA,"Raro.; Desenvolvimento de linhas de pesquisa do curso de Mestrado em Biologia Vegetal da Universidade Federal de Mato Grosso do Sul, pela implantação de pesquisa na região do Pantanal e áreas limítrofes - PRODOC/CAPES - Coord.: Adria","CGMS1049756",NA,NA,"(Lag.) Chase","J.F.M. Valls","Mato Grosso do Sul","Corguinho","Serra de Maracajú.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"56513","auto","2015",NA,NA,NA,"08","12",NA,NA,NA
"105","2020-04-22 16:26:45-03","UFPB","JPB","19077","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Felix, LP; Miranda, CAB de","JPB19077","1988","08","17","Southern America","Brasil",NA,NA,"; DESC: Erva decumbente. Orla da mata.",NA,"Angiosperma","Monocotyledon","(Lag.) Chase","Filgueiras, TS","Paraíba","Mamanguape","Reserva Biológica Guaribas, Estação Ecológica de Mamanguape.","-35.142056","-6.741861","181","181",NA,NA,NA,"2003","-35.142056","-6.741861",NA,NA,NA,NA,NA,NA
"106","2019-11-06 09:57:05-03","UFOP","OUPR","20136","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Borges, R.A.X.","13","2004","03","16",NA,"Brasil",NA,NA,"Erva. Campo de solo quartzítico com afloramentos",NA,NA,NA,"(Lag.) Chase","Viana, P.L.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.643056","-20.506111","1314","1314",NA,NA,NA,"2005","-43.643056","-20.506111",NA,"04",NA,NA,NA,NA
"107","2019-11-06 09:57:05-03","UFOP","OUPR","20137","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Borges, R.A.X.","s.n.","2004","03","23",NA,"Brasil",NA,NA,"Erva. Campo limpo com pequenos afloramentos",NA,NA,NA,"(Lag.) Chase","Viana, P.L.","Minas Gerais","Ouro Branco","Serra de Ouro Branco","-43.657222","-20.504722","1318","1318",NA,NA,NA,"2005","-43.657222","-20.504722",NA,"04",NA,NA,NA,NA
"108","2019-08-16 08:40:36-03","UTFPR","HCF","21172","S","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","J.R. Pirani",NA,"1991","03","25",NA,"Brasil",NA,NA,"Cerrado de encosta, com algumas áreas de campo rupestre transicional. Vide suplemento.",NA,NA,NA,"(Lag.) Chase","C.A. Garcia","MG","Santana do Riacho","caminho da Base do IBAMA do Rio Cipó p","-43.7144012451172","-19.1688995361328","1000","1000",NA,"26557","auto","2001",NA,NA,NA,"09",NA,NA,NA,NA
"109","2020-12-14 16:14:26-03","UFC","EAC","36936","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Luetzelburg, P.","26087","1938","03","25","Southern America","Brasil",NA,NA,"Forragem","EAC0036936","Monocotyledon",NA,"(Lag.) Chase","Oliveira, R.C.","Ceará",NA,"Cariri cearense",NA,NA,NA,NA,NA,NA,NA,"2011",NA,NA,NA,"07","27",NA,NA,NA
"110","2021-03-21 19:40:20-03","UFC","EAC","6514","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Fernandes, A.; Martins, P.; Matos, F.J.A.","EAC6514","1979","06","15","Southern America","Brasil",NA,NA,"Erva, independente, abundante, folha alterna, flor amarela-dourada; Cerrado","EAC0006514","Monocotyledon",NA,"(Lag.) Chase","Filgueiras, T.S.","Ceará","Guaraciaba do Norte","Serra da Ibiapaba","-40.747501373291","-4.16694021224976",NA,NA,"EAC0006514","39588","auto","1985",NA,NA,NA,"10","17",NA,NA,NA
"111","2020-12-21 16:40:03-03","MBM","MBM","236925","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Anderson, W.R.","12483","1982","02","28",NA,"?",NA,NA,NA,"MBM236925",NA,NA,"(Lag.) Chase","Viana, P.L.",NA,NA,NA,NA,NA,NA,NA,"MBM236925",NA,NA,"2008",NA,NA,NA,"12",NA,NA,NA,NA
"112","2020-12-21 16:40:03-03","MBM","MBM","61802","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Ramamoorthy, T.P.; et al.; et al.","12259",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061802",NA,NA,"(Lag.) Chase","Davidse, G.","Goiás",NA,"26-31km S of Goiânia",NA,NA,NA,NA,"MBM061802",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:40:03-03","MBM","MBM","86426","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Garcia Kirbride, M.C.","1495",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086426",NA,NA,"(Lag.) Chase",NA,"Distrito Federal",NA,"Fazenda Água Limpa",NA,NA,NA,NA,"MBM086426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:40:03-03","MBM","MBM","61801","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Ramamoorthy, T.P.; et al.; et al.","12199",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM061801",NA,NA,"(Lag.) Chase","Dombrowski, L.T.","Goiás","Alvorada do Norte","10km SW of Alvorada do Norte","-46.4921989440918","-14.4807996749878",NA,NA,"MBM061801","45394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:40:03-03","MBM","MBM","26159","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Hatschbach, G.","32061",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM026159",NA,NA,"(Lag.) Chase","Renvoize, S.A.","Mato Grosso","Cuiabá","Parque Águas Quentes","-56.0966987609863","-15.5960998535156",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:44:59-03","UFMG","BHCB","127777","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mendes, MS; Neves, GS","200","2007","05",NA,"Southern America","Brasil",NA,NA,"Herbáceo; Cerrado",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Goiás","Montes Claros de Goiás","Área da Votorantim, Aproximadamente 3km do centro urbano.","-51.348333","-16.366667",NA,NA,NA,NA,NA,"2012","-51.348333","-16.366667",NA,"10",NA,NA,NA,NA
"117","2020-12-11 11:44:59-03","UFMG","BHCB","120943","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","1374","2008","06","19","Southern America","Brasil",NA,NA,"Erva terrestre no campo sujo",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Buenópolis","Parque Nacional das Sempre Vivas, Caminho para a Serra do Mocó, passando pelo córrego do Mocó. Campos rupestres, Campos limpos, Campos sujos, Cerrado sentido restrito e Matas de galeria","-43.832333","-17.914","1267","1267",NA,NA,NA,NA,"-43.832333","-17.914",NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:44:59-03","UFMG","BHCB","159898","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Vidal, CV; Paula-Souza, J","953","2012","02","17","Southern America","Brasil",NA,NA,"Campo rupestre com predominância de velózia, herbáceo",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Brumadinho","Serra da Moeda","-43.972747","-20.136319",NA,NA,NA,NA,NA,NA,"-43.972747","-20.136319",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:44:59-03","UFMG","BHCB","159962","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Vidal, CV; Paula, RL; Paula-Souza, J","1017","2012","04","18","Southern America","Brasil",NA,NA,"Ambiente alterado, com acumulo de solo, herbáceo",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Brumadinho","Serra da Moeda","-43.989608","-20.102775",NA,NA,NA,NA,NA,NA,"-43.989608","-20.102775",NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:44:59-03","UFMG","BHCB","53879","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Lombardi, JA","s.n.","2000","10","19","Southern America","Brasil",NA,NA,"Cerrado. Erva, inflorescências douradas",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.","-43.369444","-18.011944",NA,NA,NA,NA,NA,NA,"-43.369444","-18.011944",NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:44:59-03","UFMG","BHCB","75444","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Viana, PL","532",NA,NA,NA,"Southern America","Brasil",NA,NA,"Erva em campo úmido",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Brumadinho","Retiro das Pedras","-43.983611","-20.093056","1400","1400",NA,NA,NA,NA,"-43.983611","-20.093056",NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:44:59-03","UFMG","BHCB","35572","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Goiás","Barro Alto",NA,"-48.9157981872559","-14.9708003997803",NA,NA,NA,"39532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:44:59-03","UFMG","BHCB","35572","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Goiás","Barro Alto",NA,"-48.9157981872559","-14.9708003997803",NA,NA,NA,"39532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:44:59-03","UFMG","BHCB","36180","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Capelinha",NA,"-42.5158004760742","-17.6914005279541",NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:44:59-03","UFMG","BHCB","36180","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Capelinha",NA,"-42.5158004760742","-17.6914005279541",NA,NA,NA,"26339","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-11 11:44:59-03","UFMG","BHCB","117303","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Rezende, SG; Werneck, MS; Neves, GS","1960","2005","08","30","Southern America","Brasil",NA,NA,"Habitat: Floresta Estacional Semidecidual sub montana, arbórea",NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Ouro Preto","Gambá. Mina Ferteco - CVRD.","-43.5080986022949","-20.2875003814697","1200","1200",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:44:59-03","UFMG","BHCB","42178","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Diamantina","Gouvea","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-11 11:44:59-03","UFMG","BHCB","40345","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Diamantina","Gouvêa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:44:59-03","UFMG","BHCB","41120","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Diamantina","Gouvêa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:44:59-03","UFMG","BHCB","36002","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Teixeira, EM; Brina, AE","s.n.","1990",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Itabirito","Lagoa dos Ingleses.","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:44:59-03","UFMG","BHCB","36002","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Teixeira, EM; Brina, AE","s.n.","1990",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Itabirito","Lagoa dos Ingleses.","-43.801399230957","-20.2532997131348",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:44:59-03","UFMG","BHCB","199399","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Pirani, JR; Giulietti, AM; Vitta, FA; Coffani-Nunes, JV; Parra-Lazzari, L; Menezes, N","CFSC11997","1991","03","25","Southern America","Brasil",NA,NA,"Cerrado de encosta com algumas áreas de campo rupestre transicional","BHCB199399","Monocotyledon",NA,"(Lag.) Chase",NA,"Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Caminho da base do IBAMA do rio Cipó para o Capão dos Palmitos","-43.7144012451172","-19.1688995361328","1000","1000",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2014-04-13 05:22:00-03","MO","MOBOT","1590231","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerrit Davidse|Fany Llanos","Davidse 5370","1973","12","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Vichada",NA,"31 km W of Las Gaviotas along road to Puerto Gaitán. Open treeless Trachypogon vestitus savanna.","-71.202","4.595","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"915",NA,NA
"134","2009-08-21 06:48:00-03","MO","MOBOT","1878810","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7233","1964","10","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","G. Davidse (MO)","Goiás",NA,"Rocky hillside, ca. 48 km S of Caiaponia on road to Jataí. Common","-51.78333","-17.2","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-07-11 11:00:00-03","MO","MOBOT","100177245","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Osvaldo Morrone|Manuel J. Belgrano","Morrone 4956","2004","3","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Santa Cruz","Nuflo de Chavez","Ruta Nac. 10, ca. km 97, camino de San Javier a Concepción [3.8 km lineales al W de Concepción].","-62.0580556","-16.1405555","518.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"136","2014-01-02 05:36:00-02","MO","MOBOT","100339377","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","J.R.I. Wood|D. Soto|D. Villarroel","Wood 25948","2009","3","31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Santa Cruz","Germán Busch","Portón de la misión Rincón del Tigre.","-58.2249","-18.2543","264.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"137","2019-07-30 06:11:00-03","MO","MOBOT","101142287","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Benjamin M. Torke|J. Valda","Torke 624","2009","5","30","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse (MO)","La Paz",NA,"Iturralde. Pampas del Madidi area of the middle reaches of the Río Madidi basin: Campamento Malanoche on the N shore of the Río Enatahua (Río Inambari according to one guide), ca. 3.5 linear km NE of the confluence of the Enatahua with the Río Madidi, 1.5-3 km inland from camp.","-67.7880833","-12.9268056","185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"138","2009-06-24 20:49:00-03","MO","MOBOT","1577158","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Jason R. Swallen","Swallen 9369","1946","6","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase",NA,"Mato Grosso",NA,"Maracajú; Territory of Ponta Porã. Occasional on campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2013-08-23 04:12:00-03","MO","MOBOT","1577842","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Robert R. Brooks|et al.","Brooks 71","1988","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, Sept 2001 (MO)","Goiás",NA,"Crominia-Mairipotaba, Site 1. Cerrado, above workings of chromite mine. Serpentinitic","-49.41666","-17.31666","775.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2011-06-09 18:03:00-03","MO","MOBOT","1577847","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Gerardo Aymard","Aymard C. 7342","1988","12","12","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, Sept 2001 (MO)","Portuguesa",NA,"Dtto. Guanare, Mesa Alta, a 7 km al W de Guanare. Sabanas arboradas y bosques de galería intervenidos",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2013-02-13 05:33:00-02","MO","MOBOT","1578296","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Mario Saldias P.|Y. Uslar|G. Laberan","Saldias Paz 5007","1997","5","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse (MO)","Santa Cruz","Angel Sandoval","3 km al Sur de la comunidad San Fernando.","-58.625","-17.2763889","108.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"142","2014-12-22 22:19:00-02","MO","MOBOT","1580792","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","F.C.A. Oliveira|Roberta C. de Mendonça|R. Marquete|Marina L. Fonseca","Oliveira 539","1996","4","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, Sept 2001 (MO)","Goiás",NA,"Mun. de Niquelândia. Ca. de 40 km em direção a CODEMIN, 1a. entrada antes do posto, na placa Rosariana. Cerradão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1590226","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José J. Triana","Triana 761","1853","12",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Giraldo-C., Rev.Ci.Ex. 25(95):","Cundinamarca","Quetame","Quetame.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1590227","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","José Cuatrecasas","Cuatrecasas 7649","1939","11","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Giraldo-C., Rev.Ci.Ex. 25(95):","Guaviare",NA,"San Jose del Guaviare.",NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-09-04 04:40:00-03","MO","MOBOT","1590228","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Herbert H. Smith","Smith 2138","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Gerrit Davidse, 2003 (MO)","Magdalena","Santa Marta","Santa Marta.","-74.2016667","11.2375","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1590229","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","R.C. Starr","Starr 81","1976","10","26","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Giraldo-C., Rev.Ci.Ex. 25(95):","Meta",NA,"Reserva Biologica de La Macarena, Rio Guayabero, 4 km al SO del Refugio.",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2012-11-03 15:14:00-02","MO","MOBOT","1590230","PreservedSpecimen","Plantae","Poaceae","Axonopus","chrysoblepharis","Axonopus chrysoblepharis","Carlos Saravia T.","Saravia Toledo 1630","1962","11","14","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Lag.) Chase","Giraldo-C., Rev.Ci.Ex. 25(95):","Valle del Cauca",NA,"Entre Loboguerrero y Yumbo.",NA,NA,"1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
