"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","occurrenceRemarks","barcode","imagecode","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"1015","2016-08-18 14:20:00-03","MO","MOBOT","1009767","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","M. Menacho|T. Driment","Menacho Viruez 670","1994","11",NA,"South America","Bolivia","Santa Cruz","Sara","Santa Rosa del Sara, comunidad El Recreo Pie de monte, suelos areno-arcilloso.","-64.66666","-17.66666",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA
"1016","2016-08-17 15:25:00-03","MO","MOBOT","523543","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","James C. Solomon","Solomon 6110","1981","9","4","South America","Bolivia","Beni","Vaca Diez","17 km NE from the road between Riberalta and Guayaramarín, on the old road to Cachuela Esperana,(ca. 18 km E of Riberalta). Primary forest.","-65.83333","-11.05",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","197",NA,NA
"1017","2016-08-17 15:25:00-03","MO","MOBOT","523356","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","James C. Solomon","Solomon 7785","1982","5","26","South America","Bolivia","Beni","Vaca Diez","18.4 km E of Riberalta, then 1 km NE on old road to Cachuela Esperanza. Primary forest. Trail on right side of road.","-65.83333","-11.08333",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","145",NA,NA
"1018","2016-08-18 14:12:00-03","MO","MOBOT","523402","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","James C. Solomon","Solomon 7794","1982","5","26","South America","Bolivia","Beni","Vaca Diez","18.4 km E of Riberalta, then 1 km NE on old road to Cachuela Esperanza. Primary forest. Trail on right side of road.","-65.83333","-11.08333",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","145",NA,NA
"1019","2017-01-19 15:15:00-02","MO","MOBOT","3217506","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","E. Rivero","Rivero 265","1995","3","9","South America","Bolivia","Beni","Yacuma","Ballivian y Yacuma. Estacion biologial del Beni. Comunidad Sta. Elena del Maniqui 500 m del la casa N. Guatia monte virgen,Tierra gredosa.","-66.6166667","-14.5",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1020","2018-06-19 11:34:00-03","MO","MOBOT","3220357","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Palicourea","racemosa","Palicourea racemosa","(Aubl.) G. Nicholson","C. M. Taylor (MO)","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8458","1980","2","8","South America","Brazil","Pará","Conceição do Araguaia","Conceição de Araguaia. Range of low hills 20 km west of Redencão, near Corrego São João and Troncamento Santa Teresa.","-50.1819445","-8.0722223",NA,NA,NA,NA,"350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10",NA,NA
"1021","2011-05-05 12:06:00-03","MO","MOBOT","100374218","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","P.G. Delprete","Piero G. Delprete|A. Rizzo|H. Dias Ferreira","Delprete 6581","1998","9","12","South America","Brazil","Goiás","Silvânia","Estação Florestal de Experimentação - IBAMA (EFLEX).","-48.6081008911133","-16.658899307251",NA,NA,NA,NA,NA,NA,"46044","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1022","2016-11-09 09:17:00-02","MO","MOBOT","100936926","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C.M. Taylor (MO)","Nállarett Dávila|F.N. Cabral|V.S. Santos","Dávila Cardozo 6241","2010","6","5","South America","Brazil","Roraima","Caracaraí","Parque Nacional Viruá. Trilha acceso ao GRID PPBio (Lat: 1.816; Long: -61.128).","-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1023","2011-06-09 17:21:00-03","MO","MOBOT","525367","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","B. Boom","John S. Brandbyge|et al.","Brandbyge 36098","1981","8","25","South America","Ecuador","Napo",NA,"Lagunas de Cuyabeno. Primary forest on elevated ground with some lower swampy parts dominated by palms.","-76.18333","-0.01666",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2008-05-27 22:02:00-03","MO","MOBOT","2383939","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C.M. Taylor (MO)","Lorena Carrillo|Diego Reyes","Carrillo 529","2004","6","24","South America","Ecuador","Orellana","Loreto","Etnia Kichwa. Comunidad El Edén. Bosque muy húmedo tropical, con áreas pantanosas. Suelo arcilloso amarillento. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.09444","-0.52638",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"1025","2013-06-20 11:26:00-03","MO","MOBOT","100366038","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Louis C.M. Richard","Richard s.n.","1781",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"Neotype",NA
"1026","2010-12-13 14:36:00-02","MO","MOBOT","100328984","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","R.C. Foster","Henry H. Rusby","Rusby 1867",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","Mapiri","-68.1666667","-15.25",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1027","2010-12-13 14:37:00-02","MO","MOBOT","100328986","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","R.C. Foster","Henry H. Rusby","Rusby 1894",NA,NA,NA,"South America","Bolivia","La Paz","Larecaja","Mapiri","-68.1666667","-15.25",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1028","2011-06-08 17:16:00-03","MO","MOBOT","100337132","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","R.C. Foster","José Steinbach","Steinbach G. 5559","1921","4",NA,"South America","Bolivia","Santa Cruz","Sara","Buenavista","-63.6666667","-17.45",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1029","2012-05-10 15:15:00-03","MO","MOBOT","3219988","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.",NA,"Stephen F. Smith","Smith 1345","1989","1","17","South America","Peru","Madre de Dios",NA,"At intersection of Laguna Chica and Ant Trails. Explorer's Inn, near the confluence of Rio Tambopata and Rio La Torre. 39 km SW of Puerto Moldonado","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2012-05-10 15:15:00-03","MO","MOBOT","3220605","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","C. M. Taylor","Frieda Billiet|B. Jadin","Billiet 5968","1993",NA,NA,"South America","Bolivia","Santa Cruz",NA,"Rio Ichilo, prés de l'embouchure avec le Rio Vibora","-64.53333","-17.05",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2012-05-10 15:15:00-03","MO","MOBOT","3222469","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","C. M. Taylor (MO)","Richard T. Martin|César Lau-Cam","Martin 1335","1966","8","19","South America","Peru","Loreto",NA,"Rio Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2008-05-27 22:02:00-03","MO","MOBOT","3366826","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.","S. Altamirano","Saúl Altamirano|J. Altamirano","Altamirano Azurduy 2401","2004","6","12","South America","Bolivia","Cochabamba","Chapare","Rio Enezama. Selva amazonica pluvial caracterizada por Talauma boliviana – Eschweilera coriaceae","-65.90416","-16.48777",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2008-05-27 22:02:00-03","MO","MOBOT","3367059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","(Aubl.) Raeusch.",NA,"Saúl Altamirano","Altamirano Azurduy 1845","2004","2","15","South America","Bolivia","Cochabamba","Tiraque","El Limbo. Ceja de monte, mesobosque hiperhumedo Carcaterizado por Fresiera karsteniana y Brunellia boliviana","-65.64222","-17.16027",NA,NA,NA,NA,"2920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2013-07-10 09:42:00-03","MO","MOBOT","100609803","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Manuel Rimachi Y.","Rimachi Y. 6791","1983","7","19","South America","Peru","Loreto","Maynas","Dtto. Iquitos. Carretera de Pena Negra, trocha de una purma en terreno arcilloso, monte abierto.",NA,NA,NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1035","2016-11-09 09:07:00-02","MO","MOBOT","100936923","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C.M. Taylor (MO)","Olivier Lachenaud","Lachenaud 1037","2011","1","3","South America","French Guiana",NA,NA,"Saut Takari Tanté sur le Sinnamary. (UTM 0286110; 0511421).","-52.92805","4.62426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1036","2008-05-27 22:02:00-03","MO","MOBOT","1078326","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","J. Dwyer","Dennis H. Knight","Knight 296a","1965","4","20","South America","Ecuador","Zamora-Chinchipe",NA,"Near Zumbi east beyond Zamora","-78.778611","-3.891389",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2013-12-23 05:24:00-02","MO","MOBOT","1210585","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Flor Chávez","Chávez 473","1989","6","15","South America","Peru","Ucayali","Coronel Portillo","Distrito de Campo Verde. km 18 C.F. Basadre, margen izquierda. Terreno de propiedad de la Cooperativa SAIS Pampa. Purma de 10 años, proveniente de potrero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,NA
"1038","2020-04-15 10:32:00-03","MO","MOBOT","1342839","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C. M. Taylor","Pablo Stevenson","Stevenson Diaz 1306","1994","9",NA,"South America","Colombia","Meta","La Macarena","Parque Nacional Natural Tinigua. Serranía Chamusa. Centro de Investigaciones Primatol4gicas La Macarena. En el b orde del río Duda, en frente a la finca de Emiliano.",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"1039","2008-05-27 22:02:00-03","MO","MOBOT","1416128","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"James L. Zarucchi","Zarucchi 1906","1976","8","29","South America","Colombia","Vaupés",NA,"Oriente Ecuador/Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2008-05-27 22:02:00-03","MO","MOBOT","1416131","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Robin B. Foster","Foster 9981","1985","5","9","South America","Peru","Pasco",NA,"Selva Central-Peru","-75.15","-10.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2008-05-27 22:02:00-03","MO","MOBOT","1416132","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Robin B. Foster","Foster 8086","1980","12","1","South America","Peru","Pasco",NA,"Selva Central-Peru","-75.15","-10.44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2008-05-27 22:02:00-03","MO","MOBOT","1416133","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"G. Shepard","Shepard 2045","1988","7","1","South America","Peru","Madre de Dios",NA,"Southeast Peru","-71.403","-11.885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2008-05-27 22:02:00-03","MO","MOBOT","1416134","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Robin B. Foster","Foster 11036","1985","12","18","South America","Peru","Madre de Dios",NA,"Southeast Peru","-71.403","-11.885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2008-05-27 22:02:00-03","MO","MOBOT","1416135","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Robin B. Foster","Foster 12307","1988","11","17","South America","Bolivia","Beni",NA,"North Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2008-05-27 22:02:00-03","MO","MOBOT","1416136","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"E. Villanueva","Villanueva 826","1988","6","10","South America","Bolivia","Beni",NA,"North Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2009-10-21 07:01:00-02","MO","MOBOT","1416137","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Joseph H. Kirkbride, Jr.","Kirkbride, Jr. 3208","1980","2","5","South America","Brazil","Goiás",NA,"Mata Atlantica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2008-05-27 22:02:00-03","MO","MOBOT","1416140","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Austin Smith","Smith 3205","1938","3","4","South America","Guyana",NA,NA,"Upper Takutu-Upper Essequibo, Guiana Shield",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2008-05-27 22:02:00-03","MO","MOBOT","1487573","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C.M. Taylor (MO)","Thomas B. Croat|et al.","Croat 83835","2000","7","11","South America","Ecuador","Esmeraldas",NA,"Along road from San Lorenzo to Mataje, departing main Lita-San Lorenzo highway, 7.5 Km N of Gasolinera San Lorenzo, 0.4 Km W of main Lita-San Lorenzo highway.","-78.76388","1.24166",NA,NA,NA,NA,"60.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","968",NA,NA
"1049","2015-04-20 20:28:00-03","MO","MOBOT","1511235","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"B. Hoffman|H. Benjamin","Hoffman 507b","1991","12","8","South America","Guyana",NA,NA,"Upper Kaituma River; 5 km SW of Port Kaituma; Jonestown Road near railroad","-59.91666","7.7",NA,NA,NA,NA,"15.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2015-04-20 20:28:00-03","MO","MOBOT","1511236","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"B. Hoffman|H. Benjamin","Hoffman 508","1991","12","8","South America","Guyana",NA,NA,"Upper Kaituma River; 5 km SW of Port Kaituma; Jonestown Road near railroad","-59.91666","7.7",NA,NA,NA,NA,"15.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2015-02-07 23:27:00-02","MO","MOBOT","1511496","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"B. Hoffman|D. Artes","Hoffman 3780b","1993","2","14","South America","Guyana",NA,NA,"NW Kanuku Mtns; tributary of Nappi creek at rapids called The Waterfall. Above tributary","-59.5","3.38333",NA,NA,NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2008-05-27 22:02:00-03","MO","MOBOT","1078344","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","J. Dwyer","Dennis H. Knight","Knight 343","1965","5","8","South America","Ecuador","Zamora-Chinchipe",NA,"Near Zumbi and Yantzaza, east beyond Zamora","-78.15833","-3.18333",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2013-01-01 19:21:00-02","MO","MOBOT","1512505","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"Laurence E. Skog|Christian P.G.-A. Feuillet|A.Y. Rossman","Skog 7081","1986","10","26","South America","French Guiana",NA,NA,"Montagne de Kaw. Summit plateau, near Camp Caiman","-52.15","4.55",NA,NA,NA,NA,"50.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2009-11-06 16:26:00-02","MO","MOBOT","1731888","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C.M. Taylor","Thomas B. Croat","Croat 86051","2001","12","6","South America","Brazil","Acre",NA,"Municipio Rio Brazil: vicinity Rio Branco, Universidade Federal do Acre, Parque Zoobotânico along trail from herbarium to Trilha do Serenguiero.","-67.8666667","-9.95",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1022",NA,NA
"1055","2016-06-06 14:28:00-03","MO","MOBOT","1750749","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","V. Cardona","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 364","2002","2","4","South America","Bolivia","La Paz",NA,"Parque Madidi, orilla izquierda del Río Quendeque, al frente de la embocadura del Río Pascual, terraza aluvial, plana. Bosque ribereño en terraza aluvial. Parcela Temporal de Muestreo (0.1 ha) 11.","-67.8269445","-14.97",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","02-09",NA,NA
"1056","2008-05-27 22:02:00-03","MO","MOBOT","1843138","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","J. Kirkbride","Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","Davidse 18044","1980","4","8","South America","Brazil","Pará",NA,"Mun. de Bragança: 13 km N of Bragança by road; Campo de Baixo","-46.25","-0.98333",NA,NA,NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1376",NA,NA
"1057","2011-02-22 10:38:00-03","MO","MOBOT","1897265","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C. M. Taylor","Enrique Rentería A.|et al.","Rentería Arriaga 1597","1979","7","16","South America","Colombia","Antioquia","Segovia","El Rio","-74.6011111","7.0769445",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2011-03-15 09:13:00-03","MO","MOBOT","1897267","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C. M. Taylor","Linda K. Albert de Escobar|Alicia Uribe|Javier Vallejo","Escobar 4988","1985","3","14","South America","Colombia","Antioquia","Guatapé","Vereda Santa Rita","-75.13333","6.28333",NA,NA,NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2011-11-08 05:06:00-02","MO","MOBOT","1897268","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","B. Boom","Ricardo Callejas|et al.","Callejas Posada 5400","1987","11","6","South America","Colombia","Antioquia","Cáceres","10-15 km NE de Caceres en la troncal de la paz. bh-T/bmh-T","-75.36666","7.66666",NA,NA,NA,NA,"150.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2014-02-15 21:30:00-02","MO","MOBOT","1897270","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","M. Uribe","Ramiro Fonnegra G.|Enrique Rentería A.","Fonnegra G. 917","1978","7","27","South America","Colombia","Antioquia","Mutatá","Bosque al sur de la Hacienda El Darien",NA,NA,NA,NA,NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2008-05-27 22:02:00-03","MO","MOBOT","1897271","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","J. H. Kirkbride","J. Denslow","Denslow 2456","1987","11","11","South America","Colombia","Antioquia","Anorí","Vic. Planta providencia. In Valley of Rio anori",NA,NA,NA,NA,NA,NA,"400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2008-05-27 22:02:00-03","MO","MOBOT","1902318","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C. M. Taylor","* GALLEJAS","GALLEJAS 9619","1990","11","3","South America","Colombia","Antioquia","Tarazá","Corregimiento El 12.","-75.43333","7.5",NA,NA,NA,NA,"180.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2012-09-05 15:18:00-03","MO","MOBOT","1902653","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","C. M. Taylor","Álvaro Cogollo P.|et al.","Cogollo Pacheco 8935","1996","6","11","South America","Colombia","Antioquia","Cáceres","Vereda Caceri","-75.13333","7.5",NA,NA,NA,NA,"430.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2015-08-12 05:57:00-03","MO","MOBOT","2622261","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.",NA,"H. Balslev","Balslev 3048","1982","9","1","South America","Ecuador","Napo",NA,"Laguna Jatuncocha ca 60 km south west of Nueva Roca fuerte. Island with terra firme and blackwater pantano swamp forest. Etnobotanical information by Sr. Abel Greja and Sra. de Flavio Cabrera.","-75.45","-1",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2009-08-07 05:39:00-03","MO","MOBOT","2622826","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Taylor, C. M. (MO)","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 30985","1980","5","25","South America","Ecuador","Pastaza",NA,"Lorocachi, Pica a Lagartococha, a 3 km sur este del campamento del militar, Bosque primario.","-75.96666","-1.63333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2015-08-12 05:58:00-03","MO","MOBOT","2628230","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Taylor, C.M. (MO)","H. Balslev|R. Valencia|Guillermo Paz y Miño","Balslev 84487","1989","3","19","South America","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, north of Laguna Grande. Tropical rain forest on terra firme.","-76.18333","0.01666",NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2015-08-12 05:58:00-03","MO","MOBOT","2628472","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","racemosa","Psychotria racemosa","Rich.","Taylor, C.M. (MO)","H. Balslev|R. Valencia|Guillermo Paz y Miño","Balslev 84631","1989","3","26","South America","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno, north of Laguna Grande. Terra firme, tropical rain forest.","-76.18333","0.01666",NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
