"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"244","2011-06-08 11:53:00-03","MO","MOBOT","2732186","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 5006","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1971","9","8","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Desenbocadura del rio Michollo (Márgen derecha del rio Huallaga).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2011-06-08 11:53:00-03","MO","MOBOT","2732203","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 6762","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1973","8","7","San Martín","Mariscal Cáceres","Dtto. Tocache Nuevo. Camino a Santa Rosa (Mágen derecha del río Michollo).",NA,NA,NA,"350.00000000","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2011-06-08 11:53:00-03","MO","MOBOT","2732213","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 8057","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1975",NA,NA,NA,NA,"En bosque alto, con mucha sombra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2011-06-08 11:53:00-03","MO","MOBOT","2732246","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","José Schunke V.","Schunke Vigo 5668","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1961","9","20","Huánuco",NA,"Villa Isabel (río Cuchara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2011-06-09 18:08:00-03","MO","MOBOT","2732265","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Franklin Ayala","Ayala Flores 6489","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1993","3","3","Loreto","Maynas","Dtto. Loreto. Quistococha, Bosque secundario.",NA,NA,NA,"85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-09-15 08:44:00-03","MO","MOBOT","2734499","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Eduard F. Poeppig","Poeppig 2836","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1826",NA,NA,NA,NA,"Without further information.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA
"250","2019-01-25 04:35:00-02","MO","MOBOT","2749136","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Luis Valenzuela G.","Valenzuela Gamarra 3435","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner (M & MO)","2004","4","12","Madre de Dios","Tambopata","Dist. Las Piedras, Fundo Concepción. Bosque Secundario.","-69.07861","-12.6125",NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA
"251","2020-07-22 18:56:00-03","MO","MOBOT","3105503","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|M. Cornejo|E. Ticona|O. Valdes","Araujo Murakami 3087","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.Renner","2006","9","25","La Paz","Franz Tamayo","Parque Nacional Madidi, laguna Chalalan, senda Wuichi.","-67.9211111","-14.425",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-17","7",NA
"252","2012-03-30 18:07:00-03","MO","MOBOT","3119701","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","William R. Anderson|Steven R. Hill|R. Reis dos Santos|R. Souza","Anderson 10133","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1973","5","12","Goiás",NA,"Serra Dourada. Ca. 17 km (straight line) S of Goiás Velho, 6 km NE of Mossamedes; in and along margin of forest on lower eastern slope of serra.",NA,NA,NA,"700.00000000","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2008-05-27 22:02:00-03","MO","MOBOT","3119845","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Ghillean T. Prance","Prance 22792","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner","1974","10","11","Amazonas",NA,"Manaus-Pôrto-Velho Highway. BR 319, Km. 175, Manaus-Porto Velho Road, between Rio Tupana and Rio Igapó-açu. Forest on terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2009-10-14 10:54:00-03","MO","MOBOT","3120133","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","G. Vieira","Vieira 559","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1979","10","22","Rondônia",NA,"Estrada do Aeroporto Novo de Ji-Paraná a 12km de Ji-Paraná; mata; solo pedregoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","3121062","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Stephan G. Beck","Beck 1486","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner","1979","5","2","Cochabamba","Carrasco","De Villa Tunari 62 kms. hacia Puerto Villarroel Parque Litoral, cerca de Ivirgarzama. 5-30 degrees W.",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2008-05-27 22:02:00-03","MO","MOBOT","3121134","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","López","LÓPEZ 36","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1992","5","18","Beni","Moxos","Parque Nacional Isiboro-Sécure, al W de la Comunidad de Oromono en senda que conduce a la serranía Oromono.",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2010-03-16 15:23:00-03","MO","MOBOT","3121661","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Boris A. Krukoff","Krukoff 11169","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1939","10","8","La Paz","Larecaja","Copacabana (about 10 km. south of Mapiri).","-68.21666","-15.33333",NA,"850.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"258","2014-02-14 10:13:00-02","MO","MOBOT","3121754","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Atahuachi B.","Atahuachi Burgos 31","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1991","10","30","Cochabamba","Carrasco","Estación Valle del Sajta UMSS. Senda Dendrológica-Campamento 2. Numero de placo 570.","-64.83333","-17.33333",NA,"335.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2011-03-03 13:42:00-03","MO","MOBOT","3122288","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Julio A. Lombardi","Lombardi 803","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1995","6","17","Minas Gerais",NA,"Habitat mata atlântica. Localidade Parq. Est. do Rio Doce, Marliéria-trilha para lagoa, perto laboratório.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2014-09-05 21:17:00-03","MO","MOBOT","3122409","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","E. Tameirão Neto|G. S. França","Tameirão Neto 982","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1993","11","3","Minas Gerais",NA,"Habitat: Mata Ciliar. Localidade: Joanésia. Rio Santo Antônio, UHE Porto Estreía.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2009-07-17 07:37:00-03","MO","MOBOT","3122539","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Julian A. Steyermark|Ronald L. Liesner","Steyermark 127359","South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1982","12","1","Bolívar",NA,"Distrito Roscio: selva ribereña a lo lago del Río Uairén; 9 kms (por carretera) al noreste de Santa Elena de Uairén. 2 kms al este de carretera principal.","-61.05","4.75",NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-05-02 04:38:00-03","MO","MOBOT","3122745","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Julio A. Lombardi|Lívia G. Temponi|F. Tolêdo","Lombardi 1180","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","J. Renner","1996","3","30","Minas Gerais",NA,"Habitat: mata atlântica. Localidade: Parque Estadual do Rio Doce, trilha da Campolina. Marliéria.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2010-03-16 15:21:00-03","MO","MOBOT","3122854","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Boris A. Krukoff","Krukoff 11097","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","J. Jargoux","1939","10","8","La Paz","Larecaja","Copacabana (about 10 km. south of Mapiri).","-68.21666","-15.33333",NA,"850.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"264","2008-05-27 22:02:00-03","MO","MOBOT","3122864","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","L.V. Costa","Costa BHCB 30700","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","L.V. Costa","1993","10","27","Minas Gerais",NA,"Parque Est. Rio Doce, Marliéria. Habitat: Floresta Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2013-06-06 09:16:00-03","MO","MOBOT","3122875","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Stephan G. Beck|Renate Seidel","Beck 16704","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S Renner","1988","9","13","Beni","Yacuma","SE de San Borja, 65 Km al Ponton sobre el río Maniqui, camino de saqueo de troncos en costrucción, colecta alrededor, cerca del río Maniqui, camino de saqueo de troncos en construccíon, colecta alrededor, cerca del río Cuverene. Bosque mayormente siempre verde en terreno colinar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","3122981","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Pedro I.S. Braga","Braga 19368","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1991","11","21","Minas Gerais",NA,"Habitat: mata secundária. Caratinga,fazenda Macedônea/Cenibra-Ipaba. Trilha do Viveiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","3123038","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Correa","Correa 450","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner & G. Hausner","1950","2","16","São Paulo",NA,"Matão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3123191","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Ghillean T. Prance","Prance 7506","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","J. Jangoux","1968","9","24","Acre",NA,"Municipality of Tarauacá. 1-3 km. east of Rio Tarauacá, at Tarauacá. Forest on terra firme at margins of meadow.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3123298","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","S.R. Lowrie","Lowrie 195","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1980","9","26","Acre",NA,"Rio Branco; Zoobotanical garden of Federal Univ. of Acre. Disturbed primary forest.","-67.8641667","-9.9527778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2012-03-29 12:06:00-03","MO","MOBOT","3123422","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Byron de Albuquerque|C.D.A. da Mota|J. Guedes de Oliveira","Albuquerque 1297","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1979","1","31","Acre",NA,"Rio Branco Municipality; Rio Branco-Porto Velho Highway, Km 22, Quinoá. Primary forest, terra firme; humid, humous clay soi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"271","2011-02-23 09:58:00-03","MO","MOBOT","3123580","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Anders F. Regnell","Regnell 1096","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner & G. Hausner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2008-05-27 22:02:00-03","MO","MOBOT","3123581","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Ezechias P. Heringer","Heringer 3105","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1980",NA,NA,"Distrito Federal",NA,"Bacia do Rio São Bartolomeu. Mata ciliar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","3127204","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","J.R.I. Wood","Wood 10431","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1996","1","21","Cochabamba","Chapare","Hotel El Puente, Villa Tunari. Primary or near primary rain forest with scattered clearings in sandstone. Rare. On a steep forested bank.",NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2015-01-19 16:57:00-02","MO","MOBOT","3139669","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","V. Pesha B.|Erlin Sewe","Pesha Baca 110","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanne S. Renner","1991","2","21","Madre de Dios","Tambopata","Rio Tambopata. Comunidad Nativa de Infierno. Secondary vegetation, among cultivated fields & pasture. Adjacent to cultivated fields.","-69.28333","-12.83333",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","3151963","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Douglas C. Daly","Daly 8066","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S.S. Renner","1994","3","29","Acre",NA,"Mun. Sena Madureira. Basin of Rio Purus, Rio Macaua, Colocaçao Apuí. River descending, 3 m below high water mark. Terra firme forest on poorly drained soils, undulating terrain dissected by numerous streams.","-69.18333","-9.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","3243112","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Saúl Altamirano","Altamirano Azurduy 1578","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","I. Vargas","2003","9","13","Cochabamba","Carrasco","Localidad Guacharos. Ladera de exposición sud-oeste con pendiente entre 15-20 % de inclinación. Bosque amazónico de pie de monte caracterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis & Ormosia nobilis. Suelos poco profundos, arenosos con algunos afloramientos rocosos.","-65.46333","-17.07055",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2009-07-29 11:58:00-03","MO","MOBOT","3269485","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Alcides Serato","Serato 306","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. de Michel (LPB)","1997","2","17","La Paz","Abel Iturralde","Buena Vista Tacana a 700 m de la comunidad a Buena Vista","-68.3833333","-15.2833333",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"278","2010-04-02 10:19:00-03","MO","MOBOT","3296305","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Saúl Altamirano","Altamirano Azurduy 3660","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (M)","2006","10","7","Cochabamba","Carrasco","km 118 hacia El Palmar, desvio hacia Bolivar. Bosque pluvial hiperhumedo de pie de monte, serranias fuetemente disectadas dosel mayor a 25 mt. cerca al rio San Mateo.","-65.4875","-17.0861111",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"279","2018-06-15 05:26:00-03","MO","MOBOT","3332829","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Samuel Vilca C.","Vilca C. 567","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanna S. Renner (M)","2005","11","20","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermoza. Bosque primario muy húmedo tropical.","-75.33638","-10.20027",NA,"450.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3341652","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","M. Huamán","Huamán 126","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Vasquez","2005","10","11","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Nueva Aldea en la Plantación de la Asociación Forestal Yanesha Concoll - Toroñ (AFYCT)","-75.07166","-10.37666",NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"281","2014-04-04 05:53:00-03","MO","MOBOT","3342174","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez","Vásquez Martínez 30938","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanna S. Renner (M)","2006","2","11","Pasco","Oxapampa","Dist. Palcazú, carretera Buenos Aires - Villa América. Bosque en borde de Carretera.","-75.23138","-10.1725",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"282","2014-04-04 05:53:00-03","MO","MOBOT","3342623","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez","Vásquez Martínez 31370","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanna S. Renner (M)","2006","3","31","Pasco","Oxapampa","Dist. Palcazú, Parque Nacional Yanachaga-Chemillén, Estación Biológica Paujil-hacia pozo tigre. Bosque primario.","-75.25194","-10.33777",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"283","2008-05-27 22:02:00-03","MO","MOBOT","3367192","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Saúl Altamirano","Altamirano Azurduy 1578","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"2003","9","12","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion oeste con pendiente entre 13-24 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.47111","-17.06138",NA,"510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","3367193","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Saúl Altamirano","Altamirano Azurduy 1600","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"2003","9","13","Cochabamba","Chapare","Los Guacharos. Ladera de exposicion nor-oeste con pendiente entre 11-19 % de inclinacion. Bosque amazonico de pie de monte carcaterizado por Eschweilera coriaceae, Talauma boliviana, Dypteryx sp, Pseudolmedia laevis, y Ormosia nobilis.","-65.46333","-17.07916",NA,"510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-01-15 04:34:00-03","MO","MOBOT","3443483","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Jehizon Terán|D. Soux|E. Rodrigues","Terán Aguilar 904","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (M)","2007","9","15","Cochabamba","Chapare","Avispas-Río Putintiri. Zona muy proxima a Villa Tunari, a 152 km de la ciudad de Cochabamba, proxima a rios y quebradas. Se observan cultivos de Yuca, banano, y coca en los alrededores de la zona.","-65.5236111","-17.0191667",NA,"530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"286","2019-01-25 04:36:00-02","MO","MOBOT","3488178","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Luis Valenzuela G.","Valenzuela Gamarra 8451","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Susanna S. Renner (M)","2007","1","21","Cusco","Quispicanchis","Distrito Camanti, Quincemil. Bosque primario disturbado.","-70.76","-13.22444",NA,"622.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"287","2010-06-23 12:56:00-03","MO","MOBOT","3493842","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Manuel Rimachi Y.","Rimachi Y. 12247","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.",NA,"1998","4","6","Loreto","Maynas","Dtto. Punchana. Rio Nanay. Carretera del caserio de Santo Tomas, en monte arcilloso, monte abierto.","-73.2541667","-3.6902777",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"288","2014-07-14 13:10:00-03","MO","MOBOT","3581960","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","D. Villarroel|Michael H. Nee|M. Condon","Villarroel Segarra 364","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","S. Renner (M)","2006","2","20","Santa Cruz","Sara","Área natural de manejo integrado Amboró, río Moile entre la carretera nueva entre Santa Cruz y Cochabamba, a 10 km al sur de San Germán.",NA,NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"289","2014-04-04 05:41:00-03","MO","MOBOT","44577","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 8608","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","Ronald Liesner","1986","12","13","Loreto","Maynas","Nauta, carretera a Dtto. Iquitos. Bosque inundable estacional.","-73.58333","-4.48333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-67","5",NA
"290","2014-11-11 13:58:00-02","MO","MOBOT","44644","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1473","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","R. Liesner (MO)","1981","3","26","Ucayali","Coronel Portillo","Yarinacocha.","-74.5833333","-8.3333333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"382","6",NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","44668","PreservedSpecimen","Plantae","Siparunaceae","Siparuna","bifida","Siparuna bifida","Camilo Díaz S.|et al.","Díaz Santibáñez 794","South America","Peru",NA,NA,NA,NA,NA,NA,"(Poepp. & Endl.) A. DC.","D. Lorence","1978","12","12","Ucayali","Coronel Portillo","Quebrada Shesa, afluente del Río Abujao, dos horas desde la boca hacia arriba con Jonhson 4 hp.","-73.75","-8.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116","4",NA
