"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","scientificNameAuthorship","recordNumber","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","order","coordinatePrecision","geoFlag"
"98","2009-11-20 12:13:00-02","MO","MOBOT","90081499","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill|Julio C. Betancur B.","1991","5","9","South America","Colombia","Tolima","Casabianca","Cerca del Nevado del Ruiz, carretera a Murillo. Páramo. <17881-17291>","-75.28333","4.93333",NA,NA,"3885.00000000","3975.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 17890-b","spc",NA,NA,NA,NA,NA,NA,"91-25",NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","90082021","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","1990","4","12","South America","Colombia","Caldas","Villamaria","Carretera Manizales-Bogotá, sobre la carretera que conduce al Nevado del Ruiz (Km 213). Páramo. <16297-16332>","-75.35","4.91666",NA,NA,"3920.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 16324","spc",NA,NA,NA,NA,NA,NA,"90-12",NA,NA,NA
"100","2016-09-11 22:57:00-03","MO","MOBOT","90086395","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"C. Bues","1920","9",NA,"South America","Peru","Cusco","La Convención","La Convención.","-72.6833333","-12.85",NA,NA,"3960.00000000","4260.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Bues 1454",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","90094642","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1979","5","30","South America","Bolivia","Cochabamba","Chapare","East face of Cerro Chua Laguna, west of Tambo Pata.","-65.88333","-17.21666",NA,NA,"3350.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 79-2217","R. H. Zander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2009-11-20 12:13:00-02","MO","MOBOT","90127443","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill|Julio C. Betancur B.","1991","5","9","South America","Colombia","Tolima",NA,"Murillo, PNN de Los Nevados, cerca al Nevado del Ruiz.","-75.18333","4.9",NA,NA,"3975.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 17890b","Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2010-07-12 15:56:00-03","MO","MOBOT","90099287","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Alfredo Tupayachi H.|Washington L. Galiano","1989",NA,NA,"South America","Peru","Cusco","Urubamba","Huayllabamba, Quebrada Huayoccari hacia Lagunas de Yanacocha y Quellococha, Viscachanayoc, noreste del Cusco.","-72.06666","-13.26666",NA,NA,"2900.00000000","4600.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Tupayachi Herrera 1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2009-06-25 13:51:00-03","MO","MOBOT","90126195","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","4","16","South America","Colombia","Boyacá","Socotá","Socota, Páramo de Pisba, via Socha-La Punta, km 70, 2 km W del Cadillal.","-72.61666","5.93333",NA,NA,"3530.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4615","R.H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"105","2009-09-21 20:24:00-03","MO","MOBOT","90127253","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","3","17","South America","Ecuador","Napo",NA,"Laguna Parcacocha, at the W side of the lake","-78.15","-0.26666",NA,NA,"4000.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 11114","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2009-07-20 20:52:00-03","MO","MOBOT","90127264","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","11","14","South America","Ecuador","Tungurahua",NA,"Cordillera de los Llanganates, Páramo de Jaramillo,12 km NW of Cerro Hermoso","-78.35","-1.15",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 28777","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2009-09-21 20:24:00-03","MO","MOBOT","90127272","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","3","18","South America","Ecuador","Napo",NA,"N-facing slopes at the W side of Laguna Parcacocha","-78.15","-0.26666",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 11159","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2018-07-07 11:06:00-03","MO","MOBOT","90127279","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|et al.","1980","12","12","South America","Ecuador","Cañar",NA,"Inganilla Pass on Pan American Highway between Cañar and Biblian","-78.9166667","-2.6166667",NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 29005","W.C. Steere",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"109","2018-07-07 12:11:00-03","MO","MOBOT","90127316","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","3","18","South America","Ecuador","Napo",NA,"N-facing slopes at the W side of Laguna Parcacocha","-78.15","-0.2666667",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 11168","W.C. Steere",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"110","2018-07-07 12:21:00-03","MO","MOBOT","90127326","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Benjamin Øllgaard","1980","7","3","South America","Ecuador","Pichincha",NA,"Volcán Cayambe, northern slope","-77.9833333","0.1",NA,NA,"3700.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 24373","W.C. Steere",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"111","2009-07-20 20:52:00-03","MO","MOBOT","90127338","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","11","12","South America","Ecuador","Tungurahua",NA,"Cordillera de los Llanganates, at Río Verde Grande at base of Cerro Hermoso, 2,5 km SW of the summit","-78.3","-1.23333",NA,NA,"3700.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 28621","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-09-21 20:24:00-03","MO","MOBOT","90127345","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","3","18","South America","Ecuador","Pichincha",NA,"Around Laguna Boyero","-78.16666","-0.25",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 11208","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-07-20 20:52:00-03","MO","MOBOT","90127358","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","11","12","South America","Ecuador","Napo",NA,"Cordillera de los Llanganates, Shoulder of Cerro Hermoso, 1,5 km W of the summit","-78.3","-1.21666",NA,NA,"3950.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 28756","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-20 20:52:00-03","MO","MOBOT","90127381","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","11","13","South America","Ecuador","Tungurahua",NA,"Cordillera de los Llanganates, Chinas pass between Río Muyu and Río Golpe 10,7 km NW of Cerro Hermoso","-78.35","-1.15",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 28766","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","90127403","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Delgado","1989","8","6","South America","Colombia","Nariño","Túquerres","Tuquerres, Volcán Azufral.","-77.71666","1.08333",NA,NA,"3950.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Delgado 62","Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-10-20 21:54:00-02","MO","MOBOT","90127422","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Ellsworth P. Killip","1939","3","12","South America","Colombia","Cundinamarca","Guasca","Guasca, Paramo de Guasca","-73.95","4.95",NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Killip 34121","Zander",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-06-25 13:51:00-03","MO","MOBOT","90127461","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","3","21","South America","Colombia","Cauca",NA,"Purace, PNN Purace, Volc. Purace, Laguna San Rafael, orilla SE.","-76.38333","2.35",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 2628","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"118","2009-08-24 11:42:00-03","MO","MOBOT","90127479","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Juan David Parra","1997","5","15","South America","Colombia","Antioquia",NA,"Medellín, Alto del Padre Amaya","-75.66666","6.33333",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Parra 298","J.D. Parra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","90127519","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","1990","4","12","South America","Colombia","Caldas","Villamaria","Villamaria, via Bogota-Manizales, hacia el Paramo del Ruiz km 213.","-75.35","4.91666",NA,NA,"3920.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 16328","Churchill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-06-25 13:51:00-03","MO","MOBOT","90127529","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973",NA,NA,"South America","Colombia","Meta",NA,"PNN de Sumapaz, Cerro Nevado de Sumapaz.","-74.41666","3.75",NA,NA,"3715.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 8209","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"121","2009-06-25 13:51:00-03","MO","MOBOT","90127561","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973","4","6","South America","Colombia","Boyacá","Aquitania","Aquitania, Vado Hondo, Paramo Pena Arnical/Alto Mongotes, 1 km SE de Laguna Grande","-72.83333","5.48333",NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 9415","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"122","2009-06-25 13:51:00-03","MO","MOBOT","90127567","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973","5","7","South America","Colombia","Boyacá","Belen","Belen, Paramo Pan de Azucar, Macizo Alto N de Belen, pico del paramo","-73.33333","5.76666",NA,NA,"4270.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 9799","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"123","2013-01-06 05:04:00-02","MO","MOBOT","90127595","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"G.B. van Reenen","1980","1","22","South America","Colombia","Risaralda","Santa Rosa de Cabal","Santa Rosa De Cabal, Valle Quebrada La Sierra, Hacienda La Sierra","-75.61666","4.83333",NA,NA,"3725.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Reenen 792","Solman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-07-20 20:52:00-03","MO","MOBOT","90127602","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|Jaime L. Jaramillo","1980","11","8","South America","Ecuador","Tungurahua",NA,"Cordillera de los Llanganates, crater lake in pass between Río Muyu and Río Topo, 8 km NW of Cerro Hermoso","-78.33333","-1.18333",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 28098","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2009-08-27 17:06:00-03","MO","MOBOT","90127614","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"L.B. Holm-Nielsen|et al.","1979","5","5","South America","Ecuador","Napo",NA,"NE side of Cerro Sumaco, loma S of campsite","-77.71666","-0.56666",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Holm-Nielsen 17865","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2009-09-21 20:24:00-03","MO","MOBOT","90127626","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","4","29","South America","Ecuador","Napo",NA,"S side of Cerro Sumaco, 100-200 m S of the main crater","-77.65","-0.58333",NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 12979","W.C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2018-07-07 12:16:00-03","MO","MOBOT","90127634","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"B. Løjtnant|Ulf Molau","1979","4","1","South America","Ecuador","Napo",NA,"N side of Laguna Verdecocha, 2 km E of the peak of Cerro Quilindaña, Cordillera Oriental","-78.35","-0.7833333",NA,NA,"4100.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Løjtnant 11691","W.C. Steere",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"128","2014-03-05 11:42:00-03","MO","MOBOT","90127646","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Sonia Salamanca","1980","11","8","South America","Colombia","Risaralda","Santa Rosa de Cabal","Santa Rosa De Cabal, Parque de Los Nevados.","-75.61666","4.83333",NA,NA,"4400.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Salamanca 249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-06-25 13:51:00-03","MO","MOBOT","90127675","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","6","10","South America","Colombia","Boyacá","Socotá","Socota, Paramo de Pisba, Via Socha-La Punta, km 61, 6 km E de Los Pinos, Alto Granado","-72.61666","5.93333",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4314","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"130","2018-04-03 05:20:00-03","MO","MOBOT","90127682","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef|Álvaro Fernández-Pérez","1972","1","6","South America","Colombia","Cauca",NA,"Purace, PNN Purace, Volc. Purace, Laguna San Rafael, orilla SE.","-76.38333","2.35",NA,NA,"3315.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 549","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"131","2009-06-25 13:51:00-03","MO","MOBOT","90127702","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","1","7","South America","Colombia","Cauca",NA,"Purace, PNN Purace, Volc. Purace, El Alfombrado, Rio Vinagre","-76.38333","2.35",NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 647","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"132","2009-06-25 13:51:00-03","MO","MOBOT","90127723","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1973","4","7","South America","Colombia","Boyacá","Aquitania","Aquitania, Vado Hondo, Pena Arnical, N de Vado Hondo","-72.83333","5.48333",NA,NA,"3560.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 9477","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"133","2009-06-25 13:51:00-03","MO","MOBOT","90127747","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","6","10","South America","Colombia","Boyacá","Socotá","Socota, Paramo de Pisba, Via Socha-La Punta, km 61, Alto de Granados.","-72.61666","5.93333",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4349","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"134","2009-06-25 13:51:00-03","MO","MOBOT","90127756","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","5","3","South America","Colombia","Cundinamarca","Guasca","Guasca, Paramo de Guasca, vertiente W","-73.95","4.95",NA,NA,"3350.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 3449","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"135","2009-06-25 13:51:00-03","MO","MOBOT","90127787","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef","1972","6","10","South America","Colombia","Boyacá","Socotá","Socota, Paramo de Pisba, via Socha-La Punta, km 71","-72.61666","5.93333",NA,NA,"3450.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 4309","Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"136","2013-10-15 11:29:00-03","MO","MOBOT","90145377","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Daniel M. Vital","1974","9","25","South America","Brazil","Rio de Janeiro",NA,"PNI, Pico das Agulhas Negras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Vital 4923","R. H. Zander",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","90145881","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988",NA,NA,"South America","Bolivia","La Paz","Nor Yungas","Between Cumbre de La Paz & Unduavi road, between Laguna Kolini & Cuadrilla 35, south slope of Cerro Picacho Kasiri.","-68.03333","-16.31666",NA,NA,"4350.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","90145882","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","11","South America","Bolivia","La Paz","Franz Tamayo","Trail between Pelechuco and Moxos. Ca. 2 km downstream from Pelechuco.","-69.03333","-14.78333",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1538",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","90145883","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","11","South America","Bolivia","La Paz","Franz Tamayo","Trail between Pelechuco and Moxos. Ca. 2 km downstream from Pelechuco.","-69.03333","-14.78333",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","90145884","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","11","South America","Bolivia","La Paz","Franz Tamayo","Trail between Pelechuco and Moxos. Ca. 2 km downstream from Pelechuco.","-69.03333","-14.78333",NA,NA,"3600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2011-03-26 20:15:00-03","MO","MOBOT","90145885","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1991","3","6","South America","Bolivia","La Paz","Inquisivi","1 km SW of Planta Hidroeléctrica de Angostura # 6; 6 km south of Choquetanga.","-67.3166667","-16.9",NA,NA,"3950.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 38168",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","90145886","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1979","3","2","South America","Bolivia","La Paz","Camacho","1 km below Escoma-Charasaní road, ca. 3 km S of Amarete turnoff, NNW of Chuma.","-69.03333","-15.26666",NA,NA,"4600.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 79-899",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","90145887","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","12","South America","Bolivia","La Paz","Franz Tamayo","Along Pelechuco road between the cumbre and elevation point of 3900 m.","-69.13333","-14.78333",NA,NA,"4420.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","90145888","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","12","South America","Bolivia","La Paz","Franz Tamayo","Along the Pelechuco Road between the cumbre and elevation point of 3900 m.","-69.13333","-14.78333",NA,NA,"4420.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2008-05-27 22:02:00-03","MO","MOBOT","90145889","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","12","South America","Bolivia","La Paz","Franz Tamayo","Along Pelechuco road between the cumbre and elevation point of 3900 m.","-69.13333","-14.78333",NA,NA,"4420.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1607",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","90145890","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Marko Lewis","1988","11","12","South America","Bolivia","La Paz","Franz Tamayo","Along Pelechuco road between the cumbre and elevation point of 3900 m.","-69.13333","-14.78333",NA,NA,"4420.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Lewis 88-1665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2018-04-03 05:20:00-03","MO","MOBOT","90145892","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Antoine M. Cleef|Álvaro Fernández-Pérez","1972","1","6","South America","Colombia","Cauca",NA,"Volcán Puracé, Laguna de San Rafael y alrededores.","-76.38333","2.4",NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Cleef 573",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"148","2009-08-17 12:47:00-03","MO","MOBOT","90145894","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"Harriet G. Barclay|Pedro Juajibioy C.","1959","8","27","South America","Ecuador","Napo",NA,"Alrededores de La Cordillera de Los Llanganati; alrededores de Auca Cocha.","-78.3","-1.15",NA,NA,"3500.00000000","3620.00000000",NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Barclay 9113","W. C. Steere",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2010-10-12 19:28:00-03","MO","MOBOT","90148911","PreservedSpecimen","Plantae","Pottiaceae","Leptodontium","wallisii","Leptodontium wallisii",NA,"S. P. Churchill","2001","6","26","South America","Bolivia","Cochabamba","Chapare","Canton Paracti. Cordillera El Ronco, carretera antigua Chapare (Cochabamba/Villa Tunari). Bosque ceja de montano. <20576-20597>","-65.7","-17.2333333",NA,NA,"3800.00000000",NA,NA,NA,NA,NA,NA,"(Müll. Hal.) Kindb.","Churchill 20576","S. Churchill",NA,NA,NA,NA,NA,"10","01-25",NA,NA,NA
