"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","maximumElevationInMeters","typeStatus","individualCount","fieldNumber","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","coordinatePrecision","geoFlag"
"98","2021-01-01 19:04:00-03","MO","MOBOT","344002","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 148","1985","4","18","South America","Ecuador","Napo","15 km al W de Coca, costado Sur del Río Napo, por vía de Los Zorros. Bosque húmedo tropical. Colinas; suelo rojo laterítico.","-77.0333333","-0.5833333","250.00000000",NA,NA,NA,NA,"Marcela Mora",NA,NA,NA,"7","85-11",NA,NA,NA,NA,NA,NA,NA
"99","2021-01-01 19:05:00-03","MO","MOBOT","344038","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 90","1985","4",NA,"South America","Ecuador","Napo","Cañón de los Monos, 15 km al N de Coca, al lado del Río Coca; Hacienda de Héctor Noboa. Bosque húmedo tropical. Suelo fértil aluvial.","-77.0166667","-0.3333333","250.00000000",NA,NA,NA,NA,"D. Frodin (K)",NA,NA,NA,"4","85-10",NA,NA,NA,NA,NA,NA,NA
"100","2018-10-01 12:28:00-03","MO","MOBOT","344127","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Daniel Rubio","Rubio 49","1989","4","29","South America","Ecuador","Pastaza","Vía Auca, 115 km al S de Coca. Cerca del Río Tigüino. Carretera de PETRO-CANADA en construcción. Arboles cortados. Bosque húmedo Tropical; primario. Suelo rojo Dystropept; colinas.","-76.9166667","-1.25","320.00000000",NA,NA,NA,NA,"Marcela Mora",NA,NA,NA,"3","89-1",NA,NA,NA,NA,NA,NA,NA
"101","2018-10-16 09:18:00-03","MO","MOBOT","344412","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Alwyn H. Gentry|Olga Salazar de Benavides","Gentry 55041A","1986","7","24","South America","Colombia","Nariño","La Planada. S of Ricaurte, 7 km from Tumaco-Pasto road. TRANSECT 7","-77.9666667","1.1666667","1800.00000000",NA,NA,NA,NA,"D. Frodin","Ricaurte",NA,NA,"1","86-93",NA,NA,NA,NA,NA,NA,NA
"102","2018-07-27 11:30:00-03","MO","MOBOT","344515","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Alwyn H. Gentry|Camilo Díaz S.|O. L. Phillips","Gentry 63429","1988","7","8","South America","Peru","Pasco","Shiringamazu, ca 20 km S of Iscozacin, Río Palcazu Valley. Wet lowland forest on clay. TRANSECT No. 6","-75.16666","-10.33333","300.00000000",NA,NA,NA,NA,"Marcela Mora","Oxapampa",NA,NA,"3","88-255",NA,NA,NA,NA,NA,NA,NA
"103","2018-06-13 14:22:00-03","MO","MOBOT","3479994","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Wilson Quizhpe|Oscar Jaramillo","Quizhpe 3002","2008","3","27","South America","Ecuador","Zamora-Chinchipe","Cordillera del Cóndor, vertiente occidental. Carretera de Los Encuentros a La Zarza, 3 km al noroeste de Jardín del Cóndor. Bosque muy húmedo, intervenido.","-78.6077778","-3.8111111","1400.00000000",NA,NA,NA,NA,"Marcela Mora","Yantzaza",NA,NA,"4","95",NA,NA,NA,NA,NA,NA,NA
"104","2018-09-25 10:38:00-03","MO","MOBOT","3486344","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Juan Perea","Perea 3094","2007","4","25","South America","Peru","Cajamarca","Distrito Huarango. Poblado Selva Andina, trocha comunal. Bosque intervenido, suelo arcilloso, en borde de trocha.","-78.75388","-5.05055","1613.00000000",NA,NA,NA,NA,"Marcela Mora","San Ignacio",NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-01-25 04:36:00-02","MO","MOBOT","3488096","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Luis Valenzuela G.","Valenzuela Gamarra 8588","2007","1","24","South America","Peru","Cusco","Distrito Marcapata, Capire. Bosque primario.","-70.79666","-13.29833","754.00000000",NA,NA,NA,NA,"Marcela Mora","Quispicanchis",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-05-12 17:36:00-03","MO","MOBOT","3490641","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Rodolfo Vásquez","Vásquez Martínez 32122","2007","3","10","South America","Peru","Pasco","Distrito Palcazú. Parque Nacional Yanachaga-Chemillén, estación biológica Paujil. Bosque primario, suelo limoso sobre rocas.","-75.26611","-10.33194","400.00000000",NA,NA,NA,NA,"I. Villalba (HOXA)","Oxapampa",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","772312","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Victor Huashikat","Huashikat 477","1979","9","8","South America","Peru","Amazonas","Monte virgin, 800 m. abajo de la comunidad de Caterpiza, trocha de metayar, banda este de la Quebrada Caterpiza, Río Santiago.","-77.66666","-3.83333","200.00000000",NA,NA,NA,NA,NA,"Condorcanqui",NA,NA,"3","23",NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","775081","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Felix Woytkowski","Woytkowski 6082","1930","12","30","South America","Peru","San Martín","Rioja. Forest.","-77.15","-6.08333","800.00000000",NA,NA,NA,NA,"Al Gentry","Rioja",NA,NA,"3","5",NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","810620","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Santiago Tunqui","Tunqui 1096","1980","3","25","South America","Peru","Amazonas","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.66666","-3.83333","180.00000000",NA,NA,NA,NA,NA,"Condorcanqui",NA,NA,"3","59",NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","932486","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Brent Berlin","Berlin 384","1972","11","27","South America","Peru","Amazonas","Rio Cenepa region. Trailside east of Huampami, 1 days walk to Shaim. Along creek flowing into Nahim, which runs into Huampami Creek.",NA,NA,"548.64000000",NA,NA,NA,NA,NA,"Condorcanqui","609.60000000",NA,NA,"44",NA,NA,NA,NA,NA,NA,NA
"111","2018-06-05 12:42:00-03","MO","MOBOT","991806","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Percy Núñez V.|John W. Terborgh|O. Cjuno","Núñez Vargas 15419","1993","11","1","South America","Peru","Madre de Dios","Manu. Rio Cumerjali, tributary of Manu River",NA,NA,"500.00000000",NA,NA,NA,NA,"Marcela Mora","Manu",NA,NA,"3","110",NA,NA,NA,NA,NA,NA,NA
"112","2018-11-09 04:12:00-02","MO","MOBOT","100965096","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Isau Huamantupa|David A. Neill|Nigel Pitman|Camilo Kajekai|J. Ramírez","Huamantupa Chuquimaco 16115","2011","8","20","South America","Peru","Loreto","Dpto. Loreto. Prov. Danten del Marañón, Dist. Manseriche. CERROS KAMPANKIS: Serranía entre los ríos Santiago y Morena, desde Río Marañón hasta frontera con Ecuador. Inventario Rápido del Field Museum. Campamento 4: Qda. Wee.","-77.639083","-3.841533","301.00000000",NA,NA,NA,NA,"Marcela Mora",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-09-26 11:26:00-03","MO","MOBOT","100151719","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Jaime L. Jaramillo","Jaramillo Asanza 8502","1986","4","27","South America","Ecuador","Napo","Sendero atrás de la casa.",NA,NA,"250.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-18 19:49:00-03","MO","MOBOT","101084484","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Corine Vriesendorp|Robin B. Foster|Laura Cristina Lucitante|Sebastian Descanse","Vriesendorp 218","2007","5","27","South America","Ecuador","Sucumbíos","Dureno, Territorio Cofan, E of Lago Agrio, south side of Aguarico. 3-4 km hike S from the Cofan community of Baboroé on the Aguarico. Headwaters of río Pisorié. Rapid Inventory Camp 2.","-76.7480555","0.0416666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-28 14:11:00-03","MO","MOBOT","101216938","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Richard Spruce","Spruce 4550","1856","5",NA,"South America","Peru","San Martín","Tarapoto, loco Pongo del Shillicaio ad Saxa",NA,NA,NA,NA,NA,NA,NA,"fide Lowry et al.","San Martín",NA,"Holotype","1",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-06 02:45:00-03","MO","MOBOT","1081994","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Milton Aulestia|Bainca","Aulestia 3458","1995","3","9","South America","Ecuador","Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus, Km 116+6. Ramal de carretera a Plataforma IRO. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.2","-1.05","245.00000000",NA,NA,NA,NA,"M. Mora","Aguarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-09-26 12:05:00-03","MO","MOBOT","1125187","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 3017",NA,NA,NA,"South America","Ecuador","Sucumbíos","Dureno-Población Cofanes, en márgen derecha del río Aguarico, colecciones al Sur-este de la localidad, en pica de caseri|a.","-76.7","0.0833333",NA,NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-09-26 11:23:00-03","MO","MOBOT","2624250","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 31989","1980","6","17","South America","Ecuador","Morona-Santiago","Taisha. Río Guambime. A small river situated 2-3 km E of the military camp. Riverside forest.","-77.5","-2.38333","400.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-09-26 11:18:00-03","MO","MOBOT","2628001","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen","Holm-Nielsen 19221","1979","8","13","South America","Ecuador","Napo","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.","-77.68333","-1.05","500.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-09-26 11:19:00-03","MO","MOBOT","2628003","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen","Holm-Nielsen 19222","1979","8","13","South America","Ecuador","Napo","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.","-77.68333","-1.05","500.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-09-26 11:22:00-03","MO","MOBOT","2628116","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen","Holm-Nielsen 19293","1979","8","13","South America","Ecuador","Napo","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.","-77.68333","-1.05","500.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-09-26 11:25:00-03","MO","MOBOT","2661131","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","J.E. Lawesson|Thomas G. Lammers|P.M. Jørgensen","Lawesson 39631","1983","6","27","South America","Ecuador","Napo","Añangu, Río Napo. Tropical rain forest. Terra firme.","-76.3833333","-0.5166667","250.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,"350.00000000",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-13 08:32:00-03","MO","MOBOT","2665753","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 22148","1980","3","20","South America","Ecuador","Pastaza","Curaray. SE of the airstrip. Rain forest and Mauritia várzea. Understorey dominated of Melastomataceae, Rubiaceae and palms.","-76.95","-1.36666","250.00000000",NA,NA,NA,NA,"P.P. Lowry II & G.M. Plunkett",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-09-26 11:17:00-03","MO","MOBOT","2665938","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 22233B","1980","3","20","South America","Ecuador","Pastaza","Curaray. SE of the airstrip. Rain forest and Mauritia várzea. Understorey dominated of Melastomataceae, Rubiaceae and palms.","-76.95","-1.3666667","250.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-09-26 11:21:00-03","MO","MOBOT","2666134","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 22333","1980","3","21","South America","Ecuador","Pastaza","Namoyacu at Río Curaray. Ceiba - Ficus, rain forest with Lecythidaceae and Annonaceae. Understorey dominated of Flacourtiaceae. Parkia along riverside.","-76.7833333","-1.45","230.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-09-26 11:22:00-03","MO","MOBOT","2668368","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","P.M. Jørgensen","Jørgensen 61229","1986","3","29","South America","Ecuador","Napo","Misuhualli. Disturbed rain forest close to the confluence of Rio Napo and Rio Misuhualli.","-77.55","-1.05","540.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,"550.00000000",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"127","2019-09-26 11:17:00-03","MO","MOBOT","2682007","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Benjamin Øllgaard|James L. Luteyn|Scott A. Mori|B.B. Larsen|Brian M. Boom|A.R. Jensen","Øllgaard 39169","1982","5","30","South America","Ecuador","Napo","Añangu. Rain forest on well drained hilly ground in the Parque Nacional Yasuní. Collections in the area of the SEF project. Soil temperature 24-25° C.","-76.38333","-0.51666","260.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-04 10:05:00-03","MO","MOBOT","2761605","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Leslie R. Landrum|Amy Trauth-Nare|E. Gilbert","Landrum 10632","2003","6","14","South America","Ecuador","Napo","Cotococha; about 1km west of Venecia and 25km east of Tena; on the south side of the Napo River. Tropical rain forest with approximately 4m precipitation annually. Associated spp: Araceae, Melastomataceae, Piperaceae, Rubiaceae, Cyclanthaceae. Habitat: Secondary tropical forest, somewhat disturbed. Primary forest trail.","-77.71194","-1.05138","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-09-26 11:18:00-03","MO","MOBOT","341534","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Edgar Gudiño","Gudiño Jara 1685","1992","8","16","South America","Ecuador","Napo","Pompeya. Bosque secundario. Bosque húmedo Tropical.","-76.6166667","-0.4166667","250.00000000",NA,NA,NA,NA,"P.P. Lowry II","La Joya de los Sachas",NA,NA,"1","92-5",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-31 09:46:00-03","MO","MOBOT","343317","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Walter A. Palacios","Palacios Cuenca 4236","1989","5","18","South America","Ecuador","Napo","Cantón Tena. Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Suelo aluvial en la vega del río, con bosque primario intervenido.","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,"4","89-60",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-18 18:20:00-03","MO","MOBOT","343337","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Walter A. Palacios","Palacios Cuenca 4250","1989","5","18","South America","Ecuador","Napo","Cantón Tena. Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Suelo aluvial en la vega del río, con bosque primario intervenido.","-77.6","-1.0666667","400.00000000",NA,NA,NA,NA,"M. Mora (MO)",NA,NA,NA,"6","89-60",NA,NA,NA,NA,NA,NA,NA
"132","2021-01-01 19:13:00-03","MO","MOBOT","344040","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Jorge Zaruma","Zaruma 545","1986","8","7","South America","Ecuador","Napo","Vía de los Zorros. 11 Km. al W de Coca Margen derecha del Río Napo. Bosque Húmedo Tropical. Suelos oxisoles. Inventario Forestal con JICA","-77.05","-0.5833333","350.00000000",NA,NA,NA,NA,"P.P. Lowry (MO)",NA,NA,NA,"7","86-3",NA,NA,NA,NA,NA,NA,NA
"133","2021-01-01 19:04:00-03","MO","MOBOT","344058","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","Zaruma 200","1985","5","18","South America","Ecuador","Napo","8 km río abajo de Puerto Misahualli, por el Río Napo y 1.5 km al Sur. Bosque muy húmedo tropical. Suelo rojo arcilloso, laterítico, de ba- ja fertilidad; bosque primario.","-77.6","-1.0666667","450.00000000",NA,NA,NA,NA,"Marcela Mora",NA,NA,NA,"8","85-14",NA,NA,NA,NA,NA,NA,NA
"134","2019-09-26 11:15:00-03","MO","MOBOT","882967","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Alberto Dik","Dik 1515","1994","8","1","South America","Ecuador","Napo","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 105-106. Bosque húmedo Tropical. Suelo rojo.","-76.2166667","-0.9666667","250.00000000",NA,NA,NA,NA,"P.P. Lowry II","Aguarico",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-09-26 11:16:00-03","MO","MOBOT","917346","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Nigel Pitman","Pitman 558","1994","7","14","South America","Ecuador","Napo","Reserva Etnica Huaorani. Maxus road and pipeline construction project, kms 100-102. Trees felled prior to collection. Tropical Moist Forest. Primary forest. Red soils, undulating hills.","-76.2166667","-0.9333333","250.00000000",NA,NA,NA,NA,"P.P. Lowry II","Aguarico",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-09-26 11:20:00-03","MO","MOBOT","2629731","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","H. Balslev|Cornelis C. Berg|Mauricio Gavilanes|A. Thygesen|D.E. Christensen|L. Ellemann|R. Brucculeri","Balslev 97476","1990","3","11","South America","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,"265.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-09-26 11:24:00-03","MO","MOBOT","2629226","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","H. Balslev|Cornelis C. Berg|Mauricio Gavilanes|A. Thygesen|D.E. Christensen|L. Ellemann|R. Brucculeri","Balslev 97201","1990","3","11","South America","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,"265.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-09-26 11:25:00-03","MO","MOBOT","2628855","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","H. Balslev|Cornelis C. Berg|Mauricio Gavilanes|A. Thygesen|D.E. Christensen|L. Ellemann|R. Brucculeri","Balslev 97007","1990","3","11","South America","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.16666",NA,"265.00000000",NA,NA,NA,NA,"P.P. Lowry II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-07-06 10:15:00-03","MO","MOBOT","1229963","PreservedSpecimen","Plantae",NA,NA,"Araliaceae","Sciodaphyllum","sprucei","Sciodaphyllum sprucei","Seem.","Freire Guevara, Enrique|Nestor Andi|P. Grefa","Freire Guevara 2150","1997","5","3","South America","Ecuador","Sucumbíos","Parroquia El Dorado. Cooperativa Los Angeles. Bloque 11 Compañía Santa Fe. Colección 3 km entre La Troncal y Los Angeles. Bosque húmedo Tropical. Bosque primario.","-77.2",NA,"250.00000000",NA,NA,NA,NA,"P.P. Lowry II & G.M. Plunkett","Cascales",NA,NA,NA,"3",NA,NA,NA,NA,NA,NA,NA
"140","2020-08-31 08:52:41-03","INPA","INPA","30955","S","Plantae","Dicotyledon Asterids","Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Prance, GT","12632","1971","04","28","Southern America","Brasil","Acre","Serra do Moa, Rio Jurua & Rio Moa between Cachoeira Grande & Serra da Moa village. Forest on hill slopes.","-73.75","-7.55",NA,NA,NA,"INPA0030955","INPA0030955 INPA0030955_e","Fiaschi, P","Cruzeiro do Sul",NA,NA,NA,NA,"2007","-73.75","-7.55",NA,NA,NA,NA
"141","2020-08-31 08:52:41-03","INPA","INPA","31064","S","Plantae","Dicotyledon Asterids","Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","Maas, PJM","P12702","1971","05","01","Southern America","Brasil","Acre","Serra do Moa, Rio Jurua & Rio Moa. Serra da Moa, near scholl. Swampy vegetation.","-72.8956","-7.6144",NA,NA,NA,"INPA0031064","INPA0031064 INPA0031064_e","Fiaschi, P","Cruzeiro do Sul",NA,NA,NA,NA,"2007","-72.8956","-7.6144",NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","3555986","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","J. Wen, E. Ortiz V. & S. Vilca C.","8604","2005","11","25","South America - Neotropics","Peru","Pasco","Prov. Oxapampa; Dist. Oxapampa; On the way to San Alberto, just outside Oxapampa at the edge of remnant clout forest.","-75.3542","-10.54","2644",NA,NA,"US01212015","US01212015_01 US01212015_02",NA,NA,NA,NA,"1",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"143","2020-09-12 05:00:02-03","US","US","3555985","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","J. Wen, E. Ortiz V. & S. Vilca C.","8604","2005","11","25","South America - Neotropics","Peru","Pasco","Prov. Oxapampa; Dist. Oxapampa; On the way to San Alberto, just outside Oxapampa at the edge of remnant clout forest.","-75.3542","-10.54","2644",NA,NA,"US01212014",NA,NA,NA,"2644",NA,"1",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"144","2020-09-12 05:00:02-03","US","US","2883457","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","H. Vogelmann, D. Soejarto, F. Olday & E. Hernández","1293","1964","8","14","South America - Neotropics","Colombia","Putumayo","Com. del Putumayo, Putumayo River, Pto. Asís. Primary forest.",NA,NA,"200",NA,NA,"US01212018","US01212018_01 US01212018_02",NA,NA,NA,NA,"1",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
"145","2020-09-12 05:00:02-03","US","US","3555984","PreservedSpecimen","Plantae",NA,"Apiales","Araliaceae","Schefflera","sprucei","Schefflera sprucei","(Seem.) Harms","J. Wen, E. Ortiz V. & S. Vilca C.","8604","2005","11","25","South America - Neotropics","Peru","Pasco","Prov. Oxapampa; Dist. Oxapampa; On the way to San Alberto, just outside Oxapampa at the edge of remnant clout forest.","-75.3542","-10.54","2644",NA,NA,"US01212013","US01212013_01 US01212013_02",NA,NA,NA,NA,"1",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA
