"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"97","2020-09-12 05:00:02-03","US","US","3239069","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. J. V. Alves, J. Becker & O. Roppa","4063",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Chapada Diamantina, 2 km WSW of Rio de Contas",NA,NA,NA,NA,"US01636141","US01636141_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3249722","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley, D. J. N. Hind, R. Simão & J. Fothergill","25699","1988","10","27","South America - Neotropics","Brazil","Bahia",NA,"Mun.: Rio de Contas. 10-13 km ao norte da cidade na estrada para o povoado de Mato Grosso","-41.85","-13.48",NA,NA,"US01636142","US01636142_01","1120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","3256628","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"W. Ganev","1598","1992","11","29","South America - Neotropics","Brazil","Bahia",NA,"Catolés. município de Abaíra: Subida da Serra do Atalho, topo da subida","-41.83","-13.23",NA,NA,"US01636137","US01636137_01","1550",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","3255398","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley","26842","1988","11","17","South America - Neotropics","Brazil","Bahia",NA,"Mun.: Barra da Estiva. 3km ao leste da cidade na estrada para Triunfo do Sincorá","-41.3","-13.6",NA,NA,"US01636110","US01636110_01","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","3255391","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley","26459","1988","11","16","South America - Neotropics","Brazil","Bahia",NA,"Mun.: Barra da Estiva. Morro do Ouro. 9 km ao S da cidade na estrada para Ituaçu","-41.3","-13.7",NA,NA,"US01636139","US01636139_01","1100","1300",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"102","2020-09-12 05:00:02-03","US","US","3255397","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley","26842","1988","11","17","South America - Neotropics","Brazil","Bahia",NA,"Mun.: Barra da Estiva. 3km ao leste da cidade na estrada para Triunfo do Sincorá","-41.3","-13.6",NA,NA,"US01636109","US01636109_01","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"103","2020-09-12 05:00:02-03","US","US","3255406","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley","26115","1988","11","11","South America - Neotropics","Brazil","Bahia",NA,"Mun. Rio de Contas. 2-9km da cidade na estrada a Arapiranga (Furna) para o aeroporto","-41.8","-13.58",NA,NA,"US01636138","US01636138_01","950","1050",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"104","2020-09-12 05:00:02-03","US","US","2776987","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15864","1974","2","2","South America - Neotropics","Brazil","Bahia",NA,"Serra do Sincorá. ca.10km. N. of Barra da Estiva, on Ibicoara road, by the Rio Preto","-41.3","-13.58",NA,NA,"US01636136","US01636136_01","1100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"105","2020-09-12 05:00:02-03","US","US","3516584","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"D. J. N. Hind, R. Queiroz & W. Ganev","H51414","1992","1","31","South America - Neotropics","Brazil","Bahia",NA,"Mun. Abaíra: Gerais do Pastinho. Estrada velha Abaíra-Catolés, Gerais do Pastinho","-41.75","13.25",NA,NA,"US01636140","US01636140_01","900","1100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"106","2020-09-12 05:00:02-03","US","US","2687833","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Eiten & L. T. Eiten","6916","1965","11","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Município de Jaboticatubas: Serra do Cipó. Along road at km 108-109","-43.608","-19.325",NA,NA,"US01636322","US01636322_01","950",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"107","2020-09-12 05:00:02-03","US","US","2922451","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"R. M. King & L. E. Bishop","8465","1981","1","15","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipo, ca. 4-5 Km. n of Chapeu de Sol",NA,NA,NA,NA,"US01636321","US01636321_01","914",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"108","2020-09-12 05:00:02-03","US","US","3236523","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"T. B. Cavalcanti, W. Roath, J. H. Kirkbride, A. Scariot & et al.","183",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"BR-269- Serro-Datas. 35 km. Municipio Presidente Kubitschek. Campo Rochoso",NA,NA,NA,NA,"US01636310","US01636310_01","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"109","2020-09-12 05:00:02-03","US","US","3218316","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"J. R. Pirani, W. W. Thomas, R. Mello-Silva & J. Fernandes","2163","1988","2","12","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cabral, alto da Chapada. Campo sujo","-44.37","-17.5917",NA,NA,"US01636315","US01636315_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","3353706","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","66501","1997","3","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. Guinda-Conselheiro Mata (Mun. Diamantina)",NA,NA,NA,NA,"US01636313","US01636313_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","3355799","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","66487","1997","3","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. Guinda-Conselheiro Mata (Mun. Diamantina)",NA,NA,NA,NA,"US01636312","US01636312_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","3070828","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach & R. Kummrow","49778","1985","9","17","South America - Neotropics","Brazil","Minas Gerais",NA,"Diamantina, rod. p/ C. Magalhães [unsure placement]",NA,NA,NA,NA,"US01636311","US01636311_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","2985420","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach","40861","1978","1","23","South America - Neotropics","Brazil","Minas Gerais",NA,"Biri-Biri (Diamantina)",NA,NA,NA,NA,"US01636316","US01636316_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","2484119","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"R. M. Tryon & A. F. Tryon","6837","1965","11","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó (a portion of Serra do Espinhaço), 85 km. north-northeast of Bello Horizonte. Vicinity of road from Lagoa Santa to Conceicão do Mato Dentro, at km. 109 from Bello Horizonte",NA,NA,NA,NA,"US01636318","US01636318_01","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2569711A","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","20410","1968","2","18","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Serra do Cipó, ca. km 109 (ca. 134km N. of Belo Horizonte)",NA,NA,NA,NA,"US01636320","US01636320_01","1150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","2905862","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"A. P. Duarte","5694","1961","1","25","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, Chapeu do Sol",NA,NA,NA,NA,"US01636317","US01636317_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","3070829","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach & R. Kummrow","49696","1985","9","14","South America - Neotropics","Brazil","Minas Gerais",NA,"Barro Preto, Torre da Telemig (mun. Gouveia)",NA,NA,NA,NA,"US01636309","US01636309_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2962260","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"G. Hatschbach","44628B","1982","3","19","South America - Neotropics","Brazil","Minas Gerais",NA,"Rod. BR. 050l; Rib. Agua Limpa 10 km O (mun. Uberaba)",NA,NA,NA,NA,"US01636314","US01636314_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","2922607","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"R. M. King & L. E. Bishop","8609","1981","1","23","South America - Neotropics","Brazil","Bahia",NA,"16 Km . N of Livramento do Brumado, along the road to Araparinga",NA,NA,NA,NA,"US01636319","US01636319_01","884",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"120","2020-09-02 16:21:25-03","Cenargen","CEN","97319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","B. M. T. Walter","Anderson Cássio Sevilha","5087","2008","12","13",NA,"Brasil","MG","RIO PARDO DE MINAS","Catita.","-42.592222","-15.962777","Exsicatas",NA,"CEN00097319","CEN00097319","917","917",NA,NA,"-42.592222","-15.962777","2017","04",NA,NA,NA,NA,NA,"2",NA
"121","2020-09-02 16:21:25-03","Cenargen","CEN","72748","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","B. Loeuille","Anderson Cássio Sevilha","4710","2007","11","05",NA,"Brasil","MG","RIO PARDO DE MINAS","Sítio do Sr. José.","-47.458888","-15.5325","Exsicatas",NA,"CEN00072748","CEN00072748","900","900",NA,NA,"-47.458888","-15.5325","2012","11",NA,NA,NA,NA,NA,"3",NA
"122","2020-09-02 16:21:25-03","Cenargen","CEN","72924","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","B. Loeuille","Anderson Cássio Sevilha","4889","2006","11","08",NA,"Brasil","MG","RIO PARDO DE MINAS","Areião II. Ponto 27 da fitossociologia.","-42.523888","-15.5525","Exsicatas",NA,"CEN00072924","CEN00072924","900","900",NA,NA,"-42.523888","-15.5525","2012","11",NA,NA,NA,NA,NA,"4",NA
"123","2019-11-13 11:16:25-03","USP","SPF","215037","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille, B","Loeuille, B","675","2012","05","27",NA,"Brasil","Bahia","Jussiape","Chapada Diamantina, Estrada Jussiape-Capão de Volta.","-41.476028","-13.478083",NA,NA,"SPF00215037",NA,"1294","1294",NA,NA,"-41.476028","-13.478083","2012",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:16:25-03","USP","SPF","214716","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille, B","Ceccantini, GCT","3906","2013","08","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.602722","-19.280472",NA,NA,"SPF00214716",NA,"1132","1132",NA,NA,"-43.602722","-19.280472","2013","08",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 18:25:32-03","USP","SPF","222750","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille, B","Siniscalchi, CM","356","2013","05","03",NA,"Brasil","Bahia","Mucugê","Distrito de João Correia. Alto da serra, logo após a sede do distrito.","-41.548975","-13.304883",NA,"Arbusto ramificado, até 2 m alt. Ramos com indumento denso, flores discolores, flores lilases.","SPF00222750",NA,"11","11",NA,NA,"-41.548975","-13.304883","2017",NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-10-07 09:11:39-03","UEFS","HUEFS","250213","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"Freitas, J.G.","649","2010","02","09",NA,"Brasil","Bahia","Rio de Contas","Área próximo do aeroporto.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0250213","HUEFS0250213",NA,NA,"49773","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"127","2019-10-07 09:11:39-03","UEFS","HUEFS","217629","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.",NA,"Brito, J.C.","247","2012","09","28",NA,"Brasil","Bahia","Mucugê","Gerais do Gobira.","-41.3708000183105","-13.0052995681763",NA,"Campo rupestre.","HUEFS0217629",NA,NA,NA,"52493","auto",NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"128","2019-10-07 09:11:39-03","UEFS","HUEFS","74735","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","bahiensis x salicifolia","Lychnophora bahiensis x salicifolia",NA,NA,"Giulietti, A.M.","2299","2003","04","05",NA,"Brasil","Bahia","Barra da Estiva","Morro da Torre, ao sul da cidade.","-41.314722","-12.685833",NA,"Mistura entre cerrdo e campo rupestre.","HUEFS0074735",NA,"1210","1210",NA,NA,"41W18'53''","12S41'9''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"129","2019-10-07 09:11:39-03","UEFS","HUEFS","110590","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","B.Loeuille","Machado, C.G.","24","2006","06","07",NA,"Brasil","Bahia","Mucugê","Estrada para a Serra do Bastião. Chapada Diamantina.","-41.383333","-13",NA,"Cerrado. Campo sujo - Gerais de Mucugê.","HUEFS0110590","HUEFS0110590","1165","1165",NA,NA,"41W23'","13S0'","2009","07","Asteranae",NA,NA,NA,NA,NA,NA
"130","2019-10-07 09:11:39-03","UEFS","HUEFS","63691","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","B.Loeuille","Passos, L.","PCD5774","1997","02","16",NA,"Brasil","Bahia","Barra da Estiva","Torre da Telebahia.","-41.316667","-13.690833",NA,"Campo rupestre.","HUEFS0063691","HUEFS0063691","1130","1130",NA,NA,"41W19'0''","13S41'27''","2009","07","Asteranae",NA,NA,NA,NA,NA,NA
"131","2019-09-04 18:37:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis",NA,NA,"P. von Luetzelburg","198a","1914",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA
"132","2019-09-04 19:52:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia",NA,NA,"C. F. P. von Martius","s.n.","1822",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA
"133","2019-01-23 11:58:43-02","F","FMNH-SEEDPLANTS","V0077177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia",NA,NA,"C. F. P. von Martius","s.n.","1822",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0077177F","V0077177F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Isotype",NA,NA,NA,NA
"134","2020-07-23 11:59:14-03","CEPLAC","CEPEC","119848","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia",NA,"J. Semir","C. G. Machado","24","1968","07","09",NA,"Brasil","Bahia","MUCUGÊ","Estrada para a Serra do Bastião. Chapada Diamantina.","-41.383333","-13",NA,NA,NA,NA,NA,NA,NA,NA,"41W23'","13S0'",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2006"
"135","2020-09-22 13:48:28-03","USP","SPFW","6356","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Ceccantini, G.C.T. Loeuille, B.; Altobelli, N.A.","3904","2013","08","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.602167","-19.290167",NA,NA,NA,NA,"1034","1034",NA,NA,"43º36'07,8''W","19º17'24,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-09-22 13:48:28-03","USP","SPFW","6357","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille,B. 2013","Ceccantini, G.C.T. Loeuille, B.; Altobelli, N.A.","3906","2013","08","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.602167","-19.290167",NA,NA,NA,NA,"1034","1034",NA,NA,"43º36'07,8''W","19º17'24,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-09-22 13:48:28-03","USP","SPFW","6370","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.",NA,"Altobelli, N. A. Loeuille, B.","2","2013","08","12",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.602167","-19.290167",NA,NA,NA,NA,"1034","1034",NA,NA,"43º36'07,8''W","19º17'24,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 17:28:38-03","UEM","HUEM","1473","S","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","H.Robinson","Hatschbach, G; R.Kummrow","49696","1985","09","14",NA,"Brasil","Minas Gerais","Gouveia","Barro Preto, Torre da Telemig","-43.7407989501953","-18.4543991088867",NA,"Arbusto ramoso, até 1,5m; capítulos lilases","HUEM000001558","HUEM000001558",NA,NA,"37970","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 14:54:12-03","UnB","UB","124217","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","bahiensis","Lychnophora bahiensis","Mattf.","Hind, DJN","Harley, RM","26482","1988","11","17","Southern America","Brasil","Bahia","Barra da Estiva","3km ao leste da cidade na estrada para Triunfo do Sincorá","-41.3","-13.6",NA,"Arbusto 1,2m.; Campo rupestre. Solo branco pedregoso",NA,NA,"950","950",NA,NA,"-41.3","-13.6","1992","03",NA,NA,NA,NA,NA,NA,NA
"140","2019-11-01 14:54:12-03","UnB","UB","195023","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","King, LRM; Bishop, LE","8609","1981","01","23","Southern America","Brasil","Bahia",NA,"16km N of Livramento do Brumado, along the road to Arapiranga",NA,NA,NA,"Shrub 1,5m. Flowers purple apparently intermediate between and growing with 8609 and 8610",NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"141","2019-11-01 14:54:12-03","UnB","UB","195024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","King, LRM; Bishop, LE","8465","1981","01","15","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, ca. 4-5km of Chapéu de Sol",NA,NA,NA,"Small tree 2m. Flowers lavender",NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 14:54:12-03","UnB","UB","213272","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Heringer, EP; Castellanos, A","7322A","1959","11","12","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 14:54:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Irwin, HS; et al.","20410","1968","02","18","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó, ca. km 109 (ca. 134km N of Belo Horizonte)",NA,NA,NA,"Shrub or small tree 2,5m. The thick leaves nitid. Heads lilac magenta (mostly in bud); Cerrado with exposed sandstone cliffs and outcrops",NA,NA,"1150","1150",NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"144","2019-11-01 14:54:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J","Campos, JFBM","4","1966","12","19","Southern America","Brasil","Minas Gerais",NA,"Serra do Cipó; estrada para Cerro, imediações do Hotel Chapéu do Sol",NA,NA,NA,"Arbusto. Flor lilás; Solo pedregoso",NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA
"145","2020-11-27 11:33:30-03","UFU","HUFU","77361","S","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille, B.F.P.","Sevilha, A.C.","4710","2007","11","05",NA,"Brasil","Minas Gerais","Rio Pardo de Minas","Sítio do Sr. José","-47.458889","-15.5325",NA,"Arbusto com cerca de 1,2 m de altura e flor lilás.; Cerrado rupestre.","HUFU00074862",NA,NA,NA,NA,NA,"-47.458889","-15.5325","2012","11",NA,NA,NA,NA,NA,NA,NA
"146","2019-05-06 11:53:41-03","UFU","HUFU","12320","S","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Semir, J.","Castro, N.M.","536","1994","11","17",NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Estrada Usina - Conceição do Mato Dentro. Km 126.",NA,NA,NA,"Arbusto, ca. 1,8 m. Flores roxas.; Solo pedregoso.","HUFU00048003","HUFU00048003",NA,NA,NA,NA,NA,NA,"2012","03",NA,"01",NA,NA,NA,NA,NA
"147","2019-05-06 11:53:41-03","UFU","HUFU","25745","S","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Barroso, G.M.","Krieger, P.L.; Ivo, P.","10167","1971","02","19",NA,"Brasil","Minas Gerais",NA,"Serra do cipó",NA,NA,NA,"Arbustos, ca. 1 m. Folhagem densa, floras passadas.","HUFU00048004","HUFU00048004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-11-27 11:33:29-03","UFU","HUFU","77360","S","Plantae",NA,NA,"Asteraceae","Lychnophora","rosmarinifolia","Lychnophora rosmarinifolia","Mart.","Loeuille, B.F.P.","Sevilha, A.C.","4889","2006","11","08",NA,"Brasil","Minas Gerais","Rio Pardo de Minas","Areião 2","-42.523889","-15.5525",NA,"Arbusto com 2m de altura e flor roxa.; Mosaico de cerrado stricto censu e campo cerrado.","HUFU00074863",NA,NA,NA,NA,NA,"-42.523889","-15.5525","2012","11",NA,NA,NA,NA,NA,NA,NA
