"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"89","2020-12-21 16:22:07-03","MBM","MBM","204922","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"McDaniel, S.; et al.; et al.","20353","1975","10","09","Southern America","Peru",NA,NA,NA,NA,"MBM204922","MBM204922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:22:07-03","MBM","MBM","23534","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Pedersen, T.M.","Pedersen, T.M.","10023","1971","02","25","Southern America","Argentina",NA,NA,NA,NA,"MBM023534","MBM023534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:22:07-03","MBM","MBM","262249","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Pedersen, T.M.","Schinini, A.; et al.; et al.","27700","1993","03",NA,"Southern America","Paraguay",NA,NA,NA,NA,"MBM262249","MBM262249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:22:07-03","MBM","MBM","35179","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G.","Croat","20106","1972","10","13","Southern America","Peru",NA,NA,NA,NA,"MBM035179","MBM035179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:22:07-03","MBM","MBM","63107","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Pedersen, T.M.","Pedersen, T.M.","12447","1979","04","12","Southern America","Argentina",NA,NA,NA,NA,"MBM063107","MBM063107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:22:07-03","MBM","MBM","73978","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G.","Steyermark, J.A.; et al.; et al.","122724","1980","05","28","Southern America","Venezuela",NA,NA,NA,NA,"MBM073978","MBM073978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:22:07-03","MBM","MBM","114426","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Davidse, G.","Davidse, G.; et al.; et al.","12009","1976","04","05","Southern America","Brazil","Bahia","Ca. 4-5km N of Xique-Xique on the West of the Rio São Francisco",NA,NA,"MBM114426","MBM114426","Xique-Xique","-42.7310981750488","-10.8217000961304",NA,NA,NA,NA,"100560","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:22:07-03","MBM","MBM","136206","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Araujo, A.C.","Imaguire, N.","642","1967","09","02","Southern America","Brazil","Paraná","Caiobá",NA,NA,"MBM136206","MBM136206","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-08-15 09:04:31-03","UESC","UESC","9044","S","Plantae","Angiospermae","Florideophycidae","Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Reitz",NA,"E.A. Rocha","1004","2002","09","27",NA,"Brasil","Bahia",NA,NA,"Erva aquática com ca. de 1,7 m de altura.; Frequente no local. Projeto Estudo Citotaxonômico do Rhynchospora e outras espécies da família Cyperaceae, na Bahia.","UESC0009044",NA,"Ilhéus","-39.072222","-14.784722",NA,NA,NA,NA,NA,NA,NA,NA,"39W4'20''","14S47'5''","Monocotyledoneae",NA,NA,NA,NA,NA
"98","2015-09-03 22:01:07-03","MNHN","RECOLNAT_MNHN_P","P01926253","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01926253' target='other'> <mi>dwc_moreinfo</mi></a>","P01926253","P01926253_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10144",NA,NA
"99","2015-09-03 22:11:36-03","MNHN","RECOLNAT_MNHN_P","P01786404","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Davidse, G.|González, A.",NA,"1978","2","12",NA,"Venezuela",NA,"Apure: Distrito Pedro Camejo, bank of the Rio Meta, ca. 19 airline km WSW of Paraquito. Venezuela","hb",". . Distributed by the Missouri Botanical Garden and the Instituto Botanico (Ministerio del Ambiente y de los Recursos Naturales Renovables). Field work supported by NSF (United States) and CONICIT (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786404' target='other'> <mi>dwc_moreinfo</mi></a>","P01786404","P01786404_01",NA,"-68.08333","6.23333","75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14003",NA,NA
"100","2015-09-03 22:11:36-03","MNHN","RECOLNAT_MNHN_P","P01786415","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Davidse, G.|González, A.C.",NA,"1977","4","27",NA,"Venezuela",NA,"Apure, distrito Pedro Camejo, banks of the rio Orinoco on Isla Poyatón opposite the Serrania de Baraguán on the Apure side of Estrecho de Baraguán of the rio Orinoco. Venezuela","hb","Plants of Venezuela. . Distributed by the Missouri Botanical Garden and the Instituto Botânico, Field work supported by NSF and CONICIT <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01786415' target='other'> <mi>dwc_moreinfo</mi></a>","P01786415","P01786415_01",NA,"-67.08333","7.03333","35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-09-03 22:01:07-03","MNHN","RECOLNAT_MNHN_P","P01926254","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Weddell, H.A.",NA,"1844","8","1",NA,"Brasil",NA,"Bords du Rio Tocantins","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01926254' target='other'> <mi>dwc_moreinfo</mi></a>","P01926254","P01926254_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2346",NA,NA
"102","2015-09-03 22:01:07-03","MNHN","RECOLNAT_MNHN_P","P01926255","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Weddell, H.A.",NA,"1844","8","1",NA,"Brasil",NA,"Bords du Rio Tocantins","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01926255' target='other'> <mi>dwc_moreinfo</mi></a>","P01926255","P01926255_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2346",NA,NA
"103","2015-09-03 22:01:07-03","MNHN","RECOLNAT_MNHN_P","P01926256","PreservedSpecimen",NA,NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Pickel, B.",NA,"1933","9","1",NA,"Brasil","Pernambuco","Border of River, Tapera","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01926256' target='other'> <mi>dwc_moreinfo</mi></a>","P01926256","P01926256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2843",NA,NA
"104","2020-03-11 09:00:43-03","URCA","HCDAL","1634","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Silva, M.A.P.; Araújo, M.E.T.; Braga, M.R.; Amadeu, J.K.F.","HCDAL1634","2005","09","27",NA,"Brasil","Ceará","Sítio Rosto, rio Batateiras; Lameiro.",NA,NA,NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-03-11 09:00:43-03","URCA","HCDAL","6378","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Silva, M.A.P.; Araújo, M.E.T.; Braga, M.R.; Amadeu, J.K.F.","s.n.","2005","09","27",NA,"Brasil","Ceará","Sítio Rosto, Rio Batateiras; lameiro.",NA,NA,NA,NA,"Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-10-05 06:34:00-03","MO","MOBOT","1847715","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|Ángel C. González","Davidse 14508","1978","2","24","South America","Venezuela","Apure","Distrito Pedro Camejo; bank of the Río Orinoco, opposite Isla Pantallo, 48 airline km NE of Puerto Páez.",NA,NA,NA,NA,NA,"-67.15","6.21666","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1296",NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","264920","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (NYS)","Elsa M. Zardini|M. Velázquez","Zardini 19512","1990","2","25","South America","Paraguay","Cordillera","Río Salado, 7 km NE of Emboscada. Inundated savanna on clay.",NA,NA,NA,NA,NA,"-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","301",NA,NA
"108","2009-07-31 08:59:00-03","MO","MOBOT","263220","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115261","1977","10","24","South America","Venezuela","Delta Amacuro","Depto. Tucupita: sand bar of narrow small island, dominated by Tessaria integrifolia, along Brazo Macareo, near Boca de Macareo, south of Coporito and southeast of Guara.",NA,NA,NA,NA,NA,"-62.08333","8.91666","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-03-06 16:39:00-03","MO","MOBOT","274817","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Gerrit Davidse","Percy Núñez V.|et al.","Núñez Vargas 9669","1988","8","10","South America","Peru","Madre de Dios","Comunidad Nativa Sonene y Fundo Mirafloø res (D. Cruz), entre boca del Río Heath y Sonene. Colectado con: D. Ricalde, T. Parker, W. Wust, W. Wither, C. Walton, K. Rosemberg, P. Marra (LSU), D. Cruz, I. Acosta, A. Osorio.",NA,NA,NA,NA,"Tambopata","-68.7","-12.5666667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","11",NA,NA
"110","2016-02-10 17:28:00-02","MO","MOBOT","2491672","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Barros, M.","Teodoro Rojas","Rojas 2295","1918",NA,NA,"South America","Paraguay","San Pedro","Puerto Antequera, barranca al Río Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"111","2018-05-17 05:29:00-03","MO","MOBOT","100150364","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Guaglianone","Rosa Guaglianone|María E. Múlgura|Nélida M. Bacigalupo","Guaglianone 218","1986","12","5","South America","Argentina","Entre Ríos","Hernandarias, Pto. Víbora.",NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"112","2009-05-28 09:54:00-03","MO","MOBOT","100190698","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","S. Torres R.","S. Torres Robles","Torres Robles 2250","2004","12","17","South America","Argentina","Buenos Aires","Reserva Natural Estricta Punta Lara.",NA,NA,NA,NA,"Ensenada","-58.0725","-34.8175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"113","2011-04-13 19:09:00-03","MO","MOBOT","100292691","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Tucker (EIU)","Stephan G. Beck|J. Inca|P. Pinto|Rojas*|Basil Stergios|Israel G. Vargas C.","Beck 19593","1989","10","21","South America","Bolivia","Pando","A lo largo del río Manuripi entre Monte Carlo y Altagracia.",NA,NA,NA,NA,"Manuripi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"114","2013-05-13 11:32:00-03","MO","MOBOT","100313276","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Gordon C. Tucker (EIU)","Judith Rosales C.|Franklin Uscetegui|Felix Flores|Rafael Diaz","Rosales Castellanos 1514","1995","4","28","South America","Venezuela","Bolívar","Mpio Aripao. Rebalse de Caño entre Lagunas Guaipures y Manatí.",NA,NA,NA,NA,NA,"-64.9666667","7.6166667","22.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"115","2011-06-08 17:16:00-03","MO","MOBOT","100328841","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"José Steinbach","Steinbach G. 1977",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"116","2010-12-09 10:50:00-02","MO","MOBOT","100328845","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Martha Serrano","Serrano 1684",NA,NA,NA,"South America","Bolivia","Santa Cruz","Ciudad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"117","2016-05-20 16:45:00-03","MO","MOBOT","100607379","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (EIU)","E. Drake","Drake 943","1893",NA,NA,"South America","Venezuela","Zulia","Mocquerys. Plantes du Venezuela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"118","2016-10-04 15:24:00-03","MO","MOBOT","1122553","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G.C. Tucker (EIU)","Teodoro Rojas","Rojas 3096","1917","1","16","South America","Paraguay",NA,"San Pablo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"119","2009-08-17 12:45:00-03","MO","MOBOT","1271163","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Harriet G. Barclay|Pedro Juajibioy C.","Barclay 7114","1959","3","11","South America","Colombia","Meta","Serránia de Macarena, alrededores de Río Guayabero. Lower camp in La Macarena. Selva with large trees, just above Río Guayabero.",NA,NA,NA,NA,"Villavicencio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1486265","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Luis E. Forero|Julio C. Betancur B.","Forero Pinto 156","1998","9","12","South America","Colombia","Arauca","Caño Limón, campo petrolero de La Occidental de Colombia, Inc.",NA,NA,NA,NA,"Arauca","-71.16666","6.93333","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1521852","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Tucker","Michael H. Nee","Nee 31498","1985","8","22","South America","Bolivia","Pando","Large sandbar in rio Madre de Dios, 8 km (by air) NNE of Nueva Etea. Scattered annuals in lower parts and Salix humboldtiana and Tessaria integrifolia on higher, more stable parts.",NA,NA,NA,NA,"Manuripi","-66.95","-11.25","125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1528891","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Tucker","Michael H. Nee","Nee 31924",NA,NA,NA,"South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1529063","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Tucker","Michael H. Nee","Nee 31935",NA,NA,NA,"South America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1536067","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Tucker","Michael H. Nee","Nee 31355",NA,NA,NA,"South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,"125.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1606916","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","Gerrit Davidse (MO)","Thomas B. Croat","Croat 20106","1972","9","13","South America","Peru","Loreto","Isla Iquitos, across Amazon River at Iquitos. Abundant on sandy soil along river.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75",NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1736355","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Mónica Moraes","Moraes R. 583",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2013-10-05 06:32:00-03","MO","MOBOT","1816679","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Guaglianone","Gerrit Davidse|Ángel C. González","Davidse 13376","1977","5","18","South America","Venezuela","Apure","Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro.",NA,NA,NA,NA,NA,"-66.9","7.31666","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274",NA,NA
"128","2013-10-05 06:32:00-03","MO","MOBOT","1817311","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Guaglianon","Gerrit Davidse|Ángel C. González","Davidse 13454","1977","5","18","South America","Venezuela","Apure","Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro.",NA,NA,NA,NA,NA,"-66.9","7.31666","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1274",NA,NA
"129","2013-12-19 15:00:00-02","MO","MOBOT","1824159","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12009","1976","4","5","South America","Brazil","Bahia","Ca. 4-5 km N of Xique-Xique on the west side of the Rio São Francisco.",NA,NA,NA,NA,NA,NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1218",NA,NA
"130","2013-10-05 06:33:00-03","MO","MOBOT","1824901","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Guaglianone","Gerrit Davidse|Ángel C. González","Davidse 12178A","1977","4","25","South America","Venezuela","Apure","Distrito San Fernando; between the bank of the Río Orinoco, opposite Isla Peladura, and the lagunas ca. 1 km inland. Evergreen gallery forest.",NA,NA,NA,NA,NA,"-66.85","7.25","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1252",NA,NA
"131","2013-10-05 06:33:00-03","MO","MOBOT","1824984","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","r. Guaglianone","Gerrit Davidse|Ángel C. González","Davidse 12219A","1977","4","27","South America","Venezuela","Apure","Distrito Pedro Camejo; banks of the Río Orinoco on Isla Poyatón opposite the Serranía de Baraguán on the Apure side of Estrecho de Baraguán of the Río Orinoco. Rolling dunes with open areas alternating with deciduous savana-type woodland.",NA,NA,NA,NA,NA,"-67.08333","7.03333","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1254",NA,NA
"132","2013-10-05 06:33:00-03","MO","MOBOT","1826538","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|Ángel C. González","Davidse 12687","1977","5","5","South America","Venezuela","Apure","Distrito Pedro Camejo; 2.5 km upstream from the mouth of the Río Capanaparo at its junction with the Río Orinoco directly west of Isla la Urbana.",NA,NA,NA,NA,NA,"-67.05","7.16666","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1265",NA,NA
"133","2013-10-05 06:33:00-03","MO","MOBOT","1826973","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Gualianone","Gerrit Davidse|Ángel C. González","Davidse 12884","1977","5","8","South America","Venezuela","Apure","Distrito Pedro Camejo; 11 km directly (in a straight line) east of Paso de San Pablo and ca. 2 km ENE of Fundo Picachón along the banks of the Río Capanaparo.",NA,NA,NA,NA,NA,"-67.65","7.03333","45.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1268",NA,NA
"134","2013-10-05 06:33:00-03","MO","MOBOT","1827739","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Guaglianone","Gerrit Davidse|Ángel C. González","Davidse 13232","1977","5","14","South America","Venezuela","Apure","Distrito San Fernando; mouth of the Río Arauca at its intersection with the Río Orinoco. Gallery forest along both banks of the river.",NA,NA,NA,NA,NA,"-66.6","7.4","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1272",NA,NA
"135","2013-10-05 06:33:00-03","MO","MOBOT","1838988","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|Ángel C. González","Davidse 14003","1978","2","12","South America","Venezuela","Apure","Distrito Pedro Camejo; bank of the Río Meta, ca. 19 airline km WSW of Paraqüto.",NA,NA,NA,NA,NA,"-68.08333","6.23333","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1285",NA,NA
"136","2011-06-08 12:20:00-03","MO","MOBOT","1920290","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Kral","Manuel Rimachi Y.","Rimachi Y. 546","1973","9","10","South America","Peru","Loreto","Dtto. Iquitos. Carretera from Iquitos to Santa Maria, sandy soil, lowland.",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2013-10-05 06:35:00-03","MO","MOBOT","1920345","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","G. Davidse","Gerrit Davidse|Ángel C. González","Davidse 13370","1977","5","16","South America","Venezuela","Apure","Distrito San Fernando; banks of the Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.",NA,NA,NA,NA,NA,"-66.76666","7.36666","35.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1361",NA,NA
"138","2009-06-28 10:39:00-03","MO","MOBOT","1930063","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Kral","Sidney T. McDaniel","McDaniel 10903","1968","8","22","South America","Peru","Loreto","Dtto. Iquitos, Santa Maria, island near Río Amazonas.",NA,NA,NA,NA,"Maynas",NA,NA,"110.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-07-17 06:10:00-03","MO","MOBOT","1930148","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 18025","1973","8","24","South America","Peru","Loreto","Dtto. Fernando Lores, Dos Unidos, Rio Amazonas below capironal, big bend above Rio Tahuayo, open sandy bar.",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-07-17 06:10:00-03","MO","MOBOT","1930196","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","imbricatus","Cyperus imbricatus","Retz.","R. Kral","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 22411","1979","5","20","South America","Peru","Loreto","Dtto. Indiana. Isla Yanamono near Río Amazonas, disturbed open area, soil heavy clay.",NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
