"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"572","2010-07-21 11:02:00-03","MO","MOBOT","518342","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Santiago Tunqui","Tunqui 605","1980","South America","Peru","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.",NA,NA,NA,NA,"S,A, Khan (UBT)","1","14","Amazonas","Condorcanqui","-77.66666","-3.83333","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31",NA,NA
"573","2010-06-03 15:48:00-03","MO","MOBOT","518983","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"David N. Smith|James F. Smith|G. Quintana|C. Negrete","Smith 12954","1989","South America","Bolivia","Estación Proyecto Valle del Sacta.",NA,NA,NA,NA,"S.A. Kahn (UBT)","4","25","Cochabamba","Carrasco","-64.7666667","-17","235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","7",NA
"574","2014-04-04 05:46:00-03","MO","MOBOT","521390","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|Peggy Stern","Gentry 29051","1980","South America","Peru","Yanamono, Explorama Tourist Camp on Río Amazonas between Indiana and mouth of Río Napo, Non-inundated forest.",NA,NA,NA,NA,"S,A, Khan (UBT)","7","26","Loreto","Maynas","-72.8","-3.46666","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-11","7",NA
"575","2014-04-04 05:46:00-03","MO","MOBOT","521557","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|David N. Smith|Rodolfo Vásquez","Gentry 40087","1983","South America","Peru","Outskirts of Pozuzo, second growth near Rio Pozozo.",NA,NA,NA,NA,"S,A, Khan (UBT)","2","5","Pasco","Oxapampa","-75.58333","-10.08333","830.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-40","5",NA
"576","2012-05-24 05:04:00-03","MO","MOBOT","522984","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Juan Revilla","Gentry 16620A","1976","South America","Peru","Río Mazán just above La Libertad, ca. 35 km above Mazán, seasonally inundated forest (Tahuampa).",NA,NA,NA,NA,"S,A, Khan (UBT)","7","10","Loreto",NA,"-73.28333","-3.45","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1018","1",NA
"577","2011-07-07 14:49:00-03","MO","MOBOT","524320","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L.B. Holm-Nielsen","Holm-Nielsen 19323","1979","South America","Ecuador","Mishuallí. Rain forest in the surroundings of the junction Río Mishuallí - Río Napo.",NA,NA,NA,NA,"S.A. Khan (UBT)","8","13","Napo",NA,"-77.6833333","-1.05","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"578","2011-06-08 17:18:00-03","MO","MOBOT","524334","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 19643","1979","South America","Ecuador","Road Coca - Auca oilfields, 3 km along the road to Yucca. Rain forest.",NA,NA,NA,NA,"L. Andersson (GB)","8","20","Napo",NA,"-76.91666","-0.46666","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2011-07-07 14:48:00-03","MO","MOBOT","524343","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21881","1980","South America","Ecuador","Curaray. Northern bank 2 km W of the school. Tall rain forest with Ficus and Ceiba as the upper dominants.",NA,NA,NA,NA,"S.A. Khan (UBT)","3","18","Pastaza",NA,"-76.9666667","-1.3666667","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"580","2011-07-07 14:47:00-03","MO","MOBOT","524351","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"L.B. Holm-Nielsen|et al.","Holm-Nielsen 21978","1980","South America","Ecuador","Curaray. Ridge NE of Destacamento. Rain forest. Annonaceae, Mimosaceae, Moraceae, and many ferns and Selaginellas.",NA,NA,NA,NA,"S.A. Khan (UBT)","3","19","Pastaza",NA,"-76.9333333","-1.35","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"581","2011-07-07 14:55:00-03","MO","MOBOT","524366","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"John S. Brandbyge|Eduardo Asanza C.","Brandbyge 31439","1980","South America","Ecuador","Río Curaray. Flood plain forest and riverside forest about 10 km upstream from the military camp.",NA,NA,NA,NA,"S.A. Khan (UBT)","5","31","Pastaza",NA,"-75.9833333","-1.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"582","2011-07-07 14:56:00-03","MO","MOBOT","524373","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Jaime L. Jaramillo|et al.","Jaramillo Asanza 31573","1980","South America","Ecuador","Lorocachi. A 2 horas en deslizador aguas arriba, el En cañonado. Margen derecha, zona con muchas palmas bosque primario.",NA,NA,NA,NA,"S.A. Khan (UBT)","5","31","Pastaza",NA,"-75.9833333","-1.6","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"583","2019-06-13 04:36:00-03","MO","MOBOT","524406","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J.E. Lawesson|T. Læssøe|P.M. Jørgensen","Lawesson 39647","1983","South America","Ecuador","Añangu, Río Napo. Cultivated or ornamental plants in and around the village.",NA,NA,NA,NA,"S.A. Khan (UBT)","6","28","Napo",NA,"-76.3833333","-0.5166667","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"584","2010-07-21 11:04:00-03","MO","MOBOT","524964","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Percy Núñez V.","Gentry 69378","1990","South America","Peru","Cusco Amazónico, trail to Lago Sandoø val across Río Madre de Dios, ca. 12 km E of Puerto Maldonado.",NA,NA,NA,NA,"S,A, Khan (UBT)","2","21","Madre de Dios","Tambopata","-69.06666","-12.58333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"416","2",NA
"585","2014-04-04 05:46:00-03","MO","MOBOT","525791","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 29855","1980","South America","Peru","Andoas, Río Pastaza near Ecuador border. Mature forest and forest edge on lateritic soil.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","16","Loreto","Alto Amazonas","-76.46666","-2.8","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-38","6",NA
"586","2011-05-04 10:24:00-03","MO","MOBOT","528462","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Miryam Monsalve B.|Donald Faber-Langendoen|M.D. Heredia","Gentry 56692","1987","South America","Colombia","Disturbed cutover forest across from Pulpapel camp, ca. 15 km N of Buenaventura, transition between wet and pluvial forest.",NA,NA,NA,NA,"S.A. Khan (UBT)","4","9","Valle del Cauca","Buenaventura","-77.0833333","3.9833333","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-43","5",NA
"587","2019-06-16 04:36:00-03","MO","MOBOT","530153","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Milton Aulestia|Carlos Aulestia|J. Andi","Aulestia 435","1993","South America","Ecuador","Parque Nacional Yasuní. Carretera y Oleoducto de Maxus en construcción, Km 46-52. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.",NA,NA,NA,NA,"S.A. Khan","9","1","Napo","Orellana","-76.5","-0.7833333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"588","2010-07-21 11:02:00-03","MO","MOBOT","532091","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"J.S. Boster","Boster 6","1976","South America","Peru","Huampami, Río Cenepa.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","22","Amazonas","Condorcanqui","-78.16666","-4.46666","198.00000000","213.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3",NA
"589","2011-06-09 17:24:00-03","MO","MOBOT","533257","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Percy Núñez V.","Núñez Vargas 5855","1986","South America","Peru","Manu Park, Cocha Cashu uplands.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","19","Madre de Dios","Manu","-71.16666","-11.75","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-35","4",NA
"590","2018-09-26 09:55:00-03","MO","MOBOT","534079","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Carlos E. Cerón|Fernando Hurtado","Cerón Martínez 4200","1988","South America","Ecuador","Parque Nacional Yasuní. Pozo petrolero Daimi 2.",NA,NA,NA,NA,"S.A. Khan (UBT)","5","26","Napo",NA,"-76.1833333","-0.9166667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","8",NA
"591","2013-09-01 08:37:00-03","MO","MOBOT","534575","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Juan Revilla|D. Alfaro Castañeda|Douglas C. Daly","Gentry 18616","1977","South America","Peru","Ivita. Km 59 Pucallpa-Tingo Maria road (59 km W of Pucallpa). Disturbed mature forest and forest edge.",NA,NA,NA,NA,"S,A, Khan (UBT)","3","25","Ucayali",NA,"-74.9966666","-8.6541667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1038","1",NA
"592","2012-05-24 05:04:00-03","MO","MOBOT","534581","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Alwyn H. Gentry|Juan Revilla|Doris Alfaro C.|Douglas C. Daly","Gentry 19635","1977","South America","Peru","Madre de Dios. Small tributary of Rio Madre de Dios. One hour below Pureto Maldonado, inundated tahuampa forest.",NA,NA,NA,NA,"S,A, Khan (UBT)","4","22","Madre de Dios",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1228","4",NA
"593","2010-07-21 11:03:00-03","MO","MOBOT","536016","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Martín E. Timaná|Nestor Jaramillo","Timaná 3131","1991","South America","Peru","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B, entre los tramos B-1000 a B-2750.",NA,NA,NA,NA,"S,A, Khan (UBT)","11","11","Madre de Dios","Tambopata","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"131","6",NA
"594","2017-03-09 15:48:00-03","MO","MOBOT","539939","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Hermes Cuadros V.","Cuadros Villalobos 958","1979","South America","Colombia","corr. Bocas del Tigre, quebrada Mondoyá. Altura 5 m.",NA,NA,NA,NA,"!S.A. Khan (UBT)","10","27","Valle del Cauca","Buenaventura","-77.2666667","3.9","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-15","1",NA
"595","2014-04-04 05:46:00-03","MO","MOBOT","540789","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Rodolfo Vásquez","Vásquez Martínez 702","1980","South America","Peru","Varadero (Río Amazonas), camino a Mazan (Río Napo). Bosque secundario no inundable (purma).",NA,NA,NA,NA,"S,A, Khan (UBT)","11","12","Loreto","Maynas","-73.16666","-3.5","115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"355","5",NA
"596","2010-07-21 11:01:00-03","MO","MOBOT","542795","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Cesár A. Grández|et al.","Grández Rios 2376","1991","South America","Peru","Distrito Pevas; Caserio Colonia (Quebrada Sumón) afluente del Río Yahuasyacu. Trocha al Putumayo, entrando por la quebrada Sumón, bosque riberio, (Tahuampa) Quebrada Sumón.",NA,NA,NA,NA,"S,A, Khan (UBT)","3","30","Loreto","Maynas","-71.08333","-3.33333","120.00000000","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"152","3",NA
"597","2010-07-21 11:04:00-03","MO","MOBOT","771387","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Philip J. Barbour","Barbour 5097","1980","South America","Peru","Tambopata Nature Reserve, ca. 30 air km. or 85 river kms south-soutwest Puerto Maldonado.",NA,NA,NA,NA,"S,A, Khan (UBT)","5","3","Madre de Dios","Tambopata","-69.28333","-12.81666","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","3",NA
"598","2010-07-21 11:02:00-03","MO","MOBOT","807455","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"José Asunción Leveau","Asunción Leveau 140","1979","South America","Peru","Monte virgen, 1 km. de bajo de La Poza, Río Santiago.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","15","Amazonas","Condorcanqui","-78.674444","-5.902222","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3",NA
"599","2014-11-15 05:40:00-02","MO","MOBOT","883135","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Nigel Pitman","Pitman 433","1994","South America","Ecuador","Yasuni National Park. Maxus road and pipeline construction project, km 10. Banks of Rio Palometa. Tropical Moist Forest. Disturbed. Red soils.",NA,NA,NA,NA,"S.A. Khan","6","28","Napo","Orellana","-76.5666667","-0.4833333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"600","2010-07-21 11:02:00-03","MO","MOBOT","909819","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Ernesto Ancuash Atsut","Ancuash Atsut 721","1974","South America","Peru","Río Cenepa. Quebrada Wampusik entsa. Monte, secondario chacra.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","5","Amazonas","Condorcanqui","-78.5","-4.5","243.84000000","274.32000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","1",NA
"601","2010-07-21 11:02:00-03","MO","MOBOT","932150","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Brent Berlin","Berlin 106","1972","South America","Peru","Rio Cenepa. 10-12 km south of Huampami.",NA,NA,NA,NA,"S,A, Khan (UBT)","9","18","Amazonas","Condorcanqui","-78.1555556","-4.5277778","280.41600000","298.70400000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","1",NA
"602","2013-02-13 05:33:00-02","MO","MOBOT","938462","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.|René Guillén V.|E. Gutiérrez|G. Zapata","Saldias Paz 2750","1993","South America","Bolivia","Parque Nacional Noel Kempff Mercado. El Encanto. Senda entre las cabañas y las cataratas. Bosque alto en pie de monte y orilla del río.",NA,NA,NA,NA,"S.A. Khan (UBT)","6","27","Santa Cruz","Velasco","-60.7166667","-14.65","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"603","2010-07-21 11:02:00-03","MO","MOBOT","947611","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","adpressa","Sabicea villosa adpressa","(Wernham) Standl.",NA,"Rubio Kayap","Kayap 1471","1974","South America","Peru","Rio Cenepa region. Al lado de Huampami. Monte.",NA,NA,NA,NA,"S,A, Khan (UBT)","8","3","Amazonas","Condorcanqui","-78.1563889","-4.4666667","243.84000000","259.08000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","1",NA
"604","2010-06-03 12:52:00-03","MO","MOBOT","100278651","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Basil Stergios","Stergios 9305","1986","South America","Venezuela","Dtto. Guanare, frente terrenos de la UNELLEZ. Mesa de Cavacas.",NA,NA,NA,NA,"S.A. Khan","5","8","Portuguesa",NA,"-69.8166667","9.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"605","2010-06-09 20:49:00-03","MO","MOBOT","100278657","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 120835","1979","South America","Venezuela","Peninsula de Paria: virgin cloud forest, above Las Melenas, north of Río Grande Arriba, southeast of Cerro de Humo.",NA,NA,NA,NA,"S.A. Khan","12","1","Sucre",NA,"-62.6166667","10.7","730.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"606","2010-06-03 15:46:00-03","MO","MOBOT","100278856","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Renate Seidel|M. Schulte","Seidel 2210","1987","South America","Bolivia","Alto Beni Concesión de la Cooperación de San José de Popoy; Barbecho (1 año)",NA,NA,NA,NA,"S.A. Kahn (UBT)","12","26","La Paz","Sud Yungas",NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"607","2010-06-04 09:53:00-03","MO","MOBOT","100279059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Jan C. Lindeman","Lindeman 1713","1966","South America","Brazil","Forest on steep bank of várzea of Rio Paraná just S of Porto Byington.",NA,NA,NA,NA,"S.A. Khan","6","23","Paraná",NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"608","2010-06-04 09:57:00-03","MO","MOBOT","100279065","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"J.S. de la Cruz","de la Cruz 3155","1922","South America","Guyana","Pomeroon River, Pomeroon District.",NA,NA,NA,NA,"S.A. Khan","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"609","2010-06-04 10:32:00-03","MO","MOBOT","100279103","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Gerardo Aymard","Aymard C. 4506","1986","South America","Venezuela","Dtto. Arzobispo Chacón. La Florida, a 1 km al SO de Santa María de Chaparo.",NA,NA,NA,NA,"S.A. Khan","7","27","Mérida",NA,"-71.4666667","7.7166667","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"610","2014-09-15 15:22:00-03","MO","MOBOT","100279117","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Michel Hoff","Hoff 7436","1992","South America","French Guiana","Saut Deux Roros - Bassin du Sinnamary.",NA,NA,NA,NA,"S.A. Khan","1","12",NA,NA,"-52.8833333","4.3666667","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"611","2014-09-17 05:30:00-03","MO","MOBOT","100279133","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Sérgio C. de Sant'Ana|M. Silvia Ferrucci|M. de F. Agra|Jomar G. Jardim","Sant'Ana 657","1998","South America","Brazil","Rodovia para-Itacaré, entrada ca. 1 km E da BR 101. Ramal que leva a fazendas de cacau, margeando o Rio de Contas, ca. 8 km da entrada.",NA,NA,NA,NA,"S.A. Khan","8","7","Bahia","Itacaré","-39.2727778","-14.3097222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"612","2010-06-04 11:06:00-03","MO","MOBOT","100279145","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Basil Stergios","Stergios 8559","1985","South America","Venezuela","Dtto. Guanare, terrenos de la UNELLEZ. Colonia Agrícola Alta, Mesa de Cavacas.",NA,NA,NA,NA,"S.A. Khan","1","24","Portuguesa",NA,"-69.8166667","9.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"613","2020-09-04 04:40:00-03","MO","MOBOT","100288227","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Herbert H. Smith","Smith 1834","1898","South America","Colombia",NA,NA,NA,NA,NA,"S.A. Khan (UBT)",NA,NA,NA,NA,NA,NA,"457.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"614","2011-06-08 12:01:00-03","MO","MOBOT","100324860","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"José Schunke V.","Schunke Vigo 7423","1974","South America","Peru","Camino a Shunté, (al este del Puente de Palo Blanco). Dtto. Tocache Nuevo.",NA,NA,NA,NA,"S.A. Khan","7","14","San Martín","Mariscal Cáceres",NA,NA,"500.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"615","2011-06-08 12:01:00-03","MO","MOBOT","100324875","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"José Schunke V.","Schunke Vigo 11961","1980","South America","Peru","Dtto. Tocache Nuevo. Cerro Sin Sin, cerca a Bambamarca, en bosque alto, con abundante luz solar.",NA,NA,NA,NA,"S.A. Khan","7","8","San Martín","Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"616","2010-12-01 14:34:00-02","MO","MOBOT","100327242","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Manuel Rimachi Y.","Rimachi Y. 6117","1982","South America","Peru","Dtto. Iquitos. Carretera de Peña Negra, km 13, terreno arenoso, en purma al margen izquierdo.",NA,NA,NA,NA,"S.A. Khan","5","21","Loreto","Maynas",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"617","2014-04-10 05:40:00-03","MO","MOBOT","100344247","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Ramón Ferreyra","Ferreyra 13025","1958","South America","Peru","Neshuya, entre S. Alejandro y Pucallpa a 8 km de S. Jorge.",NA,NA,NA,NA,"S.A. Khan","4","11","Loreto",NA,NA,NA,"240.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"618","2014-04-10 05:40:00-03","MO","MOBOT","100344345","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Ramón Ferreyra","Ferreyra 19284","1979","South America","Peru","Cañuto, cerca a Tananta, Tocache.",NA,NA,NA,NA,"S.A. Khan","8","9","San Martín","Mariscal Cáceres",NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"619","2011-05-09 17:49:00-03","MO","MOBOT","100374867","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"K. von Sneidern","Sneidern 471","1941","South America","Colombia","Forest.",NA,NA,NA,NA,"S.A. Khan (UBT)","4","4","Nariño","Ricaurte",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"620","2011-10-28 04:58:00-02","MO","MOBOT","1235401","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Sabicea","villosa","sellowii","Sabicea villosa sellowii","(Wernham) Steyerm.",NA,"Olga Salazar de Benavides","Benavides 9939","1988","South America","Colombia","Corregimiento Altaquer. Nembi.",NA,NA,NA,NA,"S.A. Khan (UBT)","6","16","Nariño","Barbacoas",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
