"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"396","2014-01-02 05:36:00-02","MO","MOBOT","3582671","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","D. Villarroel","Villarroel Segarra 1599","2007","12","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","Luzmila Arroyo P","Santa Cruz","Florida","Bella Vista. Sendero ecológico el Canadón.","-63.6836111","-18.2391666","1100.00000000","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"397","2013-10-07 16:02:00-03","MO","MOBOT","3586660","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Maribel Vargas C.","Vargas Contreras 256","2007","1","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","M. Vargas (USZ)","Santa Cruz","Florida","Bella Vista, el Novillo, presente en sotobosque de cima, bosque húmedo (Yunga), acompãnadas de Cedrela illoi, Luehea steinbachii y Chrysophyllum gonocarpum.","-63.6561111","-18.2713889","1558.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"398","2008-05-27 22:02:00-03","MO","MOBOT","802991","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Marko Lewis","Lewis 36903","1989","12","27","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","W. Thomas (NY)","La Paz","Inquisivi","Puente Alegre - - The area where the Cajuata-Siquimirani road crosses the Río Suri. 1 km SE of Cajuata. Deciduous forests and riverine forest.","-67.16666","-16.71666","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26","6"
"399","2008-05-27 22:02:00-03","MO","MOBOT","909127","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Ernesto Ancuash Atsut","Ancuash Atsut 280","1973","4","24","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Amazonas","Condorcanqui","Río Cenepa. Quebrada Chickijam entsa. Monte al lado de Chickijam entsa.",NA,NA,"335.28000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"400","2013-08-23 15:42:00-03","MO","MOBOT","935474","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Bonifacio Mostacedo C.|Robin B. Foster","Mostacedo C. 30","1991","5","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Santa Cruz","Nuflo de Chavez","Perseverancia del Río Negro, Bajo Paraguá, bosque bajo inundado, bordeando el Río Negro.","-62.6166667","-14.6333333","190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"401","2013-01-28 05:13:00-02","MO","MOBOT","939536","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","René Guillén V.|R. Choré","Guillén Villarroel 1671","1994","6","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","W. Thomas (NY)","Santa Cruz","Velasco","Campamento EL REFUGIO a 1000 m al NE de la casa, yendo hacia el cerro por la ribera del río Paraguá. Bosque húmedo estacional. Suelos franco arenosos.","-61.01666","-14.75","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2013-01-28 05:13:00-02","MO","MOBOT","942620","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","René Guillén V.","Guillén Villarroel 1918","1994","6","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","W. Thomas (NY)","Santa Cruz","Velasco","Campamento EL REFUGIO, a 1500 m al SE de la casa, yendo al empalme Río Tarbo Paragúa. Bosque ribereño pionero. Suelos arcillosos con presencia de arena.","-61.02861","-14.77944","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2013-01-28 05:13:00-02","MO","MOBOT","965862","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","René Guillén V.|V. Roca","Guillén Villarroel 3013","1995","1","23","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","A. Jardim (USZ)","Santa Cruz","Velasco","Reserva Ecológica El Refugio; a 7 km al E del campamento; sobre el camino hacia la serranía de Caparúch; en una vegetación dominada por pirófitas, que estructuralmente muestran un estado herbáceo (hasta arbustivo), y un estrato arborio, concentrados en los termiteros; los suelos son mal drenados y se anegan temporalmente. (Potrero 2).","-61.00472","-14.73861","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6"
"404","2011-02-25 10:09:00-03","MO","MOBOT","985776","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Nélida Soria","Soria Rey 3602","1989","5","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Planch.","W.D. Stevens","Amambay",NA,"Parque Nacional Cerro Corá. En el bosque del cerro Muralla.","-57.9666667","-22.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"405","2010-11-22 14:40:00-02","MO","MOBOT","2384862","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Bolívar Freire|Diego Naranjo","Freire 580","2004","3","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Orellana","Loreto","Reserva Étnica Huaorani. Comunidad Bataburo a 20 min. en auto desde el Río Tigüino, 200 km al sur del Coca por la vía Auca. Bosque muy húmedo tropical. Bosque intervenido. Suelo arcilloso amarillento. Proyecto Etnobotánico del Herbario Nacional, co-financiado por PetroEcuador.","-76.93166","-1.16361","290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"406","2009-03-10 16:16:00-03","MO","MOBOT","2974320","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Diego Naranjo|Bolívar Freire","Naranjo 694","2005","4","9","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Orellana","Loreto","Reserva Etnica Huaorani, comunidad Timpoka. Bloque 16 petrolero de Repsol, Km 3 vía SPF; Río Tiputini. Bosque húmedo tropical. Suelo arcilloso amarillento. Informantes: Ocata Enomenga & Bolivar Enomenga. Proyecto Etnobotánico de las comunidades indígenas del área de influencia de PetroEcuador.","-76.3730556","-0.6713889","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","4"
"407","2008-05-27 22:02:00-03","MO","MOBOT","2076074","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Erika Fernández|et al.","Fernández Terrazas 1867","2003","6","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Santa Cruz","Manuel Maria Caballero","Carretera antigua a Santa Cruz, camino del empalme a Dianpampa y San Mateo. Mesobosque de yunga montano, serie mesotropical pluviestacional hueda de Blepharocalyx salicifoliusPrumnopitys exigua. Las especies caracteriticas son: Alchornea cf latifolia, Blepharocalyx salicifolius, Prumnopitys exigua, Clethra cf cardenasii, Dicksonia sellowiana, Symplocos subcuneata, M. pseudomato, Myrcianthes callicoma, Viburnum ayavacense, Weinmannia microphylla, W. reticulata, W. sorbifolia Sotobosque con solanaeas y varias especies de pteridophytas. Pendiente 30. Exposicio W.","-64.71361","-17.81416","2230.00000000","2230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2013-08-23 04:12:00-03","MO","MOBOT","3369493","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Erika Fernández","Fernández Terrazas 1867","2003","6","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Santa Cruz","Manuel Maria Caballero","Chua Kocha. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.71361","-17.81416","2230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2013-08-23 04:12:00-03","MO","MOBOT","3369497","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Erika Fernández","Fernández Terrazas 1904","2003","6","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.",NA,"Santa Cruz","Manuel Maria Caballero","Chua Kocha. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.70805","-17.81944","2220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","1715602","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","Israel G. Vargas C.|et al.","Vargas Caballero 2322",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Planch.","I. G. Vargas '93","Santa Cruz","Manuel Maria Caballero","PARQUE NACIONAL AMBORÓ. San Mateo, Bajada a Diampampa y Río San Miguel. vegetación natural muy disturbada por cultivos agrícolas.","-64.68555","-17.70083","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","120184","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii","David N. Smith|Angel Pretel|J. Palomino|Manuel Palacios","Smith 1554","1982","5","13","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"Planch.","W.W. Thomas (NY)","Pasco","Oxapampa","Gramazu, 12-15 km from Oxapampa. Stand of native trees with understory removed & converted to coffee.","-75.46666","-11.63333","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-35","3"
"412","2020-06-16 21:26:00-03","MO","MOBOT","100218671","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Javier Quisbert|Julia Gutiérrez R.|Concepción Miranda|Alejandro Noa","Quisbert Quispe 970","2008","7","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, Sumpulo, 8 km al NW de la comunidad Virgen del Rosario. Bosque de yungas montano pluvial, con Melastomataceae y Rubiaceae. Ladera levemente pronunciada, pendiente 25º, exposición NNW, parcela temporal de muestreo ( 0,1 ha), plantas secadas en campo.","-68.7761111","-14.5769445","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-10","5"
"413","2020-06-16 21:25:00-03","MO","MOBOT","100319511","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Alfredo F. Fuentes|R. Huasurco|J. Salas","Fuentes Claros 14870","2009","6","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi. Sector Santa Ana, por el antiguo camino Pelechuco-Apolo.","-68.9725834","-14.7706667","2205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-101","9"
"414","2020-08-11 00:24:00-03","MO","MOBOT","100344869","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Gabriel Arellano|Pablo Solíz|Pinto, Honorato|Mamani, Santiago|Mamani, Aníbal","Arellano Torres 538","2009","8","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Santa Ana, bajando desde Pelechuco por el camino antiguo Pelechuco-Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.98235","-14.7716285","2223.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-09","4"
"415","2020-08-10 22:38:00-03","MO","MOBOT","100344878","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Gabriel Arellano|Pablo Solíz|Pinto, Honorato|Mamani, Santiago|Mamani, Aníbal","Arellano Torres 496","2009","8","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Santa Ana, bajando desde Pelechuco por el camino antiguo de Pelechuco a Apolo. Parcela temporal de muestreo (0,1 ha). Plantas alcoholizadas.","-68.9661556","-14.7626303","2244.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-08","5"
"416","2020-06-16 21:26:00-03","MO","MOBOT","100346894","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Gabriel Arellano|Pablo Solíz|Óscar Quiroga|Mamani, Juan Carlos|Rogelio Mamani|Chura, Vladimir","Arellano Torres 3205","2010","10","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Larecaja","Enfrente de la comunidad de Lambramani, en el Camino del Oro (Ancoma-Tipuani). Parcela temporal de muestreo (0,1 ha). Parcela nº 441. Plantas alcoholizadas.","-68.3820806","-15.6599928","2203.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-35","4"
"417","2011-04-03 15:22:00-03","MO","MOBOT","100361947","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía","Macía 7380","2003","9","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (MO)","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333","1290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1"
"418","2011-04-03 17:02:00-03","MO","MOBOT","100362001","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía","Macía 7433","2003","9","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (MO)","Cochabamba","Chapare","Cordillera de Mosetenes, Territorio Indígena Parque Nacional Isiboro-Secure, abajo de la laguna Carachupa.","-66.4166667","-16.2333333","1290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1"
"419","2014-07-29 22:15:00-03","MO","MOBOT","100405324","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Rocío Rojas|G. Ortiz","Rojas Gonzáles 6703","2009","5","20","South America","Peru",NA,NA,NA,NA,NA,NA,"sellowii",NA,"I. Villalba (HOXA)","Pasco","Oxapampa","Dist. Palcazú. Comunidad Nativa Alto Lagarto - Reserva Comunal Yanesha.","-75.3683334","-10.1344444","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","4"
"420","2008-05-27 22:02:00-03","MO","MOBOT","119641","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Percy Núñez V.","Núñez Vargas 14194","1991","8","30","South America","Peru",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (NY)","Cusco","Urubamba","South Mackhupichu cloud forest; Río Aobamba remnant forests.","-72.51666","-13.15","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100","6"
"421","2015-06-29 14:13:00-03","MO","MOBOT","120048","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Agustin Rudas L.|F. del Aguila Joaquin|et al.","Rudas Lleras 1532","1991","3","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (NY)","Amazonas",NA,"Municipio de Leticia; Parque Nacional Natural Amacayacu; Centro Administrativo Mata-matá (Inderena); a orillas de la quebrada Mata-matá en zona de várzea.","-70.25","-3.7833333","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","10"
"422","2020-06-16 21:26:00-03","MO","MOBOT","1853003","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía|et al.","Macía 4734","2001","6","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme fuerte pendiente, región de Tumupasa","-67.90777","-14.17138","945.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-06-16 21:26:00-03","MO","MOBOT","1857611","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía|et al.","Macía 6037","2001","11","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo a unas ruinas incas","-68.165","-13.89722","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-06-16 21:26:00-03","MO","MOBOT","1860991","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía|et al.","Macía 5190","2001","7","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92277","-14.18333","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-06-16 21:26:00-03","MO","MOBOT","1863428","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Manuel J. Macía|et al.","Macía 5325","2001","7","4","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme mediana pendiente, región de Tumupasa","-67.92194","-14.15972","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-08-16 10:22:00-03","MO","MOBOT","1867003","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Héctor Cabrera","Cabrera Condarco 184","2003","3","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, camino de Apolo-Azariamas, arroyo Pintata. A 1 km al SW del campamento principal sobre el arroyo Pintata. Bosque seco ribereno en terraza. Parcela Temporal de Muestreo 87 (0.05 ha).","-68.5388889","-14.4661111","875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","6"
"427","2020-08-16 10:26:00-03","MO","MOBOT","1867042","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Héctor Cabrera","Cabrera Condarco 186","2003","3","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, camino de Apolo-Azariamas, arroyo Pintata. A 1 km al SW del campamento principal sobre el arroyo Pintata. Bosque seco ribereno en terraza. Parcela Temporal de Muestreo 87 (0.05 ha).","-68.5388889","-14.4661111","875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-01","6"
"428","2020-06-16 21:26:00-03","MO","MOBOT","3026838","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","Loza Rivera 168","2006","5","29","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7449444","-14.1448611","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-04","8"
"429","2020-02-01 04:34:00-03","MO","MOBOT","3486969","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Rocío Rojas|Gregorio Ortiz|Gina Castillo|Erika Fernández","Rojas Gonzáles 4599","2007","8","30","South America","Peru",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (NY)","Pasco","Oxapampa","Distrito Palcazú. Camino desde alto Lagarto hacia alto Comuñiz. Bosque primario.","-75.55027","-10.10416","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"430","2012-01-22 06:14:00-02","MO","MOBOT","923615","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","Brad Boyle|Alice Boyle","Boyle 3267","1994","7","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W.W. Thomas (NY)","Carchi",NA,"Prominent hillcrest directly N of Lita, on N side of Río Mira and just to E of Río Baboso. Primary premontane pluvial forest, on steep W-facing slope.","-78.45","0.88333","760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1337","3"
"431","2013-01-28 05:13:00-02","MO","MOBOT","942260","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii sellowii","René Guillén V.|S. Coria","Guillén Villarroel 1366","1994","5","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"sellowii",NA,"W. Thomas (NY)","Santa Cruz","Velasco","Campamento EL REFUGIO a 2500 m al norte de la casa yendo hacia la Bahía Las Petas. En un bosque ribereño.","-61.04805","-14.76222","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2014-04-04 05:49:00-03","MO","MOBOT","1105175","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Rodolfo Vásquez|et al.","Vásquez Martínez 20340","1995","10","20","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Amazonas","Bagua","Dist. Imaza, Kampaensa. Bosque Primario.","-78.31666","-4.91666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7"
"433","2008-05-27 22:02:00-03","MO","MOBOT","118984","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","David N. Smith","Smith 6586","1984","3","30","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Pasco","Oxapampa","Gran Pajonal, trail between Chequitavo and Shumahuani. Primary forest.","-74.38333","-10.75","1200.00000000","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-199","8"
"434","2008-05-27 22:02:00-03","MO","MOBOT","119027","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","James C. Solomon","Solomon 6328","1981","9","19","South America","Bolivia",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","A. Araujo-M (LPB), 06/","Pando","Manuripi","Conquista. Várzea forest in front of the town.","-67.16666","-11.3","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"207","3"
"435","2008-05-27 22:02:00-03","MO","MOBOT","119137","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77247","1992","5","26","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 6","-69.83333","-13.5","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"937","5"
"436","2008-05-27 22:02:00-03","MO","MOBOT","119455","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Martín E. Timaná|H. Astete","Timaná 1650","1991","4","19","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W.Thomas (NY)","Madre de Dios","Tambopata","Las Piedras. Albergue Cusco Amazónico. Bosque primario levemente perturbado con árboles hasta 50 m. TROCHA B","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","7"
"437","2008-05-27 22:02:00-03","MO","MOBOT","119474","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Martín E. Timaná","Timaná 1980","1991","7","5","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en la Trocha B, sobre los 1000 m de la trocha.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","6"
"438","2008-05-27 22:02:00-03","MO","MOBOT","119482","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Martín E. Timaná","Timaná 1982","1991","7","5","South America","Peru",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W. Thomas (NY)","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico, Inventario Permanente. Plantas colectadas en la Trocha B, sobre los 1000 m de la trocha.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","6"
"439","2008-05-27 22:02:00-03","MO","MOBOT","119483","PreservedSpecimen","Plantae","Picramniaceae","Picramnia","sellowii","Picramnia sellowii spruceana","Alwyn H. Gentry","Gentry 80531","1993","7","28","South America","Ecuador",NA,NA,NA,NA,NA,NA,"spruceana","(Engl.) Pirani","W.W. Thomas (NY)","Zamora-Chinchipe","Nangaritza","Miazi, flood plain forest along Rio Nangaritza. Transect # 1.","-78.66666","-4.3","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1285","3"
