"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"271","2015-05-20 10:34:24-03","UFERSA","MOSS","10887","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, A.R.O.","119","2008","02","28","América do Sul","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"erva cespitosa; coletada em margem de lago; substrato orgânico; ocasional.",NA,NA,"Ribeiro, A.R.O.","37W19'31","5S11'58",NA,NA,"2008","04","11",NA,NA,NA,NA,NA
"272","2015-05-20 10:34:24-03","UFERSA","MOSS","11135","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, A.R.O.","172","2008","05","30","América do Sul","Brasil","Rio Grande do Norte","Luís Gomes","estrada para Tigre de Cima, margem de afluente do Rio Apodi-Mossoró, próximo a ponte da Baixa do Almeida.","-38.41","-6.398056","583","583",NA,"erva cespitosa; coletada em margem de riacho temporário; substrato orgânico; frequente.",NA,NA,"Ribeiro, A.R.O.","38W24'36","6S23'53",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"273","2015-05-20 10:34:24-03","UFERSA","MOSS","10928","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, A.R.O.","160","2008","05","21","América do Sul","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444",NA,NA,NA,"erva cespitosa; coletada em margem de lago; gleissolo; frequente.",NA,NA,"Ribeiro, A.R.O.","37W19'31","5S11'58",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"274","2015-05-20 10:34:24-03","UFERSA","MOSS","11171","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, A.R.O.","208","2008","05","31","América do Sul","Brasil","Rio Grande do Norte","Luís Gomes","estrada para Cachoeira do Rela, próximo ao cumaru com Tillandsia, margem de afluente do Rio Apodi-Mossoró.","-38.381111","-6.3975",NA,NA,NA,"erva cespitosa; coletada em mata ciliar serrana; frequente.",NA,NA,"Ribeiro, A.R.O.","38W22'52","6S23'51",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"275","2015-05-20 10:34:24-03","UFERSA","MOSS","13628","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, A.R.O.","239","2010","05","29","América do Sul","Brasil","Rio Grande do Norte","Jucurutu","Serra João do Vale, Comunidade Chá do Cajueiro.","-37.137222","-6.000556",NA,NA,NA,"Erva cespitosa; coletada em caatinga serrana; substrato argiloso; relevo bastante inclinado; frequente.",NA,NA,"Ribeiro, A.R.O.","37W08'14","6S00'02",NA,NA,"2010","05","29",NA,NA,NA,NA,NA
"276","2021-01-04 11:29:39-03","UEMA","SLUI","4517","PreservedSpecimen","Plantae","Angiospermae",NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","A. M. Maciel",NA,"2015","11","14",NA,"Brasil","Maranhão","São Luís","Área de Proteção Ambiental de Itapiracó","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,"SLUI004517",NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-01-09 21:48:27-03","UNICENTRO","HUCO","2806","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Dionisio, F.E.","s.n.","2007","06","12",NA,"Brasil","Paraná","Irati","Unicentro-Riozinho","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"HUCO002806",NA,"Dyniewicz, P.",NA,NA,"47271","auto","2007",NA,NA,NA,NA,NA,NA,NA
"278","2021-03-04 11:05:03-03","UFRB","HURB","10002","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.","3605","2014","11","12",NA,"Brasil","Bahia","Muritiba","borda da lagoa, entrada de Muritiba; 1km depois do Portal da entrada","-39.015","-12.602778","182","182",NA,NA,"HURB000010002",NA,NA,"39º00'54W","12º36'10S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-03-04 11:05:03-03","UFRB","HURB","10024","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.","3627","2014","11","12",NA,"Brasil","Bahia","São Gonçalo dos Campos","área brejosa na Chacara Sinhá.; 2km da entrada para São Gonçalo a patir da BR 101","-38.919167","-12.428889","219","219",NA,NA,"HURB000010024",NA,NA,"38º55'09W","12º25'44S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-03-04 11:05:03-03","UFRB","HURB","4158","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1536","2012","07","24",NA,"Brasil","Bahia","São Félix","Beija-Flor, Distrito de São Félix;","-38.966361","-12.668583","295","295",NA,"A.","HURB000004158",NA,NA,"38°57'58,9 W","12°40'06,9 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-03-04 11:05:03-03","UFRB","HURB","4159","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1537","2012","07","24",NA,"Brasil","Bahia","São Félix","Beija-Flor, Distrito de São Félix;","-38.966361","-12.668583","295","295",NA,"A.","HURB000004159",NA,NA,"38°57'58,9 W","12°40'06,9 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-03-04 11:05:03-03","UFRB","HURB","4377","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","1604","2012","08","07",NA,"Brasil","Bahia","São Félix","Fazenda Pilar; lago ao lado da Escola Municipal St.Rita de Cássia","-38.958533","-12.690183","108","108",NA,"A.","HURB000004377",NA,NA,"38°57'512 W","12°41,411' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-03-04 11:05:03-03","UFRB","HURB","5622","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Funez, L.A.","1656","2013","01","31",NA,"Brasil","Santa Catarina","Timbó","Bairro Quintino, quadra da rua Indaial;","-49.266944","-26.835833","70","70",NA,NA,"HURB000005622",NA,"L.A. Funez","49°16'01,00 W","26°50'09,00 S",NA,NA,"2013","01","31",NA,NA,NA,NA,NA
"284","2021-03-04 11:05:03-03","UFRB","HURB","2694","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.; Sousa, M.P.;Guimarães, V.F.; Menezes, M.C.","1156","2008","04","25",NA,"Brasil","Bahia","Cruz das Almas","área da UFRB, Bica do Tororó (Jorrinho), Sapucaia;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,"HURB000002694",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-04 11:05:03-03","UFRB","HURB","4426","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Conceição, S.F.; Oliveira, W.; Marques, L.","829","2013","02","14",NA,"Brasil","Bahia","Maragogipe","lado esquerdo da pista, no sentido São Félix/Marag;","-38.9193992614746","-12.7777996063232",NA,NA,NA,"solo encharcado.","HURB000004426",NA,NA,NA,NA,"21355","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-06-15 15:30:09-03","UNESP-RC","HRCB","26135","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Longhi-Wagner, H.","3303","1996","01","26",NA,"Brasil","São Paulo","Santa Cruz da Conceição","Perto do Sítio Hermínio Bigaram","-47.4500007629395","-22.1399993896484",NA,NA,NA,"Beira de estrada",NA,NA,"Araújo, A.C.",NA,NA,"13805","auto","1997","06","30",NA,NA,NA,NA,NA
"287","2020-08-26 10:08:45-03","UFMA","BMA","1311","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Aona, L.Y.S.; Sousa, M.P.;Guimarães,V.F.; Menezes, M.C.1156",NA,"2008","04","25",NA,"Brasil","BA","Cruz das Almas","área da UFRB, Bica do Tororó (Jorrinho), Sapucaia.","-39.1018981933594","-12.6700000762939",NA,NA,NA,"Espiguetas marrons.",NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2018-12-21 09:08:47-02","UFLA","ESAL","13518","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ijaci","Rio Velho - Capivari","-44.9253005981445","-21.1700000762939",NA,NA,NA,"erva; 0.80; ;; palustre",NA,NA,"D. A. Carvalho",NA,NA,"8622","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2018-12-21 09:08:47-02","UFLA","ESAL","1699","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Carvalho, DA","52",NA,NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,"erva; 0.60; ;; formação antrópica",NA,NA,"D. A. C.",NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2018-12-21 09:08:47-02","UFLA","ESAL","11990","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Gavilanes, ML","5.077",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,"erva; 0.45; ;; formação antrópica",NA,NA,"M. L. Gavilanes","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2018-12-21 09:08:47-02","UFLA","ESAL","27975","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M","14041",NA,NA,NA,NA,"Brasil","Minas Gerais","Coronel Xavier",NA,NA,NA,NA,NA,NA,"erva; 0,5m; ;",NA,NA,"J.Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-01-26 13:53:43-03","IMA","MAC","64296","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","J.J.L.Bezerra; M.C.S.Mota","4","2018","01","30",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos.","-36.306458","-9.333333",NA,NA,NA,"Herbácea.; Mata Atlântica.","MAC0064296",NA,NA,"-36.306458","-9.333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-01-26 13:53:43-03","IMA","MAC","23049","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","M.N.Rodrigues; Cavalcante, F; G.B.Araujo","1794","2005","08","11",NA,"Brasil","Alagoas","Marechal Deodoro","Povoado das Cabreiras.","-36.497222","-10.184167",NA,NA,NA,"Erva ca. de 40cm de altura. Inflorescência verde.; Restinga antropizada com solo alagado.","MAC0023049",NA,"A.P.Prata","-36.497222","-10.184167",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"294","2021-01-26 13:53:43-03","IMA","MAC","12894","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","R.P.Lyra-Lemos; S.Rocha","4665","2000","07","28",NA,"Brasil","Alagoas","Pilar","Fazenda Lamarão, Borda de encosta. Próximo a extração de petróleo da Petrobrás.","-35.9566993713379","-9.5972204208374",NA,NA,NA,"Erva ereta; Mata Atlântica em tabuleiro","MAC0012894",NA,"A.P.Prata",NA,NA,"24196","auto","2006",NA,NA,NA,NA,NA,NA,NA
"295","2021-01-26 13:53:43-03","IMA","MAC","37427","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","Chagas-Mota","2276","2009","02","28",NA,"Brasil","Alagoas","Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba.","-36.2407989501953","-9.3713903427124",NA,NA,NA,"Erva ca. 1 m de altura. Inflorescência marrom.; Mata Pluvial Atlântica.","MAC0037427",NA,"E.C.O.Chagas",NA,NA,"18701","auto","2009","02","28",NA,NA,NA,NA,NA
"296","2021-02-04 10:27:18-03","UFRPE","HST","14887","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","M.S.Leite","128","2006","09","04",NA,"Brasil","Pernambuco","Recife","Campus da UFPE","-34.953056","-8.047222","15","15",NA,"Macrófita aquática emergente, vegetando próxima a Papiloniacéas.Estruturas reprodutivas verdes.","HST014887",NA,"S.Martins","34W57'11''","8S02'50''",NA,NA,"2007","01","19",NA,NA,NA,NA,NA
"297","2021-02-04 10:27:18-03","UFRPE","HST","22810","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","L.B. Silva","72","2019","01","26",NA,"Brasil","Pernambuco","Sirinhaém","banco de sementes da Usina Trapiche, cultivado na Universidade Federal Rural de Pernambuco","-35.1161003112793","-8.59082984924316",NA,NA,NA,"Herbácea ca. 55 cm alt.; inflorescência esverdeada.","HST022810",NA,"A.M.Miranda",NA,NA,"20997","auto","2019","07",NA,NA,NA,NA,NA,NA
"298","2021-02-04 10:27:18-03","UFRPE","HST","22809","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Cyperus","iria","Cyperus iria","L.","L.B. Silva","84","2019","01","26",NA,"Brasil","Pernambuco","Sirinhaém","banco de sementes da Usina Trapiche, cultivado na Universidade Federal Rural de Pernambuco","-35.1161003112793","-8.59082984924316",NA,NA,NA,"Herbácea ca. 38 cm alt.; inflorescência esverdeada.","HST022809",NA,"A.M.Miranda",NA,NA,"20997","auto","2019","07",NA,NA,NA,NA,NA,NA
"299","2014-07-30 10:40:58-03","CITSF","HXBH","003451","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"S. T. Meyer",NA,"1987","03","24",NA,"BR","MG","Cruzeiro dos Peixotos","Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,"S. T. Meyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2014-07-30 10:40:58-03","CITSF","HXBH","003451","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"S. T. Meyer.",NA,"1987","03","25",NA,"BR","MG","Ponte Nova","Rio Araguari","-42.9086","-20.4164",NA,NA,NA,NA,NA,NA,"S. T. Meyer&nf;S. T. Meyer",NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2014-07-30 10:40:58-03","CITSF","HXBH","005392","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & F. S. Lima",NA,"1988","04","07",NA,"BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F. S. Lima",NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"302","2014-07-30 10:40:58-03","CITSF","HXBH","012322","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"Melo, E.de, F. França & M. Bezerra. 1746",NA,"1996","09","15",NA,"BR","BA","Anguera","Lagoa 4","-39.2464","-12.1511",NA,NA,NA,"Erva ereta de ca. 40 cm de altura. Inflorescência verde. Orla da lagoa, solo submerso.",NA,NA,"Gonçalves, H. P. S.",NA,NA,"20202","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2014-07-30 10:40:58-03","CITSF","HXBH","005393","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & S.T. Meyer",NA,"1988","01","14",NA,"BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F. S. Lima",NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2014-07-30 10:40:58-03","CITSF","HXBH","005394","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & S.T. Meyer",NA,"1988","01","13",NA,"BR","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F. S. Lima",NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2014-07-30 10:40:58-03","CITSF","HXBH","003450","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"S.T. Meyer",NA,"1987","03","24",NA,"Brasil","MG","Cruzeiro dos Peixotos","Rio Araguari",NA,NA,NA,NA,NA,NA,NA,NA,"S.T. Meyer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2014-07-30 10:40:58-03","CITSF","HXBH","012322","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"Melo, E.; França, F. & M. Bezerra 1746",NA,"1996","09","15",NA,"Brasil","BA","Angüera","Lagoa 4","-39.2464","-12.1511",NA,NA,NA,"Ereta, ca. 40 cm de altura. Inflorescência verde. Solo submerso.",NA,NA,"Gonçalves, A.P.S.",NA,NA,"20202","auto","1997","05","01",NA,NA,NA,NA,NA
"307","2014-07-30 10:40:58-03","CITSF","HXBH","003451","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"S.T. Meyer",NA,"1987","03","25",NA,"Brasil","MG","Nova Ponte","Rio Araguari","-47.6747","-19.1525",NA,NA,NA,NA,NA,NA,"S.T. Meyer",NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA,NA
"308","2014-07-30 10:40:58-03","CITSF","HXBH","005393","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & S.T. Meyer",NA,"1988","01","14",NA,"Brasil","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F.S. Lima",NA,NA,"29208","auto","1988","02","01",NA,NA,NA,NA,NA
"309","2014-07-30 10:40:58-03","CITSF","HXBH","005394","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & S.T. Meyer",NA,"1988","01","13",NA,"Brasil","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F.S. Lima",NA,NA,"29208","auto","1988","03","01",NA,NA,NA,NA,NA
"310","2014-07-30 10:40:58-03","CITSF","HXBH","005392","S","Plantae",NA,NA,"Cyperaceae","Cyperus","iria l.","Cyperus iria l.",NA,"G. Pedralli & F.S. Lima",NA,"1988","04","07",NA,"Brasil","MG","Conceição das Alagoas","Represa de Volta Grande","-48.3883","-19.9147",NA,NA,NA,NA,NA,NA,"F.S. Lima",NA,NA,"29208","auto","1988","04","01",NA,NA,NA,NA,NA
"311","2021-02-25 10:11:32-03","CVRD","CVRD","1413","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Sobral, M.","4714","1986","03","23","América do Sul","BRASIL","ES","Linhares","Erva em campo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Tiririca rasteira","CVRD001413","CVRD001413","André R.O. Ribeiro",NA,NA,"48094","auto","2018","09","26","Liliopsida",NA,NA,NA,NA
"312","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","172","2008","05","30",NA,"Brasil","Rio Grande do Norte","Luís Gomes",NA,"-38.41","-6.398056",NA,NA,NA,"Erva cespitosa; coletada em margem de riacho tempoário; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de riacho tempoário; substrato orgânico; frequente.",NA,NA,"Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"313","2021-03-01 11:55:29-03","UFPE","UFP","56646","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","172","2008","05","30",NA,"Brasil","Rio Grande do Norte","Luís Gomes",NA,"-38.41","-6.398056",NA,NA,NA,"Erva cespitosa; coletada em margem de riacho tempoário; substrato orgânico; frequente.; Erva cespitosa; coletada em margem de riacho tempoário; substrato orgânico; frequente.","UFP056646",NA,"Ribeiro, ARO","-38.41","-6.398056",NA,NA,"2008","06","24",NA,NA,NA,NA,NA
"314","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","160","2008","05","21",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; gleissolo; frequente.; Erva cespitosa; coletada em margem de lago; gleissolo; frequente.",NA,NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"315","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","119","2008","02","28",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; substrato orgânico; ocasional.; Erva cespitosa; coletada em margem de lago; substrato orgânico; ocasional.",NA,NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","04","11",NA,NA,NA,NA,NA
"316","2021-03-01 11:55:29-03","UFPE","UFP","11124","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M; Vanzela, ALL","348","1995","04","30",NA,"Brasil","Pernambuco","Ipojuca",NA,"-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,"UFP011124",NA,"Luceño, M",NA,NA,"22847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-01 11:55:29-03","UFPE","UFP","82805","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Maciel, JR; Pinheiro, K; Araújo, D; Córdula, E; Lucena, MFA","378","2006","05","30",NA,"Brasil","Pernambuco","Mirandiba",NA,"-38.7294006347656","-8.12028026580811",NA,NA,NA,"Ereta cespitosa.; Caatinga arbustiva densa.","UFP082805",NA,"Martins, S",NA,NA,"26988","auto","2006","05",NA,NA,NA,NA,NA,NA
"318","2021-03-01 11:55:29-03","UFPE","UFP","09576","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","77","1993","12","11",NA,"Brasil","Pernambuco","Moreno",NA,"-35.0922012329102","-8.11861038208008",NA,NA,NA,NA,"UFP009576",NA,"Alves, M; Luceño, M",NA,NA,"15458","auto","1995",NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 11:55:29-03","UFPE","UFP","13658","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","UFP13658","1993","12","23",NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"UFP013658",NA,"Luceño, M",NA,NA,"18865","auto","1996",NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 11:55:29-03","UFPE","UFP","61651","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Costa, SM","150","2007","06","28",NA,"Brasil","Sergipe","Aracajú",NA,"-37.0717010498047","-10.9111003875732",NA,NA,NA,"Erva. 50cm. Raiz aromática castanha com brilho metálico, base vinácea, inflorescência verde amarelada, escapo trígono com lados suavemente côncavos.; Erva. 50cm. Raiz aromática castanha com brilho metálico, base vinácea, inflorescência","UFP061651",NA,NA,NA,NA,"28193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 11:55:29-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","149","2008","04","24",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889",NA,NA,NA,"Erva cespitosa; coletada em margem de rio; substrato argiloso; frequente.; Erva cespitosa; coletada em margem de rio; substrato argiloso; frequente.",NA,NA,"Ribeiro, ARO","-37.328333","-5.198889",NA,NA,"2008","06","19",NA,NA,NA,NA,NA
"322","2021-03-01 11:55:29-03","UFPE","UFP","56648","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","149","2008","04","24",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.328333","-5.198889",NA,NA,NA,"Erva cespitosa; coletada em margem de rio; substrato argiloso; frequente.; Erva cespitosa; coletada em margem de rio; substrato argiloso; frequente.","UFP056648",NA,"Ribeiro, ARO","-37.328333","-5.198889",NA,NA,"2008","06","19",NA,NA,NA,NA,NA
"323","2021-03-01 11:55:29-03","UFPE","UFP","57300","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Ribeiro, ARO","160","2008","05","21",NA,"Brasil","Rio Grande do Norte","Mossoró",NA,"-37.325278","-5.199444",NA,NA,NA,"Erva cespitosa; coletada em margem de lago; gleissolo; frequente.; Erva cespitosa; coletada em margem de lago; gleissolo; frequente.","UFP057300",NA,"Ribeiro, ARO","-37.325278","-5.199444",NA,NA,"2008","06","20",NA,NA,NA,NA,NA
"324","2020-09-25 10:43:00-03","UFPE","UFP","12128","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","UFP12128","1995","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UFP012128",NA,"Luceño, M",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 11:55:29-03","UFPE","UFP","09566","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Cyperus","iria","Cyperus iria","L.","Luceño, M","60","1993","12","04",NA,"Brasil","Pernambuco","Jaboatão dos Guararapes dos Gu",NA,NA,NA,NA,NA,NA,NA,"UFP009566",NA,"Alves, M; Lucenõ M.",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
