"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","infraspecificEpithet","sex"
"282","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Uchôa, FMA","s.n.","1999","03","Southern America","Brazil","Mato Grosso do Sul","arredores de Aquidauana, Nos arredores de Aquidauana.","-55.8","-20.466667",NA,"Trepadeira.; Solo seco ruderal.","CONV019810,7012",NA,NA,"Aquidauana",NA,NA,"Vinci-Carlos, HC",NA,NA,"-55.8","-20.466667","2016",NA,NA,NA,"CGMS (7012)",NA,NA,NA,"voucher",NA,NA
"283","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","33'881'",NA,NA,"Southern America","Brazil",NA,"Rio Negro, Brazil, Rio Negro, sylvis ad Japurifé [rendered as Sapura by Choisy in protologue].","-59.916667","-3.133333",NA,"not in usbgn or fuzzy as Suparafe, Sapirafe, Japirafe, or Japurafe. coordinates from USBGN entered for Rio Negro.","CONV002210,M0184760",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-59.916667","-3.133333","1983","09",NA,NA,"tag 881","syntype",NA,NA,"voucher",NA,NA
"284","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF; Nauman, CE; Secco, RS de; Silva, MR; Rosario, CS","6968","1979","10","Southern America","Brazil","Amapá","Macapa, Brazil, T.F. Amapa: On roadside near crossroads from Macapa to Santana, on the equator.","-51.03","0.02",NA,"usbgn","CONV002358,NY02026577","NY02026577","03",NA,NA,NA,"Staples, G",NA,NA,"-51.03","0.02","2016","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"285","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","Obs.2465'27'",NA,NA,"Southern America","Brazil","Maranhão","Habitat in maritimi. Provinciae Maragn.",NA,NA,NA,NA,"CONV018821,M0184758",NA,NA,NA,NA,NA,"Staples, G",NA,NA,NA,NA,"1987","07",NA,NA,"tag 883","syntype",NA,NA,"voucher",NA,NA
"286","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","s.n.'882'",NA,NA,"Southern America","Brazil",NA,"Rio Negro, Brazil, Rio Negro.","-59.916667","-3.133333",NA,"coordinates from USBGN entered for the largest river that runs thru Colombia, Venezuela, and Brazil.","CONV002209,M0184762",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-59.916667","-3.133333","1987","07",NA,NA,"tag 882","syntype",NA,NA,"voucher",NA,NA
"287","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF; Nauman, CE; Secco, RS de; Silva, MR; Rosario, CS","6968","1979","10","Southern America","Brazil","Amapá","Macapa, Brazil, T.F. Amapa: On roadside near crossroads from Macapa to Santana, on the equator.","-51.03","0.02",NA,"usbgn","CONV002357",NA,"03",NA,NA,NA,"Staples, G",NA,NA,"-51.03","0.02","2016","11","04",NA,NA,NA,NA,NA,NA,NA,NA
"288","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas, PJM; Maas, H","471","1971","09","Southern America","Brazil","Amazonas","Manaus, Brasil. Amazonas: roadside 5 km N of Manaus","-60.0131","-3.0648",NA,"usbgn; Vine with yellow flowers.","CONV002315",NA,"28",NA,NA,NA,"Staples, G",NA,NA,"-60.0131","-3.0648","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lowrie, SR; Lowy, B; Souza, VM de","362","1980","10","Southern America","Brazil","Acre","Rio Branco, Brazil, Acre: 55 km from Rio Branco on Rio Branco-Brasilia road. Site of abandoned fazenda & environs.","-67.48","-9.58",NA,"several places with locality name Rio Branco in Acre; have chosen the seat of second order admin divis. from usbgn; Vine in second growth; corolla yellow.","CONV013508",NA,"03",NA,NA,NA,"Staples, G",NA,NA,"-67.48","-9.58","2016","04","22",NA,"109502",NA,NA,NA,"voucher",NA,NA
"290","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Thomas, D","417","1977","07","Southern America","Brazil","Maranhão","Sta Luzia vic., a 10 km de Sta Luzia.","-43.228889","-5.391111",NA,"several localities with same name; chose the one that is a town in USBGN; Cipó, flores amarelas - avermelhadas, sem perfume.","CONV018651",NA,"29",NA,NA,NA,"Staples, G",NA,NA,"-43.228889","-5.391111","2015","05","28",NA,"PEUFR11208",NA,NA,NA,"voucher",NA,NA
"291","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Hoehne, FC","Com.Rondon3062","1911","03","Southern America","Brazil","Mato Grosso","Coxipo da Ponte, Minas Gerais, Cuyaba, Coxipo da Ponte. &nf;[MG is surely an error for Mato Grosso]","-56.097222","-15.615",NA,"locality not found in MG - only one is in Mato Grosso!; Trepadeira, flor amarela.","CONV020906",NA,NA,"Cuyaba",NA,NA,"Staples, G",NA,NA,"-56.097222","-15.615","2016","07","21",NA,"SP7896",NA,NA,NA,"voucher",NA,NA
"292","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002331,U.1232015",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF","4237","1969","06","Southern America","Brazil","Pará","Brasil. Pará",NA,NA,NA,NA,"CONV002340",NA,"30",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2018-04-26 15:49:27-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Irwin, HS; Maxwell, H; Wasshausen, DC","21754","1968","03","Southern America","Brazil","Goias","Paraíso, ca 24 km S of, Outcrops and rocky slopes, ca 24 km S of Paraíso, Goiás.",NA,NA,NA,"Twining herb ca. 3m long. Corolla yellow.","CONV019679,L.2749743",NA,"24",NA,NA,NA,"Staples, G",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Ducke","2611","1956","06","Southern America","Brazil","Ceará","Messejana, Brasil. Ceará: Fortaleza, Messejana","-38.29","-3.5",NA,"usbgn","CONV002323",NA,"29",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-38.29","-3.5","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","11851","1940",NA,"Southern America","Brazil","Maranhão","Ilha São Luiz, Brasil. Maranhão: island of São Luiz","-44.14","-2.36",NA,"usbgn; Vine.","CONV002334,NY1014415",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-44.14","-2.36","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","11851","1940",NA,"Southern America","Brazil","Maranhão","Ilha São Luiz, Brasil. Maranhão: island of São Luiz","-44.14","-2.36",NA,"usbgn; Vine.","CONV002333",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-44.14","-2.36","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV019609,K000945062",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2018-04-26 15:49:26-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","Obs.2637'884'",NA,NA,"Southern America","Brazil","Pará","Brazil, Pará, sine loco.",NA,NA,NA,"[has detailed description glued on sheet - in Meisner's or Martius' handwriting ? under Obs. 2637 for Batatas mellifluus]","CONV002207,M09184759",NA,NA,NA,NA,NA,"Staples, G",NA,NA,NA,NA,"1987","07",NA,NA,"tag 884",NA,NA,NA,"voucher",NA,NA
"300","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas, PJM; Maas, H","471","1971","09","Southern America","Brazil","Amazonas","Manaus, Brasil. Amazonas: roadside 5 km N of Manaus","-60.0131","-3.0648",NA,"usbgn; Vine with yellow flowers.","CONV002318",NA,"28",NA,NA,NA,"Staples, G",NA,NA,"-60.0131","-3.0648","1981","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","s.n.'883'",NA,NA,"Southern America","Brazil","Maranhão","Brazil, Maragnan., in maritimi.","-43.016691","-2.532226",NA,"coordinates from Google Maps for coastal Maranhão","CONV002208",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-43.016691","-2.532226","1987","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","11851","1940",NA,"Southern America","Brazil","Maranhão","Ilha São Luiz, Brasil. Maranhão: island of São Luiz","-44.14","-2.36",NA,"usbgn; Vine.","CONV002332",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-44.14","-2.36","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Martius","33'881'",NA,NA,"Southern America","Brazil",NA,"Rio Negro, Brazil, Rio Negro, sylvis ad Japurifé [rendered as Sapura by Choisy in protologue].","-59.916667","-3.133333",NA,"not in usbgn or fuzzy as Suparafe, Sapirafe, Japirafe, or Japurafe. coordinates from USBGN entered for Rio Negro.","CONV021243",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-59.916667","-3.133333","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Belo-Moura, D","s.n.",NA,NA,"Southern America","Brazil","Pernambuco","São Lorenço, estrada da Mata da Pedra Grande.",NA,NA,NA,"localities not found in USBGN; Capoeira, cipó - trepadeira com flores amarelas.","CONV018647",NA,NA,NA,NA,NA,"Wood, JRI",NA,NA,NA,NA,"2014","08","13",NA,"PEUFR23835",NA,NA,NA,"voucher",NA,NA
"305","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Franco, EA","67",NA,NA,"Southern America","Brazil","Piauí","Quilombo Olho D'água dos Pires","-42.378889","-3.863333",NA,"Erva trepadeira, flor marron.","CONV016561",NA,NA,"Esperantina",NA,NA,"Wood, JRI",NA,NA,"-42.378889","-3.863333","2014",NA,NA,NA,"83972",NA,NA,NA,"voucher",NA,NA
"306","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Coradin; Cordeiro dos R.","628","1977","10","Southern America","Brazil","Roraima","Boa Vista, Brasil. Roraima: 65 km NW of Boa Vista, within a radius of 15 km from the village of Taiano. Along roads and in agricultural fields. Weedy habitats. Dry sandy-clay soil.","-60.4","2.49",NA,"usbgn; Vine. Flowers yellow.","CONV002348",NA,"11",NA,NA,NA,"Staples, G",NA,NA,"-60.4","2.49","2016","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"307","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002327",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002330",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Anderson, WR","7008","1973","03","Southern America","Brazil","Goiás","Monte Alegre de Goias, Brasil. Goiás: 25 km by road SW of Monte Alegro de Goias. northern spur of Serra Atalaia. Cerrado and rocky hillside.","-47.1","-13.14",NA,"locality not in usbgn or fuzzy; Vine; corolla bright yellow.","CONV019562",NA,"13",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-47.1","-13.14","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Faria, JEQ; Zanatta, MRV; Villarroel, D","3565","2013","05","Southern America","Brazil","Mato Grosso","Estrada de terra de Conquista d'Oeste para Vila Bela da Santíssima Trindade","-59.8025","-14.501389",NA,"Cipó trepador 2m. Flor amarela, verticilos férteis brancos. Fruto verde acastanhado, maduro deiscente negro; Mata seca antropizada, borda de estrada","CONV015141",NA,"18","Conquista d'Oeste",NA,NA,"Staples, G",NA,NA,"-59.8025","-14.501389","2016","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Froés, RL","1764","1932","07","Southern America","Brazil","Maranhão","Maracassumé, Brasil. Maranhão: Maracassumé River region, Capoeira, Río Grande. on terra firma.","-45.56","-2.03",NA,"usbgn; Vine,","CONV002326",NA,"12",NA,NA,NA,"Staples, G",NA,NA,"-45.56","-2.03","1983","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Macedo","317","1946","04","Southern America","Brazil","Minas Gerais","Ituiutaba, Brasil. Minas Gerais. Ituiutaba","-49.28","-18.58",NA,"usbgn","CONV002337",NA,"20",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-49.28","-18.58","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Macedo","317","1946","04","Southern America","Brazil","Minas Gerais","Ituiutaba, Brasil. Minas Gerais. Ituiutaba","-49.28","-18.58",NA,"usbgn","CONV002336",NA,"20",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-49.28","-18.58","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, AM; Simão-Bianchini, R","525","1992","07","Southern America","Brazil","Pernambuco","Pau d'Alho, BR - PE - Paudalho - corrego do Verde.","-35.173889","-7.898889",NA,"trepadeira, flores amarelas, frutos maduros","CONV018650",NA,"27",NA,NA,NA,"Staples, G",NA,NA,"-35.173889","-7.898889","2016","05",NA,NA,"PEUFR13180",NA,NA,NA,"voucher",NA,NA
"315","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Eugenio S.J., J","1032","1938","05","Southern America","Brazil","Ceará","Azevedo, Brasil. Ceará: Sitio B. Inácio de Azevedo.","-40.04","-5.13",NA,"usbgn","CONV002388",NA,"02",NA,NA,NA,"Staples, G",NA,NA,"-40.04","-5.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Lindman","A3174","1894","03","Southern America","Brazil","Mato Grosso","Santa Cruz de Barra, Brasil. Mato Grosso: Santa Cruz de Barra.",NA,NA,NA,"too many 'Sant Cruz' localities in Mato Grosso","CONV002335",NA,"25",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Maas, PJM; Maas, H","471","1971","09","Southern America","Brazil","Amazonas","Manaus, Brasil. Amazonas: roadside 5 km N of Manaus","-60.0131","-3.0648",NA,"usbgn; Vine with yellow flowers.","CONV002319",NA,"28",NA,NA,NA,"Staples, G",NA,NA,"-60.0131","-3.0648","1981","08",NA,NA,"35021",NA,NA,NA,"voucher",NA,NA
"318","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Austin, DF; Nauman, CE; Nelson, B; Prince, S","6948","1979","09","Southern America","Brazil","Pará","Salinópolis, Brasil Pará: road to Atalaia beach from Salinopolis. on a fence and up trees in fields.","-47.2","-0.37",NA,"usbgn; Vine; flowers opening at 9:30 a.m., yellow.","CONV021246",NA,"23",NA,NA,NA,"Staples, G",NA,NA,"-47.2","-0.37","1986","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Irwin, HS; Maxwell, H; Wasshausen, DC","21754","1968","03","Southern America","Brazil","Goias","Paraíso, ca 24 km S of, Outcrops and rocky slopes, ca 24 km S of Paraíso, Goiás.",NA,NA,NA,"Twining herb ca. 3m long. Corolla yellow.","CONV014116",NA,"24",NA,NA,NA,"Staples, G",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Rosa, NA; Santos, MR","1829","1977","04","Southern America","Brazil","Pará","Munguba, Brasil. Ter. F. de Amapá: Munguba, a 2 km da Perimetral Norte, sabracada de fogo ha muitos anos anteriores terreno suavamente ondulado de pigarra granulado.","-52.416667","-0.9",NA,"many places with locality name Munguba but none in Amapá, usbgn [actually colelctor must have been over the border in Para]; Cipó sobre arbusto; flores amarelas, raiz tuberosa.","CONV002313",NA,"24",NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-52.416667","-0.9","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Miranda, AM; Simão-Bianchini, R","525","1992","07","Southern America","Brazil","Pernambuco","Pau d'Alho, BR - PE - Paudalho - corrego do Verde.","-35.173889","-7.898889",NA,"trepadeira, flores amarelas, frutos maduros","CONV019566",NA,"27",NA,NA,NA,"Staples, G",NA,NA,"-35.173889","-7.898889","2016","05",NA,NA,"HUEFS38134",NA,NA,NA,"voucher",NA,NA
"322","2018-04-26 14:55:38-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Prance, GT; Philcox, D; Forero, E; Coelho, L; Ramos, JF; Farias, LG","5181","1968","06","Southern America","Brazil","Rondonia","Jaciparaná, Brasil. Rondonia: Cerrado between Jaciparaná and Rio Madeira.","-64.23","-9.15",NA,"usbgn; Herbaceous climber, in fruit without leaves, calyx cream, turning brown, carpel walls transparent, seeds black.","CONV002345",NA,"25",NA,NA,NA,"Nee, M",NA,NA,"-64.23","-9.15","1992",NA,NA,NA,"21941",NA,NA,NA,"voucher",NA,NA
"323","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Guedes","675","1897","06","Southern America","Brazil","Pará","Belém, Brasil. Pará: Belém, Museu","-48.29","-1.27",NA,"usbgn","CONV013506",NA,NA,NA,NA,NA,"Staples, G",NA,NA,"-48.29","-1.27","2016","04","22",NA,"11314",NA,NA,NA,"voucher",NA,NA
"324","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Spruce","698","1850","05","Southern America","Brazil","Pará","Santarém, Brasil. Pará: in vicinibus Santarém","-54.72","-2.43",NA,"coordinates given from Wikipedia","CONV002342",NA,NA,NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-54.72","-2.43","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Spruce","698","1850","05","Southern America","Brazil","Pará","Santarém, Brasil. Pará: in vicinibus Santarém","-54.72","-2.43",NA,"coordinates given from Wikipedia","CONV002344",NA,NA,NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-54.72","-2.43","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2018-04-26 14:55:39-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Operculina","hamiltonii","Operculina hamiltonii","(G.Don) D.F.Austin & Staples","Spruce","698","1850","05","Southern America","Brazil","Pará","Santarém, Brasil. Pará: in vicinibus Santarém","-54.72","-2.43",NA,"coordinates given from Wikipedia","CONV002343",NA,NA,NA,NA,NA,"Staples, G; Austin, DF",NA,NA,"-54.72","-2.43","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
