"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","county","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2408","2020-08-31 09:03:01-03","INPA","INPA","271505","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Zartman, CE","9697","2014","08","24","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0271505","Serra do Aracá, Descida do cume.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-63.332306","0.867806",NA,"Prance, GT","balsamifera","1200","1200","Barcelos",NA,NA,NA,"2018","-63.332306","0.867806","08",NA,NA,NA,NA,NA,NA
"2409","2020-08-31 09:03:01-03","INPA","INPA","275325","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Komura, DL","1806","2013","12","07","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0275325","Serra do Tepequém","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.756389","3.763333",NA,"Prance, GT","balsamifera","604","604","Amajari",NA,NA,NA,"2018","-61.756389","3.763333","08",NA,NA,NA,NA,NA,NA
"2410","2020-08-31 09:03:01-03","INPA","INPA","276901","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Revilla, J","12707","2016","10","25","Southern America","Brasil","Pará",NA,NA,NA,"INPA0276901","Fazenda Bacuri, Aos arredores da fazenda Bacuri","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-46.665767","-1.0464",NA,"Prance, GT","balsamifera",NA,NA,"Augusto Corrêa",NA,NA,NA,"2018","-46.665767","-1.0464","08",NA,NA,NA,NA,NA,NA
"2411","2020-08-31 09:03:01-03","INPA","INPA","278404","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Holanda, ASS","545","2012","10","20","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0278404","Parque Nacional do Viruá, Estrada perdida","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.643611","1.738611",NA,"Prance, GT","balsamifera",NA,NA,"Caracaraí",NA,NA,NA,"2018","-61.643611","1.738611","08",NA,NA,NA,NA,NA,NA
"2412","2020-08-31 09:03:01-03","INPA","INPA","275392","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Holanda, ASS","793","2015","08","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0275392","Rio Abacaxis, Igarapé do Socoró. Campina Socoró","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-58.577306","-4.283111",NA,"Prance, GT","balsamifera",NA,NA,"Maués",NA,NA,NA,"2018","-58.577306","-4.283111","08",NA,NA,NA,NA,NA,NA
"2413","2020-08-31 09:03:01-03","INPA","INPA","278406","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Holanda, ASS","549","2012","10","20","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0278406","Parque Nacional do Viruá, Estrada perdida","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.644444","1.739167",NA,"Prance, GT","balsamifera",NA,NA,"Caracaraí",NA,NA,NA,"2018","-61.644444","1.739167","08",NA,NA,NA,NA,NA,NA
"2414","2020-08-31 09:03:01-03","INPA","INPA","278410","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Holanda, ASS","553","2012","10","20","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0278410","Parque Nacional do Viruá, Estrada perdida","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.643889","1.738611",NA,"Prance, GT","balsamifera",NA,NA,"Caracaraí",NA,NA,NA,"2018","-61.643889","1.738611","08",NA,NA,NA,NA,NA,NA
"2415","2020-08-31 09:03:01-03","INPA","INPA","33069","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Prance, GT","14853","1971","09","25","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0033069","Rio Cuieras just below mouth of Rio Brancinho, Riuo Cuieras just below mouth of rio Brancinho","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.454101","-2.744598",NA,"Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.454101","-2.744598","08",NA,NA,NA,NA,NA,NA
"2416","2020-08-31 09:03:01-03","INPA","INPA","41208","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Prance, GT","17904","1973","09","14","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0041208","Boca of Rio Brancinho, 2 km below, 2 Km from rio Cuieras at 2 Km below mouth of rio Brancinho","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.557042","-2.772992","INPA0041208 INPA0041208_e INPA0041208_e1","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.557042","-2.772992","08",NA,NA,NA,NA,NA,NA
"2417","2020-08-31 09:03:01-03","INPA","INPA","43622","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","9428","1974","06","23","Southern America","Brasil","Pará",NA,NA,NA,"INPA0043622","Aeroporto de Cachimbo., Aeroporto de Cachimbo","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-54.8","-9",NA,"Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-54.8","-9","08",NA,NA,NA,NA,NA,NA
"2418","2020-08-31 09:03:01-03","INPA","INPA","50096","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Vilhena, R","49","1975","03","14","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0050096","BR 174, km 130, Campina das Pedras, Campina de Pedras, Km 30, estrada Manaus-Caracaraí","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.1","-1.83","INPA0050096 INPA0050096_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.1","-1.83","08",NA,NA,NA,NA,NA,NA
"2419","2020-08-31 09:03:01-03","INPA","INPA","50548","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Boschwezen","5827","1922","05","05","Southern America","Suriname",NA,NA,NA,NA,"INPA0050548",NA,"Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.",NA,NA,"INPA0050548 INPA0050548_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2420","2020-08-31 09:03:01-03","INPA","INPA","52410","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Vilhena, R","60","1975","06","04","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0052410","Ponta Negra, Campina da Ponta Negra","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.1","-3.05","INPA0052410 INPA0052410_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-60.1","-3.05","08",NA,NA,NA,NA,NA,NA
"2421","2020-08-31 09:03:01-03","INPA","INPA","53246","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Albuquerque, BWP de","1166","1975","10","07","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0053246","Ponta Negra, Ponta Negra","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.1","-3.05","INPA0053246 INPA0053246_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-60.1","-3.05","08",NA,NA,NA,NA,NA,NA
"2422","2020-08-31 09:03:01-03","INPA","INPA","55461","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Absy, ML","74","1976","03","13","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0055461","Igarapé Preto, Igarpé Preto. Terra firme.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-63.3281","0.83694","INPA0055461 INPA0055461_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-63.3281","0.83694","08",NA,NA,NA,NA,NA,NA
"2423","2020-08-31 09:03:01-03","INPA","INPA","61399","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Mota, CDA da","INPA61399","1976","08","10","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0061399","Nova Prainha, RADAM/BRASIL, SB-20-ZB, Nova Prainha, SB-20-ZB-PTo. 05, campo alagável.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.4","-7.266667","INPA0061399 INPA0061399_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.4","-7.266667","08",NA,NA,NA,NA,NA,NA
"2424","2020-08-31 09:03:01-03","INPA","INPA","73318","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Nascimento, JR do","271a","1977","09","16","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0073318","BR 174, km 39, EEST, Estrada Manaus-caracaraí, Km 46. Reserva Experimental de Silvicultura Tropical","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.038889","-2.597222","INPA0073318 INPA0073318_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.038889","-2.597222","08",NA,NA,NA,NA,NA,NA
"2425","2020-08-31 09:03:01-03","INPA","INPA","7524","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","1210","1959","07",NA,"Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0007524","Parque 10., Parque 10","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.016667","-3.066667","INPA0007524 INPA0007524_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-60.016667","-3.066667","08",NA,NA,NA,NA,NA,NA
"2426","2020-08-31 09:03:01-03","INPA","INPA","46496","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Campbell, DG","P22536","1974","06","06","Southern America","Brasil","Pará",NA,NA,NA,"INPA0046496","Rio Mapuera, Basin of Rio Trombetas, 25 Km. Up the Rio Mapuera.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.2","-2.35","INPA0046496 INPA0046496_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-61.2","-2.35","08",NA,NA,NA,NA,NA,NA
"2427","2020-08-31 09:03:01-03","INPA","INPA","4064","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Coêlho, LF","INPA4064","1956","08","09","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0004064","Igarapé dos Franceses, Mata do igarapé dos Franceses","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.047222","-3.169444","INPA0004064 INPA0004064_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-60.047222","-3.169444","08",NA,NA,NA,NA,NA,NA
"2428","2020-08-31 09:03:01-03","INPA","INPA","80960","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Mota, CDA da","3073","1978","12","11","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0080960","Cachoeira de São Gabriel da Cachoeira, Rio Negro, margem direita da cachoeira de São Gabriel, campina","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-67.1","-0.12","INPA0080960 INPA0080960_e","Prance, GT","balsamifera",NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,"2018","-67.1","-0.12","08",NA,NA,NA,NA,NA,NA
"2429","2020-08-31 09:03:01-03","INPA","INPA","82087","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Revilla, J","4121","1978","04","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0082087","Praia Grande, Rio Negro.Praia Grande","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.533333","-3.033333","INPA0082087 INPA0082087_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.533333","-3.033333","08",NA,NA,NA,NA,NA,NA
"2430","2020-08-31 09:03:01-03","INPA","INPA","83571","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rosa, NA","2241","1978","01","27","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0083571","Serra do Aracá, Serra Aracá ou Serra Natal","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-63.374591","0.901657",NA,"Prance, GT","balsamifera","3000","3000","Barcelos",NA,NA,NA,"2018","-63.374591","0.901657","08",NA,NA,NA,NA,NA,NA
"2431","2020-08-31 09:03:01-03","INPA","INPA","84308","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Schmidt, H","9681","1979","03","28","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0084308","Boca do Rio Tupé, Rio Negro, boca do rio Tupé","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.25","-2.8","INPA0084308 INPA0084308_e","Prance, GT","balsamifera",NA,NA,NA,NA,NA,NA,"2018","-60.25","-2.8","08",NA,NA,NA,NA,NA,NA
"2432","2020-08-31 09:03:01-03","INPA","INPA","85275","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Madison, M","PFE690","1978","10","26","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0085275","Foz do Rio Curicuriari, Na Foz do rio Curicuriari. Mata de terra firme, solo arenoso, independente.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-66.858106","-0.231284","INPA0085275 INPA0085275_e INPA0085275_e1","Prance, GT","balsamifera",NA,NA,"São Gabriel da Cachoeira",NA,NA,NA,"2018","-66.858106","-0.231284","08",NA,NA,NA,NA,NA,NA
"2433","2020-08-31 09:03:01-03","INPA","INPA","86415","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Maia, LA","184","1979","06","29","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0086415","Cemiterio do Castelo, Cemiterio do Castelo, acima de Barcelos, abaixo de Tupuruquara","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-63.62","-0.58","INPA0086415 INPA0086415_e INPA0086415_e1","Prance, GT","balsamifera",NA,NA,"Barcelos",NA,NA,NA,"2018","-63.62","-0.58","08",NA,NA,NA,NA,NA,NA
"2434","2020-08-31 09:03:01-03","INPA","INPA","9498","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","2154c","1961","07","06","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0009498","Estrada de Cachoeira Alta do Tarumã., Estrada de Cachoeira Alta do Tarumã","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.03","-2.87","INPA0009498 INPA0009498_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-60.03","-2.87","08",NA,NA,NA,NA,NA,NA
"2435","2020-08-31 09:03:01-03","INPA","INPA","95535","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Oren, DC","4","1980","06","18","Southern America","Brasil","Pará",NA,NA,NA,"INPA0095535","Km 18 da estrada PA 263, Km 18 da estrada PA 263","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-49.7","-3.716667","INPA0095535 INPA0095535_e","Prance, GT","balsamifera",NA,NA,"Tucuruí",NA,NA,NA,"2018","-49.7","-3.716667","08",NA,NA,NA,NA,NA,NA
"2436","2020-08-31 09:03:01-03","INPA","INPA","96028","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","1860","1980","08","27","Southern America","Brasil","Pará",NA,NA,NA,"INPA0096028","Rio Trombetas, Rio Trombetas, margem direita. Porto Trombetas, estrada da Mina Km 7, margem direita","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-55.8658","-1.7658","INPA0096028 INPA0096028_e","Prance, GT","balsamifera",NA,NA,"Oriximinã",NA,NA,NA,"2018","-55.8658","-1.7658","08",NA,NA,NA,NA,NA,NA
"2437","2020-08-31 09:03:01-03","INPA","INPA","96655","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","2307","1980","09","08","Southern America","Brasil","Pará",NA,NA,NA,"INPA0096655","Rio Paru do Oeste, Rio Paru do Oeste, entre cachoeira Pancada e rio Trombetas.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-56.080144","-1.348619","INPA0096655 INPA0096655_e INPA0096655_e1","Prance, GT","balsamifera",NA,NA,"Oriximiná",NA,NA,NA,"2018","-56.080144","-1.348619","08",NA,NA,NA,NA,NA,NA
"2438","2020-08-31 09:03:01-03","INPA","INPA","94958","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","1457","1980","07","11","Southern America","Brasil","Pará",NA,NA,NA,"INPA0094958","Rio Trombetas, Rio Trombetas, margem direita ao Norte da Mineração Santa Patricia, campina do Monte Branco.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-56.609028","-2.260214","INPA0094958 INPA0094958_e INPA0094958_e1","Prance, GT","balsamifera",NA,NA,"Oriximiná",NA,NA,NA,"2018","-56.609028","-2.260214","08",NA,NA,NA,NA,NA,NA
"2439","2020-08-31 09:03:01-03","INPA","INPA","94082","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","10228","1980","08","19","Southern America","Brasil","Pará",NA,NA,NA,"INPA0094082","Estrada Tucurui-Goianesia, a margem direita do rio, Estrada Tucuruí-Goianésia, à margem direita do rio Tocantins","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-49.371566","-3.771041",NA,"Prance, GT","balsamifera",NA,NA,"Tucuruí",NA,NA,NA,"2018","-49.371566","-3.771041","08",NA,NA,NA,NA,NA,NA
"2440","2020-08-31 09:03:01-03","INPA","INPA","8075","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","1712","1960","07","24","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0008075","AM 010, Km 19., Estrada Manaus-Itacoatiara, Km 19","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-58.898422","-2.565295","INPA0008075 INPA0008075_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,NA,NA,"2018","-58.898422","-2.565295","08",NA,NA,NA,NA,NA,NA
"2441","2020-08-31 09:03:01-03","INPA","INPA","76351","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rylands, AB","55","1978","05","18","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0076351","Núcleo de Pesquisa INPA/ARIPUANÃ., No lado esquerdo do rio Aripuanã, em frente do Núcleo do INPA, 3 Km subindo a estrada do rio Branco.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-59.459400177002","-10.1667003631592","INPA0076351 INPA0076351_e INPA0076351_e1","Prance, GT","balsamifera",NA,NA,"Aripuanã",NA,"273871","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2442","2020-08-31 09:03:01-03","INPA","INPA","4323","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Rodrigues, WA","213","1956","11","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0004323","Rio Uatumã. Barreira do Baracarí., Rio Uatumã. Barreira do Baracarí","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-58.021900177002","-2.7488899230957","INPA0004323 INPA0004323_e","Prance, GT","balsamifera",NA,NA,"Itapiranga",NA,"144800","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2443","2020-08-31 09:03:01-03","INPA","INPA","73416","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Nascimento, JR do","370a","1977","09","22","Southern America","Brasil","Amazonas",NA,NA,NA,"INPA0073416","Material coletado na campina que fica no fim da picada da fenologia na Reserva Experimental","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-60.0250015258789","-3.10193991661072","INPA0073416 INPA0073416_e","Prance, GT","balsamifera",NA,NA,"Manaus",NA,"138090","auto","2018",NA,NA,"08",NA,NA,NA,NA,NA,NA
"2444","2020-08-31 09:03:01-03","INPA","INPA","220251","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Cavalcanti, TB","2609","2000","10","03","Southern America","Brasil","Goiás",NA,NA,NA,"INPA0220251","Campinacu, 8 Km do estádio de futebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava. Área de influência da AHE Cana Brava, influência direta.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-48","-13","INPA0220251 INPA0220251_e","Holanda, ASS","balsamifera","460","460",NA,NA,NA,NA,"2012","-48","-13",NA,NA,NA,NA,NA,NA,NA
"2445","2020-08-31 09:03:01-03","INPA","INPA","242118","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Cavalcanti, TB","2609","2000","10","03","Southern America","Brasil","Goiás",NA,NA,NA,"INPA0242118","Campinacu, 8 Km do estádio de futebol de Minaçu, na estrada para o canteiro de obras da AHE Cana Brava. Área de influência da AHE Cana Brava, influência direta.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-48","-13","INPA0242118_nd","Holanda, ASS","balsamifera","460","460",NA,NA,NA,NA,"2012","-48","-13",NA,NA,NA,NA,NA,NA,NA
"2446","2020-08-31 09:03:01-03","INPA","INPA","258296","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","12787","2007","05","05","Southern America","Brasil","Pará",NA,NA,NA,"INPA0258296","Base Aérea Brigad. Velloso da Serra do Cachimbo, Campina, a 3 Km da base.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-54.54","-9.73","INPA0258296 INPA0258296_e","Prance, GT","balsamifera","450","450","Novo Progresso",NA,NA,NA,"2018","-54.54","-9.73","08",NA,NA,NA,NA,NA,NA
"2447","2020-08-31 09:03:01-03","INPA","INPA","158553","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Silva, NT da","5248","1980","06","25","Southern America","Brasil","Pará",NA,NA,NA,"INPA0158553","Área da água azul, Área da água azul","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-52.2","-0.8","INPA0158553 INPA0158553_e","Prance, GT","balsamifera",NA,NA,"Almeirim",NA,NA,NA,"2018","-52.2","-0.8","08",NA,NA,NA,NA,NA,NA
"2448","2020-08-31 09:03:01-03","INPA","INPA","194077","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","11584","1998","05","13","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0194077","BR 174, 5 km de BV-8 Norte, Cachoeira dos Macacos, BR - 174, a 15 Km de BV-8 em direção Norte, Cachoeira dos Macacos","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.233333","4.716667","INPA0194077 INPA0194077_e","Prance, GT","balsamifera",NA,NA,"Pacaraima",NA,NA,NA,"2018","-61.233333","4.716667","08",NA,NA,NA,NA,NA,NA
"2449","2020-08-31 09:03:01-03","INPA","INPA","180651","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Nee, MH","34494","1987","03","25","Southern America","Brasil","Rondônia",NA,NA,NA,"INPA0180651","W of rio Cautarinho, 6 km, N of hwy. BR 429.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-63.45","-12.016667","INPA0180651 INPA0180651_e","Prance, GT","balsamifera",NA,NA,"Costa Marques",NA,NA,NA,"2018","-63.45","-12.016667","08",NA,NA,NA,NA,NA,NA
"2450","2020-08-31 09:03:01-03","INPA","INPA","150647","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Thomas, WW","4156","1985","10","03","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0150647","Along BR080 ca. 94 km E of jct. with BR163., Sinop & Colider. Along BR 080, ca. 94 Km E of jct with BR 163. Cerradão forest in the Serra Formosa range.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-54.133333","-10.45","INPA0150647 INPA0150647_e","Prance, GT","balsamifera",NA,NA,"Sinop & Colider",NA,NA,NA,"2018","-54.133333","-10.45","08",NA,NA,NA,NA,NA,NA
"2451","2020-08-31 09:03:01-03","INPA","INPA","112248","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Amaral, IL do","860","1983","04","21","Southern America","Brasil","Mato Grosso",NA,NA,NA,"INPA0112248","Estrada Santarém-Cuiabá, BR 163, Km 163","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-54.916667","-9.583333","INPA0112248 INPA0112248_e INPA0112248_e1 INPA0112248_ex","Prance, GT","balsamifera",NA,NA,"Colider",NA,NA,NA,"2018","-54.916667","-9.583333","08",NA,NA,NA,NA,NA,NA
"2452","2020-08-31 09:03:01-03","INPA","INPA","112334","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Amaral, IL do","943","1983","04","25","Southern America","Brasil","Pará",NA,NA,NA,"INPA0112334","Estrada Santarém-Cuiabá, BR 163, Km 794, Serra do Cachimbo, base aérea","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-54.9","-9.366667","INPA0112334 INPA0112334_e","Prance, GT","balsamifera",NA,NA,"Itaituba",NA,NA,NA,"2018","-54.9","-9.366667","08",NA,NA,NA,NA,NA,NA
"2453","2020-08-31 09:03:01-03","INPA","INPA","208006","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ferreira, CAC","12093","2000","08","17","Southern America","Brasil","Pará",NA,NA,NA,"INPA0208006","Rio Aneurá, Rio Aneurá, margem direita","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-50.416667","-2","INPA0208006 INPA0208006_e","Prance, GT","balsamifera",NA,NA,"Oeiras do Pará",NA,NA,NA,"2018","-50.416667","-2","08",NA,NA,NA,NA,NA,NA
"2454","2020-08-31 09:03:01-03","INPA","INPA","167673","S","Plantae","Humiriaceae","Humiria","balsamifera","Humiria balsamifera balsamifera","Ratter, JA","5730","1987","03","17","Southern America","Brasil","Roraima",NA,NA,NA,"INPA0167673","Ilha de Maracá, SEMA Ecological Station.","Dicotyledon Com-Clade","Malpighiales","(Aubl.) J.St.-Hil.","-61.416667","3.366667","INPA0167673 INPA0167673_e","Prance, GT","balsamifera",NA,NA,"Alto Alegre",NA,NA,NA,"2018","-61.416667","3.366667","08",NA,NA,NA,NA,NA,NA
