"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"936","2013-02-13 05:33:00-02","MO","MOBOT","941918","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Mario Saldias P.|René Guillén V.|Bonifacio Mostacedo C.|Antony Jardim|E. Ramos|M. Peña-Chocarro|Durán","1993","8","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) DC.","J.J. Wurdack (US)","Saldias Paz 3009","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento viejo Los Fierros. 1 km N de el puente Los Cepes, sobre el camino a la meseta. Bosque alto de pie de monte.","-60.82833","-14.57472","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2012-11-28 14:20:00-02","MO","MOBOT","100546618","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","C.A. Cid Ferreira","1983","6","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) DC.","J. Wurdack","Cid Ferreira 3971","Amazonas","Borba","Bacia do rio Amazonas, rio Canumã afluente do rio Madeira, igarapé das Onças, 3 km ao Norte da vila de Canumã.","-59.5938987731934","-4.38778018951416",NA,NA,NA,NA,"270195","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"938","2011-10-24 04:58:00-02","MO","MOBOT","3248335","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","L.O. Adão Teixeira","1982","5","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) DC.","S. Renner","Teixeira 190","Amazonas",NA,"Município de Humaitá, estrada Humaitá-Porto Velho km 60, Mata de terra firme, latossolo amarelo.","-63.00046","-8.00035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2010-11-23 06:39:00-02","MO","MOBOT","1804867","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Doorjoohan Gopaul|V. James","1991","2","11","South America","Guyana",NA,NA,NA,NA,NA,NA,"(L.) DC.","J.J. Wurdack","Jansen-Jacobs 2547","Rupununi",NA,"Kuyuwini Landing, Kuyuwini River. Savanna","-59.25","2.16666","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","2008-05-27 22:02:00-03","MO","MOBOT","1711593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Alan Perry|E. Cuéllar","1992","3","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) DC.","S. Renner (MO)","Perry 835","Santa Cruz","Velasco","14 km SE del Estacion Flor de Oro, cerca Rio Itenez, P.N. Noel Kempff Mercado.","-61","-13.5","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2014-04-11 08:22:00-03","MO","MOBOT","100700449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cynthia A. Sothers|C. Fernandes da Silva|P. A. Costa Lima Assunção","1996","5","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) DC.","S. Renner","Sothers 870","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.9666667","-2.8833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"942","2008-05-27 22:02:00-03","MO","MOBOT","3299609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea mucronata","James L. Zarucchi","1983","7","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Desr.) Cogn.","J.J. Wurdack","Zarucchi 2926","Amazonas",NA,"Mun. de Axinim, basin of Rio Abacaxis, lower Rio Paca ca 1 km from its confluence with the Rio Marimari.","-58.96666","-4.11666",NA,NA,NA,"mucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2008-05-27 22:02:00-03","MO","MOBOT","3299609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea mucronata","James L. Zarucchi","1983","7","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Desr.) Cogn.","J.J. Wurdack","Zarucchi 2926","Amazonas",NA,"Mun. de Axinim, basin of Rio Abacaxis, lower Rio Paca ca 1 km from its confluence with the Rio Marimari.","-58.96666","-4.11666",NA,NA,NA,"mucronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2020-08-31 09:06:47-03","INPA","INPA","172098","S","Plantae","Melastomataceae","Miconia","francavillana","Miconia francavillana","Lindeman, JC","1980","09","19","Southern America","Suriname",NA,NA,NA,"INPA0172098","Dicotyledon Com-Clade","Myrtales","Cogn.","Jansen-Jacobs, MJ","486",NA,NA,"Area of Kabalebo Dam Project, distr. Nickerie","-57.5","-4.083333","30","30","INPA0172098 INPA0172098_e",NA,NA,NA,"-57.5","-4.083333",NA,"1991",NA,NA,NA,NA,NA,NA,NA
"945","2021-01-10 20:46:45-03","INPA","INPA","230655","S","Plantae","Melastomataceae","Miconia","francavillana","Miconia francavillana","Silva, HCH",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"INPA0230655","Dicotyledon Com-Clade","Myrtales","Cogn.",NA,"117","Pernambuco","Igarassu","Mata da Usina São José. Borda e interior plano. Floresta ombrófila densa das terras baixas. Solo areno argiloso, com pouca serrapilheira.","-35.002778","-7.838889","110","110","INPA0230655 INPA0230655_e",NA,NA,NA,"-35.002778","-7.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2020-08-31 09:06:49-03","INPA","INPA","103926","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Teixeira, LOA","1982","05","03","Southern America","Brasil",NA,NA,NA,"INPA0103926","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"190","Amazonas","Humaitá","Estrada Humaitá-Porto Velho, Km 60","-63","-8",NA,NA,"INPA0103926 INPA0103926_e",NA,NA,NA,"-63","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2020-08-31 09:06:49-03","INPA","INPA","234999","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Martins, MV","2010","07","20","Southern America","Brasil",NA,NA,NA,"INPA0234999","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Cangani, KG","133","Roraima","Caracaraí","Parque Nacional do Viruá, Trilha de acesso as grade do PPBio.","-61.022222","-1.827472",NA,NA,"INPA0234999 INPA0234999_e INPA0234999_nd",NA,NA,NA,"-61.022222","-1.827472",NA,"2013",NA,NA,NA,NA,NA,NA,NA
"948","2020-08-31 09:06:49-03","INPA","INPA","144174","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Cordeiro, I dos R.","1985","06","14","Southern America","Brasil",NA,NA,NA,"INPA0144174","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","7","Amazonas","Barcelos","Serra do Aracá, 7 Km ao S do Equador, estrada Manaus-Caracaraí (BR 174)","-60.666667","-0.083333",NA,NA,"INPA0144174 INPA0144174_e INPA0144174_nd INPA0144174_num",NA,NA,NA,"-60.666667","-0.083333",NA,"1991",NA,NA,NA,NA,NA,NA,NA
"949","2020-08-31 09:06:49-03","INPA","INPA","185150","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Macêdo, M","1995","05","28","Southern America","Brasil",NA,NA,NA,"INPA0185150","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Goldenberg, R","4175","Mato Grosso","Nova Mutum","Nova Mutum, Próximo ao rio Arinos, Nova Mutum.","-55.5","-12.2",NA,NA,"INPA0185150 INPA0185150_e INPA0185150_e1 INPA0185150_nd INPA0185150_num",NA,NA,NA,"-55.5","-12.2",NA,"2011","06",NA,NA,NA,NA,NA,NA
"950","2020-08-31 09:06:49-03","INPA","INPA","113182","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, MN da","1983","04","22","Southern America","Brasil",NA,NA,NA,"INPA0113182","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","63","Pará","Itaituba","Serra do Cachimbo, BR 163, Serra do Cachimbo, estrada Santarém-Cuiabá, BR 163, Km 771","-55.9","-4.6",NA,NA,"INPA0113182 INPA0113182_e INPA0113182_nd",NA,NA,NA,"-55.9","-4.6",NA,"1986",NA,NA,NA,NA,NA,NA,NA
"951","2020-08-31 09:06:49-03","INPA","INPA","128439","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Hill, SR","1983","07","08","Southern America","Brasil",NA,NA,NA,"INPA0128439","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","12987","Amazonas","Maués","Rio Abacaxis, Axinim, Rio Abacaxis, across from Axinim, Fazenda of Francisco Ceará","-58.683333","-4.166667",NA,NA,"INPA0128439 INPA0128439_e INPA0128439_nd",NA,NA,NA,"-58.683333","-4.166667",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"952","2020-08-31 09:06:49-03","INPA","INPA","125709","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Strudwick, JJ","1981","08","07","Southern America","Brasil",NA,NA,NA,"INPA0125709","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","4296","Pará",NA,"Sete Varas airstrip on Rio Curua","-55.533333","-1.583333",NA,NA,"INPA0125709 INPA0125709_e",NA,NA,NA,"-55.533333","-1.583333",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"953","2020-08-31 09:06:49-03","INPA","INPA","137357","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Strudwick, JJ","1981","07","24","Southern America","Brasil",NA,NA,NA,"INPA0137357","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","3490","Pará",NA,"Macau airstrip, 1 1/2 hours upstream from Lageira airstrip, on Rio Maicuru","-54.433333","-0.916667","800","800","INPA0137357 INPA0137357_e INPA0137357_nd",NA,NA,NA,"-54.433333","-0.916667",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"954","2020-08-31 09:06:49-03","INPA","INPA","26665","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Prance, GT","1969","01","31","Southern America","Brasil",NA,NA,NA,"INPA0026665","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"9528","Roraima","Boa Vista","BR174, Boa Vista-Caracaraí road (BR 174), 68 Km S of Boa Vista","-61.1","1.6",NA,NA,"INPA0026665 INPA0026665_e",NA,NA,NA,"-61.1","1.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","2020-08-31 09:06:49-03","INPA","INPA","26618","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Prance, GT","1969","01","25","Southern America","Brasil",NA,NA,NA,"INPA0026618","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"9481","Roraima","Cantá","Serra da Lua, Upper slopes of Serra da Lua","-60.183333","2.416667","1200","1300","INPA0026618 INPA0026618_e",NA,NA,NA,"-60.183333","2.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","2020-08-31 09:06:49-03","INPA","INPA","195408","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Hopkins, MJG","1987","12","23","Southern America","Brasil",NA,NA,NA,"INPA0195408","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Goldenberg, R","986","Roraima","Alto Alegre","Serra de Tapequém., Serra de Tapequém. South side of plateau","-61.666667","3.833333","600","600","INPA0195408 INPA0195408_e INPA0195408_nd INPA0195408_num",NA,NA,NA,"-61.666667","3.833333",NA,"2011",NA,NA,NA,NA,NA,NA,NA
"957","2020-08-31 09:06:49-03","INPA","INPA","208784","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Grogan, J","1997","11","08","Southern America","Brasil",NA,NA,NA,"INPA0208784","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"276","Pará",NA,"Pau D'Árco","-50.033333","-7.816667",NA,NA,"INPA0208784 INPA0208784_e",NA,NA,NA,"-50.033333","-7.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","2021-01-10 20:46:45-03","INPA","INPA","27519","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Castellanos, A","1963","01","25","Southern America","Brasil",NA,NA,NA,"INPA0027519","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Renner, SS","INPA27519","Amazonas","Manaus","Ponta Negra, Ponta Negra","-60.1","-3.05",NA,NA,"INPA0027519 INPA0027519_e",NA,NA,NA,"-60.1","-3.05",NA,"1981",NA,NA,NA,NA,NA,NA,NA
"959","2020-08-31 09:06:49-03","INPA","INPA","94274","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ferreira, CAC","1980","06","19","Southern America","Brasil",NA,NA,NA,"INPA0094274","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"1080","Pará","Oriximiná","Rio Trombetas, A 200m da margem esquerda da estrada da Cachoeira Porteira paralela ao rio Trombetas Km 10.","-57.014395","-1.007458",NA,NA,"INPA0094274 INPA0094274_e INPA0094274_e1",NA,NA,NA,"-57.014395","-1.007458",NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-08-31 09:06:49-03","INPA","INPA","125514","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Santos, MR dos","1979","06","21","Southern America","Brasil",NA,NA,NA,"INPA0125514","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Santos, MR dos","648","Pará","Almeirim","Monte Dourado, Estrada da Água Azul.","-52.2","-0.8",NA,NA,"INPA0125514 INPA0125514_e",NA,NA,NA,"-52.2","-0.8",NA,"1979",NA,NA,NA,NA,NA,NA,NA
"961","2020-08-31 09:06:49-03","INPA","INPA","124416","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Huber, O","1979","10","06","Southern America","Venezuela",NA,NA,NA,"INPA0124416","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"4397","Atabapo",NA,"T. F. Amazonas: Serranía del Parú (Aroko). Sabana sobre colinas onduladas en el sector centro-nororiental de la serranía, al S del río Parú","-65.516667","4.55","710","710","INPA0124416 INPA0124416_e",NA,NA,NA,"-65.516667","4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-08-31 09:06:49-03","INPA","INPA","146748","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Henderson, AJ","1985","05","08","Southern America","Brasil",NA,NA,NA,"INPA0146748","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","380","Amazonas","Borba","BR 230, 26 km E of Sucunduri, BR 230. Estrada Transamazonica, Cerrado near river two hours upstream from Sucunduri","-59","-6.833333",NA,NA,"INPA0146748 INPA0146748_e INPA0146748_nd",NA,NA,NA,"-59","-6.833333",NA,"1986",NA,NA,NA,NA,NA,NA,NA
"963","2020-08-31 09:06:49-03","INPA","INPA","28017","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Rodrigues, WA","1970","04","14","Southern America","Brasil",NA,NA,NA,"INPA0028017","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"8803","Amazonas","Manaus","AM 010, Km 68., Estrada Manaus-Itacoatiara, Km 68, num varadouro à margem direita","-59.6","-2.661017",NA,NA,"INPA0028017 INPA0028017_e INPA0028017_e1",NA,NA,NA,"-59.6","-2.661017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2021-01-10 20:46:45-03","INPA","INPA","101774","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Martinelli, G","1980","06","27","Southern America","Brasil",NA,NA,NA,"INPA0101774","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"7224","Pará","Oriximinã","Rio Mapuera, Rio Mapuera entre as Cachoeiras do Patuá e Paraiso Grande","-55.8658","-1.7658","80","80","INPA0101774 INPA0101774_e INPA0101774_e1",NA,NA,NA,"-55.8658","-1.7658",NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-08-31 09:06:49-03","INPA","INPA","103097","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, SS","1981","12","13","Southern America","Brasil",NA,NA,NA,"INPA0103097","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"592","Amazonas","Manaus","Manaus, Manaus, Parque 10.","-60.05","-3.05",NA,NA,"INPA0103097 INPA0103097_e",NA,NA,NA,"-60.05","-3.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-08-31 09:06:49-03","INPA","INPA","103104","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, SS","1982","01","24","Southern America","Brasil",NA,NA,NA,"INPA0103104","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Renner, SS","638","Amazonas","Manaus","Manaus, Manaus, Parque 10.","-60.05","-3.05",NA,NA,"INPA0103104 INPA0103104_e",NA,NA,NA,"-60.05","-3.05",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"967","2020-08-31 09:06:49-03","INPA","INPA","10683","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Rodrigues, WA","1962","01","24","Southern America","Brasil",NA,NA,NA,"INPA0010683","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"4118","Amazonas","Manaus","Ponta Negra, Ponta Negra","-60.1","-3.05",NA,NA,"INPA0010683 INPA0010683_e",NA,NA,NA,"-60.1","-3.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-08-31 09:06:49-03","INPA","INPA","109584","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Lowrie, SR","1980","10","09","Southern America","Brasil",NA,NA,NA,"INPA0109584","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"444","Acre",NA,"BR 364, km 45, 45 Km from Rio Branco on Rio Branco-Porto Velho road","-67.506193","-10.096798",NA,NA,"INPA0109584 INPA0109584_1 INPA0109584_1e INPA0109584_1e1 INPA0109584_e INPA0109584_e1",NA,NA,NA,"-67.506193","-10.096798",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-08-31 09:06:49-03","INPA","INPA","113892","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ferreira, CAC","1983","06","30","Southern America","Brasil",NA,NA,NA,"INPA0113892","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"3971","Amazonas","Borba","Rio Canumã, igarapé das Onças, Bacia do rio Amazonas, afluente do rio Madeira, igarapé das Onças, 3 Km ao Norte da Vila do Canumã, Rio Canumã.","-59.079437","-4.015339",NA,NA,"INPA0113892 INPA0113892_e INPA0113892_e1",NA,NA,NA,"-59.079437","-4.015339",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-08-31 09:06:49-03","INPA","INPA","120538","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, SS","1984","04","21","Southern America","Brasil",NA,NA,NA,"INPA0120538","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Renner, SS","893","Amazonas","Manaus","Ponta Negra-Tarumã, Ponta Negra-Tarumã road. Campina near lake about 200m off the road reached by a path trhrough high. Towards tarumã cemetery.","-60.1","-3.05",NA,NA,"INPA0120538 INPA0120538_e",NA,NA,NA,"-60.1","-3.05",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"971","2020-08-31 09:06:49-03","INPA","INPA","122208","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, SS","1984","10","17","Southern America","Brasil",NA,NA,NA,"INPA0122208","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Renner, SS","1005","Amazonas","Manaus","Manaus, Ponta Negra.","-60.05","-3.05",NA,NA,"INPA0122208 INPA0122208_e",NA,NA,NA,"-60.05","-3.05",NA,"1984",NA,NA,NA,NA,NA,NA,NA
"972","2020-08-31 09:06:49-03","INPA","INPA","122213","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Renner, SS","1984","11","09","Southern America","Brasil",NA,NA,NA,"INPA0122213","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Goldenberg, R","1010","Amazonas","Iranduba","Cacau-Pirêra, Cacau Pirêra, opposite Manaus. Savanna behind village.","-60.1","-3.166667",NA,NA,"INPA0122213 INPA0122213_e INPA0122213_nd",NA,NA,NA,"-60.1","-3.166667",NA,"2011","06",NA,NA,NA,NA,NA,NA
"973","2020-08-31 09:06:49-03","INPA","INPA","123077","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Proença, CEB","1982","11","22","Southern America","Brasil",NA,NA,NA,"INPA0123077","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Goldenberg, R","270","Distrito Federal",NA,"Córrego Manuel Dias. Na beira da mata de galeria.",NA,NA,NA,NA,"INPA0123077 INPA0123077_e INPA0123077_nd",NA,NA,NA,NA,NA,NA,"2011","06",NA,NA,NA,NA,NA,NA
"974","2020-08-31 09:06:49-03","INPA","INPA","113141","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, MN da","1983","04","19","Southern America","Brasil",NA,NA,NA,"INPA0113141","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Oliveira, AA de","21","Mato Grosso","Colider","Estrada Santarém-Cuiabá, BR 163, Km 762. Serra do Cachimbo a 30 Km da cidade de Guaraná. Cerrado, campo aberto, solo pedregoso.","-54.916667","-9.583333",NA,NA,"INPA0113141 INPA0113141_e",NA,NA,NA,"-54.916667","-9.583333",NA,"2018","05","03",NA,NA,NA,NA,NA
"975","2020-08-31 09:06:49-03","INPA","INPA","120164","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Plowman, T","1980","02","18","Southern America","Brasil",NA,NA,NA,"INPA0120164","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","8879","Pará","Sant'Ana do Araguaia","100 Km south of Redenção on road (PA-150) to Barreiras dos Campos. Fazenda Inajaporã between Rio Inajazinho and Rio Inajá. In forest edge along lumber road in lowlying forest.","-50.416667","-8.75","210","210","INPA0120164 INPA0120164_e INPA0120164_nd INPA0120164_num",NA,NA,NA,"-50.416667","-8.75",NA,"1981",NA,NA,NA,NA,NA,NA,NA
"976","2020-08-31 09:06:49-03","INPA","INPA","131106","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Rosa, NA","1982","06","17","Southern America","Brasil",NA,NA,NA,"INPA0131106","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"4358","Amapá",NA,"Ariramba, Ariramba, quadrícula SA-22-VB-Ponto 91","-52.431858","1.866489",NA,NA,"INPA0131106 INPA0131106_e",NA,NA,NA,"-52.431858","1.866489",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-08-31 09:06:49-03","INPA","INPA","131959","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Carreira, LMM","1983","03","22","Southern America","Brasil",NA,NA,NA,"INPA0131959","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"637","Mato Grosso","Chapada dos Guimarães","São Vicente, Cachoeirinha, São Vicente, Cachoeirinha","-55.7494","-15.4608",NA,NA,"INPA0131959 INPA0131959_e",NA,NA,NA,"-55.7494","-15.4608",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-08-31 09:06:49-03","INPA","INPA","133318","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Silva, JAC da","1985","07","03","Southern America","Brasil",NA,NA,NA,"INPA0133318","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"237","Amazonas","Barcelos","Rio Jauari, dento do igarapé Pretinho., Rio Jauari, dentro do igarapé Pretinho","-63.366667","0.7",NA,NA,"INPA0133318 INPA0133318_e INPA0133318_e1",NA,NA,NA,"-63.366667","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-08-31 09:06:49-03","INPA","INPA","139602","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Forero, E","1976","05","30","Southern America","Colômbia",NA,NA,NA,"INPA0139602","Dicotyledon Com-Clade","Myrtales","(L.) DC.",NA,"694","Chocó","Río Sucio","Parque Nacional Natural Los Catios, Parque Nal. Los Catios. Alrededores del Campamento de Tilupo",NA,NA,"250","250","INPA0139602 INPA0139602_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-08-31 09:06:49-03","INPA","INPA","143904","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ferreira, CAC","1986","08","26","Southern America","Brasil",NA,NA,NA,"INPA0143904","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","8061","Pará","Oriximiná","Serra do Cachorro, Rio Cachorro, picada para Morro do Chapéu.","-57.133333","-1",NA,NA,"INPA0143904 INPA0143904_e INPA0143904_nd",NA,NA,NA,"-57.133333","-1",NA,"1988",NA,NA,NA,NA,NA,NA,NA
"981","2020-08-31 09:06:49-03","INPA","INPA","147019","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Pires, MJ","1987","06","01","Southern America","Brasil",NA,NA,NA,"INPA0147019","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Michelangeli, FA","1663","Pará","Almeirim","Monte Dourado, Planalto a 10 Km do aeroporto","-52.65","-0.666667",NA,NA,"INPA0147019 INPA0147019_e INPA0147019_nd",NA,NA,NA,"-52.65","-0.666667",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"982","2020-08-31 09:06:49-03","INPA","INPA","147226","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Prance, GT","1985","07","12","Southern America","Brasil",NA,NA,NA,"INPA0147226","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Goldenberg, R","29492","Amazonas","Barcelos","Serra do Aracá, Foothills of Central massif of Serra Aracá","-63.333333","0.816667",NA,NA,"INPA0147226 INPA0147226_e INPA0147226_e1 INPA0147226_nd",NA,NA,NA,"-63.333333","0.816667",NA,"2011","06",NA,NA,NA,NA,NA,NA
"983","2020-08-31 09:06:49-03","INPA","INPA","153497","S","Plantae","Melastomataceae","Miconia","holosericea","Miconia holosericea","Ferreira, CAC","1987","04","15","Southern America","Brasil",NA,NA,NA,"INPA0153497","Dicotyledon Com-Clade","Myrtales","(L.) DC.","Wurdack, JJ","8842","Rondônia","Porto Velho","BR 364, 200 km de Porto Velho, BR 364, BR 364 entre o entroncamento das BR 364-425 e o Rio Cotia, a 200 km da cidade de Porto Velho.","-65.083333","-9.666667",NA,NA,"INPA0153497 INPA0153497_e INPA0153497_nd INPA0153497_num",NA,NA,NA,"-65.083333","-9.666667",NA,"1990",NA,NA,NA,NA,NA,NA,NA
