"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","fieldNumber","individualCount"
"105","2020-09-12 05:00:02-03","US","US","1742660","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","M. Cárdenas","654","1938","4",NA,"South America - Neotropics","Bolivia","Cochabamba","Bolivia, Colomi.","3700",NA,NA,"US01510342",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"106","2020-09-12 05:00:02-03","US","US","1464250","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","E. P. Killip & A. C. Smith","22058","1929","4","27","South America - Neotropics","Peru","Junín","Peru, Dept. Junín: Mount La Juntay, near Huanucayo. Puna.","4700",NA,NA,"US01510333","US01510333_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"107","2020-09-12 05:00:02-03","US","US","3186631","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","F. Barkely & J. Araque Molina","18S057","1948","8","27","South America - Neotropics","Colombia","Santander","Colombianas, Departamento de Santander.","3000",NA,NA,"US01510360",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"108","2020-09-12 05:00:02-03","US","US","2414982","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. J. Wurdack","1558","1962","8","3","South America - Neotropics","Peru","Amazonas","Peruvian, Departamento de Amazonas, Provincia de Chachapoyas, Upper slopes and summit of Cerro Campanario.","3600",NA,NA,"US01510337",NA,NA,"3900",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"109","2020-09-12 05:00:02-03","US","US","1440138","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. F. Pittier","13272","1929","1","25","South America - Neotropics","Venezuela","Merida","Venezuela, Near Piedra Gordo, Mer.",NA,NA,NA,"US01510355",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"110","2020-09-12 05:00:02-03","US","US","1191727","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","L. Mille","s.n.",NA,NA,NA,"South America - Neotropics","Ecuador",NA,"Ecuadorensis.","3800",NA,NA,"US01510299","US01510299_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"111","2020-09-12 05:00:02-03","US","US","1058928","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Bro. Claude-Joseph","1149","1919","4",NA,"South America - Neotropics","Bolivia","La Paz","Bolivia, Vicinity of La Paz.",NA,NA,NA,"US01510344",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"112","2020-09-12 05:00:02-03","US","US","2016287","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. M. Idrobo & R. E. Schultes","1078","1951","1","6","South America - Neotropics","Colombia","Meta","Colombia, Meta: Cordillera La Macarena (extremo nordeste), macizo Renjifo, cumbre y alrededores.","1300",NA,NA,"US01510348",NA,NA,"1900",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"113","2020-09-12 05:00:02-03","US","US","1464251","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","E. P. Killip & A. C. Smith","22064","1929","4","27","South America - Neotropics","Peru","Junín","Peru, Dept. Junín: Mount La Juntay, near Huanucayo. Puna.","4700",NA,NA,"US01510332",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"114","2020-09-12 05:00:02-03","US","US","1144884","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","F. W. Pennell & T. E. Hazen","10065","1922","8","15","South America - Neotropics","Colombia","Caldas","Colombia, Department of Caldas, Paramo del Quindio, Cordillera Central.","3800",NA,NA,"US01510346",NA,NA,"4000",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"115","2020-09-12 05:00:02-03","US","US","1121879","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Macbride, -- & -. Featherstone","1109","1922","6","10","South America - Neotropics","Peru",NA,"South America, Peru, San Jose.","3962",NA,NA,"US01510338",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"116","2020-09-12 05:00:02-03","US","US","1344807","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. F. Pittier","12932","1928","2","2","South America - Neotropics","Venezuela","Merida","Venezuela, Cool gorge, Mocoties Valley.","900",NA,NA,"US01510357",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"117","2020-09-12 05:00:02-03","US","US","832656","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","H. H. Rusby","407","1885","10",NA,"South America - Neotropics","Bolivia",NA,"South America, Unduavi","3048",NA,NA,"US01510345","US01510345_01",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"118","2020-09-12 05:00:02-03","US","US","1069129","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","A. Jahn","866","1922","1","21","South America - Neotropics","Venezuela","Merida","Venezuela, Paramo de Timotes.","3000",NA,NA,"US01510359",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"119","2020-09-12 05:00:02-03","US","US","2722479","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","R. M. Tryon & A. F. Tryon","5823","1961","9","19","South America - Neotropics","Venezuela","Merida","Venezuela, Paramo, above Laguna Negra, 40 km. northeast of Mérida on road to Santo Domingo.","3500",NA,NA,"US01510356",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"120","2020-09-12 05:00:02-03","US","US","2361555","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","J. Cuatrecasas & R. Jaramillo M.","25913","1961","9","11","South America - Neotropics","Colombia","Cundinamarca","Colombia, Macizo de Bogota: Paramo de Chisaca, Laguna Negra.","3660",NA,NA,"US01510350",NA,NA,"3720",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"121","2020-09-12 05:00:02-03","US","US","3064046","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","L. E. Ruíz-Terán","7785","1972","10","24","South America - Neotropics","Venezuela","Merida","Venezuela, Merida, Dto. Campo Elias, Entre Loma Ancha y el techo inferior del Corredor de los Alumbres, paramo de Los Conejos, Sierra de la Culata.","3500",NA,NA,"US01510361",NA,NA,"3700",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"122","2020-09-12 05:00:02-03","US","US","3360680","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","-- Idrobo, Pinto, -- & -. Bischler","3053","1958","9","7","South America - Neotropics","Colombia","Cauca","Colombia, Depto. Cauca: Macizo Colombiano; paramo de Las Papas, entre El Boqueron y La Hoyola.","3200",NA,NA,"US01510352",NA,NA,"3510",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"123","2020-09-12 05:00:02-03","US","US","1121863","PreservedSpecimen","Plantae",NA,"Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Macbride, -- & -. Featherstone","612a","1922","5","5","South America - Neotropics","Bolivia",NA,"Peru, Visco.","2743",NA,NA,"US01510331",NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1"
"124","2019-09-19 16:52:37-03","F","FMNH-SEEDPLANTS","C0265106F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum",NA,"I. M. Sánchez Vega et al.","12504","2003","12","4","South America","Peru","Cajamarca","Sorochuco. Minasconga, al N del área de humedal, siguiendo la carretera que bordea la Laguna Lucmacocha o Perol","3680",NA,NA,"C0265106F",NA,"Celendín",NA,"-78.3597","-6.9222","A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA
"125","2019-09-19 16:52:59-03","F","FMNH-SEEDPLANTS","C0265131F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Aspleniaceae","Asplenium","castaneum","Asplenium castaneum",NA,"I. M. Sánchez Vega","12360","2003","8","28","South America","Peru","Cajamarca","Sorochuco, Minasconga, lado S de la Laguna Lucmacocha o Perol, al NE de Cajamarca","3750",NA,NA,"C0265131F",NA,"Cajamarca",NA,NA,NA,"A. R. Smith","Pteridopsida",NA,NA,NA,NA,NA,NA
"126","2019-12-19 16:18:55-03","UFMG","BHCB-SL","169850","PreservedSpecimen","Plantae",NA,NA,"Aspleniaceae","Asplenium","castaneum","Asplenium castaneum","Schltdl. & Cham.","Salino, A; Almeida, TE; Assis, FC; Moura, LC","s.n.","2014","05","10","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Campo de Altitude. Trilha entre a Casa Queimada e o Pico da Bandeira.","2800",NA,"Rupícola.",NA,NA,"Ibitirama","2800","-41.8","-20.440278","Salino, A",NA,"-41.8","-20.440278",NA,NA,NA,NA
