"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"87","2008-05-27 22:02:00-03","MO","MOBOT","689044","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Josefina Espina Z.|F. García Cossio|et al.","Espina Z. 2646","1989","4","17","South America","Colombia","Chocó","Bahia Solano","Corregimiento El Valle, trocha El Valle-Boro Boro.","-76.43333","6.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",NA,NA
"88","2013-08-23 04:12:00-03","MO","MOBOT","3369658","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Erika Fernández","Fernández Terrazas 2033","2003","8","13","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.685","-17.82472","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-03-21 05:21:00-03","MO","MOBOT","685611","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Edgar Gudiño|Jorge Santi","Gudiño Jara 1350","1991","3","11","South America","Ecuador","Pastaza","Pastaza","Población de Moretococha. Bosque Húmedo Tropical. Bosque secundario, fincas de nativos.","-78.5","-1.5","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-17","5",NA,NA
"90","2020-07-04 02:31:00-03","MO","MOBOT","100324815","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Marie-Stéphanie Samani (GENT)","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|J.L. Mateo|Valerio Flores","Vásquez Martínez 33993","2008","3","16","South America","Peru","Pasco","Oxapampa","Dist. Palcazu. Parque Nacional Yanachaga-Chemillen, Sector Paujil, Quebrada Paujil.","-75.2638889","-10.3236111","395.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1040","6",NA,NA
"91","2011-04-11 11:03:00-03","MO","MOBOT","100364480","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","S. Gonzalez","S. Gonzalez","Gonzalez 2136","2010","3","12","South America","French Guiana",NA,NA,"Mont Itoupé.","-53.0863889","3.0125","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2019-06-17 09:56:00-03","MO","MOBOT","101123619","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","J. Espina (CHOCO)","Josefina Espina Z.|F. García Cossio|et al.","Espina Z. 3412","1989","11","14","South America","Colombia","Chocó","Bahia Solano","Ciudad Mutis. Parque Nacional Natural La Ensenada de Utría, playa sur de La Ensenada de Utría.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27","1",NA,NA
"93","2019-12-21 15:36:00-03","MO","MOBOT","101170247","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","H. Mendoza (COAH)","Dairon Cárdenas L.|Douglas C. Daly|Nórida Marín|Edwin Paki","Cárdenas López 43535","2013","3","29","South America","Colombia","Caquetá",NA,"Municipio de Belén de los Andaquíes. Vegetación a orilla de quebrada Génova, sector occidental del casco urbano.","-75.8644444","1.4416666","320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1128015","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Calleja (HUA)","Miryam Monsalve B.","Monsalve Benavides 707","1985","2","26","South America","Colombia","Valle del Cauca","Buenaventura","Bajo Calima; Concesión Pulpapel/ Buenaventura. Bosque Pluvial Tropical.","-77","3.91666","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA
"95","2014-04-04 05:55:00-03","MO","MOBOT","1216921","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","John James Pipoly, III|Juan Guillermo Ramírez|Juan Carlos Arias G.|et al.","Pipoly 18264","1995","2","2","South America","Colombia","Antioquia","Frontino","Parque Nacional Natural Las Orquídeas, vereda Venados, Alto Bonito, margen izquierda del río Venados. Bp-T.","-76.3166667","6.5333333","800.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","1",NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","1217052","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Santiago Madriñán|César E. Barbosa","Madriñán R. 165","1989","7","13","South America","Colombia","Magdalena",NA,"Alto Río Buritaca. Alto de Mira; por el camino a la Quebrada Julepia.","-73.8","11.08333","700.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1217064","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Enrique Forero|et al.","Forero 9547","1983","6","25","South America","Colombia","Chocó",NA,"Río San Juan. Estribaciones del Cerro de La Mojarra (ca. 30 min. de Itsmina en lancha con motor fuera de borda).","-76.639842","4.524579","80.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1217594","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","John James Pipoly, III|et al.","Pipoly 18460","1995","2","5","South America","Colombia","Antioquia","Frontino","Parque Nacional Natural Las Orquídeas, vereda Venados, sitio La Gurracha. Bp-T.","-76.31666","6.53333","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1217597","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","G. Mathieu (GENT)","John James Pipoly, III|et al.","Pipoly 18464","1995","2","5","South America","Colombia","Antioquia","Frontino","Parque Nacional Natural Las Orquídeas, vereda Venados, sitio La Gurracha. Bp-T.","-76.31666","6.53333","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82",NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1233642","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas L. (HUA)","Camilo Díaz S.|et al.","Díaz Santibáñez 8240","1996","9","17","South America","Peru","Amazonas","Bagua","Dtto. Imaza. Comunidad Aguaruna de Kusú-Listra. Cerro Apág, margen derecha Quebrada Kusú.","-78.32","-5.04","600.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273","4",NA,NA
"101","2016-09-11 05:19:00-03","MO","MOBOT","1262811","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Luis Carlos García|et al.","García 696","1993","9","2","South America","Colombia","Cauca","Santa Rosa","Km 37 de la carretea Mocoa-Pitalito. Tomando el antiguo camino que de Mocoa conduce a Villalobos.","-76.426058","1.430151","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2013-10-05 06:32:00-03","MO","MOBOT","1312834","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Steyerm.","Ronald L. Liesner|Ángel C. González","Liesner 10901","1981","3","20","South America","Venezuela","Táchira",NA,"Ca. 35 km SSE of San Cristóbal. La Buenaña, 6-12 km W of Quebrada, Colorado. Primary forest.","-72.15","7.4666667","600.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"105","1",NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1500017","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"G.H. Tate","Tate 1112","1926","4","20","South America","Bolivia","La Paz",NA,"Ticunhaya",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2012-12-07 08:58:00-02","MO","MOBOT","1507253","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Alwyn H. Gentry|David N. Smith","Gentry 36065","1982","3","4","South America","Peru","Pasco",NA,"Drainage of Río Palcazu between Km 51 and 60 of new road in construction NW of Villa Rica toward Puerto Bermudez, wet tropical forest in steep foothills.","-75.0833333","-10.5","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2267","3",NA,NA
"105","2016-10-22 05:43:00-02","MO","MOBOT","1558162","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","T. Montenegro","Tanya Montenegro|Grupo Post-Grado MO-QCNE","Montenegro 100","2000","11","17","South America","Ecuador","Esmeraldas","San Lorenzo","Bosque muy húmedo tropical. Bosque primario. Suelo arcilloso.","-78.57472","1.19555","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-06-09 16:53:00-03","MO","MOBOT","1752550","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas (HUA)","Carlos E. Cerón","Cerón Martínez 17254","1991","10","27","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Al norte del centro Shuar-Shaime. Topografia colinada. Sustrato hojarasca. Entisol.","-78.66666","-4.35","1000.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"142","1",NA,NA
"107","2010-11-21 06:10:00-02","MO","MOBOT","1761007","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A. Gentry","Djaja D. Soejarto","Soejarto 2903","1971","6","6","South America","Colombia","Antioquia","Anorí","Correg. de Providencia","-75.049937","7.349713","400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1814544","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Thomas B. Croat","Croat 87301","2001","8","4","South America","Ecuador","Morona-Santiago",NA,"Along road between Gualaquiza and Indanza, 12 Km S of Indanza along river.","-78.55166","-3.19638","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083","1",NA,NA
"109","2009-08-06 14:01:00-03","MO","MOBOT","1881238","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","Thomas B. Croat|Lynn P. Hannon|Mark Menke","Croat 88925","2003","5","9","South America","Ecuador","Pastaza",NA,"Vicinity of Shell, along road N to Río Alpayacu, 0.8 Km.","-78.08138","-1.47833","1121.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1172","2",NA,NA
"110","2009-08-06 13:59:00-03","MO","MOBOT","1883448","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.M. Patiño (HUA)","Thomas B. Croat|Lynn P. Hannon|Noel Altamirano","Croat 87775","2003","4","19","South America","Ecuador","Napo",NA,"Archidona-Baeza, vic. Jondachi, 20.1 Km N of Baeza, 5 Km S of turn off to Loreto; disturbed virgin forest.","-77.7925","-0.76555","1033.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128","2",NA,NA
"111","2016-04-29 09:57:00-03","MO","MOBOT","1924418","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT), Sep","Alfredo F. Fuentes|L. Cayola|Susan Whitehead|Ramiro Cuevas|Rolando Cuevas","Fuentes Claros 6062","2003","11","14","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Paujeyuyo. Ladera N con pendiente pronunciada","-68.4572222","-15.0366666","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-22","3",NA,NA
"112","2012-04-12 05:10:00-03","MO","MOBOT","2094334","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","F. Miranda|Alfredo F. Fuentes","Miranda Aviles 26A","2004","5","13","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. a 1 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp, Melastomataceae spp. y Dictyocaryum lamarckianum; ladera Oeste con pendiente 70%. Parcela evaluación epifitas 1.","-68.49166","-15.09","1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01",NA,NA,NA
"113","2012-04-12 05:10:00-03","MO","MOBOT","2094342","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Guido Mathieu (GENT)","F. Miranda|Alfredo F. Fuentes","Miranda Aviles 26B","2004","5","13","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Wayrapata, aprox. a 1 Km NE del caserío. Bosque yungueño subandino superior pluvial con Lauraceae spp, Melastomataceae spp. y Dictyocaryum lamarckianum; ladera Oeste con pendiente 70%. Parcela evaluación epifitas 1.","-68.49166","-15.09","1470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","1",NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","2158187","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","Thomas B. Croat","Croat 50887","1980","10","22","South America","Ecuador","Cañar",NA,"Along road between Azogues and El Triunfo (connections to Guayaquil, Machala, Riobamba), ca. 5 km W of La Delicia, ca. 8 km SE of El Truncal. Montane moist forest.","-79.25","-2.45","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1275",NA,NA,NA
"115","2016-03-25 06:57:00-03","MO","MOBOT","2451819","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.M. Patiño (HUA)","Thomas B. Croat|Geneviève Ferry|Christopher Davidson","Croat 93450","2004","8","16","South America","Ecuador","Cotopaxi",NA,"Estación Sacha Wiwa, Universidad Polytecnica Salesiana, 0.9 km N of Guasaganda-Pucayaca Rd. departing Hwy. 1.5 km N of Guasaganda, disturbed primary forest.","-79.15166","-0.79861","519.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1755","4",NA,NA
"116","2009-07-09 17:05:00-03","MO","MOBOT","2478858","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Gert G. Hatschbach","Hatschbach 2164","1951","3","8","South America","Brazil","Paraná",NA,"Matinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-02-07 12:28:00-02","MO","MOBOT","2540401","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.M. Patiño (HUA)","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 94431","2005","2","10","South America","Ecuador","Pichincha",NA,"Reserva Guaycuyacu near border with Imbabura Province, along Río Guaycuyacu on road from Cielo-Verde to Santa Rosa, near junction of Río Guaycuyacu and Río Guayabamba.","-78.91666","0.21666","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1848","2",NA,NA
"118","2015-08-12 05:57:00-03","MO","MOBOT","2625000","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","H. Balslev|N. Betancourt|Ana Argüello|Susana Balseca","Balslev 4674","1983","12","27","South America","Ecuador","Pichincha",NA,"Road Quito to Puerto Quito km 113, forest reserve of ENDESA ca 10 km N of the main road. Primary forest and deforested areas around the reserve.","-79.03333","0.11666","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-06-27 16:39:00-03","MO","MOBOT","2656717","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Simon Lægaard","Lægaard 51603","1986","2","27","South America","Ecuador","Pichincha",NA,"NE of Vicente Maldonado. Reserva de ENDESA.","-79.03333","0.1","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2009-06-27 16:39:00-03","MO","MOBOT","2657684","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Simon Lægaard","Lægaard 51999","1984","4","20","South America","Ecuador","Napo",NA,"App. 3 km W of Muyuna at Tena, at trail along Río Tena.","-77.86666","-0.96666","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2009-06-27 16:40:00-03","MO","MOBOT","2666375","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Simon Lægaard","Lægaard 19192","1998","9","21","South America","Ecuador","Morona-Santiago",NA,"Along road Patuca-Santiago km 44","-78.01666","-3.01666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2013-02-21 05:40:00-03","MO","MOBOT","2674946","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Benjamin Øllgaard|Blanca León|Kenneth Young","Øllgaard 99927","1991","11","18","South America","Ecuador","Zamora-Chinchipe",NA,"Parque Nacional Podocarpus, trail along Río Bombuscaro SW of Guardería Bombuscaro. Trail banks.","-78.96666","-4.11666","1350.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2011-03-22 21:15:00-03","MO","MOBOT","2684322","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1505","1995","11","18","South America","Ecuador","Morona-Santiago",NA,"Mutinza, eastern foothills of Cord. Cutucú, trail to Tunantza.","-77.73333","-2.18333","660.00000000","680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2013-03-08 17:52:00-03","MO","MOBOT","2689789","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Mathieu, G. (GENT)","Jens E. Madsen|L. Ellemann","Madsen 75144","1988","8","31","South America","Ecuador","Zamora-Chinchipe",NA,"Quebrada del León, affluent of Río Bombuscara S of Zamora. Limit of Parque Nacional Podocarpus. Wet montane forest along trail to house owned by PREDESUR.","-78.96666","-4.11666","1100.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-07-04 02:31:00-03","MO","MOBOT","2737806","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Marie-Stéphanie Samani (GENT)","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Vásquez Martínez 29636","2004","2","24","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Reserva Comunal Yanesha-Sector Azulis. Bosque primario.","-75.11277","-10.48583","670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"126","2014-04-04 05:52:00-03","MO","MOBOT","2738093","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","A.M. Patiño (HUA)","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Vásquez Martínez 29777","2004","2","29","South America","Peru","Pasco","Oxapampa","Dist. Palcazú. Entre San Pedro de Pichanaz y Puerto Bermudez. Bosque transicional, sobre suelos arcillosos.","-75.00583","-10.42361","1185.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"127","2020-08-11 14:28:00-03","MO","MOBOT","2801830","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Wm. Trelease & T.G. Yuncker","Guillermo Klug","Klug 1726","1930","10",NA,"South America","Colombia",NA,NA,"Comisaría del Putumayo. Umbría. Forest.","-76.1666667","0.9","325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"128","2012-12-03 09:54:00-02","MO","MOBOT","2854279","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","R. Callejas","J.J. de Granville","Granville 8750","1986","1","15","South America","French Guiana","Saint-Laurent-du-Maroni",NA,"Mont Galbao. Secteur Est. Forêt submontagnarde.","-53.2833333","3.6","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"129","2014-02-25 05:40:00-03","MO","MOBOT","2854386","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.",NA,"Ángel Fernández","Fernández 5341","1989","4",NA,"South America","Venezuela","Bolívar",NA,"Mpio Cedeno. Serranía de Maigualida. Montañas graniticas, 20 km al E de San José de Kayamá, 45 km al N de Cerro Impacto.","-65.2","6.31666","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-10-05 06:35:00-03","MO","MOBOT","2854728","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","J. Steyermark","Ángel C. González|Francisco J. Ortega","González 1219","1977","9","2","South America","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigra, Qda. San Juan; 18 kms al SO de Cúpira. Bosque humedo.","-65.76305","10.06805","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2013-10-05 06:35:00-03","MO","MOBOT","2854899","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","J.A. Steyermark","Ángel C. González|Francisco J. Ortega","González 1173","1977","9","2","South America","Venezuela","Miranda",NA,"Dto. Paéz: Fila La Tigre, Qda. San Juan; 18 kms al SO de Cúpira. Bosque humedo.","-65.76305","10.06805","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","2855326","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","emarginella","Peperomia emarginella","(Sw. ex Wikstr.) C. DC.","Steyermark","Julian A. Steyermark","Steyermark 94831","1966","3","1","South America","Venezuela","Sucre",NA,"Peninsula de Paria: Cerro de Paira: Cerro de humo: laderas pendientes de bosque nublado virgen que miran al norte, a lo largo de las cabeceras uno de los afluente del Río Santa Isabel, arriba de Sipara, oeste de Santa Isabel, alrededor de 14 kms. al norte del pueblo de Río Grande Arriba, arriba de Boca de Cumana y Punto Siparo, noroeste de Irapa.",NA,NA,"1060.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
