"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","typeStatus"
"107","2019-09-04 18:47:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardsonia","astroites","Richardsonia astroites",NA,"F. Sellow","3646",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"108","2019-09-04 18:50:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Richardsonia","stellaris","Richardsonia stellaris",NA,"F. Sellow","4748",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"109","2019-04-02 09:32:33-03","URICER","HPBR","5874","S","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"DALL'AGNOL, C.",NA,"1992","12","05",NA,"Brasil","RS",NA,"-51.9063987731934","-27.4617004394531",NA,NA,"HPBR005874","(Cham. & Schltdl.) Steud.","Marcelino Ramos",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18635","auto","2",NA,NA
"110","2019-11-01 15:09:46-03","UnB","UB","156042","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Gottsberger, IS","Gottsberger, IS","4-78R-15372221","1971","09","30","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along teh São Manuel - Piracicaba highway. Near ex-PR station 13 de maio.","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic treee & scrub woodland form, on gentle slope.",NA,"(Cham. & Schltdl.) Steud.","Botucatu","550","550",NA,"1976","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-11-01 15:09:46-03","UnB","UB","156043","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Gottsberger, IS","Gottsberger, IS","65A-309712221","1971","03","15","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along teh São Manuel - Piracicaba highway. Near ex-PR station 13 de maio.","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic treee & scrub woodland form, on gentle slope.",NA,"(Cham. & Schltdl.) Steud.","Botucatu","550","550",NA,"1976","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:09:46-03","UnB","UB","156044","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Gottsberger, IS","Gottsberger, IS","4852221","1970","10","16","Southern America","Brasil","São Paulo","18km north of Botucatu, (14km east of São Manuel). Along teh São Manuel - Piracicaba highway. Near ex-PR station 13 de maio.","-48.416667","-22.75",NA,"Cerrado vegetation, xeromorphic treee & scrub woodland form, on gentle slope.",NA,"(Cham. & Schltdl.) Steud.","Botucatu","550","550",NA,"1976","-48.416667","-22.75",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-11-01 15:09:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Villarroel, D","Villarroel, D; Martinez, MT; Miranda, V","3920","2014","12","20","Southern America","Bolivia","Santa Cruz","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en pastizales abiertos","-63.954444","-18.845556",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Prov. Vallegrande","155","155",NA,NA,"-63.954444","-18.845556",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:09:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Villarroel, D","Villarroel, D; Martinez, MT; Miranda, V","3895","2014","12","20","Southern America","Bolivia","Santa Cruz","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en pastizales abiertos","-63.954444","-18.845556",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Prov. Vallegrande","155","155",NA,NA,"-63.954444","-18.845556",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:09:46-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Villarroel, D","Villarroel, D; Martinez, MT; Miranda, V","3983","2014","12","21","Southern America","Bolivia","Santa Cruz","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada","-63.947167","-18.869917",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Prov. Vallegrande","155","155",NA,NA,"-63.947167","-18.869917",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-08 12:45:11-03","UFRGS","ICN","167258","S","Plantae","Dicotyledon",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Boldrini, II","Boldrini, II; Ferreira, PMA; Andrade, B; Pasini; E.","1676","2010","11","10","América do Sul","Brasil","RS","próximo ao hotel Refazenda","-55.7919006347656","-29.7831001281738",NA,NA,NA,"(Cham. & Schltdl.) Steud.","Alegrete",NA,NA,NA,NA,NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA
"117","2021-02-08 12:45:11-03","UFRGS","ICN","148683","S","Plantae","Dicotyledon",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Freitas, E","Santos, E","s.n.","2007","01","05","América do Sul","Brasil","RS","Lajeado Fazenda Júlio Flores","-55.4827995300293","-29.5891990661621",NA,"Campo seco com arenização",NA,"(Cham. & Schltdl.) Steud.","Manoel Viana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"43920","auto",NA,NA,NA
"118","2021-02-08 12:45:11-03","UFRGS","ICN","164252","S","Plantae","Dicotyledon",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Ferreira, P","Setubal, R; et al.","833","2008","11","10","América do Sul","Brasil","RS","Morro São Pedro","-51.2299995422363","-30.0331001281738",NA,"herbacea; em campo seco",NA,"(Cham. & Schltdl.) Steud.","Porto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA
"119","2021-02-08 12:45:11-03","UFRGS","ICN","152795","S","Plantae","Dicotyledon",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Freitas, E","Freitas, E","398","2007","10","30","América do Sul","Brasil","RS","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,"Herbácea; Campo seco com arenização",NA,"(Cham. & Schltdl.) Steud.","São Francisco de Assis",NA,NA,NA,NA,NA,NA,NA,NA,NA,"48310","auto",NA,NA,NA
"120","2021-02-08 12:45:11-03","UFRGS","ICN","176046","S","Plantae","Dicotyledon",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Bonilha, CL","Bonilha, CL","442","2011","09","22","América do Sul","Brasil","RS","Fazenda Cordilheira","-51.9782981872559","-31.3652992248535",NA,"Espécie coletada em campo bem conservado sobre Neossolos quartzarênico, em local com grande quantidade de solo exposto.",NA,"(Cham. & Schltdl.) Steud.","São Lourenço do Sul",NA,NA,NA,"2012",NA,NA,NA,"03","24","48842","auto",NA,NA,NA
"121","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","844","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Callegari, S.M.","Dillenburg, C.R.","38","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Morro Teresópolis","-51.208665","-30.092592",NA,NA,"HAS0000844","(Cham. & Schlecht.) Steud.","Porto Alegre","225","225",NA,"1974","-51,208665","-30,092592",NA,"12",NA,NA,NA,NA,NA,NA
"122","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","930","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Callegari, S.M.","Callegari, S.M.","135","1974","10",NA,NA,"Brasil","Rio Grande do Sul","barranco do rio Quaraí","-56.4629","-30.384101",NA,NA,"HAS0000930","(Cham. & Schlecht.) Steud.","Quaraí","94","94",NA,"1974","-56,4629","-30,384101",NA,"11",NA,NA,NA,NA,NA,NA
"123","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","900","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Callegari, S.M.","Callegari, S.M.","105","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Br 290 km 595","-55.911681","-29.842976",NA,"campo pedregoso","HAS0000900","(Cham. & Schlecht.) Steud.","Uruguaiana","116","116",NA,"1974","-55,911681","-29,842976",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","895","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Porto, M.L. ; Callegari, S.M.","Callegari, S.M.","100","1974","10",NA,NA,"Brasil","Rio Grande do Sul","Br 290 km 619","-56.12093","-29.953453",NA,"campo pedregoso","HAS0000895","(Cham. & Schlecht.) Steud.","Uruguaiana","193","193",NA,"1974","-56,12093","-29,953453",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","1342","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Callegari, S.M.","Thomé, J.W.","s.n.","1975","03",NA,NA,"Brasil","Rio Grande do Sul","3º Distrito de Quaraí",NA,NA,NA,NA,"HAS0001342","(Cham. & Schlecht.) Steud.","Estância São Roberto",NA,NA,NA,"1975",NA,NA,NA,"03","31",NA,NA,NA,NA,NA
"126","2019-11-21 10:18:33-03","IBt","SP","81375","S","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"Hoehne, FC","s.n.","1918","10","14",NA,"Brasil","São Paulo","Bairro Butantã","-46.6300010681152","-23.5400009155273",NA,NA,NA,"(Cham. & Schltdl.) Steud.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
"127","2019-11-21 10:18:33-03","IBt","SP","52311","S","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris","Bacigalupo, NM","Handro, O","228","1951","01","23",NA,"Brasil","São Paulo","Bairro Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,"(Cham. & Schltdl.) Steud.","São Paulo",NA,NA,NA,"1996",NA,NA,NA,"07",NA,"53584","auto",NA,NA,NA
"128","2019-11-21 10:18:33-03","IBt","SP","49459","S","Plantae",NA,NA,"Rubiaceae","Richardia","stellaris","Richardia stellaris",NA,"Handro, O","s.n.","1943","11","15",NA,"Brasil","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,NA,"(Cham. & Schltdl.) Steud.","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA
