"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"511","2008-05-27 22:02:00-03","MO","MOBOT","274567","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Paul E. Berry","Berry 563",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"512","2008-05-27 22:02:00-03","MO","MOBOT","274577","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Bassett Maguire|et al.","Maguire 29346",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","274585","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Bassett Maguire|et al.","Maguire 30427",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","274592","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Gerrit Davidse (MO)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28387","1991","8","20","Paraguay","Paraguarí",NA,"National Park Ybycu'í. 6 km S of northwestern corner of park along tributary of Arroyo Mina. Gallery forest.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"4","604",NA
"515","2018-06-14 08:53:00-03","MO","MOBOT","274595","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K.Camelbeke (GENT)",NA,NA,NA,"Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17497","1979","5","10","Venezuela","Amazonas","Atabapo","Santa Bárbara de Orinoco; 3 km W of the junction of the Río Orinoco and Río Ventuari,","-67.1333333","3.9333333",NA,NA,"97.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1","79-66",NA
"516","2008-05-27 22:02:00-03","MO","MOBOT","274604","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"J. Lizot","Lizot 118",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","272466","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"A.D. Poulsen","Poulsen 80709","1988","4","11","Ecuador","Sucumbíos",NA,"Reserva Faunistica Cuyabeno. One-hectare plot ca. 1 km north of Laguna Grande and surroundings. Tropical rainforest on terra firme.","-76.2",NA,NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"518","2014-09-11 10:21:00-03","MO","MOBOT","274640","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K.Camelbeke (GENT)",NA,NA,NA,"Gerrit Davidse","Davidse 2763","1971","10","31","Venezuela","Amazonas",NA,"8 km south of Pt. Ayacucho, and just south of the Río Carinagua; savannas between the Río Orinoco and the road.",NA,NA,NA,NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1","572",NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","274650","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Otto Huber","Huber 17497",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","274660","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Bassett Maguire|et al.","Maguire 30350-e",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"521","2013-08-23 04:12:00-03","MO","MOBOT","274671","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Llewelyn Williams","Williams 13217",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","274680","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","R. Wingfield",NA,NA,NA,"Ronald L. Liesner","Liesner 7533","1979","5","18","Venezuela","Amazonas",NA,"0 to 1 km N of San Carlos de Río Negro. Disturbed forest.","-67.06666","1.91666",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"253",NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","274691","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Ernesto Foldats","Foldats 240-A",NA,NA,NA,"Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"524","2009-09-03 17:21:00-03","MO","MOBOT","274700","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Henry H. Rusby|Roy W. Squires","Rusby 329","1896",NA,NA,"Venezuela","Amazonas",NA,"Lower Orinoco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"525","2012-04-16 12:22:00-03","MO","MOBOT","274711","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 60433","1944","11",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","274720","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 88461",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","274730","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark|Sven Nilssen","Steyermark 47",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"528","2012-04-16 12:45:00-03","MO","MOBOT","274740","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 75412","1953","5","15","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"529","2011-06-10 10:22:00-03","MO","MOBOT","274751","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark|et al.","Steyermark 92692",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"530","2013-08-23 04:12:00-03","MO","MOBOT","274760","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Llewelyn Williams","Williams 11853",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"531","2013-06-04 05:51:00-03","MO","MOBOT","274771","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Beatriz Garófalo|et al.","Garófalo 573",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","274780","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Julian A. Steyermark","Steyermark 59060",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","274790","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Gilberto N. Morillo|et al.","Morillo 3877",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","274801","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Félix Cardona P.","Cardona Puig 1616",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","274811","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Bassett Maguire|Louis Politi","Maguire 29063",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"536","2008-05-27 22:02:00-03","MO","MOBOT","274821","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Bassett Maguire|Celia K. Maguire","Maguire 40284",NA,NA,NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"537","2008-05-27 22:02:00-03","MO","MOBOT","3330457","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Pedro Acevedo-Rodríguez","Acevedo-Rodríguez 1618","1987","4","22","Peru","Loreto","Requena","Distrito Sapuena, Pobladp Jenaro Herrera, road to Brazil.",NA,NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"538","2009-12-11 12:42:00-02","MO","MOBOT","2904335","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W. Thomas",NA,NA,NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55395","1963","9","5","Suriname",NA,NA,"Lucie Rivier. In dense riverine vegetation, 2-10 km below confluence of Oost Rivier.","-56.81666","3.33333",NA,NA,"225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","2904718","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M.T. Strong",NA,NA,NA,"Terry W. Henkel","Henkel 5608","1994","7","13","Guyana",NA,NA,"Region: Potaro-Siparuni. Pakaraima Mtns; Upper Ireng R. watershed; Malakwalai-Tipu summit on narrow ridge to SE escarpment.","-60.3","4.8",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"540","2009-12-15 10:31:00-02","MO","MOBOT","2905919","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Gerrit Davidse",NA,NA,NA,"Ligia Ramírez Orozco","Ramírez Orozco 5","1985","5","16","Colombia","Antioquia","Caucasia","Vereda Margento 70 m altura. Zona de Vida, Bosque húmedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"541","2008-05-27 22:02:00-03","MO","MOBOT","2911432","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"W. Wayt Thomas","Thomas 12431","2001","5","14","Brazil","Alagoas",NA,"Muruci: Poço D'Anta, ca. 16-19 km NNW of Muricí by road. Mata de Muricí. Scandent in disturbed areas.","-35.88333","-9.23333",NA,NA,"550.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"542","2008-05-27 22:02:00-03","MO","MOBOT","2911631","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","W.W. Thomas",NA,NA,NA,"W. Wayt Thomas","Thomas 12558","2001","10","23","Brazil","Bahia",NA,"Mun. Jequié: Serra do Castanhão, 14.5 km S of Jequié on BR 116 to road (at Churrascaria Coruj6o), then 7.2 km W. Forest.","-40.18333","-13.95",NA,NA,"775.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"543","2014-06-16 14:02:00-03","MO","MOBOT","2929151","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","R. Gonto",NA,NA,NA,"Reina Gonto","Gonto 676","2002","6",NA,"Venezuela","Aragua",NA,"Estación Biológica Rancho Grnade. Subiendo por el sendero hasta la Cumbre. Vegetación boscosa. Intervenida.","-67.68333","10.35",NA,NA,"1070.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"544","2015-08-13 05:50:00-03","MO","MOBOT","2941420","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"Howard S. Irwin|R.M. Harley|Gary L. Smith","Irwin 30923","1971","2","24","Brazil","Bahia",NA,"Serra da Agua de Rega. Cerrado with occasional tree islands, ca. 23 km N. of Seabra, road to Agua de Rega.",NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"545","2009-12-11 12:42:00-02","MO","MOBOT","2943816","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55174","1963","8","31","Suriname",NA,NA,"Infrequent on forested slopes 4 km S.W. of Juliana Top, 10 km north of Lucie Rivier.","-56.5","3.6",NA,NA,"325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"546","2012-01-18 05:06:00-02","MO","MOBOT","2958649","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Stanford Zent","Zent 1086-48","1986","10","21","Venezuela","Amazonas",NA,"Baboto(hweipoto), right bank tributary of middle reach of Caño Kaenaeruoto, right bank tributary of upper cuao river.","-66.83333","5.58333",NA,NA,"400.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"547","2011-06-09 18:03:00-03","MO","MOBOT","2958659","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke",NA,NA,NA,"Gerardo Aymard","Aymard C. 4818","1986","10","23","Venezuela","Bolívar",NA,"Dtto. Sifontes. Bosques húmedos primarios, en la base de los tepuyes (Paratepuy y Guytepuy), del sector La Hoyada. (Parytepuy), 7 km. al NW del Caserío El Pilón. 58 Km. al W de Sta. Elena de Uairén.","-61.55","4.66666",NA,NA,"850.00000000","1100.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"548","2012-04-13 05:14:00-03","MO","MOBOT","2958866","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke",NA,NA,NA,"Jorge Pérez|Maricela Sosa","Pérez JPB-47","1992","4","5","Venezuela","Amazonas",NA,"Dpto. Atabapo, Rio Cunucunuma, Comunidad Culebra, vía Conuco. Crecimiento es secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"549","2009-07-17 07:41:00-03","MO","MOBOT","2959092","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke",NA,NA,NA,"Basil Stergios","Stergios 10867","1987","5","13","Venezuela","Bolívar",NA,"A la cuenca media del Rio Paragua, sección Inventario de Vegetación de la Región Guayana. a la cuenca media del Rio Paragua(Hojas NB20-6) Bosques intercenidos y sabana rocosa del Rio Paragua, en los alrededores de Dando y dando.","-63.48333","6.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"550","2009-11-10 06:22:00-02","MO","MOBOT","2959689","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 131682","1985","9","10","Venezuela","Bolívar",NA,"Flooded forest, Río Parguaza. Subclimbing.","-67.11666","6.25",NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"551","2011-04-21 06:16:00-03","MO","MOBOT","2960265","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Silvino Elcoro","Elcoro 741","1990","2",NA,"Venezuela","Bolívar",NA,"Municipio: ASC. Farreras. Maripa-Aripao. En bosque de galería (morichal).","-65.33333","7.48333",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"552","2008-05-27 22:02:00-03","MO","MOBOT","2960418","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Basil Stergios","Stergios 3327","1982","2","3","Venezuela","Bolívar",NA,"Reserva Forestal Imataca. Selva pluvial del Río Cuyuní, Puesto(GN) Akarabisí, hasta la Quebrada de Akarabisí. Hierba en bosque húmedo tropical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"553","2011-06-09 18:03:00-03","MO","MOBOT","2960568","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Gerardo Aymard","Aymard C. 4612","1986","10","21","Venezuela","Bolívar",NA,"Dtto. Sifontes. Bosques húmedos intervenidos por actividades mineras del sector La Hoyada (Parayetpuy), 7 km. al NW del Caserío El Pilón. 58 km al W de Sta. Elena de Uairén.","-61.55","4.66666",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"554","2009-07-17 14:12:00-03","MO","MOBOT","2939655","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","M. Alves",NA,NA,NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11940","1966","1","21","Brazil","Goiás",NA,"Serra Dourada. Gallery forest, lower slopes of Serra Dourada, ca. 30 km. S.E. of Goiás Velho.","-50","-14",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"555","2008-08-07 03:32:00-03","MO","MOBOT","3132023","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","Foster's catalog note file",NA,NA,NA,"Otto Buchtien","Buchtien 329","1926","11",NA,"Bolivia","La Paz","Larecaja","Mapiri","-68.166667","-15.25",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"556","2009-12-11 12:42:00-02","MO","MOBOT","3136224","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 57635","1963","9","26","Suriname",NA,NA,"Zuid Rivier. In disturbed area, Kayser Airstrip, 45 km above confluence with Lucie Rivier.","-56.48333","3.16666",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"557","2019-11-01 14:25:00-03","MO","MOBOT","3136233","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","E.L. Core",NA,NA,NA,"Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"558","2009-10-21 21:42:00-02","MO","MOBOT","3136235","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Gerardo Aymard","Steyermark 126961","1982","11","1","Venezuela","Portuguesa",NA,"Selva bordeando una laguna natural en la fila de la cumbre, 17,8 kms (por carretera) de La Estación, 30 kms (por carretera) al Norte de Ospino. Along lake shore.",NA,NA,NA,NA,"1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"559","2013-10-05 06:35:00-03","MO","MOBOT","3136236","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119827","1979","11","10","Venezuela","Táchira",NA,"Forested slopes, Cerro Las Minas, 18-20 km southeast of Santa Ana, on sandstone substrate.","-72.21666","7.6",NA,NA,"1150.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"560","2008-05-27 22:02:00-03","MO","MOBOT","3136247","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","K. Camelbeke (GENT)",NA,NA,NA,"Michael H. Nee","Nee 30854","1985","2","14","Venezuela","Amazonas",NA,"Dpto. Río Negro. Nebelina Base Camp on S side of Rio Baria [= Rio Mawarinuma], SW side of Cerro de la Neblina. Tropical lowland evergreen forest on level, infertile soil, many trees very slender. Coord: (00º 49' 50 N), (66º 09' 40 W).",NA,NA,NA,NA,"140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"561","2012-12-23 19:12:00-02","MO","MOBOT","3136252","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.",NA,NA,NA,NA,"Gerardo Aymard|Marilyn Norconk|Linda Brown","Aymard C. 9349","1991","7","18","Venezuela","Bolívar",NA,"Mun. Piar. Bosques tropófilos medios, semi-decíduos. Con predominio de Peltogyne floribunda, Piptadenia leucoxylom, Connarus venezualensis y Licania discolor. Isla redonda. Lago de Guri. (Sector Las Carolinas). 15 km al E de la Presa R. Leoni.","-62.85","7.66666",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"562","2016-09-14 05:18:00-03","MO","MOBOT","3136257","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Paul J. M. Maas|Hiltje Maas","Maas 290","1971","4","27","Brazil","Amazonas",NA,"Manaus, Parque 10, open, young secondary vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"1",NA,NA
"563","2008-05-27 22:02:00-03","MO","MOBOT","3136258","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Almeida, *","Almeida s.n.","1959","8","18","Brazil","Ceará",NA,"Campo da E. Agronomia - Fortaleza- Ceará. (Terreno seco de um pequeno bosque natural).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"564","2008-05-27 22:02:00-03","MO","MOBOT","3136260","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","G. Davidse",NA,NA,NA,"Howard S. Irwin","Irwin 26255","1970","2","7","Brazil","Minas Gerais",NA,"Gallery shade. Cerrado and gallery, ca. 10 km SE of Paracatú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"565","2009-06-25 13:32:00-03","MO","MOBOT","3136262","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"William R. Anderson","Anderson 10165","1973","5","12","Brazil","Goiás",NA,"Serra Dourada. Ca. 17 km (straight line) S of Goiás Velho, 6 km NE of Mossamedes; in and along margin of forest on lower eastern slope of serra. On banks of stream in forest.",NA,NA,NA,NA,"700.00000000","780.00000000",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
"566","2008-05-27 22:02:00-03","MO","MOBOT","3136267","PreservedSpecimen","Plantae","Cyperaceae","Scleria","secans","Scleria secans","(L.) Urb.","T. Koyama",NA,NA,NA,"Ghillean T. Prance","Prance 24805","1977","11","4","Brazil","Pará",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Cachoeira de Curuá; north slope of Serra Cachimbo. Rocky terrain beside falls.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA
