"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","monthIdentified","dayIdentified","fieldNumber","individualCount","infraspecificEpithet","sex"
"428","2008-05-27 22:02:00-03","MO","MOBOT","3071525","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Jan Salick","Salick 7288","1986","3","26","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Central Selva, Palcazu Valley: Iscozacin, above PEPP Camp. Forestry experimental strip in old Secondary forest; clay soil. Strip uncut.",NA,NA,NA,NA,"Oxapampa","R. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","3071526","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Stephen F. Smith","Smith 184","1984","9","23","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Madre de Dios","Upland Terre Firme Forest Plot #3, 3.2 km. down the Main Trail from Explorer's Inn, near confluence of Rio Tambopata & Rio La Torre, 39 km. SW. of Puerto Moldanado,","-69.33333","-12.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2011-06-08 11:53:00-03","MO","MOBOT","3071536","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","José Schunke V.","Schunke Vigo 6528","1973","7","29","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","San Martín","Quebrada de Santiago. (Al este de Puerto Pizana). Dtto. Tocache Nuevo. Al borde de la quebrada en bosque alto, terreno húmedo.",NA,NA,"350.00000000","380.00000000","Mariscal Cáceres","Jim Conrad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2008-05-27 22:02:00-03","MO","MOBOT","3071639","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Wendell H. Camp","Camp E-4946","2006","8","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.",NA,"Prov. Santiago-Zamora (Oriente): Eastern slopes of the cordillera, valley of the río Negro, down to the río Pailas (on the trail to Mendez). Near junction of rios Palias and Negro.",NA,NA,"1828.80000000","2286.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2010-11-28 08:16:00-02","MO","MOBOT","3071672","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Cornelis C. Berg|Andrew J. Henderson","Berg 523","1977","10","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pará","Serra dos Carajás, Serra Norte. Near water fall, near AMZA Exploration Camp.","-50.0005503","-6.0008281",NA,NA,NA,"M. Elizabeth & V.D.Berg 81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2010-11-22 17:41:00-02","MO","MOBOT","3071720","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Tim McDowell|Doorjoohan Gopaul","McDowell 3466","1990","10","9","South America","Guyana",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.",NA,"Region: Potaro-Siparuni. Eagle Mt, W slope up yup plateau near summit, +1.2-2.7 km above Mahdia River. Trailside mixed rainforest. 25-30 m canopy. Heliconia, Marantaceae spp. etc. understory.","-59.11666","5.2","304.00000000","685.00000000",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2011-06-08 11:53:00-03","MO","MOBOT","3071821","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","José Schunke V.","Schunke Vigo 7923","1974","7","31","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","San Martín","Dtto. Uchiza. Sanja Seca de Tipishea, 8 Km, de Progreso, (Carretera a Tinge. María) En bosque alto con mucha sombra.",NA,NA,"500.00000000","550.00000000","Mariscal Cáceres","J. Conrad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2020-04-15 16:27:00-03","MO","MOBOT","3071844","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Anibal Castillo|F. Bocaranda","Castillo 3014","1988","11","28","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Miranda","Reyes Cuera. Los Guayabitos. Bosque húmedo de la virgen.","-66.6433333","10.3544444","1300.00000000","1490.00000000","Paz Castillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"436","2012-12-25 12:10:00-02","MO","MOBOT","3071848","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Gerardo Aymard|Nidia Cuello|Gabriel Meza|Sandra Giner","Aymard C. 4071","1985","8","3","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Bolívar","Dtto. Sifontes. Concesión Minera Oro Uno. 7Km. al N-O de la Clarita. En selvas pluviales intervenidas por activiadaded mineras.","-61.45","6.21666","180.00000000",NA,NA,"J. Steyermark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2008-05-27 22:02:00-03","MO","MOBOT","3071391","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Boris A. Krukoff","Krukoff 5351","1933","8","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Acre","Near mouth of Rio Macauhan (tributary of Rio Yaco), on terra firma.","-69","-9.33333",NA,NA,NA,"Ricardo Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2008-05-27 22:02:00-03","MO","MOBOT","3071849","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Jan Salick","Salick 7054","1984","5","29","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Central Selva, Palcazu Valley: Iscozacin; Bosque Reserva, above PEPP Project Camp. Forest on upper terrace, clay soils. Cut forest.",NA,NA,NA,NA,"Oxapampa","F. Foster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2015-01-17 11:44:00-02","MO","MOBOT","3071943","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Winfried Meier|K. Rudolph|E. Seubert","Meier 1424","2006","1","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Yaracuy","Distrito Nirgua y Distrito San Felipe: Serranía Santa María -Cerro La Chapa, 6 km al norte de Nirgua: al este de la pica a Las Marías; en selva nublada con Iriartea fusca (karst.) Drude muy abundante como palma emergente; refugio Nirgua","-68.56666","10.21666","1255.00000000",NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2011-02-23 15:57:00-03","MO","MOBOT","3071978","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Winfried Meier","Meier 1141","1991","12","31","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Miranda","Selva nublada de El Volcan: al sureste de Caracas.","-66.85","10.41666","1350.00000000","1450.00000000",NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2009-11-20 17:19:00-02","MO","MOBOT","3072032","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","George S. Bunting|Ronald L. Liesner|Romer León|Victor M. Ibarra Z.","Bunting 12395","1982","11","16","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Zulia","Dtto. Mara: cuenca del río Guasare, alrededores del Destacamento Guasare N.1 (La Yolanda), en las laderas del cerro ca. 5 km. al SSE del Destacamento, entre el caño Indio y la fila arriba de su orilla izquierda, en bosque húmedo original.","-72.49166","10.86944","350.00000000","500.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2008-05-27 22:02:00-03","MO","MOBOT","3072048","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Douglas C. Daly","Daly 9606","1997","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Acre","Assis Brasil: Basin of Rio Acre (tributary of Rio Purus). Colocação Beira Rio (Sr. José Cardoso). Deeply dissected Tertiary sediments, ridgetop and nearby vertical slopes, forest with open canopy and dense understory, many trees with crowns broken by windstorm.","-69.4975","-10.93888",NA,NA,NA,"R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2013-10-05 06:35:00-03","MO","MOBOT","3072110","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119991","1979","11","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Táchira","Cloud forest bordering pasture, along steep slopes leading to Cerro Azul, at Cerro Las Minas, 18 km southeast of Santa Ana,","-72.21666","7.6","1200.00000000","1380.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2011-12-14 05:48:00-02","MO","MOBOT","3072127","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","J.J. de Granville|Françoise Crozier","Granville 13428","1998",NA,NA,"South America","French Guiana",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Cayenne","Montagnes de la Trinité, zone sud, Bassin de la Mana. Forêt marécaguese primaire. Information non encore saisie,Flwur.","-53.35","4.56666","100.00000000",NA,NA,"Crozier F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2008-05-27 22:02:00-03","MO","MOBOT","3072427","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Ghillean T. Prance","Prance 7790","1968","10","3","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Acre","Municipality of Sena Madureira. 5 km. east of Sena Madureira. Forest on terra firme.",NA,NA,NA,NA,NA,"E.F. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2009-12-01 04:46:00-02","MO","MOBOT","3072527","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julian A. Steyermark|Otto Huber","Steyermark 114252","1977","9","21","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Aragua","Parque Nacional Henri Pittier, Regresiva del Diablo, selva nublada. Forested summite of ridge to the east, Regresiva del Diablo, between El Castaño and Choroni, with fine-leaves bamboo, Aspidosperma Hieronyma and Alchornea.",NA,NA,"1500.00000000","1550.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2009-11-20 12:08:00-02","MO","MOBOT","3072528","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julio C. Betancur B.","Betancur B. 1276","1989","8","8","South America","Colombia",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Meta","Inspección de Policía Uribe, Vereda Brisas del Río Duda, bosque en la cima de un abanico que forma el Río Duda, a 30 minutos de camino de herradura después de Uribe, bosque secundario medianamente intervenido, con sotobosque muy denso.","-74.35","3.25","770.00000000",NA,"Mesetas","R. Callejas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","3072545","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julian A. Steyermark","Steyermark 105390","1972","1","23","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Yaracuy","Selva nublada virgen, Quebrada Honda, 17.3 Km. del pueblo de Aroa.",NA,NA,"1100.00000000",NA,NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2008-05-27 22:02:00-03","MO","MOBOT","3072706","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Ghillean T. Prance","Prance 7443","1968","9","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Acre","Municipality of Tarauacá. East of Rio Tarauacá, 15 km. below Tarauacá. Capoeira.",NA,NA,NA,NA,NA,"E.F. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2012-04-11 09:40:00-03","MO","MOBOT","3072716","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Luis E. Ruiz-Terán|Manuel López-Figueiras","Ruíz-Terán 1257","1970","12","13","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Táchira","Dto. Junin. Cumbre del Cobre Chiquito o Peqeño, al oeste de pico El Cobre, páramo de Tamá, unos 5,2 km. al NE de la aldea Villa Páez.",NA,NA,"2900.00000000",NA,NA,"C. Davidson 85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2011-06-08 11:53:00-03","MO","MOBOT","3072859","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","José Schunke V.","Schunke Vigo 7339","1974","7","12","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","San Martín","En bosque alto, con mucha sombra. Las laminas de las hojas son endulades brillosas de color verde oscuro, en el envés con vervaduras prominentes. Camine a Shunté(Al este del Puente de Pale Blanco, ) Nuevo.",NA,NA,"500.00000000","800.00000000","Mariscal Cáceres","J. Conrad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2008-05-27 22:02:00-03","MO","MOBOT","3072874","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Ghillean T. Prance","Prance 7417","1968","9","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Acre","Municipality of Trauacá. Rio Maru, 12 km. above confluence with Rio Tarauacá. Forest on terra firme.",NA,NA,NA,NA,NA,"E.F. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2009-12-27 08:21:00-02","MO","MOBOT","3072985","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julian A. Steyermark|Victor Carreño E.|Sven Nehlin","Steyermark 110240","1974","7","7","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Lara","On windswept ridge-top at 1600 m. Selva nublada virgen, Entre Cubiro y Escalera, 10-15 km. al sureste de Cubiro, Distrito Menez.","-69.55","9.78333","1600.00000000","2000.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2009-07-17 07:37:00-03","MO","MOBOT","3072998","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Julian A. Steyermark|Ronald L. Liesner","Steyermark 118547","1979","7","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Táchira","Quebrada La Lejia, south of Quebrada Agua Azul, along and above stream on steep slopes, 15-16 km SE of Delicias,","-72.4","7.5","2150.00000000","2300.00000000",NA,"M.C. Tebbs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2010-11-23 21:39:00-02","MO","MOBOT","3073033","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Paddy P. Haripersaud|O. Muller|M. van der Zee","Jansen-Jacobs 6035","1999","9","20","South America","Guyana",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.",NA,"Upper Essequibo Region, Rewa River, Spider Mountains. Forest on rock.","-58.53333","3.13333","500.00000000","620.00000000",NA,"A.R.A. Görts-van Rijn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2014-07-25 06:20:00-03","MO","MOBOT","3073100","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","Lleras 16619","1973","7","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Amazonas","Rio Solimoes and Rio Javari. Tefé, around IPEAAO Experimental Station. Secondary forest.",NA,NA,NA,NA,NA,"E.F. Guimaraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2009-11-04 05:58:00-02","MO","MOBOT","3073454","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Mildred E. Mathias|Dermot Taylor","Mathias 5981","1962","7","22","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","San Martín","Forest north of Auca Yacu.",NA,NA,NA,NA,NA,"W.C. Burger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","2009-12-03 09:16:00-02","MO","MOBOT","3297467","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","L. Cayola|N. Chapi|G. Chive|Fidel Andia|Teodosio Alvarez","Cayola Pérez 2769","2007","5","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","La Paz","Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara. Bosque de yungas montano inferior pluvial en transición a pluviestacional. Con manchas de cerrado andino en algunas colinas.","-68.9088889","-14.5766667","1685.00000000","1750.00000000","Franz Tamayo","A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"07-08","8",NA,NA
"459","2020-07-05 23:53:00-03","MO","MOBOT","3333483","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Samuel Vilca C.|Rolando Francis|R. Rivera|D. Salcedo|S. Chuña|O. Crispín","Monteagudo Mendoza 11144","2005","11","9","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32166","-10.19416","350.00000000","360.00000000","Oxapampa","A. Monteagudo & R. Vasquez (HOXA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"460","2020-07-05 23:54:00-03","MO","MOBOT","3333883","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|Samuel Vilca C.|R. Rivera|O. Crispín|S. Chuña|D. Salcedo","Monteagudo Mendoza 11508","2005","11","13","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Palcazú. Reserva Comunal Yanesha. Comunidad Nativa 7 de Junio. Sector Pampa Hermosa. Evaluación de los Recursos del Bosque 0.50 ha.","-75.32888","-10.19472","410.00000000",NA,"Oxapampa","A. Monteagudo & R. Vasquez (HOXA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"461","2020-07-05 23:47:00-03","MO","MOBOT","3335243","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|J.L. Mateo|Rolando Francis","Monteagudo Mendoza 12926","2006","11","31","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, Parcela Permanente 1 ha Oso Playa. Bosque montano primario húmedo sub tropical.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"462","2020-07-05 23:47:00-03","MO","MOBOT","3335263","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|J.L. Mateo|Rolando Francis","Monteagudo Mendoza 12944","2006","11","31","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, Parcela Permanente 1 ha Oso Playa. Bosque montano primario húmedo sub tropical.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"463","2020-07-05 23:46:00-03","MO","MOBOT","3335499","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Monteagudo Mendoza 13147","2006","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Chanachaga-Chemillen, Parcela Permanente 1.0 ha Oso Playa. Bosque montano primario húmedo.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"464","2020-07-05 23:46:00-03","MO","MOBOT","3335520","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Monteagudo Mendoza 13166","2006","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Chanachaga-Chemillen, Parcela Permanente 1.0 ha Oso Playa. Bosque montano primario húmedo.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"465","2020-07-05 23:46:00-03","MO","MOBOT","3335549","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Monteagudo Mendoza 13192","2006","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Chanachaga-Chemillen, Parcela Permanente 1.0 ha Oso Playa. Bosque montano primario húmedo.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","686870","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Luis A. Mille","Mille s.n.",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pichincha",NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-07-05 23:46:00-03","MO","MOBOT","3335603","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Monteagudo Mendoza 13235","2006","11","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Chanachaga-Chemillen, Parcela Permanente 1.0 ha Oso Playa. Bosque montano primario húmedo.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"468","2020-07-05 23:47:00-03","MO","MOBOT","3335985","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Monteagudo Mendoza 13446","2006","11","11","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Huancabamba. Parque Nacional Chanachaga-Chemillen, Parcela Permanente 1.0 ha Oso Playa. Bosque montano primario húmedo.","-75.60972","-10.29944","2200.00000000",NA,"Oxapampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"469","2020-07-05 23:53:00-03","MO","MOBOT","3339660","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10325","2005","10","10","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.09944","-10.39388","920.00000000","950.00000000","Oxapampa","A. Monteagudo & R. Vasquez (HOXA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"470","2020-07-05 23:53:00-03","MO","MOBOT","3340369","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10387","2005","10","12","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.09944","-10.39388","920.00000000","950.00000000","Oxapampa","A. Monteagudo & R. Vasquez (HOXA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"471","2020-07-05 23:53:00-03","MO","MOBOT","3340663","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10414","2005","10","12","South America","Peru",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pasco","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.09944","-10.39388","920.00000000","950.00000000","Oxapampa","A. Monteagudo & R. Vasquez (HOXA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"472","2011-05-31 11:51:00-03","MO","MOBOT","3427614","PreservedSpecimen","Plantae","Piperaceae","Piper","obliquum","Piper obliquum","Saúl Altamirano","Altamirano Azurduy 4041","2006","11","2","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Ruiz & Pav.","Pando","Nueva Esperanza. a 10 km hacia Fortaleza. Bosque alto bien drenado con Bertholletia excelsa y Attalea speciosa. Suelos arcillosos profundos de color plomizo a blanquesino.","-65.36583","-10.08361","195.00000000",NA,"Gral. Federico Roman","S. Altamirano (BOLV)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
