"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","stateProvince","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"92","2015-09-04 17:59:48-03","MNHN","RECOLNAT_MNHN_P","P00609764","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii","isotype","Glaziou, A.",NA,"1883","5","9",NA,"Brésil","Rio de Janeiro: Bord du Rio Itamaraty, près de cachamba à Petropolis.Epiphyte sur les vieux arbres et les rochers.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00609764' target='other'> <mi>dwc_moreinfo</mi></a>","P00609764","P00609764_01","Sandwith",NA,NA,NA,"Moldenke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15327",NA,NA
"93","2015-09-04 14:36:14-03","MNHN","RECOLNAT_MNHN_P","P03998464","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Mosen, H.",NA,"1875","4","1",NA,"Brasil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03998464' target='other'> <mi>dwc_moreinfo</mi></a>","P03998464","P03998464_01","Sandwith","São Paulo","-46.3300018310547","-23.9599990844727",NA,"Santos",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,"3662",NA,NA
"94","2015-09-04 14:36:14-03","MNHN","RECOLNAT_MNHN_P","P03998463","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Mosén",NA,NA,NA,NA,NA,"Brasil","Brésil. Santos.","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03998463' target='other'> <mi>dwc_moreinfo</mi></a>","P03998463","P03998463_01","Sandwith","São Paulo","-46.3300018310547","-23.9599990844727",NA,"Santos",NA,NA,NA,NA,NA,NA,NA,"26836","auto",NA,NA,NA,NA,NA,NA
"95","2015-09-04 14:36:14-03","MNHN","RECOLNAT_MNHN_P","P03998466","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Glaziou, A.",NA,"1870","3","8",NA,"Brasil","Chemin de Macaco","hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03998466' target='other'> <mi>dwc_moreinfo</mi></a>","P03998466","P03998466_01","Sandwith","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"4929",NA,NA
"96","2015-09-04 14:36:14-03","MNHN","RECOLNAT_MNHN_P","P03998465","PreservedSpecimen",NA,NA,NA,"Schlegeliaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Chemin de Macaco, sur um grande roche","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03998465' target='other'> <mi>dwc_moreinfo</mi></a>","P03998465","P03998465_01","Sandwith","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,"4929",NA,NA
"97","2021-03-19 17:59:03-03","UFMG","BHCB","190126","PreservedSpecimen","Plantae","Dicotyledon",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"FLORPAN; et al.","5164","2001","05","09",NA,"Panamá",NA,NA,"Liana. Fruto rosado a rojo.","BHCB190126",NA,"(Oerst.) Monach.","Chiriquí","-79.969611","9.280889",NA,NA,"475","475",NA,NA,NA,"-79.969611","9.280889",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-11 11:41:29-03","UFMG","BHCB","172912","PreservedSpecimen","Plantae","Dicotyledon",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Cadorin, TJ; Grosch, B; Zimmermann, R; Lopes, CP","1513","2010","03","10","Southern America","Brasil","Parque Municipal da Lagoa do Peri",NA,"Epífita (acima de 4m).; Floresta Ombrófila Densa.","BHCB016409",NA,"(Oerst.) Monach.","Santa Catarina","-48.535","-27.724167",NA,"Florianópolis","317","317",NA,"2010","08","-48.535","-27.724167",NA,NA,"15",NA,NA,NA,NA,NA
"99","2020-12-11 11:41:29-03","UFMG","BHCB","43238","PreservedSpecimen","Plantae","Dicotyledon",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Oerst.) Monach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-11 11:41:29-03","UFMG","BHCB","61747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,"(Oerst.) Monach.","Espírito Santo","-41.1347007751465","-20.3397006988525",NA,"Venda Nova do Imigrante",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:18:18-03","UFPR","UPCB","57427","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Goldenberg, R.","906","2007","07","11",NA,"Brasil","BLOQUEADO",NA,"Arbusto escandente 3m, com flores brancas de perfume adocicado. Floresta de Encosta, próximo ao rio Timbuí..",NA,NA,"(Oerst.) Monach.","Espírito Santo",NA,NA,"Goldenberg, R.","Santa Teresa","650","650",NA,"2007","01","9999","9999",NA,NA,"01",NA,NA,NA,NA,NA
"102","2021-02-11 17:18:18-03","UFPR","UPCB","7869","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","aff. ramizii","Schlegelia aff. ramizii",NA,"Hatschbach, G.","21186","1969","02","26",NA,"Brasil","Rio do Cedro",NA,"Trepadeira, floresce no alto das árvores, flor alva. Mata pluvial, às margens do rio . Alt. 20 m.s.n.m..",NA,NA,"Sandwith","Paraná","-48.3288993835449","-25.3066997528076","Hatschbach, G.","Guaraqueçaba",NA,NA,NA,"1969","08",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:18:18-03","UFPR","UPCB","11880","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Cervi, A.C.","2123","1983","02","25",NA,"Brasil","Serra do Mar",NA,"Arbusto, flor branca. Interior da mata..",NA,NA,"Sandwith","Paraná",NA,NA,"Cervi, A.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:18:18-03","UFPR","UPCB","32108","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Silva, S.M.",NA,"1988","04","30",NA,"Brasil","Ilha do Mel, Estação Ecológica",NA,"Liana com frutos verde-claro. Em floresta da planície litorânea, próximo ao morro..",NA,NA,"Sandwith","Paraná","-48.5092010498047","-25.5200004577637","Coimbra, C.M.S.","Paranaguá",NA,NA,NA,"1999","02",NA,NA,"24916","auto","23",NA,NA,NA,NA,NA
"105","2021-02-11 17:18:18-03","UFPR","UPCB","7031","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Schlegelia","ramizii","Schlegelia ramizii",NA,"Hatschbach, G.","18114","1967","12","14",NA,"Brasil","Rio do Cedro",NA,"Trepadeira lenhosa, flor alvescente. Mata pluvial, encosta de morro. Alt. 50 m.s.n.m..",NA,NA,"Sandwith","Paraná","-48.3288993835449","-25.3066997528076","Hatschbach, G.","Guaraqueçaba",NA,NA,NA,"1968","05",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"106","2009-07-27 09:36:00-03","MO","MOBOT","2890226","PreservedSpecimen","Plantae",NA,NA,"Verbenaceae","Citharexylum","ramizii","Citharexylum ramizii",NA,"Auguste F.M. Glaziou","Glaziou 15327","1896","5","27","South America","Brazil",NA,NA,NA,NA,NA,"Glaz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","1039412","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Richard E. Schultes|George A. Black","Schultes 8232","1945",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"Ducke","Amazonas",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-06-11 05:54:00-03","MO","MOBOT","1039915","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|et al.","Gentry 31445","1981","2","18","South America","Peru","Yanomono, Explorama Tourist Camp between Indiana and Mouth of Río Napo, non-inudated forest on lateritic soil.",NA,NA,NA,NA,"Ducke","Loreto","-72.8","-3.46666",NA,"Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","3",NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1039916","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Timothy C. Plowman","Plowman 7150",NA,NA,NA,"South America","Peru","Rio Ampiyacu, Pebas vic",NA,NA,NA,NA,"Ducke","Loreto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1039986","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Richard E. Schultes","Schultes 8332","1946",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"Ducke","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","1040003","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|et al.","Gentry 38001","1982","7","27","South America","Peru","Yanomono, Explorama Tourist Camp, Río Amazonas between Indiana and mouth of Río Napo, mature upland forest on lateritic soil.",NA,NA,NA,NA,"Ducke","Loreto","-72.8","-3.46666","A. Gentry (MO)",NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2381","5",NA
"112","2014-04-04 05:45:00-03","MO","MOBOT","482172","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|Rodolfo Vásquez|L.H. Emmons|Nestor Jaramillo","Gentry 39682","1983","1","24","South America","Peru","Yanamono Tourist Camp, Rio Amazonas between Indiana and mouth of Rio Napo. Mature forest on lateritic soil.",NA,NA,NA,NA,"Ducke","Loreto","-72.83333","-3.46666","Al Gentry","Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-20","5",NA
"113","2014-04-04 05:45:00-03","MO","MOBOT","483488","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 11075","1988","9","28","South America","Peru","Indiana, Yanamono, Río Amazonas. Bosque primario, en suelos amarillentos.",NA,NA,NA,NA,"Ducke","Loreto","-72.83333","-3.5","A. Gentry","Maynas","106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","8",NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","486154","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"John James Pipoly, III|et al.","Pipoly 12469","1990","9","26","South America","Peru","Indiana; Reserva Explorama (Yanamono), 25 km al NE de Iquitos a lo largo del Río Amazonas",NA,NA,NA,NA,"Ducke","Loreto","-72.83333","-3.5","C.M. Taylor (MO)","Maynas","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","10",NA
"115","2014-04-04 05:45:00-03","MO","MOBOT","486160","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo|Peggy Stern","Gentry 29161","1980","7","27","South America","Peru","Yanamono, Explorama Tourist Camp on Río Amazonas between Indiana and mouth of Río Napo. Non-inundated forest.",NA,NA,NA,NA,"Ducke","Loreto","-72.8","-3.46666",NA,"Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80-13","5",NA
"116","2014-04-04 05:45:00-03","MO","MOBOT","486203","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 60895","1988","1","23","South America","Peru","Yanamono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo. Non-inundated upland forest.",NA,NA,NA,NA,"Ducke","Loreto","-72.83333","-3.46666",NA,"Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","1",NA
"117","2014-04-04 05:45:00-03","MO","MOBOT","486514","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42439","1983","7","1","South America","Peru","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Mature forest on yellowish lateritic soil.",NA,NA,NA,NA,"Ducke","Loreto","-72.83333","-3.46666","Al Gentry","Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-158","4",NA
"118","2014-04-04 05:45:00-03","MO","MOBOT","487838","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 55816","1987","2","14","South America","Peru","Explorama Inn, ca. 2 km W of Indiana on Río Amazonas. Well-drained forest on good soil. Transect 7 (cont.)",NA,NA,NA,NA,"Ducke","Loreto","-73.03333","-3.5","A. Gentry","Maynas","130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-14","2",NA
"119","2014-04-04 05:46:00-03","MO","MOBOT","496376","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla",NA,"John James Pipoly, III|Rodolfo Vásquez|Nestor Jaramillo|Rosa Ortiz","Pipoly 12237","1990","9","20","South America","Peru","Iquitos. Estación Experimental IIAP; Allpahuayo; 21 km al S de Iquitos. Bosque primario sobre suelos laterítiø cos.",NA,NA,NA,NA,"Ducke","Loreto","-73.4188889","-3.9711111","C.M. Taylor (MO)","Maynas","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","5",NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","976316","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","macrophylla","Schlegelia macrophylla","Isotype","A. Ducke","Ducke 1854","1945","10","24","South America","Brazil","Esperanga (ad ostium fluminis Javary), mata da t.f. baixa atrás de Coimbra.",NA,NA,NA,NA,"Ducke","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2016-03-03 16:29:00-03","MO","MOBOT","1039993","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Talmon S. dos Santos|L.A.M. Silva","Santos 3700","1981","11","18","South America","Brazil","Area do Centro de Pesquisas do Cacau, km 22 da Rodovia Ilheus/Itabuna (BR 415). Regiao de Mata Higrofila Sul Baiana. Quadra D.",NA,NA,NA,NA,"(Oerst.) Monach.","Bahia","-39.0494003295898","-14.7889003753662","A. Gentry (MO)","Ilhéus","50.00000000",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"1",NA
"122","2012-03-02 05:15:00-03","MO","MOBOT","483255","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"H. van der Werff|Bruce Gray|Galo A. Tipaz","van der Werff 11988","1991","6","25","South America","Ecuador","Border area between Prov. Carchi and Esmeraldas, about 20 km past Lita on road Lita-Alto Tambo. Selectively logged forest.",NA,NA,NA,NA,"(Oerst.) Monach.","Carchi","-78.5","0.88333","Al Gentry",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88","4",NA
"123","2017-02-03 05:18:00-02","MO","MOBOT","1051620","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Dairon Cárdenas L.","Cárdenas López 490","1987","9","15","South America","Colombia",NA,NA,NA,NA,NA,"(Oerst.) Monach.","Chocó","-76.96666","8",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1039418","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Enrique Forero","Forero 4049","1979","3","26","South America","Colombia","Rio San Juan, Alrededores de Palestina",NA,NA,NA,NA,"(Oerst.) Monach.","Chocó","-77.16666","4.16666",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","484878","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Alwyn H. Gentry|Carlos E. Cerón|Gladys Benavides","Gentry 64246","1988","12","27","South America","Ecuador","Dureno, Reserva Forestal de Communidad Cofan de Dureno, Rio Aguarico. TRANSECT 1",NA,NA,NA,NA,"(Oerst.) Monach.","Napo","-76.75","0.25",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-314","3",NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","487894","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Josefina Espina Z.|F. García Cossio|et al.","Espina Z. 2634","1989","4","17","South America","Colombia","Corregimiento El Valle, trocha El Valle-Boro Boro.",NA,NA,NA,NA,"(Oerst.) Monach.","Chocó","-76.43333","6.35","A. Gentry","Bahia Solano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","4",NA
"127","2019-09-03 04:36:00-03","MO","MOBOT","2936361","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Homero Vargas|W. Defas","Vargas López 5610","2005","5","25","South America","Ecuador","Manta Real. Vertientes bajas en la base occidental de los Andes, a 20 km al sureste de La Troncal. Terreno colinado, con bosque muy húmedo pre-montano; frecuente influencia de neblina. Bosque secundario y parches de bosque primario. Fincas particulares. Informante: Rubén García.",NA,NA,NA,NA,"(Oerst.) Monach.","Cañar","-79.3663889","-2.5541667","L.G. Lohmann (SPF)","La Troncal","430.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","3",NA
"128","2016-12-12 14:14:00-02","MO","MOBOT","100942623","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Milton Tirado","Tirado 2501","2002","5","1","South America","Ecuador","Cordillera de Cutucú. Bosque Protector Cutucú-Shaime. Centro Shuar Uunsuants. Bosque húmedo tropical. Valle del Río Mainpaimi, afluente del Río Mangosiza.",NA,NA,NA,NA,"(Oerst.) Monach.","Morona-Santiago","-77.9","-2.5333333",NA,"Morona","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"129","2009-10-26 23:35:00-02","MO","MOBOT","1016102","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Ludwig Riedel","Riedel s.n.",NA,NA,NA,"South America","Brazil","Sin loc.",NA,NA,NA,NA,"(Oerst.) Monach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","1016472","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Auguste F.M. Glaziou","Glaziou s.n.","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"(Oerst.) Monach.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2011-06-11 05:54:00-03","MO","MOBOT","1039417","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Alwyn H. Gentry|et al.","Gentry 30172","1981","1","5","South America","Colombia","Halfway between Quibdo and Tutunendo, tropical pluvial forest. Line 6.",NA,NA,NA,NA,"(Oerst.) Monach.","Chocó","-76.58333","5.76666",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1943","2",NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1039419","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Alwyn H. Gentry|Mary E. Fallen","Gentry 17806","1976","8","17","South America","Colombia","Halfway between Certeguí and Las Animas, roadside pluvial forest.",NA,NA,NA,NA,"(Oerst.) Monach.","Chocó","-76.620712","5.340532",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4143",NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1039420","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Richard E. Schultes|George A. Black","Schultes s.n.","1946",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"(Oerst.) Monach.","Amazonas",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1039435","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Brian M. Boom","Boom 1332","1982","5","3","South America","Ecuador","San Jose, km 321 along railroad",NA,NA,NA,NA,"(Oerst.) Monach.","Esmeraldas","-78.68333","1",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2013-12-01 05:44:00-02","MO","MOBOT","1039450","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Romeu P. Belém|R.S. Pinheiro","Belém 2680",NA,NA,NA,"South America","Brazil","Rodonia BR 5, 10 km S de Eunapolis",NA,NA,NA,NA,"(Oerst.) Monach.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1039451","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Per Dusén","Dusén 12028",NA,NA,NA,"South America","Brazil","Valta Grande.",NA,NA,NA,NA,"(Oerst.) Monach.","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1039453","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116798","1978","3","20","South America","Venezuela","Cerros del Bachiller, S of Santa Cruz",NA,NA,NA,NA,"(Oerst.) Monach.","Miranda","-65.8","10.15",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","1039454","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Julian A. Steyermark|Gerrit Davidse","Steyermark 116822","1978","3","20","South America","Venezuela","Cerros del Bachiller, 10 km W of Cupira",NA,NA,NA,NA,"(Oerst.) Monach.","Miranda",NA,NA,NA,NA,"600.00000000","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-08-22 05:41:00-03","MO","MOBOT","1039455","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield|Charles L. Burandt Jr.","Liesner 8227","1979","6","27","South America","Venezuela","Disputed area between Estado Lara and Estado Falcón. Cerro Cerón (western part); forest patch in savannah (manmade).",NA,NA,NA,NA,"(Oerst.) Monach.","Falcón","-70.6666667","10.4166667",NA,NA,"1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"151","1",NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1039456","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Alwyn H. Gentry|L. Puig R.","Gentry 14221","1975","6","19","South America","Venezuela","Henti Pittier National Park. Cloud forest near field station.",NA,NA,NA,NA,"(Oerst.) Monach.","Aragua",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3907",NA,NA
"141","2013-12-01 05:44:00-02","MO","MOBOT","1039474","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Romeu P. Belém|R.S. Pinheiro","Belém 2688","1966","9","22","South America","Brazil","Rodovia BR 5, 10 km S de Eunapolis.",NA,NA,NA,NA,"(Oerst.) Monach.","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1039475","PreservedSpecimen","Plantae",NA,NA,"Schlegeliaceae","Schlegelia","parviflora","Schlegelia parviflora",NA,"Per Dusén","Dusén 12018",NA,NA,NA,"South America","Brazil","Valta Grande.",NA,NA,NA,NA,"(Oerst.) Monach.","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
