"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","stateProvince","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","fieldNumber","individualCount","relatedCatalogItem","sex"
"81","2021-04-07 11:40:32-03","UFMS","CGMS","58718","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"V.J. Pott; A. Pott","8279",NA,"Brasil","MS-141, Km14; ao longo do pequeno afluente do rio Laranjaí, 14Km de Naviraí a Ivinhema.",NA,NA,"Flor branca. Habitat: Campo graminoso úmido, com veias d#?#água, e pisoteio de gado. Solo hidromórfico, com matéria orgânica. Relevo inclinado. Habito: Erva aquática emergente, 5-15cm de altura. Freqüente.","CGMS1088633","2005","09","27","Mato Grosso do Sul",NA,NA,NA,NA,NA,"(Rusby) Lehtonen & Myllys",NA,"Naviraí","-54.190601348877","-23.0650005340576","2020",NA,NA,NA,NA,NA,"54855","auto",NA,NA,NA,NA
"82","2019-08-20 09:58:51-03","UNICAMP","UEC","124029","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Costa, JY; Corrêa, AM; Verola, VF","1101A",NA,"Brazil","Nascente do Rio Sucuri",NA,NA,"Plantas submersas sem flores.","UEC005720","2001","10","14","Mato Grosso do Sul","Liliopsida",NA,NA,NA,"UEC005720","(Rusby) Holm-Nielsen","Costa, JY","Bonito","-56.559583","-21.1745",NA,"-56.559583","-21.1745",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-08-20 09:58:51-03","UNICAMP","UEC","124029","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Costa, JY; Corrêa, AM; Verola, CF","1101",NA,"Brazil","Nascente do Rio Sucuri",NA,NA,"Plantas submersas, com indivíduos sem flores.",NA,"2001","10","14","Mato Grosso do Sul","Liliopsida",NA,NA,NA,NA,"(Rusby) Holm-Nielsen","Costa, JY","Bonito","-56.559583","-21.341167",NA,"-56.559583","-21.341167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-08-20 09:58:51-03","UNICAMP","UEC","124030","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Costa, JY; Corrêa, AM; Verola, CF","1101",NA,"Brazil","Nascente do Rio Sucuri",NA,NA,"Plantas submersas, com indivíduos sem flores.",NA,"2001","10","14","Mato Grosso do Sul","Liliopsida",NA,NA,NA,NA,"(Rusby) Holm-Nielsen","Costa, JY","Bonito","-56.559583","-21.341167",NA,"-56.559583","-21.341167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 09:58:51-03","UNICAMP","UEC","124030","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Costa, JY; Verola, CF; Corrêa, AM","1101B",NA,"Brazil","Nascente do Rio Sucuri",NA,NA,"Plantas submersas, com indivíduos sem flores. Indivíduo B.","UEC090365","2001","10","14","Mato Grosso do Sul","Liliopsida",NA,NA,NA,"UEC090365","(Rusby) Holm-Nielsen","Costa, JY","Bonito","-56.559583","-21.341167",NA,"-56.559583","-21.341167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:18:45-03","UNICAMP","UEC","133214","S","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Amaral, MCE; Bittrich, V","200321",NA,"Brazil","Condomínio Nova Suiça, margem do caminho",NA,NA,"Planta cultivada proveniente de Jaguariúna, erva aquática, folhas ca. 20cm, parcialmente emersas, flores alvas ca. 1,5cm diâm.","UEC090366","2003","05","02","São Paulo","Liliopsida",NA,NA,NA,"UEC090366","(Rusby) Holm-Nielsen","Amaral, MCE","Itatiba","-46.8300018310547","-23",NA,NA,NA,NA,NA,NA,"17442","auto",NA,NA,NA,NA
"87","2020-02-18 16:42:05-03","UTFPR","HCF","19886","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"J.M. Silva","8655",NA,"Brasil","Balneário Atami",NA,NA,"planta flutuante; flores cor creme. Restinga arbórea.",NA,"2014","10","28","PR",NA,NA,"6","6",NA,"(Rusby) Lehtonen & Myllys","E. Barboza","Pontal do Paraná","-48.390833","-25.596111","2014","48°23'27 W","25°35'46 S","11","19",NA,NA,NA,NA,NA,NA,NA
"88","2020-02-18 16:42:05-03","UTFPR","HCF","33","S","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"D.C. Souza",NA,NA,"Brasil","área alagada atrás do frigorífico",NA,NA,"submersa, vegetativa, encontrada no canal de drenagem.",NA,"2001","11","12","PR",NA,NA,NA,NA,NA,"(Rusby) Lehtonen & Myllys","G.A. Dettke","Campo Mourão","-52.3830986022949","-24.0456008911133","2020",NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"89","2020-12-21 16:11:15-03","MBM","MBM","203013","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Falkenberg, D.B.; et al.; et al.","5965","Southern America","Brazil","Dunas da Praia da Joaquina, Ilha de Santa Catarina",NA,NA,NA,"MBM203013","1992","11","15","Santa Catarina",NA,NA,NA,NA,"MBM203013","(Rusby) Holm-Nielsen","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"90","2020-12-21 16:11:15-03","MBM","MBM","157234","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Chagas; Silva, F.; et al.; et al.","1202","Southern America","Brazil","Rodovia Transpaneira, km 111",NA,NA,NA,"MBM157234","1986","07","27","Mato Grosso",NA,NA,NA,NA,"MBM157234","(Rusby) Holm-Nielsen","Haynes, R.R.","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"91","2020-12-21 16:11:15-03","MBM","MBM","157235","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Hatschbach, G.; Webster, G.; Webster, G.","57918","Southern America","Brazil","Balneário Ipanema",NA,NA,NA,"MBM157235","1991","08","31","Paraná",NA,NA,NA,NA,"MBM157235","(Rusby) Holm-Nielsen","Haynes, R.R.","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"92","2020-12-21 16:11:15-03","MBM","MBM","165027","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Falbenberg, D.B.; Silva Fº, F.A.; Silva Fº, F.A.","5481","Southern America","Brazil","Praia da Joaquina, Ilha de Santa Catarina.",NA,NA,"Erva; pétalas brancas, 5m de comprimento; anteras com 1m, mesmo tamanho dos filetes, base fixas. Aquênios em grande quantidade marrom-avermelhadas.; Laguinhos temporários, submersas fixas 5-15 com de altura, floresce quando o nível","MBM165027","1991","05","22","Santa Catarina",NA,NA,NA,NA,"MBM165027","(Rusby) Holm-Nielsen","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335","1991",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"93","2020-12-21 16:11:15-03","MBM","MBM","184125","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Arbo, M.M.; et al.; et al.","6633","Southern America","Argentina",NA,NA,NA,NA,"MBM184125","1995","04","27",NA,NA,NA,NA,NA,"MBM184125","(Rusby) Holm-Nielsen","Schinini, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:11:15-03","MBM","MBM","213856","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","67030","Southern America","Brazil","Rio Guaporé, entre Vila Bela e a Barra do Jacaré",NA,NA,NA,"MBM213856","1997","08","19","Mato Grosso",NA,NA,NA,NA,"MBM213856","(Rusby) Holm-Nielsen","Haynes, R.R.","Vila Bela da SS. Trindade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:11:15-03","MBM","MBM","82976","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pedersen, T.M.","10061","Southern America","Argentina",NA,NA,NA,NA,"MBM082976","1972","02","21",NA,NA,NA,NA,NA,"MBM082976","(Rusby) Holm-Nielsen","Holm-Nielsen, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:11:15-03","MBM","MBM","157234","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Chagas, F.","1202","Southern America","Brazil","Rodovia Transpantaneira, Km 111",NA,NA,"Botão floral esverdeado; flores brancas, estames amarelos.; Borda de lagoa.","MBM157234","1986","07","27","Mato Grosso",NA,NA,NA,NA,"MBM157234","(Rusby) Holm-Nielsen","Haynes, R.R.","Poconé","-56.6227989196777","-16.2567005157471","1996",NA,NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA
"97","2020-12-21 16:11:15-03","MBM","MBM","204937","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","65415","Southern America","Brazil","Rod. BR-070, Córrego Pita",NA,NA,NA,"MBM204937","1996","11","08","Mato Grosso",NA,NA,NA,NA,"MBM204937","(Rusby) Holm-Nielsen","Haynes, R.R.","Porto Esperidião","-58.4603004455566","-15.8528003692627",NA,NA,NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA
"98","2020-12-21 16:11:15-03","MBM","MBM","21248","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Hatschbach, G.; et al.; et al.","28253","Southern America","Brazil","Estrada Palmas-Ponte Serrada",NA,NA,NA,"MBM021248","1971","12","05","Paraná",NA,NA,NA,NA,"MBM021248","(Rusby) Holm-Nielsen","Haynes, R.R.","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA
"99","2020-12-21 16:11:15-03","MBM","MBM","165027","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Falkenberg, D.B.; et al.; et al.","5481","Southern America","Brazil","Dunas da Praia de Joaquina, Ilha de Santa Catarina",NA,NA,NA,"MBM165027","1991","05","22","Santa Catarina",NA,NA,NA,NA,"MBM165027","(Rusby) Holm-Nielsen","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"100","2020-12-21 16:11:15-03","MBM","MBM","203013","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Falbenberg, D.B.; Baptista, I.E.; Baptista, I.E.","5965","Southern America","Brazil","Praia da Joaquina, Ilha de Santa Catarina",NA,NA,"Erva 5-10cm; flor branca, pequena.; Restinga, depressão úmida seca recentemente. Dunas da praia.","MBM203013","1992","06","15","Santa Catarina",NA,NA,NA,NA,"MBM203013","(Rusby) Holm-Nielsen","Falkenberg, D.B.","Florianópolis","-48.5491981506348","-27.596700668335","1992",NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"101","2020-12-21 16:11:17-03","MBM","MBM","393212","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Silva, J.M.; Saridakis, D.P.; Saridakis, D.P.","8655","Southern America","Brazil","Balneário Atami",NA,NA,"Planta flutuante; flores cor creme.; Restinga arbórea.","MBM393212","2014","10","28","Paraná",NA,NA,"6","6",NA,"(Rusby) Lehtonen & Myllys","Barboza, E.","Pontal do Paraná","-48.390833","-25.596111","2014","-48.390833","-25.596111","11","19",NA,NA,NA,NA,NA,NA,NA
"102","2015-09-18 03:47:17-03","MNHN","RECOLNAT_MNHN_P","P00541983","PreservedSpecimen",NA,"Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00541983' target='other'> <mi>dwc_moreinfo</mi></a>","P00541983",NA,NA,NA,NA,NA,NA,NA,NA,"P00541983_01","(Rusby) Holm-Niels.","Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 207 bis",NA,NA,NA
"103","2015-09-19 21:36:51-03","MNHN","RECOLNAT_MNHN_P","P00541984","PreservedSpecimen",NA,"Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","Rio de Janeiro","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00541984' target='other'> <mi>dwc_moreinfo</mi></a>","P00541984",NA,NA,NA,NA,NA,NA,NA,NA,"P00541984_01","(Rusby) Holm-Niels.","Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 207 bis",NA,NA,NA
"104","2020-12-11 11:43:16-03","UFMG","BHCB","127372","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pivari, MOD; Costa, FM; Ferreira, RM","1162","Southern America","Brasil","Lagoa Verde dos Crentes.",NA,NA,"Erva emergente, ca. 0,2m prof., flores brancas, frutos verdes.; Em meio a a Eleocharis interstincta.","BHCB053722","2008","11","13","Minas Gerais","Monocotyledon",NA,"291","291","BHCB053722",NA,NA,"Dionísio","-42.581944","-19.839167",NA,"-42.581944","-19.839167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:43:16-03","UFMG","BHCB","126511","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pivari, MOD; Costa, FM","1068","Southern America","Brasil","Lagoa Palmeirinha.",NA,NA,"Erva anfíbia (emersa e submersa até 0,5m prof.). Flores brancas, frutos verdes.","BHCB053721","2008","08","26","Minas Gerais","Monocotyledon",NA,"285","285","BHCB053721",NA,NA,"Marliéria","-42.619167","-19.828611","2008","-42.619167","-19.828611","08",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:43:16-03","UFMG","BHCB","121876","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pivari, MOD; Oliveira, VB; Ferreira, RM","968","Southern America","Brasil","Parque Estadual do Rio Doce, Lagoa Bonita.",NA,NA,"Erva anfíbia. Base da planta branca, folhas submersas menores e delgadas, frutos castanhos.","BHCB053720","2008","03","13","Minas Gerais","Monocotyledon",NA,"256","256","BHCB053720",NA,NA,"Marliéria","-42.590278","-19.772222","2008","-42.590278","-19.772222","03",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:43:16-03","UFMG","BHCB","127352","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pivari, MOD; Costa, FM; Ferreira, RM","1142","Southern America","Brasil","Parque Estadual do Rio Doce, Lagoa Don Helvécio.",NA,NA,"Erva anfíbia (emersa e submersa até 0,5m prof.). Flores brancas, frutos verdes.","BHCB053723","2008","11","11","Minas Gerais","Monocotyledon",NA,"275","275","BHCB053723",NA,NA,"Marliéria","-42.620556","-19.780556","2008","-42.620556","-19.780556","11",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:43:16-03","UFMG","BHCB","133165","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Pivari, MOD; Viana, PL; Teles, AM","1025","Southern America","Brasil","Refúgio Estad. de Vida Silvestre do Rio Pandeiros",NA,NA,"Erva emergente, ca. 0,1m prof. Flores brancas, frutos verdes.","BHCB053724","2008","06","11","Minas Gerais","Monocotyledon",NA,"470","470","BHCB053724",NA,NA,"Januária","-44.633056","-15.665278","2009","-44.633056","-15.665278","08",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:43:16-03","UFMG","BHCB","71368","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Lombardi, JA; Salino, A; Mota, RC da; Viana, PL","4823","Southern America","Brasil","Distrito de Tejuco. Margens da Lagoa Feia.",NA,NA,"PRENSADO EM ÁLCOOL.; Flores brancas.; Vegetação ribeirinha.","BHCB053717","2002","05","19","Minas Gerais","Monocotyledon",NA,NA,NA,"BHCB053717",NA,NA,"Januária","-44.632833","-15.666528","2002","-44.632833","-15.666528","07",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:43:16-03","UFMG","BHCB","33489","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,NA,"s.n.","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Monocotyledon",NA,NA,NA,NA,NA,NA,"Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA
"111","2020-12-11 11:43:16-03","UFMG","BHCB","82996","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Tameirão Neto, E","3554","Southern America","Brasil","Área de Influência da UHE Queimado, Fazenda Cardoso.",NA,NA,"Herbáceo.; Anfíbia, macrófita aquática.","BHCB053725","2002","10","08","Goiás","Monocotyledon",NA,NA,NA,"BHCB053725",NA,NA,"Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA
"112","2020-12-11 11:43:16-03","UFMG","BHCB","33489","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Tameirão Neto, E","2013","Southern America","Brasil","Lagoa do Sossego.",NA,NA,"Projeto Jaíba.; Herbáceo.; Aquática, submersa fixa.","BHCB053719","1996","02","13","Minas Gerais","Monocotyledon",NA,NA,NA,"BHCB053719",NA,NA,"Jaíba","-43.6744003295898","-15.3382997512817","1999",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA
"113","2020-12-11 11:43:16-03","UFMG","BHCB","22704","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Lombardi, JA","336","Southern America","Brasil","Parque Florestal Estadual do Rio Doce, Lagoa Dom Helvétio.",NA,NA,"Erva aquática. Flores brancas de centro verde.; Fixa na margem.","BHCB053718","1993","07","15","Minas Gerais","Monocotyledon",NA,NA,NA,"BHCB053718",NA,NA,"Marliéria","-42.7322006225586","-19.7122001647949","1998",NA,NA,"05",NA,NA,"28215","auto",NA,NA,NA,NA
"114","2020-12-11 11:43:16-03","UFMG","BHCB","175906","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Moreira, SN; Pott, VJ; Pott, A","1035","Southern America","Brasil","Varjão entre Culturama e Deodápolis.",NA,NA,"Erva anfíbia de 10-15cm de alt. Flor branca. Fruto verde.; Solo orgânico encharcado a alagado. Relevo plano deprimido. Campo úmido sem M. flexuosa em domínio de Cerrado. Predomínio de Rhytachne rottboellioides. Em alguns pontos água c","BHCB024266","2012","09","11","Mato Grosso do Sul","Monocotyledon",NA,"330","330","BHCB024266","(Rusby) Lehtonen & Myllys",NA,"Fátima do Sul","-54.276389","-21.284167","2012","-54.276389","-21.284167","09",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:43:16-03","UFMG","BHCB","175505","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Moreira, SN; Pott, VJ; Pott, A; Cardeal, C","769","Southern America","Brasil","Fazenda Feliz",NA,NA,"Erva anfíbia, até 10cm, escapo até 20cm de alt. Flor branca.; Solo orgânico. Relevo plano deprimido. Campo graminoso com M. flexuosa em Cerrado.","BHCB024164","2012","05","02","Mato Grosso do Sul","Monocotyledon",NA,NA,NA,"BHCB024164","(Rusby) Lehtonen & Myllys",NA,"Aquidauana","-55","-20.461944",NA,"-55","-20.461944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-11 11:43:16-03","UFMG","BHCB","175879","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Moreira, SN; Pott, VJ; Pott, A","990","Southern America","Brasil","Varjão entre Culturama e Deodápolis.",NA,NA,"Erva anfíbia, escapo até 20cm de alt. Flor branca. Fruto verde.; Relevo plano deprimido. Campo úmido de brejo sem M. flexuosa (buriti). Predomínio de Rhytachne rottboellioides. Em alguns pontos água com mais de 70cm de profundidade.","BHCB024278","2012","09","09","Mato Grosso do Sul","Monocotyledon",NA,"330","330","BHCB024278","(Rusby) Lehtonen & Myllys",NA,"Fátima do Sul","-54.276389","-21.284167",NA,"-54.276389","-21.284167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-11 11:43:16-03","UFMG","BHCB","175946","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Moreira, SN; Pott, VJ; Pott, A","1099","Southern America","Brasil","Fazenda São Geraldo, 7km da Sede.",NA,NA,"Erva anfíbia até 15cm de alt. Flor branca.; Argissolo hidromórfico. Relevo plano deprimido. Campo úmido sem M. flexuosa domínio de Cerrado.","BHCB024260","2012","09","11","Mato Grosso do Sul","Monocotyledon",NA,"331","331","BHCB024260","(Rusby) Lehtonen & Myllys",NA,"Bonito","-56.553611","-21.308889",NA,"-56.553611","-21.308889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-11 11:43:16-03","UFMG","BHCB","176080","PreservedSpecimen","Plantae","Alismataceae","Helanthium","bolivianum","Helanthium bolivianum",NA,"Moreira, SN; Pott, VJ; Pott, A; Fabri, JB","1377","Southern America","Brasil","Fazenda Jaboticaba, 60km de Maracajú, rumo a Jardim.",NA,NA,"Erva anfíbia, escapo até 30cm de alt. Flor branca.; Campo úmido sem M. flexuosa (buriti) em domínio de Cerrado. Rapanea umbellata e Miconi chamissois abundantes. Gramíneas filiformes de até 2m de alt.","BHCB024918","2013","03","08","Mato Grosso do Sul","Monocotyledon",NA,"558","558","BHCB024918","(Rusby) Lehtonen & Myllys",NA,"Maracajú","-55.535833","-21.555556","2013","-55.535833","-21.555556","03",NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","157932","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"James C. Solomon","Solomon 14781","South America","Bolivia","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.",NA,NA,NA,NA,"1985","11","18","Beni",NA,NA,"250.00000000",NA,NA,"(Rusby) Holm-Niels.","M. Moraes (LPB)","Gral. Ballivian","-66.41666","-14.81666",NA,NA,NA,NA,NA,NA,NA,NA,"85-162","4",NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","157923","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"James C. Solomon","Solomon 14776","South America","Bolivia","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.",NA,NA,NA,NA,"1985","11","18","Beni",NA,NA,"250.00000000",NA,NA,"(Rusby) Holm-Niels.","M. Moraes (LPB)","Gral. Ballivian","-66.41666","-14.81666",NA,NA,NA,NA,NA,NA,NA,NA,"85-162","7",NA,NA
"121","2016-04-04 13:27:00-03","MO","MOBOT","100904381","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nur Ritter|D. Nash|J. Guerrero|R. Sabella","Ritter 3411","South America","Bolivia","Laguna Volcan. Located S.W. of Estancia Angostura, above the road to Santa Cruz.",NA,NA,NA,NA,"1996","7","17","Santa Cruz",NA,NA,"1150.00000000",NA,NA,"(Rusby) Holm-Niels.","R.R. Haynes","Florida","-63.65","-18.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1092862","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nur Ritter|Garrett E. Crow|M. Ritter|J. Crow","Ritter 3463","South America","Bolivia","Savanna: ca. 2-3 km NE of the buildings at La Toledo.",NA,NA,NA,NA,"1996","8","10","Santa Cruz",NA,NA,"210.00000000",NA,NA,"(Rusby) Holm-Niels.","N. Ritter (NHA)","Velasco","-61.14055","-14.7025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11",NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1092963","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|M. Ritter|J. Crow","Ritter 3504","South America","Bolivia","A large, horseshoe-shaped curichi; ca. 4 km NE of the compound at La Toledo.",NA,NA,NA,NA,"1996","8","11","Santa Cruz",NA,NA,"220.00000000",NA,NA,"(Rusby) Holm-Niels.","R.R. Haynes (UNA)","Velasco","-61.14138","-14.69388",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1093167","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu","Ritter 3680","South America","Bolivia","Wetland; o.5 km NE of Concepción, on the road towards San Ignacio. The front half of the system is dominated by Pontederia cordata. The back half contains a large pond, with a floating mat dominated by Eleocharis.",NA,NA,NA,NA,"1996","8","20","Santa Cruz",NA,NA,"485.00000000",NA,NA,"(Rusby) Holm-Niels.","N. Ritter (NHA)","Nuflo de Chavez","-62.01666","-16.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1148069","PreservedSpecimen","Plantae","Alismataceae","Echinodorus","bolivianus","Echinodorus bolivianus",NA,"René López C.|Diego Giraldo-Cañas","López Camacho 631","South America","Colombia","Mpio. de San José del Guaviare. Resguardo indígena de la comunidad Tucano de Panoré, a 5 min. del centro SINCHI en cananguchal, con alta presencia de Mauritia flexuosa, altamente intervenido",NA,NA,NA,NA,"1995","11","11","Guaviare",NA,NA,"280.00000000",NA,NA,"(Rusby) Holm-Niels.",NA,NA,"-72.69166","2.47222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
