"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"99","2008-05-27 22:02:00-03","MO","MOBOT","1283833","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Isabelino Chaparro","Zardini 48537","1998","6","10","South America","Paraguay","Canindeyú",NA,"Mbaracayu Natural Reserve, administered by Fundación Moises Bertoni. Jejuí-Mí. Tall forest on red sandy soil.","-55.52805","-24.13305",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1142","4"
"100","2008-05-27 22:02:00-03","MO","MOBOT","1285407","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Isabelino Chaparro","Zardini 48820","1998","6","12","South America","Paraguay","Canindeyú",NA,"Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni. 1 km SE of Jejui Mi. Gallery forest on lakes on clay and on creek on black soil.","-55.52805","-24.13305",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1146","4"
"101","2008-05-27 22:02:00-03","MO","MOBOT","1307103","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|G. Hellman","Zardini 49078","1998","7","23","South America","Paraguay","Caazapá",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.54305","-25.69305",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1151","4"
"102","2012-06-21 05:16:00-03","MO","MOBOT","1380194","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Alwyn H. Gentry|Michael O. Dillon|James Aronson|Camilo Díaz S.","Gentry 23211","1978","6","17","South America","Peru","Amazonas","Chachapoyas","48 km NW of Chachapoyas on road to Bagua, margin of Río Utcubamba.",NA,NA,NA,NA,NA,NA,"M. Dillon","1280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1510",NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1404903","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Stephan G. Beck","Beck 13883",NA,NA,NA,"South America","Bolivia","La Paz","Nor Yungas","Chuspipata, 14 km bajando a Yolosa, entrando 5 km hacia el kkRío Huarinillas",NA,NA,NA,NA,NA,NA,"Killeen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2017-08-22 11:13:00-03","MO","MOBOT","1424757","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Pilar Franco|et al.","Franco Rosselli 6129A","1998","3","26","South America","Colombia","Guainía",NA,"Mpio. Puerto Inirida, comunidad El Remanso, Cerro de Mavicure.","-67.9666667","3.45",NA,NA,NA,NA,"John Pruski","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"105","2011-08-26 16:15:00-03","MO","MOBOT","1514301","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Idilfo Franco","Zardini 55067","2000","8","30","South America","Paraguay","Canindeyú",NA,"Lagunita-Aguara Ñu. Tall forest.","-55.3333333","-24.1302778",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1215","4"
"106","2008-05-27 22:02:00-03","MO","MOBOT","1529349","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Michael H. Nee","Nee 45186","1994","7","13","South America","Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.56666","-18.18333",NA,NA,NA,NA,"Robinson & Pruski","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2016-07-07 10:09:00-03","MO","MOBOT","1534785","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Michael H. Nee","Nee 35197","1987","7","17","South America","Bolivia","Santa Cruz","Florida","Gorge of Rio Pirai, road from Santa Cruz to Samaipata.","-63.5333333","-18.1666667",NA,NA,NA,NA,"J. Pruski (MO)","675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2014-04-13 05:22:00-03","MO","MOBOT","1881225","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Gerrit Davidse|Alwyn H. Gentry|Fany Llanos","Davidse 5591","1974","1","9","South America","Colombia","Huila",NA,"6 km SE of Altamira along the road to Florencia. Mmountain savanna with shrubby growth in the gullies.","-75.778","2.0288",NA,NA,NA,NA,"J. Wurdack","880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"931",NA
"109","2020-08-23 20:22:00-03","MO","MOBOT","2158319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Cayola|et al.","Cayola Pérez 840","2004","9","2","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.","-68.495","-14.5422222",NA,NA,NA,NA,"A. Fuentes (LPB)","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","1"
"110","2020-08-24 01:47:00-03","MO","MOBOT","2158387","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Cayola|et al.","Cayola Pérez 905","2004","9","4","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa-Apolo, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.","-68.4961111","-14.5405555",NA,NA,NA,NA,"J. Pruski, 2009","1022.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-03","1"
"111","2020-08-24 02:18:00-03","MO","MOBOT","2158402","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Cayola|et al.","Cayola Pérez 920","2004","9","4","South America","Bolivia","La Paz","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Unapa-Apolo, 21 km en linea recta al N de Apolo. Bosque yungueño subandino xerico con Anadenanthera colubrina.","-68.4961111","-14.5405555",NA,NA,NA,NA,"A. Fuentes (LPB)","1022.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-03","1"
"112","2018-02-19 13:03:00-03","MO","MOBOT","2212257","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Gloria Calatayud","Calatayud Hermosa 1821","2003","7","21","South America","Peru","Cusco",NA,"Dist. Maranura, Santa Beatriz, Bosque Secundario Seco","-72.65","-12.95",NA,NA,NA,NA,"John Pruski (MO)","1194.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"113","2009-07-20 20:55:00-03","MO","MOBOT","2655598","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L.B. Holm-Nielsen|Benjamin Øllgaard|Calvin R. Sperling","Holm-Nielsen 24859","1980","8","13","South America","Ecuador","Pichincha",NA,"Road Chillogallo - Santo Domingo at junction to the new road. Moist forest.","-78.91666","-0.33333",NA,NA,NA,NA,"H. Robinson (US)","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2015-06-18 06:28:00-03","MO","MOBOT","2661964","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello","Holm-Nielsen 27970","1980","10","28","South America","Ecuador","Pichincha",NA,"Road Aloag - Santo Domingo, Chitoa, km 57. Montane forest.","-78.95","-0.31666",NA,NA,NA,NA,"H. Robinson (US)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2012-04-12 05:10:00-03","MO","MOBOT","2719315","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Alfredo F. Fuentes|Tatiana B. Miranda|Juana Colque|Evert Cuevas|Ramiro Cuevas","Fuentes Claros 9677","2005","7","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Virgen del Rosario, ca. 4 km por el camino a Mojos. Chaparral pirogenico de yungas subandino estacional subhumedo con Vochysia sp, Plathymenia reticulata y Qualea grandiflora. Inventario fitosociologico Madidi 65. Plantas sin alcoholizar.","-68.70194","-14.56888",NA,NA,NA,NA,"John Pruski (MO)","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-102","5"
"116","2019-01-25 04:35:00-02","MO","MOBOT","2736453","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|J. Latorre","Valenzuela Gamarra 3920","2004","6","18","South America","Peru","Cusco","Calca","Dist. Lacco Yabero. Bosque Húmedo Primario.","-72.4983333","-12.4986111",NA,NA,NA,NA,"John Pruski, (MO)","2169.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"117","2008-05-27 22:02:00-03","MO","MOBOT","3022873","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Calaway H. Dodson","Dodson 11974","1981","10","29","South America","Ecuador","Cotopaxi",NA,"Tenefuerte Río Picalco, at Km 52-53 on Quevedo Latacunga road.","-79.1","-0.85",NA,NA,NA,NA,"A.T. Whittemore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"181",NA
"118","2017-07-20 11:10:00-03","MO","MOBOT","3111817","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Gloria Calatayud|Isau Huamantupa|Efraín Suclli|V. Chama|L. Cárdenas|M. Luza|N. Anaya|M. Callalli","Calatayud Hermosa 3655","2005","8","28","South America","Peru","Cusco","La Convención","Dist. Huayopata, Lauramarca, Bosque Primario Intervenido","-72.31666","-12.5",NA,NA,NA,NA,"J. Pruski (MO)","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"119","2008-05-27 22:02:00-03","MO","MOBOT","3314536","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Jaramillo","Jaramillo s.n.","1975",NA,NA,"South America","Colombia","Tolima","Ibagué","Jardin Botanico Alejandro de Humboldt.",NA,NA,NA,NA,NA,NA,"John Pruski (MO)","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2014-03-05 11:27:00-03","MO","MOBOT","3314646","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Santiago Díaz Piedrahita|Antoine M. Cleef|J. Orlando Rangel|Sonia Salamanca|B. Melief","Díaz Piedrahita 3340","1981",NA,NA,"South America","Colombia","Cundinamarca","Pandi","Vereda El Carascol.",NA,NA,NA,NA,NA,NA,"S. Diaz P.","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","3314832","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","MURPHY","MURPHY 622","1982",NA,NA,"South America","Colombia","Valle del Cauca",NA,"Palmira Woodsy brookside grazes by cows, remnantrs of forest.",NA,NA,NA,NA,NA,NA,"H. Robinson","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-10-23 14:50:00-02","MO","MOBOT","3315682","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 645","1981",NA,NA,"South America","Colombia","Valle del Cauca",NA,"Mpio La Cumbre, via Mulalo la cumbre, a 9 km de la Cumbre, bosque 2:.",NA,NA,NA,NA,NA,NA,"H. Robinson","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2012-05-02 05:07:00-03","MO","MOBOT","3315822","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Germán Parra V.","Parra V. 073","1986",NA,NA,"South America","Colombia","Valle del Cauca",NA,"Comun en orilla de canada conservada.",NA,NA,NA,NA,NA,NA,"H. Robinson","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2010-02-09 16:23:00-02","MO","MOBOT","3316284","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Enrique Forero|Alwyn H. Gentry|Andrew M. Sugden|Douglas C. Daly","Forero 3566","1977",NA,NA,"South America","Colombia","Valle del Cauca",NA,"Carretera san Jose del Palmar (Choco) Ansermanuevo, ca. 5-10 km. de Ansermanuevo.",NA,NA,NA,NA,NA,NA,"A.T.Whittenmore","950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2014-12-04 09:55:00-02","MO","MOBOT","3318115","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Nélida Soria","Soria Rey 1745","1987","8","12","South America","Paraguay","Amambay",NA,"P.N. Cerro Cora. En la selva del cerro amarilla.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"126","2008-05-27 22:02:00-03","MO","MOBOT","3318194","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Nélida Soria","Soria Rey 5239","1992",NA,NA,"South America","Paraguay","Paraguarí",NA,"Cerro achay, Cnia. Virgen de Fatima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2013-08-23 04:12:00-03","MO","MOBOT","3318289","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Honora Murphy","Murphy 622","1982","6","27","South America","Colombia","Valle del Cauca","Palmira","Woodsy brookside grazed by cows, remnants of forest.",NA,NA,NA,NA,NA,NA,"R. Robinson","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-10-14 20:51:00-03","MO","MOBOT","3318296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Isabel Basualdo","Basualdo 883","1985",NA,NA,"South America","Paraguay","Paraguarí",NA,"Balmearico de la guanrmicion Militar.",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-12-04 16:24:00-02","MO","MOBOT","3318318","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Gert G. Hatschbach|J.M. Silva","Hatschbach 54430","1990","9","4","South America","Brazil","Paraná",NA,"Ribeirão do Veado (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,"H. Robinson","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2013-03-14 13:58:00-03","MO","MOBOT","3318369","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Miguel Bang","Bang 2298","1894","6","20","South America","Bolivia","La Paz","Nor Yungas","Coripata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"131","2013-08-23 04:12:00-03","MO","MOBOT","3318460","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Ricardo O. Vanni","Vanni 899","1987",NA,NA,"South America","Argentina","Misiones","Cainguás","Ruta 7.5 km W del acceso a Aristobulo del Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2010-01-25 16:23:00-02","MO","MOBOT","3318521","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","L. Uribe","Uribe Uribe 6931",NA,NA,NA,"South America","Colombia","Cundinamarca","Chaguani","En barrancas cubiertas de densa vegetacion.",NA,NA,NA,NA,NA,NA,"R. Jaramillo","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2009-09-04 12:22:00-03","MO","MOBOT","3318545","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Calaway H. Dodson|Alwyn H. Gentry|Walter A. Palacios|Jorge Zaruma","Dodson 14432","1984","7","24","South America","Ecuador","Cotopaxi","Latacunga","Tenefuerte, Km 55 Quevedo-Latacunga, Prov. Cotopaxi. A lo largo de la carreter y en el lado norte de la montana.",NA,NA,NA,NA,NA,NA,"H. Robinson","850.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2014-03-05 11:27:00-03","MO","MOBOT","3318675","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Santiago Díaz Piedrahita|Antoine M. Cleef|J. Orlando Rangel|Sonia Salamanca|B. Melief","Díaz Piedrahita 3340","1981",NA,NA,"South America","Colombia","Cundinamarca","Pandi","Vereda El Caracol.","-74.463567","4.175003",NA,NA,NA,NA,"S. Diaz .","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2009-08-24 12:06:00-03","MO","MOBOT","3318685","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Itaipú Binacional","Itaipú Binacional 424","1979","7","16","South America","Paraguay","Alto Paraná",NA,"Viv. Ftal. Itaipú. Datos del Sitio bosque explotado, formac. secund.",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","3318707","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Nélida Soria","Soria Rey 002947","1988","12","15","South America","Paraguay","Guairá",NA,"San Pedro.","-56.25","-25.91666",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2013-08-28 05:42:00-03","MO","MOBOT","3318717","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","R. Duré|Alfredo Pérez-Jiménez","Duré 232","1983","6","10","South America","Paraguay","Cordillera",NA,"Caácupe, Instituto Agronómico Nacional.",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"138","2012-04-26 13:13:00-03","MO","MOBOT","3318740","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","F. Javier Fernández Casas|J. Molero","Fernández Casas 3644","1980","9","15","South America","Paraguay","Paraguarí",NA,"Cerca de Minascué, en un bosquete ralo.",NA,NA,NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"139","2009-10-17 06:31:00-03","MO","MOBOT","3318765","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Rosa Degen|Mirtha Ortiz","Degen 824","1988","7","15","South America","Paraguay","Cordillera",NA,"Toluti, Cº Ybytu silla, a 2 km al sur de la siudad(?).","-57.11666","-25.2",NA,NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2016-08-04 05:18:00-03","MO","MOBOT","3461059","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Gina Castillo","Castillo 88","2005","6","12","South America","Bolivia","Santa Cruz","Florida","Sendero Ecologico Quebrada el Fraile vegetación ribereña, fruto inmaduro, suelo franco arenoso.","-63.6666667","-18.3",NA,NA,NA,NA,"G. Castillo (USZ)","1208.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"141","2014-02-18 22:00:00-03","MO","MOBOT","3624420","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Enrique Rentería A.|Curso de Fitogeografía","Rentería Arriaga 3709","1985","3","10","South America","Colombia","Antioquia","Venecia","Bolombolo-Venecia, La Plata:Venecia",NA,NA,NA,NA,NA,NA,"J. Pruski (MO)","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2013-10-09 05:41:00-03","MO","MOBOT","565533","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 13619","1989","7","23","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road to Polilla. Cerro Acatí. Forest.","-56.16666","-25.91666",NA,NA,NA,NA,"H. Robinson (US)","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","4"
"143","2008-05-27 22:02:00-03","MO","MOBOT","567007","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|C. Benítez","Zardini 3425","1987","10","2","South America","Paraguay","San Pedro",NA,"Colonia Naciente, 8 kms al SE de Choré.",NA,NA,NA,NA,NA,NA,"R.D. Noyes (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-52","2"
"144","2013-10-09 05:41:00-03","MO","MOBOT","567479","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 13836","1989","7","23","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.","-56.25","-25.91666",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","3"
"145","2013-10-09 05:41:00-03","MO","MOBOT","567989","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Ramón Velásquez","Zardini 13899","1989","7","23","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Peró, on rocks. Forest.","-56.25","-25.91666",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130","4"
"146","2008-05-27 22:02:00-03","MO","MOBOT","568486","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|P. Aquino","Zardini 32584","1992","7","10","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 4 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.76666",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"702","4"
"147","2011-06-09 17:28:00-03","MO","MOBOT","569214","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Tulio Tillería","Zardini 32655","1992","7","10","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 8 km S of Melgarejo. Forest on slopes.","-56.26666","-25.8",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"703","4"
"148","2011-06-09 17:28:00-03","MO","MOBOT","569228","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini|Tulio Tillería","Zardini 32659","1992","7","10","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 8 km S of Melgarejo. Forest on slopes.","-56.26666","-25.8",NA,NA,NA,NA,"Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"703","4"
"149","2008-05-27 22:02:00-03","MO","MOBOT","569524","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Critonia","morifolia","Critonia morifolia","(Mill.) R.M. King & H. Rob.","Elsa M. Zardini","Zardini 14070","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road between Melgarejo-Antena, 5 kms N of Antena. Tall forest.","-56.25","-25.8",NA,NA,NA,NA,"H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"133","5"
