"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"102","2019-11-13 11:23:59-03","USP","SPF","64260","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB; Graham, SA","Thomas, WW","4319A","1985","10","08",NA,"Brasil","Mato Grosso","Luciara",NA,"-50.733333","-11.183333",NA,NA,NA,NA,"SPF00064260",NA,"1997","03","-50.733333","-11.183333",NA,NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:33:55-03","UEFS","HUEFS","56200","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","T.B.Cavalcanti","Giulietti, A.M.","ES161","1997","08","22",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Próximo ao Rio Turvo, 28km ao sul do município.","-51.8241996765137","-12.9416999816895",NA,NA,NA,NA,"HUEFS0056200","HUEFS0056200","2001","11",NA,NA,NA,"Rosanae","106632","auto",NA,NA,NA
"104","2015-03-07 08:37:05-03","F","FMNH-SEEDPLANTS","V0218194F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0218194F","V0218194F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"105","2019-06-11 13:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,"RRC ID Flag","R. B. Foster","13755","1991","11","7","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"13755",NA
"106","2019-06-11 13:49:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,"RRC ID Flag","M. C. Peña","167","1991","5","23","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"167",NA
"107","2019-06-11 13:51:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,"RRC ID Flag","J. Albán C.","6914","1992","6","14","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"6914",NA
"108","2019-06-11 13:51:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,"RRC ID Flag","H. Beltrán S.","2130","1996","6","18","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"109","2017-01-30 10:17:08-02","F","FMNH-SEEDPLANTS","V0218195F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,NA,"O. L. Haught","2706","1939","3","27","South America","Colombia","Boyacá",NA,NA,"-72.5","5.5",NA,NA,NA,NA,"V0218195F","V0218195F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"110","2019-04-13 11:44:56-03","F","FMNH-SEEDPLANTS","V0356535F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","repens","Cuphea repens",NA,"RRC ID Flag","H. S. Irwin","8817","1965","9","30","South America","Brazil","Distrito Federal",NA,NA,"-47.75","-15.75",NA,NA,NA,NA,"V0356535F","V0356535F_01 V0356535F_02",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"8817",NA
"111","2019-11-01 15:02:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Brauner, LM","Perigolo, NA; Santos, AJB; Pereira, JB; Pereira-Silva, G; Silva, TR; Walter, BMT","230","2012","09","23","Southern America","Brasil","Roraima",NA,"Distrito de Abunã. Margem direita do Rio Madeira. Mancha de vegetação baixa (graminosa) próximo à estrada de ferro. Madeira-Mamoré, acessivel pelo ramal de balsa, que fica ao norte da BR-364, à aproximadamente 30 km de Abunã","-65.054444","-9.642778","103","103",NA,"Levantamento floristico, Taxonomico; Erva decumbente, estolonífera, altura de 40 cm, flor rosa; Campinarana Gramineo-Lenhosa, relevo plano no local. Terreno plano, entre murundu, sazonalmente inundável pelo afloramento do lençol freático",NA,NA,"2016","07","-65.054444","-9.642778",NA,NA,NA,NA,NA,NA,NA
"112","2019-11-01 15:02:25-03","UnB","UB","93588","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Incógnito","Paula, JE","1011","1975","08","18","Southern America","Brasil","Distrito Federal","Brasília","Lagoa Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA
"113","2019-11-01 15:02:25-03","UnB","UB","214142","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Faria, JEQ","Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4654","2015","06","26","Southern America","Brasil","Mato Grosso do Sul","Costa Rica","Parque Estadual Nascentes do Rio Taquari, entrando pelo algodoal chegando no topo do Canyon","-53.305556","-18.230833","776","776",NA,"Erva prostrada com flores magentas; Ambiente brejoso em borda de curso d'água intermitente",NA,NA,"2015","07","-53.305556","-18.230833",NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 15:02:25-03","UnB","UB","214453","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Faria, JEQ","Faria, JEQ; Melo, MS; Rosa, PO; Mendes, VC","4968","2015","08","01","Southern America","Brasil","Mato Grosso","Nova Nazaré","Margem da estrada de Nova Vazaré para Canarana","-51.831389","-13.783056","273","273",NA,"Erva prostrada com flores rosas; Vereda antropizada",NA,NA,"2015","08","-51.831389","-13.783056",NA,NA,NA,NA,NA,NA,NA
"115","2019-11-01 15:02:25-03","UnB","UB","8060","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB","Proença, CEB; Oliveira, O","1947","1998","02","28","Southern America","Brasil","Goiás","Cristalina","RPPN Linda Serra dos Topázios","-47.666667","-16.75","1050","1050",NA,"Coletado entre a sede e o Córrego Areião.; Erva; Campo. Solo: Cerrado pedregoso.",NA,NA,NA,NA,"-47.666667","-16.75",NA,NA,NA,NA,NA,NA,NA
"116","2019-11-01 15:02:25-03","UnB","UB","93194","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB","Cardoso, F","304",NA,NA,NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-11-01 15:02:25-03","UnB","UB","93196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Ratter, JA","7821","1997","08","24","Southern America","Brasil","Mato Grosso",NA,"29km ao S de Ribeirão Cascalheira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-11-01 15:02:25-03","UnB","UB","93197","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Incógnito","Ratter, JA","1965","1968","06","25","Southern America","Brasil","Mato Grosso",NA,"8km ao NE de Base Camp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-11-01 15:02:25-03","UnB","UB","93198","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB","Richards, PW","6500","1968","07","24","Southern America","Brasil","Mato Grosso","São Félix do Araguaia","São Félix do Araguaia","-50.6694","-11.6172",NA,NA,NA,NA,NA,NA,NA,NA,"-50.6694","-11.6172",NA,NA,NA,NA,NA,NA,NA
"120","2019-11-01 15:02:25-03","UnB","UB","93199","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Lourteig, A","Irwin, HS","17004","1966","06","12","Southern America","Brasil","Mato Grosso",NA,"30km ao N de Nova Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2019-11-01 15:02:25-03","UnB","UB","93587","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Lourteig, A","Irwin, HS","8817","1965","09","30","Southern America","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:02:25-03","UnB","UB","93200","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB","Paula, JE","1042",NA,NA,NA,"Southern America","Brasil","Goiás","Planaltina","Planaltina","-48.028333","-15.757778",NA,NA,NA,NA,NA,NA,NA,NA,"-48.028333","-15.757778",NA,NA,NA,NA,NA,NA,NA
"123","2019-11-01 15:02:25-03","UnB","UB","93195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Graham, SA","Giulietti, AML","ES161",NA,NA,NA,"Southern America","Brasil","Mato Grosso","Ribeirão Cascalheira","Ribeirão Cascalheira","-52.378333","-13.571389",NA,NA,NA,NA,NA,NA,NA,NA,"-52.378333","-13.571389",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-01 15:02:25-03","UnB","UB","30796","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Moura, IO; Pinto, JRR; Vale, GD; Costa, JM","357","2006","08","21","Southern America","Brasil","Piauí","Piripiri","Parque Nacional de Sete Cidades","-41.7175","-4.129167","224","224",NA,"x 5,3cm; .",NA,NA,NA,NA,"-41.7175","-4.129167",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-27 11:33:51-03","UFU","HUFU","77967","S","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Hemsing, P.K.B.; Dias, A.G.","670","2018","10","01",NA,"Brasil","Minas Gerais","Uberaba","Alto Uberabinha, Alto Uberabinha.","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Herbácea, pétalas róseas, cálice verde-arroseado.; Campo com murundum.","HUFU00075277",NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA
"126","2019-05-06 11:58:35-03","UFU","HUFU","69125","S","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Facco, M.G.","Hemsing, P.K.B.; Aguilar, J.C.","538","2014","12","03",NA,"Brasil","Minas Gerais","Uberlândia","Bacia do Rio Uberabinha, Ponto 6.","-47.912222","-19.375833",NA,NA,NA,"Erva. Corola lilás, cálice verde rajado de vermelho.; Campo com murundu.","HUFU00012907","HUFU00012907","2017","06","-47.912222","-19.375833","27",NA,NA,NA,NA,NA,NA
"127","2017-09-11 17:10:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Riedel, L","1598b",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"Habitat in paludosis inundatis prope Taubaté prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"P13P2N0043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","8578","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Jancoski H. , Marimon B.S.; Lima H.; Franczak D.D.; Moresco M.C.; Mews H.A.","HJ269","2005","08","22",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia. Fazenda Nova Quênia.","-50.730472222","-12.041416667",NA,NA,NA,"Prostada. Frequente.[HABITAT=Campo de Murundu]",NA,NA,NA,NA,"-50.730472222","-12.041416667",NA,NA,NA,NA,NA,NA,NA
"129","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","7052","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Jancoski H. , Marimon B.S.; Lima H.; Franczak D.D.; Moresco M.C.; Mews H.A.","HJ349","2005","11","05",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia.","-50.765388889","-12.224555556",NA,NA,NA,"Comum. Corola rosa. 6 pétalas. Dialipétalas. Gamossepálas. Ovário súpero. 1 estigma.[HABITAT=Campo de Murundu]",NA,NA,NA,NA,"-50.765388889","-12.224555556",NA,NA,NA,NA,NA,NA,NA
"130","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","7880","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne in Mart.",NA,"Jancoski H. , Marimon B.S.; Lima H.; Franczak D.D.; Moresco M.C.; Mews H.A.","MC98","2005","08","21",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia. Fazenda Nova Quênia.","-50.730472222","-12.041416667",NA,NA,NA,"Prostada.[HABITAT=Próximo ao Campo de Murundu 2]",NA,NA,NA,NA,"-50.730472222","-12.041416667",NA,NA,NA,NA,NA,NA,NA
"131","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","8579","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Jancoski H. , Marimon B.S.; Lima H.; Franczak D.D.; Moresco M.C.; Mews H.A.","HJ208","2005","06","08",NA,"Brasil","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia. Ao lado Norte da sede do Parque.","-50.879861111","-12.238166667",NA,NA,NA,"Ocasional.[HABITAT=Campo úmido]",NA,NA,NA,NA,"-50.879861111","-12.238166667",NA,NA,NA,NA,NA,NA,NA
"132","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","5131","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Jancoski H.",NA,"29","2000","06","28",NA,"Brasil","Mato Grosso","Cocalinho","Fazenda Volpec (próximo ao Lago do Valdemar).","-50.9958000183105","-14.3971996307373",NA,NA,NA,"Corola roxa. Cinco pétalas fundida no cálice.[HABITAT=Campo Úmido]",NA,NA,NA,NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA
"133","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","1553","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti T.B.",NA,"ES161","1997","08","22",NA,"Brasil","Mato Grosso","Ribeirão Cascalheira","Próximo ao Rio Turvo, 28 km ao sul do município.","-51.8241996765137","-12.9416999816895",NA,NA,NA,"Prostada na beira da lagoa. Hipanto verde. Pétalas rosas.",NA,NA,"2006","02",NA,NA,"13",NA,"106632","auto",NA,NA,NA
"134","2018-12-04 20:30:27-02","UNIR","RON","15330","S","Plantae","Angiosperma","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Brauner, LM","Perigolo, NA","230","2012","09","23","Southern America","Brasil","Rondônia","Porto Velho","Abunã - Margem direita do rio Madeira. Mancha de v, Campinarana Gramineo-Lenhosa. Relevo plano no local. Substrato solo hidromórfico-glei húmico.","-65.054444","-9.642778","103","103",NA,"Flor rosa. Erva decumbente estolonífera, altura de 40 cm. Terreno plano entre murundu, sazonalmente inundável pelo afloramento do lençol freático.","RON00015330",NA,"2016","07","-65.054444","-9.642778",NA,NA,NA,NA,NA,NA,NA
"135","2018-12-04 20:30:27-02","UNIR","RON","7925","S","Plantae","Angiosperma","Myrtales","Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Pott, A","Paêlo, MG","15","2011","08","24","Southern America","Brasil","Rondônia","Cerejeiras","Parque Estadual Corumbiara, Savana hipersazonal, localizada na planície de inundação do Guaporé.","-61.545003","-14.209167",NA,NA,NA,"Flor roxa.; Matriz campestre de campo de murundum.","RON00007925","RON00007925",NA,NA,"-61.545003","-14.209167",NA,NA,NA,NA,NA,NA,NA
"136","2020-08-13 18:02:12-03","IBt","SP","300726","S","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne",NA,"Eiten, G","8650-A","1968","09","09",NA,"Brasil","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"123012","auto",NA,NA,NA
"137","2019-11-21 10:07:43-03","IBt","SP","198180","S","Plantae",NA,NA,"Lythraceae","Cuphea","repens","Cuphea repens","Koehne","Cavalcanti, TB","Forero, E; Chiea, SC; Muniz, C; Silva, J","8167","1980","09","22",NA,"Brasil","São Paulo","Mogi Guaçu","Fazenda Campininha, Pádua Sales","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA
