"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","sex"
"1397","2019-02-22 14:44:00-03","MO","MOBOT","3417462","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Mendoza","2002","11","29","Bolivia","Beni","Moxos","San Ignaico, San Ignacio. A cueadra y media de la plaza central lado SW, casa de la señora conchita (curandera con plantas) muy reconocida por este servicio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Mendoza 272",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1398","2019-02-22 14:44:00-03","MO","MOBOT","3417477","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"J. Valencia","1938","4",NA,"Argentina","Buenos Aires",NA,"Cuidadela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Valencia s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1399","2019-02-22 14:44:00-03","MO","MOBOT","3417488","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Anonymous","1885","1",NA,"Chile",NA,NA,"San Juan",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Anonymous 60",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1400","2019-02-22 14:45:00-03","MO","MOBOT","3417504","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Pedro Jörgensen","1929","2","4","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Jörgensen 3741",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1401","2019-02-22 14:45:00-03","MO","MOBOT","3417521","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"George H. Pring","1923","5",NA,"Colombia","Cundinamarca",NA,"Chapinero near Bogoth.",NA,NA,NA,NA,NA,NA,NA,"2590.80000000",NA,"South America",NA,NA,"Pring 50",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1402","2019-02-22 14:45:00-03","MO","MOBOT","3417544","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Santiago Venturi","1929","2","22","Argentina","Buenos Aires",NA,"Hab: Orilla s luañado.",NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"South America",NA,NA,"Venturi 8261",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1403","2019-02-22 14:46:00-03","MO","MOBOT","3417563","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"R. Kummrow","1974","2","15","Brazil","Paraná",NA,"Vossoraca, rio S. Joãozinho (mun. tijucas do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Kummrow 7362",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1404","2020-03-28 14:59:00-03","MO","MOBOT","3417564","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"G. Oviedo","1989","8","28","Bolivia","Beni","Itenez","18 km N. E de San Borja. Terraza del Río Maniqui, Chaacal.",NA,NA,NA,NA,NA,NA,NA,"220.00000000","235.00000000","South America",NA,NA,"Oviedo 044",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1405","2019-02-25 13:47:00-03","MO","MOBOT","3417585","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"José L. Fernández-Alonso|Consuelo Ariza|A. Baena|J. Gomez|A. Espinosa|A. Pico|D.M. Riaño-Pachón|D. Sarmiento","1994","11","21","Colombia","Boyacá","Duitama","Trayecto entre la vereda El Carmen (3150) y Virolín (1900) Páramo de La Rusia (3550 m). Bosques de roble en la mayor parte del trayecto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Fernández-Alonso 12107",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1406","2019-02-22 14:46:00-03","MO","MOBOT","3417587","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Jim Conrad","1974","1","16","Paraguay","Central",NA,"Environs of Remanto Castillo, along the ?Paraguay River, about 20 km south of Asuncíon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Conrad 2259",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1407","2019-02-22 14:47:00-03","MO","MOBOT","3417604","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Julian A. Steyermark|Victor Carreño E.","1974","10","13","Venezuela","Lara",NA,"Dist: Morán: selva a lo largo del Río Tocuyo, al sur de Humocaro.","-70.0333333","9.55",NA,NA,NA,NA,NA,"1300.00000000",NA,"South America",NA,NA,"Steyermark 111065",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1408","2019-02-22 14:22:00-03","MO","MOBOT","3417605","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Lázaro J. Novara","1983","5","17","Argentina","Salta",NA,"Dpto La merced. Fca. El Rodeo, 1 Km al N del Ri Rosario , 6 Km al S de La Merced.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Novara 3416",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1409","2019-11-26 11:33:00-03","MO","MOBOT","3417637","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Ricardo O. Vanni|Lidia I. Ferraro|M. Silvia Ferrucci","1989","12","9","Paraguay","Presidente Hayes",NA,"Isla Chaco-í, frente a Concepción, banco de areana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Vanni 1264",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1410","2019-02-22 14:23:00-03","MO","MOBOT","3417694","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Rodolphe E. Spichiger|Pierre A. Loizeau","1985","9","25","Paraguay","Paraguarí",NA,"Region de parc National d'Ybicut & d'Asuncion 170 km","-56.75","-25.9833333",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spichiger 1573",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1411","2019-02-22 14:23:00-03","MO","MOBOT","3417713","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"F. Soares","1993","12",NA,"Brazil",NA,NA,"Caxias deo Sul - Campus da UCS junto ao caminho.",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,"South America",NA,NA,"Soares 9537",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1412","2019-02-25 13:48:00-03","MO","MOBOT","3417764","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Antoine M. Cleef","1973","6","7","Colombia","Boyacá",NA,"Sierra Nevada del Cocuy, El Jordán. Lagunita rellena: El Claval, 2 km al Sur de Guicán. Turbera con matorral de jussiaea asociada con Carex y Azolla filicoides.",NA,NA,NA,NA,NA,NA,NA,"2800.00000000",NA,"South America",NA,NA,"Cleef 2800",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1413","2019-02-22 16:16:00-03","MO","MOBOT","3417804","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Felix Woytkowski","1947","2","25","Peru","San Martín","San Martín","Tarapoto. In low shrubbery upon waste land. Vaca Pozo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Woytkowski 35153",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1414","2019-02-22 16:16:00-03","MO","MOBOT","3417814","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"W.G. Herter","1927","5",NA,"Uruguay","Canelones",NA,"Toledo. 925 (81871) 30 camp argil. Humid. Soli exp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Herter 925",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1415","2019-02-22 16:17:00-03","MO","MOBOT","3417836","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Francis E. Drouet","1935","8","8","Brazil","Ceará",NA,"Banks of neek near beach, Bairro. Jacarecanga, Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Drouet 2205",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1416","2019-02-25 13:50:00-03","MO","MOBOT","3417846","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"O. Ahumada","1978","4","8","Argentina","Corrientes","Ituzaingó","5 Km NE de Ituzaingó, camino a Apipé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Ahumada 2224",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1417","2019-02-22 16:17:00-03","MO","MOBOT","3417848","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Jorge Araque Molina|Fred A. Barkley","1949","1","20","Colombia","Antioquia",NA,"En una quebrada, en suelos ricos y poco húmedos en los alrededores de Bolivar.",NA,NA,NA,NA,NA,NA,NA,"2000.00000000",NA,"South America",NA,NA,"Araque Molina 19An022",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1418","2019-02-22 16:17:00-03","MO","MOBOT","3417855","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"A.M. Ruiz Huidobro","1947","2","11","Argentina",NA,NA,"Gob. Misiones Dep. Apostoles, San José",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Huidobro 4951",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1419","2019-02-22 16:18:00-03","MO","MOBOT","3417877","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"W.G. Herter","1949",NA,NA,"Uruguay","Salto",NA,"In viper rbigin. Sr 02 Arapey.",NA,NA,NA,NA,NA,NA,NA,"60.00000000","70.00000000","South America",NA,NA,"Herter 925",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1420","2019-02-25 13:50:00-03","MO","MOBOT","3417888","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"O. Ahumada","1978","3","15","Argentina","Corrientes","San Miguel","12 Km N de San Miguel. Ruta 17",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Ahumada 1852",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1421","2020-03-11 14:06:00-03","MO","MOBOT","3417890","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Roy F. Steinbach","1967","2","10","Bolivia","Cochabamba","Campero","Herbacea frecuente en grandes colonias. Terrenos pantanoso con bastante agua. Mizque",NA,NA,NA,NA,NA,NA,NA,"1200.00000000",NA,"South America",NA,NA,"Steinbach 668",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1422","2019-02-22 16:18:00-03","MO","MOBOT","3417902","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Felix Woytkowski","1961","9","29","Peru","Lambayeque",NA,"Perculla ad Olmos.",NA,NA,NA,NA,NA,NA,NA,"2400.00000000",NA,"South America",NA,NA,"Woytkowski 6776",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1423","2019-02-22 16:19:00-03","MO","MOBOT","3417928","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Felix Woytkowski","1961","10","1","Peru","Cajamarca",NA,"Mandanguia.",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,"South America",NA,NA,"Woytkowski 6804",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1424","2019-02-25 13:51:00-03","MO","MOBOT","3417937","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Honora Murphy","1982","7","16","Colombia","Valle del Cauca",NA,"North of Buga on road past ejercito. Pastoral brookside rocky, semishady, dry on banks.",NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,"South America",NA,NA,"Murphy 693",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1425","2019-02-22 16:24:00-03","MO","MOBOT","3417939","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"André Charpin","1987",NA,NA,"Venezuela","Táchira",NA,"Ut supra: ad ripam dextram rivi Tachira ad limina reipublicae Colombiae, circa.",NA,NA,NA,NA,NA,NA,NA,"2300.00000000",NA,"South America",NA,NA,"Charpin 13273",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1426","2019-02-22 14:25:00-03","MO","MOBOT","3417974","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Marizza Quintana","1993","3","26","Paraguay","Misiones",NA,"Naciente del Yabebyry. Estancia Ñu Pora. Borde de Arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Quintana 203",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1427","2019-02-25 10:18:00-03","MO","MOBOT","3417991","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"A. Rial","1997","5","20","Venezuela","Apure",NA,"Laguna La Carmera. Hato El Frio. Llanos Inundables de Apure.","-68.9141667","7.8013889",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Rial 321",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1428","2019-02-25 13:51:00-03","MO","MOBOT","3418002","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Luis E. Ruiz-Terán","1962",NA,NA,"Venezuela","Barinas",NA,"Orillas de la carretera entre Barinas y Pedrzaza, en bosques residuales,",NA,NA,NA,NA,NA,NA,NA,"150.00000000","200.00000000","South America",NA,NA,"Ruíz-Terán 857",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1429","2019-02-22 14:25:00-03","MO","MOBOT","3418003","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Julio C. Betancur B.|S. P. Churchill","1990","11","24","Colombia","Caquetá",NA,"Mun: San Vicente del Caguán: Los Monos, jurisdicción de Robira, bmh-Pm, Cordillera Oriental, vertiente oriental.",NA,NA,NA,NA,NA,NA,NA,"1550.00000000",NA,"South America",NA,NA,"Betancur B. 2097",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1430","2019-02-25 13:30:00-03","MO","MOBOT","3418013","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Luis E. Ruiz-Terán|Manuel López-Figueiras","1970","2","21","Venezuela","Mérida",NA,"Dto. Sucre - Mpio. Estanques. Orillas de la quebrada de Quirorá, unos 4 km al E de la aldea Quirorá.",NA,NA,NA,NA,NA,NA,NA,"700.00000000","1000.00000000","South America",NA,NA,"Ruíz-Terán 92",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1431","2019-02-25 13:52:00-03","MO","MOBOT","3418015","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Fátima Mereles","1985","10","28","Paraguay","Boquerón",NA,"Tinfunké. Palustre. Orillas del rio Pilcomayo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Mereles H. 700",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1432","2019-02-25 13:52:00-03","MO","MOBOT","3418053","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Manuel Rimachi Y.","1992","9","2","Peru","Loreto","Maynas","Dtto. Punchana. Río Momón, afluente de Río Nanay, en orilla inundable, ca 20 minutos de Iquitos, cerca al caserio de Balcón.",NA,NA,NA,NA,NA,NA,NA,"90.00000000",NA,"South America",NA,NA,"Rimachi Y. 10256",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1433","2019-02-22 14:25:00-03","MO","MOBOT","3418090","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Ángel Fernández","1990","1",NA,"Venezuela","Amazonas",NA,"Atabapo. Río Ocamo, alrededor del raudal Arata.","-67.4833333","3.05",NA,NA,NA,NA,NA,"270.00000000",NA,"South America",NA,NA,"Fernández 6566",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1434","2019-02-25 13:53:00-03","MO","MOBOT","3418104","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Sonia S. Landrum|Elsa M. Zardini|M.R.P. da Silva|Leslie R. Landrum","1995","7","17","Paraguay","Central",NA,"Acosta Nu near Río Paraguay. Semideciduous, distrubed woodland on sandy soil.","-57.5311111","-25.4544444",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Landrum 8585",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1435","2019-02-25 13:53:00-03","MO","MOBOT","3418133","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Nur Ritter","1998","6","18","Bolivia","Santa Cruz","Nuflo de Chavez","Wetland; ca. 0.5 km northeast of Concepción.","-62.0208334","-16.1269445",NA,NA,NA,NA,NA,"485.00000000",NA,"South America",NA,NA,"Ritter 4239",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1436","2019-02-25 09:32:00-03","MO","MOBOT","3418136","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Keiichi Mizoguchi","1979","10","19","Paraguay","Amambay",NA,"Pedro Juan Caballero.",NA,NA,NA,NA,NA,NA,NA,"700.00000000","800.00000000","South America",NA,NA,"Mizoguchi 1176",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1437","2019-02-25 13:31:00-03","MO","MOBOT","3418303","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Thomas Morong","1888",NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Morong 88",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1438","2019-02-25 16:22:00-03","MO","MOBOT","3418382","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Philip A. Silverstone-Sopkin","1982","8","27","Chile",NA,NA,"Valle, Mun. El Cairo. Cordillera Occidental (Serranía de los Paraguas), vertiente oriental; carretera El Cairo - Las Amarillas, pie de camino de herradura que va hacia Río Blanco; LaPradera (casa-restaurante).",NA,NA,NA,NA,NA,NA,NA,"2060.00000000",NA,"South America",NA,NA,"Silverstone-Sopkin 1405",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1439","2019-02-25 16:58:00-03","MO","MOBOT","3418467","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Aurelio Schinini|O. Ahumada","1976","1","10","Argentina","Corrientes","Capital","Riachuelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Schinini Cacace 12432",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1440","2019-02-25 16:26:00-03","MO","MOBOT","3418520","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","1978","2","23","Brazil","Paraná",NA,"Rio Mauricio (mun. Mandirituba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Hatschbach 41456",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1441","2019-02-25 16:26:00-03","MO","MOBOT","3418582","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Isabel Basualdo","1989","3","30","Paraguay","Guairá",NA,"Cumbre del Cerro Acati.","-56.25","-25.9166667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Basualdo 002442",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1442","2019-02-25 16:27:00-03","MO","MOBOT","3418612","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"G. Grazziotin","1991","3",NA,"Brazil",NA,NA,"Capão da Canoa. Junto ao caminho.",NA,NA,NA,NA,NA,NA,NA,"0E8",NA,"South America",NA,NA,"Grazziotin 7465",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1443","2019-02-25 17:00:00-03","MO","MOBOT","3418617","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Jeffrey A. Hart","1977","7","21","Ecuador","Loja",NA,"Villcabamba. Floodplain",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Hart 917",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1444","2019-02-25 16:27:00-03","MO","MOBOT","3418629","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Gert G. Hatschbach","1987","12","12","Brazil","Paraná",NA,"Rio Paranapanema (mun. St. Inácio)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Hatschbach 51690",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1445","2019-02-22 16:13:00-03","MO","MOBOT","3418642","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Hassler 12113",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1446","2019-02-25 16:28:00-03","MO","MOBOT","3418666","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Michael O. Dillon|Ulf Molau|P. A. Matekaitis","1983","1","11","Peru","Cajamarca","Cajamarca","Ca. 43 km E of Cajamarca, 27 km N of San Marcos. approx. 2765. Overgrazed hillsides along small stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Dillon 2871",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1447","2019-02-25 16:28:00-03","MO","MOBOT","3418752","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"S. Llatas Quiroz","1981","6","20","Peru","Lambayeque","Ferreñafe","Las Tres Tomas (Batangrande). Borde de río Lambayeque.",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,"South America",NA,NA,"Llatas Quiroz 731",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"1448","2019-02-25 11:41:00-03","MO","MOBOT","3418826","PreservedSpecimen","Plantae","Polygonaceae","Persicaria","punctata","Persicaria punctata","(Elliott) Small","R.Liesner (MO)",NA,NA,NA,"Ezechias P. Heringer|José E. de Paula|Roberta C. de Mendonça|Anajúlia E. Heringer Salles","1979","6","12","Brazil","Distrito Federal",NA,"Bacia do rio S. Bartolomeu, ponte que dá acesso a planaltina - berbacea sub-aquática das proximidades do rio S. Bartolomeu, flores alvas ou piquimentada de vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Heringer 1552",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
