"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","class","relatedCatalogItem"
"94","2020-12-14 16:14:31-03","UFC","EAC","9582","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Fernandes, A.; Bezerra, P.; et al.","EAC9582","Southern America","Brasil",NA,NA,"Erva, flor esverdeada; Cerrado","EAC0009582","1981","01","31","Monocotyledon",NA,"Filgueiras, T.S.","Maranhão","Timon",NA,"-42.8367004394531","-5.09417009353638",NA,NA,"EAC0009582_1 EAC0009582_2","Munro","1997","05",NA,NA,"44730","auto",NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:40:25-03","MBM","MBM","185769","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63870","Southern America","Brazil",NA,NA,NA,"MBM185769",NA,NA,NA,NA,NA,"Clark, L.G.","Mato Grosso","Cáceres","Rod. MT-170, 6km L do trevo com a Rod. BR-174","-57.6789016723633","-16.0706005096436",NA,NA,"MBM185769","Munro",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:40:25-03","MBM","MBM","116733","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Pinto, G.C.P.","40381","Southern America","Brazil",NA,NA,NA,"MBM116733",NA,NA,NA,NA,NA,"Clark, L.G.","Minas Gerais","Salinas","Salinas","-42.2902984619141","-16.1702995300293",NA,NA,"MBM116733","Munro",NA,NA,NA,NA,"46111","auto",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:40:25-03","MBM","MBM","129591","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hatschbach, G.; Cervi, A.C.; Cervi, A.C.","52445","Southern America","Brazil",NA,NA,NA,"MBM129591",NA,NA,NA,NA,NA,"Clark, L.G.","Mato Grosso do Sul","Anastácio","Rod. BR-060","-55.8069000244141","-20.4836006164551",NA,NA,"MBM129591 MBM129591_1","Munro",NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA
"98","2021-03-15 13:03:01-03","MNHN","RECOLNAT_MNHN_P","P00625578","PreservedSpecimen",NA,"Poaceae","Guadua","paniculata","Guadua paniculata","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00625578' target='other'> <mi>dwc_moreinfo</mi></a>","P00625578","1837",NA,NA,NA,NA,"Londono",NA,NA,"Prov. Piauhy, Pernambuco",NA,NA,NA,NA,"P00625578_01","Munro",NA,NA,NA,NA,NA,NA,NA,"isolectotype","2981",NA,NA,NA
"99","2021-03-15 11:58:03-03","MNHN","RECOLNAT_MNHN_P","P00625579","PreservedSpecimen",NA,"Poaceae","Guadua","paniculata","Guadua paniculata","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00625579' target='other'> <mi>dwc_moreinfo</mi></a>","P00625579","1837",NA,NA,NA,NA,"Londono",NA,NA,"Prov. Piauhy, Pernambuco",NA,NA,NA,NA,"P00625579_01","Munro",NA,NA,NA,NA,NA,NA,NA,"isolectotype","2981",NA,NA,NA
"100","2015-09-04 10:55:18-03","MNHN","RECOLNAT_MNHN_P","P04430791","PreservedSpecimen",NA,"Poaceae","Guadua","paniculata","Guadua paniculata","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04430791' target='other'> <mi>dwc_moreinfo</mi></a>","P04430791","1837",NA,NA,NA,NA,"Oliveira & M.C. Dórea",NA,NA,"Prov. Piauhy, Pernambuco",NA,NA,NA,NA,"P04430791_01 P04430791_02","Munro",NA,NA,NA,NA,NA,NA,NA,"isolectotype","2981",NA,NA,NA
"101","2020-10-01 14:26:54-03","JBB","HEPH","18178","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Rodrigues Silva, R","558","Southern America","Brasil",NA,NA,"colmos ocos, aculeos nos nós",NA,"2002","03","22","Monocotyledon","Poales","Rodrigues Silva, R","Minas Gerais","São Francisco","Parque Nacional do Grande Sertão Veredas","-46.039444","-15.216667",NA,NA,NA,"Munro","2002",NA,"-46.039444","-15.216667",NA,NA,NA,NA,NA,NA,NA,NA
"102","2016-08-04 15:37:53-03","JBB","HEPH","14561","S","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Salla, GW","14","Southern America","Brasil",NA,NA,NA,NA,"1996","01","23","Monocotyledon","Poales","Filgueiras, TS","Distrito Federal","Brasília","DF 120 próximo a ponte do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Munro","1996",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:45:06-03","UFMG","BHCB","36887","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:45:06-03","UFMG","BHCB","36881","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:45:06-03","UFMG","BHCB","36884","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:45:06-03","UFMG","BHCB","36886","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:45:06-03","UFMG","BHCB","36959","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:45:06-03","UFMG","BHCB","17450","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1976","10","20","Monocotyledon",NA,NA,"Goiás","Santo Antônio do Descoberto",NA,"-48.2550010681152","-15.9397001266479",NA,NA,NA,"Munro",NA,NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:45:06-03","UFMG","BHCB","17450","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Heringer, EP","s.n.","Southern America","Brasil",NA,NA,NA,NA,"1976","10","20","Monocotyledon",NA,NA,"Goiás","Santo Antônio do Descoberto",NA,"-48.2550010681152","-15.9397001266479",NA,NA,NA,"Munro",NA,NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:45:06-03","UFMG","BHCB","53187","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lombardi, JA","3995","Southern America","Brasil",NA,NA,"Mata rala junto a córrego. Colmos distantes uns dos outros, verde-acinzentados, estéril. COLMOS EM SEPARADO",NA,NA,NA,NA,"Monocotyledon",NA,NA,"Minas Gerais","Brasilândia de Minas","Fazenda Brejão.","-46.0093994140625","-17.0097007751465",NA,NA,NA,"Munro",NA,NA,NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","230353","PreservedSpecimen","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Bassett Maguire|Celia K. Maguire","Maguire 40221","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,"(Munro) Hack.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-08-21 06:48:00-03","MO","MOBOT","2939143","PreservedSpecimen","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5696","South America","Brazil",NA,NA,NA,NA,"1964","8","28",NA,NA,NA,"Distrito Federal",NA,"Ca. 35 km S. of Brasília on road to Belo Horizante.",NA,NA,"700.00000000","1000.00000000",NA,"(Munro) Hack.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2009-06-24 20:49:00-03","MO","MOBOT","2940148","PreservedSpecimen","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Jason R. Swallen","Swallen s.n.","South America","Brazil",NA,NA,NA,NA,"1934","2","18",NA,NA,NA,"Maranhão",NA,"Caxias to Barra do Corda",NA,NA,NA,NA,NA,"(Munro) Hack.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-08-21 06:48:00-03","MO","MOBOT","2943391","PreservedSpecimen","Plantae","Poaceae","Bambusa","paniculata","Bambusa paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5696","South America","Brazil",NA,NA,NA,NA,"1964","8","28",NA,NA,NA,"Distrito Federal",NA,"Gallery forest ca. 35 km. S. of Brasília on the road to Belo Horizonte.",NA,NA,"700.00000000","1000.00000000",NA,"(Munro) Hack.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-11-05 12:47:00-02","MO","MOBOT","2941936","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Cleofé E. Calderón|Thomas R. Soderstrom","Calderón 2306","South America","Brazil",NA,NA,NA,NA,"1976","3","4",NA,NA,NA,"Acre",NA,"125 km. from Rio Branco on road to Porto Velho. Dense humid primary forest.","-66.33333","-9.75","200.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2009-11-05 12:47:00-02","MO","MOBOT","2941746","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Cleofé E. Calderón|Thomas R. Soderstrom","Calderón 2306","South America","Brazil",NA,NA,NA,NA,"1976","3","4",NA,NA,NA,"Acre",NA,"125 kms. from Rio Branco on road to Velho. Dense humid primary forest.","-66.33333","-9.75","200.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-07-17 14:12:00-03","MO","MOBOT","2939110","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10571","South America","Brazil",NA,NA,NA,NA,"1965","11","19",NA,NA,"Gerrit Davidse","Goiás",NA,"Serra do Rio Preto. Gallery margin and adjacent cerrado, ca. 10 km. E. of Cabeceiras.","-47.000972","-16.0009944","1000.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2009-08-21 06:48:00-03","MO","MOBOT","2942671","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6331","South America","Brazil",NA,NA,NA,NA,"1964","9","26",NA,NA,NA,"Mato Grosso do Sul",NA,"Vicinity of Xavatina. Cleared field, ca. 3 km. N. of Xavatina.","-52.33333","-14.66666",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2011-01-17 09:55:00-02","MO","MOBOT","1803465","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Paul A. Fryxell|Charles L. Burandt Jr.|Francisco J. Ortega","Fryxell 4344","South America","Venezuela",NA,NA,NA,NA,"1984","1","26",NA,NA,"G. Davidse","Portuguesa",NA,"Dtto. Guanare, 25 km from Guanare, road along the Quebrada de Agua Sucio","-69.85","9.06666","200.00000000","300.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2013-10-05 06:32:00-03","MO","MOBOT","1304623","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Ronald L. Liesner|Ángel C. González|Basil Stergios|Gerardo Aymard","Liesner 12518","South America","Venezuela",NA,NA,NA,NA,"1982","3","11",NA,NA,"X.Londro","Portuguesa",NA,"30 km west of Guanare by air. Along Río Tucupido.","-70.01666","9.03333","200.00000000","300.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,"61",NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1715937","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","M. Toledo G.","Toledo G. 491","South America","Bolivia",NA,NA,NA,NA,"1998","11","24",NA,NA,"M.Toledo, 95","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1803454","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Timothy J. Killeen","Killeen 2305","South America","Bolivia",NA,NA,NA,NA,"1987","1","14",NA,NA,"X. Londoño","Santa Cruz","Nuflo de Chavez","Río Quizer 10 km N of San Ramon. Alluvial plain adjacent to first low hills ob Brazilian shield","-62.66666","-16.5","300.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1803461","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Tarciso S. Filgueiras","Filgueiras 3378","South America","Brazil",NA,NA,NA,NA,"1996","8","15",NA,NA,"T.S. Filgueiras","Goiás",NA,"Mun. de Niquelândia. Morro pedregoso a direita do asfalto no Km 6, da estrada que liga Niquelândia à Companhia de Níquel Tocantins. Cerradão","-48.43694","-14.39055",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-08-07 03:32:00-03","MO","MOBOT","1424680","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Smith","Smith 13317","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beni","Gral. Ballivian","Serranía de Pilón Lajas, vertiente oriental a 18-21 km de Yucumo","-67.05","-15.21666",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","224255","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Baltasar Trujillo|et al.","Trujillo 18284","South America","Venezuela",NA,NA,NA,NA,"1983","2","28",NA,NA,"Gerrit Davidse","Aragua",NA,"Caserío Sabaneta, al Este de El Consejo. Plantas cultivadas en la casa del Sr. Alfredo Almeida.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,"80-115","2",NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","2246589","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Timothy J. Killeen","Killeen 2763","South America","Bolivia",NA,NA,NA,NA,"1987","10","1",NA,NA,"X. Londono","Santa Cruz","Velasco","Parque nacional Noel Kempf","-60.66666","-14.66666","500.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","227276","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Leandro Aristeguieta","Aristeguieta 2138","South America","Venezuela",NA,NA,NA,NA,"1954","4",NA,NA,NA,"X. London|o","Barinas",NA,"Bambu de 4 o mas metros de alto. tallos huecos y hasta de 10 cm de diametro. Alrededores del rio Paguey",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2014-03-29 17:10:00-03","MO","MOBOT","2452796","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","J.F. Molfino","Molfino s.n.a","South America","Argentina",NA,NA,NA,NA,"1922",NA,NA,NA,NA,"Nicora, E. G.","Misiones","San Javier","San Javier",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2008-05-27 22:02:00-03","MO","MOBOT","248555","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Gerrit Davidse|Otto Huber","Davidse 22496","South America","Venezuela",NA,NA,NA,NA,"1982","11","23",NA,NA,"Gerrit Davidse","Bolívar",NA,"PIAR: trail between Kamarata and Uruyen.","-62.4","5.7","480.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,"82-3","6",NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","2842809","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark","Clark 1521","South America","Venezuela",NA,NA,NA,NA,"1997","6","2",NA,NA,NA,"Sucre",NA,"Road to Cumaná, between Playa Colorada and Balneario Los Hicacis,","-64.41666","10.4","40.00000000","50.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","2843788","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark","Clark 1521","South America","Venezuela",NA,NA,NA,NA,"1997","6","2",NA,NA,NA,"Sucre",NA,"Road to Cumaná, between Playa Colorada and Balneario Los Hicacis,","-64.41666","10.4","40.00000000","50.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2009-08-21 06:48:00-03","MO","MOBOT","2924408","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6331","South America","Brazil",NA,NA,NA,NA,"1964","9","26",NA,NA,NA,"Mato Grosso",NA,"Vicinity of Xavantina. Cleared field, ca. 3 km N of Xavantina",NA,NA,"300.00000000","400.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2010-12-29 16:33:00-02","MO","MOBOT","2924409","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","W. Wayt Thomas","Thomas 5659","South America","Bolivia",NA,NA,NA,NA,"1987","12","4",NA,NA,"E. Ruíz-Sanchez (XAL)","Santa Cruz","Velasco","Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado. Rocky hills east of airstrip","-60.7166667","-13.9833333",NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"134","2010-12-29 16:35:00-02","MO","MOBOT","2924411","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Timothy J. Killeen","Killeen 752","South America","Bolivia",NA,NA,NA,NA,"1985","1","16",NA,NA,"E. Ruíz-Sanchez (XAL)","Santa Cruz","Nuflo de Chavez","Est. San Josecito, 5 km NE of Concepción. Eroded tertiary planation surface overlying precambrian shield; mosaic of semi-deciduoud forest, wooded savanna, and savanna wetland","-62.0833333","-16.0833333","480.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"135","2019-02-20 04:35:00-03","MO","MOBOT","2938998","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hugh H. Iltis|Luis J. Cumana C.|Rosario E. Delgado M.|Carmen E. Benítez de Rojas|Thirza Ruíz","Iltis 30569","South America","Venezuela",NA,NA,NA,NA,"1991","1","13",NA,NA,"X. Londono","Sucre",NA,"Dist. Sucre. Steep rocky, very dry forested hillside high above Atlantic Ocean on S. side of main highway between Cumaná and Barcelona, above Playa Los Icacos [across highway from restaurant La Quebradita] between Santa Fe and Arapito (Guanta).","-64.48333","10.26666","100.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-02-20 04:35:00-03","MO","MOBOT","2939105","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Hugh H. Iltis|Luis J. Cumana C.|Rosario E. Delgado M.|Carmen E. Benítez de Rojas|Thirza Ruíz","Iltis 30569","South America","Venezuela",NA,NA,NA,NA,"1991","1","13",NA,NA,"X. Londono","Sucre",NA,"Dist. Sucre. Steep rocky, very dry forested hillside high above Atlantic Ocean on S. side of main highway between Cumaná and Barcelona, above Playa los Icacos [across highway from restaurant La Quebradita] between Santa Fe and Arapito (Guanta).","-64.48333","10.26666","100.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","2939199","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Ezechias P. Heringer","Heringer 6866","South America","Brazil",NA,NA,NA,NA,"1981","4","15",NA,NA,"G. Davidse","Distrito Federal",NA,"Parque do Gama, mata.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2011-02-28 14:58:00-03","MO","MOBOT","2939352","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|M. Morel","Clark 710","South America","Brazil",NA,NA,NA,NA,"1990","2","26",NA,NA,"X. Londoño","Minas Gerais",NA,"Mun. Presidente Juseclino, BR-259, road from .Curvelo to Diamantina, about Km 540, Past Rio Velhas and ca. 13 km. before turnoff to Presidente Juscelino.","-44.16666","-18.68333","640.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2009-08-21 06:48:00-03","MO","MOBOT","2925995","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6433","South America","Brazil",NA,NA,NA,NA,"1964","9","29",NA,NA,NA,"Mato Grosso",NA,"Plants of the Planalto do Brasil. Vicinity of Garapú. Ca. 50 km S of Garapú","-52.56666","-13.2","300.00000000","400.00000000",NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2009-10-24 06:22:00-02","MO","MOBOT","2939570","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","George Eiten|Liene T. Eiten","Eiten 10595","South America","Brazil",NA,NA,NA,NA,"1970","2","14",NA,NA,"Gerrit Davidse","Maranhão",NA,"Mun. Loreto: Ilha de Balsas region between the Balsas & Parnaíba Rivers. 35 km. south of Loreto. 3 km. E of main house of Fazenda Morros, 100 m E of house at Sambaíba, in gallery scrub of brook gully.","-45.05","-7.38333","300.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2009-10-24 06:22:00-02","MO","MOBOT","2939747","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","George Eiten|Liene T. Eiten","Eiten 10595","South America","Brazil",NA,NA,NA,NA,"1970","2","14",NA,NA,"Gerrit Davidse","Maranhão",NA,"Mun. Loreto: Ilha de Balsas region between the Balsas & Parnaíba Rivers. 35 km. south of Loreto. 3 km. E of main house of Fazenda Morros, 100 m E of house at Sambaíba, in gallery scrub of brook gully.","-45.05","-7.38333","300.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2012-10-17 05:07:00-03","MO","MOBOT","2939887","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Cleofé E. Calderón|Talmon S. dos Santos|L.B. de Oliveira","Calderón 2433","South America","Brazil",NA,NA,NA,NA,"1976","5","12",NA,NA,NA,"Bahia",NA,"Mun. Andaraí, Serra do Sincorá, road to Itaeté, ca. 9 km. S of Andaraí.",NA,NA,"360.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","2939963","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Howard S. Irwin","Irwin 34988","South America","Brazil",NA,NA,NA,NA,"1972","1","24",NA,NA,"Gerrit Davidse","Goiás",NA,"Gallery forest, ca. 11 km. S. of Niquelândia.",NA,NA,"750.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-02-28 15:03:00-03","MO","MOBOT","2940127","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Lynn G. Clark|Paulo G. Windisch","Clark 872","South America","Brazil",NA,NA,NA,NA,"1991","3","5",NA,NA,"X. Londoño","Santa Catarina",NA,"SC-448, between Forquilhinha and Meleiro, about 10 km. from Meleiro.","-49.56666","-28.8","60.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2012-10-17 05:07:00-03","MO","MOBOT","2940193","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Cleofé E. Calderón|Talmon S. dos Santos|L.B. de Oliveira","Calderón 2433","South America","Brazil",NA,NA,NA,NA,"1976","5","12",NA,NA,NA,"Bahia",NA,"Mun. Andaraí, Serra do Sincorá, road to Itaeté, ca. 9 km. S of Andaraí.",NA,NA,"360.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2012-10-17 05:07:00-03","MO","MOBOT","2940310","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Cleofé E. Calderón|Talmon S. dos Santos|L.B. de Oliveira","Calderón 2433","South America","Brazil",NA,NA,NA,NA,"1976","5","12",NA,NA,NA,"Bahia",NA,"Mun. Andaraí, Serra do Sincorá, road to Itaeté, ca. 9 km. S of Andaraí.",NA,NA,"360.00000000",NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2009-06-24 20:49:00-03","MO","MOBOT","2940685","PreservedSpecimen","Plantae","Poaceae","Guadua","paniculata","Guadua paniculata","Jason R. Swallen","Swallen 9485","South America","Brazil",NA,NA,NA,NA,"1946","6","18",NA,NA,NA,NA,NA,"Bella Vista, Territory of Ponta Porã.",NA,NA,NA,NA,NA,"Munro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
