"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","eventTime","fieldNumber"
"316","2020-12-11 11:42:21-03","UFMG","BHCB","124955","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Lombardi, JA; Saka, MN; Hieda, SM","6786","2008","10","22","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi, Trilha Estrada TV Cultura Cidinho Base. Borda da trilha","-46.465556","-25.661944","-46.465556","-25.661944","674","985","Arbusto ca. 2 metros de altura, folhas herbáceas, ferrugíneas na face abaxial, cálice ferrugíneo, corola branca, anteras amarelas; Mata Atlântica, floresta estacional semidecidual","BHCB038605",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2008","10","22",NA,NA,NA,NA,NA
"317","2020-12-11 11:42:21-03","UFMG","BHCB","128327","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Arzolla, FARDP; Pastore, JA; Paula, AA","1326","2008","11","06","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira","-46.522222","-23.3725","-46.522222","-23.3725","1160","1160","Árvore, 3 metros de altura, botões amarelados, flores com pétalas brancas e estrias esverdeadas","BHCB038600",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:42:21-03","UFMG","BHCB","128473","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Baitello, JB","1735","2005","06","05","Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.695833","-23.355833","-46.695833","-23.355833",NA,NA,"Arvoreta 5 metros; Mata de fundo de vale","BHCB038606",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"319","2020-12-11 11:42:21-03","UFMG","BHCB","128610","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Saavedra, MM; Tavares, L; Souza, MC; Monteiro, RF; Oliveira, AG","611","2008","01","09","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas, Ca. de 500m antes da sede do parque","-39.719444","-18.423056","-39.719444","-18.423056","10","10","Arbusto ca. 2m alt. Folhas discolores com indumento ferrugíneo na face abaxial, flores com cálice verde-acastanhado e corola alva, frutos verde-claros com máculas vináceas e cálice persistente.; Vegeteção arbórea sobre duna","BHCB038578",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA
"320","2020-12-11 11:42:21-03","UFMG","BHCB","128961","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Lombardi, JA; Hieda, SM","6994","2007","10","23","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi, Base Mirante Estrada para DAE-Base","-46.935778","-23.230294","-46.935778","-23.230294","850","950","Arbusto ca. 2 metros, folhas herbáceas, aromáticas, creme esverdeadas na face abaxial, cálice creme esverdeado, frutos imaturos verdes.; Mata atlântica, floresta estacional semidecidual, borda de trilha","BHCB038592",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009","04","01",NA,NA,NA,NA,NA
"321","2020-12-11 11:42:21-03","UFMG","BHCB","129453","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Demuner, V","4550","2007","11","20","Brasil","Espírito Santo","Águia Branca","Pedra Redonda, propriedade Jorge Wroblewski","-40.769444","-18.975556","-40.769444","-18.975556","300","550","Arbusto 4m, botões florais, flores corola branca, cálice verde; Fundo de vale, interior de mata","BHCB038567",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009","07",NA,NA,NA,NA,NA,NA
"322","2020-12-11 11:42:21-03","UFMG","BHCB","129955","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Serafim, H; Santos, MF","5","2007","08","02","Brasil","São Paulo","São José do Barreiro","Fazenda Atibaia, Mata do Mascote. Acesso pelo Km 258 da Rodovia dos Tropeiros ( SP 068)","-44.661394","-22.638611","-44.661394","-22.638611","482","482","Árvore, 16 metros de altura, 27,9 cm de perímetro a altura do peito. Folhas discolores. Cálice verde-claro, corola branca internamente, com linha mediana vede clara, externamente alvo amarelada. Gineceu alvo. Anteras amarelas. Frutos","BHCB038603",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"323","2020-12-11 11:42:21-03","UFMG","BHCB","133502","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Koch, I; Arbocz, GF; Macias, L; Goldenberg, R; Belinello, R","459","1996","05","23","Brasil","São Paulo","Queluz","Margens do Rio das Cruzes","-44.781667","-22.455556","-44.781667","-22.455556",NA,NA,"Árvore de ca. de 8m. Flores brancas e frutos imaturos amarelos.&nf;&nf;; Pequena mata próximo a pasto","BHCB038602",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2009","08",NA,NA,NA,NA,NA,NA
"324","2020-12-11 11:42:21-03","UFMG","BHCB","134160","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Hattori, EKO; Rodrigues, IMC; Giacomin, LL; Thode, VA; Stehmann, JR","925","2009","10","16","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha para o Rebouç","-44.624722","-22.436667","-44.624722","-22.436667","1164","1164","subida para a parte alta, beira de trilha em floresta ombrófila mista; árvore caída, ca. 7 m, frutos imaturos verdes",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2020-12-11 11:42:21-03","UFMG","BHCB","135642","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Korte, A; Kniess, A","1147",NA,NA,NA,"Brasil","Santa Catarina","Alfredo Wagner","Soldadinho","-49.410833","-27.629167","-49.410833","-27.629167","772","772","Florística IFFSC 310 (Arbusto); Floresta Ombrófila Mista; Estádio Suces.: médio de regeneração; Altura; 2,5m; Hábito: arbustiva",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-12-11 11:42:21-03","UFMG","BHCB","135649","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Korte, A; Kniess, A","1444",NA,NA,NA,"Brasil","Santa Catarina","Rio do Sul","Fundo Canoas","-49.68","-27.18","-49.68","-27.18","625","625","Florística IFFSC 513/N/39; Floresta Ombrófila Densa; Estádio Suces.: Inicial; Altura 8m; Hábito: árvore.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-12-11 11:42:21-03","UFMG","BHCB","150364","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Arzolla, FARDP; Vilela, FESP","1354","2009","08","04","Brasil","São Paulo","Mairiporã","Parque Estadual da Cantareira","-46.536667","-23.362778","-46.536667","-23.362778","1160","1160","Árvore 10m, flores brancas, frutos imaturos verdes","BHCB003170",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2011","05","13",NA,NA,NA,NA,NA
"328","2020-12-11 11:42:21-03","UFMG","BHCB","150415","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Verdi, M; Martins, EM; Veiga, ON","5547","2010","08","26","Brasil","Paraná","Colombo","Roseira","-49.130278","-25.295556","-49.130278","-25.295556","980","980","Arbustiva; Interior do fragmento em Floresta Ombrófila Mista","BHCB020845",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2011","02",NA,NA,NA,NA,NA,NA
"329","2020-12-11 11:42:21-03","UFMG","BHCB","150417","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Korte, A; Kniess, A","4411","2010","09","17","Brasil","Santa Catarina","Monte Castelo","Serra da Garganta","-50.223333","-26.8175","-50.223333","-26.8175","1195","1195","Arvoreta; Interior do fragmento em Floresta Ombrófila Mista Alto Montana; ESTADIO SUCESS.: Avançado","BHCB020833",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2011","01","25",NA,NA,NA,NA,NA
"330","2020-12-11 11:42:21-03","UFMG","BHCB","150418","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Martins, EM","14","2010","08","27","Brasil","Paraná","Guaratuba","APA Estadual de Guaratuba, Morro dos Perdidos","-48.966667","-25.868889","-48.966667","-25.868889","954","954","Arbustivo; Interior do fragmento em Floresta Ombrófila Densa, estádio de sucessão avançado","BHCB020858",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2010","10",NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:42:21-03","UFMG","BHCB","150432","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Schmitt, JL; Caglioni, E","3041","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha","-49.859167","-26.729469","-49.859167","-26.729469","590","590","Arvoreta; Altura: 3m; Fruto: amarelado;; Entorno do fragmento em Floresta Ombrófila Densa, estádio de sucessão avançado de regeneração","BHCB020837",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:42:21-03","UFMG","BHCB","188462","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Tintori, JL","27","2012","10","26","Brasil","Espírito Santo","Guaçui",NA,"-42.142778","-21.298889","-42.142778","-21.298889",NA,NA,NA,"BHCB000188462",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","11","29",NA,NA,NA,NA,NA
"333","2020-12-11 11:42:21-03","UFMG","BHCB","151114","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Meyer, FS","80","2004","09","27","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambientais - CEPA Rugendas - Rio Natal","-49.224167","-26.150278","-49.224167","-26.150278",NA,NA,"Arbusto com 5 metros de altura, coletado em região de Floresta Ombrófila Densa Montana.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-12-11 11:42:21-03","UFMG","BHCB","151152","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","3573",NA,NA,NA,"Brasil","Minas Gerais",NA,"Alto Caparaó",NA,NA,NA,NA,"900","900","Arbusto com 2,5-2,8 cm de altura, corola alvacenta; Ao lado de manacial hídrico","BHCB038530",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2016","08","03",NA,NA,NA,NA,NA
"335","2020-12-11 11:42:21-03","UFMG","BHCB","151153","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Marcalino, F","7","2008","11","01","Brasil","Minas Gerais",NA,"Fervedouro, Encruzilhada que dá acesso a São Francisco do Glória, próximo à estrada asfaltada",NA,NA,NA,NA,NA,NA,"Árvore com 2,5 m de altura","BHCB038572",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2011","07",NA,NA,NA,NA,NA,NA
"336","2020-12-11 11:42:21-03","UFMG","BHCB","148418","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giudicelli, GC; Giacomin, LL; Machado, TM; Souza, FS","1","2010","02","05","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, Trilha Bonita.","-40.891217","-20.633628","-40.891217","-20.633628",NA,NA,"Arbusto ereto ca. 1,5m. Inflorescências velhas. Tricomas paleáceos.; Em sub-bosque de mata na Trilha Bonita. Floresta Ombrófila Densa; solo arenoso e raso.","BHCB038570",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:42:21-03","UFMG","BHCB","188461","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Souza, DM","25","2012","01","25","Brasil","Espírito Santo","Guaçui",NA,"-42.142778","-21.298889","-42.142778","-21.298889",NA,NA,"Flor amarela","BHCB000188461",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2013","11","29",NA,NA,NA,NA,NA
"338","2020-12-11 11:42:21-03","UFMG","BHCB","158582","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Bohs, LA; Gouvêa, YF","1835","2012","06","03","Brasil","Rio de Janeiro","Varre-Sai","Estrada não pavimentada que leva à Fazenda Bom Des, fragmento de floresta estacional semidecidual secundária marginal à estrada","-45.885306","-20.889194","-45.885306","-20.889194","768","768","Arbusto ereto, 2 m, crescendo à sombra. Flores com pétalas alvas com manchas arroxeadas, estames amarelos; frutos roxos.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:42:21-03","UFMG","BHCB","152732","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Almeida, TE; Lombardi, JA; Biral, L; Saka, MN","1621","2011","09","20","Brasil","São Paulo","Jundiaí","Reserva Biológica Municipal da Serra do Japi, Trilha que liga a base o mirante ao DAE.","-46.945139","-23.232222","-46.945139","-23.232222","1180","1180","Arbusto ereto, 3m. Inflorescências senescendo.; Em margem de floresta estacional secundária.","BHCB038598",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2020-12-11 11:42:21-03","UFMG","BHCB","153358","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Souza, FF; Fernandes, AC","1638","2011","10","16","Brasil","Minas Gerais","Rio Preto","Serra Negra, Base do Pico das Três Divisas, na face norte da serra, Saindo da Cruz do Nego","-43.886833","-21.964611","-43.886833","-21.964611","1531","1531","Arvoreta, 5m, em subosque de fragmento de floresta ombrófila densa alto montana. Flores alvas, estames amarelos. Frutos verdes, parcialmente recobertos pelo cálice.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2020-12-11 11:42:21-03","UFMG","BHCB","158586","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Bohs, LA; Gouvêa, YF","1839","2012","06","03","Brasil","Rio de Janeiro","Varre-Sai","Proximidades da Fazenda Bom Destino, fragmento de floresta estacional semidecidual secundária, em grota, ca. 500 m da estrada","-41.889889","-20.879722","-41.889889","-20.879722","750","750","Arbusto escandente, 1,5 m, crescendo à sombra. Flores alvas. Frutos imaturos recobertos pelo cálice.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-12-11 11:42:21-03","UFMG","BHCB","158590","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Bohs, LA; Gouvêa, YF","1843","2012","06","05","Brasil","Espírito Santo","Atílio Vivacqua","Estrada não pavimentada que leva à comunidade de M, fragmento de floresta ciliar marginal à estrada","-41.192222","-20.996667","-41.192222","-20.996667","240","240","Arbusto escandente, 3 m, parcialmente à sombra. Pétalas alvas, anteras amarelas.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2020-12-11 11:42:21-03","UFMG","BHCB","158617","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Bohs, LA; Gouvêa, YF","1870","2012","06","09","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia. Prop. do Sr. Furlani, margem de fragmento de floresta ombrófila densa, próximo a plantação de banana","-40.538667","-19.806","-40.538667","-19.806","720","720","Arbusto ereto, 2 m. Flores alvas, anteras amarelas, frutos roxos. Crescendo à sombra.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-12-11 11:42:21-03","UFMG","BHCB","158569","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Giacomin, LL; Bohs, LA; Gouvêa, YF","1822","2012","06","01","Brasil","Rio de Janeiro","Itaipava","Estrada que liga Itaipava a Teresópolis (BR-459),, fragmento de floresta ombrófila densa, às margens da estrada","-43.099111","-22.411861","-43.099111","-22.411861","700","700","Arbusto, ca. 3 m, crescendo à sombra. Pétalas alvas com manchas verdes, estames amarelos; frutos amarelos com listras roxas.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-12-11 11:42:21-03","UFMG","BHCB","17206","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Campos, WG","s.n.",NA,NA,NA,"Brasil","Goiás","Dionísio",NA,NA,NA,NA,NA,NA,NA,NA,"BHCB038561",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-12-11 11:42:21-03","UFMG","BHCB","176405","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Gouvêa, YF; Stehmann, JR","157","2015","04","27","Brasil","Espírito Santo","Venda Nova do Imigrante","BR - 262, Á magrem da BR. Subindo rua de calçamento.","-41.085778","-20.354333","-41.085778","-20.354333","979","979","Arbusto ca. 1,7 m. Corola branca. Anteras amarelas; Fragmento de Floresta Ombrófila Densa. Vegetação de borda",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2015","04","27",NA,NA,NA,NA,NA
"347","2020-12-11 11:42:21-03","UFMG","BHCB","191087","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Quaresma, AS; Oliveira, CT","878","2017","09","04","Brasil","Minas Gerais","Congonhas","Área do Fraile CSN","-43.902228","-20.49945","-43.902228","-20.49945",NA,NA,"Floresta Estacional Semidecidual","BHCB191087",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2017","09","10",NA,NA,NA,NA,NA
"348","2020-12-11 11:42:21-03","UFMG","BHCB","191092","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Quaresma, AS; Oliveira, CT","883","2017","09","04","Brasil","Minas Gerais","Congonhas","Área do Fraile CSN","-43.902228","-20.49945","-43.902228","-20.49945",NA,NA,"Floresta Estacional Semidecidual","BHCB191092",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2017","09","10",NA,NA,NA,NA,NA
"349","2020-12-11 11:42:21-03","UFMG","BHCB","191919","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Caxambu, MG; et al.","3509","2011","10","13","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.806639","-25.551556","-49.806639","-25.551556","837","837","Árvore ca. 6m pilosa. Flores alvas.; Relevo: suave-ondulado- Vegetação: Floresta Ombrófila Mista Montana.","BHCB191919",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA
"350","2020-12-11 11:42:21-03","UFMG","BHCB","188463","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Tintori, JL","28","2012","10","26","Brasil","Espírito Santo","Guaçui",NA,"-42.142778","-21.298889","-42.142778","-21.298889",NA,NA,"3,3 de altura e 11 cm de CAP","BHCB000188463",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2012","12","08",NA,NA,NA,NA,NA
"351","2020-12-11 11:42:21-03","UFMG","BHCB","188464","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Tintori, JL","32","2012","10","12","Brasil","Espírito Santo","Guaçui",NA,"-42.142778","-21.298889","-42.142778","-21.298889",NA,NA,"Flor amarela","BHCB000188464",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2012","12","08",NA,NA,NA,NA,NA
"352","2020-12-11 11:42:21-03","UFMG","BHCB","192407","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Folli, DA","6529","2010","01","07","Brasil","Espírito Santo","Linhares","Reserva Natural Vale, Estrada jueirana vermelha","-40.503806","-19.119417","-40.503806","-19.119417","20","20","Porte arbustivo, terrestre. Cor do botão verde; cor da flor branca. Altura ca. 2m.; Mata de tabuleiro","BHCB192407",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2018","11","12",NA,NA,NA,NA,NA
"353","2020-12-11 11:42:21-03","UFMG","BHCB","35237","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Pirani, JR; Mello-Silva, R de","s.n.","1995","07","18","Brasil","São Paulo","Jundiaí","Serra do Japi, Trilha do mirante","-46.965556","-23.208889","-46.965556","-23.208889",NA,NA,"Arvoreta 4 metros de altura, ciófila, corola alva, anteras amarelas.; Orla da mata semidecídua de encosta","BHCB038601",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-12-11 11:42:21-03","UFMG","BHCB","84690","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Assis, MA de; Guilherme, FAG","1485","2001","09","13","Brasil","São Paulo","Sete Barras","Parque Intervales, Base Saibadela, perto da cachoeira do rio Saibedela","-48.083333","-24.233333","-48.083333","-24.233333",NA,NA,"Arbusto, folhas nítidas, flores alvas com anteras amarelas; Próximo da cachoeira. Floresta Atlântica de terras baixas","BHCB038608",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA
"355","2020-12-11 11:42:21-03","UFMG","BHCB","94091","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Stehmann, JR","4124","2005","09","04","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.539556","-19.98225","-40.539556","-19.98225","630","630","Arvoreta, 4m de altura, flores pétalas brancas; Floresta ombrófila densa","BHCB038557",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-12-11 11:42:21-03","UFMG","BHCB","94138","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Stehmann, JR","4171","2005","06","09","Brasil","Espírito Santo","Santa Teresa","Parque Natural Municipal São Lourenço","-40.610611","-19.928556","-40.610611","-19.928556","711","711","Arvoreta, beira do rio; Floresta ombrófila densa","BHCB038556",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-12-11 11:42:23-03","UFMG","BHCB","133126","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Almeida, TE; Souza, DT; Cota, MMT","2078","2009","09","05","Brasil","Minas Gerais","São José do Mantimento","Rio José Pedro., Margens do rio José Pedro.","-41.722472","-19.985417","-41.722472","-19.985417","340","340","Prensado em álcool.; Arbusto terrestre. Floresta brancas; Em borda de floresta, próximo a estrada. Floresta Estacional Semidecidual","BHCB038308",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,"virescens",NA,"2009","10",NA,NA,NA,NA,NA,NA
"358","2020-12-11 11:42:23-03","UFMG","BHCB","191365","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Giacomin, LL; Oliveira, CT","482","2008","12","22","Brasil","Minas Gerais","Bom Jesus do Galho","Zona rural; proximidade do núcleo urbano de Revés do Belem, Mata ciliar, ca. de 1 km do núcleo urbano.","-42.475278","-19.585556","-42.475278","-19.585556","255","255","Arbusto ereto as margens da estrada. Flores alvas, estames amarelos. Cálice ferrugíneo.; Mata ciliar","BHCB191365",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,"virescens",NA,"2008","12","22",NA,NA,NA,NA,NA
"359","2020-12-11 11:42:23-03","UFMG","BHCB","191374","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens virescens","Hiern",NA,"Giacomin, LL; Oliveira, CT","589","2009","01","08","Brasil","Minas Gerais","Bom Jesus do Galho","Zona rural. ca. de 1km de Revés do Belem, em meio a plantações de eucalipto.","-42.480278","-19.555556","-42.480278","-19.555556","241","241","Arbusto ereto, 2,5 m. Flores alvas.; Fragmentos de floresta ombrófila degradada.","BHCB191374",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,"virescens",NA,"2009","01","08",NA,NA,NA,NA,NA
"360","2020-12-11 11:42:21-03","UFMG","BHCB","19441","PreservedSpecimen","Plantae","Solanaceae","Solanum","rufescens","Solanum rufescens","Sendtn.",NA,"Leoni, LS","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carangola",NA,"-42.0293998718262","-20.7331008911133",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"21913",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
