"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount"
"246","2008-05-27 22:02:00-03","MO","MOBOT","260073","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|Leongino Guerrero","Zardini 34772","1993","1","27","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá. Paraguari - Carapegua. Dry forest on clay soil.","-57.16666","-25.68333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800","4"
"247","2008-05-27 22:02:00-03","MO","MOBOT","260081","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 35350","1993","3","4","South America","Paraguay","Central",NA,"Estero del Ypoá. Puerto Guyratí - Villa Oliva. 10 km S of Puerto Guyratí. Savanna and patches of forest on clay soil.","-57.65","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"810","4"
"248","2011-06-09 17:35:00-03","MO","MOBOT","260088","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Tulio Tillería","Zardini 35406","1993","3","4","South America","Paraguay","Central",NA,"Estero del Ypoá: 18 km S of Puerto Guyratí. Zanja Mercedes. Gallery forest along creek.","-57.73333","-25.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"813","4"
"249","2017-03-16 11:28:00-03","MO","MOBOT","260094","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 35727","1993","5","19","South America","Paraguay","Central",NA,"Estero del Ypoá: Villeta-Puerto Guyratí, 7.5 km S of Villeta.","-57.55","-25.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"817","4"
"250","2008-05-27 22:02:00-03","MO","MOBOT","260101","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 35837","1993","5","25","South America","Paraguay","Paraguarí",NA,"1 km N of Villa Florida on Tebicuary River. Gallery forest.","-57.13333","-26.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"819","4"
"251","2008-05-27 22:02:00-03","MO","MOBOT","260108","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|V. Jara","Zardini 36137","1993","6","10","South America","Paraguay","Central",NA,"Border Tavarory-Acosta Ñu. Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"826","4"
"252","2008-05-27 22:02:00-03","MO","MOBOT","260115","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Leongino Guerrero","Zardini 36244","1993","6","10","South America","Paraguay","Central",NA,"Acosta Ñu: Creek, affluent of Paraguay River. Gallery forest.","-57.53333","-25.43333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"827","4"
"253","2008-05-27 22:02:00-03","MO","MOBOT","260140","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|P. Aquino","Zardini 28482","1991","11","4","South America","Paraguay","Central",NA,"Pindoty. Cerrado Forest.","-57.51666","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"607","4"
"254","2008-05-27 22:02:00-03","MO","MOBOT","260188","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner (MO)","Elsa M. Zardini|Tulio Tillería","Zardini 28551","1991","11","4","South America","Paraguay","Central",NA,"Estero del Ypoá Peninsula south of Pindoty along eastern coast on Lake Yabeby. Inundated savanna.","-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"609","4"
"255","2008-05-27 22:02:00-03","MO","MOBOT","260204","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|E. Velázquez","Zardini 18211","1990","1","13","South America","Paraguay","Central",NA,"Paraguay River around San Antonio. Forest.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"260","4"
"256","2008-05-27 22:02:00-03","MO","MOBOT","260363","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.Spichiger (G)","Elsa M. Zardini|M. Velázquez","Zardini 18418","1990","1","27","South America","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Gallery forest around Estero.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268","4"
"257","2008-05-27 22:02:00-03","MO","MOBOT","260378","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|M. Velázquez","Zardini 18426","1990","1","27","South America","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Gallery forest around Estero.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268","4"
"258","2008-05-27 22:02:00-03","MO","MOBOT","260447","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|E. Velázquez","Zardini 22605","1990","8","3","South America","Paraguay","Central",NA,"San Antonio, on Río Paraguay. Inundated savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"407","4"
"259","2008-05-27 22:02:00-03","MO","MOBOT","260461","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|R. Velázquez","Zardini 16412","1989","11","18","South America","Paraguay","Cordillera",NA,"Eastern side of Río Piribebuy basin, 17 kms W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"191","4"
"260","2008-05-27 22:02:00-03","MO","MOBOT","260496","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|U. Velázquez","Zardini 18515","1990","1","27","South America","Paraguay","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, NW of Pindoty. Gallery forest.","-57.46666","-25.33333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"271","4"
"261","2016-06-16 08:33:00-03","MO","MOBOT","260524","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|C. Velázquez","Zardini 24796","1990","12","7","South America","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.","-57.5333333","-25.75",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"494","4"
"262","2016-06-16 08:33:00-03","MO","MOBOT","260539","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|C. Velázquez","Zardini 24806","1990","12","7","South America","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.","-57.5333333","-25.75",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"494","4"
"263","2008-05-27 22:02:00-03","MO","MOBOT","260555","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|E. Velázquez","Zardini 18620","1990","1","27","South America","Paraguay","Central",NA,"Estero del Ypoá, 13 km SW of Nueva Italia, SW of Pindoty. Gallery forest.","-57.46666","-25.33333",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273","4"
"264","2008-05-27 22:02:00-03","MO","MOBOT","260613","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger(G)","Elsa M. Zardini|U. Velázquez","Zardini 26994","1991","3","9","South America","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Forest on slopes facing south.","-57.11666","-25.2",NA,NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"566","4"
"265","2016-06-16 08:25:00-03","MO","MOBOT","260649","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|A. Salina","Zardini 24968","1990","12","7","South America","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada, 1 km from the coast.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"500","4"
"266","2008-05-27 22:02:00-03","MO","MOBOT","260670","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|U. Velázquez","Zardini 27052","1991","3","9","South America","Paraguay","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Inundated savanna.","-57.11666","-25.2",NA,NA,NA,NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"568","4"
"267","2008-05-27 22:02:00-03","MO","MOBOT","260745","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","W.J. Hahn (MO)","William J. Hahn|et al.","Hahn 1316","1983","3","23","South America","Paraguay","Amambay",NA,"Bella Vista, Ranch of Félix Ocariz. Disturbed forest and riparian vegetation along the Río Apa.","-56.5","-22.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-24","3"
"268","2008-05-27 22:02:00-03","MO","MOBOT","260766","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","W.J. Hahn (MO)","William J. Hahn","Hahn 2363","1984","4","29","South America","Paraguay","Central",NA,"Ita. Roadside weeds and riparian forest.","-57.33333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-21","4"
"269","2008-05-27 22:02:00-03","MO","MOBOT","260773","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","W.J. Hahn (MO)","William J. Hahn","Hahn 2368","1984","4","29","South America","Paraguay","Central",NA,"Ita. Roadside weeds and riparian forest.","-57.33333","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-21","10"
"270","2010-04-14 18:01:00-03","MO","MOBOT","3137971","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Thomas Morong","Morong 235","1888",NA,NA,"South America","Paraguay",NA,NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","260788","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|U. Velázquez","Zardini 18903","1990","2","10","South America","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Savanna.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"286","4"
"272","2008-05-27 22:02:00-03","MO","MOBOT","260870","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|H. Velázquez","Zardini 23163","1990","9","1","South America","Paraguay","Central",NA,"Estero del Ypoá, 2 km W of Pindoty along lake. Gallery forest.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"426","4"
"273","2008-05-27 22:02:00-03","MO","MOBOT","260894","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","A. Schinini (CTES)","Elsa M. Zardini|et al.","Zardini 2517","1987","5","23","South America","Paraguay","Paraguarí",NA,"Paraguari, Compañia Costa Segunda, Cerro Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-15","5"
"274","2008-05-27 22:02:00-03","MO","MOBOT","260914","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Spichiger (G)","Elsa M. Zardini|R. Velázquez","Zardini 23229","1990","9","1","South America","Paraguay","Central",NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Forest.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"429","4"
"275","2020-07-21 21:22:00-03","MO","MOBOT","2828551","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","C. Grández (AMAZU-UNAP)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","Torrez Flores 28","2005","9","30","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion NE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6619444","-14.2061111",NA,NA,NA,NA,"960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-01","6"
"276","2008-05-27 22:02:00-03","MO","MOBOT","3133475","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","Monica Holoaga","Sosa*","Sosa 92","1977","12","10","South America","Paraguay",NA,NA,"Pte. Stroessner. Kiinoly. situe humedo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2009-10-17 07:02:00-03","MO","MOBOT","3137048","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","A. Schinini","Nélida Soria|Elsa M. Zardini","Soria Rey 1929","1988",NA,NA,"South America","Paraguay","Amambay",NA,"En la selva del cerro muralla. P.N. Cerro Cora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2013-05-24 05:54:00-03","MO","MOBOT","3137186","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","G. Coimbra S.","Coimbra Sanz 776","1989","9","27","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Guapilo km 8,5 lado N camino Cotoca.",NA,NA,NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3137465","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Aurelio Schinini","Schinini Cacace 6339","1973",NA,NA,"South America","Argentina","Corrientes","Saladas","San Lorenzo, río San Lorenzo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2009-10-14 20:08:00-03","MO","MOBOT","3137481","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesern","Rosa Degen","Degen 1870","1991",NA,NA,"South America","Paraguay","Concepción",NA,"90 Km De Concepcion Establecimiento Villa Sana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2010-04-14 18:01:00-03","MO","MOBOT","3137546","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Thomas Morong","Morong 718","1888",NA,NA,"South America","Paraguay",NA,NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2014-01-16 10:14:00-02","MO","MOBOT","3137633","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Pastor Arenas Rodríguez","Arenas Rodríguez 1159","1975","4","17","South America","Paraguay","Presidente Hayes",NA,"Cerrito,a 7 Kms B. Aceval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"283","2015-08-23 05:45:00-03","MO","MOBOT","3137646","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","S.A. Renvoize","Renvoize 3651","1978",NA,NA,"South America","Argentina","Chaco","San Fernando","Rio Parana, Isla Soto. Cut over woodland and scrub with open grassy pathches on sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2009-10-14 20:08:00-03","MO","MOBOT","3137649","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Rosa Degen","Degen 1872","1991",NA,NA,"South America","Paraguay","Concepción",NA,"90 Km de Concepicon, Establecimiento de Villa Sana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2009-05-15 11:32:00-03","MO","MOBOT","3137729","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","Pedro Jörgensen","Jörgensen 1993",NA,NA,NA,"South America","Argentina","Formosa","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3137972","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","Eugenia Bordas","Bordas 1018","1979",NA,NA,"South America","Paraguay",NA,NA,"Villarrica. Sobre barranca de arroyo, sombra de tacuaral.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2008-05-27 22:02:00-03","MO","MOBOT","3138007","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","Aurelio Schinini","Schinini Cacace 16115","1978",NA,NA,"South America","Argentina","Chaco","San Fernando","Isla Soto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","3138250","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Eugenia Bordas","Bordas 1143","1979",NA,NA,"South America","Paraguay","Central",NA,"San Lorenzo, Cuidad Univesitaria. Bajo de arroyo. En borde de selva de inundación degradada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2014-01-16 10:15:00-02","MO","MOBOT","3138272","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Pastor Arenas Rodríguez","Arenas Rodríguez 1159","1975","4","17","South America","Paraguay","Presidente Hayes",NA,"Cerrito, a 7 Kms B. Aceval.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"290","2019-04-19 04:34:00-03","MO","MOBOT","3138369","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Adrián Eliceche","Eliceche 0184","1991","7","9","South America","Paraguay","Concepción",NA,"Estancia San Rafael 140 Km E de Concepción, 1000 m W 300 N de la Adm. Al borde de un arroyo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3138383","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Troels M. Pedersen","Pedersen 1443","1952","1","14","South America","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2009-07-17 07:39:00-03","MO","MOBOT","3138446","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Émile Hassler","Hassler 11521a",NA,NA,NA,"South America","Paraguay",NA,NA,"Prope Sapucay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2014-01-16 10:15:00-02","MO","MOBOT","3138521","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Pastor Arenas Rodríguez","Arenas Rodríguez 1248","1975","5","26","South America","Paraguay","Central",NA,"Piquete.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"294","2008-05-27 22:02:00-03","MO","MOBOT","3138523","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","Ronald Liesner","Gert G. Hatschbach","Hatschbach 43463","1980","12","13","South America","Brazil","Paraná",NA,"Palmas, rod. p/ Ponte Serrasa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","3138630","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","Nélida Soria","Soria Rey 5297","1992",NA,NA,"South America","Paraguay","San Pedro",NA,"Estancia del Sr. SErrati, a 1000 m del casco de la Estancia. Orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3138727","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Fátima Mereles","Mereles H. 4357","1992","2","8","South America","Paraguay","Central",NA,"Luque, Compania Tarumandy, Propiedad Nueva Asuncion. En palmar de Copernicia alterado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2009-05-15 13:24:00-03","MO","MOBOT","3138749","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","Pedro Jörgensen","Jörgensen 3524","1928",NA,NA,"South America","Paraguay","Guairá",NA,"V. Rica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-07-17 07:39:00-03","MO","MOBOT","3138787","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","Émile Hassler","Hassler 11521",NA,NA,NA,"South America","Paraguay",NA,NA,"Prope Sapucay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2011-03-01 23:57:00-03","MO","MOBOT","3138912","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R. Liesner","G.E. Pieszko","Pieszko 21","1993",NA,NA,"South America","Argentina","Chaco","Libertador General San Martín","Ruta prov. 90, km 1093. Ea. La Florida. Borde de selva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-11-16 22:16:00-02","MO","MOBOT","3139487","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.",NA,"Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22985","1938","11","11","South America","Argentina","Formosa","Formosa","Formosa; sandy soil, steep bank of Paraguay River.",NA,NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2014-03-26 20:27:00-03","MO","MOBOT","3139535","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","I.M. Vavrek|R. Duré","Vavrek 253","1981","7","6","South America","Paraguay","Central",NA,"San Lorenzo. Cerca facultad de agronomía Incl. 5% Exp. Descubierto, suelo arenoso margoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2012-05-02 10:18:00-03","MO","MOBOT","3139804","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Xylosma","venosa","Xylosma venosa","N.E. Br.","R.L. Liesner","F. Javier Fernández Casas|J. Molero","Fernández Casas 6320","1982","1",NA,"South America","Paraguay","Amambay",NA,"Cerca y al Sur de Bellavista, en un bosquete claro y poco alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
