"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","verbatimLongitude","verbatimLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","class","typeStatus"
"104","2020-09-12 05:00:02-03","US","US","3198614","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & C. Veásquez","10838","1989","2","17","South America","Paraguay","Guaira",NA,"Cordillera de Ybytyruzú, Cerro Peró, 1 km W of Destacamento Tororo, vegetation on eastern slopes","-56.25","-25.92",NA,NA,NA,NA,"US01765518",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"105","2020-09-12 05:00:02-03","US","US","2687357","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Eiten, L. T. Eiten & I. Mimura","5928","1965","2","8","South America - Neotropics","Brazil","São Paulo",NA,"Município de Paraguaça Paulista: along road 5 km SW of center of city of Paraguaça Paulista, closed shrubby cerradovegetation","-50.6","-22.43","500",NA,NA,NA,"US01765441",NA,NA,"US01765441_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"106","2020-09-12 05:00:02-03","US","US","3299680","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & T. Tilleria","35070","1993","2","10","South America","Paraguay","Paraguari",NA,"National Park Yvcuí, northwestern corner of park, Cerrado scrub","-56.87","-26.05",NA,NA,NA,NA,"US01765522",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"107","2020-09-12 05:00:02-03","US","US","2977561","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Hatschbach","45962","1982","12","13","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Capitulos amarelos, cerrado",NA,NA,NA,NA,NA,NA,"US01765438",NA,NA,"US01765438_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"108","2020-09-12 05:00:02-03","US","US","3473188","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"O. S. Ribas & L. B. Pereira","2519","1998","2","4","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. BR-419, 20 km N de Nioaque (Mun. Nioaque), capítulo amarelo, Campo cerrado",NA,NA,NA,NA,NA,NA,"US01765436",NA,NA,"US01765436_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"109","2020-09-12 05:00:02-03","US","US","3062656","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"A. H. Gentry, L. Perez & D. Brunner","51936","1985","10","1","South America","Paraguay","Paraguari",NA,"Ybycui National Park, road circum-navigating NE side of park","-56.83","-26","440",NA,NA,NA,"US01765439",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"110","2020-09-12 05:00:02-03","US","US","1803452","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"P. Claussen","273","1842",NA,NA,"South America - Neotropics","Brazil",NA,NA,"Minas.",NA,NA,NA,NA,NA,NA,"US00385798",NA,NA,"US00385798_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae","Type material"
"111","2020-09-12 05:00:02-03","US","US","3198612","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & Park guard","11867","1989","3","18","South America","Paraguay","Paraguari",NA,"Parque Naciaonal Ybycu'i, Campo cerrado on Arroyo Mina basin, 5 kms N of adminstration area","-56.83","-26.05",NA,NA,NA,NA,"US01765524",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"112","2020-09-12 05:00:02-03","US","US","3198609","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini","8663","1988","12","14","South America","Paraguay","Paraguari",NA,"Parque Nacional Ybucí., Campo cerrado 5 kms N of adminstration building on road to César Barrientos","-56.83","-26.05",NA,NA,NA,NA,"US01765523",NA,NA,"US01765523_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"113","2020-09-12 05:00:02-03","US","US","3218301","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Hatschbach, W. Anderson, R. Barneby & B. Gates","s.n.","1975","2","7","South America - Neotropics","Brazil","Mato Grosso",NA,"Rio Verde (mun, Rio Verde), margens rio, solo arenoso",NA,NA,NA,NA,NA,NA,"US01765527",NA,NA,"US01765527_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"114","2020-09-12 05:00:02-03","US","US","2055205","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. Hassler","6646",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01765433",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"115","2020-09-12 05:00:02-03","US","US","3357475","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"J. A. Lombardi, L. G. Temponi & J. R. Stehmann","s.n.","1997","4","19","South America","Brazil",NA,NA,"Santa Bárbara-MG, Serro do Caraça, Parque Natural do Caraça",NA,NA,NA,NA,NA,NA,"US01765440",NA,NA,"US01765440_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"116","2020-09-12 05:00:02-03","US","US","3198611","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & Park guard","15490","1989","10","31","South America","Paraguay","Paraguari",NA,"National Park Ybicu'i, Cerrado forest savanna, 5 kms North of Adminstration","-56.8","-26.05",NA,NA,NA,NA,"US01765526",NA,NA,"US01765526_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"117","2020-09-12 05:00:02-03","US","US","3198613","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & Forest Guard","10209","1989","1","27","South America","Paraguay","Paraguari",NA,"Parque Nacional Ybucu'í, Campo cerrado, 3 kms N of Salto Cristal","-56.83","-26.05",NA,NA,NA,NA,"US01765519",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"118","2020-09-12 05:00:02-03","US","US","2687225","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Eiten, L. T. Eiten & I. Mimura","5941","1965","2","8","South America - Neotropics","Brazil","São Paulo",NA,"Município de Parguaçu Pauliste: along road 4 km SW of center city of Paraguaçu Paulista, cerrado region burned every few years","-50.6","-22.43","500",NA,NA,NA,"US01765435",NA,NA,"US01765435_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"119","2020-09-12 05:00:02-03","US","US","1483760","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"P. Jörgensen","3496","1929","3","24","South America","Paraguay",NA,NA,"C. Pelada",NA,NA,NA,NA,NA,NA,"US01765431",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"120","2020-09-12 05:00:02-03","US","US","1571940","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"Y. Mexia","5611","1931","3","13","South America - Neotropics","Brazil","Minas Gerais",NA,"Corinta, Fazenda do Diamante, slope of Serra do Anjica, open, scrubby wood",NA,NA,"675",NA,NA,NA,"US01765434",NA,NA,"US01765434_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"121","2020-09-12 05:00:02-03","US","US","3216136","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & A. Salina","26103","1991","2","8","South America","Paraguay","Cordillera",NA,"Tobatí, Ybytú Sillamesa, southern area","-57.12","-25.2","297",NA,NA,NA,"US01765430",NA,NA,"US01765430_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"122","2020-09-12 05:00:02-03","US","US","3198616","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & R. Degen","3496","1987","10","2","South America","Paraguay","Cordillera",NA,"Cerro Tobatí",NA,NA,NA,NA,NA,NA,"US01765521",NA,NA,"US01765521_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"123","2020-09-12 05:00:02-03","US","US","1423856","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Gehrt","3580","1919","12","16","South America","Paraguay",NA,NA,"Paraguassú",NA,NA,NA,NA,NA,NA,"US01765432",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"124","2020-09-12 05:00:02-03","US","US","3198610","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & C. Velásquez","15341","1989","10","31","South America","Paraguay","Paraguari",NA,"National Park Ybycu'i, Cerrado forest in Northwestern corner of park","-56.77","-26.02",NA,NA,NA,NA,"US01765525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"125","2020-09-12 05:00:02-03","US","US","3198615","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. M. Zardini & R. Degen","3807","1987","11","27","South America","Paraguay","Cordillera",NA,"Cerro Tobatí",NA,NA,NA,NA,NA,NA,"US01765520",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"126","2020-09-12 05:00:02-03","US","US","3348350","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"E. Bacariça","128","1991","2","5","South America","Brazil",NA,NA,"Borda de cerradp, Est. ecologica, UFMG, BH, MG",NA,NA,NA,NA,NA,NA,"US01765437",NA,NA,"US01765437_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"127","2020-09-12 05:00:02-03","US","US","3357345","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker in Mart.",NA,"G. Hatschbach, A. Schinini & J. M. Silva","58899","1993","2","11","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,"Rod. Br-060, 40 km N de Nioaque, Cerrado",NA,NA,NA,NA,NA,NA,"US01765429",NA,NA,"US01765429_01",NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA
"128","2020-09-02 16:20:50-03","Cenargen","CEN","20906","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","cf. clausseniana","Aspilia cf. clausseniana","Baker","M. A. G. Magenta","Hamilton Garboggini Pinho dos Santos","117","1993","06","25",NA,"Brasil","GO","CORUMBAIBA","Margem esquerda do Rio Corumbá; Próximo ao eixo da barragem.","-48.5614013671875","-18.1424999237061","1000","1000","Unicata","Brácteas do capítulo verde.","CEN00020906",NA,NA,"CEN00020906","2002","01",NA,"40186","auto",NA,"1",NA,NA
"129","2019-10-07 09:11:03-03","UEFS","HUEFS","38357","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Souza, V.C.","10667","1996","01","27",NA,"Brasil","São Paulo","Angatuba","Estrada para Itatinga a ca 22m de Angatuba.","-48.518333","-23.358333",NA,NA,NA,"Cerrado.","HUEFS0038357","48W31'6''","23S21'30''","HUEFS0038357",NA,NA,NA,NA,NA,NA,NA,"Asteranae",NA
"130","2019-10-07 09:11:03-03","UEFS","HUEFS","83002","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Hatschbach, G.","74950","2003","03","19",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Piraputanga, arredores","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"HUEFS0083002",NA,NA,"HUEFS0083002",NA,NA,NA,"212961","auto",NA,NA,"Asteranae",NA
"131","2019-09-04 19:37:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana",NA,NA,"J. E. B. Warming",NA,"1862","5","10","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]"
"132","2019-01-25 15:33:48-02","IAC","IAC","22768","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H.F. Leitão Filho","H.F. Leitão Filho","1323","1972","04","13",NA,"Brasil","São Paulo","Presidente Venceslau","estrada Presidente Venceslau-Presidente Prudente","-51.8439","-21.8761",NA,NA,NA,NA,NA,"-51.8439","-21.8761",NA,"1972","05","08",NA,NA,NA,NA,NA,NA
"133","2019-01-25 15:33:48-02","IAC","IAC","7196","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","H.L.M. Barreto","H.L.M. Barreto & A.P. Viégas","s/nº","1943","01","19",NA,"Brasil","Minas Gerais","Belo Horizonte","Fazenda Baleia","-43.9378","-19.9208",NA,NA,NA,NA,NA,"-43.9378","-19.9208",NA,"1943","01","19",NA,NA,NA,NA,NA,NA
"134","2019-12-09 10:45:47-03","UFSJ","HUFSJ","1948","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Sobral, M","Sobral, M; Carvalho, OC; Gonçalves, J; Guimarães, R; Teixeira, LR","13830","2011","03","18",NA,"Brasil","Minas Gerais","Tiradentes","Águas Santas","-44.203653","-21.098325",NA,NA,NA,"Erva 0,5 m, em campo rupestre alterado; capítulos amarelos.","HUFSJ001948","-44.203653","-21.098325","HUFSJ001948_v00 HUFSJ001948_v01","2011",NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-07-16 10:35:58-03","UFSJ","HUFSJ","9078","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Sobral, M","Costa, MTR; Lombello, J","648","2016","10","31",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, perto das antenas de transmissão.","-44.525814","-21.984947","113","113",NA,"Arbusto de 0,4 m de altura, flores amarelas.","HUFSJ009078","-44.525814","-21.984947",NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-07-16 10:35:58-03","UFSJ","HUFSJ","9474","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Costa, MTR","Costa, MTR; Bueno, T; Costa, AL","1363","2018","01","27",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, campo rupestre próximos às torres de transmissão.","-44.518361","-21.271969","113","113",NA,"Arbusto 0,7 m de altura, flores amarelas.","HUFSJ009474","-44.518361","-21.271969",NA,"2018",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-12-09 10:45:47-03","UFSJ","HUFSJ","10753","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Costa, MTR","Costa, MTR; et al.","1128","2017","08","11",NA,"Brasil","Minas Gerais","São João del-Rei","Campo rupestre próximo das torres de transmissão.","-44.507036","-21.257264","110","110",NA,"Arbusto 0,4 m de altura, flores amarelas, crescendo em meio à pedras.","HUFSJ010753","-44.507036","-21.257264",NA,"2019","09",NA,NA,NA,NA,NA,NA,NA
"138","2019-02-27 14:01:40-03","UFSJ","HUFSJ","4438","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Sobral, M","Sobral, M","15280","2012","12","25",NA,"Brasil","Minas Gerais","São João del-Rei","Estrada para Trindade. Serra do Lenheiro.","-44.293444","-21.140444","105","105",NA,"Arbusto 1-1,5 m; capítulos amarelos.","HUFSJ004438","-44.293444","-21.140444","HUFSJ004438_v00","2012",NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-11-01 14:53:09-03","UnB","UB","123330","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, JUM","Pabst, GFJ","9101","1968","01","21","Southern America","Brasil","São Paulo","Angatuba","Reserva Estadual","-48.4099998474121","-23.4899997711182",NA,NA,NA,"Flores amarelas.; Cerrado",NA,NA,NA,NA,"1991","07","15","29114","auto",NA,NA,NA,NA
"140","2019-11-01 14:53:09-03","UnB","UB","123329","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, JUM","Gottsberger, IS","203725R","1974","03","07","Southern America","Brasil","São Paulo","Botucatu","18km north of Botucatu","-48.416667","-22.75",NA,NA,NA,"Cerrado",NA,"-48.416667","-22.75",NA,"1991","07","15",NA,NA,NA,NA,NA,NA
"141","2019-05-06 11:52:27-03","UFU","HUFU","56851","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Nakajima, J.N.","Pott, V.J.; Pott, A.","8724","2006","02","08",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Salto do Taboco, Rio Taboco (proprietário Sr. Constantino). Cerca de 14km sudoeste do Patrimônio de Taboco.","-55.254444","-19.830556","230","230",NA,"Subarbusto, ca. 1,5 m. Flor amarela.; Banco de areia margem do rio afloramento rochoso. Solo afloramento rochoso. Relevo plano.","HUFU00042482","-55.254444","-19.830556","HUFU00042482","2016","03",NA,NA,NA,NA,NA,NA,NA
"142","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Lagoa Santa",NA,"-43.8897","-19.6272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA
"144","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis sterilibus Brasiliae orientalis, prov. Minas Geraes ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"Cachoeira do Campo",NA,NA,NA,NA,NA,"Habitat in campis sterilibus Brasiliae orientalis.; HABITAT: Habitat in campis sterilibus Brasiliae orientalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Claussen, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Habitat in campis sterilibus Brasiliae orientalis, prov. Minas Geraes ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:33:17-03","UFRGS","ICN","153841","S","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Robinson, H","Hatschbach, G; Hatschbach, G; Barbosa, E","74950","2003","03","19","América do Sul","Brasil","MS","Aquidauana","Piraputanga arredores","-55.7872009277344","-20.4710998535156",NA,NA,NA,"Doação herbário MBM; Arbusto, 1 m, capítulo amarelo.; Campo cerrado.",NA,NA,NA,NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA
"149","2021-02-08 12:33:17-03","UFRGS","ICN","045980","S","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Krapovickas, A; Cristóbal, CL","Krapovickas, A; Cristóbal, CL","s.n.","1979","01","31","América do Sul","Brasil","MT","Ponte do Grego","Rio Aquidauana 48 km N de terenos",NA,NA,NA,NA,NA,"INSTITUTO DE BOTANICA DEL NORDESTE; Erecta, = ou - 60cm de altura, flores amarillas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:33:17-03","UFRGS","ICN","046154","S","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","A. Schinini; O. Ahumada, E Ca","Schinini, A; Ahumada, O; Cabral, E; Vanni, R","s.n.","1979","02","14","América do Sul","Argentina","Corrientes","San Martín Tres Cerros Co. Naz",NA,NA,NA,NA,NA,NA,"INSTITUTO DE BOTANICA DEL NORDESTE; Flores amarillas; Entre rocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:33:17-03","UFRGS","ICN","060055","S","Plantae","Dicotyledon",NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Schinini, A; Vanni, R; Anderson, W; Johnson, D","Schinini, A; Vanni, R; Anderson, W; Johnson, D","s.n.","1982","02","05","América do Sul","Argentina","Corrientes","San Martín Tres Cerros Co. Naz",NA,NA,NA,NA,NA,NA,"INSTITUTO DE BOTANICA DEL NORDESTE; 0,50-1m alt; Flores amarillo-oro.; Entre rocas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-12-05 10:14:36-03","UNESP-IS","HISA","10612","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker",NA,"A. A. Rezende","s/n","2015","03","24",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,"Reserva Legal, arbusto, flores amarelas",NA,"51w 24'26''","20s21'40''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-02-25 09:37:52-03","IBt","SP","139064","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, JUM","Eiten, G; Eiten, LT; Mimura, I","5928","1965","02","08",NA,"Brasil","São Paulo","Paraguaçu Paulista",NA,"-50.6","-22.433333",NA,NA,NA,NA,NA,"-50.6","-22.433333",NA,"1987","02","20",NA,NA,NA,NA,NA,NA
"154","2019-11-21 09:59:47-03","IBt","SP","139860","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Santos, JUM","Eiten, G; Eiten, LT; Mimura, I","5941","1965","02","08",NA,"Brasil","São Paulo","Paraguaçu Paulista",NA,"-50.6","-22.433333",NA,NA,NA,NA,NA,"-50.6","-22.433333",NA,"1993","03","21",NA,NA,NA,NA,NA,NA
"155","2019-11-21 09:59:47-03","IBt","SP","216831","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, MAG","Bicudo, LRH; Campos, CJ; Amaral Jr, A","578","1986","02","18",NA,"Brasil","São Paulo","Botucatu","A margem da rodovia municipal, que liga Vitoriana ao Rio Bonito Campo e Nautica, a mais ou menos 5km de Vitoriana, Faz. Gold Farm.","-48.297222","-22.8",NA,NA,NA,NA,NA,"-48.297222","-22.8",NA,"1999","01",NA,NA,NA,NA,NA,NA,NA
"156","2019-11-21 09:59:47-03","IBt","SP","216833","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M","Bicudo, LRH; Campos, CJ; Amaral Jr, A","246","1986","01","07",NA,"Brasil","São Paulo","Botucatu","A margem da rodovia municipal, que liga Vitoriana ao Rio Bonito Campo e Nautica, a mais ou menos 5km de Vitoriana, Faz. Gold Farm.","-48.297222","-22.8",NA,NA,NA,NA,"SP030676","-48.297222","-22.8","SP030676","2004","06",NA,NA,NA,NA,NA,NA,NA
"157","2019-11-21 09:59:47-03","IBt","SP","296508","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10667","1996","01","27",NA,"Brasil","São Paulo","Angatuba","Estrada para Itatinga a ca. 20km de Angatuba.","-48.518389","-23.358222",NA,NA,NA,NA,NA,"-48.518389","-23.358222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-11-21 09:59:47-03","IBt","SP","296510","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, M","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10653","1996","01","27",NA,"Brasil","São Paulo","Angatuba","Estrada para Itatinga a ca. 20km de Angatuba.","-48.506722","-23.38525",NA,NA,NA,NA,NA,"-48.506722","-23.38525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-21 09:59:47-03","IBt","SP","297728","S","Plantae",NA,NA,"Asteraceae","Aspilia","clausseniana","Aspilia clausseniana","Baker","Magenta, MAG","Souza, VC; Souza, JP","10956","1996","02","14",NA,"Brasil","São Paulo","Rancharia","Rod. Raposo Tavares, km 523,5. Fazenda Santa Maria.","-51.094639","-22.382111","430","430",NA,NA,NA,"-51.094639","-22.382111",NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
