"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","sex"
"230","2020-07-23 12:15:40-03","CEPLAC","CEPEC","70851","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","A. M. de Carvalho","6268",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"M. Sobral","1986","09","09","Bahia","CAETITÉ","Km 2-8 na estrada para Brejinho das Ametistas.","-42.513889","-14.080278",NA,NA,NA,NA,NA,NA,"42W30'50","14S4'49",NA,NA,NA,NA,NA,NA,"30/12/2014",NA
"231","2020-02-17 11:29:59-03","UEG","HUEG","9050","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.; et al.","347","Southern America","Brasil",NA,NA,"Margem direita da estrada de Ponte Alta do Tocantins para a cachoeira da Fumaça, borda do Parque Estadual do Jalapão. Cerrado Ralo. Arbusto ca. de 0,5 m de altura, botões florais e flores decíduas.","HUEG009050","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2008","09","20","Tocantins","Ponte Alta",NA,"-47.044444","-11.130556","520","520",NA,"2008",NA,NA,"-47.044444","-11.130556","09",NA,"20",NA,NA,NA,NA,NA
"232","2020-02-17 11:29:59-03","UEG","HUEG","11760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","2133","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, botão floral verde com globo petalífero branco e flores brancas.","HUEG011760","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2011","11","11","Tocantins","Pindorama do Tocantins","Margem da estrada de terra entre Natividade e Pindorama do Tocantins. Cerradão.","-47.608611","-11.319722","539","539",NA,"2011",NA,NA,"-47.608611","-11.319722","11",NA,NA,NA,NA,NA,NA,NA
"233","2020-02-17 11:29:59-03","UEG","HUEG","11760","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","2133","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, botão floral verde com globo petalífero branco e flores brancas.","HUEG011760","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2011","11","11","Tocantins","Pindorama do Tocantins","Margem da estrada de terra entre Natividade e Pindorama do Tocantins. Cerradão.","-47.608611","-11.319722","539","539",NA,"2011",NA,NA,"-47.608611","-11.319722","11",NA,NA,NA,NA,NA,NA,NA
"234","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","2164","Southern America","Brasil",NA,NA,"Arvoreta ca. 4 m de altura, fruto imaturo verde; Cerrado com predomínio de arbustos",NA,"Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.","2011","11","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 7 km de Mateiros","-46.361667","-10.570556",NA,NA,NA,NA,NA,NA,"-46.361667","-10.570556",NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-02-17 11:29:59-03","UEG","HUEG","1599","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Viollati, L.G.; Miranda; et al.","362","Southern America","Brasil",NA,NA,"herbácea; campo rupestre transição p/ campo limpo","HUEG001599","Dicotyledoneae",NA,"O. Berg","Incógnito; Ferreira H.D.","2003","09","13","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2004","40887","auto",NA,NA,"02",NA,"13",NA,NA,NA,NA,NA
"236","2020-02-17 11:29:59-03","UEG","HUEG","5832","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria Júnior, J.E.Q.","172","Southern America","Brasil",NA,NA,"Subarbusto ( 30 cm), botões florais em inflorescência terminais aparentemente com 4 pétalas e 4 sépalas, braquitiola na base do cálice, folha pilosa.; Cerrado ralo na subida da Serra dos Pireneus, por Pirenópolis, antes da entrada do","HUEG005832","Dicotyledoneae",NA,"O. Berg","Dias, C.M.; Faria Júnior, J.E.Q.","2007","07","07","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"07",NA,"07",NA,NA,NA,NA,NA
"237","2020-02-17 11:29:59-03","UEG","HUEG","6996","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Gonçalves, E.G.; Faria Júnior, J.E.Q.","172","Southern America","Brasil",NA,NA,"sub arbusto de 30 cm , botoes florais em inflorecencia, terminais aparentes com 4 petalas, bracteola, na base do calíce, folha pilosa,; cerrado ralo na entrada do parque de pirinopolis antes da entrada do parque","HUEG006996","Dicotyledoneae",NA,"O. Berg","Incógnito; Faria Júnior, J.E.Q.","2007","07","07","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"07",NA,"07",NA,NA,NA,NA,NA
"238","2020-02-17 11:29:59-03","UEG","HUEG","4776","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Rezende, A.V.; Faria Júnior, J.E.Q.","122","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 40cm, estéril.; Ambiente com afloramento rochoso nas margens do córrego, no começo da subida da Serra, próximo a Pirenópolis.","HUEG004776","Dicotyledoneae",NA,"O. Berg","Incógnito; Faria Júnior, J.E.Q.","2007","01","24","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"01",NA,"24",NA,NA,NA,NA,NA
"239","2020-02-17 11:29:59-03","UEG","HUEG","6995","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Viollati, L.G.; Faria Júnior, J.E.Q.","155","Southern America","Brasil",NA,NA,"subarbusrto de 30 cm, fruto imaturo verdes glabos,supraxilares, com 4 lobos calicinicos persistentes,; cerrado ralo na entrada do parque de pirinopolis","HUEG006995","Dicotyledoneae",NA,"O. Berg","Coelho, L.; Proença, C.","2007","04","19","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2008","40887","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"240","2020-02-17 11:29:59-03","UEG","HUEG","9045","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.; Cota, M.R.C.; Caires, C.S.; Zanatta, M.R.V.","359","Southern America","Brasil",NA,NA,"Coletada na Pousada São Matheus, prómio ao povoado São João, dentro do Parque Estadual de Terra Ronca. Cerrado ralo. Arbusto ca. de 1,5 m de altura, frutos imaturos vermelhos.","HUEG009045","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2008","09","21","Goiás","São Domingos",NA,"-46.316944","-13.654167","712","712",NA,"2008",NA,NA,"-46.316944","-13.654167","09",NA,"21",NA,NA,NA,NA,NA
"241","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","653","Southern America","Brasil",NA,NA,"Solo argiloso, relevo ondulado; Arbusto ca. de 0,6 m de altura, flores velhas e botões; Campo limpo queimado",NA,"Dicotyledoneae",NA,"O. Berg","Carauta, J.P.P.; Marquete, R.","2009","09","20","Goiás","Cavalcante","Coletada na comunidade Kalunga Engenho II, trilha para a cachoeira Santa Bárbara, próximo à Cachoeira","-47.476389","-13.564167",NA,NA,NA,"2008",NA,NA,"-47.476389","-13.564167","09",NA,NA,NA,NA,NA,NA,NA
"242","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","359","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, frutos imaturos vermelhos; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","Maria, J.o.s.é.; Mitchell, J.D.","2008","09","21","Goiás","São Domingos","Coletada na pousada São Mateus, próximo ao povoado São João, dentro do Parque Estadual de Terra Ronca","-46.316944","-13.654167",NA,NA,NA,"1984",NA,NA,"-46.316944","-13.654167","09",NA,"21",NA,NA,NA,NA,NA
"243","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","2133","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,2 m de altura, botão floral verde com globo petalífero branco e flores brancas; Cerradão",NA,"Dicotyledoneae",NA,"O. Berg","Ramos, P.C.M.","2011","11","11","Tocantins","Pindorama do Tocantins","Margem da estrada de terra entre Natividade e Pindorama do Tocantins","-47.608611","-11.319722",NA,NA,NA,NA,NA,NA,"-47.608611","-11.319722",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-02-17 11:29:59-03","UEG","HUEG","11763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","2161","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, fruto imaturo verde.","HUEG011763","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2011","10","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 4 km de Mateiros. Cerrado com predomínio de arbustos.","-46.383611","-10.555833","550","550",NA,"2011",NA,NA,"-46.383611","-10.555833","11",NA,NA,NA,NA,NA,NA,NA
"245","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","1597","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, botões verdes e flores brancas (coletado material em sílica gel); Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"O. Berg","Splett, S.","2011","08","18","Distrito Federal",NA,"Reserva Biológica de Contagem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","625","Southern America","Brasil",NA,NA,"Solo argilo-arenoso, relevo plano; Subarbusto ca. de 0,3 m de altura, flores com pétalas róseas e botões verdes; Cerrado típico alterado",NA,"Dicotyledoneae",NA,"O. Berg","Sleumer, O.; Espírito Santo, F.S.","2009","09","09","Goiás","Cocalzinho","Coletada na beira da estrada saindo de Cocalzinho para o Parque Estadual dos Pireneus",NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"247","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","374","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, frutos imaturos verdes; Cerrado",NA,"Dicotyledoneae",NA,"O. Berg","Incógnito; Incógnito","2008","10","07","Distrito Federal","Planaltina","Coletado na borda do córrego Pipiripau, na estrada indo para o núcleo rural do Taquara",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,"10",NA,"07",NA,NA,NA,NA,NA
"248","2020-02-17 11:29:59-03","UEG","HUEG","5649","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","399","Southern America","Brasil",NA,NA,"Herbácea de ca. de 0,5m; heliófila; folhas concolores verdes e frutos verdes.; Cerrado","HUEG005649","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","04","08","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","626","Southern America","Brasil",NA,NA,"Solo arenoso, relevo ondulado; Subarbusto ca. de 0,5 m de altura, flores velhas e botões; Campo limpo",NA,"Dicotyledoneae",NA,"O. Berg","Marquete, R.; Steyermark","2009","09","09","Goiás","Pirenópolis","Coletada no Parque Estadual dos Pireneus, na entrada do Parque vindo de Cocalzinho","-48.9592018127441","-15.852499961853",NA,NA,NA,"2008","40887","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"250","2020-02-17 11:29:59-03","UEG","HUEG","5831","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Melo, E.; Faria Júnior, J.E.Q.","155","Southern America","Brasil",NA,NA,"Subarbusto ( 30 cm), fruto imaturo, verdes glabros, supraxilares, com os quatro lobos calicíneos persistentes.; Cerrado ralo na entrada do Parque, por Pirenópolis.","HUEG005831","Dicotyledoneae",NA,"O. Berg","Dias, C.M.; Proença, C.","2007","04","19","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2008","40887","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"251","2020-02-17 11:29:59-03","UEG","HUEG","4786","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria Júnior, J.E.Q.","176","Southern America","Brasil",NA,NA,"Subarbusto de ca. de 25cm, frutos imaturos verdes e avermelhados com os 4 lobos calicínios persistentes, presença também de flores.; Cerrado ralo no topo da Serra, dentro do Parque.","HUEG004786","Dicotyledoneae",NA,"O. Berg","Incógnito; Faria Júnior, J.E.Q.","2007","07","07","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"07",NA,"07",NA,NA,NA,NA,NA
"252","2020-02-17 11:29:59-03","UEG","HUEG","6998","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Viollati, L.G.; Faria Júnior, J.E.Q.","155","Southern America","Brasil",NA,NA,"subarbusto 30 cm, frutos imaturos verdes glabros, suprasulares, com 4 lobos callicínios persistentes; cerrado ralo na entrada do parque de pirinopolis","HUEG006998","Dicotyledoneae",NA,"O. Berg","Incógnito; Proença, C.","2007","04","19","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"253","2020-02-17 11:29:59-03","UEG","HUEG","6997","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Viollati, L.G.; Faria Júnior, J.E.Q.","172","Southern America","Brasil",NA,NA,"sub arbusto de 30 cm , botoes florais em inflorecencia, terminais aparentes com 4 petalas, bracteola, na base do calíce, folha pilosa,; cerrado ralo do parque de pirinopolis antes da entrada do parque","HUEG006997","Dicotyledoneae",NA,"O. Berg","Incógnito; Faria Júnior, J.E.Q.","2007","07","07","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"2007","40887","auto",NA,NA,"07",NA,"07",NA,NA,NA,NA,NA
"254","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","358","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 m de altura, flores isoladas em racemos curtos, botões florais; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","Gottsberger, I.S.; Balslev, H.","2008","09","21","Goiás","São Domingos","Coletada na pousada São Mateus, próximo ao povoado São João, dentro do Parque Estadual de Terra Ronca","-46.316944","-13.654167",NA,NA,NA,"1976",NA,NA,"-46.316944","-13.654167","09",NA,"21",NA,NA,NA,NA,NA
"255","2020-02-17 11:29:59-03","UEG","HUEG","9044","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.; Cota, M.R.C.; Caires, C.S.; Zanatta, M.R.V.","358","Southern America","Brasil",NA,NA,"Paruqe Estadual de Terra Ronca, povoado São João. Arbusto ca. de 1,5 m de altura, flores isoladas em racemos curtos, botões florais.","HUEG009044","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2008","09","21","Goiás","São Domingos",NA,"-46.316944","-13.6625","712","712",NA,"2008",NA,NA,"-46.316944","-13.6625","09",NA,"21",NA,NA,NA,NA,NA
"256","2020-02-17 11:29:59-03","UEG","HUEG","11763","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","2161","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, fruto imaturo verde.","HUEG011763","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2011","10","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 4 km de Mateiros. Cerrado com predomínio de arbustos.","-46.383611","-10.555833","550","550",NA,"2011",NA,NA,"-46.383611","-10.555833","11",NA,NA,NA,NA,NA,NA,NA
"257","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Pires, J.M.; Faria, J.E.Q.","325","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,5 m de altura, botões florais e flores senescentes; Pasto",NA,"Dicotyledoneae",NA,"O. Berg","Incógnito; Faria, J.E.Q.","2008","09","16","Goiás","Alto Paraíso de Goiás","Margem direita da GO-118, sentido sul-norte (km 159), próximo a Alto Paraíso de Goiás","-57.497222","-14.195556",NA,NA,NA,"2008",NA,NA,"-57.497222","-14.195556","09",NA,"16",NA,NA,NA,NA,NA
"258","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Irwin, H.S.; Faria, J.E.Q.","2161","Southern America","Brasil",NA,NA,"Arbusto ca. 1,5 m de altura, fruto imaturo verde; Cerrado com predomíno de arbustos",NA,"Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.","2011","11","13","Tocantins","Mateiros","Jalapão, margem da estrada entre Mateiros e Coaceral, ca. 4 km de Mateiros","-46.383611","-10.555833",NA,NA,NA,NA,NA,NA,"-46.383611","-10.555833",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","347","Southern America","Brasil",NA,NA,"Arbusto ca. de 0,5 m de altura, botões florais e flores decíduas; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","França, F.; Mitchell, J.D.","2008","09","20","Tocantins","Ponte Alta do Tocantins","Margem direita da estrada de Ponte Alta do Tocantins para a cachoeira da Fumaça, borda do Parque Estadual do Jalapão","-47.044444","-11.130556",NA,NA,NA,"1984",NA,NA,"-47.044444","-11.130556","09",NA,"20",NA,NA,NA,NA,NA
"260","2020-02-17 11:29:59-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Heringer, E.P.; Faria, J.E.Q.","591","Southern America","Brasil",NA,NA,"Solo areno-argiloso, relevo plano; Subarbusto ca. de 0,4 m de altura, flores senescentes e botões; Cerrado ralo",NA,"Dicotyledoneae",NA,"O. Berg","Barneby, R.; Incógnito","2009","09","04","Goiás","Caiapônia","Coletado na fazenda Sobradinho ao lado do sítio das Palmeiras","-51.868611","-17.289167",NA,NA,NA,"2009",NA,NA,"-51.868611","-17.289167","09",NA,NA,NA,NA,NA,NA,NA
"261","2020-02-17 11:29:59-03","UEG","HUEG","5384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","347","Southern America","Brasil",NA,NA,"Hérbacea com ca. de 0,4 m, parecida com alecrim, frutos pilosos(pêlos brancos).","HUEG005384","Dicotyledoneae",NA,"O. Berg","Esteves, R.L.; Proença, C.","2006","03",NA,"Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-02-17 11:29:59-03","UEG","HUEG","5654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","1476","Southern America","Brasil",NA,NA,"Herbácea; frutos imaturos verdes; heliófila.; Cerrado","HUEG005654","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","09","09","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-02-17 11:29:59-03","UEG","HUEG","5634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Afonso, A.P.; Faria, J.E.Q.","1114","Southern America","Brasil",NA,NA,"Herbácea de ca. de 0,6m; fruto marrom acinzentado.; Cerrado denso","HUEG005634","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","07","01","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-02-17 11:29:59-03","UEG","HUEG","5651","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","643","Southern America","Brasil",NA,NA,"Herbácea de ca. de 0,5m; heliófila; folhas concolores; acule marrom; frutos verdes.; Cerrado","HUEG005651","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","06","13","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-02-17 11:29:59-03","UEG","HUEG","5749","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","399","Southern America","Brasil",NA,NA,"Herbácea de ca. de 0,5m; heliófila; folhas concolores verdes e frutos verdes.; Cerrado","HUEG005749","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","04","08","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-02-17 11:29:59-03","UEG","HUEG","5777","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","1656","Southern America","Brasil",NA,NA,"Arvoreta de ca. de 2,5m; heliófila; com inflorescência nos nós; flor com aroma adocicado; quatro pétalas brancas, com manchas róseas; hipâncio prolongado, acima do nível de inserção do estilete; duas bractéolas na base do cálice e uma","HUEG005777","Dicotyledoneae",NA,"O. Berg","Milhomens, L.C.; Proença, C.","2006","06","09","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-02-17 11:29:59-03","UEG","HUEG","5383","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","900","Southern America","Brasil",NA,NA,"Hebácea de ca. de 0,6 m, heliófolia, frutos pilosos.; Cerrado","HUEG005383","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","06","10","Goiás","Jaraguá","Parque Estadual de Jaraguá","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-02-17 11:29:59-03","UEG","HUEG","5423","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Caribé, R.; Faria, J.E.Q.","1823","Southern America","Brasil",NA,NA,"Subarbusto, frutos pretos maduros, rupícola","HUEG005423","Dicotyledoneae",NA,"O. Berg","Proença, C.E.B.; Proença, C.","2006","06","10","Goiás","Jaraguá","Parque Estadual de Jaraguá.","-49.334400177002","-15.7568998336792",NA,NA,NA,"2007","39368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-02-17 11:29:59-03","UEG","HUEG","5148","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Elis Regina; Faria, J.E.Q.","192","Southern America","Brasil",NA,NA,"Arbusto ca. de 1,5 cm; botões florais em inflorescências supraxilares.; Cerradão.","HUEG005148","Dicotyledoneae",NA,"O. Berg","Simon, M.F.; Faria Júnior, J.E.Q.","2007","09","03","Goiás","Mambaí","Entorno de Mambaí II.","-46.1130981445312","-14.4877996444702",NA,NA,NA,"2007","31977","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"270","2020-02-17 11:29:59-03","UEG","HUEG","5140","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Dias, C.M.; Faria, J.E.Q.","192","Southern America","Brasil",NA,NA,"Arbusto ca de 1,5 m; botões florais em inflorescências supraxilares.; Cerradão.","HUEG005140","Dicotyledoneae",NA,"O. Berg","Gonçalves, E.G.; Faria Júnior, J.E.Q.","2007","09","03","Goiás","Mambaí","Entorno de Mambaí II.","-46.1130981445312","-14.4877996444702",NA,NA,NA,"2007","31977","auto",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"271","2020-02-17 11:29:59-03","UEG","HUEG","13315","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","angustissima","Eugenia angustissima","Faria, J.E.Q.","626","Southern America","Brasil",NA,NA,"Subarbusto ca. de 0,5 m de altura, flores verdes e botões. Solo arenoso, relevo ondulado.; Parque Estadual dos Pirineus, na entrada do Parque vindo de Cocalzinho. Campo Limpo.","HUEG013315","Dicotyledoneae",NA,"O. Berg","Faria, J.E.Q.","2009","09","09","Goiás","Pirenópolis",NA,"-48.9592018127441","-15.852499961853",NA,NA,NA,"2009","40887","auto",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
