"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount","sex"
"643","2020-12-21 16:42:38-03","MBM","MBM","265412","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Tessmann, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha da Cotinga","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM265412","MBM265412","Southern America",NA,NA,NA,NA,"3574","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2020-12-21 16:42:38-03","MBM","MBM","70032","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ponte da Galheta, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM070032","MBM070032","Southern America",NA,NA,NA,NA,"1364","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-12-21 16:42:38-03","MBM","MBM","251014","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Roderjan, C.V.",NA,"Roderjan, C.V.",NA,NA,NA,"Brazil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"MBM251014","MBM251014","Southern America",NA,NA,NA,NA,"1152","19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2020-12-21 16:42:38-03","MBM","MBM","259389","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Ribas, O.S.; Sevegnani, L.; Silva, J.M.; Sevegnani, L.; Silva, J.M.",NA,NA,NA,"Brazil","Santa Catarina","Araquari","Ilha dos Barcos","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM259389","MBM259389","Southern America",NA,NA,NA,NA,"3400","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2020-12-21 16:42:38-03","MBM","MBM","38357","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Smith, L.B.",NA,"Reitz, R.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Cemitério, Itacorubi, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM038357","MBM038357","Southern America",NA,NA,NA,NA,"4578","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2020-12-21 16:42:38-03","MBM","MBM","103619","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ana Zanin",NA,"Ana Zanin; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Itacorubi, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM103619","MBM103619","Southern America",NA,NA,NA,NA,"s.n.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-12-21 16:42:38-03","MBM","MBM","203143","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Souza, M.L.",NA,"Souza, M.L.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Reserva Biológica Pontal do Daniela","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM203143","MBM203143","Southern America",NA,NA,NA,NA,"865","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-12-21 16:42:38-03","MBM","MBM","102047","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Reitz, R.",NA,"Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Três Pontes, Itacorubi","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM102047","MBM102047","Southern America",NA,NA,NA,NA,"6073","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2020-12-21 16:42:38-03","MBM","MBM","43306","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Giovanna",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM043306","MBM043306","Southern America",NA,NA,NA,NA,"548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2020-12-21 16:42:38-03","MBM","MBM","61229","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Bruijn, J. de",NA,"Bruijn, J. de",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM061229","MBM061229","Southern America",NA,NA,NA,NA,"1299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2020-12-21 16:42:38-03","MBM","MBM","152304","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Betancur, J.; et al.; et al.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM152304","MBM152304","Southern America",NA,NA,NA,NA,"1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2020-12-21 16:42:38-03","MBM","MBM","114934","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Thompson, Sue A; Nishida, Joy H; Nishida, Joy H",NA,NA,NA,"USA",NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"MBM114934","MBM114934","Northern America",NA,NA,NA,NA,"2733",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2020-12-21 16:42:38-03","MBM","MBM","148140","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Kral, R.",NA,"Kral, R.",NA,NA,NA,"USA",NA,NA,"Florida",NA,NA,NA,NA,NA,NA,NA,"MBM148140","MBM148140","Northern America",NA,NA,NA,NA,"48047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2020-12-21 16:42:38-03","MBM","MBM","177757","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Ramos, F.",NA,"M. Illescas R.; et al.; et al.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM177757","MBM177757","Northern America",NA,NA,NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-12-21 16:42:38-03","MBM","MBM","214531","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Tenorio, P.",NA,"Tenorio, P.; et al.; et al.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM214531","MBM214531","Northern America",NA,NA,NA,NA,"19407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2020-12-21 16:42:38-03","MBM","MBM","231682","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Torres, R.C.",NA,"Campos, A.V.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM231682","MBM231682","Northern America",NA,NA,NA,NA,"1057",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2020-12-21 16:42:38-03","MBM","MBM","231683","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Torres, R.C.",NA,"Campos, A.V.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM231683","MBM231683","Northern America",NA,NA,NA,NA,"1671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2020-12-21 16:42:38-03","MBM","MBM","392420","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Marinero, F.","2017","Oliveira, A.A.","2017","01","18","Brazil","Paraná","Pontal do Paraná","Conglomerado: 451; subunidade: 2; subparcela: 1; indivíduo: 4","-48.42","-25.56","-48.42","-25.56",NA,NA,"Árvore 5,5 m; botão floral imaturo verde.","MBM392420","MBM392420","Southern America",NA,NA,NA,NA,"4501",NA,NA,"03","09",NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-12-21 16:42:38-03","MBM","MBM","61226","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Bruijn, J. de",NA,"Bruijn, J. de",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM061226","MBM061226","Southern America",NA,NA,NA,NA,"1310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2020-12-21 16:42:38-03","MBM","MBM","61231","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Bruijn, J. de",NA,"Bruijn, J. de",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM061231","MBM061231","Southern America",NA,NA,NA,NA,"1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2020-12-21 16:42:38-03","MBM","MBM","66829","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Castillo C, G.",NA,"G. Castillo C.",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066829","MBM066829","Northern America",NA,NA,NA,NA,"181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2020-12-21 16:42:38-03","MBM","MBM","92990","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Prance, G.",NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092990","MBM092990","Southern America",NA,NA,NA,NA,"3757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2020-12-21 16:42:38-03","MBM","MBM","92991","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Prance, G.",NA,"Stevens, W.D.; Krukoff, B.A.; Krukoff, B.A.",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM092991","MBM092991","Southern America",NA,NA,NA,NA,"2740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2020-12-21 16:42:38-03","MBM","MBM","112805","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Bautista, H.P.",NA,"Bautista, H.P.; Pinto, G.C.P.; Pinto, G.C.P.",NA,NA,NA,"Brazil","Bahia","Mata de São João","Fazenda Sauípe","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,NA,"MBM112805","MBM112805","Southern America",NA,NA,NA,NA,"1041","47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2020-12-21 16:42:38-03","MBM","MBM","219687","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Guedes, M.L.",NA,"Fonseca, M.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Prado","Prado","-39.2207984924316","-17.341100692749",NA,NA,NA,NA,NA,"MBM219687","MBM219687","Southern America",NA,NA,NA,NA,"1070","53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2020-12-21 16:42:38-03","MBM","MBM","410416","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Dal Prá, B.V.","2014","Dal Prá, B.V.; Gambeta, E.; Miranda, B.L.M.; Gambeta, E.; Miranda, B.L.M.","2014","09","26","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Terrestre, arbórea, 2 metros.; Mangue.","MBM410416","MBM410416","Southern America",NA,NA,NA,NA,"14","24916","auto","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2020-12-21 16:42:38-03","MBM","MBM","255826","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, S.M.",NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM255826","MBM255826","Southern America",NA,NA,NA,NA,"1529","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2020-12-21 16:42:38-03","MBM","MBM","245736","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, S.M.",NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM245736",NA,"Southern America",NA,NA,NA,NA,"1529","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2020-12-21 16:42:38-03","MBM","MBM","111191","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, S.M.",NA,"Britez, R.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM111191","MBM111191","Southern America",NA,NA,NA,NA,"s.n.","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2020-12-21 16:42:38-03","MBM","MBM","54108","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM054108","MBM054108","Southern America",NA,NA,NA,NA,"39784","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2020-12-21 16:42:38-03","MBM","MBM","54107","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Ilha do Barbosa","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM054107","MBM054107","Southern America",NA,NA,NA,NA,"39780","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-12-21 16:42:38-03","MBM","MBM","521","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Pinheirinho","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM000521","MBM000521","Southern America",NA,NA,NA,NA,"24098","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2020-12-21 16:42:38-03","MBM","MBM","58507","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Antonina","Registro","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM058507","MBM058507","Southern America",NA,NA,NA,NA,"41095","38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2020-12-21 16:42:38-03","MBM","MBM","111192","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Silva, S.M.",NA,"Silva, S.M.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM111192","MBM111192","Southern America",NA,NA,NA,NA,"s.n.","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-12-21 16:42:38-03","MBM","MBM","245737","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Britez, R.M.",NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM245737",NA,"Southern America",NA,NA,NA,NA,"s.n.","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2020-12-21 16:42:38-03","MBM","MBM","251012","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Roderjan, C.V.",NA,"Roderjan, C.V.",NA,NA,NA,"Brazil","Paraná","Pontal do Paraná","Ponta do Poço","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,"MBM251012","MBM251012","Southern America",NA,NA,NA,NA,"1377","19508","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2020-12-21 16:42:38-03","MBM","MBM","102048","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Reitz, R.",NA,"Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM102048","MBM102048","Southern America",NA,NA,NA,NA,"6054","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2020-12-21 16:42:38-03","MBM","MBM","339416","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","Meirelles, J.","2007","Ronchi, E.K.","2007","10","11","Brazil","Santa Catarina","São Francisco do Sul","Ilha Araújo de Dentro","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"Árvore. Manguezal","MBM339416","MBM339416","Southern America",NA,NA,NA,NA,"10","23627","auto","10","14",NA,NA,NA,NA,NA,NA,NA,NA
"681","2020-12-21 16:42:38-03","MBM","MBM","345524","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Santana, M.C.","1984","03","12","Brazil","Sergipe","Barra dos Coqueiros",NA,"-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,"Árvore, folhas simples e opostas, flores esverdeadas, frutos imaturos verdes. Manguezal.","MBM345524","MBM345524","Southern America",NA,NA,NA,NA,"200","26796","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2019-11-01 15:28:38-03","PUC-RIO","FCAB","5164","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","M.L. Guedes","1982","M.L. Guedes","1982","06","19","Brasil","Bahia","Liribatuba",NA,NA,NA,NA,NA,NA,NA,"Árvore de mais ou menos 3 metros de altura, flores discolor, coriáceas, flores carnosas de cor amarelo claro, fruto imaturo.","005164",NA,NA,NA,NA,NA,"Angiospermae","s.n.",NA,NA,"07","06",NA,NA,NA,NA,NA,NA,NA,NA
"683","2019-11-01 15:28:38-03","PUC-RIO","FCAB","4362","PreservedSpecimen","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","H.P. Bautista; G.C.P. Pinto","1986","H.P. Bautista; G.C.P. Pinto","1986","02","25","Brasil","Bahia","Mata de São João","Sauípe, Faz. Sauípe. Propriedade da construtora No","-38.2991981506348","-12.5303001403809",NA,NA,NA,NA,"Em lagoa com penetração constante de água de mar; árvores de 5 metros. Muito frequente. Vegetação de restinga.","004362",NA,NA,NA,NA,NA,"Angiospermae","1041","47329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2019-08-15 09:04:12-03","UESC","UESC","10623","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"E.A. Rocha","2003","05","22","Brasil","Bahia","Una",NA,"-39.983333","-15.096667","39W59'0''","15S5'48''",NA,NA,"Árvore, cerca de 8-15 m de altura, sem pneumatóforos, com ramificações caulinares que partem do tronco em direção ao solo, com lenticelas em sua base.","UESC0010623",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1104",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"685","2019-08-15 09:04:12-03","UESC","UESC","23703","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Floriatan dos Santos Costa,","2018","01","01","Brasil","Bahia","Ilhéus",NA,"-39.066667","-14.816667","39W4'0''","14S49'0''","3","3","Árvore, cerca de 10m de alt.; Mangue-vermelho","UESC0023703",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"686","2020-03-12 16:33:40-03","UESC","UESC","10757","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.","E.A.Rocha","2002","E.A. Rocha","2002","06","15","Brasil","Bahia","Una",NA,"-39","-15.083333","39W0'","15S5'",NA,NA,"Árvore, cerca de 7-8 m de altura, com flores e frutos.; Planta crescendo em área de mangue, próxima á beira da estrada.","UESC0010757",NA,NA,NA,NA,"Angiospermae","Florideophycidae","1174",NA,NA,"06",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"687","2019-08-15 09:04:12-03","UESC","UESC","10624","S","Plantae","Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle",NA,NA,NA,"E.A. Rocha","2001","01","25","Brasil","Bahia","Camamu",NA,"-39.1039009094238","-13.9447002410889",NA,NA,NA,NA,"Árvore com cerca de 6 m de altura, com proeminências caulinares tomadas de ostras;; Frequente no local, indo até a parte mais interna do mangue.","UESC0010624",NA,NA,NA,NA,"Angiospermae","Florideophycidae","666","33730","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"688","2015-09-05 09:13:11-03","MNHN","RECOLNAT_MNHN_P","P05552059","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05552059' target='other'> <mi>dwc_moreinfo</mi></a>","P05552059","P05552059_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2015-09-05 09:14:15-03","MNHN","RECOLNAT_MNHN_P","P05575722","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Salzmann",NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05575722' target='other'> <mi>dwc_moreinfo</mi></a>","P05575722","P05575722_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2015-09-05 09:13:11-03","MNHN","RECOLNAT_MNHN_P","P05552045","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05552045' target='other'> <mi>dwc_moreinfo</mi></a>","P05552045","P05552045_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2015-09-05 09:14:15-03","MNHN","RECOLNAT_MNHN_P","P05575723","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Gay","1828","8","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05575723' target='other'> <mi>dwc_moreinfo</mi></a>","P05575723","P05575723_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2015-09-05 09:14:15-03","MNHN","RECOLNAT_MNHN_P","P05575724","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Gaudichaud","1831","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05575724' target='other'> <mi>dwc_moreinfo</mi></a>","P05575724","P05575724_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"565",NA,NA
"693","2015-09-04 05:05:04-03","MNHN","RECOLNAT_MNHN_P","P00047517","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Pignal, M.|Lechat, F.","1993","7","1","Brésil","Bahia","Sauípe","Près de Salvador, Littoral nord, Sauipe","-38.06667","-12.35",NA,NA,NA,"30","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047517' target='other'> <mi>dwc_moreinfo</mi></a>","P00047517","P00047517_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"H 299",NA,NA
"694","2003-01-21 14:35:37-02","MNHN","RECOLNAT_MNHN_P","P00395146","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Gaudichaud",NA,NA,NA,"Equateur",NA,NA,"Guayaquil",NA,NA,NA,NA,NA,NA,"Cat. des bois : B 2015 / Catalogue, mention en marge : 2003 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00395146' target='other'> <mi>dwc_moreinfo</mi></a>","P00395146",NA,NA,"xy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57",NA,NA
"695","2015-09-05 09:42:59-03","MNHN","RECOLNAT_MNHN_P","P05485322","PreservedSpecimen",NA,"Rhizophoraceae","Rhizophora","mangle","Rhizophora mangle","L.",NA,NA,"Hoehne, F.C.","1933","8","10","Brasil","São Paulo",NA,"Praia Grande",NA,NA,NA,NA,NA,NA,"Nome vulgar: Mangue Vermelho <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05485322' target='other'> <mi>dwc_moreinfo</mi></a>","P05485322","P05485322_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
