"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","relatedCatalogItem","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordNumber","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","individualCount","fieldNumber","infraspecificEpithet","typeStatus","preparationType"
"101","2011-02-08 08:13:00-02","MO","MOBOT","2819081","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|G. Vieira","1978",NA,NA,"South America","Brazil","Mato Grosso","Faz. Ipiranga-Km 10 MT3-Mun. Poconé.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 1692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2012-03-28 20:09:00-03","MO","MOBOT","2819177","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978",NA,NA,"South America","Brazil","Mato Grosso do Sul","Faz. Bodoquena, Seccão Acurizal Mun. Miranda.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 2191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2018-04-03 11:18:00-03","MO","MOBOT","2819333","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Howard S. Irwin|R. Souza|R. Reis dos Santos","1966","1","27","South America","Brazil","Distrito Federal","Côrrego Landim, ca. 25 km N of Brasíilia.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Irwin 12067",NA,NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,"1",NA,NA,NA,NA
"104","2009-06-24 18:35:00-03","MO","MOBOT","2819390","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Agnes Chase","1930","2","28","South America","Brazil","Mato Grosso","Common eastward. Porto Esperanca on Rio Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,"Chase 11072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2016-11-15 05:15:00-02","MO","MOBOT","2819702","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Krapovickas|Carmen L. Cristóbal|Romeo Carnevali|Camilo L. Quarín|J.M. González|A. Isikawa","1973",NA,NA,"South America","Argentina","Corrientes","Isla Apipé Grande, Puerto San Antonio.",NA,NA,NA,NA,"B. Rosengurtt",NA,NA,NA,"Krapovickas 23812","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2011-02-08 08:13:00-02","MO","MOBOT","2819851","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|G. Vieira","1977",NA,NA,"South America","Brazil","Mato Grosso","Faz. Santa Filomena-Dist. Nhecolândia-Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2012-03-28 20:08:00-03","MO","MOBOT","2819972","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978",NA,NA,"South America","Brazil","Mato Grosso","Faz. Bodoquena. Carandazal, Mun. de Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 2240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2012-03-30 21:58:00-03","MO","MOBOT","2820167","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Maria M. Arbo|G.I. Lavia|M.G. Pellegrini|R. Beron","1993","11","24","South America","Argentina","Corrientes","Ruta 12 y desvio a Beron de Astrada.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Arbo 6027","Beron de Astiado",NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,"1",NA,NA,NA,NA
"109","2019-03-18 04:33:00-03","MO","MOBOT","2820226","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","A.J.A. Bonpland","1833",NA,NA,"South America","Argentina","Corrientes","Amér. Mérid.",NA,NA,NA,NA,NA,NA,NA,NA,"Bonpland s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2012-03-28 20:09:00-03","MO","MOBOT","2820495","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978",NA,NA,"South America","Brazil","Mato Grosso","Faz. Sagrado, Mun. de Corumbá, Dist. Nhecolândia.",NA,NA,NA,NA,NA,NA,NA,NA,"Allem 2356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2011-02-08 08:13:00-02","MO","MOBOT","2820574","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|G. Vieira","1977",NA,NA,"South America","Brazil","Mato Grosso","Faz. Cáceres-Dist. Nhecolândia-Corumbâ.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 1432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2820700","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Gert G. Hatschbach","1993",NA,NA,"South America","Brazil","Paraná","Rodovia Castro-Tibagi, km 24 (Mun. Tibagi) Paraná.",NA,NA,NA,NA,"S. Renvoize",NA,NA,NA,"Hatschbach 59650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2011-02-08 08:13:00-02","MO","MOBOT","2820816","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|G. Vieira","1977",NA,NA,"South America","Brazil","Mato Grosso","Faz. Ipanema-Dist. Nhecolândia-Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 1426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2011-02-08 08:13:00-02","MO","MOBOT","2820897","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antonio C. Allem|G. Vieira","1977",NA,NA,"South America","Brazil","Mato Grosso","Faz. Ipanema-Dist. Nhecolândia-Corumbá.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Allem 1424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2013-01-28 05:13:00-02","MO","MOBOT","965835","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","René Guillén V.|V. Roca","1995","1","23","South America","Bolivia","Santa Cruz","Reserva Ecológica El Refugio; a 5 km al NO del campamento, siguiendo el camino que va al campamento Los Fierros, en el Petrero 1, dominado por gramíneas y árboles concentrados en termiteros (pampa termitera).",NA,NA,NA,NA,"Gerrit Davidse, 2003 (MO)",NA,NA,NA,"Guillén Villarroel 2987","Velasco","-61.02","-14.74333",NA,NA,"150.00000000",NA,NA,NA,NA,"6",NA,NA,NA,NA
"116","2019-07-30 06:23:00-03","MO","MOBOT","1418418","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Elsa M. Zardini|R. Gamarra","1999","10","24","South America","Paraguay","Itapúa","Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.",NA,NA,NA,NA,"Gerrit Davidse, 2003 (MO)",NA,NA,NA,"Zardini 52039",NA,"-56.7594444","-27.4725",NA,NA,NA,NA,NA,NA,NA,"4","1184",NA,NA,NA
"117","2019-07-30 06:23:00-03","MO","MOBOT","1418425","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Elsa M. Zardini|R. Gamarra","1999","10","24","South America","Paraguay","Itapúa","Yacyretá Dam Island: San Miguel. Collecting area: around four hectares.",NA,NA,NA,NA,"Gerrit Davidse, 2003 (MO)",NA,NA,NA,"Zardini 52046",NA,"-56.7594444","-27.4725",NA,NA,NA,NA,NA,NA,NA,"4","1184",NA,NA,NA
"118","2013-04-03 14:49:00-03","MO","MOBOT","1948996","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Stephan G. Beck|R. Chávez de Michel","1993","9","18","South America","Bolivia","Beni","Puerto Teresa sobre el rmo Yata, 25 Kms hacia Riberalta",NA,NA,NA,NA,NA,NA,NA,NA,"Beck 20853","Yacuma","-66.598333","-13.451339",NA,NA,"160.00000000",NA,NA,NA,NA,"1",NA,NA,NA,NA
"119","2009-08-21 06:48:00-03","MO","MOBOT","2820136","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Howard S. Irwin|Thomas R. Soderstrom","1964","10","2","South America","Brazil","Mato Grosso","Vicinity of Garapú. In burned-over savanna, ca. 1 km N.E. of Garapú.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,"Irwin 6571",NA,"-52.56666","-13.2",NA,NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-01 18:19:24-03","UNESP-IBILCE","SJRP","04360","PreservedSpecimen","Plantae","Liliopsida","Poales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Christopher C. Campbell",NA,NA,NA,"América do Sul","Brasil","São Paulo","rio turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Icem","-49.189998626709","-20.3400001525879",NA,NA,NA,NA,"14956","auto","Tracheophyta",NA,NA,NA,NA,NA
"121","2015-05-20 10:36:19-03","UFERSA","MOSS","11615","S","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Chacon, R.G.","2007","11","21","América do Sul","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Mata do Taquara, divisa com a cerca do IBGE e FAL.",NA,"erva ca. 70 cm; coletado em mata de galeria; inflorescências vináceas e estames amarelos.",NA,NA,"Santana, S.H.; Reis, P.A.","2013","09","04","225","Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 11:50:39-03","UFPE","UFP","54035","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Gonto, R; Fernandez, A; Rial, A","2005","12",NA,"Southern America","Venezuela","Bolivar",NA,NA,"Hierba. Espigas verdes. En el ecotono de la vegetación sometida a inundación y el bosque. (Estación ICH1); Hierba. Espigas verdes. En el ecotono de la vegetación sometida a inundación y el bosque. (Estación ICH1)","UFP054035",NA,"Grande, J","2006","06",NA,"s.n.","Raúl Leoni","-63.353333","4.769556","-63.353333","4.769556","331","331",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","75517","PreservedSpecimen","Plantae","Monocotyledonae","Cyperales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","K. F. P. von Martius",NA,NA,NA,"South America - Neotropics","Brazil",NA,"Piauhy.",NA,"Fragmentary material of type specimen ex herb. Berlin.","US01210379","US01210379_01",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"anatherus","Type collection",NA
"124","2020-09-12 05:00:02-03","US","US","75516","PreservedSpecimen","Plantae","Monocotyledonae","Cyperales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus conjungens","Hack. in Mart.","E. Warming","1865",NA,NA,"South America - Neotropics","Brazil",NA,"Pr. Lagoa Santa.",NA,NA,"US00156655","US00156655_01",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"conjungens","Type fragment",NA
"125","2020-09-12 05:00:02-03","US","US","75517","PreservedSpecimen","Plantae","Monocotyledonae","Cyperales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus anatherus","Hack.","K. F. P. von Martius",NA,NA,NA,"South America - Neotropics","Brazil",NA,"Piauhy.",NA,"Fragmentary material of type specimen ex herb. Berlin.","US01210379","US01210379_01",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"anatherus","Type collection",NA
"126","2020-09-12 05:00:02-03","US","US","75516","PreservedSpecimen","Plantae","Monocotyledonae","Cyperales","Poaceae","Andropogon","hypogynus","Andropogon hypogynus conjungens","Hack. in Mart.","E. Warming","1865",NA,NA,"South America - Neotropics","Brazil",NA,"Pr. Lagoa Santa.",NA,NA,"US00156655","US00156655_01",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"conjungens","Type fragment",NA
"127","2020-09-02 16:36:00-03","Cenargen","CEN","98233","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","cf. hypogynus","Andropogon cf. hypogynus","Hack.","Sem Coletor","1959","12","00",NA,"Brasil",NA,"Brasil - Mato Grosso, Pantanal do Mato Grosso, campo natural",NA,"Doação do Herbário IAC nº 23.905.","CEN00098233","CEN00098233","A. Zanin","2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Exsicatas"
"128","2020-09-02 16:36:03-03","Cenargen","CEN","103958","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Mario Hugo Urbani","2017","02","28",NA,"Argentina",NA,"Chaco, San Fernando. Ruta Nacional 11, km 965-966. Arroyo Palometa 1,38 km SW de Resistencia.",NA,"Doação Herbario Del Instituto de Botanica Del Nordeste (CTES).","CEN00103958","CEN00103958",NA,NA,NA,NA,"125",NA,"-59.231388","-27.715833","-59.231388","-27.715833",NA,NA,NA,NA,NA,"1",NA,NA,NA,"Exsicatas"
"129","2020-09-02 16:36:03-03","Cenargen","CEN","106420","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Vali Joana Pott","2001","04","18",NA,"Brasil","MS","Local Próximo a Fazenda Sapucaia e rio Paraguai, Pantanal do Nabileque.",NA,"Campo alagável com murunduns, na época seca, com gado. Doação Herbário HMS nº 386.","CEN00106420","CEN00106420","J. F. M. Valls","2018","10",NA,"4587","CORUMBA","-57.633333","-19.764444","-57.633333","-19.764444",NA,NA,NA,NA,NA,"1",NA,NA,NA,"Exsicatas"
"130","2020-09-02 16:36:03-03","Cenargen","CEN","3380","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Ghillean Tolmie Prance","1979","06","21",NA,"Brasil",NA,"Fazenda Sta. Filomena.",NA,"Caespitose herb in meadow, Doação The New York Botanical Garden. Instituto Nacional de pesquisas da Amazônia - Plants of Brazil - State of Mato Grosso.","CEN00003380","CEN00003380","A. Zanin","2001","07",NA,"26271",NA,"-56.666666","-19.216666","-56.666666","-19.216666",NA,NA,NA,NA,NA,"1",NA,NA,NA,"Exsicatas"
"131","2020-09-02 16:36:03-03","Cenargen","CEN","70410","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","José Francisco Montenegro Valls","1985","10","27",NA,"Brasil","MT","30 km em direção a Barão do Melgaço, desde o cemitério de S. A. do Leverger.",NA,"Touceiras densas. Determinação confirmada por Ana zanin, 2001. Gramínea dominante no local.","CEN00070410","CEN00070410","J. F. M. Valls","1985","10",NA,"9413","SANTO ANTONIO DO LEVERGER","-55.860833","-15.996111","-55.860833","-15.996111","140","140",NA,NA,NA,"6",NA,NA,NA,"Exsicatas"
"132","2020-09-02 16:36:03-03","Cenargen","CEN","4596","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1980","03","15",NA,"Brasil","DF","Casa de vegetação do CENARGEN - Brasília - DF.",NA,"Espécie nativa do Pantanal, fazenda Cáceres - Nhecolândia - município de Corumbá - MS, onde forma grandes stands. Muda vegetativa trazida para cultivo.","CEN00004596","CEN00004596","A. C. Allem","1980","03",NA,"2754","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,"1",NA,NA,NA,"Exsicatas"
"133","2020-09-02 16:36:03-03","Cenargen","CEN","2513","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","10","31",NA,"Brasil","MS","Fazenda Rio Negro.",NA,"Erva dura, folhas glaucas, inflorescências avermelhadas.","CEN00002513","CEN00002513","A. Zanin","2001","07",NA,"2309","AQUIDAUANA","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"212961","auto",NA,"1",NA,NA,NA,"Exsicatas"
"134","2020-09-02 16:36:03-03","Cenargen","CEN","2444","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","10","28",NA,"Brasil","MS","Faz. Bodoquena. Caradazal.",NA,"Erva cespitosa ereta, 80 cm a 140 cm de altura, colmos finos e glaucos, dominantes no campo grosseiro sob paratudal.","CEN00002444","CEN00002444","A. Zanin","2001","07",NA,"2240","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"135","2020-09-02 16:36:03-03","Cenargen","CEN","1634","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1977","11","21",NA,"Brasil","MS","Fazenda Cáceres.",NA,"Boa forrageira, comida pelo gado quando jovem. Na pastagem. Hábitus de capim Jaraguá.","CEN00001634","CEN00001634","A. Zanin","2001","07",NA,"1434","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"136","2020-09-02 16:36:03-03","Cenargen","CEN","1632","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1977","11","21",NA,"Brasil","MS","Fazenda Cáceres.",NA,"Intensamente pastada pelo gado, quando jovem. Hábitus de capim Jaraguá","CEN00001632","CEN00001632","A. Zanin","2001","07",NA,"1432","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"137","2020-09-02 16:36:03-03","Cenargen","CEN","5031","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","José Anibal Comastri Filho","1979","11","28",NA,"Brasil","MS","Fazenda Cáceres, região da Nhecolândia",NA,"Erva encontrada em área sujeita a inundações perriódicas em solo arenoso, muito procurado pelo gado","CEN00005031","CEN00005031","A. Zanin","2001","07",NA,"30","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"138","2020-09-02 16:36:03-03","Cenargen","CEN","1624","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1977","11","20",NA,"Brasil","MS","Fazenda Ipanema.",NA,"Bem pastada. Boa forrageira. Inflorescência paniculada, ampla, laxa, longa.","CEN00001624","CEN00001624","A. Zanin","2001","07",NA,"1424","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"139","2020-09-02 16:36:03-03","Cenargen","CEN","1626","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1977","11","20",NA,"Brasil","MS","Fazenda Ipanema.",NA,"Apreciada pelo gado. Boa forrageira. Inflorescência paniculada, longa, laxa.","CEN00001626","CEN00001626","A. Zanin","2001","07",NA,"1426","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"140","2020-09-02 16:36:03-03","Cenargen","CEN","1609","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1977","11","20",NA,"Brasil","MS","Fazenda Santa Filomena.",NA,"Pastada pelo gado.","CEN00001609","CEN00001609","A. Zanin","2001","06",NA,"1409","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"141","2020-09-02 16:36:03-03","Cenargen","CEN","5015","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","José Anibal Comastri Filho","1979","10","23",NA,"Brasil","MS","Fazenda Santana, região de Paiaguás",NA,"Gramínea cespitosa, encontrada em solo arenoso, em área de vazante ou áreas de alagamentos periódico.","CEN00005015","CEN00005015","A. Zanin","2001","07",NA,"11","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"142","2020-09-02 16:36:03-03","Cenargen","CEN","2559","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","11","03",NA,"Brasil","MS","Faz. Sagrado.",NA,"Formando touceiras altas no campo sobre pastoreado de Axonopus purpusi, planta grosseira","CEN00002559","CEN00002559","A. Zanin","2001","07",NA,"2356","CORUMBA","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,"1",NA,NA,NA,"Exsicatas"
"143","2020-09-02 16:36:03-03","Cenargen","CEN","2395","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","10","27",NA,"Brasil","MS","Faz. Bodoquena, Secção Acurizal.",NA,"Erva cespitosa glauca, com 100 - 140 cm altura, frequente na área","CEN00002395","CEN00002395","A. Zanin","2001","07",NA,"2191","MIRANDA","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,"Exsicatas"
"144","2020-09-02 16:36:03-03","Cenargen","CEN","2457","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","10","29",NA,"Brasil","MS","Faz. Bodoquena - Sede Guaicurus.",NA,"Erva formando tufos eretos. Inflorescências alcançando 180 cm. Solo sob Paratudal ralo.","CEN00002457","CEN00002457","A. Zanin","2001","07",NA,"2253","MIRANDA","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"92112","auto",NA,"2",NA,NA,NA,"Exsicatas"
"145","2020-09-02 16:36:03-03","Cenargen","CEN","2614","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","11","05",NA,"Brasil","MT","Fazenda Descalvados.",NA,"Ereta. Com inflorescência até 120 cm de altura, rara na fazenda, forma touceira altas e duras no campo","CEN00002614","CEN00002614","A. Zanin","2001","07",NA,"2411","CACERES","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"172193","auto",NA,"1",NA,NA,NA,"Exsicatas"
"146","2020-09-02 16:36:03-03","Cenargen","CEN","1892","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Antônio Costa Allem","1978","02","12",NA,"Brasil","MT","Fazenda Ipiranga - km 10 MT3",NA,"Em campo alagado em transição p/ cerrado, Habitus de Capim-Jaraguá, touceira intensamente pastada pelo gado, ocorre na Nhecolândia","CEN00001892","CEN00001892","A. Zanin","2001","07",NA,"1692","POCONE","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"200792","auto",NA,"1",NA,NA,NA,"Exsicatas"
"147","2019-11-13 11:28:37-03","USP","SPF","125821","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Pott, A","1980","04","28",NA,"Brasil","Mato Grosso do Sul","Fazenda Nhumirim.",NA,NA,"SPF00125821","SPF00125821","Zanin, A","2001","07",NA,"1036","Corumbá","-56.65","-18.983333","-56.65","-18.983333","90","90",NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:28:37-03","USP","SPF","128399","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Sendulsky, T","1982","03","22",NA,"Paraguai",NA,"Província do Bairro Parana, próximo ao rio Acarai.",NA,NA,"SPF00128399","SPF00128399","Zanin, A","2001","07",NA,"1880",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:28:37-03","USP","SPF","133208","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Pott, A","1985","12","10",NA,"Brasil","Mato Grosso do Sul","Fazenda Acurizal.",NA,NA,"SPF00133208","SPF00133208","Zanin, A","2001","07",NA,"2112","Corumbá","-57.333333","-19.666667","-57.333333","-19.666667","90","90",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 11:28:37-03","USP","SPF","133209","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Pott, A","1987","06","25",NA,"Brasil","Mato Grosso do Sul","Invernada Canjiqueiral; Fazenda Acurizal.",NA,NA,"SPF00133209","SPF00133209","Zanin, A","2001","07",NA,"3043","Corumbá","-57.133333","-19.633333","-57.133333","-19.633333","85","85",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 11:28:37-03","USP","SPF","146280","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Zanin, A","1998","08","20",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"SPF00146280","SPF00146280","Zanin, A",NA,NA,NA,"744","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"152","2019-11-13 11:28:37-03","USP","SPF","159697","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Andropogon","hypogynus","Andropogon hypogynus","Hack.","Hatschbach, G","1993","10","19",NA,"Brasil","Paraná",NA,NA,NA,"SPF00159697","SPF00159697","Renvoize","2003",NA,NA,"59650","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
