"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"1282","2011-09-03 11:27:00-03","MO","MOBOT","1866207","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Manuel J. Macía|et al.","Macía 6513","South America","Bolivia","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, media ladera, fuerte pendiente, próximo a unas ruinas incas",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2001","11","19","La Paz","Abel Iturralde","-68.15611","-13.90444",NA,"905.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-08-16 08:06:00-03","MO","MOBOT","1866485","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 153","South America","Bolivia","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2002","10","15","La Paz","Abel Iturralde","-67.9613889","-14.3469444",NA,"337.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-07","4"
"1284","2011-09-03 11:27:00-03","MO","MOBOT","1866563","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Manuel J. Macía|et al.","Macía 5515","South America","Bolivia","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme sin pendiente, próximo al río Tequeje",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2001","10","22","La Paz","Abel Iturralde","-68.20027","-13.92472",NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1285","2020-04-14 17:55:00-03","MO","MOBOT","1866692","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Edwin Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 165","South America","Bolivia","Área Natural Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2002","10","16","La Paz","Abel Iturralde","-67.9805556","-14.3477777",NA,"361.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-08","4"
"1286","2020-07-17 12:54:00-03","MO","MOBOT","1867486","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Renate Seidel|et al.","Seidel 8821","South America","Bolivia","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae (?) en planicie ondulada. Parcela Temporal de Muestreo 14.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2002","3","23","La Paz","Franz Tamayo","-67.7944444","-14.6475",NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-18","4"
"1287","2011-09-03 11:27:00-03","MO","MOBOT","1867607","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Manuel J. Macía|et al.","Macía 5573","South America","Bolivia","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme sin pendiente, próximo al río Tequeje",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2001","10","23","La Paz","Abel Iturralde","-68.20027","-13.92472",NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1288","2011-09-03 11:27:00-03","MO","MOBOT","1868210","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Manuel J. Macía|et al.","Macía 5607","South America","Bolivia","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme sin pendiente, próximo al río Tequeje",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2001","10","24","La Paz","Abel Iturralde","-68.20027","-13.92472",NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1289","2020-04-16 20:36:00-03","MO","MOBOT","2898505","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Egleé Zent|Stanford Zent","Zent zhmo-2060","South America","Venezuela","Caño Mosquito. High forest hillside.",NA,NA,NA,NA,NA,NA,"Desv.","C.Romero","1998","11","17","Amazonas",NA,"-65.6333333","5.7",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1290","2020-08-17 17:39:00-03","MO","MOBOT","1868459","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","M.H. Calzadilla|Alfredo F. Fuentes|Alejandro Araujo M.|Narel Paniagua Zambrana|Héctor Cabrera|Fabiola Torrico|Justino Navi|L. Quetehuari|Leopoldo Lucia|Marcelino Villanueva","Calzadilla Tomianovich 70","South America","Bolivia","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2002","10","5","La Paz","Franz Tamayo","-67.9827778","-14.3575",NA,"470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-03","4"
"1291","2017-04-11 08:19:00-03","MO","MOBOT","1868869","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","Maldonado Goyzueta 1916","South America","Bolivia","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2002","3","25","La Paz","Franz Tamayo","-67.7952777","-14.6516667",NA,"320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-15","4"
"1292","2011-09-03 11:27:00-03","MO","MOBOT","1868964","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Manuel J. Macía|et al.","Macía 5651","South America","Bolivia","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo al río Tequeje",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2001","10","25","La Paz","Abel Iturralde","-68.20888","-13.91638",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1293","2020-04-29 20:23:00-03","MO","MOBOT","1898177","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Alejandro Araujo M.|Susan Whitehead|M. Silman","Araujo Murakami 500","South America","Bolivia","Parque Nacional Madidi, Rio Tuichi, Laguna Chalalan.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2003","7","18","La Paz","Franz Tamayo","-67.9238889","-14.4230556",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1"
"1294","2020-06-22 15:58:00-03","MO","MOBOT","1898178","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Alejandro Araujo M.|Susan Whitehead|M. Silman","Araujo Murakami 516","South America","Bolivia","Parque Nacional Madidi, Rio Tuichi, Laguna Chalalan.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2003","7","18","La Paz","Franz Tamayo","-67.9238889","-14.4230556",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-03","1"
"1295","2019-01-25 04:35:00-02","MO","MOBOT","1926314","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Luis Valenzuela G.","Valenzuela Gamarra 319","South America","Peru","Dist. Puerto Maldonado, Cusco Amazónico, Bosque Primario, cerca al río",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington (K)","2002","8","28","Madre de Dios","Tambopata","-69.6","-13.13333",NA,"300.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"1296","2009-11-29 10:22:00-02","MO","MOBOT","1932565","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Germán Toasa","Toasa 5109","South America","Ecuador","Parque Nacional Sangay. Sardinayacu. Bosque primario con dosel entre 15 a 20 m, abierto con abundantes briofitos y trepadoras.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1999","2","4","Morona-Santiago","Morona","-78.18166","-2.09555",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1297","2013-02-16 06:02:00-02","MO","MOBOT","1932631","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Germán Toasa|P. Stern|Antonio Peña|Uwe Drehwald","Toasa 5175","South America","Ecuador","Parque Nacional Sangay. Sardinayacu. Bosque primario con dosel entre 15 a 20 m, abierto con abundantes briofitos y trepadoras.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1999","2","4","Morona-Santiago","Morona","-78.18166","-2.09555",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1298","2013-02-16 06:02:00-02","MO","MOBOT","1932648","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Germán Toasa|P. Stern|Antonio Peña|Uwe Drehwald","Toasa 5192","South America","Ecuador","Parque Nacional Sangay. Sardinayacu. Bosque primario con dosel entre 15 a 20 m, abierto con abundantes briofitos y trepadoras.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1999","2","4","Morona-Santiago","Morona","-78.18166","-2.09555",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1299","2013-02-16 06:11:00-02","MO","MOBOT","1932874","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Germán Toasa|P. Stern|Antonio Peña|M. Vinza|Uwe Drehwald","Toasa 5420","South America","Ecuador","Parque Nacional Sangay. Bosque secundario en regeneración alternado con pastizales, suelos con mucha humedad",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1999","2","13","Morona-Santiago","Morona","-78.24777","-2.22055",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1300","2020-08-23 07:40:00-03","MO","MOBOT","1961032","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. Cayola|et al.","Cayola Pérez 600","South America","Bolivia","Parque Nacional Madidi, Campamento Eslabon. Terraza aluvial alta del rio Eslabon con Geonoma deversa, Socratea, Iriartea, Phytelefas macrocarpa, Hasseltia floribunda, Hyeronima sp. y Otoba parvifolia.",NA,NA,NA,NA,NA,NA,"Desv.","Carolina Romero (MO)","2003","12","16","La Paz","Franz Tamayo","-67.9575","-14.4538889",NA,"357.00000000","424.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-20","1"
"1301","2020-08-23 14:11:00-03","MO","MOBOT","1961080","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. Cayola|et al.","Cayola Pérez 647","South America","Bolivia","Parque Nacional Madidi, Campamento Eslabon. Terraza aluvial alta del rio Eslabon con Geonoma deversa, Socratea, Iriartea, Phytelefas macrocarpa, Hasseltia floribunda, Hyeronima sp. y Otoba parvifolia.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2003","12","16","La Paz","Franz Tamayo","-67.9575","-14.4538889",NA,"357.00000000","424.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-20","1"
"1302","2020-08-23 06:57:00-03","MO","MOBOT","1961164","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. Cayola|Alejandro Araujo M.|Narel Paniagua Zambrana|Eric Macuapa|G. Macuapa|S. Apana|J. Sevillano|J. Kuqui","Cayola Pérez 565","South America","Bolivia","Parque Nacional Madidi, Campamento Eslabon.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2003","12","17","La Paz","Franz Tamayo","-67.9472222","-14.4591667",NA,"357.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-21","1"
"1303","2020-08-23 17:21:00-03","MO","MOBOT","1961273","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","L. Cayola|et al.","Cayola Pérez 721","South America","Bolivia","Parque Nacional Madidi, Eslabon. A 2 km del Albergue Chalalan hacia el rio Tuichi. Paleocauce, con presencia de Mauritia flexuosa.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2003","12","18","La Paz","Franz Tamayo","-67.9130556","-14.4202778",NA,"323.00000000","407.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-22","1"
"1304","2020-07-03 16:58:00-03","MO","MOBOT","2164314","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Alejandro Araujo M.|A.S. Poma C.|A. Palabral","Araujo Murakami 963","South America","Bolivia","Parque Nacional Madidi, Rio Heath.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (USZ), OCT/","2004","9","12","La Paz","Abel Iturralde","-68.8430555","-13.0258334",NA,"190.00000000","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-05","1"
"1305","2020-05-21 22:13:00-03","MO","MOBOT","2169891","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A.S. Poma C.|et al.","Poma Chura 225","South America","Bolivia","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2004","9","7","La Paz","Abel Iturralde","-68.8430555","-13.0258334",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","5"
"1306","2008-05-27 22:02:00-03","MO","MOBOT","2898508","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Boris A. Krukoff","Krukoff 6661","South America","Brazil","Municipality Humayta, near Livramento, on Rio Livramento. On terra firma. Basin of Rio Madeira.",NA,NA,NA,NA,NA,NA,"Desv.","Ronald Liesner","1934","10","12","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1307","2010-11-02 15:55:00-02","MO","MOBOT","2209256","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Abel Monteagudo","Monteagudo Mendoza 5890","South America","Peru","Distrito Tambopata. Rio Tambopata, explorer´s inn resierve. Bosque tropical lluvioso, bosque primario, parcela 2 pantano (Swanp)",NA,NA,NA,NA,NA,NA,"Desv.","Carolina Romero (COL)","2003","9","17","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"204.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"1308","2010-11-02 15:55:00-02","MO","MOBOT","2209257","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Abel Monteagudo","Monteagudo Mendoza 5891","South America","Peru","Distrito Tambopata. Rio Tambopata, explorer´s inn resierve. Bosque tropical lluvioso, bosque primario, parcela 2 pantano (Swanp)",NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington (K)","2003","9","17","Madre de Dios","Tambopata","-69.28333","-12.83333",NA,"204.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"1309","2020-05-21 22:07:00-03","MO","MOBOT","2280343","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A.S. Poma C.|et al.","Poma Chura 13","South America","Bolivia","Parque Nacional Madidi, Río Heath, Bosque amazonico pluviestacional inundable, con Pseudolmedia laevis, Attalea ssp, Socratea exorrhiza, Manilkara bidentata, Cedrela odorata y Oenocarpus bataua.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2004","8","30","La Paz","Abel Iturralde","-68.8488889","-13.03",NA,"175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-01","3"
"1310","2020-05-21 22:09:00-03","MO","MOBOT","2281140","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A.S. Poma C.|et al.","Poma Chura 172","South America","Bolivia","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2004","9","7","La Paz","Abel Iturralde","-68.8430555","-13.0258334",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","3"
"1311","2011-09-03 11:27:00-03","MO","MOBOT","2281207","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A.S. Poma C.|et al.","Poma Chura 208","South America","Bolivia","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2004","9","7","La Paz","Abel Iturralde","-68.84305","-13.02583",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","3"
"1312","2020-05-21 22:36:00-03","MO","MOBOT","2281278","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","A.S. Poma C.|et al.","Poma Chura 267","South America","Bolivia","Parque Nacional Madidi, Rio Heath, Bosque amazonico pluviestacional de tierra firme, con Pseudolmedia laevis, Bertollethia excelsa, Oenocarpus bataua, Attalea spp y Cecropiaceae.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2004","9","7","La Paz","Abel Iturralde","-68.8430555","-13.0258334",NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-02","3"
"1313","2011-03-24 16:27:00-03","MO","MOBOT","2453102","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Maria M. Arbo|M. Silvia Ferrucci|L.C. Ferreira de Araujo","Arbo 7849","South America","Brazil","Recife, Dois Irmãos",NA,NA,NA,NA,NA,NA,"Desv.","Pennington, T. D., //","1997","2","10","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1314","2009-09-28 19:05:00-03","MO","MOBOT","2660750","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Bente B. Klitgaard|Pablo Lozano|A. Bruneau","Klitgaard 629","South America","Ecuador","Road MAXUS, km 116, turn of to IRO platform, km 4.5 on this road.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1997","9","25","Napo",NA,"-76.15","-1.03333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1315","2012-04-12 05:10:00-03","MO","MOBOT","2704062","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Alfredo F. Fuentes|Ramiro Cuevas|Evert Cuevas|Honorio Pariamo","Fuentes Claros 7764","South America","Bolivia","ANMI Apolobamba. Necos, subiendo al NE del puente. Bosque de yungas subandino inferior pluvial con Oenocarpus bataua. Inventario fitosociologico Madidi 27.",NA,NA,NA,NA,NA,NA,"Desv.","A. Fuentes (LPB)","2005","5","1","La Paz","Bautista Saavedra","-68.48583","-15.13805",NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-29","3"
"1316","2009-11-13 07:13:00-02","MO","MOBOT","2750116","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","B. Luschnath","Luschnath 143","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Desv.","T.D. Pennington","1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not a Type",NA,NA
"1317","2015-08-12 05:58:00-03","MO","MOBOT","2686435","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","R. Valencia|K. Bloch|H. Balslev","Valencia Reyes 67553","South America","Ecuador","Reserva de Produccion Faunistica Cuyabeno, 1 km north of Laguna Grande. Hectare-plot no.1. Tropical rain forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1988","4","1","Sucumbíos",NA,"-76.2",NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2015-08-12 05:58:00-03","MO","MOBOT","2686781","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","R. Valencia|K. Bloch|H. Balslev","Valencia Reyes 67688","South America","Ecuador","Reserva de Produccion Faunistica Cuyabeno, 1 km north of Laguna Grande. Hectare-plot no.1. Tropical rain forest on terra firme.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1988","4","1","Sucumbíos",NA,"-76.2",NA,NA,"265.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2012-02-24 09:40:00-02","MO","MOBOT","2892385","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Carvalho","Carvalho 3681","South America","Brazil","Municipio de Ilhéus. Ca. 10 km na estrada Serra Grande / Ilhéus. Restinga.",NA,NA,NA,NA,NA,NA,"Desv.","Carolina Romero (MO)","1991","9","20","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2009-11-20 20:54:00-02","MO","MOBOT","2894770","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gilberto N. Morillo|Ronald L. Liesner","Morillo 8888","South America","Venezuela","Río Caura, 5-20 km Sur (río arriba) del Campamento Las pavas (Salto Para), bosque húmedo riparino.",NA,NA,NA,NA,NA,NA,"Desv.","C.Romero","1982","5",NA,"Bolívar",NA,"-64.41666","6.25",NA,"220.00000000","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2019-09-17 15:10:00-03","MO","MOBOT","2894858","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","D.G. da Silva|L. Lima|I.S. Rivero","Silva 80","South America","Brazil","Mun. Sena Madureira: Riozinho do Andirá.",NA,NA,NA,NA,NA,NA,"Desv.","Carolina Romero (MO)","1995","2","15","Acre",NA,"-72.7","-9.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2011-03-24 14:14:00-03","MO","MOBOT","2896364","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","J. Flores G.|A. Tello A.","Flores G. 2194","South America","Peru","Dtto. Yuyapichis. Bosque húmedo tropical. Bosque de lomadas, colinas bajas y terrazas altas.",NA,NA,NA,NA,NA,NA,"Desv.","Botánico Dantas","1990","9","1","Huánuco","Puerto Inca","-75.0333333","-9.6666667",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1323","2011-03-24 14:14:00-03","MO","MOBOT","2896378","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","J. Flores G.|A. Tello A.","Flores G. 2169","South America","Peru","Dtto. Yuyapichis. Bosque húmedo tropical. Bosque de lomadas, colinas bajas y terrazas altas.",NA,NA,NA,NA,NA,NA,"Desv.","Botánico Dantas","1990","9","1","Huánuco","Puerto Inca","-75.0333333","-9.6666667",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"1324","2008-05-27 22:02:00-03","MO","MOBOT","2896423","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Cornelis C. Berg","Berg 696","South America","Brazil","1-2 km NE of Repartimento (ca 140km on the road Marabá-Altamira). Forest on terra frime.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1977","10","24","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2015-12-08 21:11:00-02","MO","MOBOT","2896533","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W.R. Spironelo","Spironelo A3","South America","Brazil","Munic. de Manaus, Mata do Tarumã. Mata secundaria, borda da estrada; solos argilosos.",NA,NA,NA,NA,NA,NA,"Desv.",NA,"1992","3","19","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2013-08-23 04:12:00-03","MO","MOBOT","2896544","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","W. Wayt Thomas","Thomas 4957","South America","Brazil","Porto Velho: Represa Samuel: southern end of E dike near quarry by road, ca 2 km S of end of main dike. Upland hillside forest.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1986","6","7","Rondônia",NA,"-63.25","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2008-05-27 22:02:00-03","MO","MOBOT","2896567","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Gert G. Hatschbach","Hatschbach 48339","South America","Brazil","Andaraí, rodovia para Mucugê.",NA,NA,NA,NA,NA,NA,"Desv.","J. Grimes","1984","9","17","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2010-01-29 14:22:00-02","MO","MOBOT","2896600","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Elias Meneces|R. Dominguez","Meneces 760","South America","Bolivia","Nareuda carretera a Extrema. Bosque húmedo tropical.",NA,NA,NA,NA,NA,NA,"Desv.","Elías Meneces","1978","7","20","Pando","Nicolas Suarez","-69.323044","-11.329253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2008-05-27 22:02:00-03","MO","MOBOT","2896629","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Souza","Souza 25897","South America","Brazil","Reserva Florstal Ducke, ca. 05 B, próximo da árvore n 195; mata de terra firme; solo argiloso.",NA,NA,NA,NA,NA,NA,"Desv.","W. Rodrigues","1969","1","21","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2009-06-25 21:29:00-03","MO","MOBOT","2896726","PreservedSpecimen","Plantae","Fabaceae","Inga","capitata","Inga capitata","Anonymous","Anonymous 1095","South America","Brazil","Mantii",NA,NA,NA,NA,NA,NA,"Desv.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
