"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","identifiedBy","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"265","2008-05-27 22:02:00-03","MO","MOBOT","2914064","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","J. Hudson","South America","Peru",NA,NA,NA,NA,"Hudson 922","1974","11","1",NA,NA,"L.","Lambayeque","On E side of Chiclayo. Irrigation ditch.",NA,NA,NA,NA,"G. Davidse",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2009-09-22 16:19:00-03","MO","MOBOT","3033886","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","U. Eliasson|I. Eliasson","South America","Ecuador",NA,NA,NA,NA,"Eliasson 1040","1967","1","6",NA,NA,"L.","Galapagos","Islas Galápagos: Isla Pinzón, N slope of the island.",NA,NA,NA,NA,"G.C. Tucker",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2011-06-24 16:08:00-03","MO","MOBOT","3074277","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Phylliis S. Bentley","South America","Ecuador",NA,NA,NA,NA,"Bentley 294","1983","4","10",NA,NA,"L.","Galapagos","Charles Darwin Research Station. Along path between tortoise pens and the cliff back of the iguana-rearing pens.","-90.29681","-0.73429",NA,NA,NA,NA,"Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2011-06-24 16:08:00-03","MO","MOBOT","3074278","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Phylliis S. Bentley","South America","Ecuador",NA,NA,NA,NA,"Bentley 54","1982","11","10",NA,NA,"L.","Galapagos","Charles Darwin Research Station. Top of cliff behind iguana-rearing pens.",NA,NA,NA,NA,NA,NA,"Santa Cruz","152.40000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2009-09-03 17:30:00-03","MO","MOBOT","3084766","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Henry H. Rusby","South America","Bolivia",NA,NA,NA,NA,"Rusby 153","1886","5",NA,NA,NA,"L.","La Paz","Guanay","-67.88333","-15.48333",NA,NA,"Foster's catalog note file",NA,"Larecaja","609.60000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2011-03-18 12:01:00-03","MO","MOBOT","3186897","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Stephan G. Beck","South America","Bolivia",NA,NA,NA,NA,"Beck 6622","1983","3","13",NA,NA,"L.","Santa Cruz","55 km Buenavista hacia Rio surutu",NA,NA,NA,NA,"Koyama",NA,"Ichilo","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"271","2008-05-27 22:02:00-03","MO","MOBOT","1002173","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans rubiginosus","Henning Adsersen|Adsersen, Anne","South America","Ecuador",NA,NA,NA,NA,"Adsersen 1609","1977","4","9",NA,NA,"(Hook. f.) Eliasson","Galapagos","3 km from Canal de Itabuca",NA,NA,NA,"rubiginosus","H. Adsersen",NA,"Santa Cruz","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2012-03-29 12:50:00-03","MO","MOBOT","3033888","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans rubiginosus","I. Aldaz","South America","Ecuador",NA,NA,NA,NA,"Aldaz 721","1998","1","13",NA,NA,"(Hook. f.) Eliasson","Galapagos","Isla Santa Cruz. Camino a Punta Nuñez.","-90.27083","-0.74194",NA,"rubiginosus",NA,NA,"Santa Cruz","5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","269903","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","elegans","Cyperus elegans","Edmonston, Thomas","South America","Ecuador",NA,NA,NA,NA,"Edmonston s.n.",NA,NA,NA,NA,NA,"L.","Galapagos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","265552","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 18838","1990","2","10",NA,NA,"Vahl","Central","Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Inundated savanna.","-57.46666","-27.33333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"282","4"
"275","2008-05-27 22:02:00-03","MO","MOBOT","264997","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 16682","1989","11","18",NA,NA,"Vahl","Cordillera","Río Salado basin, 7 km. Northeast of Emboscada. Inundated savanna.","-57.5","-25.11666",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200","4"
"276","2014-12-11 09:30:00-02","MO","MOBOT","1817869","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|R. Gamarra","South America","Paraguay",NA,NA,NA,NA,"Zardini 59592","2002","12","8",NA,NA,"Vahl","Itapúa","Yacyreta dam island reserve: road to Aña Cuá.","-56.6963889","-27.4138889",NA,NA,"G.C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1276","4"
"277","2014-12-11 09:30:00-02","MO","MOBOT","1818610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus comosus","Elsa M. Zardini|R. Gamarra","South America","Paraguay",NA,NA,NA,NA,"Zardini 59736","2002","12","8",NA,NA,"(Kunth) Kük.","Itapúa","Yacyreta dam island reserve: road to Aña Cuá.","-56.6963889","-27.4138889",NA,"comosus","G.C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1276","4"
"278","2016-01-21 11:50:00-02","MO","MOBOT","273353","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|U. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17758","1990","1","7",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco.","-57.4166667","-25.2833333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248","4"
"279","2008-05-27 22:02:00-03","MO","MOBOT","272968","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17659","1990","1","7",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, 19 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.28333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"246","4"
"280","2008-05-27 22:02:00-03","MO","MOBOT","272689","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|E. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17568","1990","1","7",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.78333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244","4"
"281","2008-05-27 22:02:00-03","MO","MOBOT","272312","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|C. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17513","1990","1","7",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.28333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"242","4"
"282","2014-12-11 11:54:00-02","MO","MOBOT","274466","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|R. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 18018","1990","1","13",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, 20 km W of Carapeguá, W of Pacheco.","-57.4166667","-25.2833333",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"254","4"
"283","2008-05-27 22:02:00-03","MO","MOBOT","273632","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Velázquez","South America","Paraguay",NA,NA,NA,NA,"Zardini 17831","1990","1","7",NA,NA,"Vahl","Paraguarí","Estero del Ypoá, northern part. 10 km E of Nueva Italia on Arroyo Cañabe. Inundated savanna.","-57.4","-25.61666",NA,NA,"G.C. Tucker (NYS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"250","4"
"284","2010-04-27 11:39:00-03","MO","MOBOT","100214034","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Deborah M. Pearsall","South America","Ecuador",NA,NA,NA,NA,"Pearsall 1229","1983","6","20",NA,NA,"Vahl","Guayas","Peñon del Río area. Collecting and observation along the Estero Las Delicias from the mouth to near the headwaters.","-79.8330556","-2.2",NA,NA,"Irene Fedon",NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"285","2011-06-08 12:01:00-03","MO","MOBOT","100322074","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","José Schunke V.","South America","Peru",NA,NA,NA,NA,"Schunke Vigo 12578","1981","3","10",NA,NA,"Vahl","Huánuco","Dtto. Jose Crespo y Castillo. Pucayacu, cerca al Ramal de Aspuzana, Al borde de la Carretera, terreno pantanoso, en bosque alto.",NA,NA,NA,NA,"J. R. Carter",NA,"Leoncio Prado","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","1"
"286","2013-04-08 10:33:00-03","MO","MOBOT","100535127","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M. Lazarte|et al.","South America","Bolivia",NA,NA,NA,NA,"Lazarte 91","2008","2","15",NA,NA,"Vahl","Santa Cruz","Municipio de Cuatro Cañadas: ubicado a 100 km de la ciudad de Santa Cruz. La Empresa Desarrollos Agricolas S.A.-DESA, Propiedad San Rafael se encuentra distante a unos 35 km al sur de la carretera hacia el Dpto. de Bení. Campamento SanFrancisco, cortina 62 en el borde norte.","-62.2307223","-17.3352222",NA,NA,"M. Lazarte (USZ)",NA,"Nuflo de Chavez","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"287","2008-05-27 22:02:00-03","MO","MOBOT","1156007","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","J. Richard Abbott","South America","Bolivia",NA,NA,NA,NA,"Abbott 17028","1995","6","12",NA,NA,"Vahl","Santa Cruz","Pascana Ministro; 70 road km E of Cuatro Cañadas, then 10-30 km E of San Miguelito. Roadside through dry, spiny, chaco forest.","-61.78333","-17.08333",NA,NA,"G. Davidse (MO)",NA,"Nuflo de Chavez","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"288","2008-05-27 22:02:00-03","MO","MOBOT","1223871","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|J. Fernandez","South America","Paraguay",NA,NA,NA,NA,"Zardini 46092","1996","12","13",NA,NA,"Vahl","Presidente Hayes","Estancia Zalazar. Swamps.","-59.29361","-23.01138",NA,NA,"G. Davidse (MO)",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1086","4"
"289","2008-05-27 22:02:00-03","MO","MOBOT","1229719","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Vera","South America","Paraguay",NA,NA,NA,NA,"Zardini 46133","1996","12","14",NA,NA,"Vahl","Presidente Hayes","Between the Río Verde (23º13'41S, 59º11'50W) and Tacuara (24º38'04S, 58º01'04W). Dry forest and small ponds.","-58.58333","-23.96666",NA,NA,"G. Davidse (MO)",NA,NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1087","4"
"290","2008-05-27 22:02:00-03","MO","MOBOT","1396661","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","* CARRION","South America","Bolivia",NA,NA,NA,NA,"CARRION 629","1998","10","31",NA,NA,"Vahl","Santa Cruz","Prov. German Busch, Area natural de manejo integrado Otuquis; estancia Las Camelias, camino a Puerto Busch a 22 km hacia el Norte. Orilla del camino con curichis a los lados y un pastizal higrofilo.","-58.16666","-19.58333",NA,NA,"G. Davidse (MO)",NA,"Angel Sandoval","168.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2013-05-24 05:54:00-03","MO","MOBOT","1521433","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Michael H. Nee|G. Coimbra S.","South America","Bolivia",NA,NA,NA,NA,"Nee 41659","1991","7","12",NA,NA,"Vahl","Santa Cruz","Surucusi.","-62.8","-16.41666",NA,NA,"M. Nee",NA,"Guarayos","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2018-07-24 05:29:00-03","MO","MOBOT","1542709","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Kriste Ericsson|et al.","South America","Paraguay",NA,NA,NA,NA,"Ericsson 262","1987","10","16",NA,NA,"Vahl","Presidente Hayes","Along the Trans Chaco Highway as far north as the Río Negro. Km 84. Bridge over wet area. Many dried snake skins present.",NA,NA,NA,NA,"Gordon Tucker (EIU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","1"
"293","2011-06-06 14:34:00-03","MO","MOBOT","1586170","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|M. Vera","South America","Paraguay",NA,NA,NA,NA,"Zardini 56946","2001","6","26",NA,NA,"Vahl","San Pedro","Around San Pedro de Ycuamandiyú. Mosaic of Chaco and Paranense forests, esteros and cerrado scrubs.","-57.0775","-24.3213889",NA,NA,"G.C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1237","4"
"294","2008-05-27 22:02:00-03","MO","MOBOT","1722745","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Israel G. Vargas C.|et al.","South America","Bolivia",NA,NA,NA,NA,"Vargas Caballero 5171","2000","9","8",NA,NA,"Vahl","Pando","Río Tahuamanu (Aserradero Rutina), 2,5 km al N del Campamento sobre el Río Tahuamanu y juntas del Río Mayumanu. En lagunas (antiguos meandros), forma densas matas.","-69.01666","-11.43333",NA,NA,"F. Mereles '96",NA,"Nicolas Suarez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2011-06-09 16:54:00-03","MO","MOBOT","1756617","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Carlos E. Cerón","South America","Ecuador",NA,NA,NA,NA,"Cerón Martínez 18014","1992","1","3",NA,NA,"Vahl","Guayas","Reserva Ecológica Manglares - Churute. Sendero entre la Guardería del M.A.G. Cerro Mate y la Laguna del Cancrón.","-79.615","-2.45",NA,NA,"G.C. Tucker",NA,"Naranjal","50.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","5"
"296","2012-03-15 05:09:00-03","MO","MOBOT","1781032","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Elsa M. Zardini|Robert Gómez","South America","Paraguay",NA,NA,NA,NA,"Zardini 58915","2002","6","27",NA,NA,"Vahl","Concepción","Valle Mi:Apa River. Forest on limestones and gallery forest.","-57.9141667","-22.1227778",NA,NA,"G.C. Tucker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1263","4"
"297","2010-05-16 06:19:00-03","MO","MOBOT","1933818","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Timothy C. Plowman|Phillip M. Rury","South America","Peru",NA,NA,NA,NA,"Plowman 11288","1981","12","11",NA,NA,"Vahl","Huánuco","3 km SE of Pucayacu, on road from Tingo María to Tocache Nuevo, ca. 75 km NW of Tingo María.",NA,NA,NA,NA,NA,NA,"Leoncio Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2009-07-17 06:52:00-03","MO","MOBOT","2189522","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 12841","1941","12","28",NA,NA,"Vahl","Buenos Aires","Isla Las Hermanas",NA,NA,NA,NA,NA,NA,"Ramallo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2018-02-24 05:31:00-03","MO","MOBOT","2189559","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","M. Silvia Ferrucci|Sergio Cáceres M.|Marita Dematteis|R. Ranea|M. M. Sosa","South America","Argentina",NA,NA,NA,NA,"Ferrucci 1234","1997","9","4",NA,NA,"Vahl","Corrientes","Laguna Iberá, nacientes del Miriñay",NA,NA,NA,NA,"López, M. G., /12/",NA,"Mercedes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-07-31 05:57:00-03","MO","MOBOT","2189590","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","José E. Montes","South America","Argentina",NA,NA,NA,NA,"Montes 103b","1948","1","6",NA,NA,"Vahl","Misiones","Loreto","-55.53333","-27.31666",NA,NA,"Barros, M., 28/06/",NA,"Candelaria","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2012-05-08 08:13:00-03","MO","MOBOT","2189610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Manuel Barros","South America","Argentina",NA,NA,NA,NA,"Barros 1811","1929","12","15",NA,NA,"Vahl","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,"San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-02 10:57:00-03","MO","MOBOT","2189633","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","R. Bazzi","South America","Argentina",NA,NA,NA,NA,"Bazzi 1919","1919",NA,NA,NA,NA,"Vahl","Chaco",NA,NA,NA,NA,NA,"Barros, M., 29/09/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2009-07-17 06:52:00-03","MO","MOBOT","2189668","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 19444","1954","10","11",NA,NA,"Vahl","Corrientes","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,"Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2012-05-08 08:13:00-03","MO","MOBOT","2189691","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Manuel Barros","South America","Argentina",NA,NA,NA,NA,"Barros 1938","1927","12","11",NA,NA,"Vahl","Distrito Federal","Puerto Nuevo",NA,NA,NA,NA,"Barros, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2011-03-01 16:51:00-03","MO","MOBOT","2189729","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nélida M. Bacigalupo|Rosa Guaglianone|Renée H. Fortunato","South America","Argentina",NA,NA,NA,NA,"Bacigalupo 1407","1990","1","19",NA,NA,"Vahl","Entre Ríos","Gualeguaychú, balneario Ñandubayzal",NA,NA,NA,NA,"Guaglianone, E. R.",NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2016-11-15 05:15:00-02","MO","MOBOT","2189743","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Antonio C. Krapovickas","South America","Argentina",NA,NA,NA,NA,"Krapovickas 1067","1945","1","9",NA,NA,"Vahl","Formosa","Mojón de Fierro",NA,NA,NA,NA,"Barros, M.",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","2255376","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Aurelio Schinini","South America","Argentina",NA,NA,NA,NA,"Schinini Cacace 27533","1993","1","18",NA,NA,"Vahl","Chaco","Isla del Cerrito, confluencia de los ríos Paraguay y Paraná.",NA,NA,NA,NA,"Schinini, A., //",NA,"Bermejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2008-05-27 22:02:00-03","MO","MOBOT","2255399","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Angel L. Cabrera","South America","Argentina",NA,NA,NA,NA,"Cabrera 28114","1976","10","22",NA,NA,"Vahl","Corrientes","Camino de La Cruz a Tres Cerros",NA,NA,NA,NA,"Guaglianone, E. R., 1/",NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2012-05-08 08:13:00-03","MO","MOBOT","2255417","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Manuel Barros","South America","Argentina",NA,NA,NA,NA,"Barros 2142","1929","5","5",NA,NA,"Vahl","Distrito Federal","Puerto Nuevo",NA,NA,NA,NA,"Barros, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2011-02-28 18:04:00-03","MO","MOBOT","2255443","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Nélida S. Troncoso|Nélida M. Bacigalupo|Elisa G. Nicora","South America","Argentina",NA,NA,NA,NA,"Troncoso 2391","1978","11","8",NA,NA,"Vahl","Entre Ríos","Brazo Largo.",NA,NA,NA,NA,NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2009-07-17 06:52:00-03","MO","MOBOT","2255462","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 20982","1959","11","24",NA,NA,"Vahl","Buenos Aires","Delta Inferior, Tuyuparecito",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2009-07-17 06:52:00-03","MO","MOBOT","2255483","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 216","1926","12","9",NA,NA,"Vahl","Buenos Aires","San Isidro",NA,NA,NA,NA,NA,NA,"San Isidro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-05-15 11:31:00-03","MO","MOBOT","2255499","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Pedro Jörgensen","South America","Argentina",NA,NA,NA,NA,"Jörgensen 2199",NA,NA,NA,NA,NA,"Vahl","Chaco","Las Palmas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2016-11-15 05:15:00-02","MO","MOBOT","2255524","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Antonio C. Krapovickas|Carmen L. Cristóbal|Lidia I. Ferraro|J. Irigoyen|Victor Maruñak|Stella M. Pire|Sara G. Tressens","South America","Argentina",NA,NA,NA,NA,"Krapovickas 20219","1971","10","30",NA,NA,"Vahl","Corrientes","Carlos Pellegrini, Club de Pesca. Orilla de la laguna Iberá",NA,NA,NA,NA,NA,NA,"San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-07-17 06:52:00-03","MO","MOBOT","2255545","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart","South America","Argentina",NA,NA,NA,NA,"Burkart 25905","1965","11","3",NA,NA,"Vahl","Entre Ríos","Paranacito",NA,NA,NA,NA,NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2010-06-18 17:15:00-03","MO","MOBOT","2255566","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart|Nélida S. Troncoso","South America","Argentina",NA,NA,NA,NA,"Burkart 27189","1968","11","24",NA,NA,"Vahl","Entre Ríos","Ibicuycito",NA,NA,NA,NA,NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2010-06-18 17:15:00-03","MO","MOBOT","2255589","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart|Nélida S. Troncoso","South America","Argentina",NA,NA,NA,NA,"Burkart 26153","1965","12","9",NA,NA,"Vahl","Entre Ríos","Brazo Largo a Pto. Constanza",NA,NA,NA,NA,NA,NA,"Gualeguaychú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2011-02-26 06:24:00-03","MO","MOBOT","2255610","PreservedSpecimen","Plantae","Cyperaceae","Cyperus","giganteus","Cyperus giganteus","Arturo E. Burkart|Nélida S. Troncoso|Rosa Guaglianone|A.D. Rotman|Silvia M. Botta|Hilda T. Buck","South America","Argentina",NA,NA,NA,NA,"Burkart 29789","1973","11","8",NA,NA,"Vahl","Entre Ríos","Isla Curuzú Chalí, punta norte",NA,NA,NA,NA,NA,NA,"La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
