"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"98","2019-11-07 11:17:03-03","UFMG","BHCB-SL","82334","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE","Vervloet, RR; Salino, A; Carvalho, FA; Lombardi, JA; Mota, RC","1917","2003","02","25","América","Brasil","Espírito Santo","Santa Teresa","Nova Lombardia; Reserva Biológica Augusto Ruschi, Trilha Tracomal.Floresta Ombrófila Densa.","-40.553889","-19.857222",NA,"Hemiepífita no interior de mata.",NA,NA,NA,"780","870",NA,NA,NA,"-40.553889","-19.857222","2007","09",NA,NA,NA,NA
"99","2019-11-07 11:17:03-03","UFMG","BHCB-SL","85569","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Figueiredo, JB; Salino, A; Mota, NFO; Almeida, TE","122","2003","09","19","América","Brasil","Minas Gerais","Nova Lima","RPPN Capitão do Mato, Floresta Estacional Semidecidual.","-43.886278","-20.133556",NA,"Terrestre; margem do córrego.",NA,NA,NA,NA,NA,NA,NA,NA,"-43.886278","-20.133556","2005","09",NA,NA,NA,NA
"100","2019-11-07 11:17:03-03","UFMG","BHCB-SL","62797","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, A; Teixeira, LCRS","7465","2001","09","11","América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Estação Ecológica de Bananal, Pedra Vermelha e Córrego do Barbosa, Floresta Ombrófila Densa Montana.","-44.359056","-22.792278",NA,"Epífita, interior de floresta.",NA,NA,NA,"1200","1450",NA,NA,NA,"-44.359056","-22.792278","2001","09",NA,NA,NA,NA
"101","2019-11-07 11:17:03-03","UFMG","BHCB-SL","148315","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Souza, FS","Souza, FS; Giacomin, LL; Machado, TM","1409","2011","02","08","América","Brasil","Espírito Santo","Ibitirama","Parque Nacional do Caparaó, Córrego Santa Marta. Sede Santa Marta. DATUM WGS 84","-41.7335","-20.494667",NA,"Hemiepífita no interior de mata. PRENSADO EM ÁLCOOL",NA,NA,NA,"986","986",NA,NA,NA,"-41.7335","-20.494667","2011","10",NA,NA,NA,NA
"102","2019-11-07 11:17:03-03","UFMG","BHCB-SL","88878","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Figueiredo, JB; Salino, A","Figueiredo, JB; Alves, A","438","2004","05","06","América","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.","-43.887694","-19.971083",NA,"Hemiepífita; margem do Córrego Diamante.",NA,NA,NA,"900","900",NA,NA,NA,"-43.887694","-19.971083","2004","05",NA,NA,NA,NA
"103","2019-11-07 11:17:03-03","UFMG","BHCB-SL","61948","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Canestraro, BK","Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7279","2001","08","07","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Parque Estadual da Serra do Mar, Núcleo de Picinguaba, Trilha do Pico do Cuscuzeiro, próximo ao marco da divisa entre Rio de Janeiro e São Paulo. Floresta Ombrófila Densa Montana e Altomontana.","-44.848056","-23.359361",NA,"Hemiepífita no interior de floresta.",NA,NA,NA,"1200","1200",NA,NA,NA,"-44.848056","-23.359361","2013","12","27",NA,NA,NA
"104","2019-11-07 11:17:03-03","UFMG","BHCB-SL","75260","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Jardim, JG","8156","2002","11","02","América","Brasil","Bahia","Jussari","RPPN Serra do Teimoso. Floresta Ombrófila Densa/Floresta Estacional Semidecidual","-39.523389","-15.154389",NA,"Hemiepífita com folhas a 2m de altura, no interior de floresta, 260-400m de altitude.",NA,NA,NA,"260","400",NA,NA,NA,"-39.523389","-15.154389","2003","01",NA,NA,NA,NA
"105","2019-11-07 11:17:03-03","UFMG","BHCB-SL","141378","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, FF; Ramalho, AJ","14887","2010","06","12","América","Brasil","Espírito Santo","Cariacica","Reserva Biológica de Duas Bocas, Floresta Ombrófila Densa","-40.487056","-20.303861",NA,"Terrestre, em barranco à beira de estrada e borda de floresta",NA,NA,NA,"425","425",NA,NA,NA,"-40.487056","-20.303861","2010","06","12",NA,NA,NA
"106","2019-11-07 11:17:03-03","UFMG","BHCB-SL","85514","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Figueiredo, JB; Salino, A; Almeida, TE","65","2003","09","17","América","Brasil","Minas Gerais","Nova Lima","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual","-43.886278","-19.978306",NA,"Epífita; margem do córrego Águas Claras.",NA,NA,NA,"770","770",NA,NA,NA,"-43.886278","-19.978306","2004","11","11",NA,NA,NA
"107","2019-11-07 11:17:03-03","UFMG","BHCB-SL","119329","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","13320","2008","05","12","América","Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama, Floresta de Tabuleiro.Floresta Estacional Semidecidual de Terras Baixas/Floresta Ombrófila Densa.","-39.974444","-19.0225",NA,"Hemiepífita a 1m de altura.",NA,NA,NA,"20","20",NA,NA,NA,"-39.974444","-19.0225","2008","05","12",NA,NA,NA
"108","2019-11-07 11:17:03-03","UFMG","BHCB-SL","131418","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Megale, ME; Viveros, RS; Arruda, AJ","14319","2009","06","10","América","Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto, Floresta Estacional Semidecidual, Tabuleiro.","-39.850417","-18.373",NA,"Terrestre na mata.",NA,NA,NA,"27","27",NA,NA,NA,"-39.850417","-18.373","2009","06","10",NA,NA,NA
"109","2021-01-12 15:24:10-03","UFMG","BHCB-SL","94728","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE","Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","129","2005","09","25","América","Brasil","Minas Gerais","Conceição do Mato Dentro","Morro do Pilar, Estrada para o Morro do Pilar.Floresta Estacional Semidecidual.","-0.723428","-19.103183",NA,"Hemiepífita no interior de mata, próximo a riacho",NA,NA,NA,NA,NA,NA,NA,NA,"-0.723428","-19.103183","2005","10",NA,NA,NA,NA
"110","2019-11-07 11:17:03-03","UFMG","BHCB-SL","104824","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE; Salino, A","Almeida, TE; Souza, DT; Stehmann, JR; Mota, NFO; Viana, PL; Pivari, MOD; Souza, FL","729","2007","02","13","América","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Estrada Paraju.Floresta de Tabuleiro.","-39.895806","-19.148167",NA,"Terrestre no interior de mata, em área alagada",NA,NA,NA,"30","60",NA,NA,NA,"-39.895806","-19.148167","2007","03",NA,NA,NA,NA
"111","2021-01-12 15:24:10-03","UFMG","BHCB-SL","108900","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12336","2007","06","19","América","Brasil","Minas Gerais","Carrancas","Serra de Carrancas;, trecho conhecido como Serra das Broas, na Chapada dos Perdizes. Área de campo rupestre, campo limpo e Matas de Galeria.","-44.605333","-21.604778",NA,"Terrestre em mata de encosta úmida.",NA,NA,NA,"1270","1350",NA,NA,NA,"-44.605333","-21.604778","2007","06",NA,NA,NA,NA
"112","2019-12-19 16:19:14-03","UFMG","BHCB-SL","180905","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Mota, RC; Cardoso, FF","3679","2015","12","16","América","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.400556","-20.164167",NA,"Erva escandente e terrestre. Coletada em Mata de Galeria.",NA,NA,NA,"880","880",NA,NA,NA,"-43.400556","-20.164167",NA,NA,NA,NA,NA,NA
"113","2019-11-07 11:17:03-03","UFMG","BHCB-SL","57771","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6354","2001","03","10","América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, Trilha entre a sétima e a sexta cachoeira do corrego das Cobras.","-44.367722","22.806528",NA,"Hemiepífita em interior de mata",NA,NA,NA,"1200","1200",NA,NA,NA,"-44.367722","22.806528","2002","01",NA,NA,NA,NA
"114","2019-11-07 11:17:03-03","UFMG","BHCB-SL","111443","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Dittrich, VAO; Lara, DS","12565","2007","07","13","América","Brasil","Minas Gerais","Lambari","Parque Estadual de Nova Baden, Trilha das Sete Quedas.Floresta Estacional Semidecidual Montana.","-45.323306","-21.937556",NA,"Hemiepífita no interior de floresta.",NA,NA,NA,"890","1000",NA,NA,NA,"-45.323306","-21.937556","2007","08",NA,NA,NA,NA
"115","2021-01-12 15:24:10-03","UFMG","BHCB-SL","141879","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Arruda, AJ","Arruda, AJ","171","2009","07","25","América","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari; Porção Sudeste, Trilha que acompanha a rede elétrica.","-43.917222","-20.149167",NA,"Epífita no interior de floresta.",NA,NA,NA,"1250","1250",NA,NA,NA,"-43.917222","-20.149167","2009","07","25",NA,NA,NA
"116","2019-11-07 11:17:03-03","UFMG","BHCB-SL","124429","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Megale, ME","13875","2008","09","12","América","Brasil","Espírito Santo","Divino de São Lourenço","Parque Nacional do Caparaó, /RPPN Águas do Caparaó - Cachoeira Alta. Floresta Ombrófila Densa Montana ao longo do córrego do Veadinho.","-41.78125","-20.597",NA,"Epífita a 3m de altura, no interior de floresta",NA,NA,NA,"1000","1050",NA,NA,NA,"-41.78125","-20.597","2008","09",NA,NA,NA,NA
"117","2019-11-07 11:17:03-03","UFMG","BHCB-SL","132729","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Megale, ME; Arruda, AJ","14531","2009","08","27","América","Brasil","Espírito Santo","Itarana","Alto Jatiboca, Propriedade de Frederico Saedler; Floresta Estacional Semidecidual","-40.911833","-20.086111",NA,"Terrestre na mata",NA,NA,NA,"816","816",NA,NA,NA,"-40.911833","-20.086111","2009","08","27",NA,NA,NA
"118","2021-01-12 15:24:10-03","UFMG","BHCB-SL","33249","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","2890","1996","12","16","América","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar; Núcleo de Cunha, Trilha da casa de Pedra ao Indaiá.","-44.993333","-23.245694",NA,"Hemiepífita no interior de floresta, com folhas crescendo a 1,80m do solo.",NA,NA,NA,"1070","1070",NA,NA,NA,"-44.993333","-23.245694","1996","12",NA,NA,NA,NA
"119","2019-11-07 11:17:03-03","UFMG","BHCB-SL","64976","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Canestraro, BK","Salino, A; Dittrich, VAO; Morais, PO; Carvalho, FA; Teixeira, LCRS; Oliveira, AM","7724","2001","10","30","América","Brasil","São Paulo","Ubatuba","Parque Estadual da Serra do Mar, Núcleo Picinguaba. Trilha da Cachoeira dos Macacos. Floresta Ombrófila Densa Montana e Altomontana.","-45.169972","-23.412361",NA,"Epífita em tronco podre a 1m de altura.",NA,NA,NA,"500","500",NA,NA,NA,"-45.169972","-23.412361","2014","01","01",NA,NA,NA
"120","2019-11-07 11:17:03-03","UFMG","BHCB-SL","128214","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE","Almeida, TE; Souza, DT","1779","2009","02","14","América","Brasil","Minas Gerais","Passa-Vinte","Estrada que liga a sede do município à MG-457.Floresta Ombrófila Densa","-44.239194","-22.185556",NA,"Erva terrestre no interior de mata",NA,NA,NA,"836","836",NA,NA,NA,"-44.239194","-22.185556","2009","02","14",NA,NA,NA
"121","2021-01-12 15:24:10-03","UFMG","BHCB-SL","119399","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","13390","2008","05","14","América","Brasil","Espírito Santo","Linhares","Floresta Nacional de Goytacazes, Floresta de Tabuleiro.Floresta Estacional Semidecidual de Terras Baixas/Floresta Ombrófila Densa.","-40.068333","-19.466667",NA,"Terrestre no interior de floresta.",NA,NA,NA,"32","32",NA,NA,NA,"-40.068333","-19.466667","2008","05","14",NA,NA,NA
"122","2021-01-12 15:24:10-03","UFMG","BHCB-SL","114061","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Dittrich, VAO","Dittrich, VAO","1465","2007","10","12","América","Brasil","Minas Gerais","Ouro Preto","São Bartolomeu;","-43.558722","-20.296378",NA,"Terrícola à beira de riacho no interior da Floresta Estacional Semidecidual(secundária).",NA,NA,NA,"1050","1050",NA,NA,NA,"-43.558722","-20.296378","2007","10",NA,NA,NA,NA
"123","2019-12-19 16:20:48-03","UFMG","BHCB-SL","196757","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Vilas Boas, T; Salim, ISH; Magalhães, RA","46","2019","03","25","América","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Distrito de Ipoema","-43.460222","-19.587806",NA,"Cerrado rupestre","BHCB196757",NA,NA,NA,NA,NA,NA,NA,"-43.460222","-19.587806",NA,NA,NA,NA,NA,NA
"124","2019-11-07 11:17:03-03","UFMG","BHCB-SL","82074","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Carvalho, FA; Almeida, TE; Mota, NFO","8792","2003","06","15","América","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, trilha da Pedra Vermelha.Floresta Ombrófila Densa Montana.","-44.356056","-22.790722",NA,"Hemiepífita, interior de mata.",NA,NA,NA,"1250","1300",NA,NA,NA,"-44.356056","-22.790722","2003","06",NA,NA,NA,NA
"125","2019-11-07 11:17:03-03","UFMG","BHCB-SL","122867","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Dittrich, VAO","13709","2008","06","28","América","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana, na vertente conhecida como Balança","-41.098944","-20.530861",NA,"Hemiepífita no interior de floresta",NA,NA,NA,"1450","1450",NA,NA,NA,"-41.098944","-20.530861","2008","06","28",NA,NA,NA
"126","2021-01-12 15:24:10-03","UFMG","BHCB-SL","101309","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE","Souza, DT","44","2006","05","06","América","Brasil","Minas Gerais","Sabará","Mina de Cuiabá da Anglogold Ashanti;, Base da Serra da Piedade. Floresta Semidecidual, Mata de Galeria.","-0.728892","-19.852972",NA,"Epífita, interior de mata.",NA,NA,NA,"776","776",NA,NA,NA,"-0.728892","-19.852972",NA,NA,NA,NA,NA,NA
"127","2019-11-07 11:17:03-03","UFMG","BHCB-SL","119455","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Dittrich, VAO; Viveros, RS","13446","2008","05","19","América","Brasil","Espírito Santo","Pancas","Pontões Capixabas, subida para a pedra de Vôo livre, Floresta Estacional Semidecidual.","-40.8775","-19.234722",NA,"Hemiepífita na borda de floresta.",NA,NA,NA,"665","665",NA,NA,NA,"-40.8775","-19.234722","2008","05","19",NA,NA,NA
"128","2019-11-07 11:17:03-03","UFMG","BHCB-SL","163741","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Souza, JF","Souza, JF; Salino, A","119","2012","06","12","América","Brasil","Minas Gerais","Simonésia","Mata do Sussego, Trilha das Hortências e Trilha 2.","-42.076944","-20.069722",NA,NA,NA,NA,NA,"1298","1298",NA,NA,NA,"-42.076944","-20.069722","2014","10","29",NA,NA,NA
"129","2019-11-07 11:17:03-03","UFMG","BHCB-SL","44373","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Folli, DA","1917","1993","06","24","América","Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Estrada Aceiro com Bragato","-40.0722007751465","-19.3910999298096",NA,"Erva trepadeira, próx. ao aceiro.Canto Grande.",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,"1999","01",NA,NA,NA,NA
"130","2019-11-07 11:17:03-03","UFMG","BHCB-SL","31681","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","2652","1996","02","25","América","Brasil","Espírito Santo","Santa Teresa","trilha que sobe a encosta ao lado da entrada do Country Club","-40.6002998352051","-19.9356002807617",NA,"Hemiepífita, no interior de floresta.",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1996","02",NA,NA,NA,NA
"131","2021-01-12 15:24:10-03","UFMG","BHCB-SL","93749","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Mota, NFO; Viana, PL","354","2005","08","27","América","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda;","-43.8064002990723","-20.9535999298096",NA,"Erva hemi-epífita no interior de mata",NA,NA,NA,"1200","1200","23079","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-07 11:17:03-03","UFMG","BHCB-SL","15659","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","2366","1995","12","11","América","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"Hemiepífita, com folhas crescendo a 1,80m do solo, interior da floresta.",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA
"133","2019-11-07 11:17:03-03","UFMG","BHCB-SL","51590","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","5236","2000","04","15","América","Brasil","Minas Gerais","Catas Altas","Serra do Caraça; Gruta do Padre Caio","-43.4075012207031","-20.0746994018555",NA,"Hemiepífita crescendo na borda de mata.",NA,NA,NA,NA,NA,"11966","auto",NA,NA,NA,"2000","04",NA,NA,NA,NA
"134","2019-12-19 16:19:14-03","UFMG","BHCB-SL","164975","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Pires, FRS; Bran, RDV","21490","1986","09","05","América","Brasil","Minas Gerais","Juiz de Fora","Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Epífita, rizoma crescendo sobre tronco de árvore.",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-07 11:17:03-03","UFMG","BHCB-SL","161888","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Garcia, PA; Salino, A","Camargo, RFN; Pires, FRS; Leon, F; Fernandes, M; Padilha, SL","412","1985","03","29","América","Brasil","Minas Gerais","Juiz de Fora","Reserva Biológica do Poço D'Anta","-43.3502998352051","-21.7642002105713",NA,"Terrestre e epífita, dentro da mata, acima da pedreira.",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,"2005","07",NA,NA,NA,NA
"136","2021-01-12 15:24:10-03","UFMG","BHCB-SL","15711","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott",NA,"Andrade, PM de; et al.","1211","1988","05","26","América","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-07 11:17:03-03","UFMG","BHCB-SL","74193","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","7957","2002","03","25","América","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, em uma grota úmida próximo a Ponte Queimada. Floresta Estacional Semidecidual Submontana","-42.7322006225586","-19.7122001647949",NA,"Hemiepífita no interior da floresta.",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,"2002","03",NA,NA,NA,NA
"138","2019-11-07 11:17:03-03","UFMG","BHCB-SL","30830","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","2234","1995","09","24","América","Brasil","Minas Gerais","Nova Lima","Córrego Capitão do Mato, Bacia do córrego do Capitão do Mato.","-43.8466987609863","-19.9855995178223",NA,"Terrestre, interior da floresta.",NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA
"139","2019-11-07 11:17:03-03","UFMG","BHCB-SL","94741","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Almeida, TE","Almeida, TE; Souza, DT; Mota, NFO; Viana, PL","142","2005","09","26","América","Brasil","Minas Gerais","Santo Antônio do Rio Abaixo",NA,"-43.2538986206055","-19.2283000946045",NA,"Hemiepífita no interior de mata, próximo a área brejosa",NA,NA,NA,NA,NA,"8339","auto",NA,NA,NA,"2005","10",NA,NA,NA,NA
"140","2019-11-07 11:17:03-03","UFMG","BHCB-SL","99251","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11108","2006","05","21","América","Brasil","Minas Gerais","Simonésia","RPPN Mata do Sossego","-42.0013999938965","-20.1238994598389",NA,NA,NA,NA,NA,NA,NA,"37999","auto",NA,NA,NA,"2006","05",NA,NA,NA,NA
"141","2021-01-12 15:24:10-03","UFMG","BHCB-SL","160691","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A; Lombardi, JA; Temponi, L; Saka, MN; Rocha, LCF","15556","2012","10","28","América","Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima","-42.5311012268066","-22.2819004058838",NA,"Epífita.",NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,"2012","10","28",NA,NA,NA
"142","2019-11-07 11:17:03-03","UFMG","BHCB-SL","74619","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Rodrigues Jr.","863","1995","10","25","América","Brasil","São Paulo","Campos do Jordão","Parque Municipal Campos do Jordão, Parque Estadual de Campos do Jordão.Beira de Cachoeira. em Mata Ciliar.","-45.5900001525879","-22.7299995422363",NA,"Escandente dentro de mata ciliar.",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,"2002","09",NA,NA,NA,NA
"143","2021-01-12 15:24:10-03","UFMG","BHCB-SL","33357","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","2999","1996","12","19","América","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar; Núcleo de Cunha","-44.9599990844727","-23.0699996948242",NA,"Hemiepífita com folhas crescendo a ca. 2,0m de altura, interior de floresta brejosa.",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,"2001","09",NA,NA,NA,NA
"144","2019-11-07 11:17:03-03","UFMG","BHCB-SL","30264","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Salino, A","Salino, A","1895","1993","11","12","América","Brasil","São Paulo","Ubatuba","Atrás do Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,"Hemiepífita, interior da floresta.",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,"2001","09",NA,NA,NA,NA
"145","2019-11-01 15:17:56-03","UnB","UB","135343","PreservedSpecimen","Plantae","Pteridophyta",NA,"Dryopteridaceae","Polybotrya","speciosa","Polybotrya speciosa","Schott","Rolim, LB","Rolim, LB; et al.","348","2006","04","03","Southern America","Brasil","Minas Gerais","Mariana","Parque Estadual do Itacolomi. Serrinha","-43.406667","-20.4125",NA,"Hemiepífita; Interior de mata. Floresta estacional semidecidual montana","UB0033697","UB0033697",NA,"1020","1020",NA,NA,NA,"-43.406667","-20.4125","2006","04","03",NA,NA,NA
"146","2021-02-23 13:22:06-03","MN","R-TIPOS","20736","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Polybotrya","rosenstockiana","Polybotrya rosenstockiana","Brade",NA,"Brade, A.C.","9773","1929","10","21",NA,"Brasil","Rio de Janeiro","Teresópolis","Guarani","-42.9655990600586","-22.4122009277344",NA,NA,"R000020736","R000020736_001 R000020736_002","Paratypus","1300","1300","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
