"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"93","2021-04-07 11:44:30-03","UFMS","CGMS","57156","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"M.D.G.L. Borges; D. Hyoshida; A.F. Pires;L.C. Lemos; A.G. Silva","1","2016",NA,NA,NA,"Brasil","Mato Grosso do Sul","Rio Negro","BR entre Rio Negro e São Gabriel do Oeste.","-54.9869003295898","-19.4493999481201",NA,NA,NA,"Mimosoideae. Inflorescência verde. Sem fruto. Latex branco leitoso. Coordenadas originais: 19°31#?#64,00' S 54°83#?#95,03' W Habitat: Cerradão. Habito: Arbusto. 2,00 m de altura.","CGMS1087075",NA,"35127","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:44:30-03","UFMS","CGMS","54794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Lucas S.B. Jordão","E. Ragalzi; G.P. Luz; L.R. Rege; R.S.M. Souza; S.R.S. Ferreira","3","2016","03","19",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Estrada entre Rio Negro e São Gabriel d#?#Oeste - Fazenda Serrana.","-54.9869003295898","-19.4493999481201",NA,NA,NA,"Mimosoideae. Inflorescência branca. Fruto do tipo legume. Coordenadas originais: 19°31#?#64,00' S 54°83#?#95,03' W Habitat: Cerradão. Habito: Árvore. 3,00 m de altura.","CGMS1084758",NA,"35127","auto",NA,"2017","09","15",NA,NA,NA,NA,NA,NA
"95","2021-04-07 11:44:30-03","UFMS","CGMS","45302","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"A.L.B. Sartori; U.M. Resende; S. Aragaki; M. Resende; F. Dias","650","2001","08","04",NA,"Brasil","Mato Grosso do Sul","Sonora",NA,"-54.7578010559082","-17.5769004821777",NA,NA,NA,"Mimosoideae. Flor ausente. Fruto acastanhado. Habitat: Cerrado. Habito: Árvore. 2m de altua.","CGMS1075266",NA,"115152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-04-07 11:44:30-03","UFMS","CGMS","20754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"A.L.B. Sartori; F. Dias; M. Resende; S. Aragaki; U.M. Resende","682","2001","08","04",NA,"Brasil","Mato Grosso do Sul","Sonora",NA,"-54.7578010559082","-17.5769004821777",NA,NA,NA,"Mimosoideae. Frutos maduros amarromzados. Exsudato branco leitoso Habitat: Cerrado. Habito: Subarbusto. 1,8m.","CGMS1050157",NA,"115152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-27 13:48:57-03","UFS","ASE","25579","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Silva, JS","Gomes, LA; Santos, E; Porto, NM","689","2012","08","17","Southern America","Brasil","Sergipe","Capela","RVS Mata do Junco, Borda de Mata","-37.0309","-10.3012",NA,NA,NA,"Arbusto com cerca de 90 cm. Com flores branca. UTM 0712454S8835455.&nf;; Solo arenoso. Mata Atlântica.","ASE0009765","ASE0009765",NA,NA,NA,"2015","06",NA,"-37.0309","-10.3012",NA,NA,NA,NA
"98","2019-11-27 13:48:57-03","UFS","ASE","29310","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Silva, JS","Gomes, C","135","2007","08","28","Southern America","Brasil","Sergipe","Indiaroba","Fazenda Sabão","-37.3041","-11.311",NA,NA,NA,"Mata Atlântica","ASE0000664","ASE0000664",NA,NA,NA,"2015","06","08","-37.3041","-11.311",NA,NA,NA,NA
"99","2019-11-27 13:48:57-03","UFS","ASE","20243","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Silva, JS","Santos, LAS","266","2010","08","14","Southern America","Brasil","Sergipe","Lagarto","Colonia Treze, Mata do Poção","-37.39","-10.5502",NA,NA,NA,"Arbusto, botões florais verde claro, flores brancas, perfumada por volta das 10:00 horas da manhã.; Arbusto, botões florais verde claro, flores brancas, perfumada por volta das 10:00 horas da manhã.; Borda de mata.","ASE0009760","ASE0009760",NA,NA,NA,"2015","06","08","-37.39","-10.5502",NA,NA,NA,NA
"100","2021-03-01 16:30:58-03","UNICAMP","UEC","175329","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Carmo, JAM","Carmo, JAM; Barbosa, TDM; Scatigna, AV","88","2012","11","02",NA,"Brazil","Mato Grosso do Sul","Rio Verde","Pantanal nos arredores da cidade.","-55.45","-19.535",NA,NA,NA,"Arbusto, 1,5m. Frutos maduros, látex.; Cerrado.","UEC029621","UEC029621",NA,NA,NA,"2012","12",NA,"-55.45","-19.535",NA,NA,NA,NA
"101","2021-03-25 09:27:02-03","UNICAMP","UEC","119622","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Schütz Rodrigues, R; Flores, AS","1133","2001","04","12",NA,"Brazil","Mato Grosso do Sul","Coxim","BR 163, 64 km após Rio Verde, BR 163, em direção a Rondonópolis","-54.731611","-18.503778",NA,NA,NA,"Em cerrado, arvoreta 4,5 m. altura; flores brancas.",NA,NA,NA,NA,NA,"2009","05","20","-54.731611","-18.503778",NA,NA,NA,NA
"102","2021-03-01 16:30:58-03","UNICAMP","UEC","74850","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Vaz, AMSF","Fonseca, ML; Oliveira, FCA; Cardoso, E; Oliveira, NR","295","1995","06","06",NA,"Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada de chão, ca. 30 Km de Goianésia para Vila Propício. Parcelas 3 e 4.","-48.908333","-15.415",NA,NA,NA,"Árvore ca. 2,5m de altura. Caule com espinhos. Frutos verdes. Látex no caule.",NA,NA,NA,NA,NA,"1995","12",NA,"-48.908333","-15.415",NA,NA,NA,NA
"103","2019-08-20 10:14:21-03","UNICAMP","UEC","26241","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos",NA,"Leitão Filho, HF; Semir, J; Stubblebine, WH","12479","1981","04","14",NA,"Brazil","São Paulo","Miguelópolis","Nativo em cerrado no Trevo da entrada da cidade.","-48.263889","-20.179444",NA,NA,NA,"Arvoreta até 4 m.; flores brancas aromáticas. Planta latescente.",NA,NA,NA,NA,NA,NA,NA,NA,"-48.263889","-20.179444",NA,NA,NA,NA
"104","2019-08-20 10:14:21-03","UNICAMP","UEC","33533","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos",NA,"Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","992","1979","01","30",NA,"Brazil","Mato Grosso do Sul",NA,"Estrada Campo Grande - Cuiabá. BR-163, Cerrado.",NA,NA,NA,NA,NA,"Árvore pequena de casca grossa, corticosa, latescente, armada, latex alvo. Início de floração.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-01-29 12:47:06-03","UNICAMP","UEC","7155","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Duarte, AP","8027","1963","11","19",NA,"Brazil","Bahia","Porto Seguro","Km 15 do Ramal do BR5","-39.121389","-16.495",NA,NA,NA,"Planta escandente frutex frágil flexuoso.",NA,NA,NA,NA,NA,"2009","08","11","-39.121389","-16.495",NA,NA,NA,NA
"106","2019-08-20 10:14:21-03","UNICAMP","UEC","91952","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Castellani, ED; Pastore, JFB; Custódio-Filho, A","167","1997","03","19",NA,"Brazil","São Paulo","Barretos","região do ribeirão Anhumas","-48.833333","-20.433333",NA,NA,NA,"8-10 m. de altura; casca grossa; fissurada; armada; flores e estames cor verde.",NA,NA,NA,NA,NA,"2009","05","22","-48.833333","-20.433333",NA,NA,NA,NA
"107","2019-08-20 10:14:21-03","UNICAMP","UEC","29159","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos",NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","6269","1981","02","18",NA,"Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Árvore latescente cultivada em bosque; glomérulos brancos atraindo muitos insetos.",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:30:58-03","UNICAMP","UEC","172251","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Souza, VC; Souza, JP; Duarte, AR; Mazine, FF","15003","1997","03","23",NA,"Brazil","Mato Grosso","Barra do Garças","Estrada nova Xavantina, ca. 60Km de Barra do Garças.","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Arbusto, ca. 2.5 m alt.; flores creme.; Savana arborizada em solo pedregoso férrico (canga), na beira de um grande afloramento de arenito.","UEC016393","UEC016393","123012","auto",NA,"2009","08","14",NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:14:21-03","UNICAMP","UEC","7165","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","7508","1978","04","21",NA,"Brazil","Mato Grosso","Nova Xavantina","Estrada B. do Garça - Xavantina, 56 km de B. do Garça.","-52.353099822998","-14.6732997894287","300","300",NA,"Arbusto de 2,0 m; flores brancas.",NA,NA,"79739","auto",NA,"2009","05","22",NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:30:58-03","UNICAMP","UEC","186902","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos",NA,"Marimon, BS","BS219","1999","03","10",NA,"Brazil","Mato Grosso","Nova Xavantina","Reserva biológica Mário Viana de Galeria de Córrego Bacaba, próximo a cachoeira.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Àrvore, 5m de altura. Corola branca. Látex branco-claro na base do pecíolo.; Comum na borda da mata de galeria. Solo com afloramento de quartzito.","UEC117692","UEC117692","79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-08-20 10:14:21-03","UNICAMP","UEC","54702","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Queiróz, LP","Santos, J","5365","1991","06","22",NA,"Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP, Campus de Ilha Solteira. Cerradão.","-51.4188995361328","-20.3672008514404",NA,NA,NA,"Arbusto robusto, ca. 2, 50 m.; flores creme, final de floração, com latéx.",NA,NA,"74358","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:14:21-03","UNICAMP","UEC","52159","S","Plantae","Magnoliopsida",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & N.F.Mattos","Silva, JS","Pereira Neto, M; Mendonça, RC; Dias, BJ; Pereira Neto, M","284","1989","03","05",NA,"Brazil","Minas Gerais","Paracatu","Fazenda Acangaú, Cerrado","-46.874698638916","-17.2222003936768",NA,NA,NA,"Arvoreta 2m de altura, flores rosas, botão floral de cor verde, látex alvo.",NA,NA,"72344","auto",NA,"2009","05","20",NA,NA,NA,NA,NA,NA
"113","2019-11-06 09:55:35-03","UFOP","OUPR","11084","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Dutra, V.F.","Schwacke, C.A.W.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","01","13",NA,NA,NA,NA,NA,NA
"114","2019-11-06 09:55:35-03","UFOP","OUPR","3764","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Dutra, V.F.; Morim, M.P.","Silva, J.","209","1968","04","23",NA,"Brasil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,"Arvoreta. Flores brancas. Latex presente",NA,NA,"22227","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-11-06 09:55:35-03","UFOP","OUPR","3765","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Dutra, V.F.; Morim, M.P.","Ferreira, M.G.","209","1968","04","23",NA,"Brasil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,"Arbusto com 4m. Flores alvas",NA,NA,"22227","auto",NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"116","2013-04-01 09:18:32-03","IPT","BCTW","19495","S","Plantae","Magnoliophyta",NA,NA,"Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Lorenzi, H.",NA,"1995","12","01",NA,"Brasil","Minas Gerais","Iturama",NA,"-50.1956","-19.7281",NA,NA,NA,NA,NA,NA,"52356","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"117","2021-03-21 19:35:38-03","UFC","EAC","13374","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini","Barneby, R.","Hatschbach, G.","23604","1970","02","15","Southern America","Brasil","Mato Grosso","Rio Brilhante","Casa Branca.",NA,NA,NA,NA,NA,"Árvore.. Flor Alva.; Cerrado","EAC0013374","EAC0013374",NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-21 19:35:38-03","UFC","EAC","25778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini","Pereira, B.A.S.","Pereira, B.A.S.; Alvarenga, D.","3082","1996","06","28","Southern America","Brasil","Bahia",NA,"Petrolina, Trevo BR-153.",NA,NA,NA,NA,NA,"Arvoreta, ca.4m, fruto Esverdeado","EAC0025778","EAC0025778",NA,NA,NA,"1996","07",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-21 19:35:38-03","UFC","EAC","28679","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini","Nunes, E.","Conceição, C.A.","2058","1987","03","31","Southern America","Brasil","Mato Grosso do Sul","Campo Grande","Coopharádio.","-54.6464004516602","-20.4428005218506",NA,NA,NA,". Flor Alva.; Cerrado","EAC0028679","EAC0028679","161190","auto",NA,"1999","12",NA,NA,NA,NA,NA,NA,NA
"120","2021-03-21 19:35:38-03","UFC","EAC","28667","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini","Nunes, E.","Conceição, C.A.","2025","1987","03","04","Southern America","Brasil","Mato Grosso do Sul","Campo Grande","Coopharádio.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Árvore.. Flor Alva.; Cerrado","EAC0028667","EAC0028667","161190","auto",NA,"1999","12",NA,NA,NA,NA,NA,NA,NA
"121","2021-03-21 19:35:38-03","UFC","EAC","28668","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini","Nunes, E.","Conceição, C.A.","1863","1986","04","04","Southern America","Brasil","Mato Grosso do Sul","Campo Grande","Próximo ao Coopharádio.","-54.6464004516602","-20.4428005218506",NA,NA,NA,"Arbusto.. Flor Alva.; Cerrado","EAC0028668","EAC0028668","161190","auto",NA,"1999","12",NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:27:22-03","MBM","MBM","100469","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Irwin, H.S.; et al.; et al.","16965",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Xavantina","Xavantina, ca. 2km E",NA,NA,NA,NA,NA,NA,"MBM100469","MBM100469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:27:22-03","MBM","MBM","100471","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Irwin, H.S.; et al.; et al.","17125",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Xavantina","Ca. 78km S de Xavantina",NA,NA,NA,NA,NA,NA,"MBM100471","MBM100471",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:27:22-03","MBM","MBM","106676","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Heringer, E.P.; et al.; et al.","992",NA,NA,NA,"Southern America","Brazil","Distrito Federal",NA,"Rod. BR-163, Brasília",NA,NA,NA,NA,NA,NA,"MBM106676","MBM106676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:27:22-03","MBM","MBM","13718","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Hatschbach, G.","23604",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rio Brilhante","Casa Branca",NA,NA,NA,NA,NA,NA,"MBM013718","MBM013718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:27:22-03","MBM","MBM","21870","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Hatschbach, G.","Hatschbach, G.","29426",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Nova Andradina","Douadinho",NA,NA,NA,NA,NA,NA,"MBM021870","MBM021870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:27:22-03","MBM","MBM","25586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Hatschbach, G.","32023",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Juciara","Rodovia Campo Grande - Cuiabá",NA,NA,NA,NA,NA,NA,"MBM025586","MBM025586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:27:22-03","MBM","MBM","86906","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Ribas, O.S.","Leitão Filho, H.F.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Miquelópolis?","Trevo na entrada da cidade",NA,NA,NA,NA,NA,NA,"MBM086906","MBM086906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:27:22-03","MBM","MBM","258390","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72259",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Várzea da Palma","Rodovia Varzea da Palma - Joaquim Felício, via Serra do Cabral, próximo do km 20","-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,"MBM258390","MBM258390","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:27:22-03","MBM","MBM","149684","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56505",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Jequitaí","Rod. BR-365, próximo do trevo para Jequitaí","-44.4455986022949","-17.2355995178223",NA,NA,NA,NA,"MBM149684","MBM149684","34090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:27:22-03","MBM","MBM","73757","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Hatschbach, G.","44744",NA,NA,NA,"Southern America","Brazil","Minas Gerais","João Pinheiro","Rod. BR-040, 20km O de João Pinheiro","-46.1725006103516","-17.7425003051758",NA,NA,NA,NA,"MBM073757","MBM073757","102029","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:27:22-03","MBM","MBM","220426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Duarte, A.P.","Duarte, A.P.","7397","1963","05","01","Southern America","Brazil","Minas Gerais","Várzea da Palma","Margens do Rio Jequitaí. Várzea da Palma, até próximo de Burity Grande","-44.7308006286621","-17.5981006622314",NA,NA,NA,"No cerrado. Árvore leitosa, casca grossa e suberosa. Flores brancas; Árvore leitosa, casca grossa e suberosa, flores brancas.; Cerrado, margem de rio.","MBM220426","MBM220426","60948","auto","PARATYPE","1963","05",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:27:22-03","MBM","MBM","213007","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66543",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Nova Andradina","Ca. 6km S de Casca Verde na Rod. BR-267","-53.3431015014648","-22.2332992553711",NA,NA,NA,NA,"MBM213007","MBM213007","77831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:27:22-03","MBM","MBM","175203","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Hatschbach, G.","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62207",NA,NA,NA,"Southern America","Brazil","Mato Grosso do Sul","Sonora","Rod. BR-163, km 811","-54.7578010559082","-17.5769004821777",NA,NA,NA,NA,"MBM175203","MBM175203","115152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:27:22-03","MBM","MBM","100470","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Barneby, R.","Anderson, W.R.","8328",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Paracatu","Estrada para Unaí, ca. 12km N de Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"MBM100470","MBM100470","72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:27:22-03","MBM","MBM","193121","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Hatschbach, G.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","64619",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Pirapora","Rod. BR-496, km 14","-44.9418983459473","-17.3449993133545",NA,NA,NA,NA,"MBM193121","MBM193121","25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:27:22-03","MBM","MBM","275280","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A. Matos","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73449","2002","08","16","Southern America","Brazil","Minas Gerais","Várzea da Palma","Rod. BR-496, próximo do Ro Santa Brígida","-44.7308006286621","-17.5981006622314",NA,NA,NA,NA,"MBM275280","MBM275280","60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:20:20-03","JBB","HEPH","30467","S","Plantae","Dicotyledon","Fabales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Chacon, RG","Chacon, RG; Gomes, BM; Carneiro, DC; Carvalho, FJ de","1148","2013","09","05","Southern America","Brasil","Minas Gerais","Lagoa Grande","!6 km após o Rio Paracatu","-46.468686","-17.613117","551","551",NA,NA,NA,NA,NA,NA,NA,"2013","09",NA,"-46.468686","-17.613117",NA,NA,NA,NA
"139","2020-10-01 14:20:20-03","JBB","HEPH","36085","S","Plantae","Dicotyledon","Fabales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Faria, JEQ","Faria, JEQ","9314","2019","06","14","Southern America","Brasil","Goiás","Vila Propício","Margem da BR-080, entre o povoado de Dois Irmãos e Barro Alto. Cerca de 2 km do trevo para Niquelândia","-48.804167","-15.155278","617","617",NA,NA,NA,NA,NA,NA,NA,"2019","06",NA,"-48.804167","-15.155278",NA,NA,NA,NA
"140","2020-10-01 14:20:20-03","JBB","HEPH","17711","S","Plantae","Dicotyledon","Fabales","Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos","Simon, MF","Heringer, EP","12035","1972","02","16","Southern America","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:36:15-03","UFMG","BHCB","116261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Mimosa","laticifera","Mimosa laticifera","Rizzini & A.Mattos",NA,"Melo, JCF; Andreacci, F; Weiers, M; Cardim, RH; Garcia, RJF","620","2007","03","07","Southern America","Brasil","Minas Gerais","Matozinhos","PRECON","-43.882333","-19.507722","758","758",NA,"Madeira coletada de galho.; Arvoreta, 2,5m de altura. CAP=20cm. Inflorescência imatura verde.; Cerrado","BHCB030846",NA,NA,NA,NA,"2010","11",NA,"-43.882333","-19.507722",NA,NA,NA,NA
