"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","dayIdentified","fieldNumber","individualCount","relationshipType","sex"
"86","2013-11-13 15:58:00-02","MO","MOBOT","1326972","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","J.R.I. Wood (OXF)","Francisco J. Roldán","Roldán 1770","1991","12","14","South America","Colombia","Córdoba",NA,"Mpio. Chimá: Ciénaga Massi, complejo cenagoso de Lorica.","-75.65","9.1666667",NA,NA,NA,NA,"6.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","1396872","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","A. Carrión","A.M. Carrión|E. Rivera","Carrión Cuellar 790","1999","9","19","South America","Bolivia","Santa Cruz","Angel Sandoval","Prov. Angel Sandoval, ANMI-San Matias; Estancia Vista Hermosa. A 170 km SE de Roboré. Vegetación arbustiva cerca a la laguna. Suelo arcillo arenoso, area inundada, dominancia de Copernicia alba en los margenes de la laguna.","-58.35166","-17.52777",NA,NA,NA,NA,"73.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2012-11-01 05:08:00-02","MO","MOBOT","1586472","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","E. Renteria","Enrique Rentería A.|Cruz Cecilia Estrada","Rentería Arriaga 1930","1979","10","30","South America","Colombia","Antioquia","Yondó","Casabe (Antioquia)",NA,NA,NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","1721652","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M.Nee, 89","Timothy J. Killeen","Killeen 2403","1991","3","24","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","1826948","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin","Alwyn H. Gentry|Luis E. Forero","Gentry 15376","1975","7","24","South America","Colombia","Santander",NA,"11-13 km N of Barranca Bermeja on road to Puerto Wilches.","-73.84111","7.15527",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4041",NA,NA,NA
"91","2012-04-27 13:05:00-03","MO","MOBOT","2403774","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Bernadino S. Bertoni","Bertoni 5831","1951","12","19","South America","Argentina","Misiones","Capital","Posadas, orillas del río","-55.9","-27.3833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"92","2013-12-30 14:15:00-02","MO","MOBOT","2833233","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","J.R.I. Wood","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 114812","1977","10","17","South America","Venezuela","Delta Amacuro","Antonio Díaz","Riverine forest along Caño Araguao, between mouth of Caño Jajene and Isla Mono Burojo.","-61.1","9.0833333",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"93","2013-01-15 14:10:00-02","MO","MOBOT","2835644","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Eric Feltz (MO)","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115345","1977","10","24","South America","Venezuela","Delta Amacuro",NA,"Tucupita: Caño Jota-Sabuca, between Laguna del Consejo and Caño Mariusa, north of Río Grande of Río Orinoco.","-61.96666","8.71666",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2009-07-31 08:59:00-03","MO","MOBOT","2836808","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","P. Berry","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115345","1977","10","24","South America","Venezuela","Delta Amacuro",NA,"Tucupita: Caño Jota-Sabuca, between Laguna del Consejo and Caño Mariusa, north of Río Grande of Rio Orinoco.","-61.96666","8.71666",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","2836946","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","J.I. Falcão","Gert G. Hatschbach","Hatschbach 23761","1970","2","17","South America","Brazil",NA,NA,"Mato Grosso. Aquidauana. Serra de Maracaju.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-10-25 17:09:00-02","MO","MOBOT","2837027","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","G. McPherson, Dec.","Georg J. Woronow|S.V. Juzepczuk","Woronow 4387","1926",NA,NA,"South America","Colombia","Santander","Barrancabermeja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2011-04-06 15:32:00-03","MO","MOBOT","2837082","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Romero-C., 15-X-","R. Romero Castañeda","Romero Castañeda 6334","1957","7","1","South America","Colombia","Chocó",NA,"Río Cacarica, en sus orillas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","2838431","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin, July","Frieda Billiet|B. Jadin","Billiet 4824","1989","12","16","South America","French Guiana",NA,NA,"Riviére de Kaw. Marais, prairie flottante á Echinochloa.","-52.03333","4.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","2838623","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. Colonnello","Colonnello 1304","1992","11","16","South America","Venezuela","Delta Amacuro",NA,"Curiapo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","2838914","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. Colonnello","Colonnello 1302","1992","11","16","South America","Venezuela","Delta Amacuro",NA,"Curiapo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","2839152","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","M. Colella, March","Robert J.A. Goodland","Goodland 1064","1963","10","23","South America","Guyana",NA,NA,"Rupununi Northern Savanna. Moreru Lake. Grassland with scattered trees. Dominants: Curatella, Byrsonima, Trachypogon, Fimbristylis.",NA,NA,NA,NA,NA,NA,"106.68000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2012-05-04 05:16:00-03","MO","MOBOT","2839277","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin","Cyril Allen","Allen 50","1924","7","16","South America","Colombia","Magdalena",NA,"Chiriguana. Savana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","2839395","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. Colonnello","Colonnello 1627","1993",NA,NA,"South America","Venezuela","Delta Amacuro",NA,"Curiapo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2008-05-27 22:02:00-03","MO","MOBOT","2839429","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. Colonnello","Colonnello 1595","1993",NA,NA,"South America","Venezuela","Delta Amacuro",NA,"Guapoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2008-05-27 22:02:00-03","MO","MOBOT","2839525","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"G. Colonnello","Colonnello 1451","1993",NA,NA,"South America","Venezuela","Delta Amacuro",NA,"Isla Mariusa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","2839643","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","G. De Martino","G. de Martino","Martino 827","1991","5","9","South America","Venezuela","Apure",NA,"Achaguas. El Yagual. Terreno plano a pleno sol; suelo arcilloso, campanillal. Potrero frente a la casa, cerca del Caño El Rodeo, Finca Los Médanos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","2840060","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","G. De Martino","G. de Martino","Martino 131","1991","3","6","South America","Venezuela","Apure",NA,"Rómulo Gallegos. Elorza. Potrero Problema, Finca El Chiribital. Terreno plano a pleno sol; suelos arcillosos, anegadizos; vegetación semiboscosa. En este potrero no se puede meter ganado porque se cae o muere súbitamente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","431267","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin (FAU)","Elsa M. Zardini|R. Velázquez","Zardini 18745","1990","2","10","South America","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Floating island.","-57.55","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"277","3",NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","434642","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin (FAU)","Elsa M. Zardini|M. Velázquez","Zardini 18468","1990","1","27","South America","Paraguay","Central",NA,"Estero del Ypoá, 10 km SW of Nueva Italia, south of Cañada. Floating island.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","4",NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","435333","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin (FAU)","Elsa M. Zardini|R. Velázquez","Zardini 18732","1990","2","10","South America","Paraguay","Central",NA,"Estero del Ypoá, 15 km SW of Nueva Italia, Isla Guazú. Gallery forest around Estero.","-57.55","-25.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"276","4",NA,NA
"111","2020-04-22 20:23:00-03","MO","MOBOT","938719","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"René Guillén V.|S. Coria","Guillén Villarroel 1585","1994","5","28","South America","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO a 900 m SW de la casa, yendo a Toledo. En bajio de suelos limo arenosos.","-61.04388","-14.77138",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2013-10-13 05:48:00-03","MO","MOBOT","942298","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","R. Guillén (USZ)","Timothy J. Killeen|René Guillén V.|Chacón*|Corine Vriesendorp","Killeen 6893","1994","10","16","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio-Bahía Lazareto. Estero ribereño; pastizal y matorral de área inundada hasta 2 m de alto por las aguas negras del Río Paraguá.","-61.1833333","-14.6166667",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2013-01-28 05:13:00-02","MO","MOBOT","966865","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","R. Guillén (USZ)","René Guillén V.|R. Choré","Guillén Villarroel 3215","1995","2","21","South America","Bolivia","Santa Cruz","Velasco","Reserva Ecológica El Refugio, a 300 m al NW del campamento Refugio hacia el campamento Toledo sobre el Río Paraguá. En un Pantano dominado por Tipa. Suelos fangosos de textura arcillosa.","-61.04111","-14.7675",NA,NA,NA,NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"114","2013-01-16 09:37:00-02","MO","MOBOT","979017","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Eric Feltz (MO)","Paul F. Foster|Nur Ritter|P. Solís","Foster 99","1995","9","14","South America","Bolivia","Santa Cruz","Velasco","Reserva Biológica El Refugio. Arroyo Lazaretos del Río Paraguá por el camino El Divisorio 6 km NE del campamento La Toledo.","-61.15833","-14.67111",NA,NA,NA,NA,"205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","426087","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin (FAU)","Elsa M. Zardini|E. Velázquez","Zardini 17570","1990","1","7","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá, 20 km W of Carapeguá, north of Pacheco. Inundated savanna.","-57.41666","-25.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"244","4",NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","2838148","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","D.F. Austin","Henry León","León 645","1976",NA,NA,"South America","Colombia","Chocó","Riosucio","Parque Natural Nal. Los Katyos. Río Cacaricas a Cristales.","-77.352586","7.748741",NA,NA,NA,NA,"70.00000000","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-05-20 10:34:16-03","UFERSA","MOSS","503","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Oliveira, O.F. de","Oliveira, O.F. de","319","1973","08","23","América do Sul","Brasil","Rio Grande do Norte","Mossoró","BR 304, Mossoró-Aracati.","-37.372222","-5",NA,"Liana; coletado na caatinga; solo arenoso; flor purpúrea.",NA,NA,"35","35","1999",NA,NA,"03","37W22'20","5S00'00",NA,NA,NA,NA,"19",NA,NA,NA,NA
"118","2015-05-20 10:34:16-03","UFERSA","MOSS","504","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Oliveira, O.F. de","Oliveira, O.F. de","323","1973","08","23","América do Sul","Brasil","Rio Grande do Norte","Mossoró","BR 304, Mossoró-Aracati.","-37.372222","-5",NA,"Liana; coletado na caatinga; solo arenoso.",NA,NA,"35","35","1999",NA,NA,"03","37W22'20","5S00'00",NA,NA,NA,NA,"19",NA,NA,NA,NA
"119","2015-05-20 10:34:16-03","UFERSA","MOSS","4987","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Oliveira, O.F. de","Bezerra, M.A.L.","15","1997","06","25","América do Sul","Brasil","Rio Grande do Norte","Mossoró","Fazenda Ingá.","-37.344167","-5.1875",NA,"Coletado na caatinga; solo arenoso.",NA,NA,"16","16","1999",NA,NA,"03","37W20'39","5S11'15",NA,NA,NA,NA,"19",NA,NA,NA,NA
"120","2020-08-31 08:59:44-03","INPA","INPA","187265","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Miranda, IS","607","1995","05","20","Southern America","Brasil","Roraima","Alto Alegre","RR 202, km 4, Vila do Surumu-Boa Vista, 200 m. à esquerda do Km 4 da BR-202, direção Vila do Surumu-Boa Vista","-60","4.2",NA,NA,"INPA0187265","INPA0187265 INPA0187265_e INPA0187265_e1",NA,NA,"2016",NA,NA,"04","-60","4.2",NA,NA,NA,NA,"24",NA,NA,NA,NA
"121","2020-08-31 08:59:44-03","INPA","INPA","187407","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Miranda, IS","904","1995","10","07","Southern America","Brasil","Roraima","Boa Vista","Fazenda Boqueirão da Lua, Fazenda Boqueirão da Lua, a Norte de Normandia, margem do Rio Maú","-59.5","3.9",NA,NA,"INPA0187407","INPA0187407 INPA0187407_e INPA0187407_e1",NA,NA,"2016",NA,NA,"04","-59.5","3.9",NA,NA,NA,NA,"24",NA,NA,NA,NA
"122","2020-08-31 08:59:44-03","INPA","INPA","187279","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Miranda, IS","632","1995","05","20","Southern America","Brasil","Roraima","Alto Alegre","RR 202, km 4, Vila do Surumu-Boa Vista, 200 m. à esquerda do Km 4 da BR-202, direção Vila do Surumu-Boa Vista","-60","4.2",NA,NA,"INPA0187279","INPA0187279 INPA0187279_e INPA0187279_e1",NA,NA,"2016",NA,NA,"04","-60","4.2",NA,NA,NA,NA,"24",NA,NA,NA,NA
"123","2020-08-31 08:59:44-03","INPA","INPA","250773","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Householder, JE","2084","2012","10","15","Southern America","Brasil","Amapá","Vitória do Jari","Rio Jari, About 50km above mouth of Rio Jari. On the edge of town limits of Vitória de Jari.","-52.40516","-0.92698",NA,NA,"INPA0250773","INPA0250773 INPA0250773_e","20","20","2016",NA,NA,"04","-52.40516","-0.92698",NA,NA,NA,NA,"23",NA,NA,NA,NA
"124","2020-08-31 08:59:44-03","INPA","INPA","250789","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Householder, JE","2144","2012","10","15","Southern America","Brasil","Pará","Almeirim","Rio Paru, About 50km above mouth of Rio Paru, Amazon tributary.","-52.75045","-1.48758",NA,NA,"INPA0250789","INPA0250789 INPA0250789_e","20","20","2016",NA,NA,"04","-52.75045","-1.48758",NA,NA,NA,NA,"23",NA,NA,NA,NA
"125","2020-08-31 08:59:44-03","INPA","INPA","83338","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy",NA,"Macêdo, M","697","1978","05","06","Southern America","Brasil","Mato Grosso","Poconé","Estrada Transpantaneira, Estrada Transpantaneira, próximo ao rio Pixaim lado esquerdo.","-56.606667","-16.256667",NA,NA,"INPA0083338","INPA0083338 INPA0083338_e","93","93","2016",NA,NA,"04","-56.606667","-16.256667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-08-31 08:59:44-03","INPA","INPA","91848","S","Plantae","Dicotyledon Asterids","Solanales","Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, GW","Macêdo, M","1320","1979","09","05","Southern America","Brasil","Mato Grosso","Poconé","Poconé, Estrada Transpantaneira, próximo ao Posto Fiscal.","-56","-15.6",NA,NA,"INPA0091848","INPA0091848 INPA0091848_e INPA0091848_e1 INPA0091848_e2",NA,NA,"2016",NA,NA,"04","-56","-15.6",NA,NA,NA,NA,"23",NA,NA,NA,NA
"127","2018-04-26 14:54:34-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Austin, DF","Lindeman; Haas","4391","1967","01","23","Southern America","Brazil","Paraná",NA,"Río Paraná, Brazil: Parana: vic. Porto Byington, forest on bank of Rio Paraná","-59.15","-33.43",NA,"usbgn","CONV007938",NA,NA,NA,"1978",NA,NA,NA,"-59.15","-33.43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Pott, A; Damasceno-Junior, GA","Ramos, WM; Oliveira, AMR; Neves, DR; Silva, CB","8","2007","08","03","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Estrada Ferroviária, Estrada Ferroviária.","-57.098333","-19.761667",NA,"Curso de Campo Mestrado em Biologia Vegetal - 2007.; Erva. Flor rosa.","CONV019918,19589",NA,NA,NA,NA,NA,NA,NA,"-57.098333","-19.761667",NA,"CGMS (19589)",NA,NA,NA,NA,NA,"voucher",NA
"129","2018-04-26 14:54:34-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Austin, DF","Schessl, M","270992-7/1-4","1988","09","26","Southern America","Brazil","Mato Grosso",NA,"Poconé, Municipality of Poconé, about 98km S of Poconé (UTM = 81.15/05.05). Within a permanently inundated","-56.3737","-16.1535",NA,"usbgn; stand of Thalia geniculata. Ca. 50m E of the 76th bridge. Winder, up to 1m tall. Flws pink.","CONV007795",NA,NA,NA,"2009",NA,NA,NA,"-56.3737","-16.1535",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2018-04-26 14:54:34-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Staples, G","Tomaz, EC","37",NA,NA,NA,"Southern America","Brazil","Rio Grande do Norte","Apodi","Chapada do Apodi. Lajedo de Soledad","-37.833333","-5.592222",NA,NA,"CONV017939",NA,NA,NA,"2016",NA,NA,"05","-37.833333","-5.592222",NA,"218117",NA,NA,NA,NA,NA,"voucher",NA
"131","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Pott, VJ","Damasceno-Junior, GA; Cunha, NL; Gonçalves, F; Nunes, MD; et al.","s.n.","2009","06","01","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Baía do Castelo, Rio Paraguai, Região do Castelo, Pantanal do Rio Paraguai - MS. Baía do Castelo.","-57.566667","-18.533333",NA,"Disciplina de Ecologia de Macrófitas Aquáticas.; Erva aquática anfíbia, liana ( Flor lilás.; Área de inundação do Rio Paraguai.","CONV019961,25749",NA,NA,NA,"2009",NA,NA,"05","-57.566667","-18.533333",NA,"CGMS (25749)",NA,NA,"05",NA,NA,"voucher",NA
"132","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Buril, MT","Cotarelli, VM","1321",NA,NA,NA,"Southern America","Brazil","Pernambuco","Cabrobó","Lote 01. Balsa da Travessia para P","-39.464722","-8.5625",NA,NA,"CONV018354,HUEFS000024841",NA,NA,NA,NA,NA,NA,NA,"-39.464722","-8.5625",NA,"219675",NA,NA,NA,NA,NA,"voucher",NA
"133","2018-04-26 14:54:34-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Austin, DF","Schessl, M","270992-7/1-4","1988","09","26","Southern America","Brazil","Mato Grosso",NA,"Poconé, Municipality of Poconé, about 98km S of Poconé (UTM = 81.15/05.05). Within a permanently inundated","-56.3737","-16.1535",NA,"usbgn; stand of Thalia geniculata. Ca. 50m E of the 76th bridge. Winder, up to 1m tall. Flws pink.","CONV007794",NA,NA,NA,"2009",NA,NA,NA,"-56.3737","-16.1535",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-04-26 15:49:20-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Ipomoea","subrevoluta","Ipomoea subrevoluta","Choisy","Resende, UM; Pott, A","Amador, GA; Ramos, WM; Oliveira, A; Oliveira, LT","18","2004","10","31","Southern America","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Bodoquena, Fazenda Bodoquena.","-56.72","-20.030278",NA,"Dissertação de Mestrado.; Erva.; Carandazal.","CONV019971,27425",NA,NA,NA,NA,NA,NA,NA,"-56.72","-20.030278",NA,"CGMS (27425)",NA,NA,NA,NA,NA,"voucher",NA
