"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","individualCount","typeStatus","relatedCatalogItem","sex"
"93","2019-10-07 09:14:38-03","UEFS","HUEFS","33810","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Harley, R.M.","22886","1980","05","03",NA,"Brasil","Bahia","Rio do Ferro Doido, 19,5Km. S.E. of Morro do do Capéu on the BA 052 highway to Mundo novo, with water-worn, horyzontally bedded sandstone at surface, with damp sand, sedge marsh, exposed rocks and waterfall.","-41.033333","-11.633333","900","900",NA,"Vegetation open scrub to closed low woodland in drier areas.","HUEFS0033810","HUEFS0033810","Morro do Chapéu",NA,"41W2'","11S38'",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"94","2019-10-07 09:14:38-03","UEFS","HUEFS","36696","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Queiroz, L.P.de","5125","1999","04","09",NA,"Brasil","Bahia","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20 km S de Delfino na estrada para Umburanas.","-41.316667","-10.366667","1000","1200",NA,"Campo rupestre com afloramentos de quartzito e solo arenoso.","HUEFS0036696","HUEFS0036696","Umburanas","2004","41W19'","10S22'","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"95","2019-10-07 09:14:38-03","UEFS","HUEFS","36762","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Queiroz, L.P.de","5193","1999","04","09",NA,"Brasil","Bahia","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20 km S de Delfino na estrada para Umburanas.","-41.316667","-10.366667","1000","1200",NA,"Local alagável com solo de areia pura.","HUEFS0036762","HUEFS0036762","Umburanas","2004","41W19'","10S22'","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"96","2019-10-07 09:14:38-03","UEFS","HUEFS","37488","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","França, F.","2830","1999","05","02",NA,"Brasil","Bahia","5km L de Morro do Chapéu.","-41.1275","-11.593056","915","915",NA,"Vegetação herbáceo-arbustiva rupícola e em solo arenoso.","HUEFS0037488","HUEFS0037488","Morro do Chapéu","2004","41W7'39''","11S35'35''","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"97","2019-10-07 09:14:38-03","UEFS","HUEFS","42196","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Ule, E.","7559","1907",NA,NA,NA,"Brasil","Bahia","Serra do Sao Inacio.",NA,NA,NA,NA,NA,NA,"HUEFS0042196",NA,"Santo Inácio",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,"Holótipo",NA,NA
"98","2019-10-07 09:14:38-03","UEFS","HUEFS","46670","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Cordeiro, I.","2231","2000","04","09",NA,"Brasil","Bahia","Alto do Cruzeiro.","-41.163333","-11.570556","1045","1045",NA,"Cerrado entremeado por afloramentos rochosos areníticos.","HUEFS0046670","HUEFS0046670","Morro do Chapéu","2004","41W9'48''","11S34'14''","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"99","2019-10-07 09:14:38-03","UEFS","HUEFS","36934","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Queiroz, L.P.de","5365","1999","04","11",NA,"Brasil","Bahia","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada): Cachoeirinha, à beira do rio Tabuleiro, ca. 10 km NW de Delfino na estrada que sai pelo depósito de lixo.","-41.216667","-10.35","1000","1200",NA,"Campo rupestre com afloramentos de quartzito e solo de areia branca.","HUEFS0036934","HUEFS0036934","Umburanas","2004","41W13'","10S21'","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"100","2019-10-07 09:14:38-03","UEFS","HUEFS","58998","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Leite, K.R.B","171","2002","04","01",NA,"Brasil","Bahia","Almas de Cima Entre Almas de Cima e Minas do Mimoso","-41.395","-10.321111","955","955",NA,"Campo rupestre.","HUEFS0058998","HUEFS0058998","Sento Sé","2004","41W23'42''","10S19'16''","04",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"101","2019-10-07 09:14:38-03","UEFS","HUEFS","63553","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Giulietti, A.M.","PCD3260","1996","06","29",NA,"Brasil","Bahia","Estrada Morro do Chapéu-Jacobina.","-41.084444","-11.482778","950","950",NA,"Campo rupestre. Arbusto e pequenas árvores perenifólias, agrupadas densamente, e ervas anuais. Substrato arenoso.","HUEFS0063553","HUEFS0063553","Morro do Chapéu","2004","41W5'4''","11S28'58''","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"102","2019-10-07 09:14:38-03","UEFS","HUEFS","6947","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.L.Cabral","Queiroz, L.P.de","1248","1986","11","19",NA,"Brasil","Bahia",NA,"-41.133333","-11.55","1000","1000",NA,NA,"HUEFS0006947","HUEFS0006947","Morro do Chapéu","1998","41W8'","11S33'","04",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:14:38-03","UEFS","HUEFS","70075","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, V.C.","26331","2001","07","18",NA,"Brasil","Bahia","Estrada para Mundo Novo, cerca de 5km de Morro do Chapéu.","-41.116667","-11.573333","900","900",NA,"Campo rupestre.","HUEFS0070075","HUEFS0070075","Morro do Chapéu",NA,"41W7'0''","11S34'24''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"104","2019-10-07 09:14:38-03","UEFS","HUEFS","83696","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","911","2004","06","17",NA,"Brasil","Bahia","Tabuleiro dos Tigres, estrada Morro do Chapéu para Bonito, 5 km da sede municipal","-41.163056","-11.601111","1093","1093",NA,"Campo rupestre. Solo arenoso.","HUEFS0083696","HUEFS0083696","Morro do Chapéu",NA,"41W9'47''","11S36'4''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:14:38-03","UEFS","HUEFS","83704","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","920","2004","06","17",NA,"Brasil","Bahia","Tabuleiro dos Tigres, estrada Morro do Chapéu para Bonito, 5 km da sede municipal","-41.163056","-11.601111","1093","1093",NA,"Campo rupestre. Solo arenoso.","HUEFS0083704","HUEFS0083704","Morro do Chapéu",NA,"41W9'47''","11S36'4''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:14:38-03","UEFS","HUEFS","83710","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","926","2004","06","17",NA,"Brasil","Bahia","Estrada para Morrão","-41.176944","-11.57","1099","1099",NA,"Campo rupestre. Solo arenoso.","HUEFS0083710","HUEFS0083710","Morro do Chapéu",NA,"41W10'37''","11S34'12''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:14:38-03","UEFS","HUEFS","83714","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","930","2004","06","17",NA,"Brasil","Bahia","Estrada para Morrão","-41.176944","-11.57","1099","1099",NA,"Campo rupestre. Solo arenoso.","HUEFS0083714","HUEFS0083714","Morro do Chapéu",NA,"41W10'37''","11S34'12''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:14:38-03","UEFS","HUEFS","83716","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","932","2004","06","17",NA,"Brasil","Bahia","Serra das Guaribas, afloramento de arenito","-41.200278","-11.438333","1105","1105",NA,"Campo rupestre. Solo arenoso.","HUEFS0083716","HUEFS0083716","Morro do Chapéu",NA,"41W12'1''","11S26'18''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"109","2019-10-07 09:14:38-03","UEFS","HUEFS","83726","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","918","2004","06","17",NA,"Brasil","Bahia","Serra das Guaribas, afloramento de arenito","-41.200278","-11.438333","1105","1105",NA,"Campo rupestre. Solo arenoso.","HUEFS0083726","HUEFS0083726","Morro do Chapéu",NA,"41W12'1''","11S26'18''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"110","2019-10-07 09:14:38-03","UEFS","HUEFS","83730","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.",NA,"Souza, E.B.","945","2004","06","18",NA,"Brasil","Bahia","Área da Lagoa da Velha e das dunas, vegetação do tipo caatinga árboreo-arbustiva, com muitos afloramentos de arenito","-41.3325","-11.5","916","916",NA,"Campo rupestre. Solo arenoso.","HUEFS0083730","HUEFS0083730","Morro do Chapéu",NA,"41W19'57''","11S30'0''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"111","2019-10-07 09:14:38-03","UEFS","HUEFS","9960","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","D.Zappi","Webster, G.L.","25779","1986","11","19",NA,"Brasil","Bahia",NA,"-41.15","-11.55","1000","1000",NA,NA,"HUEFS0009960","HUEFS0009960","Morro do Chapéu","1998","41W9'","11S33'","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"112","2019-10-07 09:14:38-03","UEFS","HUEFS","84884","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Machado, M.","256","2004","06","28",NA,"Brasil","Bahia","Delfino, estrada para Campo Formoso, após 1km dobrar à esquerda na estrada para Lages dos Negros, depois de 4,6km chega-se no povoado de Lagoa da Barra - dobrar à esquerda antes do campo de futebol, pegando a estrada para Boa Vista, depois de 8,7km chega-","-41.195556","-10.363611","925","925",NA,"solo arenoso. areia quartzosa.","HUEFS0084884","HUEFS0084884","Umburanas","2004","41W11'44''","10S21'49''",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"113","2019-10-07 09:14:38-03","UEFS","HUEFS","46684","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E.B.Souza","Cordeiro, I.","2246","2000","04","09",NA,"Brasil","Bahia","4 Km a oeste da cidade de Morro do Chapéu na estrada BA 052, direção Feira de Santana-Lajedo.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Vegetação arbustiva.","HUEFS0046684","HUEFS0046684","Morro do Chapéu","2004",NA,NA,"05",NA,"Asteranae","98143","auto",NA,NA,NA,NA
"114","2019-10-07 09:14:38-03","UEFS","HUEFS","214567","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","J.A.M.Carmo","França, F.","5910","2009","05","15",NA,"Brasil","Bahia","Parque Estadual de Morro do Chapéu, tabuleiro após a Fazenda Ouro Branco.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0214567","HUEFS0214567","Morro do Chapéu","2016",NA,NA,"10",NA,"Asteranae","98143","auto",NA,NA,NA,NA
"115","2019-09-04 17:44:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,NA,"E. H. G. Ule","7559","1907","2",NA,"South America","Brazil","Bahia","Serra do São Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA
"116","2019-01-23 12:12:36-02","F","FMNH-SEEDPLANTS","V0077542F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,NA,"E. H. G. Ule","7559","1907","2",NA,"South America","Brazil","Bahia","Serra do São Ignacio",NA,NA,NA,NA,NA,NA,"V0077542F","V0077542F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA
"117","2015-03-20 12:02:59-03","F","FMNH-SEEDPLANTS","V0296852F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0296852F","V0296852F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"118","2020-07-23 12:20:44-03","CEPLAC","CEPEC","11719","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","16826","1974","03","06",NA,"Brasil","Bahia","22Km ao NW de Lagoinha (5.5Km ao SW Delfino) Rod. p/ Minas do Mimoso.","-41.333333","-10.333333",NA,NA,NA,NA,NA,NA,"SENTO SÉ",NA,"41W20'0","10S20'0",NA,NA,NA,NA,NA,NA,NA,"30/10/2004",NA
"119","2020-07-23 12:20:44-03","CEPLAC","CEPEC","11730","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","17015","1974","03","08",NA,"Brasil","Bahia","16Km ao NW Lagoinha (5.5Km ao SW Delfino), estrada p/ Minas Mimoso.","-41.333333","-10.333333",NA,NA,NA,NA,NA,NA,"SENTO SÉ",NA,"41W20'0","10S20'0",NA,NA,NA,NA,NA,NA,NA,"30/10/2004",NA
"120","2020-07-23 12:20:44-03","CEPLAC","CEPEC","11801","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","16651","1974","03","04",NA,"Brasil","Bahia","16Km ao NW de Lagoinha (5.5Km ao SW de Delfino), Rod. p/ Minas do Mimoso.","-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,"SENTO SÉ",NA,"41W20'0","10S22'0",NA,NA,NA,NA,NA,NA,NA,"30/10/2004",NA
"121","2020-07-23 12:20:44-03","CEPLAC","CEPEC","19863","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","19012","1977","02","24",NA,"Brasil","Bahia","1.5Km ao S da Rod. São Inácio/Gentio do Ouro.","-42.733333","-11.116667",NA,NA,NA,NA,NA,NA,"gentio do ouro",NA,"42W44'","11S7'",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"122","2020-07-23 12:20:44-03","CEPLAC","CEPEC","21728","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","19267","1992","03","02",NA,"Brasil","Bahia","19.5Km SE da cidade de Morro do Chapéu BA-052, Rod. p/ Munco Novo, perto do Rio do Ferro Doido.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W2'","11S38'",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"123","2020-07-23 12:20:44-03","CEPLAC","CEPEC","32106","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","22886","1980","05","31",NA,"Brasil","Bahia","Rio do Ferro Doido, 19,5Km SSE da cidade de Moro do Chapéu, Ba-052, estrada p/ Mundo Novo.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W2'","11S38'",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"124","2020-07-23 12:20:44-03","CEPLAC","CEPEC","74962","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","M. L. Guedes","3029","1996","06","24",NA,"Brasil","Bahia","Próximo a cidade.","-42.716667","-11.1",NA,NA,NA,NA,NA,NA,"MARACAJÚ",NA,"42W43'","11S6'",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"125","2020-07-23 12:20:44-03","CEPLAC","CEPEC","71093","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. Lima",NA,"1996","03","11",NA,"Brasil","Bahia","A15Km do Morro do Chapéu, no sentido de Jacobina.","-41.207778","-11.825278",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W12'28","11S49'31",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"126","2020-07-23 12:20:44-03","CEPLAC","CEPEC","72290","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","A. M. Giulietti","3260","1996","06","29",NA,"Brasil","Bahia","Estrada Morro do Chapéu/Jacobina.","-41.084444","-11.482778",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W5'4","11S28'58",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"127","2020-07-23 12:20:44-03","CEPLAC","CEPEC","72912","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","B. Stannard",NA,"1996","03","13",NA,"Brasil","Bahia","BR-054, 18Km de Morro do Chapéu, na estrada para Feira de Santana.","-41.001111","-11.628056",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W0'4","11S37'41",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"128","2020-07-23 12:20:44-03","CEPLAC","CEPEC","76059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"D. C. Zappi","R. M. Harley","22886","1980","05","31",NA,"Brasil","Bahia","19,5Km ao SE da cidade, BA-052, Rod. p/ Mundo Novo. Rio do Ferro Doido.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W2'","11S38'",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"129","2020-07-23 12:20:44-03","CEPLAC","CEPEC","76061","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"D. C. Zappi","R. M. Harley","19267","1994","03","02",NA,"Brasil","Bahia","19,5Km ao SE da cidade, BA-052 p/ Mundo Novo, próx. a Rod. p/ Rio do Ferro Doido.","-41.033333","-11.633333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W2'","11S38'",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"130","2020-07-23 12:20:44-03","CEPLAC","CEPEC","76063","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"D. C. Zappi","R. M. Harley","19012","1977","02","24",NA,"Brasil","Bahia","1.5Km ao S de São Inácio, Rod. p/ Gentio do Ouro.","-42.733333","-11.116667",NA,NA,NA,NA,NA,NA,"gentio do ouro",NA,"42W44'","11S7'",NA,NA,NA,NA,NA,NA,NA,"30/12/1993",NA
"131","2020-07-23 12:20:44-03","CEPLAC","CEPEC","78749","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","R. M. Harley","6044","1977","03","06",NA,"Brasil","Bahia","Cachoeira do Rio Ferro Doido.","-41.000833","-11.628333",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W0'3","11S37'42",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"132","2020-07-23 12:20:44-03","CEPLAC","CEPEC","92089","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","W. W. Thomas","12814","2002","03","10",NA,"Brasil","Bahia","Cachoeira de Ferro Doido, 29.1Km a E de Morro do Chapéu, na Rod. p/ Mundo Novo.","-41","-11.616667",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,"41W0'","11S37'",NA,NA,NA,NA,NA,NA,NA,"30/12/2004",NA
"133","2020-07-23 12:20:44-03","CEPLAC","CEPEC","84873","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","A. M. Amorim","2966","1999","04","26",NA,"Brasil","Bahia","BA-246, que liga Várzea Nova a Morro do Chapéu. Coletas a ca. 12 Km de Morro do Chapéu.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,"30/12/2004",NA
"134","2020-07-23 12:20:44-03","CEPLAC","CEPEC","26155","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","B. M. Boom","1271","1981","06","17",NA,"Brasil","Bahia","BR-052, arredores da ponte sobre o Rio Ferro Doido, ca. 18Km a E de Morro do Chapéu.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,"30/12/2004",NA
"135","2020-07-23 12:20:44-03","CEPLAC","CEPEC","151902","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,NA,"Salas, R.","452",NA,NA,NA,NA,"Brasil","Bahia",NA,"-41.3264007568359","-10.7327995300293",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"umburanas",NA,NA,NA,NA,NA,NA,"54853","auto",NA,NA,NA,NA
"136","2020-07-23 12:20:44-03","CEPLAC","CEPEC","124069","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"J. A. M. Carmo","N. Roque","1219",NA,NA,NA,NA,"Brasil","Bahia",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"137","2020-07-23 12:20:44-03","CEPLAC","CEPEC","151841","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,NA,"Salas, R.","422",NA,NA,NA,NA,"Brasil","Bahia",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"138","2020-07-23 12:20:44-03","CEPLAC","CEPEC","46557","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius",NA,"E. B. Souza","A. M. de Carvalho","2863",NA,NA,NA,NA,"Brasil","Bahia","Ca. de 3 a 18Km na estrada para Mundo Novo.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"MORRO DO CHAPÉU",NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,"30/12/2004",NA
"139","2020-11-04 17:30:38-03","UEM","HUEM","11524","S","Plantae",NA,NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","E. Cabral","Souza, VC; Romão, GO; Souza, JP; S.I.Elias","26331","2001","07","18",NA,"Brasil","Bahia","estrada para Mundo Novo, 5 km do morro do chapéu","-41.019444","-11.061778","900","900",NA,"Subarbusto, até 60 cm altura; flores alvas","HUEM000011760","HUEM000011760","Morro do Chapéu","2002","-41.019444","-11.061778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-12 16:59:59-03","UEL","FUEL","38475","PreservedSpecimen","Plantae","Tracheophyta","Gentianales","Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, EL","Souza, VC; et al.","26331","2001","07","18",NA,"Brasil","Bahia","Estrada para Mundo Novo, Campo rupestre, Campo rupestre","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,"Morro do Chapéu","2002",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA
"141","2019-11-01 15:09:22-03","UnB","UB","176647","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Rubiaceae","Mitracarpus","rigidifolius","Mitracarpus rigidifolius","Standl.","Cabral, E","Souza, VC; Souza, JP; Romão, GO; Elias, SI","26331","2001","07","18","Southern America","Brasil","Bahia","Estrada para Mundo Novo, ca. 5km de Morro do Chapéu","-41.116667","-11.573333","900","900",NA,"Subarbusto 0,6m. Flores alvas.",NA,NA,"Morro do Chapéu","2002","-41.116667","-11.573333",NA,NA,NA,NA,NA,NA,NA,NA,NA
