"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"477","2013-05-07 06:03:00-03","MO","MOBOT","3084888","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ynés Mexia","1930","12","10","South America","Brazil",NA,NA,NA,NA,"Mexia 5399",NA,NA,"Michx.","G. Davidse","Minas Gerais","Viçosa. Road to Barroso; Fazenda São Domingo; marshy stream border.",NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2008-05-27 22:02:00-03","MO","MOBOT","3084922","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Joseph H. Kirkbride, Jr.","1972","9","7","South America","Colombia",NA,NA,NA,NA,"Kirkbride, Jr. 2142",NA,NA,"Michx.","G. Davidse","Magdalena","Sierra Nevada de Santa Marta. In forest along quebrada in S portion of finca Reflejo.","-73.98333","10.98333",NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2011-02-28 19:22:00-03","MO","MOBOT","3084923","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gert G. Hatschbach|Tetsuo M. Koyama","1970","3","5","South America","Brazil",NA,NA,NA,NA,"Hatschbach 24008",NA,NA,"Michx.",NA,"Paraná","Anfiteatro (mun. Ponta Grossa). Zona de campo; depressões brejosas, solo turfoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2009-07-17 07:39:00-03","MO","MOBOT","3084924","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 8447",NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2009-05-15 13:24:00-03","MO","MOBOT","3084928","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Pedro Jörgensen","1928","11","2","South America","Paraguay",NA,NA,NA,NA,"Jörgensen 3579",NA,NA,"Michx.",NA,NA,"Very common espec. in humid soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2008-08-07 03:32:00-03","MO","MOBOT","3084931","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Otto Buchtien","1920","3",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 5109",NA,NA,"Michx.","Kükenthal",NA,"Subtropical. Lianaco im Tipuani-Tab.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2011-06-08 17:16:00-03","MO","MOBOT","3084934","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","José Steinbach","1929","3","19","South America","Bolivia",NA,NA,NA,NA,"Steinbach G. 9682",NA,NA,"Michx.",NA,"Cochabamba","Inacoral.","-65.816667","-17.252778",NA,"Chapare","2350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2013-05-20 09:15:00-03","MO","MOBOT","3084941","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jorge E. Ramos","1986","6","12","South America","Colombia",NA,NA,NA,NA,"Ramos Pérez 616",NA,NA,"Michx.","G. Davidse","Valle del Cauca","San Antonio, cerca de la Torre de T.V, por la Carretera; a unos 3 km de la Via Cali-Buenaventura a la altura del kilometro 14.",NA,NA,NA,"Cali","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2010-04-13 14:20:00-03","MO","MOBOT","3084945","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","1982","12","13","South America","Paraguay",NA,NA,NA,NA,"Fernández Casas 7514",NA,NA,"Michx.",NA,"Caaguazú","Cerca y al Sur de Yhú, junto al arroyo Yhú, lugares inundables, mas o menos húmedos.",NA,NA,NA,NA,"310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2013-05-20 09:15:00-03","MO","MOBOT","3084947","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jorge E. Ramos","1986","6","12","South America","Colombia",NA,NA,NA,NA,"Ramos Pérez 617",NA,NA,"Michx.","G. Davidse","Valle del Cauca","San Antonio, cerca de la Torre de T.V., por la Carretera; a unos 3 km de la Via Cali-Buenaventura a la altura del Kilometro 14.",NA,NA,NA,"Cali","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2014-05-27 14:51:00-03","MO","MOBOT","3084950","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jorge P. Carauta","1984","11","7","South America","Brazil",NA,NA,NA,NA,"Carauta 4962",NA,NA,"Michx.","G. Davidse","Rio de Janeiro","Barra do Piraí, Ilha dos Amores do Itapoã Country Clube no Rio Paraíba do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2014-08-23 05:35:00-03","MO","MOBOT","3084952","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","1970","3","17","South America","Brazil",NA,NA,NA,NA,"Irwin 27751",NA,NA,"Michx.","T. Koyama","Minas Gerais","Serra do Espinhaço. Cerrado. Steep slopes with cut-over gallery forest and adjacent cerrado with interspersed outcrops, ca. 23 km E of Diamantina.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489","2013-10-05 06:35:00-03","MO","MOBOT","3085023","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","1979","11","14","South America","Venezuela",NA,NA,NA,NA,"Steyermark 120356",NA,NA,"Michx.","G. Davidse","Táchira","Alluvial flats, at El Vado, along Río Lobatera, in Parcelamiento Guarumito, 5.5 km west of La Fria (by air), 18 km (by road), near Venezuelan-Colombian border.","-72.30833","8.20138",NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490","2008-05-27 22:02:00-03","MO","MOBOT","3085028","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Thomas B. Croat","1976","8","22","South America","Venezuela",NA,NA,NA,NA,"Croat 38446A",NA,NA,"Michx.","G. Davidse","Táchira","Along road between San Cristobal and Choro del Indio. Disturbed roadside.","-72","7.728",NA,NA,"950.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2012-12-22 13:21:00-02","MO","MOBOT","3085030","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Francisco J. Ortega|Basil Stergios|Gerardo Aymard","1984","2","9","South America","Venezuela",NA,NA,NA,NA,"Ortega 6705",NA,NA,"Michx.","G. Davidse","Portuguesa","Fila del Helechal, Dtto. Sucre en el límite con el Edo. Lara. 80 km al NO de Guanare, al norte de Chabasquén. Selva húmeda montano alto.","-69.96666","9.53333",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2013-10-05 06:35:00-03","MO","MOBOT","3085036","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ángel C. González|Gerrit Davidse","1977","6","7","South America","Venezuela",NA,NA,NA,NA,"González 896",NA,NA,"Michx.","G. Davidse","Miranda","Dto. Paéz: Orillas del Río Aragua. A orillas del Rio.","-65.95","10.09166",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2013-10-05 06:35:00-03","MO","MOBOT","3085039","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ángel C. González|Francisco J. Ortega","1977","9","7","South America","Venezuela",NA,NA,NA,NA,"González 1404",NA,NA,"Michx.","G. Davidse","Miranda","Dto. Paéz: Carretera San Juan-Montevideo.","-65.75","10.06666",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2010-02-15 16:18:00-02","MO","MOBOT","3085051","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gerardo Aymard|Fernando Sussach|Nidia Cuello|Gabriel Meza|Sandra Giner","1985","8","11","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 4083",NA,NA,"Michx.","G. Davidse","Bolívar","Dtto. Sifontes. Concesión Minera Cristina Cuatro. 16 km al NO del km 88. En selvas pluviales intervenidas por activadades mineras.","-61.46666","6.21666",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2012-11-01 05:08:00-02","MO","MOBOT","3085053","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Gerardo Aymard|Luz Delgado","1988","4","28","South America","Venezuela",NA,NA,NA,NA,"Aymard C. 6614",NA,NA,"Michx.","G. Davidse","Bolívar","Mun. Foraneo Aripao. Alto Rio Caura. 15 km aguas arriba de la comunidad Y'ekuana Araguaña, Bosques ribereños medios. Aprox. 4º 74'; 64º 12'.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2009-11-12 16:52:00-02","MO","MOBOT","3085058","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Julian A. Steyermark|Victor Carreño E.","1976","10","9","South America","Venezuela",NA,NA,NA,NA,"Steyermark 112682",NA,NA,"Michx.","G. Davidse","Distrito Federal","Depto. Libertador: selva tropófila entre La Peñita y Chichiriviche, a lo largo del río Chichiriviche, 8-10 km al sur de Chichiriviche. Base of waterfall.","-67.23333","10.51666",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2008-05-27 22:02:00-03","MO","MOBOT","3085061","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Thomas B. Croat","1973","2","11","South America","Venezuela",NA,NA,NA,NA,"Croat 21638",NA,NA,"Michx.","G. Davidse","Distrito Federal","Along Rio Las Caracas above town of Las Caracas: Dry forest. In stream, on rock.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2009-11-27 00:34:00-02","MO","MOBOT","3085064","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Julian A. Steyermark|George S. Bunting|Carlos A. Blanco","1968","4","12","South America","Venezuela",NA,NA,NA,NA,"Steyermark 102212",NA,NA,"Michx.",NA,"Barinas","A lo largo de los márgenes del Río Cáparo, entre Campamento Cachicamo y Boca de Garza, este de El Cantón. River bank.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2008-05-27 22:02:00-03","MO","MOBOT","3085066","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Augustus Fendler",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Fendler 1578",NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2012-04-17 17:32:00-03","MO","MOBOT","3085068","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Dominique Irvine","1984","1","4","South America","Ecuador",NA,NA,NA,NA,"Irvine 555",NA,NA,"Michx.","G. Davidse","Napo","San José de Payamino, 40 km W of Coca. Tropical rainforest.","-77.33333","-0.5",NA,NA,"300.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2016-10-13 06:00:00-03","MO","MOBOT","3085071","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Walter A. Palacios|David A. Neill|Marc A. Baker|Jorge Zaruma","1985","2","20","South America","Ecuador",NA,NA,NA,NA,"Palacios Cuenca 132",NA,NA,"Michx.","G. Davidse","Pastaza","Hacienda San Antonio de Baron von Humboldt, 2 km al NE de Mera. Bosque Pluvial Premontano. Bosque perturbado y margenes.","-78.1","-1.45",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2009-07-17 07:41:00-03","MO","MOBOT","3085072","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Basil Stergios","1988","4","13","South America","Venezuela",NA,NA,NA,NA,"Stergios 12244",NA,NA,"Michx.","G.C. Tucker","Bolívar","Selva húmedas de tierra firme (terraza). Rio Caura, 2 km abajo del Caño Guacamaya (Guaya).","-64.01666","4.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2013-10-05 06:35:00-03","MO","MOBOT","3085075","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ángel C. González|Francisco J. Ortega","1977","9","2","South America","Venezuela",NA,NA,NA,NA,"González 1191",NA,NA,"Michx.","G. Davidse","Miranda","Dto. Paéz: Fila La Tigra, Qda. San Juan; 18 km al SO de Cúpira, bosque humedo. Al borde de la carretera.","-65.75","10.06666",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2013-10-05 06:35:00-03","MO","MOBOT","3085098","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Julian A. Steyermark|Ángel C. González","1977","2","11","South America","Venezuela",NA,NA,NA,NA,"Steyermark 113580",NA,NA,"Michx.","Wingfield","Falcón","Distrito Colina: bosque tropófila y de galería a lo largo del río Ricoa, sur de Las Dos Bocas (sitio de represa). Along gravel bar.","-69.4","11.31666",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2015-08-22 05:41:00-03","MO","MOBOT","3085100","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","R.C. Wingfield","1979","4","14","South America","Venezuela",NA,NA,NA,NA,"Wingfield 5868",NA,NA,"Michx.","R. Wingfield","Falcón","Sierra de San Luis, fila de Paraguariba. Sendero mojado en selva nublada, +/- expuesta al sol.",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"506","2011-02-24 13:12:00-03","MO","MOBOT","3085104","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Alfredo Chaviel","1992","2",NA,"South America","Venezuela",NA,NA,NA,NA,"Chaviel 169",NA,NA,"Michx.","G.C. Tucker","Amazonas","Dpto. Atabapo. 25 km de la influencia del Río Ventuari. Sabanas de Cacuri.","-65.33333","4.96666",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2017-08-03 05:22:00-03","MO","MOBOT","3085108","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Philip A. Silverstone-Sopkin|Néstor Paz Z.","1995","5","29","South America","Colombia",NA,NA,NA,NA,"Silverstone-Sopkin 7639",NA,NA,"Michx.","G. Davidse","Risaralda","Hacienda Alejandría, km 8 carretera Cerritos-La Virginia, extremo norte de parte ancha del valle del Río Cauca, lomas bajas, bosque.","-75.86666","4.85",NA,"Pereira","940.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","3085112","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Nur Ritter","1996","7","17","South America","Bolivia",NA,NA,NA,NA,"Ritter 3414",NA,NA,"Michx.","N. Ritter (NHA)","Santa Cruz","Laguna Volcan. Located SW of Estancia Angostura, above the road to Santa Cruz. Growing along the edge of the lake, in the fomerly inundated zone. A few individuals noted. Substrate: accumulated sediment over sand. Habitat: a pond, with an area of ca. 7 hectares. Dominated by Potamogeton illinoensis and P. gayii. Adjacent areas contain a marsh dominated by Typha sp.","-63.65","-18.13333",NA,"Florida","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2016-01-21 12:38:00-02","MO","MOBOT","3108606","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Efraín Suclli|V. Chama|J. Latorre|Ciro Astete|A. Carazas|B. Titto","2005","11","18","South America","Peru",NA,NA,NA,NA,"Suclli Montañés 2404",NA,NA,"Michx.","Gerrit Davidse (MO)","Cusco","Dist. Lares. Sector Lacco Yavero.","-72.3","-12.3166667",NA,"Calca","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"510","2008-08-07 03:32:00-03","MO","MOBOT","3118871","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Otto Buchtien","1912","10",NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 698",NA,NA,"Michx.","G. Davidse",NA,"Polo-Polo bei Coroico, Nordyungas: ..",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2008-05-27 22:02:00-03","MO","MOBOT","3242409","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","P.A. Sagot","1854","7",NA,"South America","French Guiana",NA,NA,NA,NA,"Sagot 1",NA,NA,"Michx.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2016-01-21 12:47:00-02","MO","MOBOT","3338469","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Jim Farfán|A. Carazas|W. Argandoña","2006","10","21","South America","Peru",NA,NA,NA,NA,"Farfán 1183",NA,NA,"Michx.","Gerrit Davidse (MO)","Cusco","Dist. Vilcabamba, Chuanquiri camino a Yubeni.","-73.1494444","-12.7944444",NA,"La Convención","1053.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"513","2008-05-27 22:02:00-03","MO","MOBOT","3425795","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Stephan G. Beck","2004","10","31","South America","Bolivia",NA,NA,NA,NA,"Beck 30357",NA,NA,"Michx.","S. Beck (LPB)","La Paz","Suapi, subiendo el Río Suapi. Isla de Bosque Húmedo Montano, en el lecho del Río Suapi.","-67.8","-16.11666",NA,"Nor Yungas","1310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2016-01-21 12:52:00-02","MO","MOBOT","3432872","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","E. Portal|E. Cervantes|H. Huaylla|J. Alberto Peñaranda|J. Vedia","2006","12","13","South America","Bolivia",NA,NA,NA,NA,"Portal 60",NA,NA,"Michx.","Gerrit Davidse (MO)","Chuquisaca","Ca. 7 km de Monteagudo inicio del Cañon Heredia.","-64.0219445","-19.8038889",NA,"Hernando Siles","1120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"515","2013-07-05 11:02:00-03","MO","MOBOT","3444541","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","M. Nina|M. Arrueta|C. Ortiz|Jeaneth Villalobos","2007","12","27","South America","Bolivia",NA,NA,NA,NA,"Nina 21",NA,NA,"Michx.","Gerrit Davidse (MO)","Chuquisaca","Municipio Monteagudo.","-64.2252778","-19.9363889",NA,"Hernando Siles","1505.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"516","2016-01-21 12:37:00-02","MO","MOBOT","803804","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Marko Lewis","1990","6","6","South America","Bolivia",NA,NA,NA,NA,"Lewis 37388",NA,NA,"Michx.","Gerrit Davidse (MO)","La Paz","Río Chekha - - Along the road between Circuata and Licoma Pampa where it crosses the Río Chekha. 8 km SW of Cajuata.","-67.2333333","-16.75",NA,"Inquisivi","1950.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","59"
"517","2012-01-18 05:06:00-02","MO","MOBOT","814980","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Tatsuyuki Ohba|A. Takehara|et al.","1990",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Ohba 658",NA,NA,"Michx.","Gerrit Davidse (MO)","Meta","Centro Internacional de Primates La Macarena.","-74.16666","2.66666",NA,"La Macarena","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1"
"518","2014-11-15 05:39:00-02","MO","MOBOT","881337","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Nigel Pitman","1994","6","6","South America","Ecuador",NA,NA,NA,NA,"Pitman 176",NA,NA,"Michx.","Gerrit Davidse (MO)","Napo","Yasuni National Park. Maxus road and pipeline under construction, km 23. Tropical Moist Forest. Primary forest. Red soils and undulating hills.","-76.51666","-0.56666",NA,"Orellana","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","882610","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","J. Richard Abbott","1994","11","21","South America","Ecuador",NA,NA,NA,NA,"Abbott 15680",NA,NA,"Michx.","K. Camelbeke (GENT)","Napo","Jatun Sacha Biological Station; 8 km east of Puerto Misahualli, south of Río Napo. Tropical wet forest. Collected along roadside.","-77.6","-1.06666",NA,"Tena","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2018-06-03 05:28:00-03","MO","MOBOT","882770","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Alberto Dik","1994","5","23","South America","Ecuador",NA,NA,NA,NA,"Dik 1329",NA,NA,"Michx.","Gerrit Davidse (MO)","Napo","Parque Nacional Yasuni. Carretera y oleoducto de Maxus en construcción, Km 5-28. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.53333","-0.51666",NA,"Orellana","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2018-06-03 05:28:00-03","MO","MOBOT","882831","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Alberto Dik","1994","5","29","South America","Ecuador",NA,NA,NA,NA,"Dik 1390",NA,NA,"Michx.","Gerrit Davidse (MO)","Napo","Parque Nacional Yasuni. Carretera y oleodcuto de Maxus en construcción, Km 29-41. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.48333","-0.58333",NA,"Orellana","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2018-06-03 05:28:00-03","MO","MOBOT","882847","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Alberto Dik","1994","6","1","South America","Ecuador",NA,NA,NA,NA,"Dik 1396",NA,NA,"Michx.","Gerrit Davidse (MO)","Napo","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 42. Bosque húmedo Tropical. Suelo rojo. Malezas adventivas en el borde de la carretera.","-76.43333","-0.66666",NA,"Orellana","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","909803","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Ernesto Ancuash Atsut","1974","8","3","South America","Peru",NA,NA,NA,NA,"Ancuash Atsut 706",NA,NA,"Michx.","G. Davidse","Amazonas","Río Cenepa. Labanda, Huampami. Plantas de la Chacra.","-78.16666","-4.46666",NA,"Condorcanqui","182.88000000","213.36000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30"
"524","2008-05-27 22:02:00-03","MO","MOBOT","937435","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Bonifacio Mostacedo C.","1993","8","28","South America","Bolivia",NA,NA,NA,NA,"Mostacedo C. 980",NA,NA,"Michx.","G. Tucker (EIU)","Santa Cruz","Las Lajas. 40-50 km de la carretera Florida-Santa Rosa de Las Rocas. Bosque caducifolio; presencia de Cactaceae, Bromeliaceae, Bombacaceae, Cochlospermaceae. Piedras lateríticas.uelos con piedras lateríticas.","-60.71666","-14.63333",NA,"Velasco","330.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2016-10-04 15:15:00-03","MO","MOBOT","1122504","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Teodoro Rojas","1942","11","2","South America","Paraguay",NA,NA,NA,NA,"Rojas 10097",NA,NA,"Michx.","G.C. Tucker (EIU)","Central","Hortis Botanicis.","-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","261849","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Simon Lægaard","1985","11","14","South America","Ecuador",NA,NA,NA,NA,"Lægaard 55617",NA,NA,"Michx.","S. Lægaard","Chimborazo","Cumanda, on shores of Río Chanchan. Sandy, moist soil.","-79.13333","-2.21666",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","1841777","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Alwyn H. Gentry|Mary E. Fallen","1976","8","7","South America","Colombia",NA,NA,NA,NA,"Gentry 17333",NA,NA,"Michx.",NA,"Chocó","Río El Valle between Chocó Indian village (Ijito) and mouth of Río Mutatá.","-76.4","7.2",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4109"
"528","2016-10-04 14:58:00-03","MO","MOBOT","1124116","PreservedSpecimen","Plantae","Cyperaceae","Kyllinga","pumila","Kyllinga pumila","Teodoro Rojas","1915","2",NA,"South America","Paraguay",NA,NA,NA,NA,"Rojas 1067",NA,NA,"Michx.","G.C. Tucker (EIU)","Cordillera","San Bernardino.","-57.6666667","-25.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
